childid	yc	round	theta_eap	ppvt_score	country	group	language
ET011014	0	3	1.61448001861572	4.42918157577515	1	2	1
ET011015	0	3	1.55168998241425	4.32827091217041	1	2	1
ET011016	0	3	.568572998046875	2.74829292297363	1	2	1
ET011017	0	3	2.05448007583618	5.13631057739258	1	2	1
ET011018	0	3	.783062994480133	3.09300231933594	1	2	1
ET011019	0	3	1.31516003608704	3.94814109802246	1	2	1
ET011020	0	3	.873744010925293	3.23873662948608	1	2	1
ET011021	0	3	.15217000246048	2.07908725738525	1	2	1
ET011022	0	3	1.94956994056702	4.96770811080933	1	2	1
ET011023	0	3	-.349390000104904	1.27302467823029	1	2	1
ET011024	0	3	.920120000839233	3.31326794624329	1	2	1
ET011025	0	3	1.11802995204926	3.63133120536804	1	2	1
ET011026	0	3	1.35386002063751	4.01033639907837	1	2	1
ET011027	0	3	1.11517000198364	3.62673497200012	1	2	1
ET011028	0	3	.646273016929626	2.87316560745239	1	2	1
ET011029	0	3	.871197998523712	3.23464488983154	1	2	1
ET011030	0	3	.958689987659454	3.37525415420532	1	2	1
ET011031	0	3	1.57907998561859	4.37228965759277	1	2	1
ET011032	0	3	1.23224997520447	3.81489539146423	1	2	1
ET011033	0	3	.630982995033264	2.84859275817871	1	2	1
ET011034	0	3	.629963994026184	2.84695506095886	1	2	1
ET011035	0	3	.915359020233154	3.30561661720276	1	2	1
ET011036	0	3	1.76170003414154	4.66578054428101	1	2	1
ET011037	0	3	1.20244002342224	3.76698756217957	1	2	1
ET011038	0	3	.525334000587463	2.67880320549011	1	2	1
ET011039	0	3	.922885000705719	3.31771159172058	1	2	1
ET011040	0	3	1.01768004894257	3.47005772590637	1	2	1
ET011042	0	3	.782894015312195	3.09273076057434	1	2	1
ET011043	0	3	.452217996120453	2.56129765510559	1	2	1
ET011044	0	3	.93146800994873	3.33150553703308	1	2	1
ET011045	0	3	1.05360996723175	3.5278012752533	1	2	1
ET011046	0	3	1.3711199760437	4.03807497024536	1	2	1
ET011048	0	3	1.0604100227356	3.53872966766357	1	2	1
ET011049	0	3	1.80773997306824	4.73977184295654	1	2	1
ET011050	0	3	1.54674994945526	4.32033205032349	1	2	1
ET021001	0	3	.906458020210266	3.29131174087524	1	2	1
ET021002	0	3	1.92767000198364	4.93251276016235	1	2	1
ET021003	0	3	.223681002855301	2.19401335716248	1	2	1
ET021004	0	3	1.00709998607635	3.45305442810059	1	2	1
ET021005	0	3	.552784025669098	2.72291827201843	1	2	1
ET021006	0	3	1.42934000492096	4.13164091110229	1	2	1
ET021007	0	3	.686052024364471	2.93709492683411	1	2	1
ET021008	0	3	1.83623003959656	4.78555822372437	1	2	1
ET021009	0	3	-.0633672997355461	1.73269486427307	1	2	1
ET021010	0	3	1.51905000209808	4.2758150100708	1	2	1
ET021011	0	3	.303038001060486	2.32154870033264	1	2	1
ET021012	0	3	.304762005805969	2.32431960105896	1	2	1
ET021013	0	3	1.43974995613098	4.14837074279785	1	2	1
ET021014	0	3	1.08668994903564	3.58096432685852	1	2	1
ET021015	0	3	.930804014205933	3.33043837547302	1	2	1
ET021016	0	3	1.09463000297546	3.59372496604919	1	2	1
ET021017	0	3	.345766007900238	2.39021754264832	1	2	1
ET021018	0	3	-.0202099997550249	1.80205345153809	1	2	1
ET021019	0	3	.942700028419495	3.34955668449402	1	2	1
ET021020	0	3	1.87357997894287	4.84558391571045	1	2	1
ET021021	0	3	.819095015525818	3.1509096622467	1	2	1
ET021022	0	3	.892352998256683	3.26864337921143	1	2	1
ET021023	0	3	.593376994132996	2.78815579414368	1	2	1
ET021024	0	3	1.20388996601105	3.7693178653717	1	2	1
ET021025	0	3	.981929004192352	3.41260194778442	1	2	1
ET021026	0	3	1.20678997039795	3.77397847175598	1	2	1
ET021027	0	3	.856827974319458	3.21155071258545	1	2	1
ET021028	0	3	.244198992848396	2.2269880771637	1	2	1
ET021029	0	3	1.22969996929169	3.81079745292664	1	2	1
ET021030	0	3	-.203317001461983	1.50778019428253	1	2	1
ET021031	0	3	.987972974777222	3.4223153591156	1	2	1
ET021032	0	3	.734018981456757	3.01418304443359	1	2	1
ET021033	0	3	.337785989046097	2.37739276885986	1	2	1
ET021034	0	3	1.26826000213623	3.87276768684387	1	2	1
ET021035	0	3	1.21205997467041	3.78244781494141	1	2	1
ET021036	0	3	.55238002538681	2.72226905822754	1	2	1
ET021037	0	3	.83073902130127	3.16962289810181	1	2	1
ET021038	0	3	1.35440003871918	4.0112042427063	1	2	1
ET021039	0	3	.214192003011703	2.1787633895874	1	2	1
ET021040	0	3	.706439018249512	2.9698588848114	1	2	1
ET021041	0	3	.707641005516052	2.97179079055786	1	2	1
ET021042	0	3	1.07927000522614	3.56903982162476	1	2	1
ET021043	0	3	.922317981719971	3.31680035591125	1	2	1
ET021044	0	3	.312234997749329	2.33632946014404	1	2	1
ET021045	0	3	.408087998628616	2.49037575721741	1	2	1
ET021046	0	3	.902724027633667	3.28531074523926	1	2	1
ET021047	0	3	1.54621994495392	4.31947994232178	1	2	1
ET021048	0	3	1.24530005455017	3.83586835861206	1	2	1
ET021049	0	3	.575172007083893	2.75889825820923	1	2	1
ET021050	0	3	.240024998784065	2.22027993202209	1	2	1
ET031001	0	3	1.06991004943848	3.5539972782135	1	2	1
ET031002	0	3	1.04925000667572	3.5207941532135	1	2	1
ET031003	0	3	1.70124995708466	4.56863069534302	1	2	1
ET031004	0	3	1.96407997608185	4.99102735519409	1	2	1
ET031006	0	3	1.22743999958038	3.8071653842926	1	2	1
ET031007	0	3	.857370972633362	3.21242332458496	1	2	1
ET031008	0	3	1.07850003242493	3.56780219078064	1	2	1
ET031009	0	3	1.43659996986389	4.14330863952637	1	2	1
ET031010	0	3	.96111398935318	3.37914991378784	1	2	1
ET031011	0	3	.291123986244202	2.30240178108215	1	2	1
ET031012	0	3	1.00163996219635	3.44427967071533	1	2	1
ET031013	0	3	1.75905001163483	4.66152143478394	1	2	1
ET031014	0	3	1.12406003475189	3.64102220535278	1	2	1
ET031015	0	3	.969879984855652	3.39323782920837	1	2	1
ET031016	0	3	.73750901222229	3.01979184150696	1	2	1
ET031017	0	3	1.89216995239258	4.87546014785767	1	2	1
ET031018	0	3	1.39381003379822	4.07454061508179	1	2	1
ET031019	0	3	.809333026409149	3.13522100448608	1	2	1
ET031020	0	3	.887678027153015	3.2611300945282	1	2	1
ET031021	0	3	2.23128008842468	5.4204478263855	1	2	1
ET031022	0	3	1.38978004455566	4.06806373596191	1	2	1
ET031023	0	3	1.47512996196747	4.20523071289063	1	2	1
ET031024	0	3	.769629001617432	3.0714123249054	1	2	1
ET031025	0	3	1.54525995254517	4.31793737411499	1	2	1
ET031026	0	3	1.35821998119354	4.01734304428101	1	2	1
ET031027	0	3	1.18708002567291	3.74230241775513	1	2	1
ET031028	0	3	.140910997986794	2.06099271774292	1	2	1
ET031029	0	3	.0991751030087471	1.99391853809357	1	2	1
ET031030	0	3	.545556008815765	2.71130204200745	1	2	1
ET031031	0	3	1.43418002128601	4.13941955566406	1	2	1
ET031033	0	3	.294963002204895	2.30857133865356	1	2	1
ET031035	0	3	1.5058000087738	4.25452089309692	1	2	1
ET031036	0	3	.816087007522583	3.14607548713684	1	2	1
ET031037	0	3	1.46256005764008	4.18502950668335	1	2	1
ET031038	0	3	2.04534006118774	5.12162160873413	1	2	1
ET031039	0	3	1.69149005413055	4.55294513702393	1	2	1
ET031040	0	3	1.14291000366211	3.67131614685059	1	2	1
ET031042	0	3	.307186007499695	2.3282151222229	1	2	1
ET031043	0	3	.959900975227356	3.37720036506653	1	2	1
ET031044	0	3	1.17877995967865	3.72896313667297	1	2	1
ET031045	0	3	1.49795997142792	4.24192094802856	1	2	1
ET031046	0	3	1.56549000740051	4.3504490852356	1	2	1
ET031047	0	3	1.43751001358032	4.14477109909058	1	2	1
ET031048	0	3	1.10251998901367	3.60640501976013	1	2	1
ET031050	0	3	1.65056002140045	4.48716592788696	1	2	1
ET041001	0	3	.411879003047943	2.49646830558777	1	2	1
ET041002	0	3	-.0686360970139503	1.72422730922699	1	2	1
ET041003	0	3	.143131002783775	2.06456065177917	1	2	1
ET041005	0	3	-1.64632999897003	-.811301708221436	1	2	1
ET041006	0	3	.35945799946785	2.41222190856934	1	2	1
ET041007	0	3	.580412983894348	2.76732110977173	1	2	1
ET041008	0	3	-.201009005308151	1.5114893913269	1	2	1
ET041009	0	3	.671817004680634	2.91421747207642	1	2	1
ET041010	0	3	.670872986316681	2.91270041465759	1	2	1
ET041011	0	3	1.33467996120453	3.97951173782349	1	2	1
ET041012	0	3	.561599016189575	2.73708510398865	1	2	1
ET041013	0	3	.0742909014225006	1.95392692089081	1	2	1
ET041014	0	3	.186594992876053	2.13441205024719	1	2	1
ET041015	0	3	.7048060297966	2.96723461151123	1	2	1
ET041016	0	3	.989197015762329	3.42428255081177	1	2	1
ET041017	0	3	1.01420998573303	3.46448111534119	1	2	1
ET041018	0	3	1.2843199968338	3.89857769012451	1	2	1
ET041020	0	3	.975926995277405	3.40295600891113	1	2	1
ET041021	0	3	.378459006547928	2.44275879859924	1	2	1
ET041022	0	3	-.0862647965550423	1.69589602947235	1	2	1
ET041023	0	3	.121979996562004	2.03056859970093	1	2	1
ET041024	0	3	-.35189500451088	1.26899886131287	1	2	1
ET041025	0	3	1.48195004463196	4.21619129180908	1	2	1
ET041026	0	3	.267396986484528	2.26426982879639	1	2	1
ET041027	0	3	1.2612099647522	3.86143732070923	1	2	1
ET041028	0	3	-.279509991407394	1.38532960414886	1	2	1
ET041029	0	3	-.194769993424416	1.52151620388031	1	2	1
ET041030	0	3	.0334784984588623	1.88833677768707	1	2	1
ET041031	0	3	.675092995166779	2.91948246955872	1	2	1
ET041032	0	3	.837804973125458	3.18097853660583	1	2	1
ET041033	0	3	.729924976825714	3.00760340690613	1	2	1
ET041034	0	3	.330700010061264	2.36600470542908	1	2	1
ET041035	0	3	-.280052006244659	1.38445854187012	1	2	1
ET041036	0	3	.304607003927231	2.3240704536438	1	2	1
ET041037	0	3	-.255134999752045	1.42450296878815	1	2	1
ET041038	0	3	2.27926993370056	5.49757289886475	1	2	1
ET041039	0	3	.49057599902153	2.62294316291809	1	2	1
ET041040	0	3	.718873977661133	2.98984336853027	1	2	1
ET041041	0	3	1.84205996990204	4.7949275970459	1	2	1
ET041042	0	3	.261303007602692	2.25447607040405	1	2	1
ET041043	0	3	1.10635995864868	3.6125762462616	1	2	1
ET041044	0	3	.589254975318909	2.78153133392334	1	2	1
ET041045	0	3	-.224359005689621	1.47396337985992	1	2	1
ET041046	0	3	1.36056005954742	4.02110385894775	1	2	1
ET041047	0	3	-.193373993039131	1.52375972270966	1	2	1
ET041048	0	3	-.597295999526978	.874612271785736	1	2	1
ET041049	0	3	.869930028915405	3.23260712623596	1	2	1
ET041050	0	3	1.33659994602203	3.9825975894928	1	2	1
ET051001	0	3	.110455997288227	2.01204824447632	1	2	1
ET051002	0	3	-.203035995364189	1.50823175907135	1	2	1
ET051003	0	3	.988416016101837	3.4230272769928	1	2	1
ET051004	0	3	.0359846986830235	1.89236450195313	1	2	1
ET051005	0	3	-.228628993034363	1.46710097789764	1	2	1
ET051006	0	3	.854456007480621	3.20773863792419	1	2	1
ET051007	0	3	.669834017753601	2.91103076934814	1	2	1
ET051008	0	3	.361227005720139	2.41506505012512	1	2	1
ET051009	0	3	-.53659999370575	.97215747833252	1	2	1
ET051010	0	3	.109168000519276	2.00997829437256	1	2	1
ET051011	0	3	.0900613963603973	1.97927176952362	1	2	1
ET051012	0	3	.800520002841949	3.12105751037598	1	2	1
ET051013	0	3	-.118468001484871	1.64414191246033	1	2	1
ET051014	0	3	.330132991075516	2.36509346961975	1	2	1
ET051015	0	3	.394607990980148	2.46871185302734	1	2	1
ET051016	0	3	-.360422998666763	1.25529336929321	1	2	1
ET051017	0	3	.646117985248566	2.87291646003723	1	2	1
ET051018	0	3	.0460291989147663	1.90850722789764	1	2	1
ET051019	0	3	.64002001285553	2.86311626434326	1	2	1
ET051020	0	3	.0637840032577515	1.93704116344452	1	2	1
ET051021	0	3	-2.23890995979309	-1.7636433839798	1	2	1
ET051022	0	3	1.0058000087738	3.4509654045105	1	2	1
ET051023	0	3	.00569570995867252	1.84368681907654	1	2	1
ET051024	0	3	.700078010559082	2.95963621139526	1	2	1
ET051025	0	3	1.26810002326965	3.87251043319702	1	2	1
ET051026	0	3	.13816300034523	2.05657649040222	1	2	1
ET051027	0	3	1.00303995609283	3.44652962684631	1	2	1
ET051028	0	3	.927690029144287	3.32543396949768	1	2	1
ET051029	0	3	.668204009532928	2.90841102600098	1	2	1
ET051030	0	3	-.390987008810043	1.20617365837097	1	2	1
ET051031	0	3	.116127997636795	2.02116370201111	1	2	1
ET051032	0	3	.174409002065659	2.11482787132263	1	2	1
ET051033	0	3	.469758003950119	2.58948636054993	1	2	1
ET051034	0	3	.26537099480629	2.2610137462616	1	2	1
ET051035	0	3	.416637986898422	2.50411653518677	1	2	1
ET051036	0	3	.118413001298904	2.02483606338501	1	2	1
ET051037	0	3	.844847023487091	3.19229602813721	1	2	1
ET051038	0	3	.410297989845276	2.49392747879028	1	2	1
ET051039	0	3	.439981013536453	2.54163146018982	1	2	1
ET051040	0	3	1.26754999160767	3.87162661552429	1	2	1
ET051041	0	3	.727515995502472	3.00373196601868	1	2	1
ET051042	0	3	.538693010807037	2.70027256011963	1	2	1
ET051043	0	3	.0141930002719164	1.85734283924103	1	2	1
ET051044	0	3	-.319492995738983	1.32107245922089	1	2	1
ET051045	0	3	-.462179005146027	1.09176027774811	1	2	1
ET051046	0	3	.799299001693726	3.11909532546997	1	2	1
ET051047	0	3	.0994436964392662	1.99435019493103	1	2	1
ET051048	0	3	-.0559487007558346	1.74461734294891	1	2	1
ET051049	0	3	.284325987100601	2.2914764881134	1	2	1
ET051050	0	3	1.45603001117706	4.17453479766846	1	2	1
ET061002	0	3	-.0594487003982067	1.73899245262146	1	2	1
ET061003	0	3	-.299306005239487	1.35351526737213	1	2	1
ET061004	0	3	-.0312473997473717	1.78431510925293	1	2	1
ET061005	0	3	-.258428990840912	1.41920912265778	1	2	1
ET061007	0	3	.239280000329018	2.21908259391785	1	2	1
ET061008	0	3	.243824005126953	2.22638535499573	1	2	1
ET061009	0	3	-.244791001081467	1.44112682342529	1	2	1
ET061010	0	3	-.590417981147766	.885666012763977	1	2	1
ET061011	0	3	-.334939002990723	1.29624903202057	1	2	1
ET061012	0	3	-.282124012708664	1.38112854957581	1	2	1
ET061014	0	3	-.0973128974437714	1.6781405210495	1	2	1
ET061015	0	3	-.0972172990441322	1.67829418182373	1	2	1
ET061016	0	3	-.898277997970581	.390900790691376	1	2	1
ET061018	0	3	-1.1933000087738	-.0832322835922241	1	2	1
ET061019	0	3	-1.98301994800568	-1.3523998260498	1	2	1
ET061020	0	3	-.166460007429123	1.56701350212097	1	2	1
ET061021	0	3	.115970999002457	2.02091145515442	1	2	1
ET061022	0	3	-.267542004585266	1.40456342697144	1	2	1
ET061023	0	3	-.110813997685909	1.6564427614212	1	2	1
ET061024	0	3	.177168995141983	2.11926341056824	1	2	1
ET061025	0	3	.322102010250092	2.35218667984009	1	2	1
ET061026	0	3	-.35861200094223	1.2582038640976	1	2	1
ET061027	0	3	-.684782028198242	.734012484550476	1	2	1
ET061028	0	3	.35326299071312	2.40226602554321	1	2	1
ET061029	0	3	.220838993787766	2.18944597244263	1	2	1
ET061031	0	3	-.123396001756191	1.63622212409973	1	2	1
ET061033	0	3	.742272019386292	3.02744650840759	1	2	1
ET061034	0	3	.389227002859116	2.46006417274475	1	2	1
ET061036	0	3	.371344000101089	2.43132424354553	1	2	1
ET061037	0	3	-.646094977855682	.796186864376068	1	2	1
ET061038	0	3	-1.22432994842529	-.133100837469101	1	2	1
ET061039	0	3	-.451712012290955	1.10858190059662	1	2	1
ET061040	0	3	.0314665995538235	1.88510346412659	1	2	1
ET061041	0	3	.129203006625175	2.04217672348022	1	2	1
ET061044	0	3	.0896274000406265	1.97857427597046	1	2	1
ET061046	0	3	-.13298399746418	1.6208131313324	1	2	1
ET061047	0	3	-.395606011152267	1.19875037670135	1	2	1
ET061049	0	3	.0634127035737038	1.93644440174103	1	2	1
ET061050	0	3	-.451876014471054	1.10831832885742	1	2	1
ET061051	0	3	-.233349993824959	1.4595137834549	1	2	1
ET061052	0	3	-.0123784998431802	1.81463956832886	1	2	1
ET061053	0	3	-.1615100055933	1.57496869564056	1	2	1
ET061054	0	3	-.417277008295059	1.16392266750336	1	2	1
ET061056	0	3	-.0668578967452049	1.72708511352539	1	2	1
ET061057	0	3	-.172828003764153	1.55677938461304	1	2	1
ET061058	0	3	.182723000645638	2.12818932533264	1	2	1
ET061059	0	3	-.292658001184464	1.36419928073883	1	2	1
ET071001	0	3	-.319415986537933	1.32119619846344	1	2	1
ET071002	0	3	-.12219499796629	1.63815224170685	1	2	1
ET071003	0	3	-.589689016342163	.886837482452393	1	2	1
ET071004	0	3	.40379199385643	2.48347163200378	1	2	1
ET071005	0	3	-.180950999259949	1.54372477531433	1	2	1
ET071006	0	3	.00526996003463864	1.84300255775452	1	2	1
ET071007	0	3	.311055988073349	2.33443450927734	1	2	1
ET071008	0	3	-.0518270991742611	1.7512412071228	1	2	1
ET071009	0	3	-.157180994749069	1.58192586898804	1	2	1
ET071010	0	3	-.270300000905991	1.40013110637665	1	2	1
ET071011	0	3	-.312287986278534	1.33265173435211	1	2	1
ET071012	0	3	-.1338270008564	1.61945831775665	1	2	1
ET071013	0	3	-.321538001298904	1.31778597831726	1	2	1
ET071014	0	3	-.196970000863075	1.51798045635223	1	2	1
ET071015	0	3	.121724002063274	2.0301570892334	1	2	1
ET071016	0	3	-.448774993419647	1.11330199241638	1	2	1
ET071017	0	3	-.0932438969612122	1.6846798658371	1	2	1
ET071018	0	3	-.270152002573013	1.4003689289093	1	2	1
ET071019	0	3	.229971006512642	2.2041220664978	1	2	1
ET071020	0	3	.0867199972271919	1.97390174865723	1	2	1
ET071021	0	3	-.676651000976563	.747079968452454	1	2	1
ET071022	0	3	-.53727400302887	.971074223518372	1	2	1
ET071024	0	3	.223555997014046	2.19381237030029	1	2	1
ET071025	0	3	.911035001277924	3.29866743087769	1	2	1
ET071026	0	3	-.110829003155231	1.65641868114471	1	2	1
ET071027	0	3	-.011600200086832	1.81589031219482	1	2	1
ET071028	0	3	-.116587996482849	1.64716327190399	1	2	1
ET071029	0	3	-.464969992637634	1.08727478981018	1	2	1
ET071030	0	3	.0459006987512112	1.90830063819885	1	2	1
ET071031	0	3	-.334192991256714	1.29744791984558	1	2	1
ET071032	0	3	-.1596489995718	1.5779595375061	1	2	1
ET071033	0	3	-.375283986330032	1.23141014575958	1	2	1
ET071034	0	3	-.444036990404129	1.12091648578644	1	2	1
ET071035	0	3	-.414250999689102	1.16878581047058	1	2	1
ET071036	0	3	.110065996646881	2.01142144203186	1	2	1
ET071037	0	3	-.453289002180099	1.10604751110077	1	2	1
ET071038	0	3	-.0385636985301971	1.77255702018738	1	2	1
ET071039	0	3	.205320000648499	2.16450524330139	1	2	1
ET071040	0	3	-.285362988710403	1.37592315673828	1	2	1
ET071041	0	3	.77893602848053	3.08636975288391	1	2	1
ET071042	0	3	-.0704241022467613	1.72135376930237	1	2	1
ET071043	0	3	-.028082899749279	1.78940081596375	1	2	1
ET071044	0	3	.131248995661736	2.04546475410461	1	2	1
ET071045	0	3	-.321877002716064	1.31724107265472	1	2	1
ET071046	0	3	.371329993009567	2.43130159378052	1	2	1
ET071047	0	3	-.141440004110336	1.6072233915329	1	2	1
ET071048	0	3	.664467990398407	2.90240693092346	1	2	1
ET071049	0	3	.0994257032871246	1.99432122707367	1	2	1
ET071050	0	3	.273799985647202	2.27455997467041	1	2	1
ET091020	0	3	-.23335200548172	1.45951056480408	1	2	1
ET091029	0	3	-.334646999835968	1.29671835899353	1	2	1
ET101001	0	3	.593159019947052	2.78780555725098	1	2	1
ET101002	0	3	1.08715999126434	3.58171987533569	1	2	1
ET101005	0	3	.293516993522644	2.30624747276306	1	2	1
ET101011	0	3	1.44760000705719	4.16098690032959	1	2	1
ET101014	0	3	.391393005847931	2.46354508399963	1	2	1
ET101019	0	3	.293668985366821	2.30649185180664	1	2	1
ET101020	0	3	1.10299003124237	3.60716032981873	1	2	1
ET101025	0	3	1.35361003875732	4.009934425354	1	2	1
ET101027	0	3	.392731994390488	2.4656970500946	1	2	1
ET101028	0	3	.618063986301422	2.82783055305481	1	2	1
ET101032	0	3	.801540017127991	3.12269687652588	1	2	1
ET101033	0	3	1.35291004180908	4.0088095664978	1	2	1
ET101035	0	3	.827632009983063	3.1646294593811	1	2	1
ET101036	0	3	1.23001003265381	3.81129574775696	1	2	1
ET101038	0	3	1.02995002269745	3.48977708816528	1	2	1
ET101040	0	3	.791119992733002	3.10595059394836	1	2	1
ET101042	0	3	.664098978042603	2.90181374549866	1	2	1
ET101046	0	3	.869508028030396	3.231929063797	1	2	1
ET101047	0	3	1.07310998439789	3.55913996696472	1	2	1
ET101049	0	3	.734022974967957	3.01418948173523	1	2	1
ET121001	0	3	.580587983131409	2.76760244369507	1	2	1
ET121002	0	3	.0378283001482487	1.89532744884491	1	2	1
ET121003	0	3	-1.60707998275757	-.748222589492798	1	2	1
ET121004	0	3	-.0234818998724222	1.796795129776	1	2	1
ET121005	0	3	-.248541995882988	1.43509864807129	1	2	1
ET121007	0	3	.194194003939629	2.14662456512451	1	2	1
ET121008	0	3	.188464000821114	2.13741564750671	1	2	1
ET121009	0	3	.255813986063004	2.24565458297729	1	2	1
ET121010	0	3	-.46440601348877	1.08818113803864	1	2	1
ET121011	0	3	.335453987121582	2.37364482879639	1	2	1
ET121012	0	3	-.295630991458893	1.35942137241364	1	2	1
ET121013	0	3	.340142995119095	2.38118076324463	1	2	1
ET121014	0	3	-1.36610996723175	-.360957056283951	1	2	1
ET121015	0	3	-.364154011011124	1.2492972612381	1	2	1
ET121017	0	3	-.434064000844955	1.13694417476654	1	2	1
ET121018	0	3	-.0416514985263348	1.76759457588196	1	2	1
ET121020	0	3	.00477309990674257	1.84220409393311	1	2	1
ET121021	0	3	.163987994194031	2.09808015823364	1	2	1
ET121022	0	3	-1.48207998275757	-.547333717346191	1	2	1
ET121023	0	3	-.84239000082016	.480719000101089	1	2	1
ET121025	0	3	-.327161997556686	1.30874752998352	1	2	1
ET121026	0	3	-1.32565999031067	-.295949459075928	1	2	1
ET121027	0	3	-1.13832998275757	.00511064054444432	1	2	1
ET121028	0	3	-.0530291981995106	1.74930930137634	1	2	1
ET121030	0	3	-.0519939996302128	1.75097298622131	1	2	1
ET121031	0	3	.185415998101234	2.13251709938049	1	2	1
ET121032	0	3	-.16838900744915	1.56391334533691	1	2	1
