sibid	childid	round	theta_eap	ppvt_score	yc	country	group	language
7	PE111048	3	-2.66533994674683	-1.51267874240875	1	3	16	5
16	PE111050	3	-3.03215003013611	-1.97180604934692	1	3	16	5
5	PE111056	3	-1.44295001029968	.0173569731414318	1	3	16	5
16	PE111061	3	-1.78285002708435	-.408087611198425	1	3	16	5
16	PE111066	3	-2.01364994049072	-.696974277496338	1	3	16	5
16	PE111071	3	-1.26876997947693	.235373884439468	1	3	16	5
5	PE111072	3	-1.60342001914978	-.183499440550804	1	3	16	5
17	PE111074	3	-3.1826798915863	-2.16022062301636	1	3	16	5
5	PE111077	3	-2.43125009536743	-1.21967422962189	1	3	16	5
6	PE111079	3	-1.84879994392395	-.490635514259338	1	3	16	5
3	PE111081	3	-1.94070994853973	-.605677008628845	1	3	16	5
19	PE111082	3	-2.31627011299133	-1.07575654983521	1	3	16	5
16	PE111085	3	-1.85254001617432	-.495316863059998	1	3	16	5
5	PE111091	3	-2.20772004127502	-.939887046813965	1	3	16	5
17	PE111092	3	-2.69184994697571	-1.54586064815521	1	3	16	5
8	PE111093	3	-1.68209004402161	-.281968802213669	1	3	16	5
16	PE111094	3	-1.77983999252319	-.404320031404495	1	3	16	5
17	PE111095	3	-2.30198001861572	-1.05787003040314	1	3	16	5
16	PE111097	3	-1.65485000610352	-.247873097658157	1	3	16	5
16	PE111098	3	-2.42480993270874	-1.21161317825317	1	3	16	5
4	PE111099	3	-1.39312994480133	.0797155350446701	1	3	16	5
16	PE111100	3	-1.88796997070313	-.539663672447205	1	3	16	5
3	PE121001	3	-1.2612099647522	.244836568832397	1	3	16	5
3	PE121002	3	-1.93739998340607	-.601534008979797	1	3	16	5
16	PE121035	3	-1.49795997142792	-.0514976568520069	1	3	16	5
5	PE121039	3	-.767967998981476	.862215518951416	1	3	16	5
5	PE121044	3	-.611967027187347	1.05747818946838	1	3	16	5
17	PE121055	3	-2.53180003166199	-1.34553015232086	1	3	16	5
16	PE121061	3	-1.27300000190735	.230079263448715	1	3	16	5
7	PE121062	3	-.37806698679924	1.35024511814117	1	3	16	5
16	PE121064	3	-1.62453997135162	-.209934771060944	1	3	16	5
16	PE121081	3	-1.60232996940613	-.182135045528412	1	3	16	5
8	PE121084	3	-.282828003168106	1.46945345401764	1	3	16	5
4	PE121093	3	-1.67628002166748	-.274696528911591	1	3	16	5
16	PE121101	3	-.5745689868927	1.10428833961487	1	3	16	5
5	PE131006	3	-1.33700001239777	.149972006678581	1	3	16	5
17	PE131007	3	-1.86557996273041	-.511638641357422	1	3	16	5
3	PE131012	3	.0924813970923424	1.93921911716461	1	3	16	5
16	PE131013	3	-3.12039995193481	-2.08226633071899	1	3	16	5
17	PE131019	3	-1.33307003974915	.154891058802605	1	3	16	5
3	PE131021	3	-2.53256988525391	-1.3464937210083	1	3	16	5
5	PE131026	3	-1.05938994884491	.497449785470963	1	3	16	5
16	PE131028	3	-2.79029989242554	-1.66908812522888	1	3	16	5
11	PE131034	3	-2.08735990524292	-.789235234260559	1	3	16	5
4	PE131040	3	-.932026028633118	.656868100166321	1	3	16	5
5	PE131044	3	.555851995944977	2.51920890808105	1	3	16	5
5	PE131060	3	-.747231006622314	.888171553611755	1	3	16	5
16	PE131064	3	-1.91874003410339	-.578177809715271	1	3	16	5
18	PE131067	3	-.691204011440277	.958299160003662	1	3	16	5
3	PE131068	3	-1.5694899559021	-.141029998660088	1	3	16	5
18	PE131076	3	-.329596012830734	1.41091513633728	1	3	16	5
6	PE131082	3	-1.62604999542236	-.21182481944561	1	3	16	5
16	PE131089	3	-1.43349003791809	.0291977915912867	1	3	16	5
16	PE131090	3	-1.49958002567291	-.0535254403948784	1	3	16	5
16	PE131095	3	-2.10898995399475	-.816309034824371	1	3	16	5
11	PE131101	3	-.585156977176666	1.09103560447693	1	3	16	5
3	PE141006	3	-.595399975776672	1.07821476459503	1	3	16	5
9	PE141007	3	-.848825991153717	.76100754737854	1	3	16	5
16	PE141008	3	-2.74954009056091	-1.61807000637054	1	3	16	5
5	PE141010	3	-.296837985515594	1.45191752910614	1	3	16	5
4	PE141012	3	-1.24530005455017	.264750629663467	1	3	16	5
9	PE141020	3	-.918190002441406	.674186289310455	1	3	16	5
3	PE141022	3	-1.54136002063751	-.105820439755917	1	3	16	5
4	PE141027	3	-.3386470079422	1.39958620071411	1	3	16	5
6	PE141029	3	-.629884004592896	1.03505194187164	1	3	16	5
5	PE141039	3	-2.13938999176025	-.854359984397888	1	3	16	5
5	PE141050	3	-1.46861004829407	-.014761071652174	1	3	16	5
4	PE141064	3	-.643984973430634	1.01740205287933	1	3	16	5
4	PE141065	3	-1.44071996212006	.0201482716947794	1	3	16	5
16	PE141068	3	-2.92603993415833	-1.83899056911469	1	3	16	5
16	PE141071	3	-.749845027923584	.884899616241455	1	3	16	5
7	PE141087	3	.0709505006670952	1.91226947307587	1	3	16	5
9	PE141093	3	-.826358020305634	.78913015127182	1	3	16	5
3	PE151001	3	-.910731017589569	.683522522449493	1	3	16	5
16	PE151004	3	-1.1632000207901	.367513239383698	1	3	16	5
5	PE151010	3	-1.33600997924805	.151211217045784	1	3	16	5
6	PE151011	3	-.74101197719574	.895955741405487	1	3	16	5
8	PE151014	3	-3.1426899433136	-2.11016607284546	1	3	16	5
16	PE151016	3	-1.18573999404907	.339300483465195	1	3	16	5
17	PE151022	3	-.942704975605011	.64350152015686	1	3	16	5
3	PE151024	3	-.8420569896698	.769480168819427	1	3	16	5
16	PE151029	3	-1.58817005157471	-.164411425590515	1	3	16	5
3	PE151032	3	-.956076979637146	.626764118671417	1	3	16	5
16	PE151034	3	-2.56964993476868	-1.39290595054626	1	3	16	5
16	PE151035	3	-1.93913996219635	-.603711903095245	1	3	16	5
16	PE151040	3	-1.3262699842453	.163402527570724	1	3	16	5
3	PE151041	3	-1.33656001091003	.150522753596306	1	3	16	5
17	PE151042	3	-1.65887999534607	-.252917349338531	1	3	16	5
4	PE151045	3	-2.60397005081177	-1.43586361408234	1	3	16	5
21	PE151047	3	-1.44170999526978	.0189090706408024	1	3	16	5
18	PE151062	3	-.796175003051758	.82690954208374	1	3	16	5
6	PE151066	3	-.398800998926163	1.3242928981781	1	3	16	5
6	PE151067	3	-1.8933299779892	-.546372652053833	1	3	16	5
16	PE151069	3	-2.10148000717163	-.806909024715424	1	3	16	5
16	PE151080	3	-2.17706990242004	-.901523053646088	1	3	16	5
17	PE151082	3	-1.90550994873047	-.561618030071259	1	3	16	5
17	PE151084	3	-2.55596995353699	-1.37578296661377	1	3	16	5
6	PE151089	3	-1.94651997089386	-.612949311733246	1	3	16	5
16	PE151091	3	-1.92988002300262	-.592121481895447	1	3	16	5
3	PE151094	3	-1.25406002998352	.253785967826843	1	3	16	5
17	PE151099	3	-1.28375995159149	.216611295938492	1	3	16	5
11	PE151106	3	-1.4585599899292	-.00218165805563331	1	3	16	5
16	PE151108	3	-2.32699990272522	-1.08918678760529	1	3	16	5
16	PE151110	3	-2.0662899017334	-.762862384319305	1	3	16	5
6	PE161001	3	-.258388996124268	1.50004315376282	1	3	16	5
4	PE161002	3	-1.90582001209259	-.562006175518036	1	3	16	5
16	PE161007	3	-2.76978993415833	-1.64341628551483	1	3	16	5
17	PE161008	3	-1.40571999549866	.0639568790793419	1	3	16	5
16	PE161012	3	-1.24052000045776	.270733684301376	1	3	16	5
3	PE161013	3	-1.2511500120163	.257428377866745	1	3	16	5
3	PE161014	3	-.819769978523254	.797376275062561	1	3	16	5
16	PE161036	3	-1.30876004695892	.185319289565086	1	3	16	5
6	PE161059	3	-2.08476996421814	-.785993456840515	1	3	16	5
17	PE161063	3	-1.28242003917694	.218288436532021	1	3	16	5
5	PE161070	3	-1.86002004146576	-.504679441452026	1	3	16	5
16	PE161071	3	-1.21480000019073	.302926778793335	1	3	16	5
9	PE161075	3	-2.07749009132385	-.776881396770477	1	3	16	5
7	PE161082	3	-1.65041995048523	-.242328107357025	1	3	16	5
16	PE161107	3	-1.4587299823761	-.00239443359896541	1	3	16	5
16	PE171015	3	-.357282012701035	1.37626123428345	1	3	16	5
16	PE171017	3	-1.33408999443054	.153614401817322	1	3	16	5
17	PE171019	3	-2.21312999725342	-.946658611297607	1	3	16	5
4	PE171025	3	-1.70334005355835	-.308566898107529	1	3	16	5
16	PE171036	3	-1.11251997947693	.430948197841644	1	3	16	5
16	PE171039	3	-1.31619000434875	.176019385457039	1	3	16	5
4	PE171040	3	-.398865014314651	1.32421278953552	1	3	16	5
9	PE171041	3	-1.76598000526428	-.386971801519394	1	3	16	5
16	PE171044	3	-1.72881996631622	-.340459495782852	1	3	16	5
7	PE171047	3	-2.01370000839233	-.697036921977997	1	3	16	5
15	PE171049	3	-.40871199965477	1.31188750267029	1	3	16	5
8	PE171050	3	-1.89533996582031	-.548888504505157	1	3	16	5
4	PE171051	3	-2.23650002479553	-.975910305976868	1	3	16	5
5	PE171055	3	-3.25854992866516	-2.25518536567688	1	3	16	5
16	PE171059	3	-1.34641003608704	.138193711638451	1	3	16	5
16	PE171060	3	-2.83155989646912	-1.72073221206665	1	3	16	5
16	PE171062	3	-2.91544008255005	-1.82572305202484	1	3	16	5
4	PE171066	3	-1.47549998760223	-.0233850404620171	1	3	16	5
5	PE171067	3	-.946681022644043	.638524770736694	1	3	16	5
16	PE171071	3	-2.0010199546814	-.68116557598114	1	3	16	5
16	PE171074	3	-2.16510009765625	-.886540710926056	1	3	16	5
4	PE171075	3	-2.11940002441406	-.82933908700943	1	3	16	5
16	PE171076	3	-2.47886991500854	-1.27927875518799	1	3	16	5
4	PE171077	3	-2.59624004364014	-1.42618811130524	1	3	16	5
16	PE171078	3	-1.37729001045227	.099541999399662	1	3	16	5
3	PE171083	3	-.94241601228714	.643863201141357	1	3	16	5
4	PE171086	3	-1.14714002609253	.387615144252777	1	3	16	5
4	PE171090	3	-1.61722004413605	-.20077258348465	1	3	16	5
7	PE171094	3	-1.487380027771	-.0382549986243248	1	3	16	5
16	PE171102	3	-2.77803993225098	-1.65374267101288	1	3	16	5
17	PE171103	3	-1.84976994991302	-.491849660873413	1	3	16	5
3	PE181016	3	-1.94450998306274	-.610433459281921	1	3	16	5
16	PE181023	3	-.88546097278595	.715152442455292	1	3	16	5
5	PE181055	3	-.766866981983185	.863593637943268	1	3	16	5
16	PE181063	3	-1.42411005496979	.04093848913908	1	3	16	5
4	PE181065	3	-2.16521000862122	-.886678278446198	1	3	16	5
9	PE181067	3	-.451232999563217	1.25866508483887	1	3	16	5
4	PE181077	3	-2.39140009880066	-1.16979491710663	1	3	16	5
3	PE181080	3	-2.44023990631104	-1.23092651367188	1	3	16	5
7	PE181082	3	-1.63984000682831	-.229085445404053	1	3	16	5
16	PE181101	3	-1.0069500207901	.563087582588196	1	3	16	5
9	PE181102	3	-1.95571005344391	-.624452292919159	1	3	16	5
16	PE181103	3	-1.56274998188019	-.132593736052513	1	3	16	5
7	PE191015	3	-1.35643994808197	.125639513134956	1	3	16	5
7	PE191016	3	-.81299901008606	.805851340293884	1	3	16	5
3	PE191020	3	.0348916985094547	1.86713552474976	1	3	16	5
7	PE191024	3	.587427973747253	2.5587317943573	1	3	16	5
5	PE191034	3	-.455821007490158	1.25292229652405	1	3	16	5
19	PE191041	3	-.980099022388458	.596696317195892	1	3	16	5
4	PE191056	3	-.523594975471497	1.16809129714966	1	3	16	5
7	PE191071	3	-1.19789004325867	.32409256696701	1	3	16	5
3	PE191073	3	-1.65654003620148	-.249988466501236	1	3	16	5
4	PE191086	3	-.502556025981903	1.19442522525787	1	3	16	5
3	PE191089	3	-1.37048995494843	.108053460717201	1	3	16	5
16	PE191092	3	-3.07780003547668	-2.02894496917725	1	3	16	5
4	PE191100	3	-.794551014900208	.828942239284515	1	3	16	5
3	PE191101	3	-1.55786001682281	-.12647308409214	1	3	16	5
3	PE191104	3	-1.33069002628326	.157870069146156	1	3	16	5
3	PE201004	3	-.280146986246109	1.47280919551849	1	3	16	5
16	PE201007	3	-1.271360039711	.232131972908974	1	3	16	5
3	PE201008	3	-.853591978549957	.75504207611084	1	3	16	5
17	PE201012	3	-1.53088998794556	-.092715360224247	1	3	16	5
16	PE201013	3	-2.44788002967834	-1.24048948287964	1	3	16	5
5	PE201018	3	-1.48078000545502	-.0299939103424549	1	3	16	5
16	PE201022	3	-1.53727996349335	-.100713536143303	1	3	16	5
7	PE201023	3	-.734929978847504	.9035684466362	1	3	16	5
4	PE201025	3	-1.52093994617462	-.0802611336112022	1	3	16	5
16	PE201030	3	-1.8121999502182	-.444824188947678	1	3	16	5
4	PE201032	3	-1.39739000797272	.0743833184242249	1	3	16	5
16	PE201035	3	-.996653020381927	.575976073741913	1	3	16	5
7	PE201042	3	-.437896996736526	1.27535736560822	1	3	16	5
6	PE201050	3	-1.09176003932953	.456932932138443	1	3	16	5
3	PE201072	3	-1.80773997306824	-.439241737127304	1	3	16	5
16	PE201077	3	-1.79321002960205	-.421054989099503	1	3	16	5
8	PE201092	3	-.595471024513245	1.07812583446503	1	3	16	5
16	PE201096	3	-1.29156005382538	.206848099827766	1	3	16	5
3	PE201097	3	-1.51490998268127	-.0727135762572289	1	3	16	5
5	PE011001	4	-1.0983099937439	.448734492063522	1	3	17	5
3	PE011003	4	-.338620007038116	1.39961993694305	1	3	17	5
3	PE011004	4	.545242011547089	2.50592851638794	1	3	17	5
5	PE011006	4	-.876829028129578	.725956857204437	1	3	17	5
16	PE011008	4	.983552992343903	3.05455183982849	1	3	17	5
6	PE011009	4	-.0713692978024483	1.73413121700287	1	3	17	5
16	PE011010	4	.482268989086151	2.4271068572998	1	3	17	5
16	PE011011	4	.191948994994164	2.06372022628784	1	3	17	5
7	PE011013	4	-.232115998864174	1.53292846679688	1	3	17	5
16	PE011014	4	.258971005678177	2.14761018753052	1	3	17	5
20	PE011015	4	1.10696005821228	3.20901727676392	1	3	17	5
11	PE011016	4	.647535979747772	2.63396739959717	1	3	17	5
3	PE011019	4	.00544903986155987	1.83028280735016	1	3	17	5
4	PE011022	4	-.021195700392127	1.79693222045898	1	3	17	5
3	PE011023	4	.00621137022972107	1.83123707771301	1	3	17	5
16	PE011026	4	.229855999350548	2.11116766929626	1	3	17	5
4	PE011028	4	.151567995548248	2.01317644119263	1	3	17	5
7	PE011032	4	1.61403000354767	3.84370446205139	1	3	17	5
6	PE011038	4	.432213008403778	2.36445283889771	1	3	17	5
3	PE011041	4	-.0354412011802197	1.77910149097443	1	3	17	5
3	PE011042	4	-.239674001932144	1.5234682559967	1	3	17	5
16	PE011043	4	-.318769991397858	1.42446577548981	1	3	17	5
6	PE011044	4	.914613008499146	2.96826124191284	1	3	17	5
4	PE011046	4	-1.17153000831604	.357086777687073	1	3	17	5
4	PE011047	4	1.04701995849609	3.13399171829224	1	3	17	5
3	PE011054	4	.693831980228424	2.6919150352478	1	3	17	5
3	PE011056	4	1.40026998519897	3.57614636421204	1	3	17	5
18	PE011061	4	.899554014205933	2.94941234588623	1	3	17	5
3	PE011063	4	.690491020679474	2.68773317337036	1	3	17	5
16	PE011066	4	-.0191888995468616	1.79944407939911	1	3	17	5
3	PE011067	4	.27674999833107	2.1698637008667	1	3	17	5
3	PE011072	4	.175824001431465	2.04353713989258	1	3	17	5
5	PE011074	4	1.00863003730774	3.08594012260437	1	3	17	5
4	PE011077	4	-.884606003761292	.716222584247589	1	3	17	5
6	PE011079	4	.0428641997277737	1.87711453437805	1	3	17	5
3	PE011080	4	1.48531997203827	3.6826012134552	1	3	17	5
5	PE011083	4	-.496919989585876	1.20147979259491	1	3	17	5
16	PE011086	4	.383253991603851	2.30317211151123	1	3	17	5
15	PE011093	4	.220623001456261	2.09961080551147	1	3	17	5
5	PE011095	4	1.21887004375458	3.34909248352051	1	3	17	5
19	PE011099	4	.20014600455761	2.0739803314209	1	3	17	5
3	PE021001	4	-.0837548971176147	1.71862840652466	1	3	17	5
4	PE021004	4	-.855512976646423	.752637624740601	1	3	17	5
16	PE021006	4	-.183641001582146	1.59360349178314	1	3	17	5
3	PE021007	4	.00860122032463551	1.83422839641571	1	3	17	5
3	PE021009	4	-.978141009807587	.599147081375122	1	3	17	5
16	PE021011	4	-.156992003321648	1.62695932388306	1	3	17	5
4	PE021012	4	-.647256016731262	1.01330780982971	1	3	17	5
17	PE021014	4	-.483058005571365	1.21883046627045	1	3	17	5
3	PE021020	4	-.175721004605293	1.60351669788361	1	3	17	5
6	PE021021	4	-.067653201520443	1.73878252506256	1	3	17	5
4	PE021026	4	-.231552004814148	1.53363442420959	1	3	17	5
16	PE021028	4	-1.02780997753143	.536977648735046	1	3	17	5
16	PE021029	4	-1.04813003540039	.51154351234436	1	3	17	5
4	PE021033	4	-1.24963998794556	.259318441152573	1	3	17	5
16	PE021036	4	-.134029999375343	1.65570032596588	1	3	17	5
3	PE021039	4	-.714827001094818	.928730845451355	1	3	17	5
5	PE021040	4	-.115198001265526	1.67927181720734	1	3	17	5
16	PE021042	4	-.362652987241745	1.36953842639923	1	3	17	5
4	PE021043	4	1.21553003787994	3.34491181373596	1	3	17	5
6	PE021044	4	-.444790005683899	1.26672959327698	1	3	17	5
16	PE021046	4	.252582013607025	2.13961315155029	1	3	17	5
6	PE021047	4	-.0925922021269798	1.70756697654724	1	3	17	5
15	PE021050	4	.912665009498596	2.96582293510437	1	3	17	5
4	PE021051	4	.294508993625641	2.19209218025208	1	3	17	5
5	PE021057	4	-1.01624000072479	.551459491252899	1	3	17	5
17	PE021059	4	.451375991106033	2.38843870162964	1	3	17	5
8	PE021060	4	-.620512008666992	1.0467826128006	1	3	17	5
7	PE021062	4	.0258939992636442	1.85587334632874	1	3	17	5
16	PE021066	4	.348832011222839	2.26008701324463	1	3	17	5
16	PE021069	4	-.0329892002046108	1.7821706533432	1	3	17	5
10	PE021072	4	.0489430017769337	1.88472318649292	1	3	17	5
7	PE021073	4	.0750712975859642	1.91742730140686	1	3	17	5
3	PE021074	4	.346024006605148	2.25657224655151	1	3	17	5
16	PE021075	4	-.26680800318718	1.48950529098511	1	3	17	5
3	PE021077	4	-.338820993900299	1.3993684053421	1	3	17	5
3	PE021080	4	.0910660997033119	1.93744766712189	1	3	17	5
4	PE021083	4	-.707247972488403	.938217341899872	1	3	17	5
16	PE021086	4	-.586786985397339	1.08899545669556	1	3	17	5
16	PE021087	4	.425491005182266	2.35603904724121	1	3	17	5
4	PE021089	4	-.834240019321442	.779264450073242	1	3	17	5
17	PE021091	4	.0651473999023438	1.90500581264496	1	3	17	5
10	PE021093	4	.92220801115036	2.97776770591736	1	3	17	5
3	PE021094	4	-.586241006851196	1.08967876434326	1	3	17	5
16	PE021095	4	.117774002254009	1.97087728977203	1	3	17	5
4	PE021096	4	1.09941005706787	3.19956731796265	1	3	17	5
5	PE021097	4	-.41032600402832	1.30986738204956	1	3	17	5
17	PE031002	4	-.992106974124908	.581666231155396	1	3	17	5
16	PE031006	4	-1.29311001300812	.204908058047295	1	3	17	5
16	PE031007	4	-.763885974884033	.867324888706207	1	3	17	5
17	PE031009	4	-2.0230700969696	-.708765208721161	1	3	17	5
6	PE031011	4	-.193561002612114	1.58118677139282	1	3	17	5
6	PE031013	4	-.465968012809753	1.24022161960602	1	3	17	5
5	PE031015	4	-.241686999797821	1.52094864845276	1	3	17	5
7	PE031017	4	.722470998764038	2.72776174545288	1	3	17	5
4	PE031018	4	.288320988416672	2.1843466758728	1	3	17	5
16	PE031019	4	.0598147995769978	1.89833116531372	1	3	17	5
5	PE031022	4	.708269000053406	2.70998549461365	1	3	17	5
16	PE031023	4	.929144024848938	2.98644948005676	1	3	17	5
16	PE031024	4	.244276002049446	2.12921667098999	1	3	17	5
7	PE031025	4	.589621007442474	2.5614767074585	1	3	17	5
5	PE031026	4	.530264019966125	2.48718094825745	1	3	17	5
4	PE031029	4	1.31806004047394	3.4732460975647	1	3	17	5
16	PE031032	4	.644195973873138	2.62978672981262	1	3	17	5
6	PE031037	4	.484416991472244	2.42979526519775	1	3	17	5
16	PE031038	4	.230965003371239	2.11255574226379	1	3	17	5
16	PE031040	4	-.307446986436844	1.43863844871521	1	3	17	5
8	PE031044	4	.875025987625122	2.91871118545532	1	3	17	5
22	PE031047	4	-.132991999387741	1.6569995880127	1	3	17	5
16	PE031048	4	-.699827015399933	.947505950927734	1	3	17	5
17	PE031055	4	-1.2820600271225	.218739047646523	1	3	17	5
16	PE031059	4	-.429545998573303	1.28581011295319	1	3	17	5
16	PE031061	4	-.601418018341064	1.07068204879761	1	3	17	5
16	PE031062	4	-.090848296880722	1.70974981784821	1	3	17	5
5	PE031071	4	-.0392532981932163	1.77433001995087	1	3	17	5
16	PE031073	4	-1.19515001773834	.327522188425064	1	3	17	5
16	PE031074	4	-.119429998099804	1.67397475242615	1	3	17	5
3	PE031075	4	-.105945996940136	1.69085240364075	1	3	17	5
16	PE031076	4	-.5434809923172	1.14320051670074	1	3	17	5
16	PE031080	4	.441130012273788	2.37561416625977	1	3	17	5
5	PE031081	4	.622286975383759	2.60236382484436	1	3	17	5
4	PE031082	4	.544440984725952	2.50492596626282	1	3	17	5
16	PE031083	4	-.128436997532845	1.66270089149475	1	3	17	5
16	PE031085	4	.316547989845276	2.21967792510986	1	3	17	5
17	PE031086	4	.199851006269455	2.07361102104187	1	3	17	5
16	PE031088	4	-.157159000635147	1.62675034999847	1	3	17	5
6	PE031089	4	-.696927011013031	.951135814189911	1	3	17	5
6	PE031090	4	-.475769996643066	1.22795271873474	1	3	17	5
16	PE031092	4	-1.03067994117737	.533385396003723	1	3	17	5
16	PE031093	4	-.89301598072052	.705696046352386	1	3	17	5
5	PE031095	4	.490855991840363	2.43785500526428	1	3	17	5
3	PE031096	4	-.769766986370087	.859963774681091	1	3	17	5
6	PE031097	4	.0744014009833336	1.91658878326416	1	3	17	5
16	PE031100	4	.514266014099121	2.46715664863586	1	3	17	5
16	PE041002	4	-1.17570996284485	.351854830980301	1	3	17	5
16	PE041004	4	.00242678006179631	1.82649993896484	1	3	17	5
16	PE041007	4	1.29849994182587	3.44876313209534	1	3	17	5
16	PE041009	4	-.319146990776062	1.42399382591248	1	3	17	5
6	PE041010	4	1.17604005336761	3.29548311233521	1	3	17	5
10	PE041012	4	-.264037996530533	1.49297249317169	1	3	17	5
5	PE041013	4	.456396013498306	2.39472222328186	1	3	17	5
16	PE041014	4	1.60611999034882	3.83380365371704	1	3	17	5
5	PE041019	4	.828122973442078	2.86000370979309	1	3	17	5
16	PE041020	4	-.144582003355026	1.64249265193939	1	3	17	5
17	PE041021	4	-.916294991970062	.676558256149292	1	3	17	5
16	PE041024	4	-.616900980472565	1.05130243301392	1	3	17	5
3	PE041025	4	-1.04209995269775	.519091248512268	1	3	17	5
4	PE041030	4	.388743996620178	2.3100438117981	1	3	17	5
16	PE041032	4	-.0295043997466564	1.78653252124786	1	3	17	5
9	PE041034	4	.164719998836517	2.02963852882385	1	3	17	5
16	PE041035	4	-.117879003286362	1.67591607570648	1	3	17	5
16	PE041039	4	.342680007219315	2.25238656997681	1	3	17	5
6	PE041041	4	-.274738013744354	1.47957956790924	1	3	17	5
18	PE041043	4	-.814832985401154	.80355578660965	1	3	17	5
3	PE041045	4	.117191001772881	1.9701474905014	1	3	17	5
16	PE041046	4	.0824645981192589	1.9266813993454	1	3	17	5
3	PE041047	4	-.160980999469757	1.62196636199951	1	3	17	5
16	PE041052	4	.527990996837616	2.48433589935303	1	3	17	5
