childid	round	yc	theta_eap	read_score	country	group	language
PE021063	5	1	.0623172000050545	.380647718906403	3	18	5
PE021064	5	1	-.234409004449844	.00778752285987139	3	18	5
PE021065	5	1	-.618257999420166	-.474549412727356	3	18	5
PE021066	5	1	1.33509004116058	1.9799884557724	3	18	5
PE021067	5	1	-.533645987510681	-.368227660655975	3	18	5
PE021068	5	1	.938543975353241	1.48169672489166	3	18	5
PE021069	5	1	.410468995571136	.818128287792206	3	18	5
PE021070	5	1	.0695642977952957	.389754265546799	3	18	5
PE021071	5	1	.194065004587173	.546199381351471	3	18	5
PE021072	5	1	.89206999540329	1.42329835891724	3	18	5
PE021073	5	1	.358211010694504	.752461910247803	3	18	5
PE021074	5	1	.624198973178864	1.08669710159302	3	18	5
PE021075	5	1	-.0258767995983362	.269824892282486	3	18	5
PE021076	5	1	.438427001237869	.853259742259979	3	18	5
PE021077	5	1	-.189890995621681	.0637279599905014	3	18	5
PE021078	5	1	-.855912029743195	-.773180723190308	3	18	5
PE021079	5	1	.63249397277832	1.09712040424347	3	18	5
PE021080	5	1	-.416476011276245	-.220994219183922	3	18	5
PE021081	5	1	.0708267986774445	.391340702772141	3	18	5
PE021082	5	1	-.499433994293213	-.325237572193146	3	18	5
PE021083	5	1	-1.10662996768951	-1.08822786808014	3	18	5
PE021084	5	1	.46856701374054	.891133069992065	3	18	5
PE021086	5	1	.479645013809204	.905053496360779	3	18	5
PE021087	5	1	.119046002626419	.451931983232498	3	18	5
PE021088	5	1	1.19396996498108	1.80265986919403	3	18	5
PE021089	5	1	1.09777998924255	1.68178951740265	3	18	5
PE021090	5	1	1.14316999912262	1.73882567882538	3	18	5
PE021091	5	1	-1.75705003738403	-1.90553259849548	3	18	5
PE021092	5	1	.62753301858902	1.09088659286499	3	18	5
PE021093	5	1	.798016011714935	1.30511212348938	3	18	5
PE021094	5	1	1.69374001026154	2.43066096305847	3	18	5
PE021095	5	1	-.506940007209778	-.334669470787048	3	18	5
PE021096	5	1	1.9052699804306	2.69646525382996	3	18	5
PE021097	5	1	-.308301985263824	-.0850649103522301	3	18	5
PE021098	5	1	-.752843022346497	-.64366626739502	3	18	5
PE021099	5	1	.909731984138489	1.44549214839935	3	18	5
PE021100	5	1	.602192997932434	1.05904483795166	3	18	5
PE031002	5	1	.039725799113512	.352259814739227	3	18	5
PE031003	5	1	-.150093004107475	.113737314939499	3	18	5
PE031004	5	1	-.926671981811523	-.86209625005722	3	18	5
PE031005	5	1	-.241551995277405	-.00118821603246033	3	18	5
PE031006	5	1	-.87348598241806	-.795263767242432	3	18	5
PE031007	5	1	-.215881004929543	.0310694351792336	3	18	5
PE031009	5	1	-2.89091992378235	-3.33033084869385	3	18	5
PE031010	5	1	-2.90801000595093	-3.35180592536926	3	18	5
PE031011	5	1	-3.03852009773254	-3.51580214500427	3	18	5
PE031012	5	1	-.71918797492981	-.601375997066498	3	18	5
PE031013	5	1	-.0410096012055874	.250809341669083	3	18	5
PE031014	5	1	-.32803401350975	-.1098597869277	3	18	5
PE031015	5	1	.376619011163712	.775593042373657	3	18	5
PE031016	5	1	.292737990617752	.67018985748291	3	18	5
PE031017	5	1	.232996001839638	.595119297504425	3	18	5
PE031018	5	1	.94522100687027	1.49008691310883	3	18	5
PE031019	5	1	.398696005344391	.803334593772888	3	18	5
PE031020	5	1	1.20658004283905	1.8185054063797	3	18	5
PE031021	5	1	.150445997714996	.491388589143753	3	18	5
PE031022	5	1	.455536007881165	.87475860118866	3	18	5
PE031023	5	1	-1.65339004993439	-1.77527558803558	3	18	5
PE031024	5	1	.886656999588013	1.41649651527405	3	18	5
PE031025	5	1	1.21096003055573	1.82400918006897	3	18	5
PE031026	5	1	1.68762004375458	2.42297053337097	3	18	5
PE031027	5	1	1.37958002090454	2.03589367866516	3	18	5
PE031028	5	1	.482538014650345	.908688724040985	3	18	5
PE031029	5	1	2.26732993125916	3.15142250061035	3	18	5
PE031030	5	1	.689076006412506	1.16822028160095	3	18	5
PE031031	5	1	.535364985466003	.975070059299469	3	18	5
PE031032	5	1	-.181051000952721	.0748361200094223	3	18	5
PE031033	5	1	.322699993848801	.707839488983154	3	18	5
PE031034	5	1	.330150991678238	.717202305793762	3	18	5
PE031035	5	1	-.0555647015571594	.232519686222076	3	18	5
PE031036	5	1	.85911500453949	1.38188779354095	3	18	5
PE031037	5	1	1.33228003978729	1.97645747661591	3	18	5
PE031038	5	1	-.443765014410019	-.255285024642944	3	18	5
PE031039	5	1	1.62528002262115	2.34463548660278	3	18	5
PE031040	5	1	1.14698994159698	1.74362576007843	3	18	5
PE031041	5	1	.299899011850357	.679188251495361	3	18	5
PE031042	5	1	1.28140997886658	1.91253519058228	3	18	5
PE031043	5	1	-.203116998076439	.0471084304153919	3	18	5
PE031044	5	1	-.469325006008148	-.28740319609642	3	18	5
PE031045	5	1	.817149996757507	1.32915544509888	3	18	5
PE031046	5	1	-.885918974876404	-.810886800289154	3	18	5
PE031047	5	1	-1.20281994342804	-1.20909821987152	3	18	5
PE031048	5	1	.829694986343384	1.34491920471191	3	18	5
PE031049	5	1	.351660013198853	.744230091571808	3	18	5
PE031050	5	1	-.611066997051239	-.465513348579407	3	18	5
PE031051	5	1	.716929972171783	1.20322096347809	3	18	5
PE031052	5	1	.331568002700806	.718982875347137	3	18	5
PE031053	5	1	.470840007066727	.893989264965057	3	18	5
PE031054	5	1	1.45451998710632	2.13006186485291	3	18	5
PE031055	5	1	-.26155099272728	-.0263185538351536	3	18	5
PE031056	5	1	-2.91827011108398	-3.36469841003418	3	18	5
PE031057	5	1	-.451202005147934	-.264630198478699	3	18	5
PE031058	5	1	-1.00996005535126	-.966754376888275	3	18	5
PE031059	5	1	.476756006479263	.901423215866089	3	18	5
PE031060	5	1	1.52344000339508	2.21666526794434	3	18	5
PE031061	5	1	.825891971588135	1.34014046192169	3	18	5
PE031062	5	1	.497804999351501	.927872955799103	3	18	5
PE031063	5	1	.384896993637085	.785995006561279	3	18	5
PE031064	5	1	.640435993671417	1.1071001291275	3	18	5
PE031065	5	1	.450388997793198	.868290960788727	3	18	5
PE031066	5	1	-.29669600725174	-.070481076836586	3	18	5
PE031067	5	1	.19013600051403	.541262269020081	3	18	5
PE031068	5	1	-.201418995857239	.0492421053349972	3	18	5
PE031069	5	1	-.482459992170334	-.303908377885818	3	18	5
PE031070	5	1	1.42367005348206	2.09129643440247	3	18	5
PE031071	5	1	-.233296006917953	.00918609276413918	3	18	5
PE031072	5	1	.500407993793488	.931143820285797	3	18	5
PE031073	5	1	.195133998990059	.547542631626129	3	18	5
PE031074	5	1	.316428005695343	.699958264827728	3	18	5
PE031075	5	1	-.0108217000961304	.28874284029007	3	18	5
PE031076	5	1	.385809987783432	.787142276763916	3	18	5
PE031077	5	1	-1.14340996742249	-1.13444483280182	3	18	5
PE031078	5	1	.858407020568848	1.38099825382233	3	18	5
PE031080	5	1	-1.04121994972229	-1.00603497028351	3	18	5
PE031081	5	1	-.177645996212959	.0791147798299789	3	18	5
PE031082	5	1	1.44117999076843	2.11329913139343	3	18	5
PE031083	5	1	1.27236998081207	1.90117573738098	3	18	5
PE031084	5	1	.0871118009090424	.411804109811783	3	18	5
PE031085	5	1	-.0733029991388321	.210230097174644	3	18	5
PE031086	5	1	-.600308001041412	-.451993823051453	3	18	5
PE031087	5	1	.0883779972791672	.413395196199417	3	18	5
PE031088	5	1	-.359892010688782	-.149891898036003	3	18	5
PE031089	5	1	.641874015331268	1.1089072227478	3	18	5
PE031090	5	1	-.271584987640381	-.0389270707964897	3	18	5
PE031091	5	1	-.67603200674057	-.5471470952034	3	18	5
PE031092	5	1	-.582776010036469	-.42996346950531	3	18	5
PE031093	5	1	.298521012067795	.677456676959991	3	18	5
PE031094	5	1	.214452996850014	.57181853055954	3	18	5
PE031095	5	1	-.597190976142883	-.448077023029327	3	18	5
PE031096	5	1	-.230605006217957	.0125675508752465	3	18	5
PE031097	5	1	.402366995811462	.8079474568367	3	18	5
PE031098	5	1	.0795381963253021	.402287274599075	3	18	5
PE031099	5	1	2.3283998966217	3.22816181182861	3	18	5
PE031100	5	1	.964818000793457	1.51471209526062	3	18	5
PE041001	5	1	-.0651379972696304	.22049006819725	3	18	5
PE041002	5	1	-.132090002298355	.1363595277071	3	18	5
PE041003	5	1	.472707003355026	.896335303783417	3	18	5
PE041004	5	1	-.313533991575241	-.0916393473744392	3	18	5
PE041005	5	1	.547618985176086	.990468204021454	3	18	5
PE041006	5	1	-.862195014953613	-.781075775623322	3	18	5
PE041007	5	1	1.16168999671936	1.7620974779129	3	18	5
PE041008	5	1	-1.68316996097565	-1.81269645690918	3	18	5
PE041009	5	1	.471482992172241	.894797205924988	3	18	5
PE041010	5	1	1.94731998443604	2.74930429458618	3	18	5
PE041011	5	1	-.787873983383179	-.687685430049896	3	18	5
PE041012	5	1	.383372992277145	.784079968929291	3	18	5
PE041013	5	1	1.00734996795654	1.56815695762634	3	18	5
PE041014	5	1	.425296008586884	.836759626865387	3	18	5
PE041015	5	1	.199716001749039	.553300261497498	3	18	5
PE041016	5	1	-.718252003192902	-.60019987821579	3	18	5
PE041017	5	1	-.292762011289597	-.065537691116333	3	18	5
PE041018	5	1	.395137012004852	.798862397670746	3	18	5
PE041019	5	1	.60816502571106	1.06654918193817	3	18	5
PE041020	5	1	-.6718670129776	-.541913449764252	3	18	5
PE041021	5	1	-.356474995613098	-.145598158240318	3	18	5
PE041022	5	1	-.157550007104874	.10436699539423	3	18	5
PE041023	5	1	-1.1363799571991	-1.12561106681824	3	18	5
PE041024	5	1	-1.09172999858856	-1.06950485706329	3	18	5
PE041025	5	1	.0374438986182213	.349392414093018	3	18	5
PE041026	5	1	.0804347023367882	.40341380238533	3	18	5
PE041027	5	1	-.173130005598068	.0847894847393036	3	18	5
PE041028	5	1	.842809975147247	1.36139929294586	3	18	5
PE041029	5	1	-.0162307005375624	.281946003437042	3	18	5
PE041030	5	1	.492693990468979	.921450555324554	3	18	5
PE041031	5	1	-.360103011131287	-.150157049298286	3	18	5
PE041032	5	1	-.448785990476608	-.261594295501709	3	18	5
PE041033	5	1	.357659012079239	.751768290996552	3	18	5
PE041034	5	1	.132872998714447	.469306707382202	3	18	5
PE041035	5	1	.161663994193077	.505484879016876	3	18	5
PE041036	5	1	1.20370995998383	1.81489896774292	3	18	5
PE041037	5	1	.0301323998719454	.340204954147339	3	18	5
PE041038	5	1	-.390832006931305	-.188770487904549	3	18	5
PE041039	5	1	-.812519013881683	-.718653917312622	3	18	5
PE041040	5	1	.330422013998032	.717542827129364	3	18	5
PE041041	5	1	.614085972309113	1.07398927211761	3	18	5
PE041042	5	1	.850233972072601	1.37072813510895	3	18	5
PE041043	5	1	.632390975952148	1.09699094295502	3	18	5
PE041044	5	1	.971900999546051	1.52361249923706	3	18	5
PE041045	5	1	.387863993644714	.78972327709198	3	18	5
PE041046	5	1	-.0676983967423439	.217272728681564	3	18	5
PE041047	5	1	.247920006513596	.613872468471527	3	18	5
PE041048	5	1	-.386649012565613	-.183514207601547	3	18	5
PE041049	5	1	-.755572021007538	-.647095441818237	3	18	5
PE041050	5	1	-.0152724999934435	.283150047063828	3	18	5
PE041051	5	1	1.15478003025055	1.75341463088989	3	18	5
PE041052	5	1	.917801022529602	1.45563149452209	3	18	5
PE041053	5	1	.509777009487152	.942916750907898	3	18	5
PE041054	5	1	-.309150993824005	-.0861317589879036	3	18	5
PE041055	5	1	.260684996843338	.629912734031677	3	18	5
PE041056	5	1	.641211986541748	1.10807526111603	3	18	5
PE041057	5	1	-.376890003681183	-.171251237392426	3	18	5
PE041059	5	1	-.428146004676819	-.235658496618271	3	18	5
PE041060	5	1	.232500001788139	.594496011734009	3	18	5
PE041061	5	1	-.362028986215591	-.152577176690102	3	18	5
PE041062	5	1	-.35853698849678	-.148189216852188	3	18	5
PE041063	5	1	-.280202001333237	-.0497550368309021	3	18	5
PE041064	5	1	-.968733012676239	-.914949297904968	3	18	5
PE041065	5	1	-.0576112009584904	.229948088526726	3	18	5
PE041066	5	1	-.168162003159523	.0910321772098541	3	18	5
PE041067	5	1	.408585995435715	.815762102603912	3	18	5
PE041068	5	1	-.90428102016449	-.833960175514221	3	18	5
PE041069	5	1	.739974975585938	1.2321789264679	3	18	5
PE041070	5	1	-.252999007701874	-.015572302043438	3	18	5
PE041071	5	1	-1.83746004104614	-2.00657415390015	3	18	5
PE041072	5	1	-.275756001472473	-.0441682823002338	3	18	5
PE041073	5	1	.0230055004358292	.331249415874481	3	18	5
PE041074	5	1	.307224988937378	.688393950462341	3	18	5
PE041075	5	1	.26554998755455	.636025965213776	3	18	5
PE041076	5	1	-1.24368000030518	-1.2604421377182	3	18	5
PE041077	5	1	.0115606002509594	.316867977380753	3	18	5
PE041078	5	1	-.0688131004571915	.215872004628181	3	18	5
PE041079	5	1	-.623054027557373	-.480576008558273	3	18	5
PE041080	5	1	-1.21916997432709	-1.22964334487915	3	18	5
PE041081	5	1	-.525251984596252	-.357679933309555	3	18	5
PE041082	5	1	.850848019123077	1.37149965763092	3	18	5
PE041083	5	1	-.800796985626221	-.703924238681793	3	18	5
PE041084	5	1	1.09932005405426	1.68372464179993	3	18	5
PE041085	5	1	.858260989189148	1.38081467151642	3	18	5
PE041086	5	1	-.569338023662567	-.413077563047409	3	18	5
PE041087	5	1	.690302014350891	1.16976082324982	3	18	5
PE041088	5	1	-.253549993038177	-.016264658421278	3	18	5
PE041089	5	1	-.0546717010438442	.233641803264618	3	18	5
PE041090	5	1	.752520024776459	1.24794268608093	3	18	5
PE041091	5	1	-.235350996255875	.00660383468493819	3	18	5
PE041092	5	1	-.264692008495331	-.0302654914557934	3	18	5
PE041093	5	1	-1.26654005050659	-1.28916764259338	3	18	5
PE041094	5	1	1.38145005702972	2.03824353218079	3	18	5
PE041096	5	1	-.00366219994612038	.297739326953888	3	18	5
PE041097	5	1	.817457973957062	1.32954239845276	3	18	5
PE041098	5	1	.469000995159149	.891678392887115	3	18	5
PE041099	5	1	.113697998225689	.445211797952652	3	18	5
PE041100	5	1	.535283029079437	.974967062473297	3	18	5
PE041101	5	1	-.0727237984538078	.210957899689674	3	18	5
PE051001	5	1	.576807975769043	1.02714645862579	3	18	5
PE051002	5	1	.448684006929398	.866148471832275	3	18	5
PE051003	5	1	.512974977493286	.94693523645401	3	18	5
PE051004	5	1	.644720017910004	1.11248338222504	3	18	5
PE051005	5	1	-1.96177005767822	-2.16277980804443	3	18	5
PE051007	5	1	-.395648002624512	-.194822162389755	3	18	5
PE051008	5	1	.307898998260498	.689240872859955	3	18	5
PE051009	5	1	.0840654000639915	.407976061105728	3	18	5
PE051010	5	1	.280153006315231	.654375791549683	3	18	5
PE051011	5	1	.106273002922535	.435881704092026	3	18	5
PE051012	5	1	-1.1309700012207	-1.11881303787231	3	18	5
PE051013	5	1	.104552000761032	.433719128370285	3	18	5
PE051014	5	1	.239935994148254	.603839933872223	3	18	5
PE051015	5	1	.469837009906769	.892728924751282	3	18	5
PE051016	5	1	.098326101899147	.425895780324936	3	18	5
PE051017	5	1	-.767041027545929	-.661507189273834	3	18	5
PE051018	5	1	.287346005439758	.663414418697357	3	18	5
PE051020	5	1	.447026997804642	.864066302776337	3	18	5
PE051021	5	1	.543363988399506	.985121428966522	3	18	5
PE051022	5	1	-.107013002038002	.16787077486515	3	18	5
PE051023	5	1	-.253876000642776	-.0166743136942387	3	18	5
PE051024	5	1	1.28180003166199	1.91302537918091	3	18	5
PE051025	5	1	-.318601995706558	-.0980077013373375	3	18	5
PE051026	5	1	.193148002028465	.545047044754028	3	18	5
PE051027	5	1	.921402990818024	1.46015763282776	3	18	5
PE051028	5	1	-1.23689997196198	-1.25192248821259	3	18	5
PE051029	5	1	-.103625997900963	.172126829624176	3	18	5
PE051030	5	1	-.567144989967346	-.410321831703186	3	18	5
PE051031	5	1	.848668992519379	1.36876153945923	3	18	5
PE051032	5	1	2.31682991981506	3.213623046875	3	18	5
PE051033	5	1	.870553016662598	1.39626061916351	3	18	5
PE051034	5	1	-.824027001857758	-.73311460018158	3	18	5
PE051035	5	1	1.28500998020172	1.91705894470215	3	18	5
PE051036	5	1	-1.12309002876282	-1.10891115665436	3	18	5
PE051037	5	1	-.755352973937988	-.646820187568665	3	18	5
PE051038	5	1	.616038024425507	1.0764422416687	3	18	5
PE051039	5	1	.628349006175995	1.09191191196442	3	18	5
PE051040	5	1	.529965996742249	.968285799026489	3	18	5
PE051041	5	1	-.180364996194839	.0756981372833252	3	18	5
PE051042	5	1	.708229005336761	1.19228756427765	3	18	5
PE051043	5	1	.462446004152298	.883441507816315	3	18	5
PE051044	5	1	.489634990692139	.91760665178299	3	18	5
PE051045	5	1	.679729998111725	1.15647625923157	3	18	5
PE051046	5	1	.149949997663498	.490765333175659	3	18	5
PE051047	5	1	-.40752899646759	-.209751576185226	3	18	5
PE051048	5	1	-.396079987287521	-.195364981889725	3	18	5
PE051049	5	1	.462702006101608	.883763194084167	3	18	5
PE051052	5	1	-.540284991264343	-.376570105552673	3	18	5
PE051056	5	1	.521826982498169	.958058476448059	3	18	5
PE051058	5	1	.067919097840786	.387686938047409	3	18	5
PE051059	5	1	1.07169997692108	1.64901781082153	3	18	5
PE051060	5	1	-.375550001859665	-.169567421078682	3	18	5
PE051061	5	1	.594830989837646	1.04979383945465	3	18	5
PE051062	5	1	-.484934985637665	-.307018399238586	3	18	5
PE051063	5	1	.3143570125103	.69735586643219	3	18	5
PE051064	5	1	.223205998539925	.582817375659943	3	18	5
PE051065	5	1	.768450021743774	1.26796007156372	3	18	5
PE051067	5	1	1.94526994228363	2.74672842025757	3	18	5
PE051068	5	1	-1.27346003055573	-1.29786312580109	3	18	5
PE051069	5	1	-.85275799036026	-.769217371940613	3	18	5
PE051070	5	1	-.595813989639282	-.44634672999382	3	18	5
PE051071	5	1	.0680421963334084	.387841641902924	3	18	5
PE051072	5	1	.0225443001836538	.33066987991333	3	18	5
PE051074	5	1	.819975972175598	1.33270657062531	3	18	5
PE051075	5	1	-1.02012002468109	-.979521155357361	3	18	5
PE051077	5	1	1.01819002628326	1.58177828788757	3	18	5
PE051078	5	1	.353401988744736	.746419012546539	3	18	5
PE051080	5	1	-.352194994688034	-.140219986438751	3	18	5
PE051081	5	1	-.113140001893044	.160171717405319	3	18	5
PE051082	5	1	-.325388997793198	-.106536112725735	3	18	5
PE051083	5	1	-1.32824003696442	-1.36669862270355	3	18	5
PE051084	5	1	.183274999260902	.532640874385834	3	18	5
PE051085	5	1	1.49451005458832	2.18031239509583	3	18	5
PE051087	5	1	-1.29174995422363	-1.32084584236145	3	18	5
PE051088	5	1	-.146791994571686	.117885299026966	3	18	5
PE051089	5	1	-.857150018215179	-.774736344814301	3	18	5
PE051090	5	1	1.32477998733521	1.96703314781189	3	18	5
PE051091	5	1	1.15788996219635	1.75732243061066	3	18	5
PE051092	5	1	-.395880997180939	-.195114940404892	3	18	5
PE051094	5	1	.0629248023033142	.381411224603653	3	18	5
PE051095	5	1	1.84016001224518	2.61464929580688	3	18	5
PE051099	5	1	1.11003994941711	1.69719505310059	3	18	5
PE051100	5	1	-.270494997501373	-.0375574119389057	3	18	5
PE051101	5	1	-1.34311997890472	-1.3853964805603	3	18	5
PE051102	5	1	-.575586974620819	-.420929878950119	3	18	5
PE051103	5	1	.861985981464386	1.38549542427063	3	18	5
PE051104	5	1	-1.13223004341125	-1.12039637565613	3	18	5
PE051105	5	1	1.03386998176575	1.60148143768311	3	18	5
PE051986	5	1	1.8769199848175	2.66084122657776	3	18	5
PE061001	5	1	-.219237998127937	.0268511045724154	3	18	5
PE061002	5	1	-1.08317995071411	-1.05876100063324	3	18	5
PE061003	5	1	.788106024265289	1.29265940189362	3	18	5
PE061004	5	1	.857478976249695	1.37983202934265	3	18	5
PE061005	5	1	-.0266529992222786	.268849551677704	3	18	5
PE061006	5	1	-1.61742997169495	-1.7300888299942	3	18	5
PE061007	5	1	.285566985607147	.661178886890411	3	18	5
PE061008	5	1	-1.54224002361298	-1.63560664653778	3	18	5
PE061009	5	1	1.00741994380951	1.56824481487274	3	18	5
PE061010	5	1	-.174052000045776	.0836309194564819	3	18	5
PE061011	5	1	-.182723000645638	.0727351158857346	3	18	5
PE061012	5	1	.192206993699074	.543864607810974	3	18	5
PE061013	5	1	-.280019998550415	-.0495263375341892	3	18	5
PE061014	5	1	1.39300000667572	2.05275702476501	3	18	5
PE061015	5	1	.262881994247437	.632673382759094	3	18	5
PE061016	5	1	.257200986146927	.625534772872925	3	18	5
PE061017	5	1	.888419985771179	1.41871190071106	3	18	5
PE061018	5	1	.25093999505043	.617667317390442	3	18	5
PE061019	5	1	-1.10503995418549	-1.08622980117798	3	18	5
PE061021	5	1	-.8057000041008	-.710085272789001	3	18	5
PE061022	5	1	1.95578002929688	2.75993514060974	3	18	5
PE061023	5	1	1.51291000843048	2.20343351364136	3	18	5
PE061024	5	1	.385978996753693	.787354648113251	3	18	5
PE061025	5	1	1.01029002666473	1.57185137271881	3	18	5
PE061026	5	1	-.345696985721588	-.132054716348648	3	18	5
PE061027	5	1	.331059992313385	.718344509601593	3	18	5
PE061028	5	1	-.339217990636826	-.1239133477211	3	18	5
PE061029	5	1	-.490404009819031	-.313890665769577	3	18	5
PE061031	5	1	.66914701461792	1.14317786693573	3	18	5
PE061032	5	1	.00765512976795435	.311960458755493	3	18	5
PE061033	5	1	1.81028997898102	2.5771152973175	3	18	5
