childid	country	round	yc	math	group
IN181027	2	3	0	399.141571044922	8
IN181028	2	3	0	267.635955810547	8
IN181029	2	3	0	377.671478271484	8
IN181030	2	3	0	283.509643554688	8
IN181031	2	3	0	493.710205078125	8
IN181033	2	3	0	510.470916748047	8
IN181035	2	3	0	495.279113769531	8
IN181036	2	3	0	405.795440673828	8
IN181037	2	3	0	308.238403320313	8
IN181039	2	3	0	439.474151611328	8
IN181041	2	3	0	397.625030517578	8
IN181042	2	3	0	515.066040039063	8
IN181044	2	3	0	412.45654296875	8
IN181045	2	3	0	415.890594482422	8
IN181046	2	3	0	472.183624267578	8
IN181047	2	3	0	400.60986328125	8
IN181048	2	3	0	306.924072265625	8
IN181049	2	3	0	494.432586669922	8
IN181050	2	3	0	468.915740966797	8
IN191001	2	3	0	367.260101318359	8
IN191002	2	3	0	476.059967041016	8
IN191004	2	3	0	435.277130126953	8
IN191005	2	3	0	432.733306884766	8
IN191006	2	3	0	443.455444335938	8
IN191007	2	3	0	481.849700927734	8
IN191008	2	3	0	440.452239990234	8
IN191010	2	3	0	421.704406738281	8
IN191011	2	3	0	324.132446289063	8
IN191013	2	3	0	379.42529296875	8
IN191014	2	3	0	344.594787597656	8
IN191015	2	3	0	429.117797851563	8
IN191016	2	3	0	574.915832519531	8
IN191017	2	3	0	556.487426757813	8
IN191018	2	3	0	599.057373046875	8
IN191019	2	3	0	379.176452636719	8
IN191021	2	3	0	489.329528808594	8
IN191023	2	3	0	278.503265380859	8
IN191026	2	3	0	273.234527587891	8
IN191027	2	3	0	490.034454345703	8
IN191028	2	3	0	447.968444824219	8
IN191029	2	3	0	501.031799316406	8
IN191030	2	3	0	460.960205078125	8
IN191031	2	3	0	337.837249755859	8
IN191032	2	3	0	491.158874511719	8
IN191033	2	3	0	526.499328613281	8
IN191034	2	3	0	455.458648681641	8
IN191035	2	3	0	377.137084960938	8
IN191036	2	3	0	380.084503173828	8
IN191037	2	3	0	470.239959716797	8
IN191038	2	3	0	416.575744628906	8
IN191039	2	3	0	546.55859375	8
IN191041	2	3	0	417.885375976563	8
IN191042	2	3	0	517.035522460938	8
IN191043	2	3	0	253.440826416016	8
IN191044	2	3	0	460.505126953125	8
IN191045	2	3	0	558.552734375	8
IN191047	2	3	0	378.626281738281	8
IN191049	2	3	0	421.218780517578	8
IN201001	2	3	0	551.369445800781	8
IN201002	2	3	0	471.172393798828	8
IN201003	2	3	0	382.652374267578	8
IN201004	2	3	0	485.450256347656	8
IN201005	2	3	0	484.285522460938	8
IN201006	2	3	0	485.241516113281	8
IN201007	2	3	0	449.037200927734	8
IN201008	2	3	0	534.13525390625	8
IN201009	2	3	0	491.334899902344	8
IN201010	2	3	0	388.979583740234	8
IN201011	2	3	0	501.727905273438	8
IN201012	2	3	0	518.155822753906	8
IN201013	2	3	0	483.105560302734	8
IN201014	2	3	0	390.451416015625	8
IN201015	2	3	0	428.747711181641	8
IN201016	2	3	0	380.348754882813	8
IN201017	2	3	0	445.50244140625	8
IN201018	2	3	0	359.649688720703	8
IN201019	2	3	0	431.075012207031	8
IN201020	2	3	0	605.803649902344	8
IN201021	2	3	0	465.69384765625	8
IN201022	2	3	0	465.489776611328	8
IN201023	2	3	0	552.735473632813	8
IN201024	2	3	0	375.359588623047	8
IN201025	2	3	0	675.556701660156	8
IN201026	2	3	0	475.989654541016	8
IN201027	2	3	0	368.599517822266	8
IN201028	2	3	0	532.369445800781	8
IN201029	2	3	0	491.220397949219	8
IN201030	2	3	0	472.703308105469	8
IN201032	2	3	0	570.039367675781	8
IN201033	2	3	0	505.756958007813	8
IN201034	2	3	0	531.803344726563	8
IN201036	2	3	0	591.293090820313	8
IN201037	2	3	0	461.033569335938	8
IN201038	2	3	0	614.336547851563	8
IN201039	2	3	0	555.418273925781	8
IN201040	2	3	0	548.027404785156	8
IN201042	2	3	0	500.308013916016	8
IN201044	2	3	0	481.393280029297	8
IN201045	2	3	0	383.219757080078	8
IN201046	2	3	0	376.071899414063	8
IN201049	2	3	0	512.455261230469	8
IN201050	2	3	0	482.540832519531	8
IN011001	2	4	0	622.102722167969	9
IN011002	2	4	0	352.964630126953	9
IN011003	2	4	0	546.189025878906	9
IN011004	2	4	0	473.787109375	9
IN011005	2	4	0	779.69970703125	9
IN011006	2	4	0	527.074584960938	9
IN011007	2	4	0	623.923950195313	9
IN011008	2	4	0	578.200378417969	9
IN011009	2	4	0	381.363037109375	9
IN011010	2	4	0	663.521545410156	9
IN011011	2	4	0	610.987060546875	9
IN011012	2	4	0	470.06298828125	9
IN011013	2	4	0	487.430908203125	9
IN011014	2	4	0	495.554443359375	9
IN011015	2	4	0	485.106018066406	9
IN011016	2	4	0	533.069519042969	9
IN011018	2	4	0	540.202209472656	9
IN011019	2	4	0	554.507751464844	9
IN011021	2	4	0	552.903442382813	9
IN011022	2	4	0	651.635375976563	9
IN011023	2	4	0	536.036682128906	9
IN011024	2	4	0	413.851623535156	9
IN011025	2	4	0	490.428741455078	9
IN011026	2	4	0	665.005249023438	9
IN011027	2	4	0	584.776123046875	9
IN011029	2	4	0	649.299682617188	9
IN011030	2	4	0	687.349853515625	9
IN011031	2	4	0	375.699645996094	9
IN011032	2	4	0	673.231140136719	9
IN011034	2	4	0	570.767883300781	9
IN011035	2	4	0	750.219299316406	9
IN011036	2	4	0	603.25146484375	9
IN011037	2	4	0	409.201965332031	9
IN011038	2	4	0	396.550659179688	9
IN011039	2	4	0	576.374450683594	9
IN011040	2	4	0	645.135131835938	9
IN011041	2	4	0	611.352600097656	9
IN011042	2	4	0	514.118286132813	9
IN011043	2	4	0	734.213134765625	9
IN011044	2	4	0	369.762664794922	9
IN011045	2	4	0	431.463073730469	9
IN011046	2	4	0	507.025299072266	9
IN011047	2	4	0	589.334716796875	9
IN011048	2	4	0	560.970703125	9
IN011049	2	4	0	606.030395507813	9
IN011050	2	4	0	540.752258300781	9
IN021001	2	4	0	445.638824462891	9
IN021002	2	4	0	460.848693847656	9
IN021003	2	4	0	495.989624023438	9
IN021004	2	4	0	420.435302734375	9
IN021005	2	4	0	493.274658203125	9
IN021006	2	4	0	518.560974121094	9
IN021007	2	4	0	544.628356933594	9
IN021008	2	4	0	548.391235351563	9
IN021009	2	4	0	647.506469726563	9
IN021010	2	4	0	418.031829833984	9
IN021011	2	4	0	483.828521728516	9
IN021012	2	4	0	454.737915039063	9
IN021013	2	4	0	475.187896728516	9
IN021014	2	4	0	422.685302734375	9
IN021015	2	4	0	522.351623535156	9
IN021016	2	4	0	427.949829101563	9
IN021017	2	4	0	494.80419921875	9
IN021018	2	4	0	403.643890380859	9
IN021019	2	4	0	503.602844238281	9
IN021020	2	4	0	502.971557617188	9
IN021021	2	4	0	513.300415039063	9
IN021022	2	4	0	397.132781982422	9
IN021023	2	4	0	472.923828125	9
IN021024	2	4	0	519.863952636719	9
IN021025	2	4	0	484.469879150391	9
IN021026	2	4	0	483.430816650391	9
IN021027	2	4	0	470.054565429688	9
IN021028	2	4	0	513.732116699219	9
IN021029	2	4	0	497.144622802734	9
IN021030	2	4	0	510.005676269531	9
IN021031	2	4	0	478.113616943359	9
IN021032	2	4	0	286.889678955078	9
IN021033	2	4	0	433.302215576172	9
IN021034	2	4	0	468.768127441406	9
IN021035	2	4	0	579.297668457031	9
IN021036	2	4	0	495.293121337891	9
IN021037	2	4	0	321.446502685547	9
IN021038	2	4	0	414.474761962891	9
IN021039	2	4	0	436.045593261719	9
IN021040	2	4	0	639.602783203125	9
IN021042	2	4	0	430.957702636719	9
IN021043	2	4	0	456.577972412109	9
IN021044	2	4	0	381.411560058594	9
IN021045	2	4	0	352.562316894531	9
IN021046	2	4	0	483.625701904297	9
IN021047	2	4	0	503.697875976563	9
IN021048	2	4	0	398.817718505859	9
IN021049	2	4	0	473.293395996094	9
IN021050	2	4	0	497.162445068359	9
IN031002	2	4	0	627.694946289063	9
IN031004	2	4	0	582.495056152344	9
IN031005	2	4	0	407.484436035156	9
IN031006	2	4	0	552.073120117188	9
IN031007	2	4	0	818.959838867188	9
IN031009	2	4	0	568.756774902344	9
IN031010	2	4	0	617.091247558594	9
IN031011	2	4	0	633.73291015625	9
IN031012	2	4	0	715.820373535156	9
IN031013	2	4	0	658.701110839844	9
IN031014	2	4	0	421.192413330078	9
IN031015	2	4	0	587.153869628906	9
IN031016	2	4	0	404.751861572266	9
IN031018	2	4	0	638.131774902344	9
IN031019	2	4	0	428.292144775391	9
IN031020	2	4	0	581.511901855469	9
IN031022	2	4	0	611.746154785156	9
IN031023	2	4	0	658.954528808594	9
IN031024	2	4	0	579.60546875	9
IN031025	2	4	0	500.902770996094	9
IN031026	2	4	0	501.210968017578	9
IN031027	2	4	0	472.830810546875	9
IN031028	2	4	0	442.991729736328	9
IN031029	2	4	0	513.773376464844	9
IN031030	2	4	0	420.535400390625	9
IN031031	2	4	0	509.217987060547	9
IN031032	2	4	0	333.891754150391	9
IN031033	2	4	0	538.514892578125	9
IN031034	2	4	0	601.031616210938	9
IN031035	2	4	0	442.311920166016	9
IN031036	2	4	0	525.179443359375	9
IN031038	2	4	0	536.856689453125	9
IN031039	2	4	0	498.636352539063	9
IN031040	2	4	0	618.204345703125	9
IN031041	2	4	0	560.391357421875	9
IN031042	2	4	0	668.442565917969	9
IN031043	2	4	0	529.780578613281	9
IN031047	2	4	0	489.602081298828	9
IN031048	2	4	0	637.095092773438	9
IN031049	2	4	0	721.588317871094	9
IN031050	2	4	0	516.607727050781	9
IN041001	2	4	0	464.883819580078	9
IN041002	2	4	0	410.284240722656	9
IN041003	2	4	0	425.443450927734	9
IN041004	2	4	0	333.947784423828	9
IN041005	2	4	0	522.627868652344	9
IN041006	2	4	0	391.563232421875	9
IN041007	2	4	0	335.124572753906	9
IN041009	2	4	0	436.221984863281	9
IN041010	2	4	0	452.265045166016	9
IN041011	2	4	0	333.156921386719	9
IN041012	2	4	0	386.706909179688	9
IN041013	2	4	0	469.162841796875	9
IN041014	2	4	0	443.200073242188	9
IN041015	2	4	0	495.134552001953	9
IN041016	2	4	0	458.722381591797	9
IN041017	2	4	0	538.635375976563	9
IN041018	2	4	0	527.205932617188	9
IN041019	2	4	0	396.309814453125	9
IN041020	2	4	0	378.605255126953	9
IN041021	2	4	0	477.406280517578	9
IN041022	2	4	0	480.978698730469	9
IN041023	2	4	0	441.509948730469	9
IN041024	2	4	0	322.266693115234	9
IN041025	2	4	0	423.495269775391	9
IN041026	2	4	0	619.649841308594	9
IN041027	2	4	0	575.752075195313	9
IN041028	2	4	0	649.457580566406	9
IN041029	2	4	0	680.307067871094	9
IN041030	2	4	0	424.374420166016	9
IN041031	2	4	0	474.131286621094	9
IN041032	2	4	0	696.095458984375	9
IN041033	2	4	0	452.023834228516	9
IN041034	2	4	0	646.881164550781	9
IN041035	2	4	0	588.502319335938	9
IN041036	2	4	0	677.968811035156	9
IN041037	2	4	0	553.797668457031	9
IN041039	2	4	0	531.807678222656	9
IN041040	2	4	0	628.655212402344	9
IN041041	2	4	0	618.564758300781	9
IN041042	2	4	0	518.725769042969	9
IN041043	2	4	0	415.517822265625	9
IN041044	2	4	0	642.107849121094	9
IN041045	2	4	0	474.483795166016	9
IN041046	2	4	0	555.62890625	9
IN041047	2	4	0	464.352111816406	9
IN041048	2	4	0	573.557861328125	9
IN041049	2	4	0	589.097717285156	9
IN041050	2	4	0	627.174072265625	9
IN051001	2	4	0	543.912658691406	9
IN051002	2	4	0	636.087707519531	9
IN051003	2	4	0	599.569458007813	9
IN051004	2	4	0	551.983947753906	9
IN051005	2	4	0	540.93603515625	9
IN051006	2	4	0	415.238128662109	9
IN051007	2	4	0	551.553527832031	9
IN051008	2	4	0	708.878173828125	9
IN051009	2	4	0	690.243408203125	9
IN051010	2	4	0	561.37939453125	9
IN051011	2	4	0	503.254028320313	9
IN051012	2	4	0	429.845520019531	9
IN051013	2	4	0	460.4921875	9
IN051014	2	4	0	348.9609375	9
IN051015	2	4	0	504.469909667969	9
IN051016	2	4	0	599.614196777344	9
IN051018	2	4	0	643.503662109375	9
IN051019	2	4	0	296.3828125	9
IN051020	2	4	0	497.349273681641	9
IN051021	2	4	0	437.199066162109	9
IN051022	2	4	0	483.785308837891	9
IN051023	2	4	0	382.740661621094	9
IN051024	2	4	0	504.167419433594	9
IN051025	2	4	0	435.900421142578	9
IN051026	2	4	0	663.63232421875	9
IN051027	2	4	0	636.120849609375	9
IN051028	2	4	0	482.279052734375	9
IN051029	2	4	0	595.952941894531	9
IN051030	2	4	0	460.656463623047	9
IN051031	2	4	0	723.533081054688	9
IN051032	2	4	0	565.211669921875	9
IN051033	2	4	0	630.135070800781	9
IN051034	2	4	0	485.379211425781	9
IN051035	2	4	0	589.125854492188	9
IN051036	2	4	0	571.126098632813	9
IN051037	2	4	0	660.039611816406	9
IN051038	2	4	0	379.074951171875	9
IN051039	2	4	0	541.129516601563	9
IN051040	2	4	0	440.662506103516	9
IN051041	2	4	0	612.572692871094	9
IN051042	2	4	0	517.290100097656	9
IN051043	2	4	0	483.724090576172	9
IN051044	2	4	0	553.202880859375	9
IN051045	2	4	0	502.603363037109	9
IN051046	2	4	0	378.149719238281	9
IN051047	2	4	0	314.818878173828	9
IN051048	2	4	0	516.949401855469	9
IN051049	2	4	0	625.928527832031	9
IN051050	2	4	0	425.065185546875	9
IN061001	2	4	0	572.471496582031	9
IN061002	2	4	0	525.961486816406	9
IN061003	2	4	0	506.895782470703	9
IN061004	2	4	0	562.872802734375	9
IN061005	2	4	0	516.923583984375	9
IN061006	2	4	0	382.545288085938	9
IN061007	2	4	0	539.297607421875	9
IN061008	2	4	0	671.245666503906	9
IN061009	2	4	0	723.749572753906	9
IN061010	2	4	0	640.059936523438	9
IN061011	2	4	0	468.516265869141	9
IN061012	2	4	0	369.404418945313	9
IN061013	2	4	0	602.605773925781	9
IN061014	2	4	0	623.525329589844	9
IN061015	2	4	0	484.921173095703	9
IN061016	2	4	0	675.815246582031	9
IN061017	2	4	0	527.309814453125	9
IN061018	2	4	0	626.635314941406	9
IN061019	2	4	0	519.4248046875	9
IN061020	2	4	0	647.19189453125	9
IN061021	2	4	0	375.605377197266	9
IN061022	2	4	0	413.424072265625	9
IN061023	2	4	0	496.102203369141	9
IN061024	2	4	0	587.388977050781	9
IN061025	2	4	0	596.358703613281	9
IN061026	2	4	0	456.571990966797	9
IN061027	2	4	0	507.502746582031	9
IN061028	2	4	0	487.760131835938	9
IN061029	2	4	0	688.369995117188	9
IN061030	2	4	0	462.986633300781	9
IN061031	2	4	0	230.495056152344	9
IN061032	2	4	0	518.547607421875	9
IN061033	2	4	0	735.168334960938	9
IN061034	2	4	0	720.738891601563	9
IN061035	2	4	0	609.309814453125	9
IN061036	2	4	0	462.302856445313	9
IN061037	2	4	0	628.617004394531	9
IN061038	2	4	0	491.524383544922	9
IN061039	2	4	0	441.306427001953	9
IN061040	2	4	0	501.303558349609	9
IN061041	2	4	0	520.163757324219	9
IN061042	2	4	0	362.654541015625	9
IN061043	2	4	0	541.838745117188	9
IN061044	2	4	0	468.480804443359	9
IN061045	2	4	0	392.764221191406	9
IN061046	2	4	0	435.644287109375	9
IN061047	2	4	0	465.502197265625	9
IN061048	2	4	0	513.867614746094	9
IN061049	2	4	0	622.493713378906	9
IN061050	2	4	0	495.053039550781	9
IN071001	2	4	0	638.698547363281	9
IN071002	2	4	0	499.41259765625	9
IN071003	2	4	0	464.740936279297	9
IN071004	2	4	0	461.100311279297	9
IN071005	2	4	0	525.830200195313	9
IN071006	2	4	0	500.154296875	9
IN071007	2	4	0	521.639282226563	9
IN071008	2	4	0	744.655090332031	9
IN071009	2	4	0	589.897644042969	9
IN071010	2	4	0	788.205810546875	9
IN071011	2	4	0	467.990417480469	9
IN071012	2	4	0	444.926910400391	9
IN071013	2	4	0	710.072814941406	9
IN071014	2	4	0	741.417724609375	9
IN071015	2	4	0	439.357360839844	9
IN071016	2	4	0	332.890747070313	9
IN071017	2	4	0	507.668334960938	9
IN071018	2	4	0	442.725555419922	9
IN071019	2	4	0	461.713043212891	9
IN071020	2	4	0	566.143798828125	9
IN071021	2	4	0	539.302856445313	9
IN071022	2	4	0	540.449279785156	9
IN071023	2	4	0	607.696228027344	9
IN071024	2	4	0	478.331268310547	9
IN071025	2	4	0	363.862121582031	9
IN071026	2	4	0	542.551086425781	9
IN071027	2	4	0	450.926025390625	9
IN071028	2	4	0	376.792724609375	9
IN071030	2	4	0	512.083740234375	9
IN071031	2	4	0	513.874145507813	9
IN071032	2	4	0	496.772735595703	9
IN071033	2	4	0	514.847412109375	9
IN071034	2	4	0	600.357971191406	9
IN071035	2	4	0	470.275268554688	9
IN071036	2	4	0	503.366363525391	9
IN071038	2	4	0	206.340667724609	9
IN071039	2	4	0	502.708038330078	9
IN071040	2	4	0	483.850067138672	9
IN071041	2	4	0	345.488677978516	9
IN071042	2	4	0	565.60595703125	9
IN071043	2	4	0	525.438720703125	9
IN071044	2	4	0	652.43896484375	9
IN071045	2	4	0	346.255004882813	9
IN071046	2	4	0	638.978698730469	9
IN071047	2	4	0	543.086486816406	9
IN071048	2	4	0	742.893737792969	9
IN071049	2	4	0	512.897216796875	9
IN071050	2	4	0	506.196716308594	9
IN081001	2	4	0	513.56591796875	9
IN081002	2	4	0	711.687683105469	9
IN081003	2	4	0	548.628479003906	9
IN081004	2	4	0	448.622283935547	9
IN081006	2	4	0	626.080078125	9
IN081007	2	4	0	460.704528808594	9
IN081008	2	4	0	572.473022460938	9
IN081009	2	4	0	591.324279785156	9
IN081010	2	4	0	517.758361816406	9
IN081011	2	4	0	278.400115966797	9
IN081012	2	4	0	700.4892578125	9
IN081013	2	4	0	384.259368896484	9
IN081014	2	4	0	315.325775146484	9
IN081015	2	4	0	476.106353759766	9
IN081016	2	4	0	337.349487304688	9
IN081017	2	4	0	521.514892578125	9
IN081018	2	4	0	593.855529785156	9
IN081019	2	4	0	389.201171875	9
IN081020	2	4	0	575.191589355469	9
IN081021	2	4	0	612.708923339844	9
IN081022	2	4	0	500.762176513672	9
IN081023	2	4	0	409.966094970703	9
IN081025	2	4	0	483.070709228516	9
IN081027	2	4	0	551.534423828125	9
IN081028	2	4	0	229.792053222656	9
IN081029	2	4	0	535.636779785156	9
IN081030	2	4	0	340.273590087891	9
IN081031	2	4	0	229.663421630859	9
IN081032	2	4	0	374.157348632813	9
IN081033	2	4	0	619.502136230469	9
IN081034	2	4	0	484.717651367188	9
IN081035	2	4	0	662.334594726563	9
IN081036	2	4	0	518.65380859375	9
IN081037	2	4	0	516.600952148438	9
IN081038	2	4	0	562.071838378906	9
IN081039	2	4	0	475.349517822266	9
IN081040	2	4	0	570.358764648438	9
IN081041	2	4	0	742.156372070313	9
IN081042	2	4	0	494.440216064453	9
IN081043	2	4	0	629.736450195313	9
IN081044	2	4	0	580.835388183594	9
IN081045	2	4	0	458.444366455078	9
IN081046	2	4	0	547.188903808594	9
IN081047	2	4	0	485.510498046875	9
IN081048	2	4	0	210.896194458008	9
IN081049	2	4	0	633.001892089844	9
IN081050	2	4	0	569.622314453125	9
IN091001	2	4	0	485.283813476563	9
IN091002	2	4	0	492.861114501953	9
IN091003	2	4	0	670.892883300781	9
IN091004	2	4	0	646.278747558594	9
IN091005	2	4	0	529.504211425781	9
IN091006	2	4	0	554.515808105469	9
IN091007	2	4	0	200.561248779297	9
IN091008	2	4	0	182.443542480469	9
IN091009	2	4	0	634.652404785156	9
IN091010	2	4	0	509.703735351563	9
IN091012	2	4	0	574.804138183594	9
IN091013	2	4	0	425.722991943359	9
IN091014	2	4	0	347.898254394531	9
IN091015	2	4	0	363.243804931641	9
IN091016	2	4	0	439.041900634766	9
IN091017	2	4	0	230.335861206055	9
IN091018	2	4	0	448.9052734375	9
IN091019	2	4	0	377.339965820313	9
IN091020	2	4	0	489.5634765625	9
IN091021	2	4	0	471.669097900391	9
IN091022	2	4	0	500.843048095703	9
IN091023	2	4	0	642.612182617188	9
IN091025	2	4	0	443.005981445313	9
IN091026	2	4	0	186.54443359375	9
IN091027	2	4	0	230.188125610352	9
IN091028	2	4	0	421.550537109375	9
IN091029	2	4	0	248.336395263672	9
IN091030	2	4	0	501.777191162109	9
IN091033	2	4	0	489.828247070313	9
IN091034	2	4	0	506.604125976563	9
IN091036	2	4	0	319.257263183594	9
IN091037	2	4	0	616.105529785156	9
IN091039	2	4	0	493.607543945313	9
IN091040	2	4	0	251.680770874023	9
IN091041	2	4	0	240.118087768555	9
IN091042	2	4	0	433.816741943359	9
IN091043	2	4	0	598.29638671875	9
IN091044	2	4	0	543.443481445313	9
IN091045	2	4	0	571.348327636719	9
IN091046	2	4	0	390.090118408203	9
IN091047	2	4	0	505.164489746094	9
IN091049	2	4	0	468.800872802734	9
IN091050	2	4	0	314.230499267578	9
IN101001	2	4	0	515.768676757813	9
IN101003	2	4	0	675.158081054688	9
IN101004	2	4	0	761.659729003906	9
IN101005	2	4	0	555.074890136719	9
IN101006	2	4	0	541.660949707031	9
IN101008	2	4	0	622.582885742188	9
IN101009	2	4	0	636.049499511719	9
IN101011	2	4	0	529.96484375	9
IN101012	2	4	0	601.453186035156	9
IN101013	2	4	0	665.529968261719	9
IN101017	2	4	0	457.760864257813	9
IN101018	2	4	0	551.759155273438	9
IN101019	2	4	0	562.527526855469	9
IN101020	2	4	0	534.234680175781	9
IN101021	2	4	0	542.183288574219	9
IN101022	2	4	0	525.201965332031	9
IN101023	2	4	0	482.569274902344	9
IN101024	2	4	0	439.086608886719	9
IN101025	2	4	0	545.12109375	9
IN101026	2	4	0	485.468078613281	9
IN101027	2	4	0	419.753936767578	9
IN101028	2	4	0	562.194641113281	9
IN101030	2	4	0	572.747863769531	9
IN101031	2	4	0	407.014373779297	9
IN101032	2	4	0	468.363067626953	9
IN101033	2	4	0	462.161010742188	9
IN101034	2	4	0	573.045104980469	9
IN101035	2	4	0	318.547882080078	9
IN101037	2	4	0	505.154937744141	9
IN101038	2	4	0	407.281677246094	9
IN101039	2	4	0	240.18049621582	9
IN101040	2	4	0	334.177032470703	9
IN101041	2	4	0	621.628967285156	9
IN101042	2	4	0	562.473388671875	9
IN101043	2	4	0	422.237518310547	9
IN101044	2	4	0	362.239227294922	9
IN101045	2	4	0	398.166809082031	9
IN101046	2	4	0	187.568374633789	9
IN101047	2	4	0	430.769470214844	9
IN101048	2	4	0	570.520629882813	9
IN101049	2	4	0	465.986968994141	9
IN101050	2	4	0	455.267608642578	9
IN111001	2	4	0	539.696899414063	9
IN111002	2	4	0	519.050415039063	9
IN111003	2	4	0	457.163818359375	9
IN111004	2	4	0	349.256408691406	9
IN111005	2	4	0	564.634765625	9
IN111006	2	4	0	405.314788818359	9
IN111007	2	4	0	477.173736572266	9
IN111008	2	4	0	232.689407348633	9
IN111009	2	4	0	550.926879882813	9
IN111010	2	4	0	353.126129150391	9
IN111011	2	4	0	520.874267578125	9
IN111012	2	4	0	514.126403808594	9
IN111013	2	4	0	478.367706298828	9
IN111014	2	4	0	477.751953125	9
IN111015	2	4	0	482.924926757813	9
IN111016	2	4	0	335.784271240234	9
IN111017	2	4	0	575.740112304688	9
IN111018	2	4	0	535.282104492188	9
IN111019	2	4	0	531.768188476563	9
IN111020	2	4	0	383.770965576172	9
IN111021	2	4	0	539.217163085938	9
IN111022	2	4	0	541.304016113281	9
IN111023	2	4	0	555.951721191406	9
IN111024	2	4	0	399.636352539063	9
IN111025	2	4	0	257.988708496094	9
IN111026	2	4	0	626.623901367188	9
IN111027	2	4	0	529.919982910156	9
