CHILDCODE	EDCHSTR5	ATSCR5	GRDER5	CMPGRDR5	TYSCR5	SMESCHR5	PROVR5	CODMODR5	COD_MOD	ANEXO	NMSCSCR5	NIV_MOD	D_NIV_MOD	GESTION	D_GESTION	GES_DEP	D_GES_DEP	TYSCR5_C
121064	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121064	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121064	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121064	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121065	13	1	7	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121065	14	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
121065	15	1	8	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
121065	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121066	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121066	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121066	15	1	9	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121066	16	1	9	4	11	0	 	 	 	 	 	 	 	 	 	 	 	4
121067	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121067	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121067	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121067	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121068	13	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
121068	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121068	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121068	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121070	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121070	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
121070	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121070	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	11
121071	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121071	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121071	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121071	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121072	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121072	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121072	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121072	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121073	13	1	6	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
121073	14	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121073	15	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121073	16	1	9	4	1	0	 	 	 	 	 	 	 	 	 	 	 	1
121074	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121074	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121074	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121074	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121075	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121075	14	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
121075	15	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121075	16	1	9	4	1	0	 	 	 	 	 	 	 	 	 	 	 	1
121076	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121076	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121076	15	1	8	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121076	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121077	13	1	7	2	4	0	 	 	 	 	 	 	 	 	 	 	 	4
121077	14	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
121077	15	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121077	16	1	9	4	4	0	 	 	 	 	 	 	 	 	 	 	 	4
121078	13	1	5	1	7	1	 	 	 	 	 	 	 	 	 	 	 	7
121078	14	1	6	1	7	1	 	 	 	 	 	 	 	 	 	 	 	7
121078	15	1	7	1	7	1	 	 	 	 	 	 	 	 	 	 	 	7
121078	16	1	8	4	7	1	 	 	 	 	 	 	 	 	 	 	 	7
121079	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121079	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121079	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121079	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121080	13	1	7	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121080	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121080	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121080	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121081	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121081	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121081	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121081	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121082	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121082	14	1	7	3	4	0	 	 	 	 	 	 	 	 	 	 	 	4
121082	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121082	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121083	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121083	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121083	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121083	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121084	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	7
121084	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	7
121084	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	7
121084	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	7
121085	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121085	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121085	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121085	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121086	13	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
121086	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121086	15	1	9	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
121086	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121087	13	1	6	1	2	1	 	 	 	 	 	 	 	 	 	 	 	7
121087	14	1	7	1	2	0	 	 	 	 	 	 	 	 	 	 	 	7
121087	15	1	8	1	2	1	 	 	 	 	 	 	 	 	 	 	 	7
121087	16	1	9	4	2	1	 	 	 	 	 	 	 	 	 	 	 	7
121088	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121088	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121088	15	1	3	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121088	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121089	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121089	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121089	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121089	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121090	13	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
121090	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121090	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121090	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121091	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121091	14	1	8	3	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121091	15	1	8	3	4	0	 	 	 	 	 	 	 	 	 	 	 	4
121091	16	1	8	4	9	0	 	 	 	 	 	 	 	 	 	 	 	1
121092	13	1	6	1	7	1	 	 	 	 	 	 	 	 	 	 	 	7
121092	14	1	7	2	7	1	 	 	 	 	 	 	 	 	 	 	 	7
121092	15	1	7	3	7	1	 	 	 	 	 	 	 	 	 	 	 	7
121092	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121093	13	1	5	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121093	14	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121093	15	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121093	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121094	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121094	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121094	15	1	9	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
121094	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121097	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121097	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
121097	15	1	8	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
121097	16	1	9	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121098	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121098	14	1	7	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
121098	15	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
121098	16	1	8	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121099	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121099	14	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121099	15	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121099	16	1	9	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
121101	13	1	7	1	7	1	 	 	 	 	 	 	 	 	 	 	 	7
121101	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	7
121101	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	7
121101	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	7
131001	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131001	14	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
131001	15	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131001	16	1	9	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131002	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131002	14	1	7	2	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131002	15	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131002	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131003	13	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131003	14	1	9	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
131003	15	1	10	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131003	16	1	11	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131004	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131004	14	1	8	1	4	0	 	 	 	 	 	 	 	 	 	 	 	1
131004	15	1	9	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131004	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131005	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131005	14	1	8	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131005	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131005	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131006	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131006	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131006	15	1	8	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131006	16	1	8	4	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131007	13	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
131007	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131007	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131007	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131008	13	1	6	1	7	1	 	 	 	 	 	 	 	 	 	 	 	7
131008	14	1	7	1	7	1	 	 	 	 	 	 	 	 	 	 	 	7
131008	15	1	8	1	7	1	 	 	 	 	 	 	 	 	 	 	 	7
131008	16	1	9	4	7	1	 	 	 	 	 	 	 	 	 	 	 	7
131009	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131009	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131009	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131009	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131010	13	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
131010	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131010	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131010	16	1	10	4	4	0	 	 	 	 	 	 	 	 	 	 	 	1
131011	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131011	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131011	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131011	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131012	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131012	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131012	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131012	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131013	13	1	3	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131013	14	1	4	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131013	15	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131013	16	1	6	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131014	13	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
131014	14	1	8	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
131014	15	1	9	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
131014	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131015	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131015	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131015	15	1	9	1	4	0	 	 	 	 	 	 	 	 	 	 	 	11
131015	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	11
131016	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131016	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131016	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131016	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131017	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131017	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131017	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131017	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131018	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131018	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131018	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131018	16	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131020	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131020	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131020	15	1	9	1	4	0	 	 	 	 	 	 	 	 	 	 	 	11
131020	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	11
131021	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131021	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131021	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131021	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131022	13	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131022	14	1	9	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
131022	15	1	10	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131022	16	1	11	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131023	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	7
131023	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	7
131023	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	7
131023	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	7
131024	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131024	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131024	15	1	9	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131024	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131025	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131025	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131025	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131025	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131026	13	1	6	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131026	14	1	7	1	7	0	 	 	 	 	 	 	 	 	 	 	 	7
131026	15	1	8	1	7	1	 	 	 	 	 	 	 	 	 	 	 	7
131026	16	1	9	4	7	1	 	 	 	 	 	 	 	 	 	 	 	7
131028	13	1	7	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131028	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131028	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131028	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131030	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131030	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131030	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131030	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131031	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131031	14	1	8	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
131031	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131031	16	1	10	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131032	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	7
131032	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	7
131032	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	7
131032	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	7
131034	13	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131034	14	1	9	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131034	15	1	10	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131034	16	1	11	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131035	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131035	14	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131035	15	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131035	16	1	9	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131038	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131038	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131038	15	1	9	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
131038	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131039	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131039	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131039	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131039	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131040	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131040	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131040	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131040	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131041	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131041	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131041	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131041	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131042	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131042	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131042	15	1	8	1	3	1	 	 	 	 	 	 	 	 	 	 	 	11
131042	16	1	9	4	1	0	 	 	 	 	 	 	 	 	 	 	 	7
131044	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131044	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131044	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	11
131044	16	1	9	4	4	0	 	 	 	 	 	 	 	 	 	 	 	10
131045	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131045	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131045	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131045	16	1	10	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131046	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131046	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131046	15	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131046	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131048	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	1
131048	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	1
131048	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	1
131048	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	1
131049	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131049	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131049	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131049	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131050	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131050	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131050	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131050	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131051	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131051	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	4
131051	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	4
131051	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	4
131052	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131052	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131052	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131052	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131054	13	1	8	3	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131054	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131054	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131054	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131055	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131055	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131055	15	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131055	16	1	8	4	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131056	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	4
131056	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	4
131056	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	4
131056	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	4
131058	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131058	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131058	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	11
131058	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	11
131060	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131060	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131060	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131060	16	1	10	4	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131061	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131061	14	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131061	15	1	7	2	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131061	16	1	8	4	9	0	 	 	 	 	 	 	 	 	 	 	 	1
131063	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131063	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131063	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131063	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131064	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131064	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131064	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131064	16	1	10	4	1	0	 	 	 	 	 	 	 	 	 	 	 	1
131065	13	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
131065	14	1	9	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
131065	15	1	10	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131065	16	1	11	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131066	13	1	6	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131066	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131066	15	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
131066	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131067	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
131067	14	1	8	1	3	1	 	 	 	 	 	 	 	 	 	 	 	4
131067	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
