PLACEID	LCPRIDR4	PPSTD0101	CDVEN0101	CDIR0101	PPSTD0102	CDVEN0102	CDIR0102	PRCESTND
55	27	200	1	9	220	3	11	200
55	28	300	1	8	350	7	10	300
55	29	42	1	8	40	3	10	40
55	30	4	1	8	4.5	3	10	4.5
55	31	0	88	5	0	88	7	0
55	32	100	6	12	100	3	8	100
55	33	380	6	12	380	3	12	380
55	34	144	6	8	168	3	12	144
55	35	380	6	12	380	3	8	380
55	36	160	6	8	160	3	12	160
55	37	100	6	8	110	3	8	100
55	39	20	5	8	20	3	12	20
55	40	32	5	8	32	3	12	32
55	41	20	5	12	20	3	9	20
55	42	26	5	8	27	3	9	26
55	43	12	5	12	12	3	9	12
55	44	320	1	8	330	7	4	320
55	45	380	1	12	400	7	4	380
55	46	28	1	12	30	7	4	28
55	47	56	1	12	60	7	4	56
55	48	10	1	12	10	7	9	10
55	49	230	3	8	200	1	12	200
55	50	10	1	8	10	7	10	10
55	51	120	1	3	130	7	10	120
55	52	220	17	6	220	17	6	220
55	53	25	3	4	40	5	7	25
55	54	20	3	3	25	17	5	20
55	55	50	3	5	60	17	12	50
55	56	14	1	8	14	17	7	14
55	57	280	17	7	300	17	4	280
55	59	0	88	 	0	88	 	0
56	1	10	15	19	15	3	17	15
56	2	450	1	20	300	1	20	300
56	3	300	1	20	300	3	20	300
56	4	120	1	20	100	3	20	100
56	5	350	1	20	350	3	20	350
56	6	200	1	20	200	3	20	200
56	7	4	9	12	4	9	12	4
56	8	1	9	12	1	9	12	1
56	9	2	9	12	2	9	12	2
56	10	2	9	12	2	9	12	2
56	11	40	1	15	40	7	15	40
56	12	10	1	15	10	7	15	10
56	13	35	1	15	35	1	15	35
56	14	40	1	15	40	1	15	40
56	15	27	1	15	30	7	15	27
56	16	0	88	7	0	88	6	0
56	17	0	88	7	0	88	6	0
56	18	0	88	7	0	88	6	0
56	19	80	1	15	80	7	15	80
56	20	70	1	15	70	7	15	70
56	21	60	1	15	60	7	15	60
56	22	60	1	15	60	7	15	60
56	23	12	1	16	12	7	16	12
56	24	41	3	16	41	1	15	41
56	25	38	3	16	35	1	15	35
56	26	0	88	7	0	88	6	0
56	27	0	88	7	0	88	6	0
56	28	0	88	7	0	88	6	0
56	29	36	3	16	36	1	15	36
56	30	5	3	16	5	1	15	5
56	31	0	88	7	0	88	6	0
56	32	200	3	15	200	1	15	200
56	33	350	3	15	350	1	15	350
56	34	170	3	15	150	1	15	150
56	35	325	1	15	320	3	15	320
56	36	50	1	15	50	3	15	50
56	37	120	1	15	120	6	15	120
56	39	40	5	17	45	3	15	45
56	40	40	5	8	40	3	12	40
56	41	25	5	8	30	3	12	30
56	42	40	5	17	40	3	17	40
56	43	20	5	17	20	3	17	20
56	44	250	1	6	300	7	14	250
56	45	350	1	6	300	7	18	300
56	46	40	1	17	36	7	15	40
56	47	60	1	17	68	7	15	60
56	48	10	1	17	10	7	15	10
56	49	200	3	6	220	3	6	200
56	50	25	1	15	30	3	17	30
56	51	100	1	15	150	7	17	100
56	52	220	1	15	220	1	15	220
56	53	25	1	15	30	3	17	25
56	54	20	1	15	25	3	17	20
56	55	70	1	17	80	3	17	70
56	56	14	1	15	14	1	17	14
56	57	240	1	15	240	1	15	240
56	59	0	88	 	0	88	 	0
57	1	20	1	2	18	15	11	20
57	2	450	17	11	300	3	12	300
57	3	400	1	13	200	3	14	200
57	4	150	1	13	60	3	17	60
57	5	500	1	13	300	3	17	300
57	6	400	1	13	200	3	17	200
57	7	4	10	3	4	9	3	4
57	8	1	10	3	2	9	3	1
57	9	2	10	3	3	9	3	2
57	10	2	10	3	3	9	3	2
57	11	40	11	18	50	3	7	50
57	12	10	7	12	8	3	19	8
57	13	30	1	19	40	3	20	40
57	14	45	1	18	26	3	20	26
57	15	27	1	19	35	7	20	27
57	16	0	88	5	0	88	7	0
57	17	25	1	19	30	7	20	25
57	18	0	88	1	0	88	3	0
57	19	80	1	19	85	7	20	80
57	20	70	1	19	75	7	20	70
57	21	60	1	19	65	7	20	60
57	22	60	1	19	65	7	20	60
57	23	12	1	19	15	7	20	12
57	24	41	1	19	41	7	20	41
57	25	38	1	19	35	7	20	38
57	26	160	1	19	160	7	20	160
57	27	360	1	19	400	7	20	360
57	28	400	1	19	400	7	20	400
57	29	40	1	19	40	7	20	40
57	30	4	1	19	3.79999995231628	7	20	4
57	31	0	88	11	0	88	2	0
57	32	200	6	17	200	6	17	200
57	33	350	6	17	350	6	17	350
57	34	170	6	17	170	6	17	170
57	35	325	6	17	325	6	17	325
57	36	100	1	18	100	6	17	100
57	37	70	6	18	70	6	17	70
57	39	40	1	14	40	5	14	40
57	40	0	88	7	0	88	10	0
57	41	0	88	4	0	88	6	0
57	42	40	1	14	40	5	14	40
57	43	22	1	14	20	5	14	22
57	44	300	1	19	500	7	20	300
57	45	350	7	20	350	7	20	350
57	46	40	1	19	36	7	20	40
57	47	68	1	19	60	7	20	60
57	48	10	1	19	10	7	20	10
57	49	120	1	5	100	3	5	100
57	50	12	3	5	10	1	5	10
57	51	100	1	19	150	7	20	100
57	52	220	1	19	220	17	20	220
57	53	30	7	16	30	3	19	30
57	54	150	7	16	150	1	19	150
57	55	150	7	16	150	1	19	150
57	56	15	17	15	15	1	19	15
57	57	250	17	15	250	17	15	250
57	59	0	88	 	0	88	 	0
58	1	10	1	3	10	15	6	10
58	2	160	3	7	170	1	3	160
58	3	120	3	6	150	1	3	120
58	4	50	3	6	60	1	3	50
58	5	170	3	6	180	1	3	170
58	6	120	3	6	150	1	3	120
58	7	4	1	3	4	9	10	4
58	8	1	1	3	1	9	10	1
58	9	6	1	3	6	9	10	6
58	10	7	1	3	8	9	10	7
58	11	40	1	3	40	3	6	40
58	12	10	1	3	10	17	11	10
58	13	36	1	3	40	17	10	36
58	14	38	1	3	46	7	11	38
58	15	32	1	3	40	7	11	32
58	16	0	88	11	0	88	3	0
58	17	27	1	3	32	3	6	27
58	18	52	1	3	55	3	11	52
58	19	45	1	3	48	7	10	45
58	20	42	1	3	45	7	8	42
58	21	52	1	3	55	7	11	52
58	22	55	1	3	50	7	11	55
58	23	10	1	3	10	17	11	10
58	24	40	1	3	42	7	11	40
58	25	40	1	3	41	3	5	40
58	26	120	1	3	150	7	11	120
58	27	220	3	7	200	1	3	220
58	28	150	1	3	150	3	5	150
58	29	40	1	3	42	3	5	42
58	30	4	1	3	4.5	3	5	4
58	31	0	88	5	0	88	3	0
58	32	110	6	9	140	3	12	110
58	33	340	6	9	350	3	12	350
58	34	140	6	9	160	3	12	140
58	35	320	6	9	300	3	12	300
58	36	110	6	9	100	3	12	100
58	37	90	6	9	100	3	12	90
58	39	22	5	7	22	3	10	22
58	40	36	5	7	38	3	10	36
58	41	40	5	7	42	3	10	40
58	42	24	1	3	30	3	7	25
58	43	24	1	3	26	5	7	24
58	44	260	1	3	280	7	11	260
58	45	320	1	3	330	7	11	320
58	46	28	1	3	30	7	11	28
58	47	60	1	3	62	7	11	60
58	48	10	1	3	10	7	11	10
58	49	210	1	3	200	3	2	200
58	50	10	1	3	12	7	11	10
58	51	120	1	3	130	17	2	120
58	52	200	17	2	210	17	8	200
58	53	25	3	6	30	17	5	25
58	54	20	3	2	25	17	6	20
58	55	50	3	2	55	17	6	50
58	56	14	1	3	14	17	7	14
58	57	230	17	5	250	17	3	230
58	59	0	88	 	0	88	 	0
61	1	6	1	13	6	1	14	6
61	2	150	1	15	170	1	16	150
61	3	200	1	15	200	1	16	200
61	4	120	1	15	125	1	16	120
61	5	250	1	15	250	1	16	250
61	6	150	1	15	150	1	16	150
61	7	5	9	17	5	9	18	5
61	8	1	9	17	1	9	18	1
61	9	6	9	17	6	9	18	6
61	10	13	9	17	13	9	18	13
61	11	37	1	13	37	1	14	37
61	12	7	1	13	8	1	14	7
61	13	15	8	23	15	8	23	15
61	14	25	1	13	30	1	14	28
61	15	25	1	13	25	1	14	25
61	16	30	1	13	30	1	14	30
61	17	15	1	13	15	1	14	15
61	18	25	1	14	25	1	14	25
61	19	60	1	13	70	1	14	60
61	20	80	1	13	80	1	14	80
61	21	80	1	13	80	1	14	80
61	22	13	1	13	14	1	14	14
61	23	10	1	13	12	1	14	10
61	24	40	1	13	40	1	14	40
61	25	40	1	13	40	1	14	40
61	26	100	1	13	100	1	14	100
61	27	350	1	13	320	1	14	320
61	28	60	1	13	60	1	14	60
61	29	50	1	13	55	1	14	50
61	30	3	1	13	3.5	1	14	3
61	31	120	1	13	125	1	14	120
61	32	100	6	19	120	6	20	100
61	33	300	6	19	300	6	20	300
61	34	140	6	19	140	6	20	140
61	35	300	6	19	300	6	20	300
61	36	150	6	19	150	6	20	150
61	37	170	6	19	180	6	20	180
61	39	25	5	21	30	5	22	25
61	40	40	5	21	45	5	22	40
61	41	30	5	21	30	5	22	30
61	42	40	5	21	40	5	22	40
61	43	25	5	21	25	5	22	25
61	44	200	1	13	200	1	14	200
61	45	450	1	13	460	1	14	450
61	46	40	1	13	40	1	14	40
61	47	75	1	13	80	1	14	75
61	48	5	1	13	6	1	14	5
61	49	180	1	13	195	1	14	180
61	50	25	1	13	30	1	14	30
61	51	140	1	13	150	1	14	140
61	52	140	1	13	150	1	14	150
61	53	30	5	21	30	5	22	30
61	54	20	5	21	20	5	22	20
61	55	60	5	21	60	5	22	60
61	56	12	1	13	12	1	14	12
61	57	450	1	13	450	1	14	450
61	59	90	1	13	80	1	14	80
62	1	6	1	12	6	1	13	6
62	2	150	1	14	170	1	15	160
62	3	200	1	14	180	1	15	190
62	4	120	1	14	120	1	15	120
62	5	250	1	14	220	1	15	122
62	6	150	1	14	150	1	15	150
62	7	5	9	16	5	9	17	5
62	8	1	9	16	1	9	17	1
62	9	6	9	16	6	9	17	6
62	10	13	9	16	13	9	17	13
62	11	37	1	12	40	1	13	38.5
62	12	7	1	12	8	1	13	7.5
62	13	15	8	23	15	8	23	15
62	14	25	1	12	26	1	13	25.5
62	15	25	1	12	25	1	13	25
62	16	30	1	12	30	1	13	30
62	17	15	1	12	15	1	13	15
62	18	12	1	12	12	1	13	12
62	19	60	1	12	70	1	13	65
62	20	80	1	12	80	1	13	80
62	21	85	1	12	80	1	13	82.5
62	22	15	1	12	20	1	13	17.5
62	23	10	1	12	10	1	13	10
62	24	40	1	12	40	1	13	40
62	25	40	3	12	40	3	13	40
62	26	100	1	12	100	1	13	100
62	27	350	1	12	320	1	13	335
62	28	60	1	12	65	1	13	60
62	29	50	1	12	55	1	13	50
62	30	3	1	12	3.5	1	13	3.29999995231628
62	31	120	1	12	125	1	13	120
62	32	100	6	18	120	6	19	100
62	33	300	6	18	300	6	19	300
62	34	140	6	18	140	6	19	140
62	35	300	6	18	300	6	19	300
62	36	150	6	18	150	6	19	150
62	37	170	6	18	180	6	19	180
62	39	25	5	21	30	5	21	25
62	40	40	5	20	45	5	21	42
62	41	30	5	20	30	5	21	30
62	42	40	5	20	40	5	21	40
62	43	25	5	20	25	5	21	25
62	44	200	1	12	200	1	13	200
62	45	460	1	12	450	1	13	450
62	46	40	1	12	40	1	13	40
62	47	80	1	12	85	1	13	80
62	48	5	1	12	6	1	13	6
62	49	180	1	12	195	1	13	190
62	50	25	1	12	30	1	13	25
62	51	140	1	12	150	1	13	140
62	52	140	1	12	160	1	13	150
62	53	30	5	20	30	5	21	30
62	54	20	5	20	25	5	21	20
62	55	60	5	21	65	5	21	60
62	56	12	1	12	12	1	13	12
62	57	450	1	12	450	1	13	450
62	59	80	1	12	80	1	13	80
63	1	6	1	11	6	1	12	6
63	2	150	1	13	170	1	14	150
63	3	200	1	13	180	1	14	180
63	4	120	1	13	125	1	14	120
63	5	6	1	11	6	1	12	6
63	6	150	1	13	150	1	14	150
63	7	5	9	15	5	9	16	5
63	8	1	9	15	1	9	16	1
63	9	6	9	15	6	9	16	6
63	10	1	9	15	1	9	16	1
63	11	37	1	11	38	1	12	37
63	12	8	1	11	8	1	12	8
63	13	15	8	21	15	8	21	15
63	14	25	1	11	27	1	12	27
63	15	24	1	11	22	1	12	22
63	16	30	1	11	30	1	12	30
63	17	20	1	11	20	1	12	20
63	18	12	1	11	12	1	12	12
63	19	70	1	11	68	1	12	70
63	20	80	1	11	80	1	12	80
63	21	80	1	11	75	1	12	80
63	22	15	1	11	15	1	12	15
63	23	10	1	11	12	1	12	10
63	24	40	1	11	40	1	12	40
63	25	40	1	11	40	1	12	40
63	26	100	1	11	120	1	12	100
63	27	350	1	11	320	1	12	320
63	28	60	1	11	60	1	12	60
63	29	50	1	11	55	1	12	55
63	30	3.5	1	11	3.5	1	12	3.5
63	31	120	1	11	125	1	12	120
63	32	100	6	17	120	6	18	100
63	33	300	1	17	300	6	18	300
63	34	150	6	17	150	6	18	150
63	35	300	6	17	300	6	18	300
63	36	150	6	17	150	6	18	150
63	37	170	6	17	180	6	18	175
63	39	20	5	19	20	5	20	20
63	40	40	5	19	45	5	20	40
63	41	30	5	19	35	5	20	30
63	42	30	5	19	35	5	20	35
63	43	25	5	19	25	5	20	25
63	44	280	1	11	260	1	12	280
63	45	450	1	11	450	1	12	450
63	46	36	1	11	33	1	12	35
63	47	80	1	11	80	1	12	80
63	48	8	1	11	8	1	12	8
63	49	180	1	11	195	1	12	180
63	50	25	1	11	30	1	12	30
63	51	140	1	11	150	1	12	150
63	52	140	1	11	150	1	12	150
63	53	30	5	19	30	5	20	30
63	54	15	5	19	15	5	20	15
63	55	65	5	19	65	5	20	65
63	56	12	1	11	12	1	12	12
63	57	450	1	11	450	1	12	450
63	59	80	1	11	80	1	12	80
64	1	5	1	14	6	1	15	5
64	2	200	1	18	220	1	19	220
64	3	150	1	18	150	1	19	150
64	4	120	1	18	120	1	19	120
64	5	150	1	18	150	1	19	150
64	6	200	1	18	200	1	19	200
64	7	15	9	16	15	9	17	15
64	8	1	9	16	1	9	17	1
64	9	6	9	16	6	9	17	6
64	10	2	9	16	2	9	17	2
64	11	38	1	14	38	1	15	38
64	12	7	1	14	8	1	15	8
64	13	15	8	22	15	8	22	15
64	14	30	1	14	30	1	15	30
64	15	22	1	14	22	1	15	22
64	16	35	1	14	35	1	15	35
64	17	20	1	14	20	1	15	20
64	18	12	1	14	13	1	15	12
64	19	65	1	14	70	1	15	65
64	20	80	1	14	80	1	15	80
64	21	70	1	14	70	1	15	70
64	22	15	1	14	15	1	15	15
64	23	10	1	14	10	1	15	10
64	24	40	1	14	40	1	15	40
64	25	35	1	14	35	1	15	35
64	26	120	1	14	120	1	15	120
64	27	280	1	14	280	1	15	280
64	28	65	1	14	65	1	15	65
64	29	60	1	14	60	1	15	60
64	30	3.5	1	14	3.5	1	15	3.5
64	31	120	1	14	125	1	15	125
64	32	100	6	12	100	6	13	100
64	33	300	6	12	300	6	13	300
64	34	140	6	12	145	6	13	140
64	35	300	6	12	300	6	13	300
64	36	60	6	12	60	6	13	60
64	37	80	6	12	80	6	13	80
64	39	20	5	20	20	5	21	20
64	40	35	5	20	35	5	21	35
64	41	20	5	20	20	5	21	20
64	42	50	5	20	50	5	21	50
64	43	18	5	20	20	5	21	20
64	44	200	1	14	220	1	15	220
64	45	450	1	14	450	1	15	450
64	46	32	1	14	32	1	15	32
64	47	70	1	14	70	1	15	70
64	48	5	1	14	6	1	15	6
64	49	80	1	14	80	1	15	80
64	50	30	1	14	30	1	15	30
64	51	140	1	14	150	1	15	150
64	52	160	1	14	170	1	15	170
64	53	30	5	20	30	5	21	30
64	54	10	5	20	12	5	21	10
64	55	80	5	20	80	5	21	80
64	56	12	1	14	12	1	15	12
64	57	460	1	14	460	1	15	460
64	59	75	1	14	75	1	15	75
65	1	6	1	12	6	13	13	6
65	2	150	1	14	170	1	15	150
65	3	200	1	14	180	1	15	180
65	4	120	1	14	125	1	15	120
65	5	250	1	14	250	1	15	250
65	6	150	1	14	150	1	15	150
65	7	5	9	16	5	9	17	5
65	8	1	9	16	1	9	17	1
65	9	6	9	16	6	9	17	6
65	10	13	9	16	13	9	17	13
65	11	50	1	12	50	1	13	50
65	12	7	1	12	8	1	13	8
65	13	15	8	20	15	8	20	15
65	14	25	1	12	25	1	13	25
65	15	20	1	12	24	1	13	20
65	16	30	1	12	30	1	13	30
65	17	20	1	12	20	1	13	20
65	18	12	1	12	12	1	13	12
65	19	60	1	12	70	1	13	70
65	20	80	1	12	80	1	13	80
65	21	80	1	12	80	1	13	80
65	22	15	1	12	15	1	13	15
65	23	10	1	12	12	1	13	10
65	24	40	1	12	40	1	13	40
65	25	36	1	12	40	1	13	40
65	26	100	1	12	100	1	13	100
65	27	350	1	12	320	1	13	320
65	28	60	1	12	60	1	13	60
65	29	50	1	12	55	1	13	50
65	30	3.5	1	12	3.5	1	13	3.5
65	31	120	1	12	125	1	13	120
65	32	100	6	18	120	6	19	100
65	33	300	6	18	300	6	19	300
65	34	140	6	18	140	6	19	140
65	35	300	6	18	300	6	19	300
65	36	150	6	18	150	6	19	150
65	37	170	6	18	180	6	19	175
65	39	20	5	20	20	5	21	20
65	40	40	5	20	45	5	21	45
65	41	30	5	20	40	5	21	40
65	42	40	5	20	45	5	21	40
65	43	25	5	20	25	5	21	25
65	44	200	1	12	210	1	13	210
65	45	450	1	12	450	1	13	450
65	46	40	1	12	40	1	13	40
65	47	70	1	12	80	1	13	80
65	48	6	1	12	8	1	13	6
65	49	180	1	12	195	1	13	180
65	50	25	1	12	30	1	13	30
65	51	140	1	12	150	1	13	140
65	52	150	1	12	160	1	13	150
65	53	30	5	20	30	5	21	30
65	54	24	5	20	25	5	21	25
65	55	60	5	20	65	5	21	65
65	56	12	1	12	12	1	13	12
65	57	450	1	12	450	1	13	450
65	59	80	1	12	80	1	13	80
66	1	5	1	6	5	1	8	5
66	2	180	1	18	165	1	19	165
66	3	100	1	18	110	1	19	100
66	4	80	1	18	80	1	19	80
66	5	180	1	18	200	1	19	180
66	6	150	1	18	140	1	19	140
66	7	15	1	15	15	1	16	15
66	8	1	1	15	1	1	16	1
66	9	5.75	1	15	6	1	16	5.75
66	10	17	1	15	17	1	16	17
66	11	39	1	6	39	1	8	39
66	12	6	1	6	6	1	8	6
66	13	15	1	12	15	1	12	15
66	14	30	1	6	30	1	8	30
66	15	24	1	6	24	1	8	24
66	16	48	1	6	50	1	8	48
66	17	20	1	6	20	1	8	20
66	18	15	1	6	17	1	8	15
66	19	64	1	6	64	1	8	64
66	20	80	1	6	80	1	8	80
66	21	80	1	6	80	1	8	80
66	22	22	1	6	22	1	8	22
66	23	5	1	6	5	1	8	5
66	24	40	1	6	42	1	8	42
66	25	30	1	6	30	1	8	30
66	26	130	1	6	130	1	8	130
66	27	250	1	6	250	1	8	250
66	28	75	1	6	75	1	8	75
66	29	60	1	6	60	1	8	60
66	30	4	1	6	4	1	8	4
66	31	125	1	6	125	1	8	125
66	32	120	6	13	100	6	14	120
66	33	340	6	13	340	6	14	340
66	34	140	6	13	140	6	14	140
66	35	270	6	13	270	6	14	270
66	36	120	6	13	120	6	14	120
66	37	140	6	13	140	6	14	140
66	39	28	5	6	30	5	8	30
66	40	38	5	6	38	5	8	38
66	41	20	5	6	20	5	8	20
66	42	48	5	6	45	5	6	45
66	43	16	5	6	16	5	8	16
66	44	320	1	6	320	1	8	320
66	45	470	1	6	470	1	8	470
66	46	34	1	6	34	1	8	34
66	47	60	1	6	60	1	8	60
66	48	6	1	6	6	1	6	6
66	49	30	1	6	30	1	8	30
66	50	200	1	6	180	1	8	180
66	51	170	1	6	175	1	8	175
66	52	40	1	6	38	1	8	38
66	53	40	5	6	38	5	8	38
66	54	10	5	6	12	5	8	10
66	55	80	5	6	80	5	8	80
66	56	12	1	6	12	1	8	12
66	57	480	1	6	480	1	8	480
66	59	80	1	6	80	1	8	80
67	1	8	1	11	7	1	12	7
67	2	180	1	15	165	1	16	165
67	3	100	1	15	110	1	16	110
67	4	60	1	15	75	1	16	60
67	5	150	1	15	140	1	16	140
67	6	150	1	15	140	1	16	150
67	7	15	9	13	15	9	14	15
67	8	1	9	13	1	9	14	1
67	9	5.75	9	13	6	9	14	6
67	10	1.70000004768372	9	13	1.70000004768372	9	14	1.70000004768372
67	11	45	1	11	45	1	12	45
67	12	5	1	11	6	1	12	5
67	13	20	1	11	20	1	12	20
67	14	25	1	11	20	1	12	20
67	15	24	1	11	22	1	12	22
67	16	40	1	11	45	1	12	40
67	17	20	1	11	22	1	12	22
67	18	14	1	11	14	1	12	14
67	19	65	1	11	70	1	12	70
67	20	80	1	11	80	1	12	80
67	21	70	1	11	75	1	12	75
67	22	40	1	11	40	1	12	40
67	23	1	1	11	1	1	12	1
67	24	38	1	11	38	1	12	38
67	25	40	1	11	40	1	12	40
67	26	130	1	11	140	1	12	140
67	27	250	1	11	250	1	11	250
67	28	70	1	11	75	1	12	70
67	29	60	1	11	65	1	12	60
67	30	4	1	11	4	1	12	4
67	31	125	1	11	130	1	12	125
67	32	120	6	17	120	6	18	120
67	33	300	6	17	300	6	18	300
67	34	160	6	17	160	6	18	160
67	35	300	6	17	300	6	18	300
67	36	120	6	17	120	6	18	120
67	37	140	6	17	140	6	18	140
67	39	28	5	19	30	5	20	28
67	40	40	5	19	40	5	20	40
67	41	20	5	19	22	5	20	20
67	42	60	5	19	60	5	20	60
67	43	24	5	19	20	5	20	20
67	44	240	1	11	220	1	12	220
67	45	470	1	11	460	1	12	460
67	46	40	1	11	40	1	12	40
67	47	75	1	11	70	1	12	70
67	48	6	1	11	5	1	12	6
67	49	185	1	11	180	1	12	180
67	50	30	1	11	30	1	12	30
67	51	150	1	11	150	1	12	150
67	52	170	1	11	170	1	12	170
67	53	40	5	19	40	5	20	40
67	54	10	5	19	12	5	20	10
67	55	90	5	19	100	5	20	90
67	56	12	1	11	12	1	12	12
67	57	470	1	11	475	1	12	475
67	59	90	1	11	88	1	12	88
68	1	8	1	14	7	15	7	7
68	2	180	1	18	200	1	19	200
68	3	100	1	18	110	1	19	110
68	4	60	1	18	75	1	19	60
68	5	150	1	18	125	1	19	125
68	6	150	1	18	140	1	19	150
68	7	4.75	1	12	5	1	13	5
68	8	1	1	12	1	1	13	1
68	9	5.75	1	12	6	1	13	6
68	10	17	1	12	17	1	13	17
68	11	45	1	14	45	1	15	45
68	12	5	1	14	6	1	15	6
68	13	20	8	14	20	8	14	20
68	14	25	1	14	20	1	15	20
68	15	24	1	14	22	1	15	22
68	16	40	1	14	45	1	15	40
68	17	20	1	14	22	1	15	22
68	18	16	1	14	18	1	15	18
68	19	65	1	14	60	1	15	60
68	20	55	1	14	55	1	15	55
68	21	70	1	14	75	1	15	75
68	22	30	1	14	30	1	15	30
68	23	12	1	14	12	1	15	12
68	24	38	1	14	38	1	15	38
68	25	40	1	14	40	1	15	40
68	26	130	1	14	140	1	15	140
68	27	250	1	14	250	1	15	250
68	28	70	1	14	75	1	15	75
68	29	60	1	14	65	1	15	65
68	30	4	1	14	4	1	15	4
68	31	125	1	14	130	1	15	125
68	32	120	6	16	120	6	17	120
68	33	300	6	16	300	6	17	300
68	34	160	6	16	160	6	17	160
68	35	300	6	16	300	6	17	300
68	36	120	6	16	125	6	17	120
68	37	140	6	16	140	6	17	140
68	39	28	5	9	30	5	10	28
68	40	40	5	9	40	5	10	40
68	41	20	5	9	22	5	10	20
68	42	60	5	9	60	5	10	60
68	43	24	5	9	20	5	10	20
68	44	240	1	14	220	1	15	220
68	45	470	1	14	460	1	15	460
68	46	40	1	14	40	1	15	40
68	47	75	1	14	80	1	15	80
68	48	6	1	14	6	1	15	6
68	49	85	1	14	85	1	15	85
68	50	30	1	14	30	1	15	30
68	51	150	1	14	150	1	15	150
68	52	170	1	14	170	1	15	170
68	53	40	5	9	35	5	10	35
68	54	10	5	9	12	5	10	10
68	55	80	5	9	80	5	10	80
68	56	12	1	14	12	1	15	12
68	57	475	1	14	460	1	15	460
68	59	80	1	14	80	1	15	80
69	1	5	1	6	5	1	7	5
69	2	180	1	22	165	1	23	165
69	3	140	1	12	150	1	13	140
69	4	80	1	12	85	1	13	80
69	5	180	1	12	200	1	13	180
69	6	150	1	12	140	1	13	140
69	7	14	9	10	15	9	11	15
69	8	1	9	10	1	9	11	1
69	9	5.75	9	10	6	9	11	6
69	10	17	9	10	17	9	11	17
69	11	45	1	6	45	1	7	45
69	12	5	1	6	5	1	7	5
69	13	15	8	21	15	8	21	15
69	14	25	1	6	26	1	7	26
69	15	25	1	6	24	1	7	24
69	16	48	1	6	50	1	7	50
69	17	20	1	6	20	1	7	20
69	18	15	1	6	17	1	7	15
69	19	72	1	6	68	1	7	68
69	20	80	1	6	82	1	7	80
69	21	82	1	6	78	1	7	78
69	22	30	1	6	30	1	7	30
69	23	10	1	6	10	1	7	10
69	24	38	1	6	38	1	7	38
69	25	40	1	6	40	1	7	40
69	26	135	1	6	135	1	7	135
69	27	250	1	6	220	1	7	220
69	28	70	1	6	75	1	7	70
69	29	115	1	6	110	1	7	110
69	30	4	1	6	4	1	7	4
69	31	125	1	6	135	1	7	135
69	32	120	6	8	120	6	9	120
69	33	340	6	8	340	6	9	340
69	34	140	6	8	140	6	9	140
69	35	300	6	8	300	6	9	300
69	36	120	6	8	120	6	9	120
69	37	140	6	8	140	6	9	140
69	39	28	5	15	30	5	16	28
69	40	40	5	15	40	5	16	40
69	41	20	5	15	20	5	16	20
69	42	60	5	15	60	5	16	60
69	43	24	5	15	22	5	16	22
69	44	240	1	6	220	1	7	240
69	45	470	1	6	460	1	7	460
69	46	40	1	6	40	1	7	40
69	47	75	1	6	72	1	7	72
69	48	5	1	6	5	1	7	5
69	49	185	1	6	180	1	7	185
69	50	30	1	6	30	1	7	30
69	51	150	1	6	150	1	7	150
69	52	170	1	6	175	1	7	170
69	53	40	5	15	35	5	16	35
69	54	10	5	15	12	5	16	10
69	55	80	5	15	80	5	16	80
69	56	12	1	6	12	1	7	12
69	57	500	1	6	480	1	7	480
69	59	86	1	6	84	1	7	84
70	1	5	1	12	5	1	13	5
70	2	180	1	20	170	1	21	170
70	3	140	1	18	150	1	19	140
70	4	80	1	18	85	1	19	80
70	5	180	1	18	200	1	19	180
70	6	150	1	18	140	1	19	140
70	7	14.75	9	16	15	1	17	14.75
70	8	1	9	16	1	9	17	1
70	9	5.75	9	16	6	9	17	5.75
70	10	17	9	16	17	9	17	17
70	11	45	1	12	45	1	13	45
70	12	5	1	12	5	1	13	5
70	13	15	1	12	20	1	13	15
70	14	25	1	12	26	1	13	25
70	15	25	1	12	24	1	13	24
70	16	48	1	12	50	1	13	48
70	17	20	1	12	20	1	13	20
70	18	15	1	12	15	1	13	15
70	19	72	1	12	78	1	14	72
70	20	80	1	12	75	1	13	75
70	21	80	1	12	82	1	13	80
70	22	30	1	12	34	1	13	30
70	23	1	1	12	1	1	13	1
70	24	40	1	12	44	1	13	40
70	25	40	1	12	40	1	13	40
70	26	135	1	12	135	1	13	135
70	27	250	1	12	250	1	13	250
70	28	70	1	12	75	1	13	70
70	29	110	1	12	115	1	13	110
70	30	4	1	12	4	1	13	4
70	31	125	1	12	135	1	13	125
70	32	120	6	14	100	6	15	100
70	33	340	6	14	340	6	15	340
70	34	140	6	14	140	6	15	140
70	35	300	6	14	300	6	15	300
70	36	120	6	14	120	6	15	120
70	37	140	6	14	140	6	15	140
70	39	40	5	22	35	5	23	35
70	40	40	5	22	40	5	23	40
70	41	30	5	22	30	5	23	30
70	42	50	5	22	50	5	23	50
70	43	40	5	22	40	5	23	40
70	44	240	1	12	220	1	13	220
70	45	470	1	12	460	1	13	460
70	46	40	1	12	38	1	13	38
70	47	75	1	12	80	1	13	75
70	48	10	1	12	10	1	13	10
70	49	185	1	12	180	1	13	180
70	50	30	1	12	30	1	13	30
70	51	150	1	12	150	1	13	150
70	52	170	1	12	175	1	13	170
70	53	40	5	12	35	5	13	35
70	54	10	5	22	12	5	23	10
70	55	80	5	22	80	5	23	80
