CHILDID	ID	AGE	MEMSEX	RELATE	LIVHSE	GRADE	STILL	CHGRADE	CHSTILL	WHYNOT	AGEGRADE	AGESTSCH	HHSCHTYP	PERF	SCHOOLEN	DISAB	ACT1	MONTHS1	DAYS1	HOURS1	ACT2	MONTHS2	DAYS2	HOURS2	ACT3	MONTHS3	DAYS3	HOURS3	SLEEP	CHCARE	HHCHORE	NPAYWORK	PAYWORK	SCHOOL	STUDY	PLAY
VN041109	1	33	1	1	1	7	0	 	 	 	 	 	 	 	 	0	11	10	25	12	15	4	17	2	88	88	88	88	 	 	 	 	 	 	 	 
VN041109	2	32	2	1	1	6	0	 	 	 	 	 	 	 	 	0	15	12	30	8	1	4	15	1	88	88	88	88	 	 	 	 	 	 	 	 
VN041109	3	10	2	7	1	 	 	4	1	88	88	6	3	3	2	0	15	9	16	3	88	88	88	88	88	88	88	88	10	1	1	0	0	4	2	6
VN041109	17	7	2	7	1	 	 	1	1	88	88	6	3	2	2	0	15	9	15	2	88	88	88	88	88	88	88	88	11	1	0	0	0	4	1	7
VN041109	18	5	1	7	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	4	2	6
VN041109	19	1	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN041110	0	11	2	0	1	 	 	5	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	3	1	0	0	4	2	5
VN041110	1	50	1	1	1	5	0	 	 	 	 	 	 	 	 	0	11	10	15	10	13	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN041110	2	47	2	1	1	5	0	 	 	 	 	 	 	 	 	0	15	12	30	5	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN041110	3	22	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN041110	4	19	1	7	1	5	0	 	 	 	 	 	 	 	 	0	11	10	15	10	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN041110	5	17	1	7	1	 	 	5	0	5	11	6	 	 	 	0	11	10	15	10	88	88	88	88	88	88	88	88	8	0	0	13	0	0	0	3
VN041110	6	15	1	7	1	 	 	5	0	5	11	6	 	 	 	0	11	4	15	10	88	88	88	88	88	88	88	88	8	0	0	13	0	0	0	3
VN041110	17	8	1	7	1	 	 	2	1	88	88	6	3	4	2	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	4	2	7
VN041114	0	11	1	0	1	 	 	5	1	88	88	6	3	3	2	0	15	9	22	2	17	88	88	88	88	88	88	88	9	0	1	0	0	4	2	8
VN041114	1	37	1	1	1	5	0	 	 	 	 	 	 	 	 	0	11	7	15	10	15	3	16	1	88	88	88	88	 	 	 	 	 	 	 	 
VN041114	2	39	2	1	1	5	0	 	 	 	 	 	 	 	 	0	15	12	28	2	16	5	10	4	88	88	88	88	 	 	 	 	 	 	 	 
VN041114	3	18	1	7	1	12	0	 	 	 	 	 	 	 	 	0	15	6	10	1	11	1	29	12	88	88	88	88	 	 	 	 	 	 	 	 
VN041114	4	16	2	7	1	 	 	10	1	88	88	6	3	2	2	0	16	4	20	2	15	4	15	2	17	88	88	88	8	0	1	0	0	5	1	9
VN041114	5	14	2	7	1	 	 	8	1	88	88	6	3	3	2	0	16	4	11	3	15	4	20	2	17	88	88	88	9	0	1	0	0	4	1	9
VN041130	0	11	2	0	1	 	 	4	1	88	88	7	3	1	3	0	15	12	30	3	17	88	88	88	88	88	88	88	9	2	2	0	0	4	3	4
VN041130	1	38	1	1	1	11	0	 	 	 	 	 	 	 	 	0	10	12	30	1	15	12	5	1	88	88	88	88	 	 	 	 	 	 	 	 
VN041130	2	34	2	1	1	5	0	 	 	 	 	 	 	 	 	0	4	12	30	1	15	12	30	5	2	6	1	2	 	 	 	 	 	 	 	 
VN041130	17	6	2	7	1	 	 	0	4	29	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	3	0	10
VN041130	18	1	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051001	0	12	1	0	1	 	 	3	1	88	88	6	3	4	2	0	15	12	27	1	16	12	30	1	17	88	88	88	9	0	1	1	0	4	2	7
VN051001	1	45	1	1	1	5	0	 	 	 	 	 	 	 	 	0	5	12	20	8	15	12	16	1	88	88	88	88	 	 	 	 	 	 	 	 
VN051001	2	44	2	1	1	3	0	 	 	 	 	 	 	 	 	0	5	12	25	8	15	12	18	1	88	88	88	88	 	 	 	 	 	 	 	 
VN051001	3	24	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051001	4	19	1	7	1	5	0	 	 	 	 	 	 	 	 	0	12	12	25	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051001	5	16	1	7	1	 	 	5	0	11	12	6	 	 	 	0	12	12	27	9	88	88	88	88	88	88	88	88	9	0	1	0	9	0	0	5
VN051001	6	14	2	7	1	 	 	4	1	88	88	6	3	3	2	0	15	12	28	1	17	88	88	88	88	88	88	88	9	0	1	0	0	4	2	8
VN051001	7	10	2	7	1	 	 	1	1	88	88	6	3	4	2	0	15	12	20	1	17	88	88	88	88	88	88	88	9	0	1	0	0	4	1	9
VN051002	0	12	1	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	30	1	17	88	88	88	88	88	88	88	9	0	1	1	0	5	2	6
VN051002	1	40	1	1	1	14	0	 	 	 	 	 	 	 	 	0	13	12	26	7	2	12	10	2	88	88	88	88	 	 	 	 	 	 	 	 
VN051002	2	40	2	1	1	14	0	 	 	 	 	 	 	 	 	0	13	12	26	7	2	12	10	2	88	88	88	88	 	 	 	 	 	 	 	 
VN051002	3	16	1	7	1	 	 	10	1	88	88	6	3	2	2	0	15	12	30	1	2	12	10	1	88	88	88	88	9	0	1	1	0	5	2	6
VN051003	0	12	2	0	1	 	 	6	1	88	88	6	3	3	2	0	15	12	20	1	17	88	88	88	88	88	88	88	8	0	1	0	0	5	1	9
VN051003	1	33	1	1	1	4	0	 	 	 	 	 	 	 	 	0	12	10	30	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051003	2	32	2	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051003	17	8	1	7	1	 	 	2	1	88	88	6	3	3	2	0	15	10	30	1	17	88	88	88	88	88	88	88	9	0	1	0	0	4	1	9
VN051003	18	62	2	6	1	0	0	 	 	 	 	 	 	 	 	0	15	12	30	3	2	12	20	1	4	12	30	1	 	 	 	 	 	 	 	 
VN051003	19	66	1	6	1	7	0	 	 	 	 	 	 	 	 	0	3	8	30	6	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051003	20	27	1	13	1	6	0	 	 	 	 	 	 	 	 	0	3	8	30	10	12	4	30	8	88	88	88	88	 	 	 	 	 	 	 	 
VN051003	21	21	1	13	1	10	0	 	 	 	 	 	 	 	 	0	3	8	30	10	12	4	30	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051004	0	12	2	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	20	1	17	88	88	88	88	88	88	88	9	0	1	0	0	5	2	7
VN051004	1	62	2	5	1	2	99	 	 	 	 	 	 	 	 	0	15	12	20	1	2	12	20	1	88	88	88	88	 	 	 	 	 	 	 	 
VN051004	2	28	2	1	1	7	99	 	 	 	 	 	 	 	 	0	9	10	30	10	2	12	10	1	5	4	10	5	 	 	 	 	 	 	 	 
VN051005	0	12	2	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	25	1	17	88	88	88	88	88	88	88	9	0	1	0	0	5	1	8
VN051005	1	70	2	6	1	0	0	 	 	 	 	 	 	 	 	0	15	12	10	1	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051005	2	51	1	1	1	3	0	 	 	 	 	 	 	 	 	0	3	11	28	8	2	12	10	1	88	88	88	88	 	 	 	 	 	 	 	 
VN051005	3	51	2	1	1	3	0	 	 	 	 	 	 	 	 	0	9	12	30	3	4	12	30	2	15	12	30	1	 	 	 	 	 	 	 	 
VN051005	4	24	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051005	5	22	1	7	1	6	0	 	 	 	 	 	 	 	 	0	3	11	28	8	12	4	30	8	88	88	88	88	 	 	 	 	 	 	 	 
VN051005	6	17	1	7	1	 	 	9	0	11	15	6	 	 	 	0	3	11	28	8	12	4	30	8	88	88	88	88	8	0	0	8	1	0	0	7
VN051005	7	22	2	16	1	6	0	 	 	 	 	 	 	 	 	0	2	12	30	1	15	12	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN051006	0	11	1	0	1	 	 	5	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	5	1	7
VN051006	1	34	1	1	1	7	0	 	 	 	 	 	 	 	 	0	12	11	23	10	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN051006	2	33	2	1	1	4	0	 	 	 	 	 	 	 	 	0	12	10	20	8	15	12	30	3	4	12	30	1	 	 	 	 	 	 	 	 
VN051006	3	8	2	7	1	 	 	2	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	4	1	8
VN051008	0	11	1	0	1	 	 	5	1	88	88	6	3	3	2	0	15	12	7	1	17	88	88	88	88	88	88	88	8	0	1	0	0	5	0	10
VN051008	1	76	1	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051008	2	71	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051008	3	43	1	1	1	5	0	 	 	 	 	 	 	 	 	0	3	7	30	9	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051008	4	43	2	1	1	5	0	 	 	 	 	 	 	 	 	0	5	12	25	7	15	12	30	2	3	4	10	1	 	 	 	 	 	 	 	 
VN051008	5	36	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051008	6	9	1	7	1	 	 	3	1	88	88	6	3	3	2	0	15	12	10	1	17	88	88	88	88	88	88	88	10	0	1	0	0	4	0	9
VN051009	0	12	2	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	25	1	16	10	20	1	17	88	88	88	8	0	1	0	0	5	2	8
VN051009	1	85	2	6	1	28	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051009	2	40	1	1	1	6	0	 	 	 	 	 	 	 	 	0	3	11	30	12	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051009	3	36	2	1	1	6	0	 	 	 	 	 	 	 	 	0	3	11	30	10	15	12	30	2	4	2	30	1	 	 	 	 	 	 	 	 
VN051009	4	10	2	7	1	 	 	4	1	88	88	6	3	2	2	0	15	12	25	1	16	10	20	1	17	88	88	88	9	0	1	0	0	4	1	9
VN051009	17	4	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051010	0	12	1	0	1	 	 	5	1	88	88	6	3	2	2	0	15	12	25	1	17	88	88	88	88	88	88	88	9	0	1	0	0	5	2	7
VN051010	1	43	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051010	2	38	2	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051010	3	17	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051010	4	44	2	13	1	4	0	 	 	 	 	 	 	 	 	0	9	12	30	10	15	12	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN051010	5	50	1	13	1	7	0	 	 	 	 	 	 	 	 	0	9	12	30	8	15	12	10	1	88	88	88	88	 	 	 	 	 	 	 	 
VN051010	6	20	2	14	1	9	0	 	 	 	 	 	 	 	 	0	9	12	25	7	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051010	7	14	1	14	1	 	 	8	1	88	88	6	3	2	2	0	15	12	25	1	17	88	88	88	88	88	88	88	9	0	1	0	0	5	2	7
VN051011	0	12	2	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	22	2	17	88	88	88	88	88	88	88	9	0	2	0	0	5	3	5
VN051011	1	36	1	1	1	12	0	 	 	 	 	 	 	 	 	0	3	8	30	17	1	5	28	5	15	4	10	1	 	 	 	 	 	 	 	 
VN051011	2	36	2	1	1	9	0	 	 	 	 	 	 	 	 	0	15	12	30	4	12	12	15	5	1	5	28	2	 	 	 	 	 	 	 	 
VN051011	3	11	1	7	1	 	 	5	1	88	88	6	3	3	2	0	15	12	22	2	17	88	88	88	88	88	88	88	9	0	2	0	0	5	3	5
VN051012	0	12	1	0	1	 	 	6	1	88	88	6	3	3	2	0	15	12	30	1	17	88	88	88	88	88	88	88	9	0	1	0	0	5	1	8
VN051012	1	48	1	1	1	9	0	 	 	 	 	 	 	 	 	0	3	8	30	12	15	4	25	1	88	88	88	88	 	 	 	 	 	 	 	 
VN051012	2	48	2	1	1	9	0	 	 	 	 	 	 	 	 	0	3	8	30	8	15	12	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN051013	0	11	2	0	1	 	 	6	1	88	88	6	3	3	2	0	15	12	30	1	16	12	20	1	17	88	88	88	8	0	1	1	0	5	3	6
VN051013	1	45	1	1	1	6	0	 	 	 	 	 	 	 	 	0	3	11	28	10	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051013	2	43	2	1	1	3	0	 	 	 	 	 	 	 	 	0	3	11	28	8	15	12	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN051013	3	22	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051015	0	12	2	0	1	 	 	99	1	88	88	99	3	1	2	0	15	12	30	1	16	12	30	1	17	88	88	88	9	1	1	1	0	5	2	5
VN051015	1	44	1	1	1	5	0	 	 	 	 	 	 	 	 	0	11	12	28	10	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051015	2	37	2	1	1	11	0	 	 	 	 	 	 	 	 	0	10	12	30	12	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN051015	3	1	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051016	0	12	1	0	1	 	 	5	1	88	88	6	3	2	3	0	15	12	15	1	17	88	88	88	88	88	88	88	9	0	1	0	0	5	2	7
VN051016	1	38	1	1	1	8	0	 	 	 	 	 	 	 	 	0	9	12	30	2	7	9	10	2	3	3	30	1	 	 	 	 	 	 	 	 
VN051016	2	37	2	1	1	8	0	 	 	 	 	 	 	 	 	0	15	12	30	4	9	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN051016	3	17	2	7	1	 	 	11	1	88	88	6	3	2	2	0	15	12	15	1	17	88	88	88	88	88	88	88	6	0	1	0	0	8	3	6
VN051016	4	14	2	7	1	 	 	8	1	88	88	6	3	2	3	0	15	12	20	3	17	88	88	88	88	88	88	88	7	0	3	0	0	5	2	7
VN051017	0	12	2	0	1	 	 	5	1	88	88	6	3	2	2	0	15	12	28	2	17	88	88	88	88	88	88	88	9	1	1	0	0	5	1	7
VN051017	1	38	1	1	1	10	0	 	 	 	 	 	 	 	 	0	3	8	30	12	10	4	30	8	88	88	88	88	 	 	 	 	 	 	 	 
VN051017	2	34	2	1	1	5	0	 	 	 	 	 	 	 	 	0	10	12	28	8	3	8	30	3	15	12	30	1	 	 	 	 	 	 	 	 
VN051017	17	8	1	7	1	 	 	2	1	88	88	6	3	2	2	0	15	12	28	1	88	88	88	88	88	88	88	88	10	0	1	0	0	4	1	8
VN051018	0	12	2	0	1	 	 	3	1	88	88	8	3	4	3	0	15	12	30	2	17	88	88	88	88	88	88	88	10	1	1	0	0	5	2	5
VN051018	1	45	1	1	1	0	0	 	 	 	 	 	 	 	 	0	5	6	20	5	12	1	17	8	7	1	15	8	 	 	 	 	 	 	 	 
VN051018	2	43	2	1	1	2	0	 	 	 	 	 	 	 	 	0	15	12	30	3	8	2	15	8	88	88	88	88	 	 	 	 	 	 	 	 
VN051018	3	24	1	7	1	1	0	 	 	 	 	 	 	 	 	0	5	6	20	5	7	6	15	2	88	88	88	88	 	 	 	 	 	 	 	 
VN051018	4	19	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051018	5	14	2	7	1	 	 	6	1	88	88	8	3	3	3	0	15	12	8	1	88	88	88	88	88	88	88	88	10	0	1	0	0	6	2	5
VN051018	6	22	2	16	1	0	0	 	 	 	 	 	 	 	 	0	15	12	30	2	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051018	7	1	2	15	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051019	0	12	2	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	30	2	17	88	88	88	88	88	88	88	8	0	2	0	0	5	0	9
VN051019	1	61	2	6	1	8	0	 	 	 	 	 	 	 	 	0	15	12	30	8	2	6	10	1	88	88	88	88	 	 	 	 	 	 	 	 
VN051019	2	35	2	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051019	3	34	1	1	1	8	0	 	 	 	 	 	 	 	 	0	6	7	30	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051019	4	30	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051019	5	9	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051019	6	3	2	14	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051020	0	12	2	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	3	1	17	88	88	88	88	88	88	88	9	0	1	0	0	5	3	6
VN051020	1	39	1	1	1	11	0	 	 	 	 	 	 	 	 	0	3	8	30	7	12	4	4	8	7	12	3	2	 	 	 	 	 	 	 	 
VN051020	2	38	2	1	1	12	0	 	 	 	 	 	 	 	 	0	15	12	30	5	4	9	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN051020	17	8	1	7	1	 	 	1	1	88	88	7	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	3	1	11
VN051021	0	12	1	0	1	 	 	6	1	88	88	6	3	3	3	0	15	12	25	3	88	88	88	88	88	88	88	88	11	3	0	0	0	5	0	5
VN051021	1	37	1	1	1	4	0	 	 	 	 	 	 	 	 	0	3	8	30	12	5	4	15	8	88	88	88	88	 	 	 	 	 	 	 	 
VN051021	2	36	2	1	1	5	0	 	 	 	 	 	 	 	 	0	3	8	15	2	15	12	30	8	88	88	88	88	 	 	 	 	 	 	 	 
VN051021	3	3	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051022	0	12	2	0	1	 	 	6	1	88	88	6	3	1	2	0	15	12	4	2	17	88	88	88	88	88	88	88	8	1	1	0	0	5	4	5
VN051022	1	46	1	1	1	5	0	 	 	 	 	 	 	 	 	0	3	12	30	14	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051022	2	45	2	1	1	1	0	 	 	 	 	 	 	 	 	0	3	12	30	5	15	12	30	4	4	2	30	1	 	 	 	 	 	 	 	 
VN051022	3	21	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051023	0	12	1	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	15	1	17	88	88	88	88	88	88	88	8	0	1	0	0	5	0	10
VN051023	1	39	1	1	1	9	0	 	 	 	 	 	 	 	 	0	9	12	28	11	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051023	2	36	2	1	1	4	0	 	 	 	 	 	 	 	 	0	5	3	10	8	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN051023	3	17	1	7	1	 	 	10	0	31	15	6	 	 	 	0	12	8	26	10	88	88	88	88	88	88	88	88	8	0	0	0	10	0	0	6
VN051023	4	15	1	7	1	 	 	9	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	0	10
VN051024	0	12	2	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	30	1	88	88	88	88	88	88	88	88	10	0	1	0	0	5	2	6
VN051024	1	40	2	1	1	3	0	 	 	 	 	 	 	 	 	0	15	12	30	3	3	10	30	6	7	6	4	5	 	 	 	 	 	 	 	 
VN051024	2	15	1	7	1	 	 	9	1	88	88	6	3	2	2	0	15	12	25	1	88	88	88	88	88	88	88	88	10	0	1	0	0	5	2	6
VN051025	0	11	1	0	1	 	 	5	1	88	88	6	3	3	2	0	15	12	20	1	16	12	27	1	4	4	20	1	9	0	1	1	0	4	2	7
VN051025	1	36	1	1	1	6	0	 	 	 	 	 	 	 	 	0	9	12	28	7	3	12	27	3	17	88	88	88	 	 	 	 	 	 	 	 
VN051025	2	34	2	1	1	3	0	 	 	 	 	 	 	 	 	0	9	12	25	5	15	12	30	4	4	4	30	1	 	 	 	 	 	 	 	 
VN051025	17	7	1	7	1	 	 	1	1	88	88	6	3	3	2	0	15	12	25	1	17	88	88	88	88	88	88	88	9	0	1	0	0	4	1	9
VN051026	0	12	1	0	1	 	 	6	1	88	88	6	3	3	2	0	15	12	25	1	2	8	20	1	88	88	88	88	10	0	1	1	0	5	2	5
VN051026	1	49	1	1	1	8	0	 	 	 	 	 	 	 	 	0	2	12	15	4	10	12	30	6	88	88	88	88	 	 	 	 	 	 	 	 
VN051026	2	47	2	1	1	10	0	 	 	 	 	 	 	 	 	0	10	12	25	6	2	12	30	3	15	12	30	2	 	 	 	 	 	 	 	 
VN051026	3	17	2	7	1	 	 	11	1	88	88	6	3	2	2	0	15	12	25	1	2	6	20	1	88	88	88	88	8	0	1	1	0	6	2	6
VN051027	0	12	1	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	25	1	88	88	88	88	88	88	88	88	9	0	1	0	0	4	1	9
VN051027	1	42	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	10	30	10	2	6	20	3	88	88	88	88	 	 	 	 	 	 	 	 
VN051027	2	41	2	1	1	5	0	 	 	 	 	 	 	 	 	0	15	12	30	3	2	10	10	1	4	12	25	1	 	 	 	 	 	 	 	 
VN051027	17	7	1	7	1	 	 	1	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	1	10
VN051028	0	12	1	0	1	 	 	5	1	88	88	6	3	2	2	0	15	12	25	1	88	88	88	88	88	88	88	88	10	0	1	0	0	6	2	5
VN051028	1	36	1	1	1	7	0	 	 	 	 	 	 	 	 	0	12	6	16	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051028	2	33	2	1	1	0	0	 	 	 	 	 	 	 	 	0	15	12	30	3	5	2	20	5	88	88	88	88	 	 	 	 	 	 	 	 
VN051029	0	11	1	0	1	 	 	5	1	88	88	6	3	2	2	0	15	12	30	1	17	88	88	88	88	88	88	88	8	0	1	0	0	4	2	9
VN051029	1	44	1	1	1	2	0	 	 	 	 	 	 	 	 	0	5	12	25	10	1	3	18	6	88	88	88	88	 	 	 	 	 	 	 	 
VN051029	2	40	2	1	1	2	0	 	 	 	 	 	 	 	 	0	5	10	25	10	1	3	18	6	15	12	30	1	 	 	 	 	 	 	 	 
VN051029	3	18	1	7	1	9	0	 	 	 	 	 	 	 	 	0	12	10	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051029	4	15	1	7	1	 	 	8	1	88	88	6	3	3	2	0	4	12	30	1	17	88	88	88	88	88	88	88	8	0	0	1	0	5	2	8
VN051030	0	12	1	0	1	 	 	6	1	88	88	6	3	3	3	0	15	10	30	1	17	88	88	88	88	88	88	88	9	0	1	0	0	4	2	8
VN051030	1	43	1	1	1	8	0	 	 	 	 	 	 	 	 	0	12	12	25	10	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051030	2	42	2	1	1	8	0	 	 	 	 	 	 	 	 	0	15	12	30	2	12	3	25	10	88	88	88	88	 	 	 	 	 	 	 	 
VN051030	3	23	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051030	4	20	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051030	5	18	1	7	1	9	0	 	 	 	 	 	 	 	 	0	12	12	25	10	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051031	0	11	2	0	1	 	 	5	1	88	88	6	3	1	2	0	15	4	5	1	17	88	88	88	88	88	88	88	8	0	0	0	0	6	3	7
VN051031	1	42	1	1	1	14	0	 	 	 	 	 	 	 	 	0	4	12	30	5	2	9	20	6	15	12	20	1	 	 	 	 	 	 	 	 
VN051031	2	43	2	1	1	14	0	 	 	 	 	 	 	 	 	0	13	12	22	12	15	12	25	3	2	3	5	4	 	 	 	 	 	 	 	 
VN051031	3	13	1	7	1	 	 	7	1	88	88	6	3	2	2	0	15	9	5	1	17	88	88	88	88	88	88	88	8	0	0	0	0	6	3	7
VN051032	0	11	2	0	1	 	 	5	1	88	88	6	3	4	2	0	15	12	30	2	17	88	88	88	88	88	88	88	10	1	1	0	0	4	2	6
VN051032	1	40	1	1	1	12	0	 	 	 	 	 	 	 	 	0	13	12	27	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051032	2	29	2	1	1	6	0	 	 	 	 	 	 	 	 	0	15	12	30	5	2	6	10	1	88	88	88	88	 	 	 	 	 	 	 	 
VN051032	3	1	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN051033	0	12	2	0	1	 	 	5	1	88	88	6	3	2	2	0	15	12	25	1	88	88	88	88	88	88	88	88	10	1	0	0	0	4	1	8
VN051033	1	41	1	1	1	6	0	 	 	 	 	 	 	 	 	0	2	12	30	3	5	6	7	8	12	3	20	3	 	 	 	 	 	 	 	 
VN051033	2	40	2	1	1	9	0	 	 	 	 	 	 	 	 	0	15	12	30	5	2	6	10	2	1	3	20	8	 	 	 	 	 	 	 	 
VN051033	3	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	88	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
