CHILDCODE	MEMIDR5	MEMMOVR5	RELATER5	LIVHSER5	YRDIEDR5	CAREGVR5	MEMAGER5	MEAGMTR5	MEMSEXR5	CHLBRNR5	PANELSIB	SEENMER5	EVRLVDR5	LNGLVDR5	GETMOMBIRTH	GETCHILDBIRTH	THSCOMR5	RELHHR5	MRTLSTR5	MTHRHHR5	FTHRHHR5	STRT18R5	GRDE18R5	STLL18R5	HSSTRTR5	STRYRR5	GRADER5	STILLR5	WHYNOTR5	AGEGRDR5	TYPLSTR5	TYPATDR5	WHSCHR5	FEESR5	EXTTUTR5	PERFR5	SLEEPR5	CHCARER5	HHCHRER5	NPYWRKR5	PAYWRKR5	SCHOOLR5	STUDYR5	PLAYR5	DISABR5	MEMAFCR5	MEMLNGR5	MLNHLR51	HTSFFR51	SEEKTRR5	WHSEEKR5	MEMTOBR5	MOTTOBR5	OFTSMKR5	MEMALCR5	OFTALCR5
10021	3	 	7	2	 	0	22	 	1	 	1	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10022	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	1	5	270	13200	1	6	1	1	1	0	5	5	5	 	 	 	 	 	 	 	 	 	 	 	 
10022	1	 	1	1	 	0	40	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	4
10022	2	 	1	1	 	1	38	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
10022	3	 	7	1	 	0	13	 	1	 	1	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	7	1	 	 	 	3	1	270	2000	1	8	0	1	1	0	5	3	6	0	 	0	 	 	 	 	0	0	 	0	6
10024	0	 	0	1	 	 	14	 	2	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	1	270	1800	1	8	2	1	0	0	6	4	3	 	 	 	 	 	 	 	 	 	 	 	 
10024	1	 	1	1	 	0	48	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	2
10024	2	 	1	1	 	1	46	 	2	0	0	 	 	 	0	0	 	2	1	2	1	1	11	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	5
10024	3	 	7	2	 	0	25	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10024	4	 	7	4	 	0	23	 	1	 	1	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10025	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	1	270	2700	3	8	1	2	0	0	5	6	2	 	 	 	 	 	 	 	 	 	 	 	 
10025	1	 	1	1	 	0	42	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	8	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	2
10025	2	 	1	1	 	1	36	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	5
10025	15	 	7	2	 	0	17	 	1	 	1	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10025	16	 	7	1	 	0	6	 	2	 	0	 	 	 	0	0	 	5	 	2	1	 	 	 	1	6	0	1	 	 	 	3	 	0	0	 	10	0	0	0	0	4	0	10	 	 	 	 	 	 	 	 	 	 	 	 
10026	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	98	1	 	 	 	1	6	9	1	 	 	 	3	10	1250	3600	3	8	0	2	0	0	7	5	2	 	 	 	 	 	 	 	 	 	 	 	 
10026	1	 	1	1	 	1	45	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	21	6	2	5	1	0	1	1	3
10026	2	 	 	 	 	 	 	 	 	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10026	4	 	6	4	 	0	70	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10026	15	 	7	1	 	0	17	 	2	 	1	 	 	 	0	0	 	5	0	98	1	 	 	 	1	6	11	1	 	 	 	1	10	1400	4500	1	7	0	0	0	0	9	5	3	0	 	0	 	 	 	 	0	0	 	0	5
10026	16	 	2	1	 	0	39	 	2	 	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10026	17	 	8	1	 	0	9	 	1	 	0	 	 	 	0	0	 	5	 	16	1	 	 	 	1	6	3	1	 	 	 	3	 	150	2750	 	9	0	0	0	0	6	3	6	 	 	 	 	 	 	 	 	 	 	 	 
10027	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	7	0	4	3	 	 	 	1	6	9	1	 	 	 	3	5	270	2000	1	8	0	.5	0	0	5	4	6	 	 	 	 	 	 	 	 	 	 	 	 
10027	1	 	6	1	 	0	72	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	8	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10027	2	 	6	1	 	0	69	 	2	 	0	 	 	 	0	0	 	2	1	98	98	1	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10027	3	 	1	1	 	0	40	 	1	 	0	 	 	 	0	0	 	5	1	2	1	1	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	2
10027	4	 	1	1	 	1	37	 	2	0	0	 	 	 	0	0	 	6	1	98	98	1	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
10027	5	 	7	1	 	0	8	 	1	 	0	 	 	 	0	0	 	7	 	4	3	 	 	 	1	6	2	1	 	 	 	3	 	0	0	 	9	0	0	0	0	5	4	5	 	 	 	 	 	 	 	 	 	 	 	 
10029	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	1	270	2000	2	8	0	0	0	0	5	2	8	 	 	 	 	 	 	 	 	 	 	 	 
10029	1	 	1	1	 	0	40	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	4
10029	2	 	1	1	 	1	35	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	10	5	1	0	0	 	0	4
10029	3	 	7	1	 	0	8	 	1	 	0	 	 	 	0	0	 	5	 	2	1	 	 	 	1	6	2	1	 	 	 	3	 	0	300	 	8	0	0	0	0	5	3	8	 	 	 	 	 	 	 	 	 	 	 	 
10030	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	98	2	 	 	 	1	6	9	0	31	15	3	 	 	 	 	 	10	3	5	0	0	0	0	6	 	 	 	 	 	 	 	 	 	 	 	 
10030	1	 	1	3	2016	 	 	 	 	 	0	 	1	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10030	2	 	1	1	 	1	37	 	1	 	0	 	 	 	0	0	 	1	3	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	2
10030	3	 	7	1	 	0	12	 	1	 	1	 	 	 	0	0	 	5	0	98	2	 	 	 	0	 	 	 	24	 	 	 	 	 	 	 	10	0	0	0	0	0	0	14	1	5	1	28	12	0	 	0	0	 	0	6
10030	4	 	7	1	 	0	5	 	1	 	0	 	 	 	0	0	 	5	 	98	2	 	 	 	0	 	 	 	30	 	 	 	 	 	 	 	10	0	0	0	0	6	0	8	 	 	 	 	 	 	 	 	 	 	 	 
10031	0	 	0	1	 	 	14	 	2	 	0	 	 	 	0	0	 	5	0	3	2	 	 	 	1	6	8	1	 	 	 	3	1	270	6000	1	7	0	1	0	0	5	6	5	 	 	 	 	 	 	 	 	 	 	 	 
10031	1	 	 	 	 	 	 	 	 	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10031	2	 	1	1	 	0	50	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	2
10031	3	 	1	1	 	1	46	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
10031	4	 	7	4	 	0	29	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10031	5	 	7	4	 	0	26	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10031	6	 	7	4	 	0	23	 	2	 	1	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10032	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	98	1	 	 	 	1	6	9	0	8	15	3	 	 	 	 	 	11	0	0	0	13	0	0	1	 	 	 	 	 	 	 	 	 	 	 	 
10032	1	 	1	1	 	1	45	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	2
10032	2	 	1	2	 	0	43	 	2	0	0	3	1	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10032	3	 	7	4	 	0	23	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10032	4	 	7	2	 	0	21	 	1	 	1	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10033	0	 	0	1	 	 	14	 	2	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	8	1	 	 	 	3	1	500	4800	1	7	0	0	0	0	5	6	6	 	 	 	 	 	 	 	 	 	 	 	 
10033	1	 	1	1	 	1	44	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	2
10033	2	 	1	1	 	0	37	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
10033	15	 	7	1	 	0	17	 	2	 	1	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	11	1	 	 	 	3	1	1250	6000	2	7	0	0	0	0	5	6	6	0	 	0	 	 	 	 	0	0	 	0	6
10034	0	 	0	1	 	 	14	 	2	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	8	1	 	 	 	3	1	1260	2400	3	6	1	2	0	0	6	4	5	 	 	 	 	 	 	 	 	 	 	 	 
10034	1	 	1	1	 	0	46	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	2	1	2	0	0	 	1	2
10034	2	 	1	1	 	1	44	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	5
10034	3	 	7	4	 	0	20	 	2	 	1	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10034	4	 	7	1	 	0	7	 	1	 	0	 	 	 	0	0	 	5	 	2	1	 	 	 	1	6	1	1	 	 	 	3	 	460	0	 	7	0	0	0	0	5	4	8	 	 	 	 	 	 	 	 	 	 	 	 
10035	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	0	31	15	3	 	 	 	 	 	7	1	2	4	0	0	0	10	 	 	 	 	 	 	 	 	 	 	 	 
10035	1	 	1	1	 	1	43	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	4
10035	2	 	1	1	 	0	41	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
10035	3	 	7	1	 	0	17	 	2	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	10	1	 	 	 	7	 	1400	6200	 	6	2	1	0	0	6	4	5	 	 	 	 	 	 	 	 	 	 	 	 
10035	4	 	7	1	 	0	11	 	1	 	1	 	 	 	0	0	 	5	 	2	1	 	 	 	1	6	5	1	 	 	 	3	1	0	3600	2	7	0	0	0	0	5	3	9	0	 	0	 	 	 	 	 	 	 	 	 
10036	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	7	0	4	3	 	 	 	1	6	9	0	31	15	3	 	 	 	 	 	9	0	1	0	0	0	0	13	 	 	 	 	 	 	 	 	 	 	 	 
10036	1	 	6	1	 	0	59	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	6	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10036	2	 	6	1	 	0	57	 	2	 	0	 	 	 	0	0	 	2	1	98	98	1	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10036	3	 	1	1	 	0	38	 	1	 	0	 	 	 	0	0	 	5	1	2	1	1	6	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	2
10036	4	 	1	1	 	1	36	 	2	0	0	 	 	 	0	0	 	6	1	98	98	1	8	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	4
10036	5	 	7	1	 	0	10	 	1	 	1	 	 	 	0	0	 	7	 	4	3	 	 	 	1	6	4	1	 	 	 	3	9	0	900	3	9	0	.5	0	0	5	3	6	0	 	0	 	 	 	 	 	 	 	 	 
10037	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	0	8	15	3	 	 	 	 	 	10	0	2	5	0	0	0	6	 	 	 	 	 	 	 	 	 	 	 	 
10037	1	 	1	1	 	0	46	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	6	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	4
10037	2	 	1	1	 	1	44	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
10037	3	 	7	4	 	0	23	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10037	4	 	7	1	 	0	22	 	1	 	1	 	 	 	0	0	 	5	0	2	1	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	2
10038	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	10	270	2700	2	7	0	0	0	0	5	6	6	 	 	 	 	 	 	 	 	 	 	 	 
10038	1	 	1	1	 	0	39	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	1
10038	2	 	1	1	 	1	37	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	5
10038	3	 	7	1	 	0	5	 	2	 	0	 	 	 	0	0	 	5	 	2	1	 	 	 	0	 	 	 	29	 	 	 	 	 	 	 	11	0	0	0	0	8	0	5	 	 	 	 	 	 	 	 	 	 	 	 
10039	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	9	900	2400	2	8	2	2	0	0	6	3	3	 	 	 	 	 	 	 	 	 	 	 	 
10039	1	 	1	1	 	0	37	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	6	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	2
10039	2	 	1	1	 	1	37	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	20	3	2	4	0	0	 	0	4
10039	3	 	7	1	 	0	5	 	2	 	0	 	 	 	0	0	 	5	 	2	1	 	 	 	1	0	0	1	 	 	 	3	 	750	0	 	10	0	0	0	0	4	0	10	 	 	 	 	 	 	 	 	 	 	 	 
10040	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	4	3	 	 	 	1	6	9	1	 	 	 	3	5	270	4000	1	7	0	0	0	0	5	6	5	 	 	 	 	 	 	 	 	 	 	 	 
10040	1	 	5	4	 	0	62	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10040	2	 	5	4	 	0	59	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10040	3	 	1	1	 	0	40	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	2
10040	4	 	1	1	 	1	39	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	5
10040	5	 	13	4	 	0	37	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10040	6	 	13	4	 	0	35	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10040	7	 	13	4	 	0	30	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10040	8	 	13	4	 	0	28	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10040	9	 	13	4	 	0	39	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10040	10	 	7	1	 	0	9	 	1	 	0	 	 	 	0	0	 	5	 	4	3	 	 	 	1	6	3	1	 	 	 	3	 	0	1500	 	9	0	0	0	0	5	4	6	 	 	 	 	 	 	 	 	 	 	 	 
10041	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	1	270	3000	2	8	0	1	0	0	5	2	8	 	 	 	 	 	 	 	 	 	 	 	 
10041	1	 	1	1	 	0	44	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	1
10041	2	 	1	1	 	1	40	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	8	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
10041	3	 	7	1	 	0	19	 	2	 	0	 	 	 	0	0	 	5	0	2	1	1	12	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10041	15	 	7	1	 	0	18	 	2	 	1	 	 	 	0	0	 	5	0	2	1	1	12	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
10042	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	0	 	 	 	1	6	9	1	 	 	 	3	9	270	1350	2	8	0	2	0	0	6	4	4	 	 	 	 	 	 	 	 	 	 	 	 
10042	1	 	1	1	 	0	50	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	3
10042	2	 	1	1	 	1	45	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	5
10042	3	 	7	2	 	0	22	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10042	4	 	7	1	 	0	13	 	2	 	1	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	7	1	 	 	 	3	1	270	3600	2	8	0	2	0	0	5.5	4	5	0	 	0	 	 	 	 	0	0	 	0	6
10043	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	9	820	2700	2	6	1	1	0	0	4	3	8	 	 	 	 	 	 	 	 	 	 	 	 
10043	1	 	1	1	 	0	37	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	20	4	0	 	1	0	1	1	4
10043	2	 	1	1	 	1	36	 	2	1	0	 	 	 	0	0	 	2	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	4
10043	3	 	7	1	 	0	11	 	2	 	1	 	 	 	0	0	 	5	 	2	1	 	 	 	1	6	5	1	 	 	 	3	1	540	4500	3	6	2	0	0	0	4	2	9	0	 	0	 	 	 	 	 	 	 	 	 
10043	4	 	7	1	 	0	1	 	1	 	 	 	 	 	 	 	 	5	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10044	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	4	3	 	 	 	1	6	9	1	 	 	 	3	5	270	18000	1	7	0	0	0	0	5	7	4	 	 	 	 	 	 	 	 	 	 	 	 
10044	1	 	6	3	2009	 	 	 	 	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10044	2	 	13	1	 	0	53	 	2	 	0	 	 	 	0	0	 	4	0	98	98	1	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10044	3	 	1	1	 	0	44	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	2
10044	4	 	1	1	 	1	41	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	4
10045	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	1	98	1	 	 	 	1	6	9	1	 	 	 	3	9	270	4500	2	7	0	2	0	0	5.5	4	6	 	 	 	 	 	 	 	 	 	 	 	 
10045	1	 	1	1	 	1	41	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	2	1	2
10045	2	 	1	2	 	0	39	 	2	2	0	3	1	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10045	15	 	7	1	 	0	18	 	2	 	1	 	 	 	0	0	 	5	0	98	1	1	12	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
