CHILDID	ID	AGE	SEX	RELATE	STILL	YRSCHOOL	DISABLED	SUPPORT	V2020510	V2020511
VN171059	10	15	2	4	1	44	2	2	0	0
VN171060	1	72	1	3	2	44	2	2	3	0
VN171060	2	74	2	3	2	43	2	2	0	0
VN171060	3	37	1	1	2	43	2	1	4	0
VN171060	4	35	2	1	2	43	2	1	0	0
VN171060	5	14	2	5	1	43	2	2	0	0
VN171061	1	34	1	1	2	44	2	1	2	0
VN171061	2	32	2	1	2	44	2	1	0	0
VN171061	3	6	2	5	1	42	2	2	0	0
VN171063	1	55	2	3	2	44	2	2	0	0
VN171063	2	33	1	1	2	42	2	2	1	0
VN171063	3	29	2	1	2	0	2	1	0	0
VN171063	4	10	1	5	1	42	2	2	0	0
VN171063	17	3	2	5	88	88	2	88	88	88
VN171080	1	76	2	3	2	99	2	2	3	0
VN171080	2	37	1	1	2	99	2	1	0	0
VN171080	3	32	2	1	2	43	2	1	0	0
VN171080	4	11	1	5	1	43	2	2	0	0
VN181001	1	40	1	1	2	43	2	1	2	0
VN181001	2	30	2	1	2	43	2	1	0	0
VN181001	3	10	1	5	1	42	2	2	0	0
VN181002	1	73	2	3	2	0	2	1	0	0
VN181002	2	43	1	1	2	43	2	1	0	0
VN181002	3	41	2	1	2	43	2	1	0	0
VN181002	4	5	1	5	2	0	2	2	0	0
VN181003	1	77	2	3	2	43	2	2	0	0
VN181003	2	52	1	4	2	44	2	2	0	0
VN181003	3	44	1	1	2	46	2	1	10	0
VN181003	4	44	2	1	2	46	2	1	0	0
VN181003	5	42	2	4	2	43	2	2	0	0
VN181003	6	40	2	4	1	46	2	2	0	0
VN181003	7	15	2	5	1	44	2	2	0	0
VN181003	8	9	2	5	1	42	2	2	0	0
VN181004	1	49	1	1	2	42	2	1	0	0
VN181004	2	44	2	1	2	42	2	1	0	0
VN181004	3	17	2	5	1	44	2	2	0	0
VN181004	4	9	2	5	1	42	2	2	0	0
VN181005	1	42	1	1	2	46	2	1	0	0
VN181005	2	40	2	1	2	45	2	1	0	0
VN181005	3	14	2	5	1	43	2	2	0	0
VN181005	4	6	1	5	1	42	2	2	0	0
VN181006	1	36	1	1	2	44	2	1	15	0
VN181006	2	36	2	1	2	45	2	1	0	0
VN181006	3	5	2	5	2	0	2	2	0	0
VN181008	1	53	1	1	2	43	2	1	5	0
VN181008	2	48	2	1	2	0	2	1	0	0
VN181008	3	11	2	5	1	43	2	2	0	0
VN181009	1	74	1	3	2	43	2	1	0	0
VN181009	2	64	2	3	2	42	2	1	0	0
VN181009	3	36	1	1	2	43	2	1	0	0
VN181009	4	33	1	4	2	46	2	1	0	0
VN181009	5	25	2	4	2	46	2	1	0	0
VN181009	6	12	2	5	1	43	2	2	0	0
VN181010	1	42	2	1	2	43	2	1	0	0
VN181010	2	41	1	1	2	44	2	1	10	0
VN181010	3	15	2	5	1	44	2	2	0	0
VN181011	1	49	1	1	2	44	2	1	20	0
VN181011	2	48	2	1	2	43	2	1	10	0
VN181011	3	14	1	5	1	43	2	2	0	0
VN181011	4	14	1	5	1	43	2	2	0	0
VN181012	1	78	2	3	2	43	2	2	0	0
VN181012	2	48	1	1	2	46	2	1	10	0
VN181012	3	42	2	1	2	46	2	1	0	0
VN181012	4	19	2	6	1	45	2	2	0	0
VN181012	5	15	2	6	1	44	2	2	0	0
VN181012	6	12	1	5	1	43	2	2	0	0
VN181013	1	37	1	1	2	42	2	1	5	0
VN181013	2	33	2	1	2	44	2	1	0	0
VN181013	3	10	2	5	1	42	2	2	0	0
VN181013	4	5	2	5	2	0	2	2	0	0
VN181014	1	39	1	1	2	43	2	1	0	0
VN181014	2	39	2	1	2	44	2	1	0	0
VN181014	3	12	2	5	1	43	2	2	0	0
VN181015	1	64	2	3	2	44	2	2	0	0
VN181015	2	37	1	1	2	43	2	1	5	0
VN181015	3	27	2	2	2	44	2	1	0	0
VN181015	4	25	2	4	2	44	2	1	0	0
VN181016	1	74	1	3	2	46	2	1	0	0
VN181016	2	67	2	3	2	42	2	1	0	0
VN181016	3	11	2	5	1	43	2	2	0	0
VN181017	1	62	2	3	2	99	2	1	0	0
VN181017	2	37	1	1	2	46	2	1	10	0
VN181017	3	35	2	1	2	46	2	1	0	0
VN181017	4	26	1	4	2	43	2	2	99	0
VN181017	17	4	1	5	88	88	2	88	88	88
VN181018	1	43	2	1	2	43	2	1	0	0
VN181018	2	21	1	5	2	43	2	2	4	0
VN181018	3	18	1	5	2	44	2	2	0	0
VN181019	1	52	1	1	2	44	2	1	2	0
VN181019	2	36	2	1	2	43	2	1	0	0
VN181019	3	11	2	5	1	43	2	2	0	0
VN181020	1	39	1	1	2	46	2	1	10	0
VN181020	2	39	2	1	1	46	2	1	0	0
VN181020	3	13	1	5	1	43	2	2	0	0
VN181021	1	53	2	3	2	99	2	2	0	0
VN181021	2	37	1	1	2	43	2	1	0	0
VN181021	3	32	2	1	2	42	2	1	0	0
VN181021	4	31	1	4	2	44	2	1	2	0
VN181021	5	30	1	4	2	44	2	1	3	0
VN181021	6	24	1	4	1	45	2	2	0	0
VN181021	7	21	2	4	2	46	2	2	0	0
VN181021	17	0	1	5	88	88	2	88	88	88
VN181022	1	48	1	1	2	46	2	1	1	0
VN181022	2	44	2	1	2	46	2	1	0	0
VN181022	3	18	2	5	1	46	2	2	0	0
VN181022	4	14	2	5	1	43	2	2	0	0
VN181023	1	54	2	1	2	42	2	1	0	0
VN181023	2	18	1	5	1	43	2	2	0	0
VN181024	1	64	1	3	2	0	2	1	10	0
VN181024	2	59	2	3	2	0	2	1	0	0
VN181024	3	36	2	1	2	44	2	1	0	0
VN181024	4	34	1	1	2	42	2	1	10	0
VN181026	1	40	1	1	2	44	2	1	0	0
VN181026	2	35	2	1	2	42	2	1	0	0
VN181026	3	9	2	5	1	42	2	2	0	0
VN181027	1	50	2	4	2	0	2	2	0	0
VN181027	2	44	1	1	2	42	2	1	6	0
VN181027	3	43	2	1	2	42	2	1	0	0
VN181027	4	15	2	5	1	43	2	2	0	0
VN181029	1	49	1	1	2	42	2	1	20	0
VN181029	2	44	2	1	2	44	2	1	0	0
VN181029	3	15	1	5	2	43	2	2	0	0
VN181030	1	70	2	3	2	42	2	2	0	0
VN181030	2	42	1	1	2	46	2	1	0	0
VN181030	3	39	2	1	2	46	2	1	0	0
VN181030	4	14	1	5	1	43	2	2	0	0
VN181033	1	64	2	3	2	42	2	2	0	0
VN181033	2	39	1	1	2	44	2	1	10	0
VN181033	3	32	2	1	2	0	2	1	0	0
VN181033	4	10	1	5	1	42	2	2	0	0
VN181034	1	73	1	3	2	44	2	2	3	0
VN181034	2	69	2	3	2	43	2	2	0	0
VN181034	3	41	1	1	2	46	2	1	2	0
VN181034	4	38	2	1	2	44	2	1	0	0
VN181034	5	33	1	4	2	44	2	2	0	0
VN181034	6	11	1	5	1	43	2	2	0	0
VN181036	1	38	1	1	2	44	2	1	5	0
VN181036	2	38	2	1	2	44	2	1	0	0
VN181036	3	11	2	5	1	43	2	2	0	0
VN181037	1	73	2	3	2	0	2	2	0	0
VN181037	2	33	2	1	2	43	2	1	0	0
VN181039	1	68	2	3	2	99	2	2	0	0
VN181039	2	43	1	1	2	45	2	1	5	0
VN181039	3	40	2	1	2	45	2	1	0	0
VN181039	4	39	1	4	2	43	2	2	0	0
VN181039	5	34	2	4	2	43	2	2	0	0
VN181039	6	33	2	4	2	99	2	2	0	0
VN181039	7	32	1	4	2	43	2	2	5	0
VN181039	8	27	1	4	2	43	2	2	5	0
VN181039	9	10	2	5	1	42	2	2	0	0
VN181039	10	8	2	6	1	42	2	2	0	0
VN181039	11	8	2	6	1	42	2	2	0	0
VN181039	12	6	2	6	1	42	2	2	0	0
VN181039	17	2	1	6	88	88	2	88	88	88
VN181041	1	36	1	1	2	43	2	1	3	0
VN181041	2	31	2	1	2	43	2	1	0	0
VN181041	17	0	1	5	88	88	2	88	88	88
VN181042	1	80	2	3	2	99	2	2	0	0
VN181042	2	42	1	4	2	43	2	1	0	0
VN181042	3	39	2	4	2	43	2	1	0	0
VN181042	4	37	1	1	2	43	2	1	0	0
VN181042	5	39	2	1	2	43	2	1	0	0
VN181042	6	16	2	5	1	44	2	2	0	0
VN181043	1	34	1	1	2	44	2	1	4	0
VN181043	2	29	2	1	2	0	2	1	0	0
VN181043	3	10	2	5	1	42	2	2	0	0
VN181043	17	3	1	5	88	88	2	88	88	88
VN181044	1	46	1	1	2	43	2	1	0	0
VN181044	2	45	2	1	2	42	2	1	0	0
VN181044	3	14	2	5	1	43	2	2	0	0
VN181044	4	12	2	5	1	43	2	2	0	0
VN181044	17	2	1	5	88	88	2	88	88	88
VN181045	1	70	2	3	2	0	2	1	0	0
VN181045	2	38	1	4	1	46	2	2	3	0
VN181046	1	36	1	1	2	0	2	1	3	0
VN181046	2	31	2	1	2	42	2	1	0	0
VN181046	3	6	2	5	1	42	2	2	0	0
VN181046	17	4	2	5	88	88	2	88	88	88
VN181047	1	47	1	1	2	43	2	1	5	0
VN181047	2	42	2	1	2	43	2	1	0	0
VN181047	3	17	2	5	1	44	2	2	0	0
VN181047	4	12	2	5	1	43	2	2	0	0
VN181049	1	54	2	3	2	45	2	2	0	0
VN181049	2	34	1	1	2	44	2	1	16	0
VN181049	3	27	2	1	2	43	2	2	0	0
VN181049	4	25	2	4	2	44	2	2	0	0
VN181050	1	67	2	3	2	42	2	2	0	0
VN181050	2	44	1	1	2	44	2	1	5	0
VN181050	3	39	2	1	2	43	2	1	0	0
VN181050	4	16	2	5	1	44	2	2	0	0
VN181050	5	14	2	5	1	43	2	2	0	0
VN181052	1	82	2	3	2	0	2	2	0	0
VN181052	2	38	1	1	2	44	2	1	6	0
VN181052	3	36	2	1	2	44	2	1	0	0
VN181052	4	13	2	5	1	43	2	2	0	0
VN181052	5	14	1	5	1	43	2	2	0	0
VN181054	1	72	1	3	2	44	2	1	0	0
VN181054	2	70	2	3	2	42	2	1	0	0
VN181054	3	32	1	1	2	44	2	1	0	0
VN181054	4	30	2	1	2	44	2	1	0	0
VN181054	5	26	1	4	2	46	2	2	0	0
VN181056	1	62	1	3	2	46	2	2	10	0
VN181056	2	54	2	3	2	43	2	2	0	0
VN181056	3	32	2	1	2	45	2	1	0	0
VN181056	4	31	1	1	2	46	2	1	1	0
VN181056	5	28	1	4	2	46	2	2	10	0
VN181056	6	28	2	4	2	46	2	2	0	0
VN181056	17	1	2	6	88	88	2	88	88	88
VN181058	1	65	2	3	2	0	2	2	0	0
VN181058	2	36	1	1	2	43	2	1	1	0
VN181058	3	30	2	1	2	43	2	1	0	0
VN181058	17	3	1	5	88	88	2	88	88	88
VN181059	1	48	2	1	1	46	2	1	0	0
VN181059	2	43	1	1	1	46	2	1	5	0
VN181059	3	11	1	5	2	43	2	2	0	0
VN181069	1	72	1	3	2	99	2	2	0	0
VN181069	2	68	2	3	2	43	2	2	0	0
VN181069	3	39	1	4	2	44	2	2	0	0
VN181069	4	39	1	1	2	44	2	1	3	0
VN181069	5	36	1	4	2	46	2	2	0	0
VN181069	6	32	2	1	2	43	2	1	0	0
VN181069	17	4	2	5	88	88	2	88	88	88
VN181073	1	75	2	3	2	0	2	1	0	0
VN181073	2	37	2	1	2	44	2	1	0	0
VN181073	3	10	2	5	1	42	2	2	0	0
VN181076	1	42	1	1	2	42	2	1	10	0
VN181076	2	40	2	1	2	42	2	1	0	0
VN181076	3	14	1	5	1	43	2	2	0	0
VN181078	1	44	2	4	2	43	2	2	0	0
VN181078	2	39	1	1	2	44	2	1	3	0
VN181078	3	34	2	1	2	44	2	1	0	0
VN181078	4	14	1	5	1	43	2	2	0	0
VN191001	1	50	1	1	2	0	2	1	0	0
VN191001	2	41	2	1	2	0	2	1	0	0
VN191001	3	16	1	5	1	43	2	2	0	0
VN191001	4	14	2	5	1	43	2	2	0	0
VN191001	5	12	2	5	1	42	2	2	0	0
VN191002	1	30	1	1	2	45	2	1	0	0
VN191002	2	30	2	1	2	43	2	1	0	0
VN191002	3	10	2	5	1	42	2	2	0	0
VN191003	1	39	1	1	2	45	2	1	10	0
VN191003	2	32	2	1	2	42	2	1	0	0
VN191003	3	9	2	5	1	42	2	2	0	0
VN191003	17	3	1	5	88	88	2	88	88	88
VN191004	1	35	1	1	2	43	2	1	0	0
VN191004	2	32	2	1	2	0	2	1	0	0
VN191004	3	12	2	5	1	43	2	2	0	0
VN191005	1	37	2	1	2	42	2	1	6	0
VN191005	2	17	1	5	2	0	2	1	0	0
VN191006	1	40	1	1	2	45	2	1	15	0
VN191006	2	35	2	1	2	42	2	1	0	0
VN191006	3	11	2	5	1	43	2	2	0	0
VN191006	17	0	1	5	88	88	2	88	88	88
VN191007	1	45	1	1	2	0	2	1	20	0
VN191007	2	42	2	1	2	42	2	1	0	0
VN191007	3	15	2	5	2	42	2	2	0	0
VN191007	4	7	1	5	1	42	2	2	0	0
VN191008	1	48	1	1	2	42	2	1	20	0
VN191008	2	43	2	1	2	42	2	1	0	0
VN191008	3	18	1	5	2	43	2	2	0	0
VN191008	4	10	2	5	1	42	2	2	0	0
VN191008	5	6	2	5	1	42	2	2	0	0
VN191009	1	75	2	3	2	0	2	2	0	0
VN191009	2	39	1	1	2	0	2	1	20	0
VN191009	3	38	2	1	2	0	2	1	0	0
VN191009	4	18	1	5	2	42	2	1	99	0
VN191009	5	14	1	5	1	43	2	2	0	0
VN191009	6	11	1	5	1	43	2	2	0	0
VN191011	1	42	2	1	2	44	2	1	5	0
VN191011	2	40	1	1	2	44	2	1	0	0
VN191011	3	10	2	5	1	42	2	2	0	0
VN191012	1	42	1	1	2	44	2	1	20	0
VN191012	2	42	2	1	2	43	2	1	0	0
VN191012	3	16	1	5	1	44	2	2	0	0
VN191013	1	37	1	1	2	43	2	1	0	0
VN191013	2	32	2	1	2	43	2	1	0	0
VN191013	3	11	2	5	1	43	2	2	0	0
VN191014	1	37	1	1	2	42	2	1	10	0
VN191014	2	28	2	1	2	44	2	1	0	0
VN191015	1	47	1	1	2	44	2	1	0	0
VN191015	2	45	2	1	2	43	2	1	0	0
VN191015	3	21	1	5	1	46	2	2	0	0
VN191015	4	18	2	5	2	44	2	2	0	0
VN191016	1	46	1	1	2	46	2	1	7	0
VN191016	2	45	2	1	2	46	2	1	0	0
VN191016	3	18	1	5	2	44	2	2	0	0
VN191016	4	16	1	5	1	44	2	2	0	0
VN191017	1	39	1	1	2	42	2	1	20	0
VN191017	2	39	2	1	2	43	2	1	0	0
VN191017	3	17	1	5	1	44	2	2	0	0
VN191017	4	11	1	5	1	43	2	2	0	0
VN191017	5	5	2	5	2	0	2	2	0	0
VN191018	1	54	2	3	2	0	2	1	0	0
VN191019	1	38	2	1	2	0	2	1	0	0
VN191019	2	5	1	5	2	0	2	2	0	0
VN191020	1	32	1	1	2	42	2	1	6	0
VN191020	2	30	2	1	2	0	2	1	0	0
VN191020	3	12	1	5	1	43	2	2	0	0
VN191021	1	41	2	1	2	0	2	1	0	0
VN191021	2	18	1	5	2	44	2	2	0	0
VN191021	3	15	2	5	1	44	2	2	0	0
VN191021	4	10	2	5	1	42	2	2	0	0
VN191022	1	65	2	3	2	42	2	1	0	0
VN191022	2	32	1	1	2	42	2	1	3	0
VN191022	3	32	2	1	2	0	2	2	0	0
VN191022	4	26	1	4	2	0	2	2	0	0
VN191022	17	1	2	5	88	88	2	88	88	88
VN191023	1	46	1	1	2	42	2	1	20	0
VN191023	2	42	2	1	2	0	2	1	0	0
VN191023	3	18	1	5	1	44	2	2	0	0
VN191023	4	15	2	5	1	43	2	2	0	0
VN191024	1	35	1	1	2	44	2	1	0	0
VN191024	2	32	2	1	2	44	2	1	0	0
VN191025	1	68	2	3	2	0	2	1	3	0
VN191026	1	35	2	1	2	42	2	2	1	0
VN191026	2	34	1	1	2	43	2	1	0	0
VN191026	3	12	1	5	1	43	2	2	0	0
VN191027	1	47	1	1	2	42	2	1	6	0
VN191027	2	47	2	1	2	0	2	1	6	0
VN191027	3	21	2	5	2	43	2	2	0	0
VN191027	4	11	1	5	1	42	2	2	0	0
VN191028	1	32	1	1	2	42	2	1	2	0
VN191028	2	25	2	1	2	42	2	1	0	0
VN191028	3	25	1	4	2	0	2	2	0	0
VN191028	4	20	2	4	2	42	2	2	0	0
VN191029	1	37	1	1	2	42	2	1	3	0
VN191029	2	35	2	1	2	0	2	1	0	0
VN191029	3	12	1	5	1	43	2	2	0	0
VN191030	1	81	2	3	2	0	2	2	0	0
VN191030	2	36	1	1	2	42	2	1	0	0
VN191030	3	36	2	1	2	42	2	1	0	0
VN191030	4	17	2	5	2	42	2	2	0	0
VN191030	5	14	1	5	1	43	2	2	0	0
VN191030	6	12	1	5	2	0	2	2	0	0
VN191032	1	34	1	1	2	43	2	1	5	0
VN191032	2	32	2	1	2	42	2	1	0	0
VN191032	3	14	2	5	1	43	2	2	0	0
VN191033	1	71	2	3	2	0	2	2	0	0
VN191033	2	36	1	1	2	43	2	1	0	0
VN191033	3	35	2	1	2	42	2	1	0	0
VN191033	4	13	2	5	1	43	2	2	0	0
VN191033	5	12	2	5	1	43	2	2	0	0
VN191035	1	34	1	1	2	0	2	1	10	0
VN191035	2	32	2	1	2	0	2	1	0	0
VN191035	3	5	1	5	2	0	2	2	0	0
VN191036	1	39	1	1	1	46	2	1	99	0
VN191036	2	35	2	1	2	43	2	1	0	0
VN191036	3	16	1	5	1	44	2	2	0	0
VN191036	4	10	2	5	1	42	2	2	0	0
VN191037	1	44	1	1	2	43	2	1	7	0
VN191037	2	39	2	1	2	42	2	1	0	0
VN191037	3	20	1	5	1	45	2	2	0	0
VN191037	4	17	1	5	2	43	2	2	0	0
VN191038	1	37	2	1	2	0	2	1	0	0
VN191038	2	35	1	1	2	42	2	1	0	0
VN191038	3	12	1	5	1	43	2	2	0	0
VN191039	1	35	1	1	2	43	2	1	3	0
VN191039	2	35	2	1	2	42	2	1	0	0
VN191039	3	10	1	5	1	42	2	2	0	0
VN191039	17	2	2	5	88	88	2	88	88	88
VN191040	1	34	1	1	2	42	2	1	0	0
VN191040	2	32	2	1	2	42	2	1	0	0
VN191040	3	14	1	5	1	43	2	2	0	0
VN191040	4	9	1	5	1	42	2	2	0	0
VN191041	1	38	1	1	2	0	2	1	0	0
VN191041	2	36	2	1	2	0	2	1	0	0
VN191041	3	15	1	5	1	44	2	2	0	0
VN191041	4	13	2	5	1	43	2	2	0	0
VN191041	5	11	1	5	1	43	2	2	0	0
VN191043	1	36	1	1	2	43	2	1	0	0
VN191043	2	33	2	1	2	43	2	1	0	0
VN191043	3	12	2	5	1	43	2	2	0	0
VN191044	1	35	2	1	2	42	2	1	0	0
VN191044	2	33	1	1	2	43	2	1	20	0
VN191044	3	12	1	5	2	0	2	2	0	0
VN191044	4	10	2	5	1	42	2	2	0	0
VN191045	1	40	1	1	2	44	2	1	12	0
VN191045	2	37	2	1	2	43	2	1	0	0
VN191045	3	18	2	5	1	44	2	2	0	0
VN191045	17	0	1	5	88	88	2	88	88	88
VN191046	1	40	1	1	2	44	2	1	4	0
VN191046	2	40	2	1	2	42	2	1	0	0
VN191046	3	17	2	5	1	44	2	2	0	0
VN191046	4	10	2	5	1	42	2	2	0	0
VN191047	1	38	1	1	2	43	2	1	10	0
VN191047	2	38	2	1	2	43	2	1	0	0
VN191047	3	18	1	5	2	43	2	2	0	0
VN191047	4	15	1	5	1	44	2	2	0	0
VN191048	1	72	2	3	2	0	2	2	0	0
VN191048	2	37	1	1	2	42	2	1	20	0
VN191048	3	34	2	1	2	43	2	1	0	0
VN191048	4	12	1	5	1	43	2	2	0	0
VN191049	1	80	2	3	2	42	2	2	0	0
VN191049	2	46	1	1	2	43	2	1	3	0
VN191049	3	40	2	1	2	43	2	1	0	0
VN191049	4	14	2	5	1	43	2	2	0	0
VN191050	1	44	1	1	2	42	2	1	15	0
VN191050	2	43	2	1	2	42	2	1	0	0
VN191050	3	12	1	5	1	43	2	2	0	0
VN191052	1	77	1	3	2	0	2	1	20	0
VN191052	2	75	2	3	2	0	2	1	0	0
VN191052	3	35	2	1	2	0	2	1	0	0
VN191052	4	27	1	4	2	43	2	1	2	0
VN191055	1	45	1	1	2	0	2	1	20	0
VN191055	2	43	2	1	2	42	2	1	0	0
VN191055	3	23	2	5	2	42	2	2	0	0
VN191055	4	16	2	5	1	43	2	2	0	0
VN191055	5	14	2	5	1	43	2	2	0	0
VN191055	6	11	2	5	1	43	2	2	0	0
VN191055	7	6	1	5	1	42	2	2	0	0
VN191057	1	48	1	1	2	45	2	1	1	0
VN191057	2	42	2	1	2	42	2	1	0	0
VN191057	3	22	2	5	1	45	2	1	0	0
VN191057	4	18	1	5	1	44	2	2	0	0
VN191057	5	15	2	5	1	44	2	1	0	0
VN191070	1	44	1	1	2	42	2	1	20	0
VN191070	2	42	2	1	2	42	2	1	0	0
VN191070	3	19	2	5	2	44	2	2	0	0
VN191070	4	15	1	5	1	44	2	2	0	0
VN191070	5	9	2	5	1	42	2	2	0	0
VN201002	1	30	1	1	2	42	2	2	20	0
VN201002	2	30	2	1	2	0	2	1	0	0
VN201002	3	6	2	5	1	42	2	2	0	0
VN201003	1	46	1	1	2	44	2	1	10	0
VN201003	2	38	2	1	2	43	2	1	0	0
VN201003	3	17	2	5	1	44	2	2	0	0
VN201003	4	15	1	5	1	44	2	2	0	0
VN201004	1	47	1	1	2	43	2	1	0	0
VN201004	2	46	2	1	2	46	2	1	0	0
VN201004	3	12	2	5	1	43	2	2	0	0
VN201005	1	67	2	3	2	43	2	1	0	0
VN201005	2	19	1	4	2	44	2	2	0	0
VN201006	1	41	1	1	2	43	2	1	0	0
VN201006	2	33	2	1	2	44	2	1	0	0
VN201007	1	45	1	1	2	46	2	1	2	0
VN201007	2	44	2	1	2	44	2	1	0	0
VN201007	3	15	2	5	1	44	2	2	0	0
VN201008	1	57	2	3	2	42	2	2	0	0
VN201008	2	40	1	1	2	46	2	1	0	0
VN201008	3	40	2	1	2	42	2	1	0	0
VN201008	4	10	1	5	1	42	2	2	0	0
VN201009	1	42	1	1	2	42	2	1	10	0
VN201009	2	39	2	1	2	42	2	1	0	0
VN201009	3	16	2	5	1	44	2	2	0	0
VN201009	4	14	1	5	1	43	2	2	0	0
VN201010	1	33	1	1	2	0	2	1	1	0
VN201010	2	32	2	1	2	0	2	1	0	0
VN201011	1	36	1	1	2	43	2	1	3	0
VN201011	2	33	2	1	2	0	2	1	0	0
VN201011	3	13	1	5	1	43	2	2	0	0
VN201011	4	10	2	5	1	42	2	2	0	0
VN201012	1	32	1	1	2	43	2	1	5	0
VN201012	2	28	2	1	2	0	2	1	0	0
VN201012	3	9	2	5	1	42	2	2	0	0
VN201013	1	35	1	1	2	43	2	1	5	0
VN201013	2	34	2	1	2	43	2	1	0	0
VN201013	3	12	2	5	1	43	2	2	0	0
VN201013	4	10	2	5	1	42	2	2	0	0
VN201014	1	32	1	1	2	42	2	1	10	0
VN201014	2	30	2	1	2	0	2	1	0	0
VN201015	1	44	1	1	2	42	2	1	5	0
VN201015	2	39	2	1	2	42	2	1	0	0
VN201015	3	20	2	5	2	43	2	2	0	0
VN201015	4	18	2	5	2	43	2	2	0	0
VN201015	5	16	1	5	2	43	2	2	0	0
VN201015	6	12	1	5	1	42	2	2	0	0
VN201015	8	5	2	5	2	0	2	2	0	0
VN201016	1	30	1	1	2	42	2	1	0	0
VN201016	2	29	2	1	2	42	2	1	0	0
VN201016	3	7	1	5	1	42	2	2	0	0
VN201016	17	0	2	5	88	88	2	88	88	88
VN201017	1	73	1	3	2	43	2	2	0	0
VN201017	2	37	2	4	2	43	2	2	0	0
VN201017	3	32	2	1	2	0	2	1	0	0
VN201023	1	78	1	3	2	43	2	1	0	0
VN201023	2	72	2	3	2	43	2	1	0	0
VN201023	3	33	1	1	2	46	2	1	5	0
VN201023	4	32	2	1	2	46	2	2	0	0
VN201023	17	1	1	5	88	88	2	88	88	88
VN201024	1	56	2	3	2	0	2	2	0	0
VN201024	2	36	1	1	2	42	2	1	15	0
VN201024	3	31	2	1	2	42	2	1	0	0
VN201024	4	10	1	5	1	42	2	2	0	0
VN201024	5	6	1	5	1	42	2	2	0	0
VN201024	17	4	2	5	88	88	2	88	88	88
VN201025	1	38	1	1	2	43	2	1	4	0
VN201025	2	36	2	1	2	43	2	1	0	0
VN201025	3	16	2	5	2	0	2	1	0	0
VN201025	4	10	2	5	1	42	2	2	0	0
VN201025	17	3	2	5	88	88	2	88	88	88
VN201030	1	34	1	1	2	42	2	1	0	0
VN201030	2	34	2	1	2	42	2	1	0	0
VN201030	3	6	2	5	1	42	2	2	0	0
VN201030	17	0	1	5	88	88	2	88	88	88
VN201031	1	29	1	1	2	43	2	2	0	0
VN201031	2	27	2	1	2	42	2	1	0	0
VN201031	17	4	1	5	88	88	2	88	88	88
VN201032	1	32	1	1	2	0	2	1	0	0
VN201032	2	32	2	1	2	0	2	2	0	0
VN201032	3	11	2	5	1	43	2	2	0	0
VN201034	1	42	1	1	2	0	2	1	20	0
VN201034	2	35	2	1	2	0	2	1	0	0
VN201034	3	14	2	5	1	43	2	2	0	0
VN201034	4	13	2	5	1	43	2	2	0	0
VN201037	1	48	2	1	2	44	2	1	0	0
VN201037	2	46	1	1	2	44	2	1	5	0
VN201037	3	10	2	5	1	42	2	2	0	0
VN201038	1	30	1	1	2	42	2	1	10	0
VN201038	2	27	2	1	2	42	2	1	0	0
VN201038	3	6	2	5	1	42	2	2	0	0
VN201039	1	32	1	1	2	43	2	1	0	0
VN201039	2	32	2	1	2	42	2	1	0	0
VN201042	1	34	1	1	2	42	2	1	10	0
VN201042	2	32	2	1	2	42	2	1	0	0
VN201042	3	10	2	5	1	42	2	2	0	0
VN201043	1	38	1	1	2	46	2	1	0	0
VN201043	2	35	2	1	1	46	2	1	0	0
VN201043	3	6	2	5	1	42	2	2	0	0
VN201044	1	51	1	1	2	45	2	1	4	0
VN201044	2	48	2	1	2	45	2	1	0	0
VN201045	1	40	1	1	2	0	2	1	6	0
VN201045	2	38	2	1	2	0	2	2	0	0
VN201045	3	13	1	5	1	43	2	2	0	0
VN201045	4	10	1	5	2	0	2	2	0	0
VN201046	1	38	2	1	2	43	2	1	0	0
VN201046	2	36	1	1	2	43	2	1	20	0
VN201046	3	12	2	5	1	43	2	1	0	0
VN201049	1	36	1	1	2	44	2	1	0	0
VN201049	2	32	2	1	2	45	2	1	0	0
VN201049	3	10	1	5	1	42	2	2	0	0
VN201050	1	42	1	1	2	46	2	1	4	0
VN201050	2	33	2	1	2	43	2	1	0	0
VN201051	1	45	1	1	2	46	2	1	1	0
VN201051	2	35	2	1	2	46	2	1	0	0
VN201051	17	2	1	5	88	88	2	88	88	88
VN201052	1	41	1	1	2	43	2	1	5	0
VN201052	2	40	2	1	2	0	2	1	0	0
VN201052	3	18	1	5	1	44	2	2	0	0
VN201054	1	36	1	1	1	46	2	1	8	0
VN201054	2	31	2	1	2	44	2	1	0	0
VN201056	1	48	1	1	2	44	2	1	0	0
VN201056	2	42	2	1	2	44	2	2	0	0
VN201056	3	14	2	5	1	43	2	2	0	0
VN201056	4	5	2	5	2	0	2	2	0	0
VN201056	5	5	2	5	2	0	2	2	0	0
VN201059	1	36	1	1	2	45	2	1	2	0
VN201059	2	35	2	1	2	43	2	1	0	0
VN201064	2	34	2	1	2	0	2	1	0	0
VN201064	3	32	1	1	2	0	2	2	0	0
VN201064	4	6	1	5	1	42	2	2	0	0
VN201065	1	37	2	7	2	42	2	2	0	0
VN201065	2	35	1	1	2	46	2	1	0	0
VN201065	3	34	2	1	2	46	2	1	0	0
VN201065	17	4	1	5	88	88	2	88	88	88
VN201068	1	37	1	1	2	43	2	1	10	0
VN201068	2	35	2	2	2	42	2	2	0	0
VN201068	17	2	1	5	88	88	2	88	88	88
