CHILDCODE	EDCHSTR5	EDAGR5	ATDSCHR5	EDGRADER5	CMPGRDR5	SMESCHR5	TYSCR5	REGNR5	ZONER5	SCHNMER5
170093	2	13	1	4	1	0	4	2	202	1854
170093	3	14	1	5	1	1	 	 	 	 
170093	4	15	1	6	4	0	4	1	107	429
170094	1	12	1	4	1	1	4	1	107	422
170094	2	13	1	5	1	0	4	1	107	9999
170094	3	14	1	6	1	1	 	 	 	 
170094	4	15	1	7	4	1	 	 	 	 
170095	1	12	1	8	1	1	4	1	107	385
170095	2	13	1	9	1	0	4	1	107	1855
170095	3	14	1	10	1	1	 	 	 	 
170095	4	15	0	 	 	 	 	 	 	 
170096	1	12	1	6	1	1	4	1	107	385
170096	2	13	1	8	1	1	 	 	 	 
170096	3	14	0	 	 	 	 	 	 	 
170096	4	15	0	 	 	 	 	 	 	 
170097	1	11	1	4	1	0	4	1	107	500
170097	2	12	1	4	1	1	 	 	 	 
170097	3	13	1	5	1	0	4	1	107	385
170097	4	14	1	6	4	1	 	 	 	 
170098	1	12	1	4	1	1	4	1	107	385
170098	2	13	1	5	1	1	 	 	 	 
170098	3	14	1	6	3	1	 	 	 	 
170098	4	15	0	 	 	 	 	 	 	 
170099	1	11	1	4	1	1	4	1	107	385
170099	2	12	1	5	1	1	 	 	 	 
170099	3	13	1	6	1	1	 	 	 	 
170099	4	14	1	7	4	1	 	 	 	 
170100	1	12	0	 	 	 	 	 	 	 
170100	2	13	1	3	1	0	4	1	107	385
170100	3	14	1	4	1	1	 	 	 	 
170100	4	15	1	5	4	1	 	 	 	 
180001	1	11	1	6	1	1	4	1	103	405
180001	2	12	1	7	1	1	 	 	 	 
180001	3	13	1	8	1	1	 	 	 	 
180001	4	14	1	9	4	0	4	1	103	1860
180002	1	12	1	7	1	1	4	1	103	388
180002	2	13	1	8	1	1	 	 	 	 
180002	3	14	1	9	1	0	4	1	103	1860
180002	4	15	1	10	4	1	 	 	 	 
180003	1	12	1	5	3	1	4	1	103	388
180003	2	13	0	 	 	 	 	 	 	 
180003	3	14	0	 	 	 	 	 	 	 
180003	4	15	0	 	 	 	 	 	 	 
180004	1	12	1	4	1	1	4	1	103	491
180004	2	13	0	 	 	 	 	 	 	 
180004	3	14	0	 	 	 	 	 	 	 
180004	4	15	0	 	 	 	 	 	 	 
180005	1	11	1	6	3	1	4	1	103	388
180005	2	12	0	 	 	 	 	 	 	 
180005	3	13	0	 	 	 	 	 	 	 
180005	4	14	0	 	 	 	 	 	 	 
180006	1	11	1	5	1	1	4	1	103	405
180006	2	12	1	6	1	1	 	 	 	 
180006	3	13	1	7	1	1	 	 	 	 
180006	4	14	1	8	4	1	 	 	 	 
180007	1	11	1	6	1	1	4	1	103	395
180007	2	12	1	7	1	1	 	 	 	 
180007	3	13	1	8	1	1	 	 	 	 
180007	4	14	1	9	4	0	4	1	103	1860
180008	1	11	1	5	1	1	4	1	103	400
180008	2	12	1	6	1	1	 	 	 	 
180008	3	13	1	7	1	1	 	 	 	 
180008	4	14	1	8	4	1	 	 	 	 
180009	1	12	1	4	1	1	4	1	103	416
180009	2	13	0	 	 	 	 	 	 	 
180009	3	14	0	 	 	 	 	 	 	 
180009	4	15	0	 	 	 	 	 	 	 
180010	1	12	1	6	1	1	4	1	103	395
180010	2	13	1	7	1	1	 	 	 	 
180010	3	14	1	8	1	1	 	 	 	 
180010	4	15	1	9	4	0	4	1	103	1860
180011	1	12	1	6	1	1	4	1	103	405
180011	2	13	1	7	1	1	 	 	 	 
180011	3	14	1	8	1	1	 	 	 	 
180011	4	15	1	9	4	0	4	1	103	1860
180012	1	11	1	5	1	1	4	1	103	405
180012	2	12	1	6	1	1	 	 	 	 
180012	3	13	1	7	1	1	 	 	 	 
180012	4	14	1	8	4	1	 	 	 	 
180013	1	12	1	6	1	1	4	1	103	405
180013	2	13	1	7	1	1	 	 	 	 
180013	3	14	1	8	2	1	 	 	 	 
180013	4	15	1	8	4	0	4	1	103	395
180014	1	10	1	3	1	1	4	1	103	395
180014	2	11	1	4	3	1	 	 	 	 
180014	3	12	1	4	1	1	 	 	 	 
180014	4	13	1	5	4	1	 	 	 	 
180015	1	12	1	5	2	0	4	1	103	395
180015	2	13	0	 	 	 	 	 	 	 
180015	3	14	0	 	 	 	 	 	 	 
180015	4	15	0	 	 	 	 	 	 	 
180016	1	11	1	5	1	1	4	1	103	388
180016	2	12	1	6	1	1	 	 	 	 
180016	3	13	1	7	1	1	 	 	 	 
180016	4	14	1	8	4	1	 	 	 	 
180017	1	12	1	7	1	1	4	1	106	1229
180017	2	13	1	8	2	1	 	 	 	 
180017	3	14	1	8	1	1	 	 	 	 
180017	4	15	1	9	4	0	4	1	106	1856
180018	1	12	1	7	1	1	4	1	103	395
180018	2	13	1	8	1	1	 	 	 	 
180018	3	14	1	9	1	0	4	1	103	1860
180018	4	15	1	10	4	1	 	 	 	 
180019	1	11	1	5	1	0	4	1	103	405
180019	2	12	1	6	1	1	 	 	 	 
180019	3	13	1	7	1	1	 	 	 	 
180019	4	14	1	8	4	1	 	 	 	 
180020	1	12	0	 	 	 	 	 	 	 
180020	2	13	0	 	 	 	 	 	 	 
180020	3	14	0	 	 	 	 	 	 	 
180020	4	15	0	 	 	 	 	 	 	 
180022	1	12	0	 	 	 	 	 	 	 
180022	2	13	0	 	 	 	 	 	 	 
180022	3	14	0	 	 	 	 	 	 	 
180022	4	15	0	 	 	 	 	 	 	 
180023	1	12	1	7	1	1	4	1	105	1332
180023	2	13	1	8	1	1	 	 	 	 
180023	3	14	1	9	1	0	4	1	106	1175
180023	4	15	1	10	4	1	 	 	 	 
180024	1	12	1	6	1	1	4	1	103	405
180024	2	13	1	7	1	1	 	 	 	 
180024	3	14	1	8	1	1	 	 	 	 
180024	4	15	1	9	4	0	4	1	103	1860
180025	1	12	1	7	1	1	4	1	103	1858
180025	2	13	1	8	1	1	 	 	 	 
180025	3	14	1	9	1	0	4	1	103	1859
180025	4	15	0	 	 	 	 	 	 	 
180026	1	11	1	6	1	1	4	1	103	395
180026	2	12	1	7	1	1	 	 	 	 
180026	3	13	1	8	1	1	 	 	 	 
180026	4	14	1	9	4	0	4	1	103	1860
180027	1	12	1	6	1	1	4	1	103	388
180027	2	13	1	7	1	1	 	 	 	 
180027	3	14	1	8	1	1	 	 	 	 
180027	4	15	1	9	4	0	4	1	103	1860
180028	1	11	1	7	1	1	4	1	103	393
180028	2	12	1	8	2	1	 	 	 	 
180028	3	13	0	 	 	 	 	 	 	 
180028	4	14	0	 	 	 	 	 	 	 
180029	1	11	1	6	1	1	4	1	103	388
180029	2	12	1	7	1	1	 	 	 	 
180029	3	13	1	8	1	1	 	 	 	 
180029	4	14	1	9	4	0	4	1	103	1860
180031	1	11	1	5	1	1	4	1	103	388
180031	2	12	1	6	1	1	 	 	 	 
180031	3	13	1	7	1	1	 	 	 	 
180031	4	14	1	8	4	1	 	 	 	 
180032	1	11	1	4	1	1	4	1	103	405
180032	2	12	1	5	1	1	 	 	 	 
180032	3	13	1	6	1	1	 	 	 	 
180032	4	14	1	7	4	1	 	 	 	 
180033	1	12	1	7	1	1	4	1	103	388
180033	2	13	1	8	1	1	 	 	 	 
180033	3	14	0	 	 	 	 	 	 	 
180033	4	15	0	 	 	 	 	 	 	 
180034	1	11	1	5	1	1	4	1	103	395
180034	2	12	1	6	1	1	 	 	 	 
180034	3	13	1	7	1	1	 	 	 	 
180034	4	14	1	8	4	1	 	 	 	 
180036	1	11	1	7	1	1	4	1	103	388
180036	2	12	1	8	1	1	 	 	 	 
180036	3	13	1	9	1	0	4	1	103	1860
180036	4	14	1	10	4	1	 	 	 	 
180037	1	12	1	7	1	1	4	1	103	395
180037	2	13	1	8	1	1	 	 	 	 
180037	3	14	1	9	1	0	4	1	103	1860
180037	4	15	1	10	4	1	 	 	 	 
180038	1	12	1	5	1	1	4	1	106	1201
180038	2	13	1	6	1	1	 	 	 	 
180038	3	14	1	7	1	1	 	 	 	 
180038	4	15	1	8	4	1	 	 	 	 
180039	1	11	1	5	1	0	4	1	103	405
180039	2	12	1	6	1	1	 	 	 	 
180039	3	13	1	7	1	1	 	 	 	 
180039	4	14	1	8	4	1	 	 	 	 
180040	1	12	1	6	1	1	4	1	103	388
180040	2	13	1	7	1	1	 	 	 	 
180040	3	14	1	8	1	1	 	 	 	 
180040	4	15	0	 	 	 	 	 	 	 
180041	1	11	1	6	1	1	4	1	103	405
180041	2	12	1	7	1	1	 	 	 	 
180041	3	13	1	8	1	1	 	 	 	 
180041	4	14	1	9	4	0	4	1	103	1860
180042	1	11	1	5	1	1	4	1	103	395
180042	2	12	1	6	1	1	 	 	 	 
180042	3	13	1	7	1	1	 	 	 	 
180042	4	14	1	8	4	1	 	 	 	 
180043	1	12	1	6	1	1	4	1	103	388
180043	2	13	1	7	1	1	 	 	 	 
180043	3	14	1	8	1	1	 	 	 	 
180043	4	15	1	9	4	0	4	1	103	1860
180044	1	12	1	7	1	1	4	1	103	388
180044	2	13	1	8	1	1	 	 	 	 
180044	3	14	1	9	1	0	4	1	103	1860
180044	4	15	1	10	4	1	 	 	 	 
180045	1	12	1	6	1	1	4	1	103	405
180045	2	13	1	7	1	1	 	 	 	 
180045	3	14	0	 	 	 	 	 	 	 
180045	4	15	0	 	 	 	 	 	 	 
180046	1	11	1	5	1	1	4	1	103	405
180046	2	12	1	6	1	1	 	 	 	 
180046	3	13	1	7	1	1	 	 	 	 
180046	4	14	1	8	4	1	 	 	 	 
180047	1	12	1	5	1	0	4	1	103	405
180047	2	13	0	 	 	 	 	 	 	 
180047	3	14	0	 	 	 	 	 	 	 
180047	4	15	0	 	 	 	 	 	 	 
180048	1	12	1	6	1	1	4	1	106	1861
180048	2	13	1	7	1	1	 	 	 	 
180048	3	14	1	8	1	1	 	 	 	 
180048	4	15	1	9	4	0	4	1	106	1862
180049	1	11	1	6	1	1	4	1	103	395
180049	2	12	1	7	1	1	 	 	 	 
180049	3	13	1	8	1	1	 	 	 	 
180049	4	14	1	9	4	0	4	1	103	1860
180050	1	12	1	7	1	1	4	1	103	388
180050	2	13	1	8	1	1	 	 	 	 
180050	3	14	1	9	1	0	4	1	103	1860
180050	4	15	0	 	 	 	 	 	 	 
180051	1	12	1	6	1	1	4	1	103	405
180051	2	13	1	7	1	1	 	 	 	 
180051	3	14	1	8	1	1	 	 	 	 
180051	4	15	1	9	4	0	4	1	103	1860
180052	1	12	1	5	1	1	4	1	103	388
180052	2	13	1	6	1	1	 	 	 	 
180052	3	14	1	7	1	1	 	 	 	 
180052	4	15	1	8	4	1	 	 	 	 
180053	1	11	1	5	1	1	4	1	103	388
180053	2	12	1	6	1	1	 	 	 	 
180053	3	13	1	7	1	1	 	 	 	 
180053	4	14	1	8	4	1	 	 	 	 
180054	1	12	1	6	1	1	4	1	103	388
180054	2	13	1	7	1	1	 	 	 	 
180054	3	14	1	8	1	1	 	 	 	 
180054	4	15	1	9	4	0	4	1	103	1860
180055	1	11	1	4	1	0	4	1	103	416
180055	2	12	0	 	 	 	 	 	 	 
180055	3	13	0	 	 	 	 	 	 	 
180055	4	14	0	 	 	 	 	 	 	 
180056	1	11	1	5	1	1	4	1	103	405
180056	2	12	1	6	1	1	 	 	 	 
180056	3	13	1	7	1	1	 	 	 	 
180056	4	14	1	8	4	1	 	 	 	 
180057	1	12	1	5	1	1	4	1	103	405
180057	2	13	1	6	1	1	 	 	 	 
180057	3	14	1	7	1	1	 	 	 	 
180057	4	15	1	8	4	1	 	 	 	 
180058	1	11	1	6	1	1	4	1	103	388
180058	2	12	1	7	1	1	 	 	 	 
180058	3	13	1	8	1	1	 	 	 	 
180058	4	14	1	9	4	0	4	1	103	1860
180059	1	12	1	4	1	1	4	1	103	491
180059	2	13	1	5	1	0	4	1	103	388
180059	3	14	1	6	1	1	 	 	 	 
180059	4	15	1	7	4	1	 	 	 	 
180060	1	11	1	6	1	1	4	1	103	395
180060	2	12	1	7	1	1	 	 	 	 
180060	3	13	1	8	1	1	 	 	 	 
180060	4	14	1	9	4	0	4	1	103	1860
180061	1	11	1	6	1	1	4	1	103	395
180061	2	12	1	6	2	1	 	 	 	 
180061	3	13	0	 	 	 	 	 	 	 
180061	4	14	0	 	 	 	 	 	 	 
180062	1	12	1	6	1	1	4	1	103	405
180062	2	13	1	7	1	1	 	 	 	 
180062	3	14	1	8	1	0	4	1	103	395
180062	4	15	1	9	4	0	4	1	103	430
180063	1	12	1	5	1	1	4	1	103	405
180063	2	13	1	6	1	1	 	 	 	 
180063	3	14	1	7	1	1	 	 	 	 
180063	4	15	1	8	4	1	 	 	 	 
180064	1	12	1	6	1	1	4	1	103	405
180064	2	13	1	7	1	1	 	 	 	 
180064	3	14	1	8	1	1	 	 	 	 
180064	4	15	1	9	4	0	4	1	103	430
180065	1	11	1	4	1	1	4	1	103	405
180065	2	12	1	5	3	1	 	 	 	 
180065	3	13	0	 	 	 	 	 	 	 
180065	4	14	0	 	 	 	 	 	 	 
180066	1	12	1	7	1	1	4	1	103	395
180066	2	13	1	8	2	1	 	 	 	 
180066	3	14	1	8	1	1	 	 	 	 
180066	4	15	1	9	4	0	4	1	103	1860
180067	1	12	1	8	1	1	4	1	103	395
180067	2	13	1	8	1	1	 	 	 	 
180067	3	14	1	9	1	0	4	1	103	1860
180067	4	15	1	10	4	1	 	 	 	 
180068	1	12	1	7	1	1	4	1	103	395
180068	2	13	1	7	1	1	 	 	 	 
180068	3	14	1	8	1	1	 	 	 	 
180068	4	15	1	9	4	0	4	1	103	1860
180069	1	11	1	6	1	1	4	1	103	388
180069	2	12	0	 	 	 	 	 	 	 
180069	3	13	0	 	 	 	 	 	 	 
180069	4	14	0	 	 	 	 	 	 	 
180070	1	12	1	7	1	1	4	1	103	400
180070	2	13	1	8	1	1	 	 	 	 
180070	3	14	1	9	1	0	4	1	103	437
180070	4	15	1	10	4	1	 	 	 	 
180071	1	12	1	6	1	1	4	1	103	405
180071	2	13	1	7	3	1	 	 	 	 
180071	3	14	1	7	1	1	 	 	 	 
180071	4	15	1	8	4	0	4	1	103	395
180072	1	12	1	7	1	1	4	1	103	395
180072	2	13	1	8	1	1	 	 	 	 
180072	3	14	1	9	2	0	4	1	103	1860
180072	4	15	1	9	4	1	 	 	 	 
180073	1	11	1	5	1	1	4	1	103	405
180073	2	12	1	6	1	1	 	 	 	 
180073	3	13	1	7	1	1	 	 	 	 
180073	4	14	1	8	4	1	 	 	 	 
180074	1	12	1	6	1	1	4	1	103	391
180074	2	13	1	7	1	1	 	 	 	 
180074	3	14	1	8	1	1	 	 	 	 
180074	4	15	1	9	4	0	4	1	103	430
180075	1	11	1	6	1	1	4	1	103	405
180075	2	12	1	7	1	1	 	 	 	 
180075	3	13	1	8	1	0	4	1	103	395
180075	4	14	1	9	4	0	4	1	103	430
180076	1	12	1	6	1	1	4	1	103	405
180076	2	13	1	7	1	1	 	 	 	 
180076	3	14	1	8	1	1	 	 	 	 
180076	4	15	1	9	4	0	4	1	103	1860
180077	1	12	0	 	 	 	 	 	 	 
180077	2	13	0	 	 	 	 	 	 	 
180077	3	14	0	 	 	 	 	 	 	 
180077	4	15	0	 	 	 	 	 	 	 
180079	1	14	1	7	1	1	4	1	103	395
180079	2	15	1	8	1	1	 	 	 	 
180079	3	16	1	9	2	0	4	1	103	1860
180079	4	17	0	 	 	 	 	 	 	 
180080	1	12	1	5	1	1	4	1	103	405
180080	2	13	1	6	1	1	 	 	 	 
180080	3	14	1	7	1	1	 	 	 	 
180080	4	15	1	8	4	1	 	 	 	 
180081	1	11	1	7	1	1	4	1	103	388
180081	2	12	1	8	1	1	 	 	 	 
180081	3	13	0	 	 	 	 	 	 	 
180081	4	14	0	 	 	 	 	 	 	 
180082	1	11	1	6	1	1	4	1	103	395
180082	2	12	1	7	1	1	 	 	 	 
180082	3	13	1	8	1	1	 	 	 	 
180082	4	14	1	9	4	0	4	1	103	392
180083	1	11	1	6	1	1	4	1	103	395
180083	2	12	1	7	1	1	 	 	 	 
180083	3	13	1	8	1	1	 	 	 	 
180083	4	14	1	9	4	0	4	1	103	1860
180084	1	12	1	6	1	1	4	1	103	405
180084	2	13	1	7	1	1	 	 	 	 
180084	3	14	1	8	1	1	 	 	 	 
180084	4	15	1	9	4	0	4	1	103	1860
180085	1	12	1	7	1	1	4	1	103	405
180085	2	13	1	8	3	1	 	 	 	 
180085	3	14	0	 	 	 	 	 	 	 
180085	4	15	0	 	 	 	 	 	 	 
180086	1	12	1	6	1	1	4	1	103	395
180086	2	13	1	7	1	1	 	 	 	 
180086	3	14	1	8	1	1	 	 	 	 
180086	4	15	1	9	4	0	4	1	103	1860
180087	1	11	1	5	1	1	4	1	103	388
180087	2	12	1	5	2	1	 	 	 	 
180087	3	13	1	6	1	1	 	 	 	 
180087	4	14	1	7	1	1	 	 	 	 
180088	1	11	1	6	1	1	4	1	103	388
180088	2	12	1	7	1	1	 	 	 	 
180088	3	13	1	8	1	1	 	 	 	 
180088	4	14	1	9	4	0	4	1	103	1860
180089	1	12	1	5	1	1	4	1	101	1227
180089	2	13	1	6	1	1	 	 	 	 
180089	3	14	1	7	1	1	 	 	 	 
180089	4	15	0	 	 	 	 	 	 	 
180090	1	11	1	6	1	1	4	1	103	405
180090	2	12	1	7	1	1	 	 	 	 
180090	3	13	1	8	1	1	 	 	 	 
180090	4	14	1	9	4	0	4	1	103	1860
180091	1	12	1	7	1	1	4	1	103	405
180091	2	13	1	8	1	1	 	 	 	 
180091	3	14	0	 	 	 	 	 	 	 
180091	4	15	0	 	 	 	 	 	 	 
180092	1	12	1	7	1	1	4	1	103	388
180092	2	13	1	8	1	1	 	 	 	 
180092	3	14	1	9	1	0	4	1	103	1860
180092	4	15	1	10	4	1	 	 	 	 
180093	1	11	1	5	1	1	4	1	103	395
180093	2	12	1	6	1	1	 	 	 	 
180093	3	13	1	7	1	1	 	 	 	 
180093	4	14	1	8	4	1	 	 	 	 
180094	1	11	1	5	1	1	4	1	103	405
180094	2	12	1	6	1	1	 	 	 	 
180094	3	13	1	7	1	1	 	 	 	 
180094	4	14	1	8	4	1	 	 	 	 
180095	1	11	1	4	1	1	4	1	103	388
180095	2	12	1	5	1	1	 	 	 	 
180095	3	13	1	6	1	1	 	 	 	 
180095	4	14	1	7	4	1	 	 	 	 
180096	1	12	1	5	1	1	4	1	103	405
180096	2	13	1	6	1	1	 	 	 	 
180096	3	14	1	7	1	0	4	1	103	395
180096	4	15	1	8	4	1	 	 	 	 
180100	1	12	1	5	1	1	4	1	103	388
180100	2	13	1	6	1	1	 	 	 	 
180100	3	14	1	7	2	1	 	 	 	 
180100	4	15	1	7	4	1	 	 	 	 
190001	1	12	1	6	1	1	4	1	103	393
190001	2	13	1	7	1	1	 	 	 	 
190001	3	14	1	8	1	1	 	 	 	 
190001	4	15	1	9	4	0	4	1	103	430
190002	1	12	1	6	1	1	4	1	103	393
190002	2	13	1	7	1	1	 	 	 	 
190002	3	14	1	8	1	1	 	 	 	 
190002	4	15	1	9	4	0	4	1	103	430
190003	1	12	1	6	1	1	4	1	102	393
190003	2	13	1	7	1	1	 	 	 	 
190003	3	14	1	8	1	1	 	 	 	 
190003	4	15	1	9	4	0	3	1	103	430
190004	1	12	1	6	1	1	4	1	103	393
190004	2	13	1	7	1	1	 	 	 	 
190004	3	14	1	8	1	1	 	 	 	 
190004	4	15	1	9	4	0	4	1	103	430
190005	1	11	1	6	1	1	4	1	103	393
190005	2	12	1	7	1	1	 	 	 	 
190005	3	13	1	8	1	1	 	 	 	 
190005	4	14	1	9	4	0	4	1	103	430
190006	1	12	1	6	1	1	4	1	103	393
190006	2	13	1	7	1	1	 	 	 	 
190006	3	14	1	8	1	1	 	 	 	 
190006	4	15	1	9	4	0	4	1	103	430
190007	1	12	1	6	1	1	4	1	103	1863
190007	2	13	1	7	1	1	 	 	 	 
190007	3	14	1	8	1	1	 	 	 	 
190007	4	15	1	9	4	0	4	1	103	12
190008	1	11	1	6	1	1	4	1	103	392
190008	2	12	1	7	1	1	 	 	 	 
190008	3	13	1	8	1	1	 	 	 	 
190008	4	14	1	9	4	0	4	1	103	430
190009	1	11	1	6	1	1	4	1	103	393
190009	2	12	1	7	1	1	 	 	 	 
190009	3	13	1	8	1	1	 	 	 	 
190009	4	14	1	9	4	0	4	1	103	430
190010	1	11	1	5	2	1	1	1	106	1865
190010	2	12	1	5	1	1	 	 	 	 
190010	3	13	1	6	1	0	4	1	106	1864
190010	4	14	1	7	4	0	1	1	106	1865
190011	1	12	1	6	1	0	4	1	103	1866
190011	2	13	1	7	1	0	4	1	103	393
190011	3	14	1	8	1	1	 	 	 	 
190011	4	15	1	9	4	0	4	1	103	430
190012	1	12	1	5	1	1	4	1	103	393
190012	2	13	0	 	 	 	 	 	 	 
190012	3	14	1	6	1	1	 	 	 	 
190012	4	15	0	 	 	 	 	 	 	 
190014	1	12	1	6	1	1	4	1	103	393
190014	2	13	1	7	1	1	 	 	 	 
190014	3	14	1	8	1	1	 	 	 	 
190014	4	15	1	9	4	0	4	1	103	430
190015	1	12	1	6	1	1	4	1	103	392
190015	2	13	1	7	1	1	 	 	 	 
190015	3	14	1	8	1	1	 	 	 	 
190015	4	15	1	9	4	0	4	1	103	430
190016	1	12	1	4	1	0	4	1	103	391
190016	2	13	1	5	1	1	 	 	 	 
190016	3	14	1	6	1	1	 	 	 	 
190016	4	15	1	7	4	1	 	 	 	 
190017	1	12	1	6	1	1	4	1	103	393
190017	2	13	1	7	1	1	 	 	 	 
190017	3	14	1	8	1	1	 	 	 	 
190017	4	15	1	9	4	0	4	1	103	430
190018	1	12	1	5	1	1	4	1	103	393
190018	2	13	1	6	1	1	 	 	 	 
190018	3	14	1	7	1	1	 	 	 	 
190018	4	15	1	8	4	1	 	 	 	 
190019	1	11	1	6	1	1	4	1	103	393
190019	2	12	1	7	1	1	 	 	 	 
190019	3	13	1	8	1	1	 	 	 	 
190019	4	14	1	9	4	0	4	1	103	430
190020	1	12	1	6	3	1	4	1	103	393
190020	2	13	0	 	 	 	 	 	 	 
190020	3	14	0	 	 	 	 	 	 	 
190020	4	15	0	 	 	 	 	 	 	 
190021	1	12	1	7	1	1	4	1	103	392
190021	2	13	1	8	1	1	 	 	 	 
190021	3	14	1	9	1	0	4	1	103	430
190021	4	15	1	10	4	1	 	 	 	 
190022	1	11	1	6	1	1	4	1	103	392
190022	2	12	1	7	1	1	 	 	 	 
190022	3	13	1	8	1	1	 	 	 	 
190022	4	14	0	 	 	 	 	 	 	 
190024	1	11	1	6	1	1	4	1	103	392
190024	2	12	1	7	1	1	 	 	 	 
190024	3	13	1	8	1	1	 	 	 	 
190024	4	14	1	9	4	0	4	1	103	430
190025	1	11	1	6	1	1	4	1	103	393
190025	2	12	1	7	1	1	 	 	 	 
190025	3	13	1	8	1	1	 	 	 	 
190025	4	14	0	 	 	 	 	 	 	 
190026	1	11	1	5	1	1	4	1	103	1867
190026	2	12	1	6	1	1	 	 	 	 
190026	3	13	0	 	 	 	 	 	 	 
190026	4	14	0	 	 	 	 	 	 	 
190028	1	12	1	6	1	1	4	1	103	393
190028	2	13	0	 	 	 	 	 	 	 
190028	3	14	1	7	2	0	1	14	1403	1868
190028	4	15	1	7	4	1	 	 	 	 
190029	1	11	1	6	1	1	4	1	103	393
190029	2	12	1	7	1	1	 	 	 	 
190029	3	13	1	8	1	1	 	 	 	 
190029	4	14	1	9	4	0	4	1	103	430
190031	1	11	1	6	1	1	4	1	103	393
190031	2	12	1	7	1	1	 	 	 	 
190031	3	13	1	8	1	1	 	 	 	 
190031	4	14	1	9	4	0	4	1	103	430
190032	1	12	1	7	1	1	1	1	106	1869
190032	2	13	1	8	1	1	 	 	 	 
190032	3	14	1	9	1	0	4	1	106	1870
190032	4	15	1	10	4	1	 	 	 	 
190033	1	12	1	5	1	1	4	1	103	393
190033	2	13	1	6	1	1	 	 	 	 
190033	3	14	1	7	1	1	 	 	 	 
190033	4	14	1	8	4	1	 	 	 	 
190034	1	12	1	7	1	1	4	1	103	393
190034	2	13	1	8	1	1	 	 	 	 
190034	3	14	1	9	1	0	4	1	103	430
190034	4	15	1	10	4	1	 	 	 	 
190035	1	11	1	5	1	1	4	1	103	393
190035	2	12	1	5	2	1	 	 	 	 
190035	3	13	1	6	1	1	 	 	 	 
190035	4	14	1	7	4	1	 	 	 	 
190036	1	12	1	6	1	1	4	1	103	393
190036	2	13	1	7	1	1	 	 	 	 
190036	3	14	1	8	1	1	 	 	 	 
190036	4	15	1	9	4	0	4	1	103	430
190037	1	12	1	5	1	1	4	1	103	393
190037	2	13	1	6	1	1	 	 	 	 
190037	3	14	1	7	1	1	 	 	 	 
190037	4	15	1	8	4	1	 	 	 	 
190038	1	11	1	5	1	1	4	1	103	393
190038	2	12	1	6	1	1	 	 	 	 
190038	3	13	1	7	2	1	 	 	 	 
190038	4	14	1	7	4	1	 	 	 	 
190039	1	12	1	6	1	1	4	1	105	393
190039	2	13	1	7	1	0	4	3	307	1871
190039	3	14	1	8	1	1	 	 	 	 
190039	4	15	1	9	4	1	 	 	 	 
190040	1	12	1	6	1	1	4	1	106	1872
190040	2	13	1	7	1	1	 	 	 	 
190040	3	14	1	8	1	1	 	 	 	 
190040	4	15	1	9	4	0	4	1	106	1175
190041	1	11	1	6	1	1	4	1	103	392
190041	2	12	1	7	1	1	 	 	 	 
190041	3	13	1	8	1	1	 	 	 	 
190041	4	14	1	9	4	0	4	1	103	430
190042	1	12	1	7	1	1	4	1	103	393
190042	2	13	1	8	1	1	 	 	 	 
190042	3	14	1	9	1	0	4	1	103	430
190042	4	15	1	10	4	1	 	 	 	 
190043	1	12	1	6	1	1	4	1	103	393
190043	2	13	1	7	1	1	 	 	 	 
190043	3	14	1	8	1	1	 	 	 	 
190043	4	15	1	9	4	0	4	1	103	430
190044	1	12	1	6	1	1	4	1	103	392
190044	2	13	1	7	1	1	 	 	 	 
190044	3	14	1	8	1	1	 	 	 	 
190044	4	15	1	9	4	0	4	1	103	430
190046	1	12	1	6	1	1	4	1	103	393
190046	2	13	1	7	1	1	 	 	 	 
190046	3	14	1	8	1	1	 	 	 	 
190046	4	15	1	9	4	0	4	1	103	430
190047	1	12	1	7	1	1	4	1	103	392
190047	2	13	1	8	1	1	 	 	 	 
190047	3	14	1	9	1	0	4	1	103	430
190047	4	15	1	10	4	1	 	 	 	 
190048	1	12	1	5	2	1	4	1	103	393
190048	2	13	1	5	1	1	 	 	 	 
190048	3	14	1	6	1	1	 	 	 	 
190048	4	15	1	7	4	1	 	 	 	 
190049	1	12	1	4	1	1	4	1	103	391
190049	2	13	1	5	1	0	4	1	103	393
190049	3	14	1	6	1	1	 	 	 	 
190049	4	15	1	7	4	1	 	 	 	 
190050	1	12	1	5	1	0	4	1	103	393
190050	2	13	1	6	1	1	 	 	 	 
190050	3	14	1	7	1	1	 	 	 	 
190050	4	15	1	8	4	1	 	 	 	 
190051	1	13	1	7	1	1	4	1	103	393
190051	2	14	1	8	1	1	 	 	 	 
190051	3	15	1	9	1	0	4	1	103	430
190051	4	16	1	10	4	1	 	 	 	 
190052	1	12	1	7	1	1	4	1	103	393
190052	2	13	1	8	1	1	 	 	 	 
190052	3	14	1	9	1	0	4	1	103	430
190052	4	15	1	10	4	1	 	 	 	 
190053	1	12	1	7	1	1	4	1	103	393
190053	2	13	1	8	1	1	 	 	 	 
190053	3	14	1	9	1	0	4	1	103	430
190053	4	15	1	10	4	1	 	 	 	 
190054	1	12	1	6	1	1	4	1	103	393
190054	2	13	1	7	1	1	 	 	 	 
190054	3	14	1	8	1	1	 	 	 	 
190054	4	15	1	9	4	0	4	1	103	430
190055	1	12	1	6	1	1	4	1	103	393
190055	2	13	1	7	1	1	 	 	 	 
190055	3	14	1	8	1	1	 	 	 	 
