CHILDCODE	MEMIDR5	MEMMOVR5	LIVHSER5	YRDIEDR5	AGER4	MEMAGER5	MEAGMTR5	MEMSEXR5	RELATER5	THSVILR5	HHCSTER5	DOBHHMR5	RELHHR5	MRTLSTR5	DISABR5	MTHRHHR5	FTHRHHR5	STRT18R5	GRDE18R5	STLL18R5	HSSTRTR5	GRADER5	STILLR5	WHYNOTR5	AGEGRDR5	TYPATDR5
131048	3	 	4	 	21	24	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131048	4	 	4	 	16	19	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131048	28	 	4	 	14	17	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131048	29	 	4	 	13	16	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131048	30	 	1	 	 	24	 	1	25	 	23	 	2	1	0	32	31	1	10	0	 	 	 	 	 	 
131048	31	 	1	 	 	60	 	1	13	 	23	 	 	1	0	99	99	1	4	0	 	 	 	 	 	 
131048	32	 	1	 	 	49	 	2	13	 	23	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
131048	33	 	1	 	 	1	 	1	27	 	23	 	5	 	0	0	30	 	 	 	 	 	 	 	 	 
131049	0	 	1	 	18	21	 	1	0	 	23	 	2	0	0	2	1	1	10	0	 	 	 	 	 	 
131049	1	 	1	 	49	52	 	1	1	 	23	 	 	1	0	99	98	0	 	 	 	 	 	 	 	 
131049	2	 	1	 	40	43	 	2	1	 	23	 	1	1	0	98	98	0	 	 	 	 	 	 	 	 
131049	3	 	1	 	16	19	 	1	7	 	23	 	2	0	0	2	1	1	10	0	 	 	 	 	 	 
131050	0	 	1	 	18	21	 	2	0	 	24	 	2	0	0	2	1	1	12	1	 	 	 	 	 	 
131050	1	 	1	 	41	44	 	1	1	 	24	 	 	1	0	98	98	1	5	0	 	 	 	 	 	 
131050	2	 	1	 	39	42	 	2	1	 	24	 	1	1	0	98	98	1	5	0	 	 	 	 	 	 
131050	3	 	1	 	16	19	 	2	7	 	24	 	2	0	0	2	1	1	12	1	 	 	 	 	 	 
131050	28	 	1	 	14	17	 	1	7	 	24	7	2	0	0	2	1	 	 	 	1	12	1	 	 	3
141001	0	1	1	 	19	22	 	2	0	 	23	 	6	1	0	99	99	1	12	0	 	 	 	 	 	 
141001	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141001	2	0	4	 	39	42	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141001	3	0	4	 	35	38	 	2	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141001	4	0	4	 	33	36	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141001	5	0	4	 	28	31	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141001	6	0	4	 	26	29	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141001	7	0	4	 	24	27	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141001	8	0	4	 	27	30	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141001	28	0	4	 	14	17	 	1	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141001	29	0	4	 	11	14	 	1	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141001	30	0	4	 	8	11	 	2	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141001	31	3	1	 	 	28	 	1	25	 	24	 	2	1	0	33	32	1	15	0	 	 	 	 	 	 
141001	32	3	1	 	 	60	 	1	26	 	24	 	 	1	0	99	99	1	12	0	 	 	 	 	 	 
141001	33	3	1	 	 	56	 	2	26	 	24	 	1	1	0	98	99	1	8	0	 	 	 	 	 	 
141001	34	3	1	 	 	35	 	1	28	 	24	 	2	1	0	33	32	1	16	0	 	 	 	 	 	 
141001	35	3	1	 	 	30	 	1	28	 	24	 	2	1	0	33	32	1	15	0	 	 	 	 	 	 
141001	36	3	1	 	 	25	 	1	28	 	24	 	2	0	0	33	32	1	16	0	 	 	 	 	 	 
141001	37	3	1	 	 	20	 	2	28	 	24	 	2	0	0	33	32	1	11	1	 	 	 	 	 	 
141001	38	3	1	 	 	18	 	2	28	 	24	 	2	0	0	33	32	1	12	1	 	 	 	 	 	 
141001	39	3	1	 	 	15	 	2	28	 	24	5	2	0	0	33	32	 	 	 	1	8	1	 	 	1
141001	40	3	1	 	 	0	3	1	27	 	24	 	5	 	0	0	31	 	 	 	 	 	 	 	 	 
141001	41	3	1	 	 	30	 	2	14	 	24	 	6	1	0	98	98	1	16	0	 	 	 	 	 	 
141001	42	3	1	 	 	26	 	2	14	 	24	 	6	1	0	98	98	1	15	0	 	 	 	 	 	 
141002	0	 	1	 	19	22	 	2	0	 	21	 	2	0	0	2	99	1	12	1	 	 	 	 	 	 
141002	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141002	2	 	1	 	43	46	 	2	1	 	21	 	 	3	0	99	99	0	 	 	 	 	 	 	 	 
141004	0	1	1	 	19	22	 	2	0	 	21	 	1	1	0	98	98	1	10	0	 	 	 	 	 	 
141004	1	1	4	 	49	52	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141004	2	1	4	 	41	44	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141004	3	1	4	 	25	28	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141004	4	1	4	 	23	26	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141004	5	1	4	 	21	24	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141004	6	1	4	 	21	24	 	2	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141004	7	1	4	 	3	6	 	1	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141004	8	3	1	 	 	30	 	1	25	 	21	 	 	1	0	98	98	1	15	0	 	 	 	 	 	 
141004	9	3	1	 	 	2	 	2	27	 	21	 	2	 	0	0	8	 	 	 	 	 	 	 	 	 
141005	0	 	1	 	19	22	 	1	0	 	21	 	4	0	0	99	99	1	11	0	 	 	 	 	 	 
141005	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141005	2	 	3	2016	50	53	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141005	3	 	2	 	34	37	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141005	4	 	2	 	30	33	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141005	5	 	2	 	28	31	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141005	6	 	1	 	24	27	 	1	7	 	21	 	 	0	0	99	99	1	10	0	 	 	 	 	 	 
141005	7	 	1	 	20	23	 	1	7	 	21	 	4	0	0	99	99	1	15	0	 	 	 	 	 	 
141005	8	 	2	 	30	33	 	2	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141006	0	 	1	 	18	21	 	2	0	 	21	 	2	0	0	2	1	1	15	1	 	 	 	 	 	 
141006	1	 	1	 	51	54	 	1	1	 	21	 	 	1	0	98	99	1	10	0	 	 	 	 	 	 
141006	2	 	1	 	47	50	 	2	1	 	21	 	1	1	0	99	99	1	7	0	 	 	 	 	 	 
141006	3	 	4	 	20	23	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141006	4	 	1	 	17	20	 	1	7	 	21	 	2	0	0	2	1	1	12	1	 	 	 	 	 	 
141007	0	1	1	 	19	22	 	2	0	 	21	 	6	1	0	98	98	1	10	0	 	 	 	 	 	 
141007	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141007	2	0	4	 	51	54	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141007	3	0	4	 	39	42	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141007	4	0	4	 	23	26	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141007	5	0	4	 	16	19	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141007	6	3	1	 	 	56	 	1	26	 	21	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
141007	7	3	1	 	 	48	 	2	26	 	21	 	1	1	0	98	99	0	 	 	 	 	 	 	 	 
141007	8	3	1	 	 	27	 	1	25	 	21	 	2	1	0	7	6	1	9	0	 	 	 	 	 	 
141007	9	3	1	 	 	21	 	2	16	 	21	 	2	0	0	7	6	1	12	0	 	 	 	 	 	 
141008	0	 	1	 	18	21	 	1	0	 	24	 	2	0	0	2	1	1	12	1	 	 	 	 	 	 
141008	1	 	1	 	51	54	 	1	1	 	24	 	 	1	0	99	99	1	15	0	 	 	 	 	 	 
141008	2	 	1	 	46	49	 	2	1	 	24	 	1	1	0	98	99	0	 	 	 	 	 	 	 	 
141008	3	 	4	 	25	28	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141008	4	 	4	 	23	26	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141008	5	 	1	 	20	23	 	2	7	 	24	 	2	0	0	2	1	1	15	0	 	 	 	 	 	 
141008	6	 	3	2014	17	20	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141009	0	 	1	 	19	22	 	1	0	 	23	 	2	0	0	2	1	1	15	1	 	 	 	 	 	 
141009	1	 	1	 	46	49	 	1	1	 	23	 	 	1	0	29	99	1	10	0	 	 	 	 	 	 
141009	2	 	1	 	35	38	 	2	1	 	23	 	1	1	0	99	99	1	10	0	 	 	 	 	 	 
141009	3	 	1	 	17	20	 	2	7	 	23	 	2	0	0	2	1	1	15	1	 	 	 	 	 	 
141009	28	 	1	 	15	18	 	1	7	 	23	 	2	0	0	2	1	1	11	1	 	 	 	 	 	 
141009	29	 	1	 	70	73	 	2	6	 	23	 	3	3	0	99	99	1	4	0	 	 	 	 	 	 
141010	0	1	1	 	19	22	 	2	0	 	23	 	6	1	0	98	98	1	12	0	 	 	 	 	 	 
141010	1	0	4	 	47	50	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141010	2	0	4	 	43	46	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141010	3	0	4	 	22	25	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141010	4	3	1	 	 	60	 	1	26	 	23	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
141010	5	3	1	 	 	55	 	2	26	 	23	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
141010	6	3	1	 	 	29	 	1	25	 	23	 	2	1	0	5	4	1	16	0	 	 	 	 	 	 
141010	7	3	1	 	 	0	8	2	27	 	23	 	5	 	0	0	6	 	 	 	 	 	 	 	 	 
141011	0	 	1	 	19	22	 	2	0	 	23	 	2	0	0	2	1	1	15	1	 	 	 	 	 	 
141011	1	 	1	 	53	56	 	1	1	 	23	 	 	1	0	99	99	1	12	0	 	 	 	 	 	 
141011	2	 	1	 	46	49	 	2	1	 	23	 	1	1	0	99	99	1	9	0	 	 	 	 	 	 
141011	3	 	4	 	22	25	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141011	4	 	1	 	16	19	 	2	7	 	23	 	2	0	0	2	1	1	12	1	 	 	 	 	 	 
141012	0	 	1	 	19	22	 	1	0	 	24	 	2	0	0	2	1	1	15	0	 	 	 	 	 	 
141012	1	 	1	 	66	69	 	1	1	 	24	 	 	1	0	99	99	1	12	0	 	 	 	 	 	 
141012	2	 	1	 	60	63	 	2	1	 	24	 	1	1	0	99	99	1	10	0	 	 	 	 	 	 
141012	3	 	4	 	38	41	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141012	4	 	4	 	27	30	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141012	5	 	4	 	26	29	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141012	6	 	1	 	26	29	 	1	7	 	24	 	2	1	0	2	1	1	15	0	 	 	 	 	 	 
141012	7	 	4	 	24	27	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141012	8	 	1	 	22	25	 	1	7	 	24	 	2	0	0	2	1	1	10	0	 	 	 	 	 	 
141012	9	 	1	 	20	23	 	1	7	 	24	 	2	0	0	2	1	1	15	0	 	 	 	 	 	 
141012	10	 	4	 	29	32	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141012	11	 	1	 	 	1	 	1	19	 	24	 	5	 	0	12	6	 	 	 	 	 	 	 	 	 
141012	12	 	1	 	 	20	 	2	28	 	24	 	6	1	0	98	98	1	12	0	 	 	 	 	 	 
141013	0	 	1	 	19	22	 	2	0	 	21	 	2	0	0	1	99	1	15	1	 	 	 	 	 	 
141013	1	 	1	 	39	42	 	2	1	 	21	 	 	3	0	98	98	1	5	0	 	 	 	 	 	 
141013	2	 	1	 	21	24	 	2	7	 	21	 	2	0	0	1	99	1	15	1	 	 	 	 	 	 
141013	3	 	1	 	17	20	 	1	7	 	21	 	2	0	0	1	99	1	10	0	 	 	 	 	 	 
141013	28	 	1	 	15	18	 	1	7	 	21	 	2	0	0	1	99	1	10	1	 	 	 	 	 	 
141014	0	 	1	 	 	22	 	1	0	 	21	 	2	0	0	2	3	1	13	0	 	 	 	 	 	 
141014	2	 	1	 	 	40	 	2	1	 	21	 	1	1	0	98	99	0	 	 	 	 	 	 	 	 
141014	1	 	1	 	 	44	 	1	1	 	21	 	 	1	0	98	98	1	12	0	 	 	 	 	 	 
141014	3	 	1	 	 	19	 	1	7	 	21	 	2	0	0	2	3	1	10	1	 	 	 	 	 	 
141014	28	 	1	 	 	14	 	1	7	 	21	1	2	0	0	2	3	 	 	 	1	9	1	 	 	1
141015	0	 	1	 	19	22	 	2	0	 	23	 	1	1	0	98	98	1	7	0	 	 	 	 	 	 
141015	1	 	4	 	41	44	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141015	2	 	4	 	37	40	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141015	28	 	4	 	15	18	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141015	29	 	1	 	20	23	 	1	25	 	23	 	 	1	0	98	98	1	10	0	 	 	 	 	 	 
141015	30	 	1	 	 	0	9	1	27	 	23	 	2	 	0	0	29	 	 	 	 	 	 	 	 	 
141016	0	 	1	 	19	22	 	2	0	 	23	 	1	1	0	98	98	1	15	0	 	 	 	 	 	 
141016	1	 	4	 	53	56	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141016	2	 	4	 	44	47	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141016	3	 	4	 	23	26	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141016	4	 	4	 	17	20	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141016	5	 	1	 	51	54	 	2	26	 	23	 	3	3	0	99	99	1	7	0	 	 	 	 	 	 
141016	6	 	1	 	29	32	 	1	25	 	23	 	 	1	0	5	99	1	16	0	 	 	 	 	 	 
141017	0	 	1	 	18	21	 	1	0	 	23	 	2	0	0	3	99	1	12	0	 	 	 	 	 	 
141017	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141017	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141017	3	 	1	 	40	43	 	2	1	 	23	 	 	3	0	98	99	1	7	0	 	 	 	 	 	 
141017	4	 	4	 	23	26	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141017	5	 	4	 	21	24	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141017	6	 	1	 	17	20	 	2	7	 	23	 	2	0	0	3	99	1	12	0	 	 	 	 	 	 
141017	28	 	1	 	14	17	 	1	7	 	23	8	2	0	0	3	99	 	 	 	1	10	1	 	 	3
141018	0	 	1	 	19	22	 	2	0	 	21	 	2	1	0	99	1	1	10	0	 	 	 	 	 	 
141018	1	 	1	 	64	67	 	1	1	 	21	 	 	3	0	99	99	0	 	 	 	 	 	 	 	 
141018	2	 	3	2014	58	61	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141018	3	 	1	 	38	41	 	1	7	 	21	 	2	1	0	99	1	1	7	0	 	 	 	 	 	 
141018	4	 	1	 	35	38	 	2	16	 	21	 	6	1	0	98	99	1	15	0	 	 	 	 	 	 
141018	5	 	4	 	31	34	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141018	6	 	4	 	28	31	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141018	7	 	1	 	17	20	 	2	15	 	21	 	5	0	0	4	3	1	11	1	 	 	 	 	 	 
141018	8	 	1	 	11	14	 	1	15	 	21	3	5	0	0	4	3	 	 	 	1	7	1	 	 	3
141018	9	 	1	 	5	8	 	2	15	 	21	3	5	 	0	4	3	 	 	 	1	2	1	 	 	3
141018	10	 	2	 	 	25	 	1	25	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141020	0	 	1	 	19	22	 	1	0	 	23	 	2	0	0	2	1	1	15	1	 	 	 	 	 	 
141020	1	 	1	 	46	49	 	1	1	 	23	 	 	1	0	98	98	1	10	0	 	 	 	 	 	 
141020	2	 	1	 	40	43	 	2	1	 	23	 	1	1	0	98	99	1	7	0	 	 	 	 	 	 
141020	3	 	1	 	22	25	 	1	7	 	23	 	2	0	0	2	1	1	16	0	 	 	 	 	 	 
141021	0	1	1	 	18	21	 	2	0	 	23	 	6	1	0	98	98	1	10	0	 	 	 	 	 	 
141021	1	0	4	 	61	64	 	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141021	2	0	4	 	51	54	 	2	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141021	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141021	4	0	4	 	29	32	 	2	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141021	5	3	1	 	 	57	 	1	26	 	23	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
141021	6	3	1	 	 	50	 	2	26	 	23	 	1	1	0	99	98	0	 	 	 	 	 	 	 	 
141021	7	3	1	 	 	26	 	1	25	 	23	 	2	1	0	6	5	1	12	0	 	 	 	 	 	 
141021	8	3	1	 	 	24	 	1	28	 	23	 	2	0	0	6	5	1	15	0	 	 	 	 	 	 
141021	9	3	1	 	 	1	 	2	27	 	23	 	5	 	0	0	7	 	 	 	 	 	 	 	 	 
141022	0	 	1	 	18	21	 	2	0	 	22	 	2	0	0	2	1	1	15	1	 	 	 	 	 	 
141022	1	 	1	 	43	46	 	1	1	 	22	 	 	1	0	98	99	0	 	 	 	 	 	 	 	 
141022	2	 	1	 	39	42	 	2	1	 	22	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
141022	3	 	1	 	23	26	 	1	7	 	22	 	2	0	0	2	1	0	 	 	 	 	 	 	 	 
141022	28	 	1	 	14	17	 	1	7	 	22	6	2	0	0	2	1	 	 	 	1	10	1	 	 	3
141023	0	 	1	 	18	21	 	2	0	 	23	 	2	0	0	2	1	1	15	0	 	 	 	 	 	 
141023	1	 	1	 	39	42	 	1	1	 	23	 	 	1	0	98	99	1	14	0	 	 	 	 	 	 
141023	2	 	1	 	36	39	 	2	1	 	23	 	1	1	0	98	98	0	 	 	 	 	 	 	 	 
141023	28	 	1	 	15	18	 	2	7	 	23	 	2	0	0	2	1	1	15	1	 	 	 	 	 	 
141024	0	 	1	 	19	22	 	1	0	 	23	 	2	0	0	3	2	1	15	0	 	 	 	 	 	 
141024	1	 	1	 	79	82	 	2	6	 	23	 	3	1	0	99	99	0	 	 	 	 	 	 	 	 
141024	2	 	1	 	43	46	 	1	1	 	23	 	 	1	0	1	99	1	12	0	 	 	 	 	 	 
141024	3	 	1	 	38	41	 	2	1	 	23	 	1	1	0	98	98	1	10	0	 	 	 	 	 	 
141024	4	 	1	 	16	19	 	2	7	 	23	 	2	0	0	3	2	1	12	1	 	 	 	 	 	 
141025	0	 	1	 	19	22	 	1	0	 	23	 	2	0	0	2	1	1	15	1	 	 	 	 	 	 
141025	1	 	1	 	59	62	 	1	1	 	23	 	 	1	0	99	99	1	10	0	 	 	 	 	 	 
141025	2	 	1	 	50	53	 	2	1	 	23	 	1	1	0	98	99	1	7	0	 	 	 	 	 	 
141025	3	 	1	 	24	27	 	1	7	 	23	 	2	0	0	2	1	1	7	0	 	 	 	 	 	 
141025	4	 	1	 	22	25	 	1	7	 	23	 	2	0	0	2	1	1	14	0	 	 	 	 	 	 
141026	0	 	1	 	19	22	 	2	0	 	24	 	2	0	0	2	1	1	15	1	 	 	 	 	 	 
141026	1	 	1	 	51	54	 	1	1	 	24	 	 	1	0	99	99	1	10	0	 	 	 	 	 	 
141026	2	 	1	 	46	49	 	2	1	 	24	 	1	1	0	98	99	1	7	0	 	 	 	 	 	 
141026	3	 	4	 	25	28	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141026	4	 	4	 	23	26	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141027	0	 	1	 	19	22	 	1	0	 	24	 	2	0	0	3	2	1	15	0	 	 	 	 	 	 
141027	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141027	2	 	1	 	48	51	 	1	1	 	24	 	 	1	0	99	99	1	7	0	 	 	 	 	 	 
141027	3	 	1	 	44	47	 	2	1	 	24	 	1	1	0	98	99	1	3	0	 	 	 	 	 	 
141027	4	 	1	 	23	26	 	2	7	 	24	 	2	0	0	3	2	1	16	0	 	 	 	 	 	 
141028	0	 	1	 	18	21	 	1	0	 	23	 	5	0	0	4	3	1	15	1	 	 	 	 	 	 
141028	1	 	1	 	71	74	 	1	6	 	23	 	 	0	0	99	99	1	12	0	 	 	 	 	 	 
141028	2	 	1	 	66	69	 	2	6	 	23	 	1	1	0	99	99	1	3	0	 	 	 	 	 	 
141028	3	 	1	 	48	51	 	1	1	 	23	 	2	1	0	2	1	1	12	0	 	 	 	 	 	 
141028	4	 	1	 	38	41	 	2	1	 	23	 	6	1	0	99	98	1	10	0	 	 	 	 	 	 
141028	5	 	1	 	17	20	 	1	7	 	23	 	5	0	0	4	3	1	12	1	 	 	 	 	 	 
141029	0	 	1	 	19	22	 	2	0	 	24	 	2	0	0	3	2	1	15	1	 	 	 	 	 	 
141029	1	 	1	 	78	81	 	2	6	 	24	 	3	3	0	99	99	0	 	 	 	 	 	 	 	 
141029	2	 	1	 	56	59	 	1	1	 	24	 	 	1	0	1	99	1	10	0	 	 	 	 	 	 
141029	3	 	1	 	48	51	 	2	1	 	24	 	1	1	0	98	99	1	7	0	 	 	 	 	 	 
141029	4	 	1	 	17	20	 	1	7	 	24	 	2	0	0	3	2	1	12	1	 	 	 	 	 	 
141029	28	 	1	 	15	18	 	1	7	 	24	 	2	0	0	3	2	1	10	1	 	 	 	 	 	 
141029	29	 	4	 	47	50	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141029	30	 	4	 	29	32	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141029	31	 	4	 	27	30	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141029	32	 	1	 	57	60	 	2	13	 	24	 	4	5	0	1	99	1	15	0	 	 	 	 	 	 
141030	0	 	1	 	18	21	 	1	0	 	23	 	2	0	0	3	2	1	15	1	 	 	 	 	 	 
141030	1	 	3	2014	71	74	 	2	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141030	2	 	1	 	48	51	 	1	1	 	23	 	 	1	0	99	99	1	16	0	 	 	 	 	 	 
141030	3	 	1	 	39	42	 	2	1	 	23	 	1	1	0	98	99	1	15	0	 	 	 	 	 	 
141030	4	 	1	 	16	19	 	1	7	 	23	 	2	0	0	3	2	1	12	1	 	 	 	 	 	 
141031	0	 	1	 	19	22	 	2	0	 	23	 	6	1	0	98	98	1	12	0	 	 	 	 	 	 
141031	1	 	4	 	46	49	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141031	2	 	4	 	39	42	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141031	3	 	4	 	21	24	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141031	4	 	1	 	51	54	 	1	26	 	23	 	 	1	0	99	99	1	15	0	 	 	 	 	 	 
141031	5	 	1	 	49	52	 	2	26	 	23	 	1	1	0	99	98	0	 	 	 	 	 	 	 	 
141031	6	 	1	 	25	28	 	1	25	 	23	 	2	1	0	5	4	1	15	0	 	 	 	 	 	 
141031	7	 	1	 	23	26	 	1	28	 	23	 	2	1	0	5	4	1	14	0	 	 	 	 	 	 
141031	8	 	1	 	 	1	 	2	27	 	23	 	5	 	0	0	6	 	 	 	 	 	 	 	 	 
141031	9	 	1	 	 	19	 	2	14	 	23	 	6	1	0	98	98	1	12	1	 	 	 	 	 	 
141032	0	 	1	 	19	22	 	2	0	 	23	 	2	0	0	2	1	1	15	0	 	 	 	 	 	 
141032	1	 	1	 	46	49	 	1	1	 	23	 	 	1	0	98	98	1	15	0	 	 	 	 	 	 
141032	2	 	1	 	39	42	 	2	1	 	23	 	1	1	0	98	98	1	12	0	 	 	 	 	 	 
141033	0	 	1	 	19	22	 	2	0	 	23	 	2	0	0	2	1	1	16	0	 	 	 	 	 	 
141033	1	 	1	 	46	49	 	1	1	 	23	 	 	1	0	98	99	1	12	0	 	 	 	 	 	 
141033	2	 	1	 	39	42	 	2	1	 	23	 	2	1	0	98	99	1	10	0	 	 	 	 	 	 
141033	3	 	1	 	18	21	 	1	7	 	23	 	2	0	0	2	1	1	15	0	 	 	 	 	 	 
141033	28	 	1	 	12	15	 	1	7	 	23	8	2	0	0	2	1	 	 	 	1	7	1	 	 	1
141034	0	 	1	 	18	21	 	1	0	 	23	 	2	0	0	2	1	1	12	1	 	 	 	 	 	 
141034	1	 	1	 	46	49	 	1	1	 	23	 	 	1	1	99	99	1	15	0	 	 	 	 	 	 
141034	2	 	1	 	41	44	 	2	1	 	23	 	1	1	0	99	99	1	7	0	 	 	 	 	 	 
141034	3	 	4	 	20	23	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
141035	0	 	1	 	19	22	 	2	0	 	24	 	2	0	0	2	1	1	15	0	 	 	 	 	 	 
141035	1	 	1	 	56	59	 	1	1	 	24	 	 	1	0	98	99	1	10	0	 	 	 	 	 	 
141035	2	 	1	 	49	52	 	2	1	 	24	 	1	1	0	99	99	1	10	0	 	 	 	 	 	 
141035	3	 	1	 	21	24	 	2	7	 	24	 	2	0	0	2	1	1	15	0	 	 	 	 	 	 
141036	0	 	1	 	19	22	 	2	0	 	23	 	2	0	0	5	3	1	28	1	 	 	 	 	 	 
