CHILDCODE	VSIMPR5	PPVTDAY	PPVTMTH	PPVTYEAR	STRTHRPP	STRTMNPP	ENDHRPP	ENDMNPP	PPVT004	PPVT007	PPVT008	PPVT009	PPVT011	PPVT012	PPVT016	PPVT023	PPVT024	PPVT025	PPVT026	PPVT028	PPVT029	PPVT030	PPVT031	PPVT033	PPVT035	PPVT039	PPVT045	PPVT046	PPVT047	PPVT052	PPVT055	PPVT057	PPVT059	PPVT060	PPVT063	PPVT064	PPVT071	PPVT074	PPVT075	PPVT077	PPVT078	PPVT079	PPVT080	PPVT082	PPVT084	PPVT087	PPVT088	PPVT090	PPVT091	PPVT092	PPVT101	PPVT103	PPVT106	PPVT107	PPVT110	PPVT120	PPVT129	PPVT130	PPVT131	PPVT151	PPVT163	PPVT179	PPVT197	ENGDAY	ENGMTH	ENGYEAR	STRTHREN	STRTMNEN	ENDHREN	ENDMNEN	ENGITM01	ENGITM02	ENGITM03	ENGITM04	ENGITM05	ENGITM06	ENGITM07	ENGITM08	ENGITM09	ENGITM10	ENGITM11	ENGITM12	ENGITM13	ENGITM14	ENGITM15	ENGITM16	ENGITM17	ENGITM18	ENGITM19	ENGITM20	ENGITM21	ENGITM22	ENGITM23	ENGITM24	ENGITM25	ENGITM26	ENGITM27	MATHDAY	MATHMTH	MATHYEAR	STRTHRMT	STRTMNMT	ENDHRMT	ENDMNMT	MTHITM01	MTHITM02	MTHITM03	MTHITM04	MTHITM05	MTHITM06	MTHITM07	MTHITM08	MTHITM09	MTHITM10	MTHITM11	MTHITM12	MTHITM13	MTHITM14	MTHITM15	MTHITM16	MTHITM17	MTHITM18	MTHITM19	MTHITM20	MTHITM21	MTHITM22	MTHITM23	MTHITM24	MTHITM25	MTHITM26	MTHITM27	MTHITM28	MTHITM29	MTHITM30	LANGPPVT	LANGMATH	LANGREAD	correct01maths	correct02maths	correct03maths	correct04maths	correct05maths	correct09maths	correct10maths	correct11maths	correct12maths	correct13maths	correct14maths	correct16maths	correct17maths	correct18maths	correct19maths	correct20maths	correct21maths	correct22maths	correct23maths	correct24maths	correct25maths	correct26maths	correct27maths	correct28maths	correct30maths	correct06maths	correct07maths	correct08maths	correct15maths	correct29maths	maths_raw	maths_perco	correct01read	correct02read	correct03read	correct04read	correct05read	correct06read	correct07read	correct08read	correct09read	correct10read	correct11read	correct12read	correct13read	correct14read	correct15read	correct16read	correct17read	correct18read	correct19read	correct20read	correct21read	correct22read	correct23read	correct24read	correct25read	correct26read	correct27read	reading_raw	reading_perco	correct004ppvt	correct007ppvt	correct008ppvt	correct009ppvt	correct011ppvt	correct012ppvt	correct016ppvt	correct023ppvt	correct024ppvt	correct025ppvt	correct026ppvt	correct028ppvt	correct029ppvt	correct030ppvt	correct031ppvt	correct033ppvt	correct035ppvt	correct039ppvt	correct045ppvt	correct046ppvt	correct047ppvt	correct052ppvt	correct055ppvt	correct057ppvt	correct059ppvt	correct060ppvt	correct063ppvt	correct064ppvt	correct071ppvt	correct074ppvt	correct075ppvt	correct077ppvt	correct078ppvt	correct079ppvt	correct080ppvt	correct082ppvt	correct084ppvt	correct087ppvt	correct088ppvt	correct090ppvt	correct091ppvt	correct092ppvt	correct101ppvt	correct103ppvt	correct106ppvt	correct107ppvt	correct110ppvt	correct120ppvt	correct129ppvt	correct130ppvt	correct131ppvt	correct151ppvt	correct163ppvt	correct179ppvt	correct197ppvt	ppvt_raw	ppvt_perco
160026	0	1	3	2009	16	0	16	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	3	2009	16	10	17	5	3	2	1	99	3	3	1	1	2	3	2	4	1	3	2	3	2	3	2	3	1	4	3	2	2	4	4	1	3	2009	17	10	17	45	5	567	52	0	25	32	19	22	25	3	3	4	4	2	blank miss	4	4	4	99	3	4	1	3	4	2	3	4	2	blank miss	3	88	3	6	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	13.3333330154419	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	6	22.2222213745117	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160027	0	5	2	2009	11	20	11	23	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	5	2	2009	11	25	11	52	2	1	2	3	3	2	3	2	2	3	2	2	2	4	3	3	1	1	3	2	3	3	3	3	1	3	3	5	2	2009	11	56	12	20	13	500	53	59	60	19	3	9	48	1	1	1	2	1	16	3	1	2	2	3	3	2	2	1	3	3	2	4	79	1	88	3	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	6	20	1	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	33.3333320617676	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160028	0	6	2	2009	16	23	16	26	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	6	2	2009	16	30	16	59	2	1	2	1	1	2	4	2	1	2	1	1	1	2	3	2	2	1	2	2	3	1	1	1	4	1	1	6	2	2009	17	5	17	40	5	624	240	45	30	15	182	18/24	100	1	2	2	1	1	16	1	2	1	1	2	2	1	1	1	2	4	1	2	14	2	88	3	3	1	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	10	33.3333320617676	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	9	33.3333320617676	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160029	0	4	2	2009	15	38	15	40	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	2	2009	15	45	16	30	2	2	2	4	3	1	3	1	3	4	3	4	1	1	1	4	4	3	1	2	2	1	1	4	1	2	3	4	2	2009	16	40	17	30	5	624	240	624	60	17.43	1803	986	25	5	2	2	3	2	18	2	4	4	3	4	3	3	3	3	3	4	3	4	32	1	88	3	3	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	6	20	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	6	22.2222213745117	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160030	0	4	2	2009	15	20	16	20	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	2	2009	15	20	16	20	99	1	1	1	2	1	3	1	1	1	1	1	1	2	1	1	2	4	3	1	1	3	1	4	1	1	1	4	2	2009	16	50	17	40	5	567	150	45	60	1743	1	0	25	3	2	2	1	1	blank miss	4	4	4	4	2	4	1	2	4	4	2	2	2	blank miss	2	2	3	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	7	23.3333339691162	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	5	18.518518447876	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160031	0	5	3	2009	11	32	11	40	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	7	3	2009	11	42	12	54	2	2	2	3	3	3	3	3	1	3	2	3	4	3	2	3	3	2	3	3	3	4	3	2	3	3	2	7	3	2009	13	20	14	17	11	6	8	5	9	81	23	82	54	1	2	2	2	3	blank missing	2	2	2	2	2	2	3	3	2	2	2	3	2	blank missing	3	88	3	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	4	13.3333330154419	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	9	33.3333320617676	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160032	0	6	2	2009	14	25	14	28	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	6	2	2009	14	30	15	30	2	2	2	1	1	3	1	2	1	1	4	3	3	3	4	4	2	1	1	1	2	1	2	2	2	3	1	6	2	2009	15	33	16	4	5	2200	53	45	2	130	5500	22	2425	1	4	4	1	4	6	4	3	2	2	4	1	3	4	4	4	4	1	2	6	1	88	3	3	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	16.6666660308838	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	7	25.9259262084961	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160033	0	11	2	2009	15	25	15	30	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	11	2	2009	15	40	16	30	1	2	2	2	4	3	1	4	3	3	1	4	2	2	4	2	4	3	1	3	4	2	4	2	4	2	3	11	2	2009	15	45	16	28	3	456	25	14	51	509	253	105	2506	3	4	4	2	3	blank miss	2	1	1	2	4	1	2	2	3	3	1	3	2	blank miss	2	88	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	6	20	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	5	18.518518447876	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160034	0	13	2	2009	15	38	15	40	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	13	2	2009	15	45	16	35	3	1	2	4	2	2	4	3	3	1	3	3	2	3	3	3	2	2	3	3	4	2	3	2	1	3	3	13	2	2009	16	40	17	0	5	2002	225	45	8	174	23	90	70	2	3	3	2	2	27	3	4	2	3	2	3	1	3	1	4	2	2	4	28	1	88	3	3	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	8	26.6666660308838	0	1	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	9	33.3333320617676	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160035	0	4	2	2009	15	30	15	40	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	2	2009	17	5	17	45	2	1	2	1	3	3	1	2	1	1	1	3	4	3	3	3	1	4	4	3	1	2	2	1	4	3	4	4	2	2009	15	45	16	30	5	222	220	45	60	17.43	1821	1627	60	1	3	3	2	4	2	4	3	1	1	2	2	1	2	1	3	4	2	4	bank missing	3	2	3	3	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	10	33.3333320617676	1	1	1	0	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	13	48.1481475830078	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160036	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	88	2	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160037	0	4	5	2009	15	59	16	15	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	2	2	3	2	2	4	2	4	2	3	4	1	3	1	3	4	1	1	1	1	3	1	3	1	1	3	2	3	2	3	4	2	1	3	2	3	1	4	5	2009	16	20	16	25	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	4	5	2009	16	31	16	36	-77	-77	-77	-77	-77	-77	-77	-77	-77	99	99	99	99	99	-77	99	99	99	99	99	99	99	99	99	99	99	99	99	-77	99	2	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	1	1	1	0	0	0	1	0	1	35	63.6363639831543
160038	0	7	3	2009	15	56	15	58	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	7	3	2009	17	0	17	25	2	1	2	3	3	1	1	1	4	1	1	2	3	1	2	2	1	3	2	3	3	1	2	2	1	2	3	7	3	2009	17	27	17	59	5	157	144	45	3	1143	1821	1	20	4	4	2	2	2	22	3	3	2	4	1	4	2	2	3	1	4	2	2	57	4	88	3	3	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	20	1	1	1	1	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	37.037036895752	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160040	0	6	3	2009	14	15	14	20	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	6	3	2009	14	22	15	0	1	1	1	1	1	1	1	1	1	1	1	1	3	4	1	1	3	3	4	4	4	1	2	1	4	1	1	6	3	2009	15	3	15	24	3	4	8	7	5	9	2	3	4	1	1	1	4	3	1612	4	4	1	4	4	3	3	4	4	1	4	4	4	59	4	88	3	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6.66666650772095	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	6	22.2222213745117	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160041	0	8	3	2009	14	50	14	58	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	8	3	2009	15	5	15	50	3	1	2	2	3	2	3	3	1	2	3	4	2	3	2	3	3	1	2	3	1	2	3	2	2	2	2	8	3	2009	15	54	16	45	5	624	240	45	30	43	16	21	60	2	1	1	2	2	Bdratta	3	4	4	3	3	2	3	1	1	3	3	2	1	Blank missing	1	88	3	3	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	11	36.6666679382324	0	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	9	33.3333320617676	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160042	0	5	3	2009	15	23	15	28	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	5	3	2009	15	33	15	53	3	1	1	2	3	1	3	3	3	1	2	2	1	2	2	1	4	1	3	3	4	3	2	2	1	2	1	5	3	2009	15	55	16	27	5	2000	42	45	7	62	6	9	2	2	2	3	2	1	29	2	2	1	4	4	2	2	1	1	3	4	4	1	6	1	88	3	3	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	8	26.6666660308838	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	14.8148145675659	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160044	0	7	3	2009	14	36	14	43	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	7	3	2009	14	45	15	25	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	3	3	1	1	2	2	4	4	3	3	7	3	2009	15	50	16	30	5	624	240	45	30	16.21	18.24	11/11	80	1	2	1	1	1	Blank missing	1	1	1	1	1	1	1	1	1	1	1	1	1	blank missig	1	88	3	3	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	11	36.6666679382324	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	7	25.9259262084961	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160045	0	6	3	2009	14	45	14	54	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	6	3	2009	15	2	15	48	2	1	2	1	3	2	4	2	4	1	3	2	4	4	4	3	3	2	3	1	3	2	2	4	4	1	1	6	3	2009	15	55	16	40	5	624	240	47	30	18.143	16.23	27/16	25	2	1	1	2	2	4KUBAYYI QAMA	1	2	4	2	1	2	1	2	2	1	3	1	4	4	4	88	3	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	6	20	1	1	1	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	13	48.1481475830078	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160046	0	8	3	2009	13	38	13	42	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	8	3	2009	13	45	14	10	2	1	2	1	1	1	2	1	1	1	3	3	3	1	2	4	3	1	2	3	4	3	3	2	3	1	1	8	3	2009	14	15	14	40	5	38	45	48	30	21	78	7	73	3	2	3	3	2	50	2	2	2	2	2	3	2	3	2	3	3	3	2	32	3	88	3	3	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	6	20	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	22.2222213745117	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160047	0	6	3	2009	14	55	15	3	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	6	3	2009	15	5	15	50	3	2	2	2	4	3	3	4	1	4	3	3	4	1	3	2	3	3	2	2	3	3	2	4	4	3	3	6	3	2009	16	3	16	53	8	467	43	52	60	62	23	14	40	4	3	4	4	2	blank missing	4	4	1	2	4	3	3	2	4	2	3	3	1	blank missing	4	88	3	3	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	16.6666660308838	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	5	18.518518447876	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160048	0	5	3	2009	15	50	16	0	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	5	3	2009	14	30	15	28	2	1	3	3	2	4	1	2	1	3	4	2	1	3	2	4	2	3	1	3	2	1	3	4	1	2	3	5	3	2009	15	30	16	28	5	10027	48	59	60	20012	1607	2002	20021	5	2	1	4	2	blank missing	2	3	2	1	4	1	1	2	2	3	2	3	1	blank missing	4	88	3	3	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	9	30	1	1	0	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	8	29.6296291351318	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160049	0	2	3	2009	12	30	12	35	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	3	2009	12	35	13	10	2	1	2	99	1	3	1	2	2	1	1	1	4	4	3	4	1	2	3	2	3	2	2	1	2	2	1	2	3	2009	13	15	14	18	5	157	45	60	1746	blank missing	blank missing	blank missing	blank missing	3	4	2	3	3	blank missing	1	2	3	1	2	2	1	2	1	4	1	2	2	4939	2	88	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	4	13.3333330154419	1	1	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	11	40.7407417297363	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160050	0	5	3	2009	14	45	14	55	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	5	3	2009	15	0	15	46	1	2	2	1	1	1	3	1	2	2	1	2	4	1	4	4	1	4	1	3	4	1	4	4	4	1	4	5	3	2009	15	52	16	35	5	48	240	45	30	9.81	11/11	18	60	1	4	4	4	1	BLANK MISSING	4	1	1	4	1	1	4	4	1	2	4	1	3	BLANK MISSING	1	88	3	3	1	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	26.6666660308838	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	14.8148145675659	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
