childid	id	memsex	age	relate	livhse	hsstrtr3	stryrr3	strmthr3	grader3	stillr3	whynotr3	agegrdr3	grdrpr3	perfr3	feesr3	disabr3	actr3	monthsr3	daysr3	hoursr3	sleepr3	chcarer3	hhchrer3	npywrkr3	paywrkr3	schoolr3	studyr3	playr3	nmechsr3	neg1day	ineg1w	ineg1wag	ineg2day	ineg2w	ineg2wag
IN111035	0	2	15	0	1	1	5	4	10	0	31	15	10	 	0	0	15	11	25	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111035	1	1	67	1	1	 	 	 	 	 	 	 	 	 	 	0	12	2	20	8	 	 	 	 	 	 	 	 	 	40	 	3140	6	 	793
IN111035	2	2	52	1	1	 	 	 	 	 	 	 	 	 	 	0	4	10	25	7	 	 	 	 	 	 	 	 	 	44	 	3763	14	 	1249
IN111035	3	1	18	7	1	 	 	 	 	 	 	 	 	 	 	0	12	10	25	7	 	 	 	 	 	 	 	 	 	26	 	2181	14	 	1254
IN111035	4	2	14	7	1	1	5	6	8	1	 	 	 	2	0	0	17	9	25	7	9	1	1	0	0	7	4	2	 	 	 	 	 	 	 
IN111036	0	1	15	0	1	1	5	6	10	1	 	 	 	2	150	0	17	9	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111036	1	1	45	1	1	 	 	 	 	 	 	 	 	 	 	0	1	7	20	9	 	 	 	 	 	 	 	 	 	34	 	3423	4	 	454
IN111036	2	2	39	1	1	 	 	 	 	 	 	 	 	 	 	0	12	8	25	10	 	 	 	 	 	 	 	 	 	47	 	4704	4	 	476
IN111036	3	2	18	7	1	 	 	 	 	 	 	 	 	 	 	0	17	9	25	8	 	 	 	 	 	 	 	 	 	49	 	4987	0	 	 
IN111038	0	1	15	0	1	1	5	0	9	0	11	15	10	 	0	0	1	6	20	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111038	1	2	77	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111038	2	2	52	13	1	 	 	 	 	 	 	 	 	 	 	0	5	7	22	8	 	 	 	 	 	 	 	 	 	2	 	189	 	7	678
IN111038	3	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	5	7	10	7	 	 	 	 	 	 	 	 	 	2	 	159	 	7	678
IN111038	4	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	5	6	20	8	 	 	 	 	 	 	 	 	 	2	 	189	 	8	766
IN111038	5	2	17	7	1	1	6	0	9	0	11	15	10	 	0	0	5	6	20	8	8	0	3	2	8	0	0	3	 	 	 	 	 	 	 
IN111038	6	2	13	7	1	1	6	0	8	1	 	 	 	2	100	0	17	9	22	8	9	0	2	0	0	7	2	4	 	 	 	 	 	 	 
IN111039	0	1	15	0	1	1	5	0	10	1	 	 	 	2	100	0	17	9	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111039	1	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	1	7	20	8	 	 	 	 	 	 	 	 	 	0	10	88	13	 	1269
IN111039	2	2	32	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	22	8	 	 	 	 	 	 	 	 	 	0	10	88	13	 	1269
IN111039	3	2	18	7	1	 	 	 	 	 	 	 	 	 	 	0	17	9	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111039	4	1	13	7	1	1	5	0	8	1	 	 	 	4	100	0	17	9	20	7	9	0	2	0	0	7	2	4	 	 	 	 	 	 	 
IN111040	0	2	15	0	1	1	5	7	10	1	 	 	 	2	3000	0	17	9	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111040	1	2	62	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN111040	2	1	39	1	1	 	 	 	 	 	 	 	 	 	 	0	1	6	26	7	 	 	 	 	 	 	 	 	 	0	10	 	0	10	88
IN111040	3	2	36	1	1	 	 	 	 	 	 	 	 	 	 	0	15	10	18	6	 	 	 	 	 	 	 	 	 	0	10	 	0	10	88
IN111040	4	1	35	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111040	5	1	32	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111040	6	2	30	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111040	7	2	27	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111040	8	1	25	13	1	 	 	 	 	 	 	 	 	 	 	0	17	9	24	7	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN111040	9	2	19	13	1	 	 	 	 	 	 	 	 	 	 	0	17	9	24	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111040	10	1	19	7	1	 	 	 	 	 	 	 	 	 	 	0	17	9	24	7	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN111040	11	1	13	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111040	28	1	9	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111040	29	2	 	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111041	0	2	15	0	4	1	6	0	10	0	23	15	10	 	 	0	17	9	25	8	 	 	 	 	 	 	 	 	 	2	 	164	0	10	88
IN111041	1	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	5	7	25	6	 	 	 	 	 	 	 	 	 	3	 	228	8	 	684
IN111041	2	2	34	1	1	 	 	 	 	 	 	 	 	 	 	0	5	7	23	8	 	 	 	 	 	 	 	 	 	3	 	218	8	 	684
IN111041	3	2	17	7	1	1	5	8	10	1	 	 	 	2	250	0	17	9	25	6	7	1	1	0	0	8	3	4	 	3	 	218	8	 	684
IN111041	4	2	14	7	1	1	6	0	8	0	31	12	8	 	 	0	5	8	20	6	8	1	1	0	8	0	0	6	 	 	 	 	 	 	 
IN111041	5	2	13	7	1	1	5	5	6	1	 	 	 	2	 	0	17	9	25	6	8	0	1	0	0	6	4	3	 	 	 	 	 	 	 
IN111041	28	2	10	7	1	1	6	0	3	1	 	 	 	3	 	0	17	9	25	6	8	0	0	0	0	6	4	3	 	 	 	 	 	 	 
IN111043	0	2	15	0	1	1	6	0	9	1	 	 	 	3	140	0	17	9	25	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111043	1	1	67	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111043	2	2	57	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111043	3	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	3	5	20	8	 	 	 	 	 	 	 	 	 	3	 	206	8	 	676
IN111043	4	2	35	1	1	 	 	 	 	 	 	 	 	 	 	0	5	5	20	8	 	 	 	 	 	 	 	 	 	3	 	206	8	 	676
IN111043	5	1	22	7	1	 	 	 	 	 	 	 	 	 	 	0	13	12	30	8	 	 	 	 	 	 	 	 	 	3	 	206	8	 	676
IN111043	6	1	20	7	1	 	 	 	 	 	 	 	 	 	 	0	9	12	30	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111043	7	2	20	16	1	 	 	 	 	 	 	 	 	 	 	0	15	3	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111044	0	2	15	0	1	1	5	4	10	0	20	15	10	 	 	0	5	2	10	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111044	1	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	5	6	25	6	 	 	 	 	 	 	 	 	 	4	 	556	5	 	676
IN111044	2	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	5	5	25	6	 	 	 	 	 	 	 	 	 	3	 	486	5	 	676
IN111044	3	2	18	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111044	4	1	14	7	1	1	5	6	8	1	 	 	 	2	100	0	17	9	25	7	9	1	1	0	0	7	4	2	 	 	 	 	 	 	 
IN111045	0	1	15	0	1	1	6	1	10	1	 	 	 	2	150	0	17	9	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111045	1	1	47	1	1	 	 	 	 	 	 	 	 	 	 	0	9	12	25	8	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN111045	2	2	42	1	1	 	 	 	 	 	 	 	 	 	 	0	9	12	25	8	 	 	 	 	 	 	 	 	 	0	10	 	20	 	3250
IN111045	3	2	19	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111045	4	1	14	7	1	1	6	2	7	0	8	12	7	2	 	0	9	12	25	8	9	0	10	0	0	0	0	5	 	0	10	 	0	10	88
IN111046	0	2	14	0	1	1	6	1	9	1	 	 	 	3	 	0	17	9	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111046	1	1	41	1	1	 	 	 	 	 	 	 	 	 	 	0	1	6	15	8	 	 	 	 	 	 	 	 	 	0	8	88	 	8	 
IN111046	2	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	25	9	 	 	 	 	 	 	 	 	 	5	 	499	25	 	5141
IN111046	3	1	18	7	1	 	 	 	 	 	 	 	 	 	 	0	1	8	25	9	 	 	 	 	 	 	 	 	 	5	 	509	25	 	5295
IN111047	0	1	15	0	1	1	6	1	10	1	 	 	 	2	150	0	17	9	20	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111047	1	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	1	7	25	9	 	 	 	 	 	 	 	 	 	0	8	 	 	10	88
IN111047	2	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	1	7	25	9	 	 	 	 	 	 	 	 	 	15	 	1200	 	10	 
IN111048	0	1	15	0	1	1	5	0	9	1	 	 	 	2	70	0	17	10	24	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111048	1	1	77	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	21	 	1470	0	10	0
IN111048	2	1	52	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	30	7	 	 	 	 	 	 	 	 	 	21	 	1470	0	10	 
IN111048	3	2	47	1	1	 	 	 	 	 	 	 	 	 	 	0	15	10	28	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111048	4	1	31	7	1	 	 	 	 	 	 	 	 	 	 	0	1	8	30	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111048	5	2	19	7	2	 	 	 	 	 	 	 	 	 	 	0	17	10	26	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111048	6	2	28	16	1	 	 	 	 	 	 	 	 	 	 	0	15	12	28	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111048	7	1	5	19	1	1	5	0	0	1	 	 	 	 	0	0	17	10	26	9	11	0	0	0	0	5	0	8	 	 	 	 	 	 	 
IN111048	8	2	3	19	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111049	0	1	15	0	1	1	5	0	9	0	31	15	10	3	150	1	17	12	26	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111049	1	2	67	6	1	 	 	 	 	 	 	 	 	 	 	1	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111049	2	1	42	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111049	3	2	35	1	1	 	 	 	 	 	 	 	 	 	 	1	9	12	26	6	 	 	 	 	 	 	 	 	 	0	10	88	5	 	2650
IN111049	28	2	11	7	1	1	5	0	5	1	 	 	 	1	100	1	17	12	26	9	9	0	1	0	0	9	2	3	 	 	 	 	 	 	 
IN111050	0	2	15	0	1	1	5	6	11	1	 	 	 	2	5000	0	17	9	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111050	1	1	67	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	0	1	0
IN111050	2	2	62	6	1	 	 	 	 	 	 	 	 	 	 	0	12	6	20	6	 	 	 	 	 	 	 	 	 	0	3	88	10	 	992
IN111050	3	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	1	9	25	6	 	 	 	 	 	 	 	 	 	0	1	0	0	1	0
IN111050	4	2	39	1	1	 	 	 	 	 	 	 	 	 	 	0	15	11	25	6	 	 	 	 	 	 	 	 	 	0	1	0	0	1	0
IN111050	5	1	10	7	1	1	5	6	2	1	 	 	 	2	4000	0	17	9	25	7	9	0	1	0	0	7	4	3	 	 	 	 	 	 	 
IN111051	0	2	15	0	1	1	5	4	9	1	 	 	 	2	75	0	17	9	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111051	1	2	71	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111051	2	1	47	1	1	 	 	 	 	 	 	 	 	 	 	0	12	8	25	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111051	3	2	41	1	1	 	 	 	 	 	 	 	 	 	 	0	9	8	26	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111051	4	2	16	7	1	1	5	7	10	0	31	15	10	 	 	0	17	9	25	8	9	0	5	0	0	0	0	10	 	 	 	 	 	 	 
IN111051	5	1	11	7	1	1	5	8	7	1	 	 	 	2	0	0	17	9	25	8	9	0	0	0	0	8	4	3	 	 	 	 	 	 	 
IN111053	0	1	15	0	1	1	5	6	9	1	 	 	 	2	350	0	17	9	24	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111053	1	1	77	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111053	2	1	43	1	1	 	 	 	 	 	 	 	 	 	 	0	1	12	20	8	 	 	 	 	 	 	 	 	 	0	10	88	12	 	1420
IN111053	3	2	38	1	1	 	 	 	 	 	 	 	 	 	 	0	1	12	15	6	 	 	 	 	 	 	 	 	 	0	10	 	14	 	1310
IN111053	4	2	20	7	1	 	 	 	 	 	 	 	 	 	 	0	17	9	24	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111053	5	1	18	7	1	 	 	 	 	 	 	 	 	 	 	0	17	9	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111054	0	2	15	0	1	1	6	3	9	0	 	14	9	 	0	0	15	12	26	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111054	1	1	51	1	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111054	2	2	52	1	1	 	 	 	 	 	 	 	 	 	 	0	15	4	15	3	 	 	 	 	 	 	 	 	 	 	10	 	12	 	1089
IN111054	3	2	37	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111054	4	1	29	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111054	5	1	27	7	1	 	 	 	 	 	 	 	 	 	 	0	9	12	27	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111054	6	1	22	7	1	 	 	 	 	 	 	 	 	 	 	0	12	12	26	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111055	0	2	15	0	1	1	5	8	5	0	20	11	6	 	 	0	5	6	14	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111055	1	1	45	1	1	 	 	 	 	 	 	 	 	 	 	0	13	12	30	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111055	2	2	39	1	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111055	3	1	37	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111055	4	2	32	13	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111055	5	1	29	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111055	6	1	27	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111055	7	2	19	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111055	8	2	12	7	1	1	5	9	5	1	 	 	 	2	35	0	17	9	24	8	10	0	0	0	0	9	3	2	 	 	 	 	 	 	 
IN111055	9	1	12	7	1	1	5	9	5	1	 	 	 	2	30	0	17	9	24	8	10	0	0	0	0	9	3	2	 	 	 	 	 	 	 
IN111055	28	2	 	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111056	0	2	14	0	1	1	5	6	9	1	 	 	 	2	75	0	17	9	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111056	1	2	87	18	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111056	2	2	67	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111056	3	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	13	12	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111056	4	2	33	1	1	 	 	 	 	 	 	 	 	 	 	0	9	11	20	6	 	 	 	 	 	 	 	 	 	5	 	692	8	 	964
IN111056	5	1	23	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111056	6	2	13	7	1	1	5	6	7	1	 	 	 	2	75	0	17	9	25	7	9	0	2	0	0	7	3	3	 	 	 	 	 	 	 
IN111057	0	2	15	0	1	1	5	9	9	1	 	 	 	2	80	0	17	9	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN111057	1	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	5	8	23	8	 	 	 	 	 	 	 	 	 	25	 	1200	0	4	 
IN111057	2	2	32	1	1	 	 	 	 	 	 	 	 	 	 	0	5	8	25	8	 	 	 	 	 	 	 	 	 	25	 	1200	0	4	 
IN111057	3	1	7	7	1	1	6	0	2	1	 	 	 	2	0	0	17	9	25	6	9	0	0	0	0	6	1	8	 	 	 	 	 	 	 
IN111057	28	2	11	7	1	1	6	0	7	1	 	 	 	2	75	0	17	9	25	6	9	1	0	0	0	6	2	6	 	 	 	 	 	 	 
IN121001	0	1	15	0	1	1	5	8	6	1	 	 	 	2	75	0	17	9	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121001	1	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	13	12	25	8	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN121001	2	2	32	1	1	 	 	 	 	 	 	 	 	 	 	0	11	12	25	6	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN121001	28	1	11	7	1	1	6	0	2	1	 	 	 	2	900	0	17	9	25	8	8	0	0	0	0	8	2	6	 	 	 	 	 	 	 
IN121002	0	1	14	0	1	1	5	5	8	1	 	 	 	2	5000	0	17	9	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121002	1	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	4	8	28	8	 	 	 	 	 	 	 	 	 	 	10	 	 	10	 
IN121002	2	2	32	1	1	 	 	 	 	 	 	 	 	 	 	0	5	6	20	8	 	 	 	 	 	 	 	 	 	 	10	 	 	10	 
IN121002	28	1	11	7	1	1	6	0	3	1	 	 	 	2	4000	0	17	9	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121003	0	2	14	0	1	1	6	0	8	0	19	14	8	 	 	0	17	9	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121003	1	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	5	7	20	8	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN121003	2	2	32	1	1	 	 	 	 	 	 	 	 	 	 	0	5	6	25	6	 	 	 	 	 	 	 	 	 	 	10	 	 	10	 
IN121003	3	1	17	7	1	1	5	8	11	1	 	 	 	2	 	0	17	9	25	8	8	0	0	0	0	8	4	4	 	 	 	 	 	 	 
IN121004	0	1	14	0	1	1	5	4	7	1	 	 	 	2	12000	0	17	9	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121004	1	1	47	1	1	 	 	 	 	 	 	 	 	 	 	0	4	12	25	6	 	 	 	 	 	 	 	 	 	 	10	 	 	10	 
IN121004	2	2	42	1	1	 	 	 	 	 	 	 	 	 	 	0	5	10	20	6	 	 	 	 	 	 	 	 	 	 	10	 	 	10	 
IN121004	3	2	19	7	1	 	 	 	 	 	 	 	 	 	 	0	17	9	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121004	4	2	17	7	1	1	5	4	11	1	 	 	 	2	 	0	17	9	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121004	5	2	12	7	1	1	5	3	2	1	 	 	 	2	2400	0	17	9	25	7	9	1	1	0	0	7	4	2	 	 	 	 	 	 	 
IN121005	0	1	14	0	1	1	5	3	7	1	 	 	 	2	100	0	17	9	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121005	1	1	39	1	1	 	 	 	 	 	 	 	 	 	 	0	5	9	25	6	 	 	 	 	 	 	 	 	 	 	3	 	 	3	 
IN121005	2	2	35	1	1	 	 	 	 	 	 	 	 	 	 	0	5	9	20	6	 	 	 	 	 	 	 	 	 	 	3	 	 	3	 
IN121005	3	2	18	7	1	 	 	 	 	 	 	 	 	 	 	0	17	9	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121005	4	2	15	7	1	1	5	4	11	1	 	 	 	2	300	0	17	9	25	7	9	1	1	0	0	7	4	2	 	 	 	 	 	 	 
IN121006	0	2	14	0	1	1	5	9	9	1	 	 	 	2	 	0	17	9	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121006	1	1	38	1	1	 	 	 	 	 	 	 	 	 	 	0	12	11	20	9	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN121006	2	2	32	1	1	 	 	 	 	 	 	 	 	 	 	0	15	10	26	5	 	 	 	 	 	 	 	 	 	0	13	 	0	13	 
IN121006	3	2	6	7	1	1	6	6	0	1	 	 	 	2	 	0	17	9	25	8	9	0	0	0	0	8	0	7	 	 	 	 	 	 	 
IN121006	4	2	0	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121007	0	2	14	0	1	1	6	0	9	1	 	 	 	2	1700	0	17	9	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121007	1	2	72	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121007	2	1	47	1	1	 	 	 	 	 	 	 	 	 	 	0	12	12	25	8	 	 	 	 	 	 	 	 	 	0	10	 	0	8	 
IN121007	3	2	43	1	1	 	 	 	 	 	 	 	 	 	 	0	12	12	20	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121007	4	2	44	13	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121007	5	2	19	7	1	 	 	 	 	 	 	 	 	 	 	0	17	9	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121008	0	1	15	0	1	1	5	 	10	1	 	 	 	2	150	0	17	9	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121008	1	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	9	10	20	9	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN121008	2	2	31	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	27	6	 	 	 	 	 	 	 	 	 	0	8	 	0	8	 
IN121009	0	2	15	0	1	1	5	6	10	1	 	 	 	2	150	0	17	9	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121009	1	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	5	10	20	9	 	 	 	 	 	 	 	 	 	0	14	 	5	 	410
IN121009	2	2	33	1	1	 	 	 	 	 	 	 	 	 	 	0	5	10	25	9	 	 	 	 	 	 	 	 	 	0	14	 	5	 	410
IN121009	3	2	22	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121009	4	2	13	7	1	1	5	4	6	1	 	 	 	2	 	0	17	9	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121010	0	1	15	0	1	1	5	0	7	1	 	 	 	2	7000	0	17	9	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121010	1	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121011	0	2	14	0	1	1	5	4	8	1	 	 	 	2	100	0	17	9	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121011	1	2	57	6	1	 	 	 	 	 	 	 	 	 	 	0	1	9	20	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121011	2	1	45	1	1	 	 	 	 	 	 	 	 	 	 	0	13	12	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121011	3	2	35	1	1	 	 	 	 	 	 	 	 	 	 	0	13	12	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121012	0	2	15	0	1	1	6	0	8	1	 	 	 	2	75	0	17	9	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121012	1	1	72	6	1	 	 	 	 	 	 	 	 	 	 	0	1	10	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121012	2	2	57	6	1	 	 	 	 	 	 	 	 	 	 	0	1	5	15	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121012	3	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121012	4	2	32	1	1	 	 	 	 	 	 	 	 	 	 	0	1	7	23	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN121012	5	2	16	7	1	1	5	8	10	1	 	 	 	2	200	0	17	9	25	8	7	0	1	0	0	8	4	4	 	 	 	 	 	 	 
