CHILDCODE	MEMIDR5	MEMMOVR5	LIVHSER5	YRDIEDR5	MEMAGER5	MEAGMTR5	MEMSEXR5	RELATER5	THSCOMR5	RELHHR5	MRTLSTR5	DISABR5	MTHRHHR5	FTHRHHR5	STRT18R5	GRDE18R5	STLL18R5	HSSTRTR5	GRADER5	STILLR5	TYPATDR5	WHYNOTR5	AGEGRDR5
171057	5	 	1	 	6	 	2	7	 	3	 	 	2	1	 	 	 	1	1	1	3	 	 
171059	0	 	1	 	22	 	1	0	 	3	6	0	2	98	1	12	0	 	 	 	 	 	 
171059	1	 	4	 	44	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
171059	2	 	1	 	42	 	2	1	 	1	2	0	98	98	1	9	0	 	 	 	 	 	 
171059	3	 	1	 	20	 	1	7	 	3	6	0	2	98	1	12	0	 	 	 	 	 	 
171059	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
171059	5	 	4	 	59	 	1	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
171059	6	 	4	 	59	 	2	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
171059	7	 	4	 	36	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
171059	8	 	4	 	-88	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
171059	9	 	4	 	32	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
171059	10	 	4	 	29	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
171059	11	 	4	 	10	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
171059	12	 	4	 	8	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
171059	13	 	4	 	4	 	1	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
171059	14	 	4	 	6	 	1	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
171059	15	 	4	 	24	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
171060	0	 	1	 	22	 	1	0	 	3	6	0	4	3	1	12	0	 	 	 	 	 	 
171060	1	 	3	2016	87	 	1	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
171060	2	 	1	 	88	 	2	6	 	6	4	0	98	98	1	4	0	 	 	 	 	 	 
171060	3	 	1	 	51	 	1	1	 	1	3	0	2	98	1	9	0	 	 	 	 	 	 
171060	4	 	1	 	49	 	2	1	0	2	3	0	98	98	1	12	0	 	 	 	 	 	 
171060	5	 	1	 	27	 	2	7	 	3	5	0	4	3	1	12	0	 	 	 	 	 	 
171060	6	 	1	 	1	 	2	15	 	5	 	 	4	98	 	 	 	 	 	 	 	 	 
171061	0	 	1	 	22	 	2	0	 	3	6	0	2	1	1	12	0	 	 	 	 	 	 
171061	1	 	1	 	48	 	1	1	 	1	3	0	98	98	1	12	0	 	 	 	 	 	 
171061	2	 	1	 	47	 	2	1	 	2	3	0	98	98	1	12	0	 	 	 	 	 	 
171061	3	 	1	 	20	 	2	7	 	3	6	0	2	1	1	12	1	 	 	 	 	 	 
171061	4	 	1	 	19	 	2	7	 	3	6	0	2	1	1	12	1	 	 	 	 	 	 
171063	0	 	1	 	23	 	2	0	 	3	3	0	3	2	1	11	0	 	 	 	 	 	 
171063	1	 	4	 	69	 	2	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
171063	2	 	1	 	48	 	1	1	 	1	3	0	98	98	1	9	0	 	 	 	 	 	 
171063	3	 	1	 	44	 	2	1	 	2	3	0	98	98	1	3	0	 	 	 	 	 	 
171063	4	 	2	 	25	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
171063	17	 	1	 	18	 	2	7	 	3	6	0	3	2	1	11	1	 	 	 	 	 	 
171063	18	 	1	 	14	 	1	7	 	3	6	0	3	2	 	 	 	1	7	1	3	 	 
171063	19	 	4	 	26	 	1	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
171063	20	 	4	 	35	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
171063	21	 	1	 	8	 	2	7	 	3	 	 	3	2	 	 	 	1	1	1	3	 	 
171063	22	 	1	 	22	 	1	24	 	4	3	0	98	98	1	12	0	 	 	 	 	 	 
171063	23	 	1	 	3	 	1	27	 	5	 	 	0	22	 	 	 	 	 	 	 	 	 
181001	0	 	1	 	22	 	1	0	 	3	6	0	2	3	1	14	0	 	 	 	 	 	 
181001	1	 	1	 	54	 	1	1	 	1	3	0	98	98	1	9	0	 	 	 	 	 	 
181001	2	 	1	 	44	 	2	1	 	2	3	0	98	98	1	9	0	 	 	 	 	 	 
181001	3	 	1	 	24	 	1	7	 	3	6	0	2	1	1	14	0	 	 	 	 	 	 
181002	0	 	1	 	22	 	1	0	 	3	6	0	3	2	1	12	1	 	 	 	 	 	 
181002	1	 	3	2015	-88	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181002	2	 	1	 	57	 	1	1	 	2	3	0	98	98	1	9	0	 	 	 	 	 	 
181002	3	 	1	 	55	 	2	1	 	1	3	0	98	98	1	9	0	 	 	 	 	 	 
181002	4	 	1	 	19	 	1	7	 	3	6	0	98	98	1	12	1	 	 	 	 	 	 
181003	0	1	1	 	21	 	2	0	 	1	6	0	98	98	1	14	1	 	 	 	 	 	 
181003	2	0	4	 	66	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181003	3	0	4	 	58	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181003	4	0	4	 	58	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181003	5	0	4	 	56	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181003	6	0	4	 	54	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181003	7	0	4	 	29	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181003	8	0	4	 	23	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181005	0	 	1	 	22	 	2	0	 	3	6	0	2	1	1	14	0	 	 	 	 	 	 
181005	1	 	1	 	56	 	1	1	 	2	3	0	98	98	1	14	0	 	 	 	 	 	 
181005	2	 	1	 	57	 	2	1	 	1	3	0	98	98	1	13	0	 	 	 	 	 	 
181005	3	 	1	 	28	 	2	7	 	3	3	0	2	1	1	14	0	 	 	 	 	 	 
181005	4	 	1	 	20	 	1	7	 	3	6	0	2	1	1	12	0	 	 	 	 	 	 
181005	5	 	1	 	27	 	1	19	 	4	3	0	98	98	1	14	1	 	 	 	 	 	 
181006	0	 	1	 	22	 	2	0	 	3	3	0	2	1	1	12	0	 	 	 	 	 	 
181006	1	 	1	 	51	 	1	1	 	1	3	0	98	98	1	14	0	 	 	 	 	 	 
181006	2	 	1	 	51	 	2	1	 	2	3	0	98	98	1	12	0	 	 	 	 	 	 
181006	3	 	1	 	20	 	2	7	 	3	6	0	2	1	1	12	0	 	 	 	 	 	 
181006	4	 	1	 	22	 	1	24	 	4	3	0	98	98	1	13	0	 	 	 	 	 	 
181008	0	 	1	 	22	 	2	0	0	3	6	0	2	98	1	2	0	 	 	 	 	 	 
181008	1	 	3	2010	-88	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181008	2	 	1	 	62	 	2	1	 	1	4	0	98	98	1	5	0	 	 	 	 	 	 
181008	3	 	1	 	25	 	2	7	 	3	6	0	2	98	1	12	0	 	 	 	 	 	 
181008	4	 	1	 	71	 	2	13	 	7	4	0	98	98	1	9	0	 	 	 	 	 	 
181009	0	 	1	 	22	 	1	0	 	5	6	0	98	3	1	14	1	 	 	 	 	 	 
181009	1	 	1	 	88	 	1	6	 	1	3	0	98	98	1	12	0	 	 	 	 	 	 
181009	2	 	1	 	78	 	2	6	 	2	3	0	98	98	1	7	0	 	 	 	 	 	 
181009	3	 	1	 	50	 	1	1	 	3	5	0	2	1	1	9	0	 	 	 	 	 	 
181009	4	 	4	 	47	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181009	5	 	1	 	39	 	2	13	 	3	6	0	2	1	1	14	0	 	 	 	 	 	 
181009	6	 	4	 	26	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181009	7	 	4	 	11	 	1	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181011	0	 	1	 	22	 	1	0	 	3	6	0	2	1	1	14	0	 	 	 	 	 	 
181011	1	 	1	 	63	 	1	1	 	2	3	0	98	98	1	12	0	 	 	 	 	 	 
181011	2	 	1	 	62	 	2	1	 	1	3	0	98	98	1	9	0	 	 	 	 	 	 
181011	3	 	2	 	28	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181011	4	 	1	 	28	 	1	7	 	3	6	0	2	1	1	14	0	 	 	 	 	 	 
181011	5	 	3	2013	-88	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181011	6	 	4	 	77	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181014	0	 	1	 	22	 	2	0	 	3	5	0	2	1	1	12	0	 	 	 	 	 	 
181014	1	 	1	 	54	 	1	1	 	1	3	0	98	98	1	12	0	 	 	 	 	 	 
181014	2	 	1	 	54	 	2	1	 	2	3	0	98	98	1	12	0	 	 	 	 	 	 
181014	3	 	4	 	27	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181014	4	 	1	 	13	 	1	7	 	3	6	0	2	1	 	 	 	1	6	1	3	 	 
181014	5	 	4	 	26	 	1	24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181015	0	 	1	 	22	 	1	0	 	3	6	0	98	2	1	9	0	 	 	 	 	 	 
181015	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181015	2	 	1	 	51	 	1	1	 	1	3	0	98	98	1	12	0	 	 	 	 	 	 
181015	3	 	1	 	41	 	2	2	 	2	3	0	98	98	1	9	0	 	 	 	 	 	 
181015	4	 	4	 	39	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181015	17	 	1	 	13	 	1	8	 	3	6	0	3	2	 	 	 	1	7	1	3	 	 
181016	0	 	1	 	22	 	1	0	 	3	6	0	5	4	1	12	1	 	 	 	 	 	 
181016	1	 	4	 	89	 	1	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	2	 	4	 	82	 	2	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	3	 	1	 	25	 	2	7	 	3	6	0	5	4	1	13	0	 	 	 	 	 	 
181016	4	 	1	 	54	 	1	1	 	1	3	0	98	98	1	14	0	 	 	 	 	 	 
181016	5	 	1	 	52	 	2	1	 	2	3	0	98	98	1	13	0	 	 	 	 	 	 
181017	0	1	1	 	22	 	2	0	 	1	6	0	98	98	1	14	1	 	 	 	 	 	 
181017	1	0	4	 	75	 	2	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181017	2	0	4	 	50	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181017	3	0	4	 	48	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181017	4	0	4	 	40	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181017	17	0	4	 	18	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	0	1	1	 	22	 	1	0	 	3	6	0	98	8	1	12	1	 	 	 	 	 	 
181018	1	0	4	 	57	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	2	0	4	 	35	 	1	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	3	0	4	 	32	 	1	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	4	0	4	 	32	 	2	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	5	0	4	 	14	 	2	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	6	0	4	 	12	 	2	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	7	0	4	 	10	 	2	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	8	 	1	 	59	 	1	1	 	1	5	0	98	98	1	14	0	 	 	 	 	 	 
181019	0	1	1	 	22	 	1	0	 	1	6	0	98	98	1	14	1	 	 	 	 	 	 
181019	1	0	4	 	66	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	2	0	4	 	50	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	3	0	4	 	25	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181020	0	1	1	 	22	 	2	0	 	1	6	0	98	98	1	14	0	 	 	 	 	 	 
181020	1	0	4	 	54	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181020	2	0	4	 	53	 	2	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181020	3	0	4	 	28	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181021	0	 	1	 	22	 	2	0	 	3	6	0	3	2	1	14	0	 	 	 	 	 	 
181021	1	 	4	 	67	 	2	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181021	2	 	1	 	51	 	1	1	 	1	3	0	98	98	1	12	0	 	 	 	 	 	 
181021	3	 	1	 	46	 	2	1	 	2	3	0	98	98	1	12	0	 	 	 	 	 	 
181021	4	 	4	 	45	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181021	5	 	4	 	44	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181021	6	 	4	 	38	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181021	7	 	4	 	35	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181021	17	 	1	 	15	 	1	7	 	3	6	0	3	2	 	 	 	1	8	1	3	 	 
181023	0	 	1	 	22	 	2	0	 	3	6	0	1	98	1	14	0	 	 	 	 	 	 
181023	1	 	1	 	65	 	2	1	 	1	4	0	98	98	1	9	0	 	 	 	 	 	 
181023	2	 	1	 	31	 	1	7	 	3	3	0	1	98	1	14	0	 	 	 	 	 	 
181023	3	 	1	 	31	 	2	16	 	4	3	0	98	98	1	14	0	 	 	 	 	 	 
181023	4	 	1	 	5	 	1	15	 	5	 	 	3	2	 	 	 	1	0	1	3	 	 
181024	0	 	1	 	22	 	2	0	1	3	6	0	3	4	1	14	0	 	 	 	 	 	 
181024	1	 	1	 	78	 	1	6	 	6	4	0	98	98	1	77	0	 	 	 	 	 	 
181024	2	 	3	2015	-88	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181024	3	 	1	 	52	 	2	1	1	2	3	0	98	98	1	12	0	 	 	 	 	 	 
181024	4	 	1	 	51	 	1	1	 	1	3	0	98	1	1	3	0	 	 	 	 	 	 
181024	5	 	1	 	55	 	1	13	 	7	3	0	98	1	1	12	0	 	 	 	 	 	 
181024	6	 	1	 	46	 	2	13	 	7	3	0	98	98	1	7	0	 	 	 	 	 	 
181024	7	 	1	 	18	 	2	14	 	7	6	0	6	5	1	12	1	 	 	 	 	 	 
181026	0	 	1	 	22	 	2	0	 	3	6	0	2	1	1	12	2	 	 	 	 	 	 
181026	1	 	1	 	54	 	1	1	 	1	3	0	98	98	1	14	0	 	 	 	 	 	 
181026	2	 	1	 	50	 	2	1	 	2	3	0	98	98	1	9	0	 	 	 	 	 	 
181026	3	 	1	 	23	 	2	7	 	3	6	0	2	1	1	12	1	 	 	 	 	 	 
181027	0	 	1	 	22	 	1	0	 	3	6	0	3	2	1	14	0	 	 	 	 	 	 
181027	1	 	1	 	63	 	2	13	 	7	6	0	98	98	1	5	0	 	 	 	 	 	 
181027	2	 	1	 	58	 	1	1	 	1	3	0	98	98	1	9	0	 	 	 	 	 	 
181027	3	 	1	 	57	 	2	1	0	2	3	0	98	98	1	4	0	 	 	 	 	 	 
181027	4	 	1	 	27	 	2	7	 	3	6	0	3	2	1	14	0	 	 	 	 	 	 
181029	0	 	1	 	22	 	2	0	 	3	6	0	2	1	1	14	0	 	 	 	 	 	 
181029	1	 	1	 	63	 	1	1	 	2	3	0	98	98	1	5	0	 	 	 	 	 	 
181029	2	 	1	 	57	 	2	1	 	1	3	0	98	98	1	11	0	 	 	 	 	 	 
181029	3	 	4	 	29	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181030	0	 	1	 	22	 	1	0	1	3	6	0	3	2	1	14	0	 	 	 	 	 	 
181030	1	 	3	2015	-88	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181030	2	 	1	 	56	 	1	1	 	1	3	0	98	98	1	14	0	 	 	 	 	 	 
181030	3	 	1	 	54	 	2	1	 	2	3	0	98	98	1	14	0	 	 	 	 	 	 
181030	4	 	4	 	28	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181033	0	 	1	 	22	 	2	0	 	3	6	0	3	2	1	14	0	 	 	 	 	 	 
181033	1	 	1	 	78	 	2	6	 	6	3	0	98	98	1	77	0	 	 	 	 	 	 
181033	2	 	1	 	53	 	1	1	 	1	3	0	1	98	1	12	0	 	 	 	 	 	 
181033	3	 	1	 	46	 	2	1	 	2	3	0	98	98	1	3	0	 	 	 	 	 	 
181033	4	 	1	 	25	 	1	7	 	3	6	0	3	2	1	13	0	 	 	 	 	 	 
181033	5	 	1	 	9	 	2	7	 	3	 	 	3	2	 	 	 	1	2	1	3	 	 
181034	0	 	1	 	22	 	1	0	0	3	6	0	4	3	1	12	1	 	 	 	 	 	 
181034	1	 	3	2014	89	 	1	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181034	2	 	1	 	86	 	2	6	 	6	4	0	98	98	1	13	0	 	 	 	 	 	 
181034	3	 	1	 	56	 	1	1	 	1	3	0	2	98	1	14	0	 	 	 	 	 	 
181034	4	 	1	 	53	 	2	1	0	2	3	0	98	98	1	13	0	 	 	 	 	 	 
181034	5	 	4	 	48	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181034	6	 	2	 	26	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181037	0	 	1	 	22	 	2	0	 	3	5	0	2	98	1	9	0	 	 	 	 	 	 
181037	1	 	3	2016	-88	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181037	2	 	1	 	47	 	2	1	 	1	5	0	98	98	1	9	0	 	 	 	 	 	 
181037	3	 	4	 	60	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181037	5	 	1	 	3	 	1	27	 	5	 	 	0	98	 	 	 	 	 	 	 	 	 
181037	6	 	1	 	11	 	2	9	 	3	 	0	2	98	 	 	 	1	4	1	3	 	 
181039	0	 	1	 	22	 	2	0	 	3	6	0	3	2	1	30	0	 	 	 	 	 	 
181039	1	 	1	 	82	 	2	6	 	11	3	0	98	98	1	5	0	 	 	 	 	 	 
181039	2	 	1	 	57	 	1	1	 	2	3	0	1	98	1	12	0	 	 	 	 	 	 
181039	3	 	1	 	54	 	2	1	 	1	3	0	98	98	1	12	0	 	 	 	 	 	 
181039	4	 	4	 	53	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181039	5	 	4	 	48	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181039	6	 	4	 	47	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181039	7	 	4	 	46	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181039	8	 	4	 	41	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181039	9	 	1	 	24	 	2	7	 	3	6	0	3	2	1	14	0	 	 	 	 	 	 
181039	10	 	4	 	22	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181039	11	 	4	 	22	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181039	12	 	4	 	20	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181039	17	 	4	 	16	 	1	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181041	0	 	1	 	22	 	1	0	0	3	6	0	2	1	1	12	1	 	 	 	 	 	 
181041	1	 	1	 	51	 	1	1	 	1	3	0	98	98	1	9	0	 	 	 	 	 	 
181041	2	 	1	 	44	 	2	1	0	2	3	0	98	98	1	9	0	 	 	 	 	 	 
181041	17	 	1	 	15	 	1	7	 	3	6	0	2	1	 	 	 	1	8	1	3	 	 
181041	18	 	3	2007	-88	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181042	0	 	1	 	22	 	1	0	 	7	6	0	98	98	1	12	1	 	 	 	 	 	 
181042	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181042	2	 	1	 	56	 	1	13	 	1	6	0	98	98	1	9	0	 	 	 	 	 	 
181042	3	 	1	 	52	 	2	13	 	7	6	0	98	98	1	9	0	 	 	 	 	 	 
181042	4	 	4	 	51	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181042	5	 	4	 	53	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181042	6	 	4	 	29	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181043	0	1	1	 	22	 	2	0	 	4	3	0	98	98	1	13	0	 	 	 	 	 	 
181043	1	0	4	 	49	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181043	2	0	4	 	44	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181043	3	0	4	 	24	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181043	17	0	4	 	17	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181043	18	0	4	 	39	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181043	19	0	4	 	36	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181043	20	0	4	 	37	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181043	21	0	4	 	13	 	1	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181043	22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181043	23	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181043	24	 	1	 	31	 	1	24	 	3	3	0	25	26	1	10	0	 	 	 	 	 	 
181043	25	 	1	 	55	 	2	28	 	1	3	0	98	98	1	12	0	 	 	 	 	 	 
181043	26	 	1	 	54	 	1	28	 	2	3	0	98	98	1	12	0	 	 	 	 	 	 
181043	27	 	1	 	23	 	1	29	 	3	6	0	25	26	1	14	0	 	 	 	 	 	 
181045	0	 	1	 	22	 	1	0	 	3	6	0	8	5	1	14	0	 	 	 	 	 	 
181045	1	 	4	 	83	 	2	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181045	2	 	4	 	51	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181045	3	 	4	 	36	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181045	4	 	4	 	10	 	1	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181045	5	 	1	 	50	 	1	1	 	1	3	0	98	98	1	9	0	 	 	 	 	 	 
181045	6	 	1	 	19	 	1	7	 	3	6	0	8	5	1	9	0	 	 	 	 	 	 
181045	7	 	1	 	14	 	1	7	 	3	6	0	8	5	 	 	 	1	8	1	3	 	 
181045	8	 	1	 	50	 	2	1	 	2	3	0	98	98	1	12	0	 	 	 	 	 	 
181045	9	 	4	 	9	 	1	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181046	0	 	1	 	22	 	1	0	 	3	6	0	2	1	1	12	0	 	 	 	 	 	 
181046	1	 	1	 	53	 	1	1	 	1	3	0	98	98	1	4	0	 	 	 	 	 	 
181046	2	 	1	 	45	 	2	1	 	2	3	0	98	98	1	5	0	 	 	 	 	 	 
181046	3	 	1	 	20	 	2	7	 	3	6	0	2	1	1	14	0	 	 	 	 	 	 
181046	17	 	1	 	18	 	2	7	 	3	6	0	2	1	1	14	0	 	 	 	 	 	 
181046	18	 	1	 	11	 	2	7	 	3	 	0	2	1	 	 	 	1	5	1	3	 	 
181046	19	 	1	 	13	 	2	7	 	3	6	0	2	1	 	 	 	1	7	1	3	 	 
181047	0	 	1	 	22	 	2	0	 	3	6	0	2	1	1	12	1	 	 	 	 	 	 
181047	1	 	1	 	62	 	1	1	 	2	3	0	98	98	1	12	0	 	 	 	 	 	 
181047	2	 	1	 	56	 	2	1	 	1	3	0	98	98	1	12	0	 	 	 	 	 	 
181047	3	 	4	 	31	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181047	4	 	4	 	26	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181049	0	 	1	 	22	 	1	0	 	3	6	0	3	2	1	13	0	 	 	 	 	 	 
181049	1	 	4	 	69	 	2	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181049	2	 	1	 	49	 	1	1	 	2	3	0	98	98	1	12	0	 	 	 	 	 	 
181049	3	 	1	 	42	 	2	1	 	1	3	0	98	98	1	9	0	 	 	 	 	 	 
181049	4	 	4	 	39	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181049	5	 	1	 	13	 	1	7	 	3	6	0	3	2	 	 	 	1	7	1	3	 	 
181049	6	 	4	 	40	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181049	7	 	4	 	4	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181050	0	 	1	 	22	 	1	0	 	3	6	0	1	2	1	14	0	 	 	 	 	 	 
181050	1	 	1	 	82	 	2	6	 	6	4	0	98	98	1	5	0	 	 	 	 	 	 
181050	2	 	1	 	58	 	1	1	 	1	3	0	1	98	1	12	0	 	 	 	 	 	 
181050	3	 	1	 	52	 	2	1	 	2	3	0	98	98	1	9	0	 	 	 	 	 	 
181050	4	 	1	 	30	 	2	7	 	3	6	0	3	2	1	14	0	 	 	 	 	 	 
181050	5	 	4	 	28	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181056	0	 	1	 	22	 	1	0	 	3	6	0	3	4	1	14	0	 	 	 	 	 	 
181056	1	 	3	2012	-88	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181056	2	 	4	 	67	 	2	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181056	3	 	1	 	46	 	2	1	 	1	3	0	98	98	1	14	0	 	 	 	 	 	 
181056	4	 	1	 	45	 	1	1	 	2	3	0	98	98	1	14	0	 	 	 	 	 	 
181056	5	 	4	 	42	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181056	6	 	4	 	42	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181056	17	 	4	 	15	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181056	18	 	1	 	7	 	2	7	 	3	 	 	3	4	 	 	 	1	1	1	3	 	 
181058	0	 	1	 	22	 	1	0	 	3	6	0	3	2	1	12	1	 	 	 	 	 	 
181058	1	 	1	 	78	 	2	6	 	11	4	0	98	98	1	3	0	 	 	 	 	 	 
181058	2	 	1	 	51	 	1	1	 	2	3	0	1	98	1	9	0	 	 	 	 	 	 
181058	3	 	1	 	44	 	2	1	 	1	3	0	98	98	1	9	0	 	 	 	 	 	 
181058	17	 	1	 	17	 	1	7	 	3	6	0	3	0	 	 	 	1	11	1	3	 	 
181069	0	 	1	 	22	 	2	0	 	5	6	0	98	98	1	14	0	 	 	 	 	 	 
