FORMNO	CHILDID	CROPID	CROP	QNTHARV	QNTUNIT	VLCRSLD	CROPCOST
R2INDX	ET180089	5	31	4	3	0	0
R2INDX	ET180090	1	75	6	2	0	200
R2INDX	ET180090	2	64	2	2	0	0
R2INDX	ET180091	1	75	2	2	0	90
R2INDX	ET180091	2	64	.5	1	0	0
R2INDX	ET180092	1	75	3	2	0	110
R2INDX	ET180092	2	5	1	2	0	0
R2INDX	ET180092	3	130	1	2	0	0
R2INDX	ET180093	1	5	2	2	0	50
R2INDX	ET180093	2	75	1	2	0	50
R2INDX	ET180094	1	64	4	2	0	0
R2INDX	ET180094	2	130	3	2	0	0
R2INDX	ET180094	3	75	3	2	0	0
R2INDX	ET180096	1	75	4	2	220	200
R2INDX	ET180096	2	130	3	2	80	0
R2INDX	ET180096	3	123	1.5	2	100	0
R2INDX	ET180096	4	31	5	3	0	0
R2INDX	ET180097	1	130	5	2	0	185
R2INDX	ET180097	2	64	1	2	0	0
R2INDX	ET180100	1	130	8	40	0	95
R2INDX	ET190027	1	5	200	1	0	220
R2INDX	ET190029	1	130	200	1	33	0
R2INDX	ET190038	1	5	1	40	-77	-77
R2INDX	ET190092	1	130	200	1	0	100
R2INDX	ET190092	2	75	150	1	0	50
R2INDX	ET190093	1	130	3	2	0	150
R2INDX	ET190093	2	5	1.5	2	0	60
R2INDX	ET190093	3	43	.5	2	0	40
R2INDX	ET190098	1	130	2	2	0	139.25
R2INDX	ET190098	2	76	50	1	0	24
R2INDX	ET200002	1	75	225	1	20	0
R2INDX	ET200002	2	5	150	1	30	0
R2INDX	ET200003	1	75	2.5	2	100	50
R2INDX	ET200003	2	76	2.5	2	75	50
R2INDX	ET200003	3	64	1.5	2	0	25
R2INDX	ET200004	1	8	25	1	0	42
R2INDX	ET200004	2	5	25	1	0	36
R2INDX	ET200004	3	75	1	2	0	40
R2INDX	ET200004	4	20	1	2	0	40
R2INDX	ET200005	1	20	3	2	0	0
R2INDX	ET200005	2	76	2	2	0	35
R2INDX	ET200005	3	44	1	2	0	0
R2INDX	ET200005	4	130	4	2	0	35
R2INDX	ET200009	1	76	60	1	0	16
R2INDX	ET200011	1	75	4	2	0	30
R2INDX	ET200011	2	76	2	2	0	40
R2INDX	ET200012	1	8	1	2	0	60
R2INDX	ET200012	2	20	1.5	2	0	0
R2INDX	ET200012	3	123	2.5	2	0	0
R2INDX	ET200012	4	76	2	2	0	0
R2INDX	ET200012	5	15	1	2	0	0
R2INDX	ET200012	6	75	3	2	0	40
R2INDX	ET200013	1	75	100	1	0	50
R2INDX	ET200013	2	5	100	1	0	50
R2INDX	ET200014	1	130	1.5	41	25	50
R2INDX	ET200014	2	8	1.5	41	0	1140
R2INDX	ET200014	3	5	1	41	0	0
R2INDX	ET200014	4	76	1	40	12	700
R2INDX	ET200016	1	8	1	2	0	0
R2INDX	ET200018	1	75	250	1	50	150
R2INDX	ET200019	1	5	1	2	0	60
R2INDX	ET200019	2	76	30	1	34	60
R2INDX	ET200019	3	75	1	2	0	60
R2INDX	ET200020	1	20	100	1	250	20
R2INDX	ET200020	2	44	100	1	200	10
R2INDX	ET200020	3	8	50	1	100	10
R2INDX	ET200020	4	75	50	1	80	10
R2INDX	ET200021	1	8	100	1	430	85
R2INDX	ET200021	2	5	60	1	150	50
R2INDX	ET200021	3	44	50	1	110	30
R2INDX	ET200021	4	96	25	1	75	20
R2INDX	ET200021	5	51	0	88	0	60
R2INDX	ET200022	1	76	4	2	0	50
R2INDX	ET200022	2	79	4	2	0	-88
R2INDX	ET200022	3	20	4	2	0	50
R2INDX	ET200022	4	44	2	2	0	88
R2INDX	ET200022	5	64	3	2	0	20
R2INDX	ET200024	1	76	2	40	0	-77
R2INDX	ET200024	2	130	3.25	40	0	0
R2INDX	ET200024	3	44	1	40	0	0
R2INDX	ET200027	1	44	100	1	50	0
R2INDX	ET200027	2	75	25	1	0	0
R2INDX	ET200027	3	5	50	1	0	0
R2INDX	ET200027	4	8	10	1	0	0
R2INDX	ET200028	1	15	25	1	0	30
R2INDX	ET200028	2	76	75	1	50	80
R2INDX	ET200029	1	75	5	2	0	135
R2INDX	ET200029	2	76	6	2	0	110
R2INDX	ET200029	3	5	2	2	0	0
R2INDX	ET200031	1	20	2	2	0	0
R2INDX	ET200031	2	5	1	2	0	0
R2INDX	ET200033	1	76	1	2	0	0
R2INDX	ET200035	1	20	6	40	0	0
R2INDX	ET200035	2	44	4	40	0	0
R2INDX	ET200035	3	76	3	40	0	40
R2INDX	ET200035	4	130	2	40	0	50
R2INDX	ET200035	5	75	2	40	0	50
R2INDX	ET200035	6	123	1	40	0	0
R2INDX	ET200035	7	7	3	40	2700	30
R2INDX	ET200035	8	50	2.5	40	750	30
R2INDX	ET200035	9	5	-88	88	-88	-88
R2INDX	ET200036	1	44	1.5	40	46	0
R2INDX	ET200036	2	20	1.25	40	31	0
R2INDX	ET200036	3	130	5	41	60	0
R2INDX	ET200036	4	76	1.5	41	0	0
R2INDX	ET200036	5	79	2	41	0	0
R2INDX	ET200036	6	35	0	88	0	0
R2INDX	ET200037	1	5	1.5	2	0	100
R2INDX	ET200037	2	75	1	2	0	50
R2INDX	ET200037	3	8	1	2	0	50
R2INDX	ET200038	1	44	100	1	100	22
R2INDX	ET200038	2	75	150	1	0	50
R2INDX	ET200038	3	130	200	1	0	65
R2INDX	ET200039	1	8	3	2	0	14
R2INDX	ET200040	1	5	50	1	100	0
R2INDX	ET200040	2	8	50	1	200	0
R2INDX	ET200041	1	75	100	1	0	50
R2INDX	ET200042	1	8	150	1	0	20
R2INDX	ET200042	2	130	100	1	0	75
R2INDX	ET200042	3	10	20	1	0	8
R2INDX	ET200042	4	72	25	1	80	12
R2INDX	ET200043	1	76	1	2	0	0
R2INDX	ET200044	1	75	2	2	0	25
R2INDX	ET200044	2	76	.5	2	0	25
R2INDX	ET200044	3	64	.5	2	0	25
R2INDX	ET200045	1	123	2	2	300	120
R2INDX	ET200045	2	76	70	1	280	75
R2INDX	ET200045	3	75	1	2	190	75
R2INDX	ET200045	4	7	4	5	112	0
R2INDX	ET200046	1	8	50	1	150	30
R2INDX	ET200046	2	75	50	1	100	30
R2INDX	ET200046	3	5	75	1	150	30
R2INDX	ET200047	1	44	1.5	1	120	55
R2INDX	ET200047	2	75	1	1	0	80
R2INDX	ET200047	3	64	1.5	1	0	65
R2INDX	ET200048	1	75	5	2	0	0
R2INDX	ET200048	2	76	3	41	0	60
R2INDX	ET200048	3	8	8	41	0	0
R2INDX	ET200049	1	76	2	2	182	100
R2INDX	ET200049	2	75	2.5	2	110	80
R2INDX	ET200049	3	5	1.5	2	0	0
R2INDX	ET200049	4	11	-77	77	0	0
R2INDX	ET200050	1	44	50	1	0	24
R2INDX	ET200050	2	8	200	1	0	35
R2INDX	ET200050	3	43	.25	1	0	16
R2INDX	ET200051	1	20	2	2	0	0
R2INDX	ET200051	2	76	1	2	12	0
R2INDX	ET200051	3	44	3	2	24	0
R2INDX	ET200051	4	5	1.5	2	0	0
R2INDX	ET200051	5	75	1	2	6	0
R2INDX	ET200052	1	5	1	2	0	0
R2INDX	ET200052	2	44	1	2	0	0
R2INDX	ET200052	3	75	2	2	0	0
R2INDX	ET200052	4	33	17	1	50	0
R2INDX	ET200052	5	36	30	1	60	0
R2INDX	ET200053	1	44	5	2	80	0
R2INDX	ET200053	2	42	100	1	0	0
R2INDX	ET200053	3	75	8	2	0	90
R2INDX	ET200054	1	5	1	2	0	50
R2INDX	ET200054	2	20	1	2	0	50
R2INDX	ET200054	3	8	2	2	0	70
R2INDX	ET200055	1	8	.5	1	250	0
R2INDX	ET200055	2	5	1	1	230	0
R2INDX	ET200055	3	7	4	5	120	0
R2INDX	ET200056	1	76	2	2	0	0
R2INDX	ET200057	1	76	8	2	0	80
R2INDX	ET200057	2	5	2	2	0	80
R2INDX	ET200057	3	75	4	2	0	0
R2INDX	ET200058	1	76	2.5	2	0	80
R2INDX	ET200058	2	5	8	2	0	100
R2INDX	ET200058	3	75	5	2	0	100
R2INDX	ET200059	1	123	1	2	0	96
R2INDX	ET200059	2	5	3	2	0	25.25
R2INDX	ET200059	3	76	2	2	0	50
R2INDX	ET200059	4	75	2	2	0	25
R2INDX	ET200059	5	70	.5	2	0	77
R2INDX	ET200060	1	75	2	2	0	30
R2INDX	ET200060	2	5	2	2	0	30
R2INDX	ET200061	1	5	1.5	2	0	100
R2INDX	ET200061	2	75	1	2	0	70
R2INDX	ET200061	3	8	1.5	2	0	70
R2INDX	ET200062	1	20	150	1	350	15
R2INDX	ET200062	2	75	100	1	200	15
R2INDX	ET200062	3	76	200	1	500	30
R2INDX	ET200062	4	6	100	1	150	20
R2INDX	ET200062	5	15	50	1	100	15
R2INDX	ET200063	1	75	2	2	0	60
R2INDX	ET200064	1	75	4.5	41	0	-77
R2INDX	ET200064	2	76	2	41	0	150
R2INDX	ET200064	3	5	2	41	0	-77
R2INDX	ET200065	1	75	50	1	120	20
R2INDX	ET200066	1	75	1	2	0	37
R2INDX	ET200066	2	8	50	1	0	0
R2INDX	ET200066	3	5	50	1	0	0
R2INDX	ET200067	1	20	3	2	40	0
R2INDX	ET200067	2	44	5	2	60	0
R2INDX	ET200069	1	130	150	1	0	100
R2INDX	ET200069	2	75	150	1	0	125
R2INDX	ET200069	3	5	150	1	0	145
R2INDX	ET200070	1	76	3	2	0	0
R2INDX	ET200071	1	44	1	2	0	22.5
R2INDX	ET200071	2	76	.5	2	0	22.5
R2INDX	ET200071	3	64	1	2	0	22.5
R2INDX	ET200071	4	5	1.5	2	0	22.5
R2INDX	ET200073	1	76	1	2	0	25
R2INDX	ET200073	2	5	2	2	0	25
R2INDX	ET200073	3	75	2	2	0	35
R2INDX	ET200074	1	76	80	1	300	75
R2INDX	ET200074	2	75	65	1	170	0
R2INDX	ET200074	3	5	1	2	250	75
R2INDX	ET200074	4	11	-77	77	-77	0
R2INDX	ET200074	5	7	2	5	60	0
R2INDX	ET200075	1	64	300	1	0	75
R2INDX	ET200075	2	20	100	1	0	125
R2INDX	ET200075	3	5	250	1	0	80
R2INDX	ET200075	4	15	50	1	0	35
R2INDX	ET200076	1	15	50	1	150	30
R2INDX	ET200076	2	76	25	1	25	10
R2INDX	ET200076	3	5	25	1	25	10
R2INDX	ET200079	1	75	1	2	0	50
R2INDX	ET200080	1	8	100	1	0	40
R2INDX	ET200080	2	130	400	1	0	120
R2INDX	ET200080	3	20	20	1	0	20
R2INDX	ET200080	4	64	100	1	0	25
R2INDX	ET200080	5	5	200	1	0	75
R2INDX	ET200080	6	75	300	1	0	130
R2INDX	ET200081	1	8	100	1	0	110
R2INDX	ET200081	2	75	100	1	0	80
R2INDX	ET200082	1	130	13	41	0	0
R2INDX	ET200082	2	123	4	41	0	50
R2INDX	ET200085	1	20	1.5	2	110	25
R2INDX	ET200086	1	5	100	1	95	27
R2INDX	ET200086	2	20	100	1	150	55
R2INDX	ET200086	3	75	50	1	80	20
R2INDX	ET200087	1	5	1.5	2	110	75
R2INDX	ET200087	2	20	.5	2	48	65
R2INDX	ET200087	3	15	.5	2	60	40
R2INDX	ET200087	4	7	2	5	25	0
R2INDX	ET200088	1	75	50	1	120	-77
R2INDX	ET200088	2	5	50	1	100	-77
R2INDX	ET200088	3	15	25	43	50	-77
R2INDX	ET200089	1	75	4	2	0	100
R2INDX	ET200089	2	5	1	2	0	50
R2INDX	ET200089	3	8	.25	1	0	0
R2INDX	ET200089	4	43	.800000011920929	1	0	0
R2INDX	ET200089	5	47	.800000011920929	1	0	0
R2INDX	ET200089	6	123	.200000002980232	1	0	0
R2INDX	ET200090	1	20	5.5	41	20	40
R2INDX	ET200090	2	8	10	41	60	50
R2INDX	ET200090	3	130	2	41	0	75
R2INDX	ET200090	4	15	1	41	0	0
R2INDX	ET200090	5	79	1	41	0	0
R2INDX	ET200091	1	5	2	2	0	20
R2INDX	ET200091	2	15	.5	1	0	0
R2INDX	ET200091	3	123	.300000011920929	1	100	0
R2INDX	ET200091	4	8	2	1	0	50
R2INDX	ET200092	1	20	3	2	0	35
R2INDX	ET200092	2	75	2.5	2	0	15
R2INDX	ET200092	3	130	3	2	0	60
R2INDX	ET200092	4	72	.200000002980232	1	0	0
R2INDX	ET200092	5	39	1	40	0	30
R2INDX	ET200093	1	8	2	41	100	20
R2INDX	ET200093	2	20	4	2	150	25
R2INDX	ET200094	1	8	2	2	900	-77
R2INDX	ET200094	2	5	3	2	720	-77
R2INDX	ET200094	3	75	1	2	250	-77
R2INDX	ET200094	4	7	2	9	-77	-77
R2INDX	ET200095	1	20	150	1	0	120
R2INDX	ET200095	2	75	200	1	0	300
R2INDX	ET200095	3	51	1.5	2	500	150
R2INDX	ET200095	4	4	1.5	2	400	180
R2INDX	ET200096	1	64	2	2	0	0
R2INDX	ET200096	2	44	1	2	0	0
R2INDX	ET200096	3	15	4	2	10	0
R2INDX	ET200096	4	20	3	2	20	0
R2INDX	ET200096	5	76	2	2	30	0
R2INDX	ET200097	1	20	5	2	0	23
R2INDX	ET200097	2	75	1	2	0	19
R2INDX	ET200098	1	76	4.5	40	0	90
R2INDX	ET200098	2	20	5.5	40	0	0
R2INDX	ET200098	3	75	3	40	0	87
R2INDX	ET200098	4	72	-77	77	22	80
R2INDX	ET200098	5	7	-77	77	20	65
R2INDX	ET200098	6	15	1.5	40	0	0
R2INDX	ET200098	7	64	1.5	40	0	0
R2INDX	ET200098	8	44	10	1	0	0
R2INDX	ET200099	1	64	300	1	0	35
R2INDX	ET200099	2	20	400	1	0	24
R2INDX	ET200099	3	75	300	1	0	70
R2INDX	ET200099	4	5	200	1	0	60
R2INDX	ET200100	1	76	200	1	100	0
R2INDX	ET200100	2	79	300	1	75	20
R2INDX	ET200100	3	27	100	1	150	0
R2INDX	ET200100	4	20	300	1	0	0
R2INDX	ET200100	5	72	200	1	300	5
R2INDX	ET200100	6	9	10	1	40	3
R2INDX	ET200100	7	65	30	1	120	10
R2INDX	ET200100	8	10	20	1	100	3
