CHILDCODE	EDCHSTR5	GRDER5	CMPGRDR5	TYSCR5	SMESCHR5	PROVR5	DSSCR5	COD_MOD	ANEXO	NMSCSCR5	NIV_MOD	D_NIV_MOD	GESTION	D_GESTION	GES_DEP	D_GES_DEP	COD_ENAHO	TYSCR5_C	NMSCLSR5_C
208023	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208023	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208023	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208023	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208024	13	13	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208024	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208024	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208024	16	13	 	4	0	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208025	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208025	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208025	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208025	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208026	13	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208026	14	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208026	15	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208026	16	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208027	13	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208027	14	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208027	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208027	16	15	 	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208028	13	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208028	14	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208028	15	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208028	16	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208029	13	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208029	14	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208029	15	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208029	16	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208030	13	21	 	4	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208030	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208030	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208030	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208031	13	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208031	14	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208031	15	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208031	16	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208032	13	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208032	14	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208032	15	16	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208032	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208033	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208033	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208033	15	13	 	4	0	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208033	16	13	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208034	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208034	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208034	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208034	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208037	13	15	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208037	14	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208037	15	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208037	16	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208038	13	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208038	14	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208038	15	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208038	16	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208040	13	15	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208040	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208040	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208040	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208041	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208041	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208041	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208041	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208042	13	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208042	14	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208042	15	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208042	16	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208043	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208043	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208043	15	15	 	4	0	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208043	16	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208044	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208044	14	15	 	4	0	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208044	15	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208044	16	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208046	13	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208046	14	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208046	15	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208046	16	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208047	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208047	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208047	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208047	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208048	13	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208048	14	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208048	15	16	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
208048	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208049	13	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208049	14	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208049	15	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208049	16	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208050	13	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208050	14	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208050	15	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208050	16	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
208051	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208051	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208051	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
208051	16	15	 	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1	 
