CHILDID	ID	AGE	MEMSEX	RELATE	LIVHSE	DTHEXPR3	ADULTEDC	GRADE	HSSTRR3	STRAGER3	GRADER3	STILLR3	WHYNOTR3	AGEGRDR3	PERFR3	FEESR3	DISABR3	ACTR3	MONTHSR3	DAYSR3	HOURSR3	SLEEPR3	CHCARER3	HHCHRER3	NPYWRKR3	PAYWRKR3	SCHOOLR3	STUDYR3	PLAYR3
VN101047	0	15	1	0	1	88	88	88	1	6	8	1	88	88	3	267	0	7	12	20	3	9	0	1	2	0	5	2	5
VN101047	1	38	1	1	1	88	0	99	 	 	 	 	 	 	 	 	0	12	6	20	10	 	 	 	 	 	 	 	 
VN101047	2	36	2	1	1	88	0	99	 	 	 	 	 	 	 	 	0	1	12	15	8	 	 	 	 	 	 	 	 
VN101047	17	11	1	7	1	88	88	88	1	6	5	1	88	88	3	267	0	19	 	 	 	9	0	0	0	0	5	2	8
VN101048	2	67	2	5	3	0	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN101048	0	15	2	0	1	88	88	88	1	7	8	1	88	88	3	764	0	15	12	20	2	9	0	2	0	0	5	4	4
VN101048	1	72	1	5	1	88	0	99	 	 	 	 	 	 	 	 	0	15	12	25	4	 	 	 	 	 	 	 	 
VN101048	3	46	2	1	1	88	0	99	 	 	 	 	 	 	 	 	0	1	12	25	8	 	 	 	 	 	 	 	 
VN101048	4	43	1	1	1	88	0	99	 	 	 	 	 	 	 	 	0	1	12	25	8	 	 	 	 	 	 	 	 
VN101048	5	20	2	7	1	88	0	99	 	 	 	 	 	 	 	 	0	1	12	25	8	 	 	 	 	 	 	 	 
VN101048	6	17	1	7	1	88	88	88	1	6	8	1	88	88	3	0	0	7	12	10	4	9	0	0	1	0	5	3	6
VN101049	4	25	2	14	2	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN101049	0	14	2	0	1	88	88	88	1	5	8	1	88	88	3	828	0	15	0	20	2	8	0	2	0	0	5	3	6
VN101049	1	74	2	6	1	88	0	99	 	 	 	 	 	 	 	 	0	15	11	20	4	 	 	 	 	 	 	 	 
VN101049	2	44	2	1	1	88	0	99	 	 	 	 	 	 	 	 	0	1	8	25	9	 	 	 	 	 	 	 	 
VN101049	3	40	1	1	1	88	0	99	 	 	 	 	 	 	 	 	0	12	11	18	8	 	 	 	 	 	 	 	 
VN101049	5	13	1	7	1	88	88	88	1	5	7	1	88	88	3	828	0	15	11	20	2	9	0	2	0	0	5	3	5
VN101050	0	14	2	0	1	88	88	88	1	6	8	1	88	88	2	900	0	15	12	26	22	8	0	2	0	0	5	3	6
VN101050	1	62	1	1	1	88	0	99	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 
VN101050	2	57	2	1	1	88	0	99	 	 	 	 	 	 	 	 	0	15	12	30	4	 	 	 	 	 	 	 	 
VN101051	0	15	2	0	1	88	88	88	1	6	9	1	88	88	1	90	0	15	12	25	3	9	0	3	0	0	5	2	5
VN101051	1	83	1	6	1	88	0	99	 	 	 	 	 	 	 	 	4	19	 	 	 	 	 	 	 	 	 	 	 
VN101051	2	79	2	6	1	88	0	99	 	 	 	 	 	 	 	 	5	19	 	 	 	 	 	 	 	 	 	 	 
VN101051	3	39	1	1	1	88	0	99	 	 	 	 	 	 	 	 	0	1	12	20	8	 	 	 	 	 	 	 	 
VN101051	17	9	1	8	1	88	88	88	1	6	3	1	88	88	4	135	0	19	 	 	 	10	0	0	0	0	5	3	6
VN101054	0	14	2	0	1	88	88	88	1	6	8	1	88	88	2	-77	0	15	12	15	3	8	0	3	0	0	6	5	2
VN101054	1	39	1	1	1	88	99	99	 	 	 	 	 	 	 	 	0	1	8	20	8	 	 	 	 	 	 	 	 
VN101054	2	37	2	1	1	88	99	99	 	 	 	 	 	 	 	 	0	1	8	20	8	 	 	 	 	 	 	 	 
VN101054	3	19	2	7	1	88	99	99	 	 	 	 	 	 	 	 	0	12	10	10	6	 	 	 	 	 	 	 	 
VN101054	4	16	1	7	1	88	88	88	1	6	11	1	88	88	3	-77	0	15	12	20	3	8	0	3	0	0	6	5	2
VN101059	2	32	1	1	2	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN101059	3	12	1	7	2	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN101059	0	14	2	0	1	88	88	88	1	6	7	1	88	88	2	0	3	7	11	8	3	8	0	2	0	0	5	2	7
VN101059	1	34	2	1	1	88	0	 	 	 	 	 	 	 	 	 	0	1	9	22	8	 	 	 	 	 	 	 	 
VN101064	3	19	1	7	4	88	88	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN101064	0	15	1	0	1	88	88	88	1	6	9	1	88	88	2	133	0	15	12	20	2	9	0	2	0	0	6	3	4
VN101064	1	41	1	1	1	88	0	99	 	 	 	 	 	 	 	 	0	1	12	15	8	 	 	 	 	 	 	 	 
VN101064	2	39	2	1	1	88	0	99	 	 	 	 	 	 	 	 	0	1	12	20	8	 	 	 	 	 	 	 	 
VN101064	4	17	2	7	1	88	88	88	1	6	11	1	88	88	2	96	0	15	12	25	1	9	0	1	0	0	6	4	4
VN101067	3	20	2	7	2	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN101067	0	15	1	0	1	88	88	88	1	8	4	0	8	14	4	-88	0	4	11	25	3	9	0	2	3	0	0	88	10
VN101067	1	48	2	1	1	88	0	99	 	 	 	 	 	 	 	 	0	1	9	22	8	 	 	 	 	 	 	 	 
VN101067	2	24	1	7	1	88	1	12	 	 	 	 	 	 	 	 	0	1	10	20	8	 	 	 	 	 	 	 	 
VN101067	4	18	1	7	1	88	0	99	 	 	 	 	 	 	 	 	0	1	10	25	8	 	 	 	 	 	 	 	 
VN101067	5	18	2	16	1	88	88	0	 	 	 	 	 	 	 	 	0	1	11	25	8	 	 	 	 	 	 	 	 
VN101075	0	15	2	0	1	88	88	88	1	6	9	1	88	88	2	90	1	15	12	20	2	10	0	2	0	0	5	1	6
VN101075	1	43	1	1	1	88	0	99	 	 	 	 	 	 	 	 	1	13	12	22	8	 	 	 	 	 	 	 	 
VN101075	2	42	2	1	1	88	0	99	 	 	 	 	 	 	 	 	1	13	12	22	8	 	 	 	 	 	 	 	 
VN101075	3	17	2	7	1	88	88	88	1	6	11	1	88	88	3	225	1	13	12	20	2	10	0	2	0	2	5	2	3
VN101083	0	15	2	0	1	88	88	88	1	6	9	1	88	88	2	90	0	15	12	20	2	8	0	2	1	0	5	3	5
VN101083	1	41	1	1	1	88	99	99	 	 	 	 	 	 	 	 	0	1	8	10	8	 	 	 	 	 	 	 	 
VN101083	2	41	2	1	1	88	99	99	 	 	 	 	 	 	 	 	0	4	12	30	4	 	 	 	 	 	 	 	 
VN101083	3	17	2	7	1	88	88	88	1	6	12	1	88	88	2	90	0	15	12	15	2	8	0	2	2	0	5	3	4
VN101083	4	13	2	7	1	88	88	88	1	6	7	1	88	88	2	150	0	15	12	15	2	8	0	2	0	0	5	2	7
VN111001	3	18	2	7	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN111001	0	15	2	0	1	88	88	88	1	6	9	1	88	88	2	410	0	15	12	15	2	7	0	2	0	0	5	6	4
VN111001	1	42	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	8	12	16	8	 	 	 	 	 	 	 	 
VN111001	2	41	2	1	1	88	0	6	 	 	 	 	 	 	 	 	0	1	12	27	7	 	 	 	 	 	 	 	 
VN111001	4	16	2	7	1	88	88	88	1	6	9	0	31	15	88	-88	0	1	12	25	7	9	0	2	7	0	88	88	6
VN111001	17	10	1	7	1	88	88	88	1	6	4	1	88	88	3	36	0	19	88	88	88	10	0	0	0	0	5	5	5
VN111002	0	14	2	0	1	88	88	88	1	6	8	1	88	88	2	54	0	1	12	25	3	9	0	1	3	0	6	3	2
VN111002	1	37	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	12	28	8	 	 	 	 	 	 	 	 
VN111002	2	33	2	1	1	88	0	8	 	 	 	 	 	 	 	 	0	1	12	28	8	 	 	 	 	 	 	 	 
VN111002	3	12	1	7	1	88	88	88	1	6	6	1	88	88	2	54	0	4	12	25	3	8	0	1	3	6	3	3	2
VN111002	4	79	2	6	1	88	0	0	 	 	 	 	 	 	 	 	0	15	12	30	5	 	 	 	 	 	 	 	 
VN111003	3	18	1	7	2	88	0	9	 	 	 	 	 	 	 	 	0	13	12	26	8	 	 	 	 	 	 	 	 
VN111003	0	15	2	0	1	88	88	88	1	6	9	1	88	88	3	1000	0	15	12	4	2	8	0	2	0	0	4	5	5
VN111003	1	46	1	1	1	88	0	7	 	 	 	 	 	 	 	 	0	1	11	26	7	 	 	 	 	 	 	 	 
VN111003	2	40	2	1	1	88	0	4	 	 	 	 	 	 	 	 	0	1	11	27	7	 	 	 	 	 	 	 	 
VN111003	17	8	2	7	1	88	88	88	1	6	2	1	88	88	2	0	0	15	12	26	1	9	0	1	0	0	5	1	8
VN111004	4	24	2	7	4	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN111004	0	14	1	0	1	88	88	88	1	6	8	0	24	15	88	-88	0	15	10	20	6	9	3	3	0	0	0	3	6
VN111004	1	78	2	6	1	88	0	0	 	 	 	 	 	 	 	 	4	88	 	 	 	 	 	 	 	 	 	 	 
VN111004	2	49	1	1	1	88	0	6	 	 	 	 	 	 	 	 	2	15	10	20	4	 	 	 	 	 	 	 	 
VN111004	3	47	2	1	1	88	0	7	 	 	 	 	 	 	 	 	0	1	12	26	8	 	 	 	 	 	 	 	 
VN111004	5	21	2	7	1	88	0	0	 	 	 	 	 	 	 	 	4	88	 	 	 	 	 	 	 	 	 	 	 
VN111005	3	19	2	7	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN111005	0	15	2	0	1	88	88	88	1	7	8	1	88	88	3	27	0	15	10	20	3	8	0	2	3	0	5	2	4
VN111005	1	42	1	1	1	88	0	2	 	 	 	 	 	 	 	 	0	1	11	25	8	 	 	 	 	 	 	 	 
VN111005	2	38	2	1	1	88	0	0	 	 	 	 	 	 	 	 	0	1	10	20	8	 	 	 	 	 	 	 	 
VN111005	4	13	1	7	1	88	88	88	1	6	7	1	88	88	2	54	0	15	9	20	4	8	0	2	3	0	5	2	4
VN111005	17	11	1	7	1	88	88	88	1	6	5	1	88	88	3	135	0	15	9	16	3	9	0	1	2	0	5	4	3
VN111006	17	 	 	 	 	 	 	 	1	6	4	1	88	88	3	0	0	15	10	22	3	9	0	1	3	0	5	2	4
VN111006	0	14	2	0	1	88	88	88	1	7	8	1	88	88	3	54	0	1	11	15	4	8	0	2	3	0	5	3	3
VN111006	1	35	2	1	1	88	0	0	 	 	 	 	 	 	 	 	0	1	12	26	8	 	 	 	 	 	 	 	 
VN111006	2	34	1	1	1	88	0	5	 	 	 	 	 	 	 	 	0	1	12	25	8	 	 	 	 	 	 	 	 
VN111006	3	13	1	7	1	88	88	88	1	7	7	1	88	88	2	54	0	1	11	15	3	8	0	1	3	0	5	2	5
VN111006	4	11	1	7	1	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN111008	3	18	1	7	2	88	0	9	 	 	 	 	 	 	 	 	0	1	10	27	7	 	 	 	 	 	 	 	 
VN111008	4	16	2	7	2	88	88	88	1	6	10	1	88	88	2	480	0	15	12	26	1	8	0	1	0	0	5	4	6
VN111008	0	14	1	0	1	88	88	88	1	6	9	0	20	14	88	54	0	4	11	27	3	9	0	1	7	0	0	0	6
VN111008	1	45	2	1	1	88	0	5	 	 	 	 	 	 	 	 	1	1	11	25	6	 	 	 	 	 	 	 	 
VN111008	2	43	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	11	27	8	 	 	 	 	 	 	 	 
VN111009	4	28	1	11	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN111009	0	15	1	0	1	88	88	88	1	6	9	0	31	15	88	-88	0	4	10	18	3	10	0	2	2	0	5	4	1
VN111009	1	79	2	6	1	88	88	88	 	 	 	 	 	 	 	 	0	15	9	20	2	 	 	 	 	 	 	 	 
VN111009	2	40	2	1	1	88	0	6	 	 	 	 	 	 	 	 	0	1	12	24	7	 	 	 	 	 	 	 	 
VN111009	3	39	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	11	25	6	 	 	 	 	 	 	 	 
VN111009	5	17	1	7	1	88	88	88	1	7	10	1	88	88	2	50	0	4	10	6	3	9	0	2	1	0	5	4	4
VN111010	0	15	1	0	1	88	88	88	1	6	9	1	88	88	3	504	0	15	8	20	3	8	0	2	2	0	5	5	2
VN111010	1	42	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	12	10	8	 	 	 	 	 	 	 	 
VN111010	2	41	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	10	10	26	10	 	 	 	 	 	 	 	 
VN111010	3	18	2	7	1	88	0	9	 	 	 	 	 	 	 	 	0	10	10	20	10	 	 	 	 	 	 	 	 
VN111010	4	13	1	7	1	88	88	88	1	6	7	1	88	88	2	504	0	15	8	10	2	9	0	2	0	0	5	5	3
VN111011	0	15	1	0	1	88	88	88	1	6	8	0	8	14	88	-88	0	1	12	25	5	9	0	2	5	0	88	88	8
VN111011	1	42	1	1	1	88	0	7	 	 	 	 	 	 	 	 	0	1	12	25	7	 	 	 	 	 	 	 	 
VN111011	2	39	2	1	1	88	0	8	 	 	 	 	 	 	 	 	0	1	12	26	6	 	 	 	 	 	 	 	 
VN111011	3	17	1	7	1	88	88	88	1	6	9	0	31	15	88	-88	0	9	12	14	12	6	0	0	0	12	88	88	6
VN111011	4	13	2	7	1	88	88	88	1	6	7	1	88	88	2	54	0	15	12	27	3	8	0	3	0	0	5	5	3
VN111012	0	14	1	0	1	88	88	88	1	6	8	1	88	88	2	336	0	15	12	30	2	8	2	2	0	0	6	3	3
VN111012	1	39	1	1	1	88	0	7	 	 	 	 	 	 	 	 	0	1	12	25	8	 	 	 	 	 	 	 	 
VN111012	2	37	2	1	1	88	0	5	 	 	 	 	 	 	 	 	0	1	12	22	8	 	 	 	 	 	 	 	 
VN111012	3	17	2	7	1	88	88	88	1	6	9	1	88	88	3	1676	0	15	12	30	2	8	1	2	1	0	5	4	3
VN111013	0	15	1	0	1	88	88	88	1	6	9	1	88	88	2	50	0	15	12	28	2	8	0	2	0	0	5	3	6
VN111013	1	42	1	1	1	88	0	7	 	 	 	 	 	 	 	 	0	13	12	26	8	 	 	 	 	 	 	 	 
VN111013	2	35	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	13	12	24	8	 	 	 	 	 	 	 	 
VN111014	0	14	2	0	1	88	88	88	1	6	8	1	88	88	2	414	0	15	10	16	2	8	0	3	0	0	5	6	2
VN111014	1	38	1	1	1	88	0	10	 	 	 	 	 	 	 	 	0	1	11	20	9	 	 	 	 	 	 	 	 
VN111014	2	32	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	10	18	8	 	 	 	 	 	 	 	 
VN111014	17	11	2	7	1	88	88	88	1	6	5	1	88	88	2	495	0	15	10	15	1	8	0	1	0	0	5	7	3
VN111015	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	8	12	30	7	 	 	 	 	 	 	 	 
VN111015	0	15	2	0	1	88	88	88	1	6	9	1	88	88	2	1150	0	15	12	25	1	8	0	1	0	0	6	7	2
VN111015	1	47	1	1	1	88	0	13	 	 	 	 	 	 	 	 	0	15	12	30	4	 	 	 	 	 	 	 	 
VN111015	2	38	2	1	1	88	0	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN111015	17	7	2	7	1	88	88	88	1	6	1	1	88	88	2	550	0	15	12	20	1	10	0	1	0	0	5	4	4
VN111016	0	14	2	0	1	88	88	88	1	6	8	1	88	88	2	54	0	15	12	30	3	8	2	2	0	0	6	4	2
VN111016	1	43	1	1	1	88	0	12	 	 	 	 	 	 	 	 	0	20	7	15	11	 	 	 	 	 	 	 	 
VN111016	2	32	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	7	12	8	 	 	 	 	 	 	 	 
VN111016	17	7	1	7	1	88	88	88	1	6	1	1	88	88	3	495	0	19	 	 	 	9	0	0	0	0	5	4	6
VN111017	0	14	1	0	1	88	88	88	1	6	8	1	88	88	3	54	0	15	12	30	2	9	0	2	0	0	5	2	6
VN111017	1	39	1	1	1	88	0	11	 	 	 	 	 	 	 	 	0	11	10	30	8	 	 	 	 	 	 	 	 
VN111017	2	35	2	1	1	88	0	6	 	 	 	 	 	 	 	 	0	1	12	30	7	 	 	 	 	 	 	 	 
VN111017	3	16	2	7	1	88	88	88	1	6	10	1	88	88	3	50	0	15	12	5	3	8	0	0	0	0	6	4	6
VN111018	0	14	2	0	1	88	88	88	1	6	9	1	88	88	2	1180	0	15	12	30	2	9	0	2	0	0	5	5	3
VN111018	1	45	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	20	8	24	7	 	 	 	 	 	 	 	 
VN111018	2	44	2	1	1	88	0	13	 	 	 	 	 	 	 	 	0	13	9	22	10	 	 	 	 	 	 	 	 
VN111018	17	9	2	7	1	88	88	88	1	6	3	1	88	88	2	495	0	15	12	20	1	9	0	1	0	0	5	5	4
VN111019	0	14	1	0	1	88	88	88	1	6	8	1	88	88	1	54	0	15	12	28	1	8	0	2	0	0	6	2	6
VN111019	1	40	1	1	1	88	0	7	 	 	 	 	 	 	 	 	0	10	12	30	12	 	 	 	 	 	 	 	 
VN111019	2	36	2	1	1	88	0	7	 	 	 	 	 	 	 	 	0	10	12	30	12	 	 	 	 	 	 	 	 
VN111019	3	16	1	7	1	88	88	88	1	6	10	1	88	88	2	50	0	15	12	28	1	10	0	2	0	0	6	4	2
VN111020	4	17	1	7	2	88	88	88	1	6	9	0	31	15	88	-88	0	13	12	25	8	 	 	 	 	 	 	 	 
VN111020	0	15	1	0	1	88	88	88	1	6	7	0	8	13	88	-88	0	1	10	20	8	9	0	2	8	0	0	0	5
VN111020	1	39	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	12	12	26	8	 	 	 	 	 	 	 	 
VN111020	2	41	2	1	1	88	0	8	 	 	 	 	 	 	 	 	0	1	10	26	8	 	 	 	 	 	 	 	 
VN111020	3	19	2	7	1	88	0	8	 	 	 	 	 	 	 	 	0	1	8	25	8	 	 	 	 	 	 	 	 
VN111020	5	1	1	15	1	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN111021	0	14	1	0	1	88	88	88	1	6	8	1	88	88	5	54	0	4	12	20	3	9	0	1	3	0	6	2	3
VN111021	1	35	1	1	1	88	0	1	 	 	 	 	 	 	 	 	0	1	12	25	7	 	 	 	 	 	 	 	 
VN111021	2	35	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	12	25	7	 	 	 	 	 	 	 	 
VN111021	3	13	1	7	1	88	88	88	1	6	7	1	88	88	3	54	0	4	99	20	3	10	0	1	3	0	6	2	2
VN111021	17	9	2	7	1	88	88	88	1	6	3	1	88	88	3	0	0	15	12	15	2	10	0	2	0	0	6	3	3
VN111022	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	6	26	7	 	 	 	 	 	 	 	 
VN111022	0	15	1	0	1	88	88	88	1	6	9	0	31	15	88	136	0	4	11	27	3	8	0	2	0	8	0	0	6
VN111022	1	42	1	1	1	88	0	3	 	 	 	 	 	 	 	 	0	1	10	26	8	 	 	 	 	 	 	 	 
VN111022	2	38	2	1	1	88	0	4	 	 	 	 	 	 	 	 	0	1	11	27	7	 	 	 	 	 	 	 	 
VN111022	3	20	1	7	1	88	0	99	 	 	 	 	 	 	 	 	0	1	12	24	8	 	 	 	 	 	 	 	 
VN111022	4	17	1	7	1	88	0	99	1	6	9	0	8	16	88	-88	0	12	7	29	8	8	0	2	0	8	0	0	6
VN111025	4	18	2	7	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN111025	0	15	2	0	1	88	88	88	1	6	9	0	31	15	88	-88	0	15	2	30	5	9	1	2	6	0	0	0	6
VN111025	1	64	2	6	1	88	0	2	 	 	 	 	 	 	 	 	0	19	 	 	 	 	 	 	 	 	 	 	 
VN111025	2	35	1	1	1	88	0	6	 	 	 	 	 	 	 	 	0	1	12	15	5	 	 	 	 	 	 	 	 
VN111025	3	35	2	1	1	88	99	99	 	 	 	 	 	 	 	 	0	1	12	12	4	 	 	 	 	 	 	 	 
VN111025	5	12	2	7	1	88	88	88	1	6	6	1	88	88	3	454	0	4	12	30	2	9	1	1	0	0	6	5	2
VN111025	17	9	2	7	1	88	88	88	1	6	3	1	88	88	2	180	0	15	12	9	1	9	2	0	0	0	5	4	3
VN111025	18	5	2	7	1	88	88	88	0	88	88	88	88	88	88	-88	0	19	 	 	 	11	0	0	0	0	0	0	13
VN111027	0	15	2	0	1	88	88	88	1	6	9	1	88	88	3	414	0	1	2	25	5	8	0	2	0	0	5	6	3
VN111027	1	71	2	6	1	88	0	0	 	 	 	 	 	 	 	 	3	19	88	88	88	 	 	 	 	 	 	 	 
VN111027	2	41	1	1	1	88	0	5	 	 	 	 	 	 	 	 	0	1	10	28	8	 	 	 	 	 	 	 	 
VN111027	3	41	2	1	1	88	0	5	 	 	 	 	 	 	 	 	0	1	11	26	9	 	 	 	 	 	 	 	 
VN111027	17	11	1	7	1	88	88	88	1	6	5	1	88	88	4	495	0	15	11	20	2	8	0	2	0	0	5	6	3
VN111028	0	15	2	0	1	88	88	88	1	6	9	0	21	15	88	200	0	10	5	20	8	8	0	2	0	8	0	0	6
VN111028	1	41	2	1	1	88	0	0	 	 	 	 	 	 	 	 	0	1	12	25	8	 	 	 	 	 	 	 	 
VN111028	2	38	1	1	1	88	0	0	 	 	 	 	 	 	 	 	0	1	12	26	9	 	 	 	 	 	 	 	 
VN111028	3	20	1	7	1	88	0	9	 	 	 	 	 	 	 	 	0	1	12	20	8	 	 	 	 	 	 	 	 
VN111028	17	11	2	7	1	88	88	88	1	6	5	1	88	88	2	936	0	15	12	30	2	9	0	2	0	0	5	4	4
VN111030	1	79	1	6	3	0	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN111030	4	27	2	13	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN111030	0	15	2	0	1	88	88	88	1	6	9	1	88	88	3	410	0	15	11	4	2	8	0	2	0	0	4	5	5
VN111030	2	43	1	1	1	88	0	7	 	 	 	 	 	 	 	 	0	1	10	25	6	 	 	 	 	 	 	 	 
VN111030	3	33	2	1	1	88	0	5	 	 	 	 	 	 	 	 	0	1	10	24	6	 	 	 	 	 	 	 	 
VN111030	5	13	1	7	1	88	88	88	1	6	7	1	88	88	2	54	0	4	11	25	3	7	0	0	3	0	5	1	8
VN111030	17	10	2	7	1	88	88	88	1	6	4	1	88	88	3	0	0	15	12	27	3	8	0	3	0	0	5	1	7
VN111031	0	15	1	0	1	88	88	88	 	 	 	 	 	 	 	 	0	15	12	15	1	9	0	1	0	0	6	3	5
VN111031	1	37	1	1	1	88	0	5	 	 	 	 	 	 	 	 	0	9	11	26	8	 	 	 	 	 	 	 	 
VN111031	2	32	2	1	1	88	0	5	 	 	 	 	 	 	 	 	0	13	12	28	10	 	 	 	 	 	 	 	 
VN111032	0	15	1	0	1	88	88	88	1	6	6	0	24	12	88	-88	0	1	12	25	4	10	0	1	4	0	0	0	8
VN111032	1	45	1	1	1	88	0	6	 	 	 	 	 	 	 	 	0	1	12	26	5	 	 	 	 	 	 	 	 
VN111032	2	43	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	12	25	5	 	 	 	 	 	 	 	 
VN111032	3	17	1	7	1	88	88	88	1	6	9	0	31	14	88	-88	0	20	7	20	8	9	0	1	0	8	0	0	6
VN111032	4	13	1	7	1	88	88	88	1	6	7	1	88	88	2	54	0	15	12	30	2	9	0	2	0	0	6	3	4
VN111033	0	15	1	0	1	88	88	88	1	6	9	1	88	88	2	640	0	15	10	26	2	8	0	2	0	0	5	5	4
VN111033	1	37	1	1	1	88	1	14	 	 	 	 	 	 	 	 	0	13	9	22	5	 	 	 	 	 	 	 	 
VN111033	2	37	2	1	1	88	0	14	 	 	 	 	 	 	 	 	0	13	9	26	6	 	 	 	 	 	 	 	 
VN111033	17	11	2	7	1	88	88	88	1	6	5	1	88	88	2	320	0	15	12	24	2	8	0	1	0	0	5	5	5
VN111034	0	15	2	0	1	88	88	88	1	6	9	1	88	88	2	144	1	15	9	10	3	7	0	2	2	0	5	4	4
VN111034	1	35	1	1	1	88	0	9	 	 	 	 	 	 	 	 	1	10	10	28	8	 	 	 	 	 	 	 	 
VN111034	2	32	2	1	1	88	99	9	 	 	 	 	 	 	 	 	1	10	10	26	8	 	 	 	 	 	 	 	 
VN111034	17	11	2	7	1	88	88	88	1	6	5	1	88	88	2	100	1	10	8	15	3	8	0	0	2	0	5	4	5
VN111035	0	15	2	0	1	88	88	88	1	6	9	1	88	88	2	358	0	15	12	4	4	8	0	1	0	0	5	4	6
VN111035	1	39	1	1	1	88	0	8	 	 	 	 	 	 	 	 	0	9	12	25	8	 	 	 	 	 	 	 	 
VN111035	2	33	2	1	1	88	0	12	 	 	 	 	 	 	 	 	0	1	12	10	8	 	 	 	 	 	 	 	 
VN111035	3	13	1	7	1	88	88	88	1	6	7	1	88	88	2	189	0	15	12	20	3	8	0	3	0	0	5	2	6
VN111036	0	15	2	0	1	88	88	88	1	6	9	1	88	88	3	134	0	1	10	15	3	9	0	2	3	1	4	3	3
VN111036	1	79	2	5	1	88	0	0	 	 	 	 	 	 	 	 	0	15	12	28	3	 	 	 	 	 	 	 	 
VN111036	2	38	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	11	15	8	 	 	 	 	 	 	 	 
VN111036	3	36	2	1	1	88	0	8	 	 	 	 	 	 	 	 	0	1	12	15	7	 	 	 	 	 	 	 	 
VN111036	17	9	1	7	1	88	88	88	1	6	3	1	88	88	3	70	0	15	12	10	1	9	0	1	0	0	5	4	5
VN111038	0	15	2	0	1	88	88	88	1	6	9	1	88	88	2	154	0	15	8	15	2	9	0	2	0	0	5	4	4
VN111038	1	40	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	12	10	20	8	 	 	 	 	 	 	 	 
VN111038	2	39	2	1	1	88	0	8	 	 	 	 	 	 	 	 	0	1	10	28	7	 	 	 	 	 	 	 	 
VN111038	3	18	1	7	1	88	0	9	 	 	 	 	 	 	 	 	0	1	9	22	7	 	 	 	 	 	 	 	 
VN111039	0	15	1	0	1	88	88	88	1	6	9	0	8	14	88	327	0	15	12	30	4	10	0	4	0	0	0	0	10
VN111039	1	51	1	1	1	88	0	2	 	 	 	 	 	 	 	 	0	1	7	25	8	 	 	 	 	 	 	 	 
VN111039	2	50	2	1	1	88	0	6	 	 	 	 	 	 	 	 	0	1	12	25	8	 	 	 	 	 	 	 	 
VN111039	3	21	1	7	1	88	0	9	 	 	 	 	 	 	 	 	0	9	12	27	8	 	 	 	 	 	 	 	 
VN111040	0	15	2	0	1	88	88	88	1	6	9	1	88	88	2	474	0	15	12	4	2	8	0	1	0	0	5	4	6
VN111040	1	48	1	1	1	88	0	7	 	 	 	 	 	 	 	 	0	1	12	25	7	 	 	 	 	 	 	 	 
