CHILDCODE	MATHTEST	MATHDAY	MATHMTH	MATHYEAR	MTHITM01	MTHITM02	MTHITM03	MTHITM04	MTHITM05	MTHITM06	MTHITM07	MTHITM08	MTHITM09	MTHITM10	MTHITM11	MTHITM12	MTHITM13	MTHITM14	MTHITM15	MTHITM16	MTHITM17	MTHITM18	MTHITM19	MTHITM20	MTHITM21	MTHITM22	MTHITM23	MTHITM24	MTHITM25	MTHITM26	MTHITM27	MTHITM28	MTHITM29	MTHITM30	MTHITM31	MATHEND	READTEST	RDGCMP01	RDGCMP02	RDGCMP03	RDGCMP04	RDGCMP05	RDGCMP06	RDGCMP07	RDGCMP08	RDGCMP09	RDGCMP10	RDGCMP11	RDGCMP12	RDGCMP13	RDGCMP14	RDGCMP15	RDGCMP16	RDGCMP17	RDGCMP18	RDGCMP19	RDGCMP20	RDGCMP21	RDGCMP22	RDGCMP23	RDGCMP24	RDGCMP25	RDGCMP26	READEND	correct01maths	correct02maths	correct03maths	correct04maths	correct05maths	correct06maths	correct08maths	correct09maths	correct10maths	correct11maths	correct12maths	correct13maths	correct14maths	correct15maths	correct16maths	correct17maths	correct18maths	correct19maths	correct20maths	correct21maths	correct22maths	correct23maths	correct24maths	correct26maths	correct27maths	correct29maths	correct07maths	correct25maths	correct28maths	correct30maths	correct31maths	maths_raw	maths_perco	correct01read	correct02read	correct03read	correct04read	correct05read	correct06read	correct07read	correct08read	correct09read	correct10read	correct11read	correct12read	correct13read	correct14read	correct15read	correct16read	correct17read	correct18read	correct19read	correct20read	correct21read	correct22read	correct23read	correct24read	correct25read	correct26read	read_raw	read_perco
30001	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30002	1	24	12	2016	49	5	4	43	45	10.0299997329712	18/27	4	30	3	1	1	2	2	1	2	2	1	3	2	4	2	1	1	36	2	1	120	1	7	2500	 	1	2	4	3	2	1	3	4	2	3	2	1	4	3	2	2	1	3	4	3	2	99	99	99	99	99	99	 	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	12	38.7096786499023	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	8	30.769229888916
30003	1	23	12	2016	60	5	2	21	3	18.0300006866455	3/4	4	30	4	99	1	2	3	1	2	4	1	2	2	1	3	2	2	60	2	1	111.25	2	4	250	 	1	4	3	4	2	3	2	4	1	3	2	3	1	3	4	2	1	3	4	1	2	3	3	3	4	1	4	 	1	0	1	0	1	1	1	1	0	 	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	13	41.9354820251465	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	21	80.7692337036133
30004	1	21	12	2016	60	4	2	22	3	18.0300006866455	3/4	3	30	3	1	1	2	2	1	2	2	1	3	2	4	2	1	1	36	2	1	120	1	3	2500	 	1	4	3	4	4	2	2	3	1	3	4	3	1	4	2	2	1	1	4	1	2	2	2	3	1	1	4	 	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	1	0	0	17	54.8387107849121	1	1	0	1	0	1	1	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	1	1	18	69.2307662963867
30005	1	23	12	2016	60	2	1	22	3	18.0300006866455	3/4	1	-99	3	4	2	3	2	3	2	3	1	2	4	2	3	1	2	15	1	3	25	3	16	25000	 	1	2	2	1	1	2	2	3	4	2	1	4	3	2	3	4	2	3	1	3	1	1	3	2	1	2	3	 	1	0	0	0	1	1	0	 	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	7	22.5806446075439	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	6	23.0769233703613
30006	1	22	12	2016	60	4	2	20	3	18.0300006866455	3/4	4	30	2	3	1	2	4	4	3	1	1	1	2	3	2	2	1	28	2	3	120	3	3	2.5	 	1	4	3	1	2	4	2	1	1	3	1	3	4	3	2	1	3	1	2	1	2	3	1	4	1	3	2	 	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	25	80.6451644897461	1	1	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	9	34.6153831481934
30007	1	20	12	2016	60	4	2	20	3	18.0300006866455	3/4	4	1.20000004768372	1	1	1	2	4	1	3	2	1	2	2	3	3	1	2	12	2	1	1920	2	6	9000	 	1	4	3	1	4	2	2	3	1	1	1	2	1	3	4	1	3	2	3	4	2	1	1	3	3	1	4	 	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	16	51.6129035949707	1	1	1	1	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	1	14	53.8461532592773
30008	1	21	12	2016	60	4	2	-99	3	18.0300006866455	7 16/24	4	4	3	3	1	2	2	1	3	4	3	1	99	99	99	99	99	-99	99	99	-99	99	-99	-99	 	1	4	3	4	2	3	4	3	1	4	2	3	3	4	4	4	1	3	1	4	2	3	1	4	4	3	2	 	1	1	1	 	1	1	1	0	1	0	1	1	0	0	1	0	0	1	 	 	 	 	 	 	 	 	0	 	 	 	 	11	35.4838714599609	1	1	0	0	1	0	1	1	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	11	42.3076934814453
30009	1	20	12	2016	10	1	2	20	3	18.0300006866455	18/21	2	3	1	3	1	2	2	4	2	3	3	3	2	1	3	1	1	7	4	1	1.83	1	2	1	 	1	4	3	4	1	2	4	3	1	3	2	1	1	4	4	1	1	1	1	2	1	1	3	4	4	3	4	 	0	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	8	25.8064517974854	1	1	0	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	1	12	46.1538467407227
30010	1	19	12	2016	60	5	2	32	3	18.0100002288818	18/24	4	4	2	3	4	1	2	3	2	4	3	2	2	1	4	2	3	3	2	4	200	4	5	50	 	1	4	1	1	2	1	2	4	3	3	1	4	3	1	1	4	1	1	2	2	3	1	1	4	1	3	4	 	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	10	32.2580642700195	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	7	26.9230766296387
30011	1	23	12	2016	60	5	2	20	3	16.2299995422363	3/4	4	4	4	3	1	3	4	1	2	4	3	2	2	3	1	1	3	30	3	1	450	1	2	1	 	1	4	3	1	2	1	2	3	1	4	2	3	1	2	2	2	1	1	4	1	4	4	1	1	3	3	4	 	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	9	29.0322589874268	1	1	1	0	0	1	1	1	0	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	13	50
30012	1	18	12	2016	60	3	2	20	25	18.0300006866455	18/24	2	-99	3	2	2	1	2	4	2	1	4	1	1	3	2	2	1	30	2	4	1.920	5	5	30	 	1	3	4	1	2	3	2	1	2	4	4	3	3	1	2	4	3	3	1	4	4	2	2	1	3	1	4	 	1	0	1	0	0	1	0	 	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	0	1	0	0	0	0	14	45.1612892150879	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	8	30.769229888916
30013	1	21	12	2016	60	4	3	22	3	18.0300006866455	27/16	4	4	3	1	1	2	2	4	3	3	3	3	2	4	1	2	1	20	3	1	125	3	5	60	 	1	1	1	1	3	2	2	1	1	4	1	1	1	4	3	2	1	3	1	2	4	4	1	1	1	1	4	 	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	15	48.3870964050293	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	9	34.6153831481934
30014	1	24	12	2016	60	4	2	-99	3	18.0300006866455	12/24	4	14	3	3	1	2	2	1	3	4	3	2	2	3	3	1	2	7	2	1	120	2	7	45	 	1	4	1	1	2	1	2	4	3	3	1	4	3	1	1	4	1	1	2	2	3	1	1	4	1	3	4	 	1	1	1	 	1	1	1	0	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	14	45.1612892150879	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	7	26.9230766296387
30015	1	18	12	2016	60	4	2	20	3	18.1200008392334	16/21	4	11	1	1	1	2	4	1	3	2	1	2	2	3	3	1	2	7	2	1	120	2	7	45	 	1	4	1	1	2	1	2	4	3	3	1	4	 	1	1	4	1	1	2	2	3	1	1	4	1	3	4	 	1	1	1	0	1	0	1	0	0	1	1	1	1	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	15	48.3870964050293	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	7	26.9230766296387
30016	1	19	12	2016	60	5	3	20	3	18.0300006866455	27/16	4	3	3	2	4	2	4	1	2	4	1	3	1	2	4	2	4	7	4	2	3	1	20	2500	 	1	4	3	4	2	1	2	3	1	2	1	3	4	2	3	4	1	2	1	1	3	2	3	 	2	1	4	 	1	0	0	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	29.0322589874268	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	1	11	42.3076934814453
30017	1	21	12	2016	60	5	3	20	3	18.0300006866455	3/4	4	30	3	2	4	1	3	4	2	2	4	3	1	2	4	2	4	7	4	2	1.83	1	20	2500	 	1	4	3	4	2	4	3	1	2	3	2	1	2	2	3	2	1	1	4	1	4	4	2	4	2	1	1	 	1	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	9	29.0322589874268	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	1	0	0	1	0	10	38.461540222168
30018	1	20	12	2016	60	4	2	22	3	18.0300006866455	27/16	4	4	3	1	1	2	2	4	3	3	3	3	2	4	1	2	1	20	3	1	125	3	5	60	 	1	4	1	1	3	2	2	1	1	4	2	1	1	4	3	 	1	3	1	2	4	4	3	4	1	1	2	 	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	16	51.6129035949707	1	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	10	38.461540222168
30019	1	22	12	2016	60	5	2	42	3	18.0300006866455	0.75	4	30	3	2	1	2	4	2	3	3	1	2	2	4	2	2	3	0.9	2	4	180000	3	12	18	 	1	4	1	1	2	1	2	4	3	3	1	4	3	1	1	4	1	1	2	2	3	1	1	 	1	3	4	 	1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	0	1	0	1	1	0	1	1	1	1	0	0	0	0	19	61.2903213500977	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	7	26.9230766296387
30020	1	23	12	2016	-99	1	4	-99	-99	18.1299991607666	18/24	4	90	3	4	4	2	3	1	3	3	4	1	2	2	3	1	4	-99	2	3	-99	1	-99	-99	 	1	4	1	1	2	1	2	4	3	3	1	4	3	1	1	4	1	1	2	2	3	1	1	4	1	3	4	 	 	0	0	 	 	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	 	 	 	 	8	25.8064517974854	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	7	26.9230766296387
30021	1	21	12	2016	49	2	4	43	30	821	18/24	4	-99	3	2	4	1	2	3	2	4	1	3	2	3	1	4	3	120	1	3	4.5	2	50	155	 	1	4	3	1	2	1	1	1	4	4	2	2	3	1	1	1	1	1	1	3	2	4	1	4	3	1	3	 	0	0	0	0	0	0	1	 	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	6	19.3548393249512	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	7	26.9230766296387
30022	1	22	12	2016	60	4	2	20	3	18.0300006866455	3/4	4	30	3	3	1	2	4	4	3	1	1	1	1	2	3	2	1	28	2	4	120	3	3	2.5	 	1	4	3	4	1	2	4	3	1	3	2	1	1	4	4	1	1	1	1	2	1	1	3	4	4	3	4	 	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0	24	77.4193572998047	1	1	0	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	1	12	46.1538467407227
30023	1	18	12	2016	60	4	2	20	3	18.1200008392334	16/21	4	-99	1	1	1	2	4	1	3	2	1	2	2	3	3	1	2	7	2	1	120	2	7	45	 	1	4	1	1	2	1	2	4	3	3	1	4	3	1	1	4	1	1	2	2	3	1	1	4	1	 	4	 	1	1	1	0	1	0	1	 	0	1	1	1	1	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	15	48.3870964050293	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	7	26.9230766296387
30024	1	20	12	2016	60	4	2	20	3	18.1200008392334	16/21	4	4	1	1	1	2	4	1	3	2	1	2	2	3	3	1	2	7	2	1	120	2	7	45	 	1	4	4	1	3	1	3	2	4	2	2	1	1	2	3	3	4	3	2	1	2	4	3	3	1	2	4	 	1	1	1	0	1	0	1	0	0	1	1	1	1	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	15	48.3870964050293	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	1	10	38.461540222168
30025	1	19	12	2016	55	4	2	20	3	18.2099990844727	18/24	4	4	3	2	2	3	2	2	1	2	3	2	1	3	3	2	1	7	2	4	75	3	3	22500000	 	1	2	2	2	4	3	4	2	3	1	3	4	2	4	2	4	2	3	3	4	2	3	1	3	4	2	1	 	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	12	38.7096786499023	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	7	26.9230766296387
30026	1	17	12	2016	60	4	2	20	3	18.0300006866455	3/4	3	30	3	2	1	2	4	1	2	2	2	3	2	3	2	2	1	30	2	99	1.920	5	5	30	 	1	4	3	1	4	3	2	3	1	4	2	99	1	3	1	4	1	3	4	1	2	3	2	3	4	1	4	 	1	1	1	0	1	1	0	1	1	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	 	0	1	0	0	0	0	17	54.8387107849121	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	21	80.7692337036133
30027	1	19	12	2016	60	 	2	-99	3	18	3/4	4	-99	1	1	1	2	4	1	3	2	1	2	2	3	3	1	2	-99	2	1	-99	2	-99	-99	 	 	4	3	1	 	2	2	3	1	1	1	2	1	3	4	1	3	2	3	4	2	1	1	3	3	1	4	 	1	 	1	 	1	0	1	 	0	1	1	1	1	0	1	0	1	0	1	1	0	0	0	1	0	0	1	 	 	 	 	14	45.1612892150879	1	1	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	1	13	50
30028	1	14	12	2016	20	3	1	-99	3	-99	3/4	4	31	1	1	2	2	1	1	1	3	1	4	4	3	1	1	2	10	2	1	7200	5	4	40	 	1	2	1	1	2	3	1	1	1	4	4	1	1	1	3	3	2	4	1	1	2	1	2	1	3	3	2	 	0	0	0	 	1	 	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	9	29.0322589874268	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	7	26.9230766296387
30029	1	17	12	2016	60	4	3	20	3	18.0300006866455	-99	4	30	3	1	1	3	4	3	1	2	1	4	1	2	1	2	1	-99	2	99	-99	1	-99	-99	 	1	4	3	1	4	3	2	1	1	2	2	3	1	1	1	1	4	2	1	4	2	2	1	3	1	4	3	 	1	1	0	0	1	1	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	1	1	1	 	0	 	 	 	 	 	14	45.1612892150879	1	1	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	12	46.1538467407227
30030	1	16	12	2016	60	5	2	21	3	18.0300006866455	3/4	2	20	3	1	 	99	2	1	2	2	1	1	2	4	2	4	1	3	2	3	1.920	1	8	40	 	1	4	3	1	2	3	2	1	2	3	2	1	3	4	3	4	1	1	4	3	4	 	2	1	 	1	4	 	1	0	1	0	1	1	0	0	1	1	 	 	0	0	0	0	1	1	1	0	1	0	1	1	0	0	1	0	0	0	1	14	45.1612892150879	1	1	1	0	1	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	12	46.1538467407227
30031	1	22	12	2016	60	4	2	20	3	18.1200008392334	16/21	4	-99	1	1	1	2	4	1	1	3	1	2	2	3	3	1	2	7	2	1	120	2	7	45	 	1	4	1	1	2	1	2	4	2	2	1	4	3	1	1	4	1	1	2	2	3	1	1	4	1	3	4	 	1	1	1	0	1	0	1	 	0	1	1	1	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	14	45.1612892150879	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	6	23.0769233703613
30032	1	15	12	2016	5760	5	3	21	3	18.2099990844727	27/16	4	-99	1	3	1	3	2	4	3	1	2	4	1	1	3	3	2	45	2	3	250	4	18.5	9000	 	1	3	3	4	1	3	2	3	2	3	1	4	3	4	1	4	2	3	1	4	1	3	1	2	3	4	4	 	0	0	0	0	1	0	1	 	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	22.5806446075439	0	1	0	0	1	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	30.769229888916
30033	1	13	12	2016	-99	5	2	-99	-99	-99	-99	4	-99	3	4	1	99	99	99	99	99	99	99	99	99	99	99	99	-99	99	99	-99	99	-99	-99	 	1	3	4	2	1	1	2	3	2	3	2	3	4	4	3	3	1	4	3	3	4	1	99	4	1	3	4	 	 	0	1	 	 	 	1	 	1	0	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	12.9032258987427	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	6	23.0769233703613
30034	1	15	12	2016	60	3	2	22	3	18.2999992370605	3/4	4	1.20000004768372	1	1	1	2	4	4	1	1	3	2	1	1	2	3	2	3	2	1	2880	3	6	2.5	 	1	4	3	4	1	2	2	3	1	2	2	4	4	3	1	4	1	3	4	1	2	1	4	3	4	1	4	 	1	0	1	0	1	0	1	0	0	1	1	1	1	1	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	14	45.1612892150879	1	1	0	0	0	1	1	1	0	1	1	0	1	0	0	1	1	1	1	1	0	0	1	1	1	1	17	65.3846130371094
30035	1	15	12	2016	38	5	3	41	3	18.0300006866455	18/24	3	11	3	3	1	2	2	1	2	2	4	2	2	3	2	4	4	15	2	3	-99	4	-99	-99	 	1	4	1	3	1	3	2	4	1	2	2	1	 	2	3	3	4	3	2	1	2	4	3	3	1	2	4	 	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	 	 	 	10	32.2580642700195	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	1	11	42.3076934814453
30036	1	14	12	2016	-99	2	2	21	3	18.2099990844727	18/24	2	-99	4	3	3	4	1	3	2	2	4	2	4	1	1	1	1	-99	2	3	-99	4	-99	-99	 	1	3	1	1	1	3	4	1	4	3	1	3	3	1	4	4	1	1	4	2	2	1	3	3	1	1	2	 	 	0	1	0	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	 	 	 	 	5	16.1290321350098	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	10	38.461540222168
30037	1	15	12	2016	60	4	2	22	3	18.0300006866455	3/4	4	30	1	1	1	99	4	4	3	2	1	2	2	3	3	1	2	3	2	1	-99	2	5	250	 	1	4	1	1	2	1	2	4	3	3	1	4	3	1	1	4	1	1	2	2	3	1	1	4	1	3	4	 	1	1	1	0	1	1	1	1	0	1	1	 	1	1	1	0	1	0	1	1	0	0	0	1	0	0	1	0	 	0	0	17	54.8387107849121	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	7	26.9230766296387
30038	1	18	12	2016	62.5	4	2	20	3	18.0300006866455	16/27	3	4	3	2	2	3	2	2	1	2	3	2	1	3	1	2	1	54	2	4	2500	3	-99	22500000	 	1	4	3	1	2	2	2	4	4	2	4	2	4	2	1	4	3	3	4	2	4	3	1	3	2	2	3	 	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	 	0	11	35.4838714599609	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	7	26.9230766296387
30039	1	14	12	2016	50	5	2	20	3	18.0300006866455	27/16	3	10	3	2	4	3	2	1	2	3	1	4	2	3	1	2	3	7	1	2	36	3	20	2500	 	1	3	3	4	1	4	4	3	1	2	1	2	3	3	4	2	4	3	2	4	2	2	1	4	3	4	3	 	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	9	29.0322589874268	0	1	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	1	1	0	0	0	0	0	9	34.6153831481934
30040	1	17	12	2016	60	3	2	20	3	18.1200008392334	16/21	4	-99	1	1	1	2	4	1	3	2	1	2	2	3	3	1	2	7	2	1	120	2	7	45	 	1	4	3	4	2	3	4	3	1	4	2	3	3	4	4	4	1	3	1	4	2	3	1	4	4	3	2	 	1	0	1	0	1	0	1	 	0	1	1	1	1	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	14	45.1612892150879	1	1	0	0	1	0	1	1	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	11	42.3076934814453
30041	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30042	1	8	12	2016	60	4	2	22	3	18.0300006866455	3/4	 	30	3	1	1	2	4	1	2	4	2	3	2	3	1	2	2	3	2	1	-99	3	5	250	 	1	4	3	4	2	3	2	4	1	4	2	3	1	4	1	2	1	1	1	1	2	3	3	3	4	2	4	 	1	1	1	0	1	1	 	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	0	1	0	1	1	0	 	0	0	17	54.8387107849121	1	1	0	0	1	1	0	1	0	1	0	1	0	0	1	1	0	0	1	1	0	1	1	1	0	1	15	57.6923065185547
30043	1	28	12	2016	9.60000038146973	3	2	1	3	18.0300006866455	-99	2	4	3	2	1	2	2	1	1	3	1	4	2	1	1	2	2	72	4	1	200	2	3	202.5	 	1	3	3	4	1	2	4	3	4	3	1	3	4	1	4	4	1	4	3	2	2	3	3	1	4	1	4	 	0	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	 	0	0	0	0	9	29.0322589874268	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	1	1	10	38.461540222168
30044	1	28	11	2016	60	3	2	30	3	18.0300006866455	4/3	2	650	4	1	1	2	 	2	2	3	1	3	2	4	4	4	1	7	2	1	4490	3	7	45000	 	1	3	3	1	4	3	4	3	1	1	2	3	3	2	2	2	1	3	1	4	2	1	2	3	3	2	4	 	1	0	1	0	1	1	0	0	0	1	1	1	 	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	12	38.7096786499023	0	1	1	1	1	0	1	1	0	1	0	0	0	0	1	1	1	0	0	1	0	1	1	0	0	1	14	53.8461532592773
30046	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30047	1	13	12	2016	60	4	2	22	3	18.0300006866455	24/18	4	-99	2	1	1	1	1	2	2	4	3	4	4	1	1	2	1	6	2	3	6.25	4	-99	-99	 	1	4	1	1	3	2	2	1	2	2	1	4	4	4	4	1	1	3	3	1	2	2	1	3	1	1	2	 	1	1	1	0	1	1	1	 	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	 	 	11	35.4838714599609	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	0	1	0	12	46.1538467407227
30048	1	9	12	2016	-99	5	1	-99	-99	-99	-99	2	-99	2	2	2	3	99	3	3	1	2	1	1	1	3	4	4	-99	2	1	-99	3	-99	-99	 	1	3	4	1	4	4	4	4	1	3	2	1	3	4	2	1	1	1	1	4	2	1	1	2	1	2	1	 	 	0	0	 	 	 	0	 	0	0	0	0	 	0	1	1	0	1	0	0	0	0	0	1	0	1	 	 	 	 	 	5	16.1290321350098	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	7	26.9230766296387
30049	1	9	12	2016	96	2	2	25	9	18.0300006866455	16/27	4	4	1	1	1	3	4	1	2	2	3	4	3	4	2	1	2	8	2	3	-99	2	2	23	 	1	4	3	1	4	2	3	2	4	4	2	4	1	3	1	4	2	3	1	1	4	3	2	1	4	1	1	 	0	0	1	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	 	0	0	8	25.8064517974854	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	1	0	0	1	0	1	1	0	13	50
