PLACEID	PLCCODE	PROVID	DEPARTID	CLUSTID	STRTDINT	POPSIZE	HOUSING	ILLOCCUP	OTHRES	AGRIC	LIVEST	FISHING	MINING	INDUST	HANDICR	RETAIL	OTHUSE	CITY	POPCITY	TIMECAP	TRANS1	TRANS2	TRANS3	PVEDN	EARTHN	UNPAVEDN	TRACKSN	RIVERN	OTTRANN	MAINRTE	NTRLDIST	GLSSMILK	COMMKITC2	FOODWORK	COMPFEED	OTHFOOD1	OTHFOOD2	OTHFOOD3	CUNAMAS	WAWAWASI	PRONOEI	SCHBKFST	SCHCLTH	SCHLTEXT	LITRCY	PROMLIBR	ALTBSCED	LAPTOPCH	EDUCTN1	EDUCTN2	EDUCTN3	HLTHINSR	CREDCTRL	TUBCNTRL	MALARIA	HIVSIDA	MENTLHTH	CNTRLSTD	HLTHOTH1	HLTHOTH2	HLTHOTH3	RPRSCHL	RPRHLTH	RPRWTR	RPRSWR	RPRPIT	RPRBRDG	RPRAND	REFOREST	IRRGTN	INFROTH1	INFROTH2	INFROTH3	AGRITECH	ANIMAL	AGRINPUT	TITLING	TECHNCAL	MICROCRD	LABORENR	RECYCPRG	JUNTOPRG	PENSIONS65	FONCODES	PROJOVEN	OTHOTHR1	OTHOTHR2	OTHOTHR3	PRICCROP	MINCROP	MAXCROP
8444	PE84MC44	1	15	84	22/07/2016	200	2	5	5	5	5	5	5	1	5	3	5	1	-77	30	7	88	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8447	PE84MC47	1	15	84	26/07/2016	2500	1	5	5	5	5	5	5	5	3	2	5	1	400000	20	7	88	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8448	PE84MC48	1	7	84	14/07/2016	15000	1	5	5	5	5	5	5	5	5	2	3	1	73600	10	7	88	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8449	PE84MC49	1	7	84	15/07/2016	2000	1	5	5	5	5	5	5	5	3	2	5	1	70000	10	7	88	 	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8450	PE84MC50	6	20	84	09/09/2016	2400	1	5	5	5	5	5	5	5	3	2	5	1	300000	10	5	88	 	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	-88	 	 
8451	PE84MC51	1	20	84	05/10/2016	4500	1	5	5	5	5	5	5	5	5	2	5	1	90000	25	5	88	 	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8452	PE84MC52	1	20	84	05/10/2016	3500	1	5	5	5	5	5	5	5	5	2	5	1	-77	10	6	88	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8453	PE84MC53	1	20	84	05/10/2016	1750	1	5	5	5	5	5	5	5	5	2	5	1	70000	30	5	88	 	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8454	PE84MC54	1	20	84	04/10/2016	3200	1	5	5	5	5	5	5	5	3	2	5	1	-77	10	6	88	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8455	PE84MC55	1	20	84	04/10/2016	1900	1	5	5	5	5	4	5	5	5	2	5	1	-77	30	7	88	 	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8456	PE84MC56	1	20	84	05/10/2016	3200	1	5	5	5	5	5	5	5	5	2	5	1	650000	15	6	88	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8457	PE84MC57	4	20	84	05/10/2016	300	5	5	2	1	3	5	5	5	5	4	5	1	900	15	5	88	 	1	1	1	1	0	0	2	1	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	2	 	 
8458	PE84MC58	4	20	84	05/10/2016	60000	1	5	4	3	4	5	5	5	4	2	77	1	60000	-88	88	 	 	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0	1	0	1	0	0	1	1	1	0	0	0	0	3	 	 
8459	PE84MC59	1	1	84	05/10/2016	480	5	5	3	1	2	5	5	5	5	4	5	1	8000	10	5	88	 	1	0	1	1	1	0	1	1	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	25	 	 
8460	PE84MC60	1	20	84	06/10/2016	2600	1	5	5	5	5	5	5	5	3	2	5	1	208000	5	7	88	 	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8461	PE84MC61	7	20	84	05/1072016	162	1	2	5	5	5	5	5	5	5	3	5	1	20000	5	5	88	 	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-88	 	 
8462	PE84MC62	1	20	84	07/10/2016	300	5	1	5	5	5	5	5	5	5	2	5	1	-77	25	7	88	 	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8463	PE84MC63	1	20	84	06/10/2016	20000	1	5	5	5	5	5	5	5	3	2	5	0	 	-88	88	 	 	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8464	PE84MC64	1	14	84	09/10/2016	4000	1	5	5	5	5	5	5	5	5	2	5	1	-77	30	7	88	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8465	PE84MC65	1	14	84	09/10/2016	600	1	5	5	5	5	5	5	5	3	2	5	1	-77	15	6	88	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8466	PE84MC66	1	14	84	08/10/2016	80000	1	5	5	5	5	5	5	5	3	2	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	-88	 	 
8467	PE84MC67	6	1	84	22/10/2016	21	5	5	3	1	2	5	5	5	5	4	5	1	-77	60	6	1	88	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	 	 
8468	PE84MC68	3	1	84	26/10/2016	7000	2	5	5	1	3	5	5	5	5	4	5	1	10000	-88	88	 	 	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	1	0	3	 	 
8469	PE84MC69	8	22	84	10/11/2016	1865	1	5	5	2	5	5	5	5	5	3	5	0	 	-88	88	 	 	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	2	 	 
8470	PE84MC70	1	22	84	10/11/2016	240	1	5	5	5	5	5	5	5	5	2	5	1	-77	15	5	88	 	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8471	PE84MC71	1	22	84	10/11/2016	500	5	5	4	1	2	5	5	5	5	3	5	1	-77	300	1	6	88	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	 	 
8472	PE84MC72	4	22	84	22/11/2016	875	5	5	3	1	2	5	5	5	5	4	5	1	2000	90	1	88	 	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	1	0	1	1	0	10	 	 
8473	PE84MC73	4	22	84	22/11/2016	17000	1	5	5	2	5	5	5	5	4	3	5	0	 	-88	88	 	 	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	-77	-77	-77
8474	PE84MC74	1	22	84	21/11/2016	200	1	5	5	3	5	4	5	5	5	4	2	1	-77	15	5	88	 	0	1	0	0	1	0	2	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3	 	 
8475	PE84MC75	6	22	84	25/11/2016	800	3	5	5	1	2	5	5	5	5	4	5	1	1000	10	5	88	 	0	1	1	0	1	0	2	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	8	 	 
8476	PE84MC76	2	22	84	26/11/2016	1000	5	5	3	1	2	5	5	5	5	4	5	1	-77	30	6	88	 	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	3	 	 
8477	PE84MC77	7	22	84	26/11/2016	150	5	5	2	1	3	5	5	5	5	5	5	1	-77	120	6	1	88	0	0	1	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	10	 	 
8478	PE84MC78	7	22	84	27/11/2016	2500	5	5	3	1	4	5	5	5	5	2	5	0	 	-88	88	 	 	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	5	 	 
8479	PE84MC79	6	22	84	26/11/2016	1200	5	5	3	1	2	4	5	5	5	4	5	1	-77	270	13	6	88	0	0	0	0	1	0	5	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	15	 	 
8480	PE84MC80	8	22	84	27/11/2016	200	4	5	5	1	3	4	5	2	5	4	5	1	319687	10	7	88	 	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	 	 
8481	PE84MC81	8	6	84	27/01/2017	800	5	5	3	1	2	4	5	5	5	4	5	1	2400	30	6	88	 	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	2	 	 
8502	PE85MC02	1	13	85	06/09/2016	70000	1	4	5	4	5	5	5	3	4	2	5	0	 	-88	88	 	 	1	0	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8503	PE85MC03	12	13	85	04/09/2016	2000	1	5	5	3	4	5	5	4	5	2	5	1	20000	-88	1	88	 	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	-88	 	 
8504	PE85MC04	2	13	85	08/09/2016	5000	1	5	5	5	5	5	5	5	5	2	5	1	6000	20	6	88	 	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8505	PE85MC05	4	13	85	09/09/2016	-77	2	4	5	1	4	4	5	4	4	3	5	0	 	-88	88	 	 	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	15	 	 
8506	PE85MC06	1	2	85	15/10/2016	-77	1	5	5	5	5	5	5	5	5	2	5	1	-77	20	6	88	 	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8507	PE85MC07	3	10	85	01/11/2016	1000	3	5	5	1	3	4	4	4	4	4	5	1	2000	5	1	6	7	1	1	1	1	1	0	2	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	-77	15	30
8508	PE85MC08	5	10	85	01/11/2016	240	3	5	5	1	2	5	5	5	5	5	5	1	-77	30	1	88	 	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	7	 	 
8509	PE85MC09	6	10	85	05/11/2016	2000	1	4	5	3	4	4	5	5	5	2	5	1	65000	10	1	88	 	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	 	 
8510	PE85MC10	6	10	85	05/11/2016	13500	1	4	5	3	4	4	5	5	5	2	5	1	65000	20	5	88	 	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	2	 	 
8512	PE85MC12	3	12	85	25/11/2016	350	1	5	5	3	5	5	5	5	5	2	5	1	10000	5	5	4	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	 	 
8513	PE85MC13	6	12	85	23/11/2016	30000	1	4	5	2	5	3	5	5	5	4	5	0	 	2	4	5	88	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	5	 	 
8514	PE85MC14	1	13	85	29/08/2016	5000	1	2	5	5	5	5	5	5	5	3	5	1	-77	60	7	88	 	1	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-88	 	 
8515	PE85MC15	1	13	85	30/08/2016	2000	1	2	5	5	5	5	5	5	5	3	5	1	70000	40	7	88	 	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8516	PE85MC16	1	19	85	05/11/2016	10000	5	2	5	1	5	4	5	5	5	3	5	1	280000	90	5	7	88	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	1	1	1	1	0	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	3	 	 
8520	PE85MC20	1	13	85	07/09/2016	3500	1	4	5	5	5	5	5	5	5	2	5	1	-77	45	7	88	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8521	PE85MC21	1	13	85	09/09/2016	60000	1	5	5	5	5	5	5	5	3	2	5	0	 	-88	88	 	 	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8524	PE85MC24	1	6	85	19/08/2016	650	1	5	5	2	3	5	5	5	4	4	5	1	12000	15	7	88	 	1	1	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	 	 
8525	PE85MC25	1	10	85	04/11/2016	400	5	1	5	2	5	5	5	5	5	3	5	1	850000	20	13	88	 	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-77	-77	-77
8526	PE85MC26	1	25	85	07/11/2016	2600	1	5	5	5	5	5	5	5	5	2	5	0	 	-88	88	 	 	1	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8527	PE85MC27	1	25	85	07/11/2016	2500	1	5	5	5	5	5	5	5	5	2	5	0	 	-88	88	 	 	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8528	PE85MC28	3	25	85	05/11/2016	180	5	1	5	2	5	5	5	5	5	3	5	1	3500	10	5	88	 	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	 	 
8529	PE85MC29	10	22	85	06/11/2016	1800	3	5	5	1	2	5	5	5	5	4	5	1	3000	40	6	88	 	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	 	 
8530	PE85MC30	3	12	85	28/11/2016	5000	4	3	5	1	4	4	5	5	4	2	5	1	20000	20	6	88	 	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	5	 	 
8531	PE85MC31	3	19	85	24/11/2016	10000	5	4	5	3	1	5	5	5	5	2	5	1	10000	10	5	6	88	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	3	 	 
8532	PE85MC32	3	19	85	25/11/2016	350	5	1	5	2	3	5	5	5	5	5	5	0	 	40	5	6	88	0	0	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	-88	 	 
8533	PE85MC33	1	12	85	27/11/2016	1000	1	2	5	5	5	5	5	5	5	3	5	1	160000	10	7	6	88	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	 	 
8534	PE85MC34	6	12	85	24/11/2016	40	2	5	5	1	5	5	5	5	5	5	5	1	-77	40	6	88	 	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8535	PE85MC35	1	12	85	25/11/2016	-77	1	5	5	5	5	5	5	5	3	2	5	1	-77	-88	88	 	 	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8536	PE85MC36	2	12	85	26/11/2016	400	3	5	5	1	2	5	5	5	5	4	5	1	-77	60	6	8	7	0	0	1	0	0	0	3	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	2.5	 	 
8537	PE85MC37	20	2	85	01/10/2016	300	2	5	5	1	5	5	5	5	5	5	5	1	5000	20	6	88	 	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	10	 	 
8538	PE85MC38	10	22	85	12/01/2017	480	1	5	5	2	3	5	5	5	5	4	5	1	46400	60	6	5	88	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	 	 
