PLACEID	SERVIDR4	AVLOC	SRVRT
820	22	1	2
820	23	1	2
820	24	1	2
820	25	1	3
820	26	0	 
820	27	1	3
820	28	1	3
820	29	1	3
821	1	1	3
821	2	1	3
821	3	1	3
821	4	1	3
821	5	1	3
821	6	1	1
821	7	1	3
821	8	1	3
821	9	1	3
821	10	1	3
821	11	1	3
821	12	1	3
821	13	1	3
821	14	1	3
821	15	1	3
821	16	1	3
821	17	1	3
821	18	1	3
821	19	1	3
821	20	1	3
821	21	1	3
821	22	1	3
821	23	1	3
821	24	1	3
821	25	1	3
821	26	1	3
821	27	1	3
821	28	1	3
821	29	1	3
822	1	1	2
822	2	1	3
822	3	1	3
822	4	1	3
822	5	1	3
822	6	1	3
822	7	1	3
822	8	0	 
822	9	0	 
822	10	1	2
822	11	1	2
822	12	1	3
822	13	1	3
822	14	1	3
822	15	1	3
822	16	1	3
822	17	1	3
822	18	1	3
822	19	1	3
822	20	1	3
822	21	1	3
822	22	1	3
822	23	1	3
822	24	1	3
822	25	1	3
822	26	1	2
822	27	1	2
822	28	1	3
822	29	1	3
823	1	1	3
823	2	1	3
823	3	1	3
823	4	1	3
823	5	1	3
823	6	1	1
823	7	1	3
823	8	1	3
823	9	1	3
823	10	1	3
823	11	1	3
823	12	1	3
823	13	1	3
823	14	1	3
823	15	1	3
823	16	1	3
823	17	1	3
823	18	1	3
823	19	1	3
823	20	1	3
823	21	1	3
823	22	1	3
823	23	1	3
823	24	1	3
823	25	1	1
823	26	1	3
823	27	1	3
823	28	1	1
823	29	1	3
824	1	1	3
824	2	1	3
824	3	1	2
824	4	1	2
824	5	1	1
824	6	1	1
824	7	1	2
824	8	0	 
824	9	0	 
824	10	1	3
824	11	1	2
824	12	1	3
824	13	1	2
824	14	1	3
824	15	1	2
824	16	0	 
824	17	1	2
824	18	1	3
824	19	1	3
824	20	1	3
824	21	1	2
824	22	0	 
824	23	1	2
824	24	1	3
824	25	1	2
824	26	1	3
824	27	1	2
824	28	0	 
824	29	1	3
825	1	1	3
825	2	1	2
825	3	1	3
825	4	1	3
825	5	1	3
825	6	1	1
825	7	1	3
825	8	0	 
825	9	0	 
825	10	0	 
825	11	0	 
825	12	1	1
825	13	1	2
825	14	1	2
825	15	1	2
825	16	1	2
825	17	1	3
825	18	1	3
825	19	1	3
825	20	1	3
825	21	1	3
825	22	0	 
825	23	1	2
825	24	1	2
825	25	1	2
825	26	1	2
825	27	1	3
825	28	1	2
825	29	1	2
826	1	1	2
826	2	1	2
826	3	1	2
826	4	1	3
826	5	1	3
826	6	0	 
826	7	1	2
826	8	0	 
826	9	1	3
826	10	0	 
826	11	0	 
826	12	1	3
826	13	1	2
826	14	1	2
826	15	1	2
826	16	1	2
826	17	1	2
826	18	1	2
826	19	1	2
826	20	1	2
826	21	1	2
826	22	0	 
826	23	1	2
826	24	1	2
826	25	1	2
826	26	1	3
826	27	1	2
826	28	1	2
826	29	1	2
827	1	1	2
827	2	1	3
827	3	1	2
827	4	1	2
827	5	1	3
827	6	0	 
827	7	1	3
827	8	1	2
827	9	1	3
827	10	1	3
827	11	1	3
827	12	1	3
827	13	1	3
827	14	1	3
827	15	1	3
827	16	1	3
827	17	1	3
827	18	1	3
827	19	1	3
827	20	1	3
827	21	1	3
827	22	1	3
827	23	1	2
827	24	1	2
827	25	1	2
827	26	1	2
827	27	1	3
827	28	1	2
827	29	1	3
828	1	1	2
828	2	1	3
828	3	1	3
828	4	1	3
828	5	1	2
828	6	1	2
828	7	1	2
828	8	0	 
828	9	1	2
828	10	1	2
828	11	0	 
828	12	1	2
828	13	1	2
828	14	1	2
828	15	1	2
828	16	1	2
828	17	1	2
828	18	1	2
828	19	1	2
828	20	1	3
828	21	1	2
828	22	0	 
828	23	1	2
828	24	1	3
828	25	1	2
828	26	1	3
828	27	1	2
828	28	0	 
828	29	1	2
829	1	1	2
829	2	1	3
829	3	1	3
829	4	1	2
829	5	1	3
829	6	1	3
829	7	1	3
829	8	1	3
829	9	1	3
829	10	1	3
829	11	1	2
829	12	1	3
829	13	1	3
829	14	1	3
829	15	1	3
829	16	1	3
829	17	1	3
829	18	1	3
829	19	1	3
829	20	1	3
829	21	1	3
829	22	1	3
829	23	1	2
829	24	1	3
829	25	1	3
829	26	1	3
829	27	1	3
829	28	1	3
829	29	1	3
830	1	1	2
830	2	1	3
830	3	1	3
830	4	1	3
830	5	1	3
830	6	1	3
830	7	1	3
830	8	1	3
830	9	1	3
830	10	1	3
830	11	1	3
830	12	1	3
830	13	1	3
830	14	1	3
830	15	1	3
830	16	1	3
830	17	1	3
830	18	1	3
830	19	1	3
830	20	1	3
830	21	1	3
830	22	1	3
830	23	1	3
830	24	1	3
830	25	1	2
830	26	1	3
830	27	1	2
830	28	1	3
830	29	1	3
831	1	1	2
831	2	1	3
831	3	1	3
831	4	1	3
831	5	1	3
831	6	1	1
831	7	1	3
831	8	1	3
831	9	1	3
831	10	1	3
831	11	1	2
831	12	1	3
831	13	1	3
831	14	1	3
831	15	1	3
831	16	1	3
831	17	1	3
831	18	1	3
831	19	1	3
831	20	1	3
831	21	1	3
831	22	1	3
831	23	1	3
831	24	1	3
831	25	1	3
831	26	1	3
831	27	1	3
831	28	1	3
831	29	1	3
832	1	1	2
832	2	1	3
832	3	1	3
832	4	1	2
832	5	1	3
832	6	1	2
832	7	1	3
832	8	1	3
832	9	1	3
832	10	1	3
832	11	1	3
832	12	1	3
832	13	1	3
832	14	1	3
832	15	1	3
832	16	1	3
832	17	1	3
832	18	1	3
832	19	1	3
832	20	1	3
832	21	1	3
832	22	1	3
832	23	1	3
832	24	1	3
832	25	1	3
832	26	1	3
832	27	1	3
832	28	1	3
832	29	1	3
951	1	1	3
951	2	1	3
951	3	1	2
951	4	1	3
951	5	1	3
951	6	1	2
951	7	1	2
951	8	1	2
951	9	0	 
951	10	1	2
951	11	1	2
951	12	1	2
951	13	1	3
951	14	1	3
951	15	1	3
951	16	1	3
951	17	0	 
951	18	0	 
951	19	1	3
951	20	1	3
951	21	0	 
951	22	0	 
951	23	1	3
951	24	1	3
951	25	0	 
951	26	0	 
951	27	1	3
951	28	0	 
951	29	1	3
952	1	1	3
952	2	1	3
952	3	0	 
952	4	1	2
952	5	1	2
952	6	1	1
952	7	0	 
952	8	0	 
952	9	0	 
952	10	0	 
952	11	1	3
952	12	0	 
952	13	1	3
952	14	1	3
952	15	1	3
952	16	0	 
952	17	0	 
952	18	0	 
952	19	0	 
952	20	0	 
952	21	0	 
952	22	0	 
952	23	0	 
952	24	0	 
952	25	0	 
952	26	0	 
952	27	1	2
952	28	1	2
952	29	1	2
953	1	1	2
953	2	1	3
953	3	1	2
953	4	1	3
953	5	1	2
953	6	1	1
953	7	1	2
953	8	1	2
953	9	1	2
953	10	1	2
953	11	1	2
953	12	1	2
953	13	1	2
953	14	1	3
953	15	1	2
953	16	1	3
953	17	1	2
953	18	1	2
953	19	1	2
953	20	1	2
953	21	0	 
953	22	1	2
953	23	1	2
953	24	1	2
953	25	1	2
953	26	0	 
953	27	1	3
953	28	1	3
953	29	1	3
954	1	0	 
954	2	1	3
954	3	0	 
954	4	1	3
954	5	1	2
954	6	1	1
954	7	0	 
954	8	0	 
954	9	0	 
954	10	0	 
954	11	1	2
954	12	0	 
954	13	1	3
954	14	0	 
954	15	0	 
954	16	0	 
954	17	0	 
954	18	0	 
954	19	0	 
954	20	0	 
954	21	0	 
954	22	0	 
954	23	0	 
954	24	0	 
954	25	0	 
954	26	0	 
954	27	0	 
954	28	0	 
954	29	0	 
955	1	0	 
955	2	1	2
955	3	0	 
955	4	1	2
955	5	1	2
955	6	1	2
955	7	0	 
955	8	0	 
955	9	0	 
955	10	0	 
955	11	1	2
955	12	0	 
955	13	1	3
955	14	0	 
955	15	1	3
955	16	0	 
955	17	1	2
955	18	0	 
955	19	0	 
955	20	0	 
955	21	0	 
955	22	0	 
955	23	0	 
955	24	0	 
955	25	0	 
955	26	0	 
955	27	1	2
955	28	0	 
955	29	1	2
956	1	0	 
956	2	1	2
956	3	0	 
956	4	1	2
956	5	0	 
956	6	0	 
956	7	0	 
956	8	0	 
956	9	0	 
956	10	0	 
956	11	1	3
956	12	0	 
956	13	1	3
956	14	0	 
956	15	1	3
956	16	0	 
956	17	0	 
956	18	0	 
956	19	0	 
956	20	0	 
956	21	0	 
956	22	0	 
956	23	0	 
956	24	0	 
956	25	0	 
956	26	0	 
956	27	1	2
956	28	0	 
956	29	0	 
957	1	1	2
957	2	1	3
957	3	0	 
957	4	1	3
957	5	1	3
957	6	1	2
957	7	0	 
957	8	0	 
957	9	0	 
957	10	0	 
957	11	1	3
957	12	0	 
957	13	1	3
957	14	1	3
957	15	1	3
957	16	1	3
957	17	0	 
957	18	0	 
957	19	1	3
957	20	1	3
957	21	0	 
957	22	0	 
957	23	1	2
957	24	1	3
957	25	1	2
957	26	0	 
957	27	1	2
957	28	0	 
957	29	1	3
958	1	1	3
958	2	1	3
958	3	1	3
958	4	1	3
958	5	1	3
958	6	1	2
958	7	1	3
958	8	0	 
958	9	1	3
958	10	0	 
958	11	1	3
958	12	1	3
958	13	1	3
958	14	1	3
958	15	1	3
958	16	1	3
958	17	1	3
958	18	1	3
958	19	1	3
958	20	1	3
958	21	0	 
958	22	1	2
958	23	1	3
958	24	1	3
958	25	1	2
958	26	1	3
958	27	1	2
958	28	0	 
958	29	1	3
959	1	0	 
959	2	1	2
959	3	0	 
959	4	1	3
959	5	1	3
959	6	1	2
959	7	0	 
959	8	0	 
959	9	0	 
959	10	0	 
959	11	1	3
959	12	0	 
959	13	1	3
959	14	0	 
959	15	1	3
959	16	0	 
959	17	0	 
959	18	0	 
959	19	0	 
959	20	0	 
959	21	0	 
959	22	0	 
959	23	0	 
959	24	0	 
959	25	0	 
959	26	0	 
959	27	1	2
959	28	0	 
959	29	0	 
