PLACEID	LCPRIDR4	LOCLUNI	PPSTD0101	CDVEN0101	CDIR0101	PPSTD0102	CDVEN0102	CDIR0102	PRCESTND
434	56	200 ML	12	1	20	12	1	21	10
434	57	720 M L	460	1	24	460	1	25	430
434	58	1 K.G	22	1	26	21	1	27	20
434	59	0	0	88	 	0	88	 	0
435	1	ONE	15	15	11	15	15	12	13
435	2	ONE PAIR	320	1	29	350	1	30	300
435	3	ONE SHIRT	400	1	17	380	1	18	350
435	4	ONE BLOUSE	90	1	17	95	1	18	80
435	5	ONE PANT	280	1	17	290	1	18	260
435	6	ONE SKIRT	200	1	17	220	1	18	180
435	7	ONE SACHET	18.5	9	33	18	9	34	16.7999992370605
435	8	ONE TABLET	2	9	33	2	9	34	1.29999995231628
435	9	ONE CAPSULE	4.90000009536743	9	33	5	9	34	4
435	10	ONE TABLET	8.5	9	33	8.5	9	34	7.69999980926514
435	11	PACK OF 10	12	1	9	12	1	10	10
435	12	125 GMS	10	1	9	10	1	10	9
435	13	1 LITRE	38	1	9	38	1	10	32
435	14	1 KG	40	1	9	42	1	10	38
435	15	1 KG	26	1	9	26	1	10	24
435	16	1 KG	43	1	9	43	1	10	41
435	17	1 KG	0	88	9	0	88	10	0
435	18	1 KG	34	1	9	34	1	10	32
435	19	1 KG	84	1	9	84	1	10	80
435	20	1 KG	70	1	9	68	1	10	65
435	21	1 KG	65	1	9	64	1	10	60
435	22	1 KG	0	88	9	0	88	10	0
435	23	1 PIECE (100 GMS)	22	1	27	24	1	28	20
435	24	1 KG	31	1	9	32	1	10	30
435	25	1 LITRE	43	1	19	43	1	20	39
435	26	1 KG	285	1	9	286	1	10	276
435	27	1 KG	0	88	19	0	88	20	0
435	28	1 KG	0	88	19	0	88	20	0
435	29	1 LITRE	50	1	19	52	1	20	48
435	30	1 PIECE	5	1	9	5	1	10	4.5
435	31	1 KG	0	88	19	0	88	20	0
435	32	1 KG	120	6	23	110	6	24	100
435	33	1 KG	460	6	23	450	6	24	430
435	34	1 KG	135	6	25	140	6	26	120
435	35	1 KG	480	6	23	500	6	24	450
435	36	1 KG	130	6	21	130	6	22	100
435	37	1 KG	280	6	21	260	6	22	250
435	40	1 KG	21	5	15	20	5	16	18
435	41	1 KG	16	5	15	15	5	16	13
435	42	1 KG	15	5	15	14	5	16	13
435	43	1 KG	15	5	15	14	5	16	12
435	44	1 KG	195	1	9	190	1	10	187
435	45	1 KG	230	1	9	235	1	10	225
435	46	1 KG	37	1	9	38	1	10	35
435	47	1 KG	80	1	9	82	1	10	78
435	48	1 KG	16	1	9	15	1	10	14
435	49	1 KG	0	88	9	0	88	10	0
435	50	100 GMS	37	1	9	36	1	10	32
435	51	1 KG	90	1	27	92	1	28	85
435	52	1 KG	175	1	27	180	1	28	160
435	53	12 PIECES	30	1	13	32	1	14	28
435	54	1 PIECE	20	1	13	18	1	14	15
435	55	1 KG	70	1	13	75	1	14	65
435	56	200 ml	12	1	27	11	1	28	10
435	57	1 LITRE	470	1	32	480	1	33	455
435	58	1 KG	20	5	15	21	5	16	16
435	59	N/A	0	88	 	0	88	 	0
436	1	ONE	11	1	17	12	1	18	10
436	2	ONE PAIR	200	1	13	180	1	14	150
436	3	ONE SHIRT	200	1	11	220	1	12	180
436	4	ONE BLOUSE	100	1	11	95	1	12	85
436	5	ONE PANT	250	1	11	240	1	12	220
436	6	ONE SKIRT	180	1	11	190	1	12	160
436	7	ONE SACHET	16.5	1	9	17	1	10	15.8000001907349
436	8	ONE TABLET	2	1	9	2	1	10	1.29999995231628
436	9	ONE CAPSULE	6.5	1	9	7	1	10	5
436	10	ONE TABLET	9.5	1	9	10	1	10	9
436	11	PACK OF 10	7	1	19	10	1	19	9
436	12	125 Gms	11	1	6	11	1	19	10
436	13	1 Litre	30	1	6	32	1	19	28
436	14	1 Kg	15	1	6	16	1	19	14
436	15	0	0	88	6	0	88	6	0
436	16	0	0	88	6	0	88	19	0
436	17	0	0	88	19	0	88	6	0
436	18	1 Kg	15	1	6	15	1	19	14
436	19	1 Kg	85	1	6	83	1	19	80
436	20	1 Kg	68	1	6	69	1	19	64
436	21	1 Kg	64	1	6	64	1	19	60
436	22	1 Kg	30	1	6	35	1	19	28
436	23	1 PIECE	24	1	6	25	1	19	23
436	24	1 Kg	32	1	6	32	1	19	28
436	25	0	0	88	6	0	88	6	0
436	26	1 Kg	280	1	6	285	7	19	275
436	27	0	0	88	6	0	88	6	0
436	28	1 Kg	180	1	15	180	1	16	150
436	29	1 Litre	52	1	6	53	1	16	49
436	30	1 Piece	5	1	6	5	1	19	4.5
436	31	0	0	88	6	0	88	19	0
436	32	1 Kg	100	6	30	110	6	31	90
436	33	1 Kg	450	6	30	450	6	31	430
436	34	1 Kg	140	6	24	145	6	25	130
436	35	1 Kg	500	6	30	500	6	31	450
436	36	1 Kg	120	6	29	130	6	32	100
436	37	1 Kg	250	6	29	260	6	32	230
436	40	1 Kg	22	5	20	22	5	23	19
436	41	1 Kg	15	5	20	15	5	23	12
436	42	1 Kg	16	5	20	16	5	23	13
436	43	1 Kg	12	5	20	12	5	23	10
436	44	1 Kh	200	1	6	200	1	19	220
436	45	1 Kg	275	1	6	275	1	19	285
436	46	1 Kg	38	1	6	37	1	19	35
436	47	1 Litre	78	1	6	80	1	19	75
436	48	1 Kg	16	1	6	16	1	19	14
436	49	1 Kg	250	1	6	250	1	19	270
436	50	100 Gms	20	1	6	20	1	19	18
436	51	1 Kg	85	1	6	85	1	19	80
436	52	1 kG	180	1	33	190	1	34	160
436	53	Per 12 pIECES	30	1	26	32	1	28	28
436	54	Per Piece	20	1	26	20	1	28	16
436	55	1 Kg	70	1	26	75	1	28	60
436	56	200 ml	12	1	6	12	1	19	10
436	57	1 Litre	450	1	21	600	1	22	550
436	58	1 Kg	20	5	20	21	5	23	16
436	59	0	0	88	 	0	88	 	0
437	1	100 PAGES	14	15	9	14	15	10	13
437	2	SHOE	245	1	11	240	1	12	235
437	3	1shirt	220	1	36	215	1	13	212
437	4	GIRLS BLOUSE	190	1	36	200	1	13	185
437	5	PANT	300	1	36	300	1	13	285
437	6	SKIRT	240	1	36	235	1	13	225
437	7	ORS PACKET	12	9	14	12	9	15	11
437	8	TABLET	2	9	14	12	1	15	1.5
437	9	AMOXICILLIN 250 MG	12	9	14	12.3000001907349	1	15	12
437	10	500MG	14.5	1	14	14	9	15	13.5
437	11	1 PACKET	16	1	16	16	1	17	15
437	12	1 CAKE	10	1	16	10	1	17	9
437	13	1 LITRE	30	1	16	29	1	17	20
437	14	KG	25	1	16	24.5	1	17	20
437	15	KG	35	1	16	35	1	17	33.5
437	16	1KG	64	1	16	62	1	17	61
437	17	KG	34	1	16	34	1	17	33
437	18	KG	36	1	16	36	1	17	35
437	19	KG	76	1	16	76	1	17	75
437	20	KG	64	1	16	63.5	1	17	62
437	21	KG	72	1	16	71	1	17	70
437	22	KG	42	1	16	42	1	17	41
437	23	100MG	15	1	18	16	1	19	14
437	24	KG	45	1	16	44	1	17	43
437	25	LITRE	32	1	20	31	1	21	28
437	26	KG	32	1	20	112	1	21	110
437	27	KG	210	1	20	210	1	21	205
437	28	KG	145	1	20	140	1	21	135
437	29	LITRE	115	1	20	115	1	21	105
437	30	1 PIECE	4	1	16	4	1	17	3.5
437	31	KG	135	1	20	140	1	21	130
437	32	KG	95	6	22	95	6	23	85
437	33	kg	490	6	24	490	6	25	465
437	34	kg	135	6	26	135	6	27	115
437	35	kg	490	6	24	490	6	25	450
437	36	kg	120	6	28	120	6	29	100
437	37	kg	400	6	28	390	6	29	375
437	40	kg	20	5	30	20	5	31	18
437	41	kg	12	5	30	12	5	31	11
437	42	kg	18	5	30	18	5	31	17
437	43	kg	10	5	30	10	5	31	9
437	44	klg	210	1	16	212	1	17	207
437	45	kg	560	1	16	550	1	17	545
437	46	kg	560	1	16	48	1	17	46
437	47	litre	85	1	16	85	1	17	82
437	48	kg	10	1	16	10	1	17	9
437	49	kg	320	1	16	315	1	17	305
437	50	100gms	32	1	16	30	1	17	29
437	51	1kg	110	1	18	110	1	19	100
437	52	kg	160	1	18	165	1	19	150
437	53	12pieces	28	1	32	30	1	33	26
437	54	1piece	15	1	32	15	1	33	12
437	55	1kg	70	1	32	70	1	33	65
437	56	200ml	12	1	18	12	1	19	11
437	57	litre	500	1	34	500	1	35	480
437	58	kg	22	5	30	22	5	31	18
437	59	-	0	1	 	0	15	 	0
438	1	100 PAGES BOOK	10	1	4	10	1	5	10
438	2	1 PAIR	500	1	8	450	1	9	450
438	3	1 SHIRT	250	1	8	250	1	9	250
438	4	1 JACKET	300	1	8	300	1	9	300
438	5	1 PANT	300	1	8	300	1	9	300
438	6	1JACKET	450	1	8	450	1	9	450
438	7	27.5 G	9	1	6	10	1	7	9
438	8	500 MG	1	1	6	1	1	7	1
438	9	250 MG	3	1	6	3	1	7	3
438	10	500 MG	14	1	6	14	1	7	14
438	11	1 PACKET	40	1	4	40	1	5	40
438	12	1 PIECE	10	1	4	10	1	5	10
438	13	1 LTR	30	1	4	30	1	5	30
438	14	1 KG	35	1	4	35	1	5	35
438	15	1 KG	35	1	4	35	1	5	35
438	16	1 KG	45	1	4	45	1	5	45
438	17	1 KG	32	1	4	30	1	5	30
438	18	1 KG	38	1	4	36	1	5	36
438	19	1 KG	80	1	4	80	1	5	80
438	20	1 KG	70	1	4	70	1	5	70
438	21	1 KG	95	1	4	95	1	5	95
438	22	1 KG	40	1	4	40	1	5	40
438	23	100G	15	1	4	15	1	5	15
438	24	1 KG	42	1	4	40	1	5	40
438	25	1 LTR	40	1	4	40	1	5	40
438	26	1 KG	250	1	4	250	1	5	250
438	27	1 KG	400	1	4	400	1	5	400
438	28	1 KG	200	1	4	200	1	5	200
438	29	1 LTR	40	1	4	40	1	5	40
438	30	1 PIECE	4	1	4	4	1	5	4
438	31	1 KG	250	1	4	250	1	5	250
438	32	1 KG	100	6	12	100	1	13	100
438	33	1 KG	400	6	12	400	6	13	400
438	34	1 KG	140	6	12	140	1	13	140
438	35	1 KG	350	6	12	350	1	13	350
438	36	1 KG	120	6	12	120	6	13	120
438	37	1 KG	250	6	12	250	6	13	250
438	40	1 KG	28	5	10	30	5	11	28
438	41	1 KG	15	5	10	15	5	11	15
438	42	1 KG	20	5	10	20	5	11	20
438	43	1 KG	25	5	10	25	5	11	25
438	44	1 KG	420	1	4	410	1	5	410
438	45	1 KG	1300	1	4	1300	1	5	1300
438	46	1 KG	40	1	4	40	1	5	40
438	47	1 KG	70	1	4	70	1	5	70
438	48	1 KG	18	1	4	16	1	5	16
438	49	1 KG	450	1	4	450	1	5	450
438	50	100G	70	1	4	70	1	5	70
438	51	1 KG	200	1	4	200	1	5	200
438	52	1 KG	150	1	4	150	1	5	150
438	53	12 PIECES	30	5	10	30	5	11	30
438	54	1 PIECE	20	5	10	20	5	11	20
438	55	1 KG	60	5	10	60	5	11	60
438	56	200ML	12	1	4	12	1	5	12
438	57	1 LTR	700	1	4	700	1	5	700
438	58	1 KG	20	1	10	20	5	11	20
438	59	1 KG	80	1	 	80	1	 	80
439	1	one	10	1	4	11	1	25	9
439	2	ONE PAIR	50	1	4	60	1	10	45
439	3	ONE SHIRT	500	1	12	500	1	13	450
439	4	ONE BLOUSE	70	1	12	75	1	13	65
439	5	ONE PANT	300	1	12	320	1	13	285
439	6	ONE SKIRT	300	1	12	300	1	13	250
439	7	ONE Sachet	16.5	1	14	17	1	15	15
439	8	ONE TABET	2	1	14	1.5	1	15	1.29999995231628
439	9	ONe Capsule	5	1	14	4	1	15	3.79999995231628
439	10	ONE TABLET	12	1	14	10	1	15	9.5
439	11	Pack of 10	12	1	9	10	1	10	9.5
439	12	125 Gms	10	1	9	10	1	10	9
439	13	0	0	88	4	0	1	4	0
439	14	1 Kg	25	1	4	30	1	9	24
439	15	0	0	1	4	0	1	4	0
439	16	0	0	88	4	0	88	4	0
439	17	0	0	88	4	0	88	9	0
439	18	1 Kg	120	1	4	125	1	9	120
439	19	1 Kg	80	1	9	83	1	10	78
439	20	1 Kg	65	1	4	66	1	9	60
439	21	1 Kg	68	1	4	69	1	9	60
439	22	0	0	88	4	0	88	4	0
439	23	1 Piece	12	1	4	11	1	9	10
439	24	1 Kg	30	1	4	31	1	10	28
439	25	0	0	88	4	0	88	9	0
439	26	1 Kg	100	1	4	115	1	9	110
439	27	0	0	88	4	0	88	9	0
439	28	0	0	88	4	0	88	4	0
439	29	1 Litre	135	1	4	130	1	9	120
439	30	1 Piece	5	1	4	5	1	9	4.5
439	31	0	0	88	4	0	88	4	0
439	32	0	0	88	9	0	88	4	0
439	33	1 Kg	460	6	31	450	6	32	420
439	34	1 Kg	130	6	19	140	6	20	120
439	35	1 Kg	500	6	31	490	6	32	450
439	36	1 Kg	135	6	23	130	6	24	120
439	37	1 Kg	300	6	23	300	6	24	280
439	40	1 Kg	14	5	9	15	5	10	10
439	41	1 kG	12	1	27	12	1	28	10
439	42	1 kG	18	1	27	19	1	28	16
439	43	1 kG	15	1	27	16	1	28	12
439	44	0	0	88	4	0	88	4	0
439	45	0	0	88	4	0	88	4	0
439	46	1 Kg	38	1	9	38	1	10	36
439	47	1 Litre	80	1	9	82	1	10	75
439	48	1 Kg	10	1	4	12	1	10	9
439	49	0	0	88	4	0	88	4	0
439	50	100 gms	15	1	4	15	1	10	13
439	51	1 Kg	95	1	4	100	1	10	85
439	52	1 Kg	180	1	16	170	1	17	160
439	53	Per 12 Pieces	30	1	30	36	1	29	26
439	54	Per Piece	20	1	29	18	1	30	15
439	55	1 Kg	80	1	29	75	1	30	60
439	56	200 ml	12	1	9	11	1	10	10
439	57	1 Litre	550	1	21	600	1	22	500
439	58	1 Kg	18	5	9	19	5	10	16
439	59	0	0	88	 	0	88	 	0
440	1	100PAGES	15	15	13	16	15	14	14
440	2	0NE PAIR	150	1	11	145	1	12	140
440	3	0NE SHIRT	350	1	29	350	1	30	320
440	4	0NE BLOUSE	120	1	29	125	1	30	100
440	5	0NE PANT	350	1	29	340	1	30	330
440	6	0NE SKIRT	300	1	29	290	1	30	260
440	7	ONE SACHET	15	9	23	15	9	24	13.5
440	8	0NE TABLET	1	9	23	1.5	9	24	.899999976158142
440	9	0NECAPSULE	4	9	23	4	9	24	3.40000009536743
440	10	0NE TABLET	10	9	23	11	9	24	8.80000019073486
440	11	PACK OF 10	10	1	9	10	1	10	9
440	12	125GMS	10	1	9	10	1	10	9
440	13	1 LITRE	35	1	9	35	1	10	20
440	14	1 KG	25	1	9	26	1	10	23
440	15	1KG	0	88	29	0	88	22	0
440	16	1KG	32	1	9	31	1	10	29
440	17	1KG	35	1	9	34	1	10	32
440	18	1KG	36	1	9	35	1	10	32
440	19	1KG	85	1	9	84	1	10	80
440	20	1KG	65	1	9	68	1	10	60
440	21	1KG	72	1	9	70	1	10	65
440	22	1KG	0	88	19	0	88	32	0
440	23	100GMS	20	1	9	22	1	10	18
440	24	1KG	30	1	9	30	1	10	28
440	25	1 LITRE	48	1	15	50	1	16	40
440	26	1 KG	250	1	10	240	1	10	220
440	27	1KG	0	88	21	0	88	18	0
440	28	1KG	0	88	36	0	88	36	0
440	29	1 LITRE	44	1	15	48	1	16	40
440	30	1PIECE	5	1	9	5	1	10	4.5
440	31	1KG	0	88	29	0	88	22	0
440	32	1KG	100	6	17	120	6	18	90
440	33	1KG	500	6	17	480	6	18	450
440	34	1KG	140	6	27	145	6	28	120
440	35	1KG	480	6	17	480	6	18	435
440	36	1KG	150	6	25	150	6	26	130
440	37	1KG	200	6	25	200	6	26	180
440	40	1KG	15	5	31	16	5	32	14
440	41	1KG	20	5	31	20	5	32	16
440	42	1KG	18	1	31	20	1	32	15
440	43	1KG	15	5	31	13	5	32	10
440	44	1KG	260	1	9	250	1	10	240
440	45	1KG	300	1	9	300	1	10	280
440	46	1KG	38	1	9	37	1	10	35
440	47	1LITRE	86	1	9	85	1	10	80
440	48	1KG	16	1	9	15	1	10	14
440	49	1KG	420	1	9	400	1	10	380
440	50	100GMS	35	1	9	34	1	10	25
440	51	1KG	110	1	21	115	1	22	90
440	52	1KG	160	1	9	170	1	10	150
440	53	12 PIECES	25	1	35	24	1	36	20
440	54	PER PEICE	15	1	35	18	1	36	12
440	55	1KG	80	1	35	75	1	36	60
440	56	200ML	12	1	35	11	1	36	10
440	57	1LITRE	450	1	19	470	1	20	440
440	58	1KG	20	5	31	19	5	32	17
440	59	00	0	88	 	0	88	 	0
441	1	ONE 200 pages	15	15	13	15	15	14	13
441	2	ONE PAIR	260	1	23	250	1	24	220
441	3	ONE SHIRT	230	1	11	250	1	12	200
441	4	ONE BLOUSE	110	1	11	120	1	12	90
441	5	ONE PANT	300	1	11	400	1	12	360
441	6	ONE SKIRT	200	1	11	240	1	12	190
441	7	ONE SACHET	16	1	9	16	1	10	14.5
441	8	ONE TABLET	2	1	9	2	1	10	1.39999997615814
441	9	ONE TABLET	700	1	9	7.5	1	10	1.39999997615814
441	10	ONE TABLET	10	1	9	11	1	10	8.80000019073486
441	11	PACK OF 10	20	1	15	22	1	16	18
441	12	125 GAM	10	1	15	10	1	16	9
441	13	ONE LITRE	36	1	15	36	1	16	30
441	14	1 KG	26	1	15	25	1	16	20
441	15	1 KG	0	88	15	0	88	16	0
441	16	1 KG	43	1	15	43	1	16	40
441	17	1 KG	0	88	15	0	88	16	0
441	18	1KG	34	1	15	36	1	16	30
441	19	1 KG	80	1	15	84	1	16	78
441	20	1 KG	70	1	15	71	1	16	68
441	21	1 KG	68	1	15	67	1	16	65
441	22	1 KG	36	1	15	37	1	16	32
441	23	1 PRICE	25	1	15	24	1	16	20
441	24	1 KG	29	1	15	30	1	16	28
441	25	1 LITRE	50	1	15	48	1	16	45
441	26	1 KG	260	1	17	260	1	18	240
441	27	1 KG	0	88	17	0	88	18	0
441	28	1 KG	160	1	17	160	1	18	130
441	29	1 LITRE	54	1	17	54	1	18	50
441	30	1 PIECE	5	1	15	5	1	16	4.40000009536743
441	31	1 KG	0	88	17	0	88	18	0
441	32	1 KG	410	6	29	400	6	30	390
441	33	1 KG	440	6	29	450	6	30	400
441	34	1 KG	120	6	29	130	6	30	100
441	35	1 KG	450	6	29	460	6	30	420
441	36	1 KG	135	1	33	140	1	34	120
441	37	1 KG	250	6	33	300	6	34	240
441	40	1 KG	15	5	19	16	5	20	13
441	41	1 KG	0	5	19	0	5	20	0
441	42	1KG	16	5	19	16	5	20	13
441	43	1 KG	10	5	19	10	5	20	9
441	44	1 KG	350	1	15	350	1	16	320
441	45	1 KG	400	1	15	420	1	16	390
441	46	1 KG	34	1	15	35	1	16	32
441	47	1 LITRE	78	1	15	80	1	16	75
441	48	1 KG	15	1	15	15	1	16	14
441	49	1 KG	0	88	15	0	88	16	0
441	50	1 KG	20	1	15	22	1	16	18
441	51	90	90	1	25	90	1	26	80
441	52	1 KG	160	1	25	160	1	26	150
441	53	PER 12 PIECES	36	1	21	36	1	22	30
441	54	PER PIECE	20	1	21	2020	1	22	16
441	55	1 KG	85	1	21	80	1	22	70
441	56	200 ML	11	1	15	11	1	16	10
441	57	1 LITER	500	1	27	480	1	28	450
441	58	1KG	21	5	19	19	5	20	18
441	59	SPECIFY	0	88	 	0	88	 	0
442	1	ONE	15	1	12	15	1	13	14
442	2	ONE PAIRE	200	1	8	250	1	13	190
442	3	ONE SHIRT	250	1	8	260	1	13	220
442	4	ONE BLOUSE	130	1	8	130	1	31	100
442	5	ONE PANT	300	1	8	310	1	31	280
442	6	ONE SHIRT	270	1	8	270	1	31	250
442	7	ONE SACHET	16	9	16	17	9	17	15.1999998092651
442	8	ONE TABLET	1	9	16	1	9	17	.899999976158142
442	9	ONE CAPSULE	5.40000009536743	9	16	6	9	17	4.90000009536743
442	10	ONE TABLET	9.5	9	16	9.60000038146973	9	17	9
442	11	PACK OF 10	16	1	20	16	1	21	15
442	12	125 GRAMS	11	1	20	10	1	21	9.5
442	13	1 LITRE	0	88	4	0	88	3	0
442	14	1 KG	18	1	20	16	1	21	15
442	15	1 KG	0	88	20	0	1	20	0
442	16	1KG	20	1	20	22	1	21	18
442	17	1 KG	0	88	20	0	88	21	0
442	18	1 KG	32	1	20	32	1	21	30
442	19	1 KG	80	1	20	81	1	21	78
442	20	1 KG	66	1	20	65	1	21	64
442	21	1 KG	94	1	20	95	1	21	90
442	22	1 KG	32	1	20	35	1	21	30
442	23	1 PIECE	25	1	29	24	1	30	20
442	24	1 KG	29	1	29	29	1	30	27
442	25	1 LITRE	48	1	10	50	1	11	45
442	26	1 KG	260	1	10	260	1	11	250
442	27	1 KG	0	88	10	0	88	11	0
442	28	1 KG	0	88	10	0	88	11	0
442	29	1 LITRE	52	1	10	52	1	11	48
442	30	1 PIECE	5	1	10	5	1	11	4.5
442	31	1 KG	0	88	10	0	88	11	0
442	32	1 KG	120	6	22	110	6	23	100
442	33	1 KG	450	6	22	440	6	23	420
442	34	1 KG	150	6	28	150	6	28	120
442	35	1 KG	480	6	28	470	6	28	450
442	36	1 KG	200	6	18	210	6	19	190
442	37	1 KG	320	6	18	310	6	19	300
442	40	1 KG	0	88	26	0	88	27	0
442	41	1 KG	19	5	26	20	5	27	15
442	42	1 KG	18	5	26	16	5	27	15
442	43	1 KG	10	5	26	10	5	27	9
442	44	1 KG	280	1	20	290	1	21	260
442	45	1 KG	350	1	29	360	1	30	330
442	46	1 KG	35	1	20	35	1	21	32
442	47	1 KG	82	1	20	84	1	21	80
442	48	1 KG	12	1	20	11	1	21	10
442	49	1 KG	0	88	20	0	88	21	0
442	50	100 GRAM	25	1	20	24	1	21	20
442	51	1 KG	85	1	29	86	1	30	80
442	52	1 KG	180	1	29	175	1	30	160
442	53	12 PIECES	25	5	14	28	5	15	20
442	54	PER PIECE	20	5	14	21	5	15	18
442	55	1 KG	80	5	14	80	5	15	70
442	56	200ML	12	1	29	12	1	30	10
442	57	1 LITRE	500	1	24	510	1	25	480
442	58	1 KG	22	5	26	20	5	27	18
442	59	0	0	88	 	0	88	 	0
443	1	100 PAGES	13	15	27	13	15	28	12
443	2	ONE PAIR	230	1	31	225	1	32	210
443	3	ONE SHIRT	210	1	31	215	1	32	200
443	4	1 BLOUSE	200	1	31	195	1	32	190
443	5	1PANT	290	1	31	285	1	32	280
443	6	1 SKIRT	250	1	31	225	1	32	245
443	7	1 SACHET	12	9	17	12	9	18	11
443	8	1 TEBLET	2	9	17	2	9	18	1.5
443	9	1 CAPSULE	12	9	17	13	9	18	11
443	10	1 TEBLET	14	9	17	13.5	9	18	13
443	11	PACK OF 10	15	17	21	15	17	22	14
443	12	125 GMS	10	17	21	10	17	22	9
443	13	1 LITER	28	17	21	27	17	22	26
443	14	1 KG	23	17	21	24	17	22	22
443	15	1 KG	32	17	21	32	17	22	31
443	16	1 kg	62	17	21	60	17	22	59
443	17	1 KG	35	17	21	37	17	22	34
443	18	1 KG	37	17	21	36	17	22	35
443	19	1 KG	78	17	21	77	17	22	75
443	20	1 KG	65	17	21	64	17	22	63
443	21	1 KG	70	17	21	71	17	22	69
443	22	1 KG	43	17	21	42	17	22	41
443	23	1 PIECE	15	17	19	15	17	20	14
443	24	1 KG	44	17	22	43	17	22	42
443	25	1 LITER	26	17	21	25	17	22	24
443	26	1 KG	120	17	21	120	17	22	115
443	27	1 KG	205	17	21	205	17	22	200
443	28	1 KG	135	1	21	132	1	22	130
443	29	1 LITER	120	1	21	120	1	22	115
443	30	1 PIECE	4	1	21	4	1	22	3.5
443	31	1 KG	140	1	21	135	1	22	132
443	32	1 KG	90	6	15	90	6	16	80
443	33	1 KG	500	6	11	500	6	12	485
443	34	1 KG	135	6	11	135	6	12	125
443	35	1 KG	500	6	11	500	6	12	480
443	36	1 KG	120	6	13	120	6	14	100
443	37	1 KG	400	6	13	410	6	14	390
443	40	1 KG	18	5	23	19	5	24	17
443	41	1 KG	12	5	23	12	5	24	11
443	42	1 KG	18	5	23	18	5	24	17
443	43	1 KG	10	5	23	10	5	24	9
443	44	1KG	200	1	23	200	1	24	195
443	45	1` KG	520	1	23	510	1	24	505
443	46	1KGT	47	1	23	47	1	24	45
443	47	1KG	90	1	23	90	1	24	85
443	48	1KG	10	1	23	10	1	24	9
443	49	1KG	300	1	23	300	1	24	295
443	50	I00MG	35	1	23	35	1	24	32
443	51	1KG	120	1	19	115	1	20	110
443	52	1KG	110	1	19	110	1	20	100
443	53	12 PIECES	26	1	25	28	1	26	25
443	54	PER PIECE	15	1	25	15	1	26	14
443	55	1KG	80	1	25	80	1	26	70
443	56	200ML	12	1	19	12	1	20	11
443	57	1LITRE	520	1	29	510	1	30	500
443	58	1 KG	21	5	23	22	5	24	20
443	59	0	0	88	 	0	88	 	0
445	1	ONE	12	15	29	12	15	30	11
445	2	ONE PAIR	300	1	17	290	1	18	285
445	3	ONE SHIRT	200	1	18	200	1	16	180
445	4	ONE BLOUSE	240	1	15	235	1	16	230
445	5	ONE PANT	300	1	15	310	1	16	255
445	6	ONE SKIRT	260	1	15	255	1	16	250
445	7	ONE SACHET	12	9	27	12	9	28	11
445	8	ONE TABLET	2	9	27	2	9	29	1.5
445	9	ONE CAPSULE	11	9	27	11	9	28	10
445	10	ONE TABLET	14	9	27	14	9	28	13
445	11	PACK OF 10	16	1	9	16	1	10	15
445	12	125 GRAMS	10	1	9	10	1	10	9
445	13	1 LITRE	30	1	9	30	1	10	24
445	14	1 KG	25	1	9	25	1	10	23
445	15	1 KG	30	1	9	32	1	10	29
445	16	1 KG	60	1	9	62	1	10	59
445	17	1 KG	33	1	9	34	1	10	32
445	18	1 KG	35	1	9	36	1	10	34
445	19	1 KG	76	1	9	75	1	10	74
445	20	1 KG	64	1	9	63	1	10	62
445	21	1 KG	68	1	9	67	1	10	66
445	22	1 KG	43	1	9	45	1	10	42
445	23	1 PIECE (100G)	15	1	21	15	1	21	14
445	24	1 KG	40	1	9	40	1	10	39
445	25	1 LITRE	25	1	23	25	1	24	24
445	26	1 KG	125	1	23	130	1	24	123
445	27	1 KG	200	1	23	205	1	24	198
445	28	1 KG	130	1	23	125	1	24	110
445	29	1 LITRE	110	1	23	110	1	24	105
445	30	1 PIECE	4	1	9	4	1	10	3.15000009536743
445	31	1 KG	130	1	23	130	1	24	125
445	32	1 KG	0	88	11	0	88	12	0
445	33	1 KG	480	6	11	480	6	12	450
445	34	1 KG	150	6	11	150	6	12	145
445	35	1 KG	480	6	11	480	6	12	450
445	36	1 KG	130	6	13	130	6	14	110
445	37	1 KG	380	6	13	380	6	14	365
445	40	1 KG	17	5	31	18	5	32	16
445	41	1 KG	10	5	31	10	5	32	9
445	42	1 KG	16	5	31	16	5	32	15
445	43	1 KG	12	5	31	12	5	32	11
445	44	1 KG	190	1	9	185	1	10	182
445	45	1 KG	500	1	9	500	1	10	490
445	46	1 KG	45	1	9	45	1	10	43
445	47	1 LITRE	85	1	9	85	1	10	83
445	48	1 KG	10	1	9	10	1	10	9
445	49	1 KG	285	1	9	280	1	10	175
445	50	100G	35	1	9	35	1	10	33
445	51	1 KG	110	1	21	117	1	22	116
445	52	1 KG	100	1	21	100	1	22	98
445	53	PER 12 PIECE	30	1	19	28	1	20	26
445	54	PER PIECE	12	1	19	12	1	20	11
445	55	1 KG	75	1	19	75	1	20	70
445	56	200ML	10	1	21	10	1	21	9
445	57	1 LITRE	510	1	25	510	1	26	500
445	58	1 KG	20	5	31	19	5	32	18
445	59	0	0	88	 	0	88	 	0
446	1	200 PAGES	15	15	13	16	15	14	13
446	2	PAIR	250	1	7	240	1	8	220
446	3	SHIRT ONE	260	1	11	270	1	12	230
446	4	ONE BLOUSE	120	1	11	120	1	12	100
446	5	ONE PANT	300	1	11	320	1	12	280
446	6	0NE SKIRT	265	1	11	270	1	12	235
446	7	SACHET	24	9	9	23	9	10	22.5
446	8	ONE TABLET	2	9	9	2	9	10	1.5
