childid	id	age	memsex	relate	livhse	grader3	stillr3	schtypr3	agestr3	agegrdr3	disabr3	sleepr3	chcarer3	hhchrer3	npywrkr3	paywrkr3	schoolr3	studyr3	playr3
PE071095	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE071095	2	28	2	1	1	13	0	1	 	 	0	 	 	 	 	 	 	 	 
PE071096	0	7	2	0	1	 	 	 	 	 	0	11	0	1	0	0	5	2	4
PE071096	1	48	1	1	1	14	0	4	 	 	0	 	 	 	 	 	 	 	 
PE071096	2	35	2	1	1	14	0	1	 	 	0	 	 	 	 	 	 	 	 
PE071096	15	10	2	7	1	6	1	4	6	 	0	11	0	1	0	0	5	3	4
PE071097	0	7	1	0	1	 	 	 	 	 	0	11	0	0	0	0	6	1	7
PE071097	1	31	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE071097	2	26	2	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE071097	15	9	2	7	1	3	1	4	6	 	0	11	1	0	0	0	6	2	4
PE071097	16	1	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE071098	0	7	1	0	1	 	 	 	 	 	0	8	0	1	0	0	6	3	5
PE071098	1	48	1	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE071098	2	48	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE071098	3	15	2	7	1	9	1	4	6	 	0	9	0	1	0	0	7	2	4
PE071098	4	15	2	7	1	7	1	4	6	 	0	11	0	1	0	0	6	2	4
PE071098	5	 	 	 	 	4	1	4	6	 	 	 	 	 	 	 	 	 	 
PE071098	15	9	2	7	1	 	 	 	 	 	0	11	0	1	0	0	6	3	3
PE071099	0	7	2	0	1	 	 	 	 	 	0	10	0	1	0	0	5	2	6
PE071099	1	28	1	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE071099	2	25	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE071099	15	10	2	7	1	5	1	4	5	 	0	10	0	1	0	0	5	4	4
PE071100	0	7	2	0	1	 	 	 	 	 	0	12	0	0	0	0	6	2	5
PE071100	1	34	1	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE071100	2	30	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE071100	15	10	2	7	1	5	1	4	6	 	0	11	0	0	0	0	6	3	4
PE071100	16	3	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE071101	0	7	1	0	1	 	 	 	 	 	0	10	0	1	0	0	6	1	5
PE071101	1	24	2	1	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE071101	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE071101	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE071101	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE071101	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE071101	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE071101	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE071101	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE071101	9	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE071101	10	5	1	9	1	20	1	4	0	 	0	10	1	0	0	0	5	1	5
PE071101	11	0	1	9	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE071101	12	30	1	2	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE071102	0	8	2	0	1	 	 	 	 	 	0	9	0	0	0	0	6	3	5
PE071102	1	26	2	1	1	11	1	4	 	 	0	 	 	 	 	 	 	 	 
PE071102	2	30	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE071102	3	23	1	13	1	13	1	1	 	 	0	 	 	 	 	 	 	 	 
PE071102	4	4	2	7	1	20	1	4	 	 	0	10	0	0	0	0	4	2	5
PE071103	0	8	2	0	1	 	 	 	 	 	0	9	0	0	0	0	6	3	5
PE071103	1	42	1	1	1	11	0	3	 	 	1	 	 	 	 	 	 	 	 
PE071103	2	37	2	1	1	9	0	3	 	 	0	 	 	 	 	 	 	 	 
PE071103	3	22	1	7	1	13	1	4	 	 	0	 	 	 	 	 	 	 	 
PE071103	4	16	1	7	1	10	1	4	6	 	0	9	0	1	0	0	7	3	4
PE071104	0	7	2	0	1	 	 	 	 	 	0	8	0	1	0	0	7	3	2
PE071104	1	43	2	1	1	14	0	4	 	 	0	 	 	 	 	 	 	 	 
PE071104	2	51	1	1	1	19	0	1	 	 	0	 	 	 	 	 	 	 	 
PE071104	3	13	2	7	1	8	1	1	5	 	0	7	1	1	0	0	7	4	1
PE071104	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE071104	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE071104	15	8	2	7	1	4	1	1	5	 	0	8	1	1	0	0	7	4	1
PE071105	0	8	2	0	1	 	 	 	 	 	0	10	0	1	0	0	5	2	5
PE071105	1	29	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE071105	2	59	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE071105	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE071105	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE071105	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE071105	6	0	2	9	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE071105	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE071105	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE071106	0	7	1	0	1	 	 	 	 	 	0	10	0	1	0	0	6	2	5
PE071106	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE071106	2	26	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE071106	3	54	2	5	1	 	 	 	 	 	1	 	 	 	 	 	 	 	 
PE071106	15	10	2	9	1	4	1	4	6	 	0	11	0	2	0	0	6	2	3
PE071109	0	8	1	0	1	 	 	 	 	 	0	9	0	1	2	0	6	2	5
PE071109	1	34	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE071109	2	31	2	1	1	14	1	4	 	 	0	 	 	 	 	 	 	 	 
PE081001	0	8	2	0	1	 	 	 	 	 	0	9	0	0	0	0	6	2	6
PE081001	1	40	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081001	2	39	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081001	3	20	1	7	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081002	0	7	1	0	1	 	 	 	 	 	0	10	0	1	0	0	6	2	5
PE081002	1	24	2	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081002	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081002	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081002	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081002	5	25	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081002	6	0	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE081004	0	8	1	0	1	 	 	 	 	 	0	8	0	0	0	0	6	1	3
PE081004	1	29	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081004	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081004	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081004	4	51	2	6	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE081004	5	52	1	6	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE081004	6	35	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE081004	7	25	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE081004	8	22	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE081005	0	7	1	0	1	 	 	 	 	 	0	11	0	2	0	0	6	1	5
PE081005	1	41	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081005	2	41	2	1	1	13	0	1	 	 	0	 	 	 	 	 	 	 	 
PE081005	3	14	2	7	1	8	1	1	7	 	0	9	0	1	0	0	7	1	4
PE081005	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081005	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081005	6	36	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE081005	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081006	0	7	1	0	1	 	 	 	 	 	0	9	0	1	0	0	6	3	2
PE081006	1	33	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081006	2	32	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081006	3	64	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE081006	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081006	5	14	1	7	1	8	1	4	6	 	0	9	4	0	0	0	6	2	2
PE081006	6	3	2	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE081007	0	7	1	0	1	 	 	 	 	 	0	10	0	0	0	0	6	2	5
PE081007	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081007	2	41	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081007	3	17	2	9	1	11	1	4	5	 	0	8	0	1	0	5	5	2	3
PE081007	15	10	1	7	1	5	1	4	5	 	0	10	0	1	1	0	6	2	4
PE081008	0	8	2	0	1	 	 	 	 	 	0	9	0	0	0	0	6	3	1
PE081008	1	33	1	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081008	2	27	2	1	1	13	0	1	 	 	0	 	 	 	 	 	 	 	 
PE081009	0	8	1	0	1	 	 	 	 	 	0	9	0	0	0	0	8	2	5
PE081009	1	34	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081009	2	31	2	1	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081009	3	12	2	7	1	7	1	4	6	 	0	9	0	1	0	0	8	2	5
PE081010	0	7	2	0	1	 	 	 	 	 	0	9	0	1	0	0	5	3	5
PE081010	1	28	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081010	2	33	2	1	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081010	3	5	1	7	1	20	1	4	 	 	0	11	0	1	0	0	3	2	6
PE081010	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081010	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081010	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081010	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081010	8	1	2	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE081011	0	8	2	0	1	 	 	 	 	 	0	9	0	0	0	0	6	2	4
PE081011	1	62	1	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081011	2	49	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081011	3	27	1	7	1	14	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081011	4	14	1	7	1	9	1	4	5	 	0	10	0	1	0	0	6	3	5
PE081011	5	79	1	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE081011	6	49	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE081011	7	43	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE081011	8	19	1	14	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE081011	9	15	1	14	1	 	 	 	 	 	0	10	0	2	0	0	6	3	5
PE081012	0	7	1	0	1	 	 	 	 	 	0	10	1	1	0	0	5	1	6
PE081012	1	25	1	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081012	2	26	2	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081012	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081012	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081012	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081012	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081012	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081012	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081012	9	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081012	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081012	16	6	2	7	1	1	1	1	6	 	0	12	0	0	0	0	5	1	6
PE081012	17	3	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE081013	0	7	2	0	1	 	 	 	 	 	0	8	0	0	0	0	7	1	4
PE081013	1	30	2	1	1	14	0	1	 	 	0	 	 	 	 	 	 	 	 
PE081013	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081013	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081013	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081013	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE081013	6	31	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081014	0	7	2	0	1	 	 	 	 	 	0	10	0	0	0	0	5	3	5
PE081014	1	26	1	1	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE081014	2	27	2	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
