childid	cdintday	cdintmth	cdintyr	cdint	cpda	sibling	enrschr3	misschr3	tmabstr3	scwhyr31	scwhyr32	scwhyr33	bstschr3	wrstscr3	cmpothr3	dngschr3	scriskr3	tcphothr3	tcphyur3	chwrkr3	mnpdacr3	mstlkr3	lstlkr3	stnprsr3	ctrustr3	cgovrgr3	csfeowr3	csrvcmr3	cfrnstr3	cleadr3	ctryhdr3	cashshr3	cpldecr3	cftrwrr3	ccltrgr3	cashclr3	cembbkr3	cwrunir3	cbrjobr3	cashwkr3	cnochcr3	numthgr3	ppltrtr3	aresfer3	anyhlpr3	nmfrndr3	leaderr3	incgmer3	hrdtlkr3	hlpchlr3	ftrwrkr3	wusinr31	wusinr32	wusinr33	tmoninr3	hvpetr3	pettypr3	petnmer3	rsppetr3	riskavr3	riskar32	sasday	sasmnt	sasyear	vsimpr3	ppvtlow	ppvthigh	strthrpp	strtmnpp	ppvt001	ppvt002	ppvt003	ppvt004	ppvt005	ppvt006	ppvt007	ppvt008	ppvt009	ppvt010	ppvt011	ppvt012	ppvt013	ppvt014	ppvt015	ppvt016	ppvt017	ppvt018	ppvt019	ppvt020	ppvt021	ppvt022	ppvt023	ppvt024	ppvt025	ppvt026	ppvt027	ppvt028	ppvt029	ppvt030	ppvt031	ppvt032	ppvt033	ppvt034	ppvt035	ppvt036	ppvt037	ppvt038	ppvt039	ppvt040	ppvt041	ppvt042	ppvt043	ppvt044	ppvt045	ppvt046	ppvt047	ppvt048	ppvt049	ppvt050	ppvt051	ppvt052	ppvt053	ppvt054	ppvt055	ppvt056	ppvt057	ppvt058	ppvt059	ppvt060	ppvt061	ppvt062	ppvt063	ppvt064	ppvt065	ppvt066	ppvt067	ppvt068	ppvt069	ppvt070	ppvt071	ppvt072	ppvt073	ppvt074	ppvt075	ppvt076	ppvt077	ppvt078	ppvt079	ppvt080	ppvt081	ppvt082	ppvt083	ppvt084	ppvt085	ppvt086	ppvt087	ppvt088	ppvt089	ppvt090	ppvt091	ppvt092	ppvt093	ppvt094	ppvt095	ppvt096	ppvt097	ppvt098	ppvt099	ppvt100	ppvt101	ppvt102	ppvt103	ppvt104	ppvt105	ppvt106	ppvt107	ppvt108	ppvt109	ppvt110	ppvt111	ppvt112	ppvt113	ppvt114	ppvt115	ppvt116	ppvt117	ppvt118	ppvt119	ppvt120	ppvt121	ppvt122	ppvt123	ppvt124	ppvt125	finhrpp	finmnpp	ceiling	minerr	rawscre	stdscre	ppfwlang	ppcdlang	testlang	sasdate	vrbsthr	vrbstmn	vrbitm01	vrbitm02	vrbenhr	vrbenmn	egrasthr	egrastmn	wridonex	wridread	wridincr	wridcrct	wridsecs	canread	chrdread	chrdincr	chrdcrct	chrdsecs	readps01	readps02	readps03	readps04	readps05	readps06	readps07	readps08	lsntcm01	lsntcm02	lsntcm03	lsntcm04	lsntcm05	lsntcm06	egraenhr	egraenmn	salngad	salngch	salngts	sblngad	sblngch	sblngts	sclngad	sclngch	sclngts	cndsthr	cndstmn	mthitm01	mthitm02	mthitm03	mthitm04	mthitm05	mthitm06	mthitm07	mthitm08	mthitm09	cndenhr	cndenmn	cmpsthr	cmpstmn	mthitm10	mthitm11	mthitm12	mthitm13	mthitm14	mthitm15	mthitm16	mthitm17	mthitm18	mthitm19	mthitm20	mthitm21	mthitm22	mthitm23	mthitm24	mthitm25	mthitm26	mthitm27	mthitm28	mthitm29	mthlst5	mthlst10	cmpenhr	cmpenmn	mthlngad	mthlngch	mthlngts	pr2lngad	pr2lngch	pr2lngts	sibid	sibday	sibmnt	sibyear	sbvsimr3	sppvtlow	sppvthgh	strthrsb	strtmnsb	stvip001	stvip002	stvip003	stvip004	stvip005	stvip006	stvip007	stvip008	stvip009	stvip010	stvip011	stvip012	stvip013	stvip014	stvip015	stvip016	stvip017	stvip018	stvip019	stvip020	stvip021	stvip022	stvip023	stvip024	stvip025	stvip026	stvip027	stvip028	stvip029	stvip030	stvip031	stvip032	stvip033	stvip034	stvip035	stvip036	stvip037	stvip038	stvip039	stvip040	stvip041	stvip042	stvip043	stvip044	stvip045	stvip046	stvip047	stvip048	stvip049	stvip050	stvip051	stvip052	stvip053	stvip054	stvip055	stvip056	stvip057	stvip058	stvip059	stvip060	stvip061	stvip062	stvip063	stvip064	stvip065	stvip066	stvip067	stvip068	stvip069	stvip070	stvip071	stvip072	stvip073	stvip074	stvip075	stvip076	stvip077	stvip078	stvip079	stvip080	stvip081	stvip082	stvip083	stvip084	stvip085	stvip086	stvip087	stvip088	stvip089	stvip090	stvip091	stvip092	stvip093	stvip094	stvip095	stvip096	stvip097	stvip098	stvip099	stvip100	stvip101	stvip102	stvip103	stvip104	stvip105	stvip106	stvip107	stvip108	stvip109	stvip110	stvip111	stvip112	stvip113	stvip114	stvip115	stvip116	stvip117	stvip118	stvip119	stvip120	stvip121	stvip122	stvip123	stvip124	stvip125	finhrsb	finmnsb	sceiling	sminerr	srawscre	sstdscre	sppfwlng	sppcdlng	stestlng	chlang_gr	chsex	ppvtlang2	egralang2	mathlang2	bppvtlang2	wordrec	readflu	egra	math	ppvt	sppvt	egra_co	math_co	rppvt_co	rsppvt_co	regra_co	rmath_co	gegra	gegra_co	rgegra_co	readci	writeci	numerci	bmi	zwfa	zhfa	zbfa	fwfa	fhfa	fbfa
PE201048	16	8	2009	8/16/2009	1	1	1	0	 	 	 	 	3	15	1	0	 	0	0	1	 	 	 	4	3	3	2	4	4	3	4	4	3	4	4	4	4	4	4	 	 	3	0	2	1	20	1	1	3	1	11	1	 	 	 	0	 	 	 	5	1	16	8	2009	0	38	76	8	20	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	3	3	3	2	1	2	1	2	2	2	1	3	3	2	3	2	3	4	1	1	2	1	2	3	4	2	1	2	2	2	4	3	2	1	1	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	8	34	76	17	59	95	31	31	31	8/16/2009	8	35	4	3	8	36	8	38	1	39	0	39	 	1	54	0	54	 	1	2	1	1	1	2	2	1	2	1	1	2	1	3	8	51	31	31	31	31	31	31	31	31	31	8	51	1	1	1	1	1	1	1	1	1	8	53	9	0	5	11	79	15	67	165	3	21	805	767	624	45	76	 	 	 	 	 	 	 	19	22	9	8	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	1	1	 	39	54	8	20	59	 	8	20	302.239105224609	 	296.520751953125	313.888092041016	296.39892578125	296.39892578125	296.266418457031	4	3	1	13.8403654098511	-1.66999995708466	-1.07000005245209	-1.50999999046326	0	0	0
PE201049	19	8	2009	8/19/2009	0	0	1	1	9	17	11	 	5	10	1	1	10	2	2	1	 	 	 	7	4	4	4	4	4	2	5	5	4	5	5	5	4	4	5	4	4	3	0	0	1	7	0	2	1	1	11	1	 	 	 	0	 	 	 	6	1	19	8	2009	0	41	68	13	38	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	2	1	2	1	4	2	2	4	3	4	2	3	3	4	2	1	4	1	1	3	4	3	2	1	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	46	68	9	59	95	31	31	31	8/19/2009	13	48	4	2	13	50	13	54	1	15	1	14	 	1	24	4	20	 	2	2	1	2	1	2	2	1	1	1	1	1	2	3	14	16	31	31	31	31	31	31	31	31	31	14	20	1	1	1	1	1	1	1	2	1	14	24	14	28	5	5	79	15	67	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	14	14	36	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	1	1	 	14	20	8	13	59	 	8	13	304.698059082031	 	296.520751953125	297.485290527344	282.878112792969	282.878112792969	282.628997802734	4	2	1	25.5794906616211	3.36999988555908	.730000019073486	3.86999988555908	0	0	0
PE201050	13	8	2009	8/13/2009	1	1	1	0	 	 	 	 	5	31	3	0	 	1	0	1	 	 	 	6	2	2	3	3	2	2	4	4	4	4	4	4	2	4	4	4	4	1	2	0	1	5	0	2	1	2	11	1	 	 	 	0	 	 	 	3	1	13	8	2009	0	38	75	9	18	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	3	3	3	2	1	2	1	4	2	2	1	3	4	2	3	3	4	4	1	2	1	1	1	2	4	2	3	3	1	4	3	1	3	2	4	4	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	29	75	9	66	105	31	31	31	8/13/2009	9	31	4	3	9	34	9	36	1	36	1	35	 	1	42	0	42	 	1	1	1	2	1	1	1	1	1	1	1	1	3	3	9	57	31	31	31	31	31	31	31	31	31	10	1	1	1	1	1	1	1	1	1	1	10	4	10	8	5	5	79	15	67	165	3	21	875	767	624	 	 	 	 	 	 	 	 	 	14	20	10	16	31	31	31	31	31	31	6	14	8	2009	0	1	48	14	5	2	4	1	2	1	4	1	1	4	2	3	3	3	3	2	2	1	1	2	2	4	4	1	4	3	3	3	4	1	4	3	2	4	4	1	4	4	3	3	3	1	3	1	4	2	1	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	14	18	48	11	37	107	31	31	31	1	1	1	1	1	1	35	42	11	20	66	66	11	20	309.769592285156	289.944427490234	309.907592773438	313.888092041016	297.970123291016	297.970123291016	297.282409667969	4	3	1	16.6115703582764	-1.62000000476837	-2.92000007629395	.579999983310699	0	0	0
PE201051	15	8	2009	8/15/2009	0	0	1	0	 	 	 	 	5	10	3	0	 	1	0	1	 	 	 	9	2	4	4	2	4	2	4	4	4	4	4	4	4	4	4	4	2	2	1	1	1	3	0	1	3	2	25	1	 	 	 	1	2	1	1	6	2	15	8	2009	0	39	74	10	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	3	3	2	1	2	1	4	4	2	1	3	3	3	3	2	4	2	1	3	1	1	1	3	4	2	3	3	3	1	1	2	3	2	3	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	16	74	13	61	95	31	31	31	8/15/2009	10	17	4	3	10	19	10	20	1	60	2	58	57	1	93	3	90	 	1	2	1	2	1	2	1	1	1	1	2	2	1	2	10	29	31	31	31	31	31	31	31	31	31	10	31	1	1	1	1	2	2	1	1	1	10	33	10	36	5	5	79	15	67	165	3	21	875	767	624	45	124	11	50	 	 	 	 	 	22	24	10	44	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	1	1	1	 	61.0526313781738	90	9	19	61	 	9	19	305.082244873047	 	301.177032470703	311.611785888672	311.131469726563	311.131469726563	311.000854492188	4	3	1	14.9153461456299	-.930000007152557	-1	-.5	0	0	0
PE201052	16	8	2009	8/16/2009	0	1	1	0	 	 	 	 	19	2	1	1	7	2	0	1	 	 	 	9	3	2	3	4	5	1	5	4	5	3	5	4	5	4	3	5	4	3	0	2	0	4	1	2	1	3	1	1	 	 	 	0	 	 	 	6	1	16	8	2009	0	37	52	11	35	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	2	3	3	3	2	1	2	2	3	4	1	3	3	2	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	11	43	52	6	46	74	31	31	31	8/16/2009	11	46	4	3	11	51	11	54	1	10	4	6	 	1	24	5	19	 	1	2	1	2	2	2	2	1	1	1	1	2	1	1	12	10	31	31	31	31	31	31	31	31	31	12	13	1	1	1	1	2	2	1	1	2	12	18	12	21	5	5	79	15	67	1515	3	20	 	 	 	 	 	 	 	 	 	 	 	 	13	17	12	29	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	 	6	19	8	12	45	 	8	12	295.784423828125	 	297.102783203125	295.275909423828	280.433319091797	280.433319091797	280.356689453125	4	3	0	16.2189598083496	-1.64999997615814	-2.84999990463257	.219999998807907	0	0	0
PE201053	17	9	2009	9/17/2009	0	0	1	0	 	 	 	 	19	2	3	0	 	0	0	0	 	 	 	7	4	3	2	4	4	2	4	4	4	4	4	4	4	4	4	 	 	2	1	1	1	4	0	1	3	2	40	1	 	 	 	1	1	1	1	4	1	17	9	2009	0	30	72	14	23	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	3	2	4	4	1	4	1	4	3	3	3	2	1	2	1	2	2	2	1	3	2	3	3	3	4	4	1	1	2	1	3	2	4	2	3	3	3	4	1	3	2	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	14	30	72	14	58	99	31	31	31	9/17/2009	14	31	4	3	14	33	14	34	1	60	0	60	59	1	100	0	100	 	1	1	1	1	1	1	1	1	1	1	2	1	1	3	14	45	31	31	31	31	31	31	31	31	31	14	45	1	1	1	1	1	1	1	1	1	14	52	14	54	5	5	79	15	67	165	3	21	875	787	624	45	124	9	 	 	 	 	 	 	18	23	15	2	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	 	61.0169486999512	100	12	21	58	 	12	21	303.391723632813	 	315.921997070313	316.766937255859	318.010131835938	318.010131835938	317.821960449219	4	3	1	16.3652629852295	.00999999977648258	-.579999983310699	.439999997615814	0	0	0
PE201054	9	8	2009	8/9/2009	1	0	1	0	 	 	 	 	19	30	2	0	 	1	1	0	 	 	 	5	4	3	4	3	3	3	3	5	4	4	5	5	5	4	5	 	 	2	1	1	1	6	2	2	3	2	25	5	2	 	1	0	 	 	 	6	1	9	8	2009	0	30	83	8	50	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	3	2	4	4	1	4	1	3	3	3	4	1	1	4	1	4	2	2	1	3	3	2	3	3	4	4	1	3	1	1	3	2	1	2	3	2	1	3	4	4	4	3	4	3	3	2	4	4	3	1	3	4	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	4	83	15	68	102	31	31	31	8/9/2009	9	4	4	2	9	7	9	8	1	6	1	5	 	2	8	4	4	 	 	 	 	 	 	 	 	 	2	1	2	2	1	2	9	16	31	31	31	31	31	31	31	31	31	9	17	1	1	1	1	1	2	1	2	1	9	20	9	22	5	5	79	15	67	165	2	21	 	905	614	 	 	 	 	 	 	 	 	 	17	20	9	30	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	1	1	1	 	5	0	3	14	68	 	3	14	308.155914306641	 	273.724273681641	299.761596679688	268.225891113281	268.225891113281	268.637237548828	4	2	1	17.7613105773926	-.810000002384186	-2.53999996185303	.949999988079071	0	0	0
PE201055	9	8	2009	8/9/2009	0	0	1	0	 	 	 	 	1	14	2	1	1	1	0	0	 	 	 	8	4	3	2	4	2	3	4	4	4	4	4	4	2	4	4	 	 	2	1	2	1	3	0	1	3	2	11	1	 	 	 	1	1	1	0	6	2	9	8	2009	0	32	61	18	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	4	4	1	4	1	2	3	4	3	1	1	3	2	4	2	2	1	3	2	2	3	3	3	2	1	2	3	4	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	14	16	61	11	50	89	31	31	31	8/9/2009	14	17	4	3	14	19	14	20	1	20	1	19	 	1	45	1	44	 	1	2	1	2	1	2	1	1	1	1	1	2	1	2	14	37	31	31	31	31	31	31	31	31	31	14	38	1	1	1	1	2	2	1	2	2	14	41	14	47	5	5	69	 	64	 	 	 	76	 	 	 	 	 	 	 	 	 	 	 	12	18	14	55	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	1	1	1	 	19	44	10	7	50	 	10	7	297.935974121094	 	305.542327880859	282.823181152344	292.181060791016	292.181060791016	291.664794921875	4	3	0	19.4525260925293	-.259999990463257	-2.76999998092651	1.75	0	0	0
PE201056	9	8	2009	8/9/2009	1	0	1	0	 	 	 	 	5	15	3	0	 	2	1	1	 	 	 	6	5	4	4	4	2	2	4	4	4	4	4	4	4	4	5	 	 	2	1	2	1	5	0	2	3	2	37	1	 	 	 	1	1	1	0	4	1	9	8	2009	0	38	87	10	30	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	3	3	3	2	1	2	1	4	2	2	1	3	4	2	3	3	4	4	2	3	1	1	4	4	4	2	3	2	3	1	2	1	3	1	4	2	3	1	3	2	3	4	2	4	3	4	2	4	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	43	87	15	72	112	31	31	31	8/9/2009	10	45	4	3	10	46	10	46	1	43	1	42	 	1	83	0	83	 	1	2	1	1	2	2	1	2	2	1	2	2	1	3	11	2	31	31	31	31	31	31	31	31	31	11	5	1	1	1	1	2	2	1	 	 	11	8	11	13	5	11	79	15	66	162	15	617	875	905	612	41	 	 	 	 	 	 	 	 	17	21	11	21	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	1	1	1	 	42	83	6	9	72	 	6	9	312.151702880859	 	288.76025390625	288.112243652344	299.445281982422	299.445281982422	300.105407714844	4	3	 	17.984001159668	.819999992847443	-.0799999982118607	1.14999997615814	0	0	0
PE201057	8	8	2009	8/8/2009	0	0	1	0	 	 	 	 	15	25	2	0	 	0	0	0	 	 	 	5	2	5	2	4	5	5	5	5	5	5	5	5	5	5	5	 	 	2	1	1	1	4	1	2	3	2	25	3	5	 	2	1	5	0	1	4	1	8	8	2009	0	30	87	17	28	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	3	2	4	4	1	4	1	3	3	3	3	2	1	2	1	4	2	2	4	3	4	2	3	3	4	4	1	1	1	1	4	1	2	2	3	3	1	4	4	1	4	2	4	4	3	2	1	3	3	4	4	3	4	4	2	3	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	17	39	87	15	72	116	31	31	31	8/8/2009	17	41	4	3	17	42	17	43	1	42	4	38	 	1	55	4	51	 	1	1	1	2	1	1	1	1	1	1	1	2	1	3	17	54	31	31	31	31	31	31	31	31	31	17	54	1	1	1	1	1	2	1	1	1	17	59	18	1	5	11	79	15	67	165	15	77	875	905	924	89	 	 	 	 	 	 	 	 	17	21	18	9	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	1	1	1	 	38	51	11	14	72	 	11	14	312.074859619141	 	310.198608398438	299.761596679688	300.529754638672	300.529754638672	299.960876464844	4	3	1	15.223916053772	-.28999999165535	-.349999994039536	-.170000001788139	0	0	0
PE201058	11	8	2009	8/11/2009	1	0	1	0	 	 	 	 	4	30	3	0	 	0	0	1	2	2	12	4	3	2	2	4	4	2	3	5	2	4	4	5	3	5	4	4	3	3	1	2	1	6	2	1	3	2	14	5	 	 	1	0	 	 	 	5	1	11	8	2009	0	37	82	13	37	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	2	3	3	3	2	1	2	3	4	2	2	1	3	3	3	3	3	4	3	1	3	4	1	3	4	4	2	3	3	1	3	4	1	3	2	4	1	2	2	2	4	3	3	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	51	82	16	66	105	31	31	31	8/11/2009	13	52	4	3	13	54	13	56	1	41	1	40	 	1	54	0	54	 	1	1	1	1	2	2	1	1	2	2	2	2	3	 	14	5	31	31	31	31	31	31	31	31	31	14	6	1	1	1	1	2	2	1	1	1	14	9	14	10	5	5	79	15	67	165	88	21	875	 	 	 	 	 	 	 	 	 	 	 	15	18	14	18	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	1	1	 	40	54	6	15	66	 	6	15	308.079071044922	 	288.17822265625	301.837036132813	293.358032226563	293.358032226563	293.7724609375	4	3	1	17.7140045166016	.699999988079071	-.219999998807907	1.1599999666214	0	0	0
