PLACEID	LCPRIDR4	PPSTD0101	CDVEN0101	CDIR0101	PRCESTND
625	54	17	1	2	17
625	55	5	1	2	5
625	56	30	1	2	30
625	57	9	1	2	9
625	58	8	1	2	8
625	59	11	1	2	11
624	1	7	1	2	7
624	2	60	1	2	60
624	3	70	1	2	70
624	4	70	1	2	70
624	5	100	1	2	100
624	6	80	1	2	80
624	7	5	9	3	5
624	8	.5	9	3	.5
624	9	.5	9	3	.5
624	10	7	9	3	7
624	12	12	5	2	12
624	14	7	1	2	70
624	15	45	1	2	120
624	16	120	1	2	120
624	17	24	1	2	24
624	18	35	1	2	35
624	19	3	1	2	6
624	20	15	1	2	15
624	21	35	1	2	42
624	22	22	1	2	22
624	23	170	1	2	170
624	24	6	5	2	12
624	25	12	5	2	12
624	26	6	5	2	12
624	27	10	5	2	10
624	28	25	5	2	25
624	29	4	1	2	4
624	30	8	1	2	8
624	31	7	1	2	7
624	32	18	1	2	18
624	33	27	1	2	27
624	34	25	1	2	25
624	35	27	1	2	27
624	36	80	5	2	80
624	37	230	5	2	230
624	38	75	5	2	75
624	39	95	5	2	95
624	40	70	5	2	70
624	41	80	5	2	80
624	42	150	5	2	150
624	43	12	5	2	12
624	44	15	5	2	15
624	45	35	1	2	35
624	46	25	16	2	25
624	47	20	4	2	20
624	48	25	4	2	25
624	49	20	5	2	20
624	50	30	5	2	30
624	51	20	5	2	20
624	52	3.5	5	3	3.5
624	53	7	1	2	7
624	54	17	1	2	17
624	55	5	1	2	5
624	56	30	1	2	30
624	57	10	1	2	10
624	58	8	1	2	8
624	59	12	1	2	12
710	1	7	1	2	7
710	2	55	1	2	55
710	3	80	1	2	80
710	4	60	1	2	60
710	5	120	1	2	120
710	6	60	1	2	60
710	7	5	1	2	5
710	8	7	1	2	7
710	9	6.5	9	2	6.5
710	10	6	1	2	6
710	12	11	1	2	11
710	14	15	1	2	15
710	15	43	1	2	120
710	16	107	1	2	107
710	17	20	1	2	20
710	18	34	1	2	34
710	19	3	1	2	6
710	20	14	1	2	14
710	21	35	1	2	40
710	22	25	1	2	25
710	23	160	1	2	160
710	24	5	5	2	10
710	25	10	5	2	10
710	26	14	5	2	14
710	27	7	5	2	7
710	28	23	1	2	23
710	29	4	1	2	4
710	30	8	1	2	8
710	31	7	4	2	7
710	32	18	1	2	18
710	33	35	1	2	35
710	34	24	1	2	24
710	35	30	1	2	30
710	36	80	5	2	80
710	37	250	1	2	250
710	38	70	5	2	70
710	39	110	5	2	110
710	40	70	5	2	70
710	41	70	5	2	70
710	42	120	5	2	120
710	43	17	5	2	17
710	44	12	5	2	12
710	45	4	1	2	40
710	46	8	5	2	8
710	47	20	4	2	20
710	48	25	16	2	25
710	49	20	4	2	20
710	50	30	4	2	30
710	51	15	4	2	15
710	52	3	1	2	3
710	53	26	1	2	7
710	54	15	1	2	15
710	55	20	1	2	5
710	56	29	1	2	29
710	57	8	1	2	8
710	58	7	1	2	7
710	59	10	1	2	10
614	1	5	1	2	5
614	2	50	1	2	50
614	3	100	1	2	100
614	4	100	1	2	100
614	5	120	1	2	120
614	6	80	1	2	80
614	7	4	9	2	4
614	8	6	9	2	.600000023841858
614	9	6	10	2	.600000023841858
614	10	6	9	2	6
614	12	12	1	2	12
614	14	13	1	2	130
614	15	43	1	2	120
614	16	110	1	1	110
614	17	15	1	2	15
614	18	50	1	2	50
614	19	3	1	2	6
614	20	15	1	2	15
614	21	35	1	2	40
614	22	28	16	2	28
614	23	170	16	2	170
614	24	3	5	2	15
614	25	7	5	2	7
614	26	3	5	2	15
614	27	5	16	2	5
614	28	22	1	2	22
614	29	4	1	2	4
614	30	7	13	2	7
614	31	10	4	2	10
614	32	18	1	2	18
614	33	30	1	2	30
614	34	25	1	2	25
614	35	30	1	2	30
614	36	85	5	2	85
614	37	250	5	2	250
614	38	70	5	2	70
614	39	110	5	2	110
614	40	70	5	2	70
614	41	80	5	2	80
614	42	15	16	2	150
614	43	15	5	2	15
614	44	12	1	2	12
614	45	36	1	2	36
614	46	-77	16	2	-77
614	47	20	4	2	20
614	48	25	16	2	25
614	49	20	1	2	20
614	50	25	1	2	25
614	51	1	1	2	15
614	52	5	1	2	5
614	53	7	1	2	7
614	54	17	1	2	17
614	55	4	1	2	4
614	56	28	1	2	28
614	57	8	1	2	8
614	58	7	1	2	7
614	59	10	1	2	10
724	1	11	8	3	11
724	2	70	8	3	70
724	3	60	8	3	60
724	4	62	8	3	62
724	5	65	8	3	65
724	6	60	8	3	60
724	7	3	9	2	3
724	8	2	9	2	2
724	9	6	9	2	6
724	10	5	9	2	5
724	12	10	5	4	10
724	14	135	8	3	135
724	15	45	8	3	45
724	16	90	8	3	90
724	17	16	8	3	16
724	18	39	8	3	39
724	19	7	8	3	7
724	20	23	8	3	23
724	21	42	8	3	42
724	22	27	8	3	27
724	23	120	15	3	120
724	24	6	5	4	6
724	25	6	5	4	6
724	26	8	5	4	8
724	27	6	5	4	6
724	28	19	5	3	19
724	29	4	8	3	4
724	30	6	8	3	6
724	31	8	8	3	8
724	32	25	8	3	25
724	33	40	8	3	40
724	34	32	8	3	32
724	35	20	8	3	20
724	36	100	5	4	100
724	37	213	5	4	213
724	38	95	5	4	95
724	39	123	5	4	123
724	40	55	5	4	55
724	41	70	5	4	70
724	42	120	5	4	120
724	43	15	5	4	15
724	44	14	5	4	14
724	45	36	5	4	36
724	46	7	8	3	7
724	47	15	4	3	15
724	48	25	4	3	25
724	49	11	5	4	11
724	50	16	5	4	16
724	51	9	5	4	9
724	52	4	5	4	4
724	53	26	8	3	26
724	54	23	8	3	23
724	55	22	8	3	22
724	56	45	8	3	45
724	57	9	8	3	9
724	58	10	8	3	10
724	59	10	8	3	10
737	1	10	1	5	10
737	2	90	1	4	90
737	3	100	1	5	100
737	4	120	2	3	120
737	5	90	2	5	90
737	6	130	2	5	130
737	7	3	9	2	3
737	8	4	9	2	4
737	9	6	9	2	6
737	10	1	9	2	1
737	12	13	5	3	13
737	14	140	5	5	140
737	15	50	8	2	50
737	16	120	8	1	120
737	17	16	8	2	16
737	18	30	8	1	30
737	19	10	8	1	10
737	20	22	8	3	22
737	21	55	1	5	55
737	22	32	8	1	32
737	23	350	8	5	350
737	24	15	5	3	15
737	25	16	5	3	16
737	26	18	5	3	18
737	27	22	5	3	22
737	28	20	5	3	20
737	29	4	5	3	4
737	30	65	5	3	65
737	31	4	5	3	2
737	32	60	5	3	60
737	33	150	5	3	150
737	34	160	5	3	160
737	35	180	5	3	180
737	36	80	5	4	80
737	37	200	5	4	200
737	38	70	5	4	70
737	39	100	5	4	100
737	40	70	5	4	70
737	41	60	5	4	60
737	42	145	5	4	145
737	43	28	5	1	28
737	44	15	5	1	15
737	45	70	5	1	70
737	46	10	3	1	10
737	47	25	4	1	25
737	48	20	5	1	20
737	49	35	5	3	35
737	50	30	5	3	30
737	51	14	5	1	14
737	52	23	8	1	2.29999995231628
737	53	28	8	1	7
737	54	16	8	2	16
737	55	22	8	2	5.5
737	56	26	8	1	26
737	57	6	8	1	6
737	58	11	8	1	11
737	59	9	8	1	9
651	1	7	1	1	7
651	2	80	1	1	80
651	3	100	4	7	100
651	4	120	1	6	120
651	5	100	1	8	100
651	6	150	1	8	150
651	7	10	9	9	10
651	8	2	9	9	2
651	9	1	9	9	1
651	10	10	9	9	10
651	12	13	5	7	13
651	14	120	5	7	120
651	15	38	7	7	38
651	16	105	4	7	105
651	17	15	7	7	15
651	18	32	5	7	32
651	19	10	5	7	10
651	20	20	8	7	20
651	21	17	8	7	41
651	22	18	8	7	18
651	23	300	4	7	300
651	24	12	5	7	12
651	25	10	5	7	10
651	26	15	5	7	15
651	27	16	5	7	16
651	28	18	5	7	18
651	29	3.5	5	7	3.5
651	30	55	5	7	55
651	31	2	5	7	2
651	32	50	5	7	50
651	33	150	5	7	150
651	34	160	5	7	160
651	35	140	5	8	140
651	36	80	5	8	80
651	37	200	5	8	200
651	38	70	5	8	70
651	39	100	5	8	100
651	40	60	5	8	60
651	41	55	5	8	55
651	42	145	5	8	145
651	43	28	5	8	28
651	44	18	5	8	18
651	45	60	5	7	60
651	46	10	5	7	10
651	47	35	5	7	35
651	48	17	5	8	17
651	49	25	5	7	25
651	50	30	5	7	30
651	51	12	5	7	15
651	52	22	7	7	22
651	53	28	5	7	28
651	54	15	5	7	15
651	55	21	5	7	21
651	56	25	7	7	25
651	57	8	7	7	8
651	58	7	7	7	7
651	59	8	7	7	8
647	1	10	4	3	10
647	2	100	4	3	100
647	3	90	1	3	90
647	4	110	1	3	110
647	5	90	1	6	90
647	6	120	1	6	120
647	7	5	9	8	5
647	8	12	9	8	12
647	9	3	9	8	3
647	10	8	9	8	8
647	12	13	5	5	13
647	14	140	1	4	140
647	15	50	1	5	50
647	16	110	8	7	110
647	17	18	8	6	18
647	18	32	8	7	32
647	19	10	8	5	10
647	20	20	8	6	20
647	21	50	8	5	50
647	22	18	8	7	18
647	23	320	1	6	320
647	24	12	5	5	12
647	25	15	5	5	15
647	26	17	5	5	17
647	27	21	5	5	21
647	28	22	5	5	22
647	29	3	5	5	3
647	30	60	5	5	60
647	31	3	1	5	3
647	32	80	5	4	80
647	33	130	7	4	130
647	34	14	7	4	140
647	35	100	7	4	100
647	36	80	5	6	80
647	37	250	5	5	250
647	38	70	5	5	70
647	39	110	5	5	110
647	40	60	5	4	60
647	41	55	5	5	55
647	42	180	5	6	180
647	43	28	5	6	28
647	44	15	5	6	15
647	45	80	5	6	80
647	46	10	5	6	10
647	47	25	1	4	25
647	48	20	1	5	20
647	49	35	3	5	35
647	50	30	3	5	30
647	51	15	3	5	15
647	52	20	8	5	2
647	53	28	8	6	7
647	54	16	8	6	16
647	55	20	8	5	5
647	56	25	8	5	25
647	57	8	8	6	8
647	58	10	8	6	10
647	59	9	8	6	9
652	1	6	1	7	7.59999990463257
652	2	80	1	7	80
652	3	100	1	7	100
652	4	120	1	7	120
652	5	90	2	7	90
652	6	150	1	7	150
652	7	8	9	2	8
652	8	2	9	2	2
652	9	1	9	2	1
652	10	3	9	2	3
652	12	15	5	9	15
652	14	120	5	9	120
652	15	38	5	9	45
652	16	105	8	2	105
652	17	20	8	2	20
652	18	30	8	2	30
652	19	4	8	2	10
652	20	20	8	2	20
652	21	17	8	2	45
652	22	18	8	2	18
652	23	300	2	7	300
652	24	15	5	9	15
652	25	14	5	9	14
652	26	16	7	9	16
652	27	18	5	9	18
652	28	20	5	9	20
652	29	3.5	5	9	3.5
652	30	60	5	9	60
652	31	3	5	9	3
652	32	50	5	9	50
652	33	150	5	9	150
652	34	160	5	9	160
652	35	140	5	9	140
652	36	80	5	8	80
652	37	200	5	8	200
652	38	70	5	8	70
652	39	100	5	8	100
652	40	6	5	8	60
652	41	55	7	8	55
652	42	145	7	8	145
652	43	26	5	8	26
652	44	20	5	8	20
652	45	60	5	8	60
652	46	10	5	8	10
652	47	25	1	8	25
652	48	17	1	8	17
652	49	35	5	9	35
652	50	30	5	9	30
652	51	20	5	9	20
652	52	22	8	2	2.20000004768372
652	53	28	8	2	7
652	54	16	8	2	16
652	55	20	8	2	5
652	56	24	8	2	24
652	57	8	8	2	8
652	58	7	8	2	7
652	59	8	8	2	8
738	1	10	1	3	10
738	2	100	1	3	100
738	3	90	2	3	90
738	4	100	1	3	100
738	5	120	1	3	120
738	6	120	2	3	120
738	7	5	9	6	5
738	8	3	9	6	3
738	9	6	9	6	6
738	10	8	9	6	8
738	12	12	5	4	12
738	14	120	1	6	120
738	15	48	1	6	48
738	16	105	7	7	105
738	17	20	8	5	20
738	18	32	8	6	32
738	19	10	8	4	10
738	20	20	8	4	20
738	21	45	8	4	45
738	22	18	8	4	18
738	23	300	1	4	300
738	24	13	5	4	13
738	25	10	5	4	10
738	26	19	5	4	19
738	27	20	5	4	20
738	28	20	5	4	20
738	29	3.5	8	5	3.5
738	30	60	5	4	60
738	31	3	1	5	3
738	32	70	5	5	70
738	33	120	5	5	120
738	34	150	5	5	150
738	35	130	5	5	130
738	36	90	5	7	90
738	37	238	5	7	230
738	38	75	5	7	75
738	39	120	5	7	120
738	40	60	5	7	60
738	41	55	5	7	55
738	42	145	5	7	145
738	43	30	5	7	30
738	44	18	5	7	18
738	45	120	5	7	120
738	46	12	3	5	12
738	47	25	2	4	25
738	48	20	1	5	20
738	49	35	3	4	35
738	50	40	3	5	40
738	51	15	3	4	15
738	52	20	7	7	2
738	53	30	1	5	6
738	54	16	8	6	16
738	55	20	9	6	5
738	56	26	8	4	26
738	57	6	8	4	6
738	58	8	8	5	8
738	59	9	8	4	9
740	1	6	1	5	7.5
740	2	80	1	5	80
740	3	90	1	5	90
740	4	100	1	5	100
740	5	108	1	5	100
740	6	120	2	5	120
740	7	5	9	2	5
740	8	3	10	2	3
740	9	2	9	2	2
740	10	4	9	3	4
740	12	15	5	4	15
740	14	130	1	3	130
740	15	40	1	3	40
740	16	100	9	3	100
740	17	16	8	4	16
740	18	32	8	4	32
740	19	4	8	3	10
740	20	20	8	3	20
740	21	45	8	4	45
740	22	18	8	3	18
740	23	320	1	5	320
740	24	15	5	4	15
740	25	14	7	4	14
740	26	15	5	4	15
740	27	18	5	4	18
740	28	22	5	4	22
740	29	3.5	7	4	3.5
740	30	60	5	4	60
740	31	2	5	4	2
740	32	60	5	4	60
740	33	150	5	4	150
740	34	160	5	4	160
740	35	140	5	4	140
740	36	80	5	4	80
740	37	220	5	4	220
740	38	75	5	4	75
740	39	100	5	4	100
740	40	60	5	4	60
740	41	55	5	4	55
740	42	150	5	4	150
740	43	30	5	4	30
740	44	20	5	4	20
740	45	80	5	4	80
740	46	10	5	4	10
740	47	30	4	5	30
740	48	20	4	5	20
740	49	35	5	4	35
740	50	30	5	4	30
740	51	15	5	4	15
740	52	22	8	3	2.20000004768372
740	53	28	8	3	7
740	54	16	8	3	16
740	55	22	8	4	5.5
740	56	7	8	3	7
740	57	8	8	3	8
740	58	7	8	3	7
740	59	9	8	3	9
645	1	10	1	4	10
645	2	90	1	4	90
645	3	100	1	4	100
645	4	90	1	4	90
645	5	100	1	4	100
645	6	120	1	4	120
645	7	5	9	3	5
645	8	8	9	3	8
645	9	2	9	3	2
645	10	3	9	3	3
645	12	12	5	5	12
645	14	120	8	3	120
645	15	48	8	5	48
645	16	110	8	5	110
645	17	20	8	5	20
645	18	32	8	5	32
645	19	10	8	5	10
645	20	20	8	5	20
645	21	45	8	5	45
645	22	18	8	5	18
645	23	350	8	4	350
645	24	16	5	5	16
645	25	15	5	5	15
645	26	18	5	5	18
645	27	20	5	5	20
645	28	22	5	5	22
645	29	3	5	5	3
645	30	60	5	5	60
645	31	6	5	5	3
645	32	70	5	5	70
645	33	175	5	5	175
645	34	150	5	5	150
645	35	140	5	5	140
645	36	90	5	5	90
645	37	220	5	5	220
645	38	60	5	5	60
645	39	110	5	5	110
645	40	60	5	5	60
645	41	55	5	5	55
645	42	250	5	5	250
645	43	28	5	5	28
645	44	18	5	5	18
645	45	80	5	5	80
645	46	10	3	4	10
645	47	25	4	4	25
645	48	19	4	4	19
645	49	35	3	4	35
645	50	30	4	4	30
645	51	15	3	4	15
645	52	20	8	5	2
645	53	28	8	5	7
645	54	16	8	5	16
645	55	20	9	5	5
645	56	25	8	5	25
645	57	8	8	5	8
645	58	10	8	5	10
645	59	7	8	5	7
739	1	6	1	3	6
739	2	80	1	3	80
739	3	100	1	3	100
739	4	120	1	3	120
739	5	90	1	3	90
739	6	150	1	3	150
739	7	5	1	2	5
739	8	6	1	2	6
739	9	3	1	2	3
739	10	2	1	2	2
739	12	15	1	2	15
739	14	120	1	4	120
739	15	64	1	3	64
739	16	105	1	3	105
739	17	20	1	3	20
739	18	32	1	3	32
739	19	4	1	3	4
739	20	20	1	4	20
739	21	30	1	2	30
739	22	18	1	4	18
739	23	300	1	3	300
739	24	15	5	3	15
739	25	14	5	4	14
739	26	16	5	1	16
739	27	18	7	2	18
739	28	20	1	3	20
739	29	3.5	1	3	3.5
739	30	60	5	3	60
739	31	2	1	4	2
739	32	50	5	3	50
739	33	150	5	3	150
739	34	160	5	3	160
739	35	140	5	3	140
739	36	80	5	3	80
739	37	200	5	3	200
739	38	70	5	2	70
739	39	100	5	1	100
739	40	60	5	1	60
739	41	55	5	1	55
739	42	150	5	1	150
739	43	28	5	3	28
739	44	18	5	3	18
739	45	60	5	4	60
739	46	10	5	4	10
739	47	25	1	1	25
739	48	22	1	3	22
739	49	35	1	2	35
739	50	30	1	2	30
739	51	20	1	2	20
739	52	2.5	5	2	2.5
739	53	28	1	3	7
739	54	17	1	3	17
739	55	4.5	1	3	4.5
739	56	25	1	3	25
739	57	8	1	3	8
739	58	7	1	4	7
739	59	8	1	4	8
646	1	6	1	2	6
646	2	80	1	2	80
646	3	80	1	2	80
646	4	85	1	2	85
646	5	85	1	2	85
646	6	95	1	2	95
646	7	5	1	1	5
646	8	6	1	1	6
646	9	3	1	1	3
646	10	2	1	1	2
646	12	10	1	1	10
646	14	120	1	3	120
646	15	60	1	3	60
646	16	105	1	2	105
646	17	20	1	3	20
646	18	32	1	1	32
646	19	4	1	2	4
646	20	20	1	2	20
646	21	30	1	3	30
646	22	18	1	3	18
646	23	300	1	2	300
646	24	10	5	3	10
646	25	8	5	3	8
646	26	10	5	3	10
646	27	17	7	1	17
646	28	18	1	1	18
646	29	3.5	1	2	3.5
646	30	58	1	3	58
646	31	2	1	1	2
646	32	50	5	2	50
646	33	150	1	2	150
646	34	160	1	2	160
646	35	140	1	2	140
646	36	75	5	3	75
646	37	200	5	3	200
646	38	70	5	3	70
646	39	100	5	2	100
646	40	60	5	3	60
646	41	60	5	3	60
646	42	145	5	3	145
646	43	25	5	2	25
646	44	15	5	2	15
646	45	60	5	3	60
646	46	10	5	2	10
646	47	20	1	1	20
646	48	17	1	1	17
646	49	30	1	2	30
646	50	27	1	2	27
646	51	18	1	2	18
646	52	2.5	5	3	2.5
646	53	28	1	2	7
646	54	16	1	3	16
646	55	21	1	3	4.5
646	56	25	1	2	25
646	57	8	1	3	8
646	58	7	1	3	7
646	59	8	1	3	8
736	1	6	1	2	6
736	2	70	1	2	70
736	3	80	1	2	80
736	4	85	1	2	85
736	5	60	1	2	60
736	6	70	1	2	70
736	7	 	 	 	 
736	8	 	 	 	 
736	9	 	 	 	 
736	10	 	 	 	 
736	12	12.5	1	2	12.5
736	14	120	1	2	120
736	15	60	1	2	60
736	16	105	1	2	105
736	17	19	1	2	19
736	18	32	1	2	32
736	19	4	1	2	4
736	20	20	1	2	20
736	21	30	1	3	30
736	22	18	1	2	18
736	23	300	15	3	300
736	24	12	5	2	12
736	25	10	5	2	10
736	26	12	5	2	12
736	27	18	7	2	18
736	28	18	1	2	18
736	29	3.5	1	2	3.5
736	30	60	1	2	60
736	31	2	5	2	2
736	32	50	1	2	50
736	33	150	1	2	150
736	34	160	1	2	160
736	35	140	1	2	140
736	36	80	5	2	80
736	37	200	5	2	200
736	38	70	5	2	70
736	39	100	5	2	100
736	40	60	5	2	60
736	41	55	5	2	55
736	42	140	5	2	140
736	43	26	5	2	26
736	44	17	5	2	17
736	45	60	5	2	60
736	46	10	5	2	10
736	47	20	1	2	20
736	48	18	1	2	18
736	49	25	5	2	25
736	50	25	5	2	25
736	51	18	5	2	20
736	52	2.5	1	2	2.5
736	53	28	1	2	7
736	54	16	1	2	16
736	55	22	1	2	4.5
736	56	25	1	2	25
736	57	8	1	2	8
736	58	7	1	2	7
736	59	8	1	2	8
734	1	6	1	4	6
734	2	65	1	4	65
734	3	70	1	4	70
734	4	70	1	4	70
734	5	70	1	4	70
734	6	75	1	4	75
734	7	5	1	3	5
734	8	6	1	3	6
734	9	3	1	3	3
734	10	2	1	3	2
734	12	15	1	4	15
734	14	120	1	4	120
734	15	60	1	4	60
734	16	105	1	4	105
734	17	20	1	4	20
734	18	32	1	4	32
734	19	4	1	3	4
734	20	20	1	3	20
734	21	30	1	2	30
734	22	18	1	3	18
734	23	300	1	4	300
734	24	15	5	4	15
734	25	13	5	4	13
734	26	14	5	4	14
734	27	18	7	2	18
734	28	18	1	4	18
734	29	3.5	1	4	3.5
734	30	60	1	4	60
734	31	2	5	3	2
734	32	50	5	2	50
734	33	150	1	3	150
734	34	160	1	3	160
734	35	140	1	3	140
734	36	80	5	4	80
734	37	200	5	4	200
734	38	70	5	2	70
734	39	100	5	4	100
734	40	60	5	3	60
734	41	55	5	3	55
734	42	145	5	2	145
734	43	28	5	4	28
734	44	17	5	4	17
734	45	60	5	4	60
734	46	10	5	4	10
734	47	20	1	4	20
734	48	17	1	4	17
734	49	35	5	4	35
734	50	25	5	4	25
734	51	20	5	2	20
734	52	2.5	5	4	2.5
734	53	28	1	4	7
734	54	16	1	4	16
734	55	21	1	4	4.5
734	56	15	1	4	15
734	57	8	1	4	8
734	58	7	1	4	7
734	59	8	1	4	8
644	1	5	1	3	5
644	2	120	1	3	120
644	3	50	1	3	50
644	4	50	1	3	50
644	5	70	1	3	70
644	6	80	1	3	80
644	7	5	9	3	5
644	8	.200000002980232	9	4	.200000002980232
644	9	.850000023841858	9	4	.850000023841858
644	10	4	9	4	4
644	12	10	1	3	10
644	14	70	1	3	70
644	15	120	1	3	120
644	16	110	1	3	110
644	17	17	1	3	17
644	18	30	1	3	30
644	19	10	1	3	10
644	20	10	1	3	10
644	21	33	1	3	33
644	22	21	1	3	21
644	23	245	1	3	245
644	24	4	1	3	4
644	25	4	1	3	4
644	26	6	1	3	6
644	27	9	1	3	9
644	28	22	1	3	22
644	29	3	1	3	3
644	30	15	1	3	15
644	31	5	1	3	5
644	32	15	1	3	15
644	33	24	1	3	24
644	34	25	1	3	25
644	35	30	1	3	30
644	36	80	1	3	80
644	37	195	1	3	195
644	38	45	1	3	45
644	39	50	1	3	50
644	40	55	1	3	55
644	41	60	1	3	60
644	42	170	1	3	170
644	43	8	1	3	8
644	44	6	1	4	6
644	45	40	1	3	40
644	46	3	1	3	3
644	47	20	1	3	20
644	48	15	1	3	15
644	49	15	1	3	15
644	50	25	1	3	25
644	51	10	1	3	10
644	52	2	1	3	2
644	53	6.5	1	3	6.5
644	54	21	1	3	21
644	55	5	1	3	5
644	56	40	1	3	40
644	57	7	1	3	7
644	58	-77	77	3	-88
644	59	7	1	3	7
733	1	10	1	3	10
733	2	50	1	3	50
733	3	50	1	3	50
733	4	50	1	3	50
733	5	80	1	3	80
733	6	90	1	3	90
733	7	5	9	4	5
733	8	.200000002980232	9	4	.200000002980232
733	9	.899999976158142	9	4	.899999976158142
733	10	4	9	4	4
733	12	13	1	3	13
733	14	80	1	3	80
733	15	45	1	3	45
733	16	120	1	3	120
733	17	16	1	3	16
733	18	30	1	3	30
733	19	5	1	3	5
733	20	8	1	4	8
733	21	40	1	4	40
733	22	24	1	3	24
733	23	250	1	3	250
733	24	4	1	3	4
733	25	5	1	3	5
733	26	8	1	3	8
733	27	10	1	3	10
733	28	20	1	3	20
733	29	3	1	3	3
733	30	14	1	3	14
733	31	5	1	3	5
733	32	25	1	3	25
733	33	35	1	3	35
733	34	35	1	3	35
733	35	40	1	3	40
733	36	80	1	3	80
733	37	210	1	3	210
733	38	65	1	3	65
733	39	75	1	3	75
733	40	50	1	3	50
733	41	80	1	3	80
733	42	230	1	3	230
733	43	20	1	3	20
733	44	8	1	3	8
733	45	40	1	3	40
733	46	5	1	3	5
733	47	20	1	3	20
733	48	20	1	3	20
733	49	25	1	3	25
733	50	20	1	3	20
733	51	10	1	3	10
733	52	3	1	3	3
733	53	6.5	1	3	6.5
733	54	17	1	3	17
733	55	6	1	3	6
733	56	40	1	3	40
733	57	6	1	3	6
733	58	-77	1	3	-88
733	59	7	1	3	7
201	1	5	1	2	5
201	2	65	1	14	65
201	3	55	1	14	55
201	4	60	1	14	60
201	5	60	1	14	60
201	6	60	1	14	60
201	7	1.5	17	3	1.5
201	8	.300000011920929	17	3	.300000011920929
201	9	5.5	17	3	5.5
201	10	18	17	3	18
201	12	13.5	1	10	13.5
201	14	150	1	10	150
201	15	42	1	10	84
201	16	109	1	10	109
201	17	15	1	10	15
201	18	42	1	10	42
201	19	6	1	10	6
201	20	6	1	10	6
201	21	33	1	10	40
201	22	23.5	1	10	23.5
201	23	90	1	2	90
201	24	6	5	4	6
201	25	10	5	4	10
201	26	10	5	4	10
201	27	6	5	4	6
201	28	15	1	10	15
201	29	3.5	1	10	3.5
201	30	-77	1	10	-77
201	31	2	1	11	2.5
201	32	18	1	11	18
201	33	38	1	10	38
201	34	28	1	10	28
201	35	20	1	10	20
201	36	70	5	13	70
201	37	200	5	12	200
201	38	80	5	5	80
201	39	110	5	5	110
201	40	65	5	6	65
201	41	40	5	6	40
201	42	120	5	6	120
201	43	16	5	4	16
201	44	9	5	4	9
201	45	35	5	4	35
201	46	6	5	4	6
201	47	16	4	7	16
201	48	18	4	8	18
201	49	35	5	9	35
201	50	40	5	9	40
201	51	7	5	9	15
201	52	2	1	10	2
201	53	24	1	10	6
201	54	15	1	10	15
201	55	20	1	10	5
201	56	24	1	10	24
201	57	8	1	10	8
201	58	7	1	10	7
201	59	9	1	10	9
217	1	5	1	2	5
217	2	30	1	2	30
217	3	70	1	2	70
217	4	70	1	2	70
217	5	40	1	2	40
217	6	50	1	2	50
217	7	1.20000004768372	9	4	1.20000004768372
217	8	.300000011920929	9	3	.300000011920929
217	9	.5	9	3	.5
217	10	5	1	3	5
217	12	10	1	5	10
217	14	60	1	6	60
217	15	43	1	6	86
217	16	100	1	6	100
217	17	21	1	6	21
217	18	36	1	6	36
217	19	6	1	6	6
217	20	10	1	6	10
217	21	40	1	6	40
217	22	23.5	1	6	23.5
217	23	110	1	2	110
217	24	9	5	4	9
217	25	9	5	4	9
217	26	8	5	4	8
217	27	8	5	4	9
217	28	15	1	5	15
217	29	3.5	1	5	3.5
217	30	20	1	5	20
217	31	2	1	5	3
217	32	23	1	5	23
217	33	35	1	5	35
217	34	30	1	5	30
217	35	20	1	5	20
217	36	80	1	5	80
217	37	180	1	5	180
217	38	75	1	5	75
217	39	90	1	5	90
217	40	60	1	5	60
217	41	40	1	5	40
217	42	200	1	5	200
217	43	18	5	4	18
217	44	11	5	4	11
217	45	40	5	4	40
217	46	5	5	4	5
217	47	25	1	7	25
217	48	20	1	7	20
217	49	30	5	4	30
217	50	12	5	4	12
217	51	8	5	4	8
217	52	2.5	1	6	2.5
217	53	26	1	6	6.5
217	54	20	1	6	20
217	55	22	1	6	5.5
217	56	22	1	6	22
217	57	8	1	6	8
217	58	7	1	6	7
217	59	9	1	6	9
215	1	5	4	9	5
215	2	75	4	9	75
215	3	135	4	9	135
215	4	115	4	9	115
215	5	110	4	9	105
215	6	100	4	9	100
215	7	1.5	9	4	1.5
215	8	.300000011920929	9	4	.300000011920929
215	9	1.20000004768372	9	4	1.20000004768372
215	10	3.79999995231628	9	3	4
215	12	11	5	6	11
215	14	105	4	9	105
215	15	100	4	9	100
215	16	110	4	9	110
215	17	22	4	9	22
215	18	35	4	9	35
215	19	36	4	9	36
215	20	8	4	9	8
215	21	36	4	9	36
215	22	22.2000007629395	17	9	22.2000007629395
215	23	205	4	9	205
215	24	9	5	6	8.5
215	25	12	5	6	12
215	26	10	5	6	10
215	27	0	5	6	0
215	28	13	5	6	13
215	29	3.5	5	6	3.5
215	30	25	5	6	25
215	31	6	5	6	6
215	32	19	5	6	20
215	33	40	5	6	38
215	34	35	5	6	35
215	35	26	5	6	26
215	36	85	5	8	85
215	37	195	5	8	190
215	38	60	5	8	60
215	39	70	5	8	75
215	40	45	5	8	45
215	41	50	5	8	50
215	42	110	5	8	110
215	43	18	5	6	18
215	44	8	5	6	8
215	45	42	5	6	45
215	46	8	5	6	8
215	47	20	17	3	20
215	48	15	17	3	15
215	49	30	5	6	30
215	50	25	5	6	25
215	51	7	5	6	7
