CHILDCODE	MEMIDR5	MEMMOVR5	LIVHSER5	YRDIEDR5	AGER4	MEMAGER5	MEAGMTR5	MEMSEXR5	RELATER5	GETMOMBIRTH	GETCHILDBIRTH	THSVILR5	BURBRLR5	BRNREGR5	BRNZONR5	RELHHR5	MRTLSTR5	DISABR5	MTHRHHR5	FTHRHHR5	STRT18R5	GRDE18R5	STLL18R5	HSSTRTR5	GRADER5	STILLR5	TYPATDR5	WHYNOTR5	AGEGRDR5
81009	16	 	1	 	11	14	 	1	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	6	1	4	 	 
81009	17	 	1	 	8	11	 	1	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	1	1	4	 	 
81009	18	 	1	 	6	9	 	1	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	0	1	4	 	 
81009	19	 	1	 	 	2	 	2	7	 	 	 	 	 	 	23	 	0	2	1	 	 	 	 	 	 	 	 	 
81010	0	 	2	 	19	22	 	2	0	0	0	 	 	 	 	23	0	0	99	1	 	 	 	 	 	 	 	 	 
81010	1	 	1	 	77	81	 	1	1	0	0	 	 	 	 	 	3	0	99	99	0	 	 	 	 	 	 	 	 
81010	2	 	3	2007	57	-77	 	2	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81010	3	 	4	 	30	33	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81010	4	 	1	 	27	30	 	1	7	0	0	 	 	 	 	23	0	0	99	1	1	13	0	 	 	 	 	 	 
81010	5	 	1	 	25	28	 	1	7	0	0	 	 	 	 	23	0	0	99	1	1	44	1	 	 	 	 	 	 
81010	6	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81010	7	 	1	 	12	15	 	1	14	0	0	 	 	 	 	15	0	0	98	98	 	 	 	1	6	1	4	 	 
81011	0	 	1	 	19	22	 	2	0	0	0	 	 	 	 	0	1	0	98	98	1	4	0	 	 	 	 	 	 
81011	1	 	4	 	60	64	 	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81011	2	 	4	 	51	54	 	2	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81011	3	 	4	 	33	36	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81011	4	 	4	 	31	34	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81011	5	 	4	 	29	32	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81011	6	 	4	 	27	30	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81011	7	 	4	 	25	28	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81011	8	 	4	 	23	26	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81011	9	 	4	 	17	20	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81011	15	 	4	 	13	18	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81011	16	 	1	 	25	28	 	1	25	0	0	 	 	 	 	 	1	0	99	99	1	8	0	 	 	 	 	 	 
81011	17	 	1	 	1	5	 	2	27	0	0	 	 	 	 	23	 	0	0	16	 	 	 	0	 	 	 	29	 
81011	18	 	1	 	 	1	 	1	27	 	 	 	 	 	 	23	 	0	0	16	 	 	 	 	 	 	 	 	 
81012	0	 	1	 	19	22	 	2	0	0	0	 	 	 	 	0	1	0	98	98	1	4	0	 	 	 	 	 	 
81012	1	 	4	 	43	46	 	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81012	2	 	4	 	38	41	 	2	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81012	3	 	4	 	21	24	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81012	15	 	4	 	15	18	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81012	16	 	4	 	13	18	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81012	17	 	4	 	26	29	 	1	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81012	18	 	4	 	11	14	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81012	19	 	4	 	8	11	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81012	20	 	4	 	6	9	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81012	21	 	1	 	29	32	 	1	25	0	0	 	 	 	 	 	1	0	98	98	1	7	0	 	 	 	 	 	 
81012	22	 	1	 	0	3	 	1	27	0	0	 	 	 	 	23	 	0	0	21	 	 	 	 	 	 	 	 	 
81012	23	 	1	 	 	1	 	2	27	 	 	 	 	 	 	23	 	0	0	21	 	 	 	 	 	 	 	 	 
81013	0	1	1	 	18	21	 	2	0	0	0	 	 	 	 	0	1	0	98	99	1	1	0	 	 	 	 	 	 
81013	1	0	4	 	87	90	 	2	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81013	2	0	4	 	46	49	 	2	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81013	3	0	4	 	31	34	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81013	4	0	4	 	28	31	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81013	5	0	4	 	25	28	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81013	7	0	4	 	19	22	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81013	8	0	4	 	 	22	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81013	15	0	4	 	15	18	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81013	16	0	4	 	21	24	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81013	17	0	4	 	18	21	 	2	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81013	18	0	4	 	0	3	 	1	16	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81013	19	3	1	 	 	36	 	1	25	 	 	 	 	 	 	 	1	0	99	98	1	3	0	 	 	 	 	 	 
81013	20	3	1	 	 	2	 	2	27	 	 	 	 	 	 	23	 	0	0	19	 	 	 	 	 	 	 	 	 
81014	0	 	1	 	18	21	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	8	0	 	 	 	 	 	 
81014	1	 	1	 	55	58	 	1	1	0	0	 	 	 	 	 	1	0	99	99	1	28	0	 	 	 	 	 	 
81014	2	 	1	 	49	52	 	2	1	0	0	 	 	 	 	0	1	0	98	99	0	 	 	 	 	 	 	 	 
81014	3	 	1	 	33	36	 	1	7	0	0	 	 	 	 	23	1	0	2	1	1	7	0	 	 	 	 	 	 
81014	4	 	4	 	29	32	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81014	5	 	4	 	27	30	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81014	6	 	1	 	23	26	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	8	0	 	 	 	 	 	 
81014	7	 	4	 	16	19	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81014	15	 	1	 	14	17	 	1	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	1	1	4	 	 
81014	16	 	1	 	9	12	 	2	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	4	1	4	 	 
81014	17	 	4	 	5	8	 	1	15	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81015	0	 	1	 	19	22	 	1	0	0	0	 	 	 	 	23	0	0	3	2	0	 	 	 	 	 	 	 	 
81015	1	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81015	2	 	1	 	57	60	 	1	1	0	0	 	 	 	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
81015	3	 	1	 	48	51	 	2	1	0	0	 	 	 	 	0	1	0	98	99	0	 	 	 	 	 	 	 	 
81015	4	 	1	 	31	34	 	2	7	0	0	 	 	 	 	23	0	0	3	2	1	9	0	 	 	 	 	 	 
81015	5	 	1	 	29	32	 	1	7	0	0	 	 	 	 	23	0	0	3	2	1	10	0	 	 	 	 	 	 
81015	6	 	4	 	27	30	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81015	7	 	1	 	25	28	 	1	7	0	0	 	 	 	 	23	0	0	3	2	1	9	1	 	 	 	 	 	 
81015	8	 	4	 	23	26	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81015	9	 	1	 	20	23	 	1	7	0	0	 	 	 	 	23	0	0	3	2	0	 	 	 	 	 	 	 	 
81016	0	 	2	 	18	21	 	2	0	0	0	 	 	 	 	23	0	0	2	1	 	 	 	 	 	 	 	 	 
81016	1	 	1	 	53	56	 	1	1	0	0	 	 	 	 	 	1	0	98	99	0	 	 	 	 	 	 	 	 
81016	2	 	1	 	45	48	 	2	1	0	0	 	 	 	 	0	1	0	99	99	0	 	 	 	 	 	 	 	 
81016	3	 	4	 	29	32	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81016	4	 	1	 	27	30	 	1	7	0	0	 	 	 	 	23	0	0	2	1	1	26	0	 	 	 	 	 	 
81016	5	 	4	 	22	25	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81016	15	 	2	 	14	17	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81016	16	 	1	 	8	11	 	2	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	0	 	 	 	24	 
81016	17	 	1	 	17	20	 	1	7	0	0	 	 	 	 	23	0	0	2	1	1	4	0	 	 	 	 	 	 
81016	18	 	4	 	22	25	 	1	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81016	19	 	4	 	20	23	 	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81016	20	 	1	 	 	9	 	2	14	 	 	 	 	 	 	19	 	0	98	98	 	 	 	1	0	1	4	 	 
81016	21	 	1	 	 	7	 	1	14	 	 	 	 	 	 	19	 	0	98	98	 	 	 	0	 	 	 	29	 
81017	0	 	1	 	18	21	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	2	0	 	 	 	 	 	 
81017	1	 	1	 	46	49	 	1	1	0	0	 	 	 	 	 	1	0	98	99	1	3	0	 	 	 	 	 	 
81017	2	 	1	 	41	44	 	2	1	0	0	 	 	 	 	0	1	0	98	99	1	2	0	 	 	 	 	 	 
81017	3	 	1	 	22	25	 	1	7	0	0	 	 	 	 	23	0	0	2	1	1	2	0	 	 	 	 	 	 
81017	4	 	4	 	20	23	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81017	5	 	4	 	16	19	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81017	15	 	1	 	13	16	 	2	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	3	1	4	 	 
81017	16	 	1	 	10	13	 	2	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	3	1	4	 	 
81017	17	 	1	 	6	9	 	2	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	0	1	4	 	 
81017	18	 	1	 	3	6	 	2	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	0	 	 	 	5	 
81018	0	 	1	 	19	22	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	7	1	 	 	 	 	 	 
81018	1	 	1	 	70	73	 	1	1	0	0	 	 	 	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
81018	2	 	1	 	59	62	 	2	1	0	0	 	 	 	 	0	1	0	98	99	0	 	 	 	 	 	 	 	 
81018	3	 	4	 	39	42	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81018	4	 	4	 	36	39	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81018	5	 	4	 	29	32	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81018	6	 	1	 	27	30	 	1	7	0	0	 	 	 	 	23	0	1	2	1	1	12	1	 	 	 	 	 	 
81018	7	 	4	 	25	28	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81018	8	 	4	 	23	26	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81018	9	 	1	 	21	24	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	10	0	 	 	 	 	 	 
81018	15	 	1	 	15	18	 	1	7	0	0	 	 	 	 	23	0	0	2	1	1	7	0	 	 	 	 	 	 
81018	16	 	4	 	13	16	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81018	17	 	4	 	21	24	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81019	0	 	1	 	19	22	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	10	0	 	 	 	 	 	 
81019	1	 	1	 	48	51	 	1	1	0	0	 	 	 	 	 	1	0	98	99	1	3	0	 	 	 	 	 	 
81019	2	 	1	 	41	44	 	2	1	0	0	 	 	 	 	0	1	0	98	98	0	 	 	 	 	 	 	 	 
81019	3	 	4	 	23	26	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81019	5	 	1	 	16	19	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	5	0	 	 	 	 	 	 
81019	15	 	1	 	11	14	 	2	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	2	1	4	 	 
81019	16	 	1	 	7	10	 	2	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	2	1	4	 	 
81019	17	 	1	 	2	5	 	1	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	0	 	 	 	29	 
81019	18	 	1	 	 	1	 	2	7	 	 	 	 	 	 	23	 	0	2	1	 	 	 	 	 	 	 	 	 
81020	0	 	1	 	18	21	 	1	0	0	0	 	 	 	 	23	4	0	2	99	1	5	0	 	 	 	 	 	 
81020	1	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81020	2	 	1	 	43	46	 	2	1	0	0	 	 	 	 	 	3	0	98	98	0	 	 	 	 	 	 	 	 
81020	3	 	4	 	26	29	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81020	4	 	1	 	24	27	 	1	7	0	0	 	 	 	 	23	1	0	2	99	1	5	0	 	 	 	 	 	 
81020	5	 	1	 	17	20	 	1	7	0	0	 	 	 	 	23	0	0	2	99	1	9	1	 	 	 	 	 	 
81020	15	 	1	 	15	18	 	2	7	0	0	 	 	 	 	23	0	0	2	99	1	8	1	 	 	 	 	 	 
81020	16	 	1	 	11	14	 	1	7	0	0	 	 	 	 	23	0	0	2	99	 	 	 	0	 	 	 	24	 
81020	17	 	1	 	 	7	 	1	19	 	 	 	 	 	 	19	 	0	98	4	 	 	 	1	0	1	4	 	 
81020	18	 	1	 	 	4	 	1	19	 	 	 	 	 	 	19	 	0	98	4	 	 	 	 	 	 	 	 	 
81021	0	 	1	 	19	22	 	2	0	0	0	 	 	 	 	0	1	0	98	98	1	5	0	 	 	 	 	 	 
81021	1	 	4	 	77	80	 	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81021	2	 	4	 	57	60	 	2	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81021	3	 	4	 	32	35	 	1	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81021	4	 	4	 	29	32	 	2	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81021	5	 	4	 	21	24	 	1	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81021	6	 	4	 	22	25	 	2	23	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81021	7	 	1	 	23	26	 	1	25	0	0	 	 	 	 	 	1	0	98	98	1	8	0	 	 	 	 	 	 
81021	8	 	1	 	 	3	 	2	27	 	 	 	 	 	 	23	 	0	0	7	 	 	 	 	 	 	 	 	 
81021	9	 	1	 	 	0	8	2	27	 	 	 	 	 	 	23	 	0	0	7	 	 	 	 	 	 	 	 	 
81021	10	 	1	 	 	10	 	1	7	 	 	 	 	 	 	19	 	0	98	98	 	 	 	1	0	1	4	 	 
81022	0	1	1	 	 	22	 	2	0	0	0	 	 	 	 	0	1	0	98	98	1	8	0	 	 	 	 	 	 
81022	1	0	4	 	 	50	 	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81022	2	0	4	 	 	45	 	2	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81022	3	0	4	 	 	20	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81022	4	0	4	 	 	25	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81022	5	0	4	 	 	18	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81022	6	0	4	 	 	16	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81022	15	0	4	 	 	10	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81022	16	0	4	 	 	12	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81022	17	0	4	 	 	9	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81022	18	0	4	 	 	7	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81022	19	1	1	 	 	26	 	1	25	 	 	 	 	 	 	 	1	0	98	98	1	21	0	 	 	 	 	 	 
81023	0	 	1	 	18	21	 	1	0	0	0	 	 	 	 	23	0	0	2	99	1	5	0	 	 	 	 	 	 
81023	1	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81023	2	 	1	 	49	52	 	2	1	0	0	 	 	 	 	 	3	1	98	99	0	 	 	 	 	 	 	 	 
81023	3	 	4	 	26	29	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81023	4	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81023	5	 	4	 	25	28	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81023	6	 	4	 	31	34	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81023	7	 	4	 	7	10	 	1	15	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81023	8	 	4	 	4	7	 	1	15	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81023	9	 	4	 	29	32	 	2	16	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81023	10	 	4	 	10	13	 	1	15	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81023	11	 	4	 	7	10	 	2	15	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81024	0	 	1	 	17	20	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	8	0	 	 	 	 	 	 
81024	1	 	1	 	63	66	 	1	1	0	0	 	 	 	 	 	1	0	99	99	1	7	0	 	 	 	 	 	 
81024	2	 	1	 	52	55	 	2	1	0	0	 	 	 	 	0	1	0	99	99	0	 	 	 	 	 	 	 	 
81024	3	 	4	 	31	34	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81024	4	 	3	2007	29	-88	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81024	5	 	1	 	23	26	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	9	0	 	 	 	 	 	 
81024	6	 	1	 	22	25	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	8	0	 	 	 	 	 	 
81024	7	 	1	 	16	19	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	8	1	 	 	 	 	 	 
81024	8	 	1	 	11	14	 	1	15	0	0	 	 	 	 	15	0	0	98	98	 	 	 	1	4	1	4	 	 
81024	9	 	1	 	8	11	 	1	7	0	0	 	 	 	 	23	 	1	2	1	 	 	 	1	1	1	4	 	 
81025	0	 	1	 	18	21	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	7	0	 	 	 	 	 	 
81025	1	 	1	 	51	54	 	1	1	0	0	 	 	 	 	 	1	0	2	1	1	1	0	 	 	 	 	 	 
81025	2	 	1	 	41	44	 	2	1	0	0	 	 	 	 	0	1	0	99	99	1	1	0	 	 	 	 	 	 
81025	3	 	4	 	36	39	 	1	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81025	4	 	4	 	34	37	 	1	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81025	5	 	4	 	26	29	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81025	6	 	4	 	22	25	 	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81025	15	 	1	 	15	18	 	1	7	0	0	 	 	 	 	23	0	0	2	0	1	3	1	 	 	 	 	 	 
81025	16	 	1	 	13	16	 	2	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	7	1	4	 	 
81025	17	 	1	 	10	13	 	2	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	3	1	4	 	 
81025	18	 	1	 	7	10	 	1	7	0	0	 	 	 	 	23	 	1	2	1	 	 	 	1	4	1	4	 	 
81025	19	 	1	 	5	8	 	2	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	1	1	4	 	 
81026	0	 	1	 	18	21	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	5	0	 	 	 	 	 	 
81026	1	 	1	 	41	44	 	1	1	0	0	 	 	 	 	 	1	0	99	99	1	1	0	 	 	 	 	 	 
81026	2	 	1	 	39	42	 	2	1	0	0	 	 	 	 	0	1	0	98	98	0	 	 	 	 	 	 	 	 
81026	15	 	1	 	12	15	 	2	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	5	1	4	 	 
81026	16	 	1	 	10	13	 	1	7	0	0	 	 	 	 	23	0	1	2	1	 	 	 	1	4	1	4	 	 
81026	17	 	1	 	6	9	 	1	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	0	 	 	 	5	 
81026	18	 	1	 	4	7	 	2	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	0	1	4	 	 
81026	19	 	1	 	1	4	 	1	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	 	 	 	 	 	 
81027	0	 	1	 	18	21	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	8	1	 	 	 	 	 	 
81027	1	 	1	 	42	45	 	1	1	0	0	 	 	 	 	 	1	0	98	99	1	8	0	 	 	 	 	 	 
81027	2	 	1	 	37	40	 	2	1	0	0	 	 	 	 	0	1	0	98	98	0	 	 	 	 	 	 	 	 
81027	15	 	1	 	13	16	 	2	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	3	1	4	 	 
81027	16	 	1	 	10	13	 	1	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	1	1	4	 	 
81027	17	 	1	 	8	11	 	2	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	0	1	4	 	 
81027	18	 	1	 	8	11	 	2	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	0	1	4	 	 
81027	19	 	1	 	1	4	 	1	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	 	 	 	 	 	 
81027	20	 	1	 	1	4	 	2	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	 	 	 	 	 	 
81028	0	 	1	 	19	22	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	9	1	 	 	 	 	 	 
81028	1	 	1	 	36	39	 	1	1	0	0	 	 	 	 	 	1	0	98	99	1	12	0	 	 	 	 	 	 
81028	2	 	1	 	33	36	 	2	1	0	0	 	 	 	 	0	1	0	98	98	0	 	 	 	 	 	 	 	 
81028	3	 	1	 	21	24	 	1	7	0	0	 	 	 	 	23	0	0	2	1	1	5	0	 	 	 	 	 	 
81028	15	 	1	 	15	18	 	2	7	0	0	 	 	 	 	23	0	0	2	1	1	1	0	 	 	 	 	 	 
81028	16	 	1	 	13	16	 	1	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	5	1	4	 	 
81028	17	 	1	 	10	13	 	1	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	1	1	4	 	 
81028	18	 	1	 	8	11	 	1	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	0	1	4	 	 
81028	19	 	1	 	5	8	 	1	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	0	1	4	 	 
81028	20	 	1	 	 	2	 	2	7	 	 	 	 	 	 	23	 	0	2	1	 	 	 	 	 	 	 	 	 
81029	0	 	1	 	19	22	 	1	0	0	0	 	 	 	 	23	0	0	2	1	1	7	0	 	 	 	 	 	 
81029	1	 	1	 	61	64	 	1	1	0	0	 	 	 	 	 	1	0	98	98	0	 	 	 	 	 	 	 	 
81029	2	 	1	 	51	54	 	2	1	0	0	 	 	 	 	0	1	0	99	99	0	 	 	 	 	 	 	 	 
81029	3	 	4	 	31	34	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81029	4	 	4	 	29	32	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81029	5	 	4	 	27	30	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81029	6	 	4	 	20	23	 	2	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81029	7	 	1	 	17	20	 	1	7	0	0	 	 	 	 	23	0	0	2	1	1	2	0	 	 	 	 	 	 
81029	15	 	1	 	14	17	 	2	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	5	1	4	 	 
81029	16	 	1	 	11	14	 	2	7	0	0	 	 	 	 	23	0	0	2	1	 	 	 	1	2	1	4	 	 
81029	17	 	1	 	6	9	 	2	7	0	0	 	 	 	 	23	 	0	2	1	 	 	 	1	1	1	4	 	 
81030	0	 	1	 	19	22	 	1	0	0	0	 	 	 	 	 	1	0	98	98	1	7	0	 	 	 	 	 	 
