FORMNO	CHILDID	PLOTID	LAREA	LOWN	LUSE	TRANS	COLLAT	TRANSID	PLINCOME	PLVALUE	PLCOST	CRPRAIN1	CRPRAIN2	CROPDRY1	CROPDRY2	IRRIGAT	PERIRRIG
R2INDX	IN120062	2	5	1	5	1	1	1	1	5000	3000	45	88	45	88	1	4
R2INDX	IN120063	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN120064	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN120064	2	.5	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN120065	1	.01	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN120065	2	2	1	5	1	1	2	1	7750	8000	32	30	88	88	0	88
R2INDX	IN120065	3	1	2	5	0	0	88	1	20000	10000	53	88	88	88	1	88
R2INDX	IN120066	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN120067	1	.02	1	1	3	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN120068	1	.01	5	1	0	0	90	 	 	 	 	 	 	 	 	 
R2INDX	IN120068	2	2	1	5	1	1	1	1	5000	4000	32	88	88	88	1	0
R2INDX	IN120069	1	.04	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN120069	2	10	1	5	1	1	1	1	21280	18000	32	88	88	88	1	3
R2INDX	IN120069	3	2	1	5	1	1	1	1	10000	25000	88	88	88	88	1	4
R2INDX	IN120070	1	.04	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R2INDX	IN120070	2	1.18	1	5	1	1	3	1	3250	5000	32	30	88	88	0	88
R2INDX	IN120070	3	6	2	5	1	1	3	1	24800	25000	32	30	88	88	0	88
R2INDX	IN120071	1	.01	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN120072	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN120072	2	2	1	5	1	1	1	1	6000	4250	32	30	88	88	77	88
R2INDX	IN120072	3	.5	2	5	0	0	88	1	4000	2370	46	88	46	88	1	88
R2INDX	IN120073	1	.01	1	1	0	1	90	1	12000	5000	46	88	46	88	1	4
R2INDX	IN120073	2	.5	1	9	0	1	90	1	7800	5000	32	30	88	88	77	88
R2INDX	IN120073	3	2.5	1	5	0	1	90	 	 	 	 	 	 	 	 	 
R2INDX	IN120074	1	.04	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN120074	2	14	1	5	1	1	1	1	69100	43000	45	88	68	53	1	3
R2INDX	IN120075	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN120075	2	2.5	1	5	1	1	1	1	5000	6300	88	88	32	30	0	88
R2INDX	IN120075	3	.5	2	5	0	0	88	1	3500	1650	46	88	46	88	1	4
R2INDX	IN120076	1	.01	2	1	0	0	88	 	 	 	32	30	88	88	77	88
R2INDX	IN120076	2	1	1	5	1	1	90	1	1200	3000	 	 	 	 	 	 
R2INDX	IN120077	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN120077	2	1	1	5	1	1	1	1	17000	12500	53	46	46	88	1	2
R2INDX	IN120078	1	.02	1	1	0	1	90	 	 	 	 	 	 	 	 	 
R2INDX	IN120078	2	.5	1	5	0	1	90	1	1500	2000	32	30	88	88	0	88
R2INDX	IN120079	1	.03	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	IN120079	2	.02	1	3	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	IN120079	3	.02	1	3	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	IN120079	4	2	1	11	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	IN120080	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN120081	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN120081	2	1	1	5	1	1	1	1	1000	3000	32	88	88	88	1	88
R2INDX	IN120082	1	.01	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN120083	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN120083	2	1	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN120084	1	.01	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN120084	2	1	1	5	1	1	2	1	3500	3000	53	88	88	88	0	88
R2INDX	IN120084	3	4	1	5	1	1	2	1	5500	7000	25	30	88	88	0	88
R2INDX	IN120084	4	1	4	5	0	0	88	1	3000	2000	53	88	88	88	0	88
R2INDX	IN120085	1	.02	1	1	1	1	1	1	20000	15000	 	 	 	 	 	 
R2INDX	IN120085	2	4	1	5	1	1	1	 	 	 	32	88	88	88	0	88
R2INDX	IN120086	1	.01	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R2INDX	IN120087	1	1.5	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN120087	2	1	1	5	1	1	1	1	4450	1900	32	30	88	88	0	88
R2INDX	IN120087	3	.5	4	7	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN120088	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN120088	2	2	1	5	1	1	1	1	1600	1550	32	30	88	88	0	88
R2INDX	IN120089	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN120090	1	1	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN120090	2	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN120090	3	5	1	5	1	1	3	1	25000	15000	53	88	53	88	1	1
R2INDX	IN120091	1	.02	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R2INDX	IN120091	2	2	1	5	1	1	3	1	13000	10000	32	30	88	88	0	88
R2INDX	IN120092	1	.01	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN120093	1	.01	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN120094	1	.02	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN120094	2	2	4	5	0	0	88	1	5000	5500	53	88	88	88	1	88
R2INDX	IN120095	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN120095	2	2	1	5	1	1	3	1	10000	5000	32	88	88	88	0	88
R2INDX	IN120095	3	1	1	5	1	1	3	1	4000	2000	32	88	88	88	0	88
R2INDX	IN120096	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN120097	1	.01	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN120097	2	2	4	5	0	0	88	1	9000	6000	32	88	88	88	0	88
R2INDX	IN120098	1	.02	1	1	1	1	5	 	 	 	 	 	 	 	 	 
R2INDX	IN120098	2	1.25	1	5	1	1	5	1	3500	2500	32	88	88	88	1	0
R2INDX	IN120099	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN120099	2	3	1	5	1	1	1	1	7000	9000	32	88	88	88	1	0
R2INDX	IN120100	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN120100	2	1.75	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN120101	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN120102	1	.01	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130002	1	.04	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130002	2	.45	1	5	1	1	1	1	5000	2000	32	30	88	88	0	88
R2INDX	IN130002	3	.25	1	5	1	1	1	1	3000	1500	32	30	88	88	0	88
R2INDX	IN130002	4	.18	1	5	1	1	1	1	2000	1200	32	30	88	88	0	88
R2INDX	IN130002	5	.15	1	5	1	1	1	1	2000	1000	32	30	88	88	0	88
R2INDX	IN130002	6	.12	1	5	1	1	1	1	7500	3000	53	88	88	88	1	0
R2INDX	IN130003	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130003	2	3	1	5	1	1	2	1	2600	5000	32	88	88	88	0	88
R2INDX	IN130004	1	.01	1	1	1	1	1	1	1700	3000	32	30	88	88	0	88
R2INDX	IN130004	2	1	1	5	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130005	1	.02	1	1	3	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130005	2	.25	1	5	1	1	2	1	500	1500	32	88	88	88	0	88
R2INDX	IN130006	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130006	2	2	1	5	0	0	88	1	2000	3000	32	88	88	88	0	88
R2INDX	IN130007	1	.03	1	1	3	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130008	1	.01	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130009	1	.01	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130009	2	2	1	5	1	1	4	1	2400	10000	32	30	88	88	0	88
R2INDX	IN130010	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130010	2	2.5	1	5	1	1	1	1	11000	10000	32	25	88	88	0	88
R2INDX	IN130010	3	1.5	1	5	1	1	1	1	3000	8500	32	88	88	88	0	88
R2INDX	IN130010	4	1	1	5	1	1	1	1	1500	5000	32	88	88	88	1	4
R2INDX	IN130011	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130011	2	3	1	5	1	1	1	1	36260	19030	46	32	46	88	1	1
R2INDX	IN130012	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130012	2	2.5	1	5	1	1	1	1	10400	3500	32	88	88	88	0	88
R2INDX	IN130013	1	.05	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130013	2	4	1	5	1	1	2	1	6600	6100	32	30	88	88	0	88
R2INDX	IN130013	3	4.75	1	5	1	1	2	1	6100	6100	32	30	88	88	0	88
R2INDX	IN130013	4	3	1	5	1	1	2	1	12800	8000	53	52	88	88	1	4
R2INDX	IN130015	1	.04	1	1	1	1	0	 	 	 	 	 	 	 	 	 
R2INDX	IN130015	2	17	1	5	1	1	1	1	41400	30000	32	30	88	88	0	88
R2INDX	IN130015	3	10	1	5	1	1	1	1	25200	15000	68	88	88	88	0	88
R2INDX	IN130015	4	3	1	5	1	1	1	1	108000	30000	46	53	46	57	1	2
R2INDX	IN130016	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130016	2	2	1	5	1	1	1	1	3000	5150	32	30	88	88	0	88
R2INDX	IN130016	3	1	1	5	1	1	1	1	1600	1000	52	88	88	88	0	88
R2INDX	IN130017	1	.04	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130017	2	5	1	5	1	1	1	1	214300	76000	68	57	46	37	1	2
R2INDX	IN130017	3	7	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130018	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130018	2	3	1	5	1	1	1	1	15000	12000	32	37	88	88	0	88
R2INDX	IN130019	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130019	2	2	1	5	1	1	1	1	12500	2500	46	88	46	88	1	4
R2INDX	IN130020	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130020	2	1	5	5	0	0	88	1	750	437	57	88	88	88	0	88
R2INDX	IN130020	3	3	5	5	0	0	88	1	1500	882	32	88	88	88	0	88
R2INDX	IN130021	1	.02	1	1	3	1	3	 	 	 	 	 	 	 	 	 
R2INDX	IN130022	1	.04	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130022	2	5	1	5	1	1	1	1	44400	14000	53	32	88	88	1	2
R2INDX	IN130023	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130023	2	4	1	5	1	1	1	1	4500	6000	32	88	88	88	77	88
R2INDX	IN130024	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130025	1	.03	1	1	1	1	5	 	 	 	 	 	 	 	 	 
R2INDX	IN130025	2	20	1	5	1	1	5	1	10000	60000	32	30	88	88	0	88
R2INDX	IN130025	3	5	1	5	1	1	5	1	5500	12000	32	30	88	88	0	88
R2INDX	IN130025	4	4	1	5	1	1	5	1	2500	3500	32	30	88	88	0	88
R2INDX	IN130025	5	3	1	5	1	1	5	1	2500	3000	32	30	88	88	0	88
R2INDX	IN130025	6	5	1	5	1	1	5	1	5500	12000	32	30	88	88	0	88
R2INDX	IN130025	7	2.5	1	5	1	1	5	1	1500	2500	32	30	88	88	0	88
R2INDX	IN130026	1	.02	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R2INDX	IN130026	2	1	1	5	1	1	1	1	30000	20000	46	88	88	88	1	4
R2INDX	IN130026	3	1	1	5	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130026	4	2	1	5	1	1	1	1	6000	4000	68	88	88	88	0	88
R2INDX	IN130027	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130028	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130029	1	.02	1	1	3	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130029	2	1.5	1	5	0	0	88	1	3200	4600	32	30	88	88	0	88
R2INDX	IN130030	1	.02	1	1	1	1	6	 	 	 	 	 	 	 	 	 
R2INDX	IN130031	1	.05	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130031	2	2.5	1	5	1	1	2	1	3500	12000	32	88	88	88	0	88
R2INDX	IN130032	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130032	2	3	1	5	1	1	1	1	1050	3075	32	37	88	88	0	88
R2INDX	IN130033	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130033	2	3	1	5	1	1	2	1	15000	7000	32	88	88	88	0	88
R2INDX	IN130034	1	.01	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130035	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130036	1	.01	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130037	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130037	2	.5	1	5	1	1	1	1	2500	2000	32	88	88	88	0	88
R2INDX	IN130038	1	.01	1	1	1	1	4	 	 	 	 	 	 	 	 	 
R2INDX	IN130038	2	1	1	5	1	1	4	1	3900	2500	32	30	88	88	0	88
R2INDX	IN130038	3	1	1	5	1	1	4	1	3900	2500	32	30	88	88	0	88
R2INDX	IN130038	4	1	1	5	1	1	4	1	3400	3000	57	88	88	88	1	0
R2INDX	IN130039	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130039	2	.01	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130039	3	.25	1	5	1	1	1	1	3700	2000	57	88	88	88	1	0
R2INDX	IN130039	4	.5	1	5	1	1	1	1	2100	1000	57	88	88	88	1	0
R2INDX	IN130040	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130040	2	4	1	5	1	1	2	1	3050	4100	32	88	88	88	0	88
R2INDX	IN130041	1	.01	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130041	2	1.5	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130042	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130042	2	3	1	11	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130042	3	9	1	9	1	1	2	1	10000	0	 	 	 	 	 	 
R2INDX	IN130043	1	.01	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130044	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130044	2	.01	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130044	3	1	1	9	1	1	1	1	700	0	32	88	88	88	0	88
R2INDX	IN130045	1	.02	1	1	1	1	5	 	 	 	 	 	 	 	 	 
R2INDX	IN130046	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130046	2	1	1	11	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130046	3	1	1	11	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130047	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130047	2	2	1	5	1	1	2	1	3200	3000	32	30	88	88	0	88
R2INDX	IN130048	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130048	2	2	1	5	1	1	1	1	4400	5000	32	30	88	88	0	88
R2INDX	IN130048	3	.5	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130048	4	.31	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130048	5	.25	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130049	1	.02	1	1	1	1	4	 	 	 	 	 	 	 	 	 
R2INDX	IN130049	2	1	1	5	1	1	4	0	-88	3000	37	88	88	88	0	88
R2INDX	IN130050	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130050	2	1	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130051	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130052	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130052	2	2	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130053	1	.2	1	1	3	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130053	2	4	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130054	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130055	1	.02	3	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130055	2	.25	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130056	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130057	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130057	2	1	1	5	1	1	1	1	5200	4000	32	30	88	88	0	88
R2INDX	IN130058	1	.02	1	1	1	1	1	1	1350	5000	32	30	88	88	0	0
R2INDX	IN130058	2	1	1	5	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130059	1	.01	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130060	1	.01	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R2INDX	IN130060	2	1	1	11	1	1	3	 	 	 	 	 	 	 	 	 
R2INDX	IN130061	1	.01	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130061	2	2.5	1	5	1	1	3	1	3300	3000	16	57	88	88	1	1
R2INDX	IN130062	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130062	2	1	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130063	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130063	2	2	1	5	1	1	1	1	42000	30000	57	88	68	88	1	4
R2INDX	IN130063	3	1.5	1	5	1	1	1	1	25000	18000	16	88	88	88	0	88
R2INDX	IN130063	4	2	1	5	1	1	1	1	5000	3000	37	88	88	88	0	0
R2INDX	IN130063	5	1.5	1	5	1	1	1	1	80000	50000	46	88	46	88	1	4
R2INDX	IN130063	6	3	1	5	1	1	3	1	20000	15000	37	88	88	88	0	0
R2INDX	IN130064	1	.04	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130064	2	2.5	1	5	1	1	1	1	3000	10000	57	88	88	88	1	4
R2INDX	IN130064	3	1.5	1	5	1	1	1	0	0	7000	32	30	88	88	0	88
R2INDX	IN130064	4	1	1	5	1	1	1	1	24000	14800	46	88	46	88	1	4
R2INDX	IN130064	5	2	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130065	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130065	2	1	1	5	1	1	1	1	3500	2000	57	88	88	88	0	88
R2INDX	IN130065	3	1	1	5	1	1	1	1	1000	500	37	88	88	88	0	88
R2INDX	IN130065	4	.5	1	5	1	1	1	1	4000	1500	16	88	57	88	1	4
R2INDX	IN130065	5	2.5	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130065	6	3	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130066	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130066	2	3	1	9	1	1	2	1	2000	0	32	88	88	88	0	88
R2INDX	IN130067	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130067	2	1.75	1	5	1	1	1	1	800	5050	32	30	88	88	0	88
R2INDX	IN130068	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130068	2	.1	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R2INDX	IN130068	3	3	1	5	1	1	3	1	4300	6100	32	30	88	88	0	88
R2INDX	IN130068	4	1	1	5	1	1	3	1	6400	4000	57	88	53	88	1	2
R2INDX	IN130069	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130069	2	.5	1	5	1	1	1	1	8000	20000	16	88	24	88	1	4
R2INDX	IN130069	3	2.5	1	5	1	1	1	1	10000	8000	68	88	88	88	0	88
R2INDX	IN130070	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130070	2	2	1	5	1	1	2	1	1050	2000	32	30	88	88	0	88
R2INDX	IN130071	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130071	2	5	1	5	1	1	1	1	12000	7000	32	88	88	88	0	88
R2INDX	IN130072	1	.06	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130072	2	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130072	3	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130072	4	8	1	5	1	1	1	1	50600	26000	53	46	46	88	1	2
R2INDX	IN130072	5	4	1	5	1	1	1	1	2500	7000	32	30	2	88	0	88
R2INDX	IN130072	6	16	1	5	1	1	1	1	19000	20150	32	53	2	88	1	1
R2INDX	IN130073	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130073	2	2	1	5	1	1	1	1	1500	4000	32	88	88	88	0	88
R2INDX	IN130074	1	.01	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R2INDX	IN130074	2	.5	1	5	1	1	3	1	2000	3000	32	88	88	88	0	88
R2INDX	IN130075	1	.01	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130075	2	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130075	3	2	1	5	1	1	1	1	1400	3850	32	30	88	88	0	88
R2INDX	IN130076	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130076	2	1.5	1	5	1	1	1	1	9000	5100	32	30	88	88	0	88
R2INDX	IN130077	1	.02	2	1	0	0	88	0	-88	12000	 	 	 	 	 	 
R2INDX	IN130077	2	2	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130078	1	.01	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130079	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130079	2	2	1	5	1	1	1	1	2500	3100	32	30	88	88	0	88
R2INDX	IN130080	1	.01	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130080	2	.01	1	1	3	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130080	3	1.6	1	5	1	1	1	1	400	1100	57	88	88	88	0	88
R2INDX	IN130081	1	.01	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130081	2	1	1	11	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130082	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130082	2	1.75	1	5	1	1	3	1	12000	8500	32	30	88	88	0	88
R2INDX	IN130083	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130084	1	.04	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130084	2	1.75	1	5	1	1	1	1	4200	1370	32	30	88	88	0	88
R2INDX	IN130084	3	2.75	1	5	1	1	1	1	6000	2250	32	30	88	88	0	88
R2INDX	IN130084	4	1	1	5	1	1	1	1	3600	950	32	30	88	88	0	88
R2INDX	IN130085	1	.05	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130085	2	3	1	10	1	1	2	1	3200	0	32	30	2	88	0	88
R2INDX	IN130086	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130086	2	1	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130087	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130088	1	.03	1	1	1	1	1	1	800	5100	 	 	 	 	 	 
R2INDX	IN130088	2	2	1	5	1	1	1	 	 	 	32	30	88	88	0	88
R2INDX	IN130089	1	.01	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130089	2	.01	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130089	3	2	1	5	1	1	1	1	4500	5000	32	30	88	88	0	88
R2INDX	IN130090	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130090	2	2.5	1	5	1	1	1	1	13000	8000	32	88	88	88	0	88
R2INDX	IN130091	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130091	2	1	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130092	1	.01	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R2INDX	IN130092	2	2	1	5	1	1	3	1	15000	7500	32	30	88	88	0	88
R2INDX	IN130093	1	.01	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130094	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130094	2	3	1	5	1	1	1	1	2250	3500	32	88	88	88	0	88
R2INDX	IN130095	1	.01	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN130096	1	.02	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN130097	1	.01	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN130097	2	1	1	11	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130098	1	.01	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130098	2	1.82	1	5	1	1	1	1	3550	4000	32	30	88	88	0	88
R2INDX	IN130099	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN130099	2	4	1	5	0	0	88	1	5800	6950	32	30	88	88	0	88
R2INDX	IN130100	1	.02	31	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN130100	2	4	1	11	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN130101	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN140001	1	.03	2	1	0	0	88	0	-88	150	 	 	 	 	 	 
R2INDX	IN140002	1	.03	1	1	0	1	1	0	-88	25000	 	 	 	 	 	 
