FORMNO	CHILDID	PASSID	PASSET	NUMPASS	VALPASS	DECPASS
R2INDX	IN080020	2	88	88	-88	88
R2INDX	IN080020	3	88	88	-88	88
R2INDX	IN080021	1	88	88	-88	88
R2INDX	IN080021	2	88	88	-88	88
R2INDX	IN080021	3	88	88	-88	88
R2INDX	IN080022	1	12	2	200	1
R2INDX	IN080022	2	2	1	16000	1
R2INDX	IN080022	3	88	88	-88	88
R2INDX	IN080023	1	12	1	500	1
R2INDX	IN080023	2	88	88	-88	88
R2INDX	IN080023	3	88	88	-88	88
R2INDX	IN080024	1	1	4	160	1
R2INDX	IN080024	2	88	88	-88	88
R2INDX	IN080024	3	88	88	-88	88
R2INDX	IN080025	1	25	1	120000	1
R2INDX	IN080025	2	88	88	-88	88
R2INDX	IN080025	3	88	88	-88	88
R2INDX	IN080026	1	88	88	-88	88
R2INDX	IN080026	2	88	88	-88	88
R2INDX	IN080026	3	88	88	-88	88
R2INDX	IN080027	1	88	88	-88	88
R2INDX	IN080027	2	88	88	-88	88
R2INDX	IN080027	3	88	88	-88	88
R2INDX	IN080028	1	1	4	200	80
R2INDX	IN080028	2	88	88	-88	88
R2INDX	IN080028	3	88	88	-88	88
R2INDX	IN080029	1	88	88	-88	88
R2INDX	IN080029	2	88	88	-88	88
R2INDX	IN080029	3	88	88	-88	88
R2INDX	IN080029	26	 	 	 	 
R2INDX	IN080030	1	1	4	280	1
R2INDX	IN080030	2	88	88	-88	88
R2INDX	IN080030	3	88	88	-88	88
R2INDX	IN080031	1	1	3	2000	2
R2INDX	IN080031	2	88	88	-88	88
R2INDX	IN080031	3	88	88	-88	88
R2INDX	IN080032	1	4	4	0	2
R2INDX	IN080032	2	88	88	-88	88
R2INDX	IN080032	3	88	88	-88	88
R2INDX	IN080033	1	1	4	150	80
R2INDX	IN080033	2	88	88	-88	88
R2INDX	IN080033	3	88	88	-88	88
R2INDX	IN080034	1	88	88	-88	88
R2INDX	IN080034	2	88	88	-88	88
R2INDX	IN080034	3	88	88	-88	88
R2INDX	IN080035	1	1	4	300	80
R2INDX	IN080035	2	88	88	-88	88
R2INDX	IN080035	3	88	88	-88	88
R2INDX	IN080036	1	1	4	200	2
R2INDX	IN080036	2	88	88	-88	88
R2INDX	IN080036	3	88	88	-88	88
R2INDX	IN080037	1	88	88	-88	88
R2INDX	IN080037	2	88	88	-88	88
R2INDX	IN080037	3	88	88	-88	88
R2INDX	IN080038	1	88	88	-88	88
R2INDX	IN080038	2	88	88	-88	88
R2INDX	IN080038	3	88	88	-88	88
R2INDX	IN080039	1	30	-77	-77	80
R2INDX	IN080039	2	88	88	-88	88
R2INDX	IN080039	3	88	88	-88	88
R2INDX	IN080040	1	88	88	-88	88
R2INDX	IN080040	2	88	88	-88	88
R2INDX	IN080040	3	88	88	-88	88
R2INDX	IN080041	1	88	88	-88	88
R2INDX	IN080041	2	88	88	-88	88
R2INDX	IN080041	3	88	88	-88	88
R2INDX	IN080042	1	88	88	-88	88
R2INDX	IN080042	2	88	88	-88	88
R2INDX	IN080042	3	88	88	-88	88
R2INDX	IN080043	1	1	10	500	1
R2INDX	IN080043	2	88	88	-88	88
R2INDX	IN080043	3	88	88	-88	88
R2INDX	IN080044	1	1	4	230	1
R2INDX	IN080044	2	88	88	-88	88
R2INDX	IN080044	3	88	88	-88	88
R2INDX	IN080045	1	88	88	-88	88
R2INDX	IN080045	2	88	88	-88	88
R2INDX	IN080045	3	88	88	-88	88
R2INDX	IN080046	1	1	15	500	1
R2INDX	IN080046	2	88	88	-88	88
R2INDX	IN080046	3	88	88	-88	88
R2INDX	IN080047	1	1	4	20	1
R2INDX	IN080047	2	88	88	-88	88
R2INDX	IN080047	3	88	88	-88	88
R2INDX	IN080048	1	25	1	70000	1
R2INDX	IN080048	2	88	88	-88	88
R2INDX	IN080048	3	88	88	-88	88
R2INDX	IN080049	1	24	1	0	1
R2INDX	IN080049	2	88	88	-88	88
R2INDX	IN080049	3	88	88	-88	88
R2INDX	IN080050	1	1	4	600	1
R2INDX	IN080050	2	88	88	-88	88
R2INDX	IN080050	3	88	88	-88	88
R2INDX	IN080051	1	88	88	-88	88
R2INDX	IN080051	2	88	88	-88	88
R2INDX	IN080051	3	88	88	-88	88
R2INDX	IN080052	1	1	2	1000	3
R2INDX	IN080052	2	88	88	-88	88
R2INDX	IN080052	3	88	88	-88	88
R2INDX	IN080053	1	88	88	-88	88
R2INDX	IN080053	2	88	88	-88	88
R2INDX	IN080053	3	88	88	-88	88
R2INDX	IN080054	1	1	3	400	80
R2INDX	IN080054	2	88	88	-88	88
R2INDX	IN080054	3	88	88	-88	88
R2INDX	IN080055	1	5	1	10000	4
R2INDX	IN080055	2	8	10	120	4
R2INDX	IN080055	3	88	88	-88	88
R2INDX	IN080056	1	1	15	300	1
R2INDX	IN080056	2	88	88	-88	88
R2INDX	IN080056	3	88	88	-88	88
R2INDX	IN080057	1	88	88	-88	88
R2INDX	IN080057	2	88	88	-88	88
R2INDX	IN080057	3	88	88	-88	88
R2INDX	IN080058	1	1	14	400	1
R2INDX	IN080058	2	4	1	350	1
R2INDX	IN080058	3	88	88	-88	88
R2INDX	IN080059	1	1	12	200	1
R2INDX	IN080059	2	4	1	250	1
R2INDX	IN080059	3	88	88	-88	88
R2INDX	IN080060	1	1	4	180	3
R2INDX	IN080060	2	88	88	-88	88
R2INDX	IN080060	3	88	88	-88	88
R2INDX	IN080061	1	1	6	150	3
R2INDX	IN080061	2	88	88	-88	88
R2INDX	IN080061	3	88	88	-88	88
R2INDX	IN080062	1	1	4	380	1
R2INDX	IN080062	2	88	88	-88	88
R2INDX	IN080062	3	88	88	-88	88
R2INDX	IN080063	1	88	88	-88	88
R2INDX	IN080063	2	88	88	-88	88
R2INDX	IN080063	3	88	88	-88	88
R2INDX	IN080064	1	1	3	160	80
R2INDX	IN080064	2	88	88	-88	88
R2INDX	IN080064	3	88	88	-88	88
R2INDX	IN080065	1	1	3	180	1
R2INDX	IN080065	2	88	88	-88	88
R2INDX	IN080065	3	88	88	-88	88
R2INDX	IN080067	1	1	2	160	3
R2INDX	IN080067	2	88	88	-88	88
R2INDX	IN080067	3	88	88	-88	88
R2INDX	IN080068	1	1	4	500	1
R2INDX	IN080068	2	88	88	-88	88
R2INDX	IN080068	3	88	88	-88	88
R2INDX	IN080069	1	88	88	-88	88
R2INDX	IN080069	2	88	88	-88	88
R2INDX	IN080069	3	88	88	-88	88
R2INDX	IN080070	1	88	88	-88	88
R2INDX	IN080071	1	1	6	150	3
R2INDX	IN080071	2	88	88	-88	88
R2INDX	IN080071	3	88	88	-88	88
R2INDX	IN080072	1	5	1	15000	1
R2INDX	IN080073	1	1	4	80	4
R2INDX	IN080074	1	1	5	250	1
R2INDX	IN080074	2	88	88	-88	88
R2INDX	IN080074	3	88	88	-88	88
R2INDX	IN080075	1	8	4	40	1
R2INDX	IN080075	2	88	88	-88	88
R2INDX	IN080075	3	88	88	-88	88
R2INDX	IN080076	1	1	4	200	80
R2INDX	IN080076	2	88	88	-88	88
R2INDX	IN080076	3	88	88	-88	88
R2INDX	IN080077	1	4	1	250	2
R2INDX	IN080077	2	1	12	200	2
R2INDX	IN080077	3	88	88	-88	88
R2INDX	IN080078	1	1	6	1000	1
R2INDX	IN080078	2	88	88	-88	88
R2INDX	IN080078	3	88	88	-88	88
R2INDX	IN080079	1	88	88	-88	88
R2INDX	IN080079	2	88	88	-88	88
R2INDX	IN080079	3	88	88	-88	88
R2INDX	IN080080	1	1	8	50	1
R2INDX	IN080080	2	88	88	-88	88
R2INDX	IN080080	3	88	88	-88	88
R2INDX	IN080081	1	1	4	300	3
R2INDX	IN080081	2	88	88	-88	88
R2INDX	IN080081	3	88	88	-88	88
R2INDX	IN080082	1	88	88	-88	88
R2INDX	IN080082	2	88	88	-88	88
R2INDX	IN080082	3	88	88	-88	88
R2INDX	IN080083	1	1	2	80	1
R2INDX	IN080083	2	88	88	-88	88
R2INDX	IN080083	3	88	88	-88	88
R2INDX	IN080084	1	1	10	700	1
R2INDX	IN080084	2	88	88	-88	88
R2INDX	IN080084	3	88	88	-88	88
R2INDX	IN080085	1	1	5	400	1
R2INDX	IN080085	2	88	88	-88	88
R2INDX	IN080085	3	88	88	-88	88
R2INDX	IN080086	1	1	-77	60000	3
R2INDX	IN080086	2	88	88	-88	88
R2INDX	IN080086	3	88	88	-88	88
R2INDX	IN080087	1	1	3	150	80
R2INDX	IN080087	2	88	88	-88	88
R2INDX	IN080087	3	88	88	-88	88
R2INDX	IN080088	1	1	4	360	2
R2INDX	IN080088	2	88	88	-88	88
R2INDX	IN080088	3	88	88	-88	88
R2INDX	IN080089	1	88	88	-88	88
R2INDX	IN080089	2	88	88	-88	88
R2INDX	IN080089	3	88	88	-88	88
R2INDX	IN080090	1	1	16	200	3
R2INDX	IN080090	2	4	1	250	3
R2INDX	IN080090	3	88	88	-88	88
R2INDX	IN080091	1	8	5	5000	1
R2INDX	IN080091	2	88	88	-88	88
R2INDX	IN080091	3	88	88	-88	88
R2INDX	IN080092	1	88	88	-88	88
R2INDX	IN080092	2	88	88	-88	88
R2INDX	IN080092	3	88	88	-88	88
R2INDX	IN080093	1	88	88	-88	88
R2INDX	IN080093	2	88	88	-88	88
R2INDX	IN080093	3	88	88	-88	88
R2INDX	IN080094	1	88	88	-88	88
R2INDX	IN080094	2	88	88	-88	88
R2INDX	IN080094	3	88	88	-88	88
R2INDX	IN080095	1	4	1	300	1
R2INDX	IN080095	2	1	20	200	1
R2INDX	IN080095	3	88	88	-88	88
R2INDX	IN080096	1	1	4	360	80
R2INDX	IN080096	2	88	88	-88	88
R2INDX	IN080096	3	88	88	-88	88
R2INDX	IN080097	1	1	3	120	1
R2INDX	IN080097	2	88	88	-88	88
R2INDX	IN080097	3	88	88	-88	88
R2INDX	IN080099	1	12	2	280	1
R2INDX	IN080099	2	2	1	14000	1
R2INDX	IN080099	3	88	88	-88	88
R2INDX	IN080100	1	1	2	60	3
R2INDX	IN080100	2	88	88	-88	88
R2INDX	IN080100	3	88	88	-88	88
R2INDX	IN090001	1	25	1	1500	3
R2INDX	IN090001	2	23	1	600	3
R2INDX	IN090001	3	30	2	300	3
R2INDX	IN090002	1	88	88	-88	88
R2INDX	IN090002	2	88	88	-88	88
R2INDX	IN090002	3	88	88	-88	88
R2INDX	IN090003	1	88	88	-88	88
R2INDX	IN090003	2	88	88	-88	88
R2INDX	IN090003	3	88	88	-88	88
R2INDX	IN090004	1	88	88	-88	88
R2INDX	IN090004	2	88	88	-88	88
R2INDX	IN090004	3	88	88	-88	88
R2INDX	IN090005	1	13	2	5000	2
R2INDX	IN090005	2	88	88	-88	88
R2INDX	IN090005	3	88	88	-88	88
R2INDX	IN090006	1	5	1	20000	1
R2INDX	IN090006	2	1	15	700	1
R2INDX	IN090006	3	88	88	-88	88
R2INDX	IN090007	1	88	88	-88	88
R2INDX	IN090007	2	88	88	-88	88
R2INDX	IN090007	3	88	88	-88	88
R2INDX	IN090008	1	1	15	2500	1
R2INDX	IN090008	2	88	88	-88	88
R2INDX	IN090008	3	88	88	-88	88
R2INDX	IN090009	1	5	1	5000	2
R2INDX	IN090009	2	1	5	120	2
R2INDX	IN090009	3	88	88	-88	88
R2INDX	IN090010	1	88	88	-88	88
R2INDX	IN090010	2	88	88	-88	88
R2INDX	IN090010	3	88	88	-88	88
R2INDX	IN090011	1	1	4	100	2
R2INDX	IN090011	2	88	88	-88	88
R2INDX	IN090011	3	88	88	-88	88
R2INDX	IN090012	1	88	88	-88	88
R2INDX	IN090012	2	88	88	-88	88
R2INDX	IN090012	3	88	88	-88	88
R2INDX	IN090013	1	1	4	220	80
R2INDX	IN090013	2	88	88	-88	88
R2INDX	IN090013	3	88	88	-88	88
R2INDX	IN090014	1	8	4	100	1
R2INDX	IN090014	2	88	88	-88	88
R2INDX	IN090014	3	88	88	-88	88
R2INDX	IN090015	1	1	2	40	3
R2INDX	IN090015	2	88	88	-88	88
R2INDX	IN090015	3	88	88	-88	88
R2INDX	IN090016	1	1	4	180	1
R2INDX	IN090016	2	88	88	-88	88
R2INDX	IN090016	3	88	88	-88	88
R2INDX	IN090017	1	1	4	250	1
R2INDX	IN090017	2	88	88	-88	88
R2INDX	IN090017	3	88	88	-88	88
R2INDX	IN090018	1	1	3	80	2
R2INDX	IN090018	2	88	88	-88	88
R2INDX	IN090018	3	88	88	-88	88
R2INDX	IN090019	1	1	7	600	2
R2INDX	IN090019	2	4	1	600	2
R2INDX	IN090019	3	88	88	-88	88
R2INDX	IN090020	1	1	5	170	80
R2INDX	IN090020	2	88	88	-88	88
R2INDX	IN090020	3	88	88	-88	88
R2INDX	IN090021	1	1	5	220	80
R2INDX	IN090021	2	88	88	-88	88
R2INDX	IN090021	3	88	88	-88	88
R2INDX	IN090022	1	88	88	-88	88
R2INDX	IN090022	2	88	88	-88	88
R2INDX	IN090022	3	88	88	-88	88
R2INDX	IN090023	1	88	88	-88	88
R2INDX	IN090023	2	88	88	-88	88
R2INDX	IN090023	3	88	88	-88	88
R2INDX	IN090024	1	1	4	350	5
R2INDX	IN090024	2	88	88	-88	88
R2INDX	IN090024	3	88	88	-88	88
R2INDX	IN090025	1	1	2	30	1
R2INDX	IN090025	2	88	88	-88	88
R2INDX	IN090025	3	88	88	-88	88
R2INDX	IN090026	1	1	10	1100	80
R2INDX	IN090026	2	1	7	150000	80
R2INDX	IN090026	3	88	88	-88	88
R2INDX	IN090027	1	88	88	-88	88
R2INDX	IN090027	2	88	88	-88	88
R2INDX	IN090027	3	88	88	-88	88
R2INDX	IN090028	1	88	88	-88	88
R2INDX	IN090028	2	88	88	-88	88
R2INDX	IN090028	3	88	88	-88	88
R2INDX	IN090029	1	88	88	-88	88
R2INDX	IN090029	2	88	88	-88	88
R2INDX	IN090029	3	88	88	-88	88
R2INDX	IN090030	1	1	6	190	80
R2INDX	IN090030	2	4	0	-88	88
R2INDX	IN090030	3	7	0	-88	88
R2INDX	IN090031	1	1	15	650	1
R2INDX	IN090031	2	88	88	-88	88
R2INDX	IN090031	3	88	88	-88	88
R2INDX	IN090032	1	88	88	-88	88
R2INDX	IN090032	2	88	88	-88	88
R2INDX	IN090032	3	88	88	-88	88
R2INDX	IN090033	1	1	2	60	1
R2INDX	IN090033	2	88	88	-88	88
R2INDX	IN090033	3	88	88	-88	88
R2INDX	IN090034	1	30	35	45000	1
R2INDX	IN090034	2	88	88	-88	88
R2INDX	IN090034	3	88	88	-88	88
R2INDX	IN090035	1	23	3	1000	80
R2INDX	IN090035	2	88	88	-88	88
R2INDX	IN090035	3	88	88	-88	88
R2INDX	IN090036	1	1	6	280	1
R2INDX	IN090036	2	88	88	-88	88
R2INDX	IN090036	3	88	88	-88	88
R2INDX	IN090037	1	1	3	180	80
R2INDX	IN090037	2	88	88	-88	88
R2INDX	IN090037	3	88	88	-88	88
R2INDX	IN090038	1	1	4	100	1
R2INDX	IN090038	2	88	88	-88	88
R2INDX	IN090038	3	88	88	-88	88
R2INDX	IN090039	1	1	2	40	3
R2INDX	IN090039	2	88	88	-88	88
R2INDX	IN090039	3	88	88	-88	88
R2INDX	IN090040	1	1	6	250	80
R2INDX	IN090040	2	7	-88	88	3
R2INDX	IN090040	3	88	88	-88	88
R2INDX	IN090042	1	21	1	5000	3
R2INDX	IN090042	2	88	88	-88	88
R2INDX	IN090042	3	88	88	-88	88
R2INDX	IN090043	1	88	88	-88	88
R2INDX	IN090043	2	88	88	-88	88
R2INDX	IN090043	3	88	88	-88	88
R2INDX	IN090044	1	1	8	410	80
R2INDX	IN090044	2	7	0	-88	88
R2INDX	IN090044	3	88	88	-88	88
R2INDX	IN090045	1	1	4	600	1
R2INDX	IN090045	2	5	1	18000	1
R2INDX	IN090045	3	88	88	-88	88
R2INDX	IN090046	1	1	12	500	1
R2INDX	IN090046	2	5	1	18000	1
R2INDX	IN090046	3	88	88	-88	88
R2INDX	IN090047	1	1	2	80	3
R2INDX	IN090047	2	88	88	-88	88
R2INDX	IN090047	3	88	88	-88	88
R2INDX	IN090048	1	1	15	200	3
R2INDX	IN090048	2	88	88	-88	88
R2INDX	IN090048	3	88	88	-88	88
R2INDX	IN090049	1	1	4	600	1
R2INDX	IN090049	2	88	88	-88	88
R2INDX	IN090049	3	88	88	-88	88
R2INDX	IN090050	1	88	88	-88	88
R2INDX	IN090050	2	88	88	-88	88
R2INDX	IN090050	3	88	88	-88	88
R2INDX	IN090051	1	1	5	210	80
R2INDX	IN090051	2	88	88	-88	88
R2INDX	IN090051	3	7	-88	-88	88
R2INDX	IN090052	1	88	88	-88	88
R2INDX	IN090052	2	88	88	-88	88
R2INDX	IN090052	3	88	88	-88	88
R2INDX	IN090053	1	1	5	1000	1
R2INDX	IN090053	2	88	88	-88	88
R2INDX	IN090053	3	88	88	-88	88
R2INDX	IN090054	1	1	2	80	2
R2INDX	IN090054	2	88	88	-88	88
R2INDX	IN090054	3	88	88	-88	88
R2INDX	IN090055	1	88	88	-88	88
R2INDX	IN090055	2	88	88	-88	88
R2INDX	IN090055	3	88	88	-88	88
R2INDX	IN090057	1	1	3	200	1
R2INDX	IN090057	2	88	88	-88	88
R2INDX	IN090057	3	88	88	-88	88
R2INDX	IN090058	1	88	88	-88	88
R2INDX	IN090059	1	88	88	-88	88
R2INDX	IN090059	2	88	88	-88	88
R2INDX	IN090059	3	88	88	-88	88
R2INDX	IN090060	1	88	88	-88	88
R2INDX	IN090060	2	88	88	-88	88
R2INDX	IN090060	3	88	88	-88	88
R2INDX	IN090061	1	88	88	-88	88
R2INDX	IN090061	2	88	88	-88	88
R2INDX	IN090061	3	 	 	 	 
R2INDX	IN090062	1	1	2	800	80
R2INDX	IN090062	2	5	1	15000	80
R2INDX	IN090062	3	88	88	-88	88
R2INDX	IN090063	1	30	2	20	4
R2INDX	IN090063	2	88	88	-88	88
R2INDX	IN090063	3	88	88	-88	88
R2INDX	IN090064	1	30	20	30000	80
R2INDX	IN090064	2	88	88	-88	88
R2INDX	IN090064	3	88	88	-88	88
R2INDX	IN090065	1	88	88	-88	88
R2INDX	IN090065	2	88	88	-88	88
R2INDX	IN090065	3	88	88	-88	88
R2INDX	IN090066	1	1	6	200	1
R2INDX	IN090066	2	88	88	-88	88
R2INDX	IN090066	3	88	88	-88	88
R2INDX	IN090067	1	1	3	400	2
R2INDX	IN090067	2	88	88	-88	88
R2INDX	IN090067	3	88	88	-88	88
R2INDX	IN090068	1	30	10	0	1
R2INDX	IN090068	2	88	88	-88	88
R2INDX	IN090068	3	88	88	-88	88
R2INDX	IN090069	1	1	10	600	2
R2INDX	IN090069	2	88	88	-88	88
R2INDX	IN090069	3	88	88	-88	88
R2INDX	IN090071	1	1	5	110	3
R2INDX	IN090071	2	88	88	-88	88
R2INDX	IN090071	3	88	88	-88	88
R2INDX	IN090072	1	1	5	100	1
R2INDX	IN090072	2	88	88	-88	88
R2INDX	IN090072	3	88	88	-88	88
R2INDX	IN090073	1	1	3	60	3
R2INDX	IN090073	2	88	88	-88	88
R2INDX	IN090073	3	88	88	-88	88
R2INDX	IN090074	1	1	3	170	80
R2INDX	IN090074	2	88	88	-88	88
R2INDX	IN090074	3	88	88	-88	88
R2INDX	IN090075	1	1	4	150	1
R2INDX	IN090075	2	88	88	-88	88
R2INDX	IN090075	3	88	88	-88	88
R2INDX	IN090076	1	1	5	220	80
R2INDX	IN090076	2	88	88	-88	88
R2INDX	IN090076	3	88	88	-88	88
R2INDX	IN090077	1	88	88	-88	88
R2INDX	IN090077	2	88	88	-88	88
R2INDX	IN090077	3	88	88	-88	88
R2INDX	IN090078	1	1	2	25	2
R2INDX	IN090078	2	88	88	-88	88
R2INDX	IN090078	3	88	88	-88	88
R2INDX	IN090079	1	88	88	-88	88
R2INDX	IN090079	2	88	88	-88	88
R2INDX	IN090079	3	88	88	-88	88
R2INDX	IN090080	1	88	88	-88	88
R2INDX	IN090080	2	88	88	-88	88
R2INDX	IN090080	3	88	88	-88	88
R2INDX	IN090081	1	1	4	150	1
R2INDX	IN090081	2	88	88	-88	88
R2INDX	IN090081	3	88	88	-88	88
R2INDX	IN090082	1	1	2	30	2
R2INDX	IN090082	2	88	88	-88	88
R2INDX	IN090082	3	88	88	-88	88
R2INDX	IN090083	1	88	88	-88	88
R2INDX	IN090083	2	88	88	-88	88
R2INDX	IN090083	3	88	88	-88	88
R2INDX	IN090084	1	88	88	-88	88
R2INDX	IN090084	2	88	88	-88	88
R2INDX	IN090084	3	88	88	-88	88
R2INDX	IN090085	1	1	6	500	30
R2INDX	IN090085	2	88	88	-88	88
R2INDX	IN090085	3	88	88	-88	88
R2INDX	IN090086	1	1	7	500	2
R2INDX	IN090086	2	88	88	-88	88
R2INDX	IN090086	3	88	88	-88	88
R2INDX	IN090087	1	1	5	210	80
R2INDX	IN090087	2	7	0	88	88
R2INDX	IN090087	3	88	88	-88	88
R2INDX	IN090088	1	1	4	500	5
R2INDX	IN090088	2	88	88	-88	88
R2INDX	IN090088	3	88	88	-88	88
R2INDX	IN090089	1	30	1	3000	1
R2INDX	IN090089	2	15	5	200	1
R2INDX	IN090089	3	88	88	-88	88
R2INDX	IN090090	1	1	3	200	1
R2INDX	IN090090	2	88	88	-88	88
R2INDX	IN090090	3	88	88	-88	88
R2INDX	IN090091	1	88	88	-88	88
R2INDX	IN090091	2	88	88	-88	88
R2INDX	IN090091	3	88	88	-88	88
R2INDX	IN090092	1	88	88	-88	88
R2INDX	IN090092	2	88	88	-88	88
R2INDX	IN090092	3	88	88	-88	88
R2INDX	IN090093	1	1	3	80	80
R2INDX	IN090093	2	88	88	-88	88
R2INDX	IN090093	3	88	88	-88	88
R2INDX	IN090094	1	1	-77	50000	1
R2INDX	IN090094	2	88	88	-88	88
R2INDX	IN090094	3	88	88	-88	88
R2INDX	IN090095	1	88	88	-88	88
R2INDX	IN090095	2	88	88	-88	88
R2INDX	IN090095	3	88	88	-88	88
R2INDX	IN090096	1	88	88	-88	88
R2INDX	IN090096	2	88	88	-88	88
R2INDX	IN090096	3	88	88	-88	88
R2INDX	IN090097	1	88	88	-88	88
R2INDX	IN090097	2	88	88	-88	88
R2INDX	IN090097	3	88	88	-88	88
R2INDX	IN090098	1	26	2	4000	1
R2INDX	IN090098	2	88	88	-88	88
R2INDX	IN090098	3	88	88	-88	88
R2INDX	IN090099	1	88	88	-88	88
R2INDX	IN090099	2	88	88	-88	88
R2INDX	IN090099	3	88	88	-88	88
R2INDX	IN090100	1	88	88	-88	88
R2INDX	IN090100	2	88	88	-88	88
R2INDX	IN090100	3	88	88	-88	88
R2INDX	IN100002	1	88	88	-88	88
R2INDX	IN100002	2	88	88	-88	88
R2INDX	IN100002	3	88	88	-88	88
R2INDX	IN100003	1	88	88	-88	88
R2INDX	IN100003	2	88	88	-88	88
R2INDX	IN100003	3	88	88	-88	88
R2INDX	IN100004	1	88	88	-88	88
R2INDX	IN100004	2	88	88	-88	88
R2INDX	IN100004	3	88	88	-88	88
R2INDX	IN100005	1	88	88	-88	88
R2INDX	IN100005	2	88	88	-88	88
R2INDX	IN100005	3	88	88	-88	88
R2INDX	IN100006	1	88	88	-88	88
R2INDX	IN100006	2	88	88	-88	88
R2INDX	IN100006	3	88	88	-88	88
R2INDX	IN100008	1	88	88	-88	88
R2INDX	IN100008	2	88	88	-88	88
R2INDX	IN100008	3	88	88	-88	88
R2INDX	IN100009	1	30	5	45000	1
R2INDX	IN100009	2	30	3	60000	1
R2INDX	IN100009	3	88	88	-88	88
R2INDX	IN100010	1	23	2	1000	1
R2INDX	IN100010	2	88	88	-88	88
R2INDX	IN100010	3	88	88	-88	88
R2INDX	IN100011	1	88	88	-88	88
R2INDX	IN100011	2	88	88	-88	88
R2INDX	IN100011	3	88	88	-88	88
R2INDX	IN100012	1	25	1	20000	3
R2INDX	IN100012	2	88	88	-88	88
R2INDX	IN100012	3	88	88	-88	88
R2INDX	IN100013	1	88	88	-88	88
R2INDX	IN100013	2	88	88	-88	88
R2INDX	IN100013	3	88	88	-88	88
R2INDX	IN100014	1	30	-77	70000	3
R2INDX	IN100014	2	88	88	-88	88
R2INDX	IN100014	3	88	88	-88	88
R2INDX	IN100015	1	12	2	400	1
R2INDX	IN100015	2	2	1	600	1
R2INDX	IN100015	3	88	88	-88	88
R2INDX	IN100016	1	88	88	-88	88
R2INDX	IN100016	2	88	88	-88	88
R2INDX	IN100016	3	88	88	-88	88
R2INDX	IN100018	1	88	88	-88	88
R2INDX	IN100018	2	88	88	-88	88
R2INDX	IN100018	3	88	88	-88	88
R2INDX	IN100019	1	88	88	-88	88
R2INDX	IN100019	2	88	88	-88	88
R2INDX	IN100019	3	88	88	-88	88
R2INDX	IN100021	1	88	88	-88	88
R2INDX	IN100021	2	88	88	-88	88
R2INDX	IN100021	3	88	88	-88	88
R2INDX	IN100023	1	30	100	3500	1
R2INDX	IN100023	2	25	1	12000	1
R2INDX	IN100023	3	88	88	-88	88
R2INDX	IN100024	1	17	1	700	1
R2INDX	IN100024	2	17	30	1500	1
R2INDX	IN100024	3	88	88	-88	88
R2INDX	IN100025	1	25	1	500	1
R2INDX	IN100025	2	88	88	-88	88
R2INDX	IN100025	3	88	88	-88	88
R2INDX	IN100026	1	88	88	-88	88
R2INDX	IN100026	2	88	88	-88	88
R2INDX	IN100026	3	88	88	-88	88
R2INDX	IN100027	1	25	1	15000	1
R2INDX	IN100027	2	88	88	-88	88
R2INDX	IN100027	3	88	88	-88	88
R2INDX	IN100028	1	30	-77	5000	1
R2INDX	IN100028	2	88	88	-88	88
R2INDX	IN100028	3	88	88	-88	88
R2INDX	IN100029	1	88	88	-88	88
R2INDX	IN100029	2	88	88	-88	88
R2INDX	IN100029	3	88	88	-88	88
R2INDX	IN100030	1	17	7	15000	3
R2INDX	IN100030	2	88	88	-88	88
R2INDX	IN100030	3	88	88	-88	88
R2INDX	IN100032	1	88	88	-88	88
R2INDX	IN100032	2	88	88	-88	88
R2INDX	IN100032	3	88	88	-88	88
R2INDX	IN100033	1	23	4	700	1
R2INDX	IN100033	2	88	88	-88	88
R2INDX	IN100033	3	88	88	-88	88
R2INDX	IN100034	1	88	88	-88	88
R2INDX	IN100034	2	88	88	-88	88
R2INDX	IN100034	3	88	88	-88	88
R2INDX	IN100035	1	25	1	50000	1
R2INDX	IN100035	2	88	88	-88	88
R2INDX	IN100035	3	88	88	-88	88
R2INDX	IN100036	1	21	1	4500	5
R2INDX	IN100036	2	88	88	-88	88
R2INDX	IN100036	3	88	88	-88	88
R2INDX	IN100037	1	25	1	60000	1
R2INDX	IN100037	2	88	88	-88	88
R2INDX	IN100037	3	88	88	-88	88
R2INDX	IN100038	1	25	1	500	1
R2INDX	IN100038	2	88	88	-88	88
R2INDX	IN100038	3	88	88	-88	88
R2INDX	IN100039	1	13	4	1000	1
R2INDX	IN100039	2	88	88	-88	88
R2INDX	IN100039	3	88	88	-88	88
R2INDX	IN100040	1	88	88	-88	88
R2INDX	IN100040	2	88	88	-88	88
R2INDX	IN100040	3	88	88	-88	88
R2INDX	IN100041	1	88	88	-88	88
R2INDX	IN100041	2	88	88	-88	88
R2INDX	IN100041	3	88	88	-88	88
R2INDX	IN100042	1	30	-77	2000	1
R2INDX	IN100042	2	30	-77	5000	1
R2INDX	IN100042	3	88	88	-88	88
R2INDX	IN100043	1	88	88	-88	88
R2INDX	IN100043	2	88	88	-88	88
R2INDX	IN100043	3	88	88	-88	88
R2INDX	IN100044	1	88	88	-88	88
R2INDX	IN100044	2	88	88	-88	88
R2INDX	IN100044	3	88	88	-88	88
R2INDX	IN100046	1	25	1	1500	3
R2INDX	IN100046	2	23	1	50	3
R2INDX	IN100046	3	88	88	-88	88
R2INDX	IN100047	1	30	3	1000	88
R2INDX	IN100047	2	88	88	-88	88
