CHILDID	PLOTID	LAREA	LOWN	LUSE	TRANS	COLLAT	TRANSID	PLINCOME	PLVALUE	PLCOST	CROP1	CROP2	CROP3	IRRIGAT	PERIRRIG
VN080132	5	1500	1	1	1	1	80	 	 	 	111	88	88	1	4
VN080142	1	54	1	4	0	0	88	0	-88	0	 	 	 	 	 
VN080142	2	1000	1	8	1	1	1	0	-88	0	 	 	 	 	 
VN080150	1	70	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN080150	2	1506	1	3	1	1	1	 	 	 	109	88	88	0	88
VN080154	1	82	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN080162	1	75	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN080162	2	2500	1	3	1	1	1	 	 	 	111	109	25	1	3
VN080165	1	50	3	4	0	0	88	0	-88	0	 	 	 	 	 
VN090001	1	200	1	4	1	1	3	0	-88	0	 	 	 	 	 
VN090001	2	300	1	1	1	1	3	 	 	 	116	85	74	1	1
VN090001	3	-77	1	1	3	1	3	 	 	 	1	88	88	1	4
VN090001	4	6000	1	8	3	1	3	 	 	 	 	 	 	 	 
VN090002	1	100	1	4	2	1	2	0	-88	0	 	 	 	 	 
VN090002	2	144	31	1	3	1	1	 	 	 	1	88	88	0	88
VN090002	3	108	6	1	0	0	88	 	 	 	44	88	88	0	88
VN090003	1	82	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090003	2	10000	1	1	3	1	1	 	 	 	44	88	88	0	88
VN090003	3	1800	31	1	0	0	88	 	 	 	1	88	88	1	2
VN090003	4	720	5	1	0	0	88	 	 	 	1	88	88	1	2
VN090004	1	67	1	4	1	1	3	0	-88	0	 	 	 	 	 
VN090004	2	1800	6	1	3	0	88	 	 	 	1	88	88	1	3
VN090004	3	2500	31	12	3	0	88	 	 	 	 	 	 	 	 
VN090005	1	80	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090005	2	4000	1	1	2	1	1	 	 	 	44	88	88	0	88
VN090005	3	3000	1	1	2	1	1	 	 	 	1	88	88	1	2
VN090005	4	1000	1	1	2	1	1	 	 	 	85	88	88	0	88
VN090005	5	30	5	3	2	1	1	 	 	 	116	88	88	1	3
VN090006	1	340	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090006	2	250	1	1	1	1	1	 	 	 	74	88	88	0	88
VN090006	3	1600	1	1	1	1	1	 	 	 	1	88	88	1	3
VN090006	4	1000	1	1	1	1	1	 	 	 	85	52	88	0	88
VN090006	5	100	1	3	1	1	1	 	 	 	116	88	88	0	88
VN090007	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090007	2	2000	6	1	0	0	88	 	 	 	44	85	15	0	88
VN090007	3	2000	1	1	1	99	99	 	 	 	44	85	15	0	88
VN090007	4	2000	1	1	1	1	1	 	 	 	1	88	88	1	4
VN090007	5	1500	1	1	1	1	1	 	 	 	1	88	88	1	4
VN090007	6	300	1	3	1	1	1	 	 	 	 	 	 	 	 
VN090008	1	120	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090008	2	720	1	1	1	1	1	 	 	 	1	88	88	1	2
VN090008	3	1600	1	1	1	1	1	 	 	 	85	88	88	0	88
VN090008	4	4400	1	12	1	1	1	 	 	 	 	 	 	 	 
VN090009	1	1450	1	4	3	1	3	0	-88	0	 	 	 	 	 
VN090009	2	7000	1	1	3	1	3	 	 	 	44	15	52	1	1
VN090009	3	1080	1	1	3	1	3	 	 	 	1	88	88	1	4
VN090009	4	1080	1	1	3	1	3	 	 	 	1	88	88	1	4
VN090009	5	964	1	1	3	1	3	 	 	 	1	88	88	1	4
VN090009	6	1500	1	3	3	1	3	 	 	 	1	88	88	1	4
VN090010	1	200	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN090010	2	500	1	1	1	1	2	 	 	 	52	88	88	0	88
VN090011	1	25	1	4	0	0	88	0	-88	1000	 	 	 	 	 
VN090011	2	2880	1	1	0	0	88	 	 	 	1	88	88	1	0
VN090011	3	1200	1	1	0	0	88	 	 	 	44	52	88	0	88
VN090012	1	40	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN090012	2	360	31	1	3	1	2	 	 	 	1	88	88	1	4
VN090012	3	1000	6	1	3	0	88	 	 	 	85	44	88	1	0
VN090013	1	200	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN090014	1	80	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090014	2	108	31	1	3	1	1	 	 	 	1	88	88	1	4
VN090015	1	50	1	4	3	1	1	0	-88	17000	 	 	 	 	 
VN090015	2	720	1	1	3	0	88	 	 	 	85	88	88	0	88
VN090015	3	240	31	1	0	0	88	 	 	 	1	88	88	1	2
VN090015	4	240	31	1	0	0	88	 	 	 	1	88	88	1	2
VN090015	5	240	31	1	0	0	88	 	 	 	1	88	88	1	2
VN090016	1	70	1	4	3	1	2	0	-88	3000	 	 	 	 	 
VN090016	2	5400	1	1	3	0	88	 	 	 	1	88	88	1	4
VN090016	3	700	1	1	3	0	88	 	 	 	25	88	88	0	88
VN090016	4	40	1	3	3	1	2	 	 	 	116	88	88	1	4
VN090017	1	300	1	4	3	1	2	0	-88	0	 	 	 	 	 
VN090017	2	3600	1	1	3	1	2	 	 	 	1	88	88	1	4
VN090017	3	1800	1	1	3	1	2	 	 	 	44	88	88	0	88
VN090018	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090018	2	400	1	8	3	1	1	0	-88	0	 	 	 	 	 
VN090018	3	1200	1	1	3	1	1	 	 	 	1	88	88	1	4
VN090018	4	100	1	3	1	1	1	 	 	 	116	88	88	0	88
VN090019	1	100	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090019	2	2000	1	1	3	0	88	 	 	 	1	88	88	1	4
VN090019	3	500	1	1	3	0	88	 	 	 	25	88	88	0	88
VN090019	4	300	1	3	3	1	1	 	 	 	116	88	88	1	2
VN090020	1	300	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090020	2	2000	31	1	3	1	1	 	 	 	1	88	88	1	1
VN090020	3	2000	6	1	3	0	88	 	 	 	44	88	88	1	1
VN090020	4	2000	6	1	3	0	88	 	 	 	85	88	88	0	88
VN090021	1	400	1	4	1	1	1	0	-88	11000	 	 	 	 	 
VN090021	2	2520	1	1	3	1	1	 	 	 	1	88	88	1	4
VN090021	3	980	1	1	3	1	1	 	 	 	4	88	88	0	88
VN090021	4	500	1	1	3	1	1	 	 	 	116	69	25	0	88
VN090023	1	80	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090023	2	15000	1	1	3	1	1	 	 	 	1	88	88	1	2
VN090023	3	10000	1	1	3	1	1	 	 	 	85	88	88	0	88
VN090023	4	180	1	3	3	1	1	 	 	 	116	69	88	1	2
VN090024	1	200	1	4	1	1	3	0	-88	0	 	 	 	 	 
VN090024	2	500	1	3	1	1	3	 	 	 	25	88	88	0	88
VN090024	3	1900	5	1	2	0	88	 	 	 	1	88	88	1	3
VN090025	1	100	1	4	1	1	4	0	-88	0	 	 	 	 	 
VN090025	2	3600	6	1	3	0	88	 	 	 	1	44	85	1	1
VN090025	3	700	6	3	3	0	88	 	 	 	116	88	88	1	4
VN090026	1	100	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN090026	2	2000	31	1	3	0	88	 	 	 	1	88	88	1	1
VN090026	3	80	6	3	3	0	88	 	 	 	74	88	88	1	4
VN090027	1	8	1	4	3	1	3	0	-88	700	 	 	 	 	 
VN090027	2	1440	1	1	3	0	88	 	 	 	1	88	88	1	4
VN090027	3	360	5	1	0	0	88	 	 	 	1	88	88	1	4
VN090028	1	150	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN090028	2	3000	1	1	2	0	88	 	 	 	44	88	88	1	2
VN090028	3	2000	1	1	2	0	88	 	 	 	1	88	88	0	88
VN090028	4	1000	1	1	2	0	88	 	 	 	85	88	88	0	88
VN090029	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090029	2	2000	1	1	2	0	88	 	 	 	44	88	88	0	88
VN090029	3	1800	1	1	2	0	88	 	 	 	1	88	88	0	88
VN090029	4	1000	1	1	2	0	88	 	 	 	85	88	88	0	88
VN090029	5	40	1	3	1	0	88	 	 	 	116	88	88	1	4
VN090031	1	120	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090031	2	2160	1	1	3	0	88	 	 	 	1	88	88	1	1
VN090031	3	500	1	1	3	0	88	 	 	 	25	88	88	0	88
VN090031	4	300	1	3	3	1	1	 	 	 	116	88	88	1	4
VN090032	1	50	1	4	3	1	3	0	-88	0	 	 	 	 	 
VN090032	2	4320	1	1	3	1	3	 	 	 	1	88	88	1	4
VN090032	3	2160	1	1	3	1	3	 	 	 	44	88	88	0	88
VN090033	1	100	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090033	2	1800	1	1	3	0	88	 	 	 	1	88	88	0	88
VN090033	3	1080	1	1	3	0	88	 	 	 	44	88	88	0	88
VN090033	4	720	1	1	3	0	88	 	 	 	25	88	88	0	88
VN090033	5	300	1	3	3	1	1	 	 	 	112	116	88	1	4
VN090034	1	400	1	4	1	1	3	0	-88	350	 	 	 	 	 
VN090034	2	1080	1	1	3	1	3	 	 	 	1	88	88	1	4
VN090034	3	2000	1	1	3	1	3	 	 	 	1	44	88	0	88
VN090034	4	100	1	1	3	1	3	 	 	 	116	88	88	0	88
VN090035	1	80	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090035	2	10000	1	1	3	0	88	 	 	 	25	88	88	0	88
VN090035	3	5400	1	1	3	0	88	 	 	 	1	88	88	1	2
VN090035	4	4320	1	1	3	0	88	 	 	 	44	88	88	0	88
VN090036	1	400	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090036	2	30000	1	1	2	0	88	 	 	 	44	25	88	0	88
VN090036	3	5000	1	1	2	0	88	 	 	 	1	88	88	1	4
VN090037	1	300	1	4	1	1	0	0	-88	0	 	 	 	 	 
VN090037	2	7000	1	1	2	0	88	 	 	 	44	25	85	0	88
VN090037	3	3000	1	1	2	0	88	 	 	 	1	88	88	1	4
VN090038	1	80	1	4	3	1	1	0	-88	1200	 	 	 	 	 
VN090038	2	20000	5	1	0	0	88	 	 	 	25	88	88	0	88
VN090038	3	3600	1	1	3	0	88	 	 	 	44	88	88	0	88
VN090038	4	1240	6	1	3	0	88	 	 	 	1	88	88	1	4
VN090038	5	100	1	3	3	0	88	 	 	 	80	88	88	0	88
VN090039	1	60	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090039	2	7200	6	1	3	0	88	 	 	 	1	88	88	0	88
VN090039	3	2160	6	1	3	0	88	 	 	 	44	88	88	0	88
VN090042	1	90	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN090042	2	5000	5	1	3	0	88	 	 	 	25	88	88	0	88
VN090042	3	3600	31	1	1	0	88	 	 	 	44	88	88	0	88
VN090042	4	2520	31	1	3	0	88	 	 	 	1	88	88	0	88
VN090042	5	2000	5	1	3	0	88	 	 	 	85	88	88	0	88
VN090042	6	40	1	3	1	1	2	 	 	 	116	88	88	1	4
VN090043	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090043	2	8000	1	1	2	0	88	 	 	 	25	44	88	0	88
VN090043	3	4000	1	1	2	0	88	 	 	 	1	88	88	1	4
VN090043	4	400	1	3	2	0	88	 	 	 	116	85	88	0	88
VN090044	1	70	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090044	2	3600	1	1	3	0	88	 	 	 	1	88	88	1	2
VN090044	3	2160	1	1	3	0	88	 	 	 	44	88	88	0	88
VN090044	4	55	1	3	3	1	1	 	 	 	116	88	88	1	3
VN090045	1	70	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090045	2	3600	1	1	3	0	88	 	 	 	1	88	88	0	88
VN090045	3	2160	1	1	3	0	88	 	 	 	44	88	88	0	88
VN090045	4	360	1	1	3	0	88	 	 	 	1	88	88	1	2
VN090046	1	50	1	4	1	1	2	0	-88	500	 	 	 	 	 
VN090046	2	7000	5	1	3	0	88	 	 	 	25	88	88	0	88
VN090046	3	5400	31	1	1	0	88	 	 	 	1	88	88	0	88
VN090046	4	1440	31	1	1	0	88	 	 	 	44	88	88	0	88
VN090046	5	1000	5	1	3	0	88	 	 	 	85	88	88	0	88
VN090046	6	50	1	3	1	1	2	 	 	 	116	88	88	1	4
VN090047	1	70	1	4	1	1	2	0	-88	1000	 	 	 	 	 
VN090047	2	1800	31	1	1	0	88	 	 	 	1	88	88	0	88
VN090047	3	720	31	1	1	0	88	 	 	 	44	88	88	0	88
VN090047	4	700	5	1	3	0	88	 	 	 	85	88	88	0	88
VN090048	1	120	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN090048	2	4000	1	1	3	0	88	 	 	 	1	88	88	0	88
VN090048	3	700	1	1	3	0	88	 	 	 	85	88	88	0	88
VN090048	4	150	1	3	1	1	2	 	 	 	116	88	88	1	3
VN090049	1	100	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090049	2	2160	1	1	3	0	88	 	 	 	44	88	88	0	88
VN090049	3	60	1	3	3	1	1	 	 	 	116	88	88	1	2
VN090049	4	720	1	1	3	0	88	 	 	 	1	88	88	1	2
VN090050	1	90	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090050	2	1080	31	1	1	0	88	 	 	 	1	88	88	0	88
VN090050	3	1000	31	1	1	0	88	 	 	 	44	88	88	0	88
VN090050	4	1000	5	1	3	0	88	 	 	 	85	88	88	0	88
VN090050	5	120	31	3	1	1	1	 	 	 	80	88	88	0	88
VN090050	6	30	1	3	1	1	1	 	 	 	116	88	88	1	4
VN090051	1	90	1	4	1	1	4	0	-88	0	 	 	 	 	 
VN090051	2	5500	31	1	1	0	88	 	 	 	1	88	88	1	3
VN090051	3	5000	31	1	1	0	88	 	 	 	44	88	88	0	88
VN090051	4	4000	5	1	1	0	88	 	 	 	25	88	88	0	88
VN090051	5	1000	31	1	1	0	88	 	 	 	85	88	88	0	88
VN090051	6	100	1	3	1	1	4	 	 	 	116	88	88	1	4
VN090052	1	70	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090052	2	4000	1	1	3	0	88	 	 	 	44	88	88	0	88
VN090052	3	700	1	1	3	0	88	 	 	 	1	88	88	1	3
VN090052	4	80	1	1	3	0	88	 	 	 	116	88	88	1	4
VN090053	1	80	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090053	2	2000	1	1	1	0	88	 	 	 	44	88	88	1	4
VN090053	3	1500	1	1	1	0	88	 	 	 	1	88	88	1	3
VN090053	4	1000	1	1	1	0	88	 	 	 	85	88	88	0	88
VN090054	1	40	1	4	3	1	3	0	-88	0	 	 	 	 	 
VN090054	2	1800	6	1	0	0	88	 	 	 	44	1	88	0	88
VN090054	3	1080	6	1	0	0	88	 	 	 	1	88	88	1	4
VN090056	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090056	2	1000	1	1	3	1	1	 	 	 	1	88	88	1	2
VN090056	3	2000	1	1	3	1	1	 	 	 	44	88	88	0	88
VN090056	4	1500	1	1	3	1	1	 	 	 	85	88	88	0	88
VN090057	1	40	1	4	3	1	2	0	-88	0	 	 	 	 	 
VN090057	2	1800	1	1	3	0	88	 	 	 	1	88	88	1	4
VN090058	1	300	1	4	1	1	3	0	-88	0	 	 	 	 	 
VN090058	2	1000	1	1	3	1	3	 	 	 	44	85	88	0	88
VN090058	3	1800	1	1	3	1	3	 	 	 	1	88	88	1	4
VN090058	4	100	1	3	3	1	3	 	 	 	116	88	88	0	88
VN090059	1	150	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090059	2	500	1	1	3	1	1	 	 	 	1	88	88	1	4
VN090059	3	800	1	1	2	0	88	 	 	 	25	88	88	0	88
VN090059	4	100	1	3	2	1	1	 	 	 	116	88	88	0	88
VN090060	1	200	1	4	1	1	3	0	-88	0	 	 	 	 	 
VN090060	2	1000	1	1	3	0	88	 	 	 	44	85	25	0	88
VN090060	3	2500	1	1	3	1	3	 	 	 	1	88	88	1	4
VN090060	4	100	1	3	2	1	3	 	 	 	116	88	88	0	88
VN090061	1	50	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090061	2	10000	1	1	0	0	88	 	 	 	25	88	88	0	88
VN090061	3	2880	1	1	0	0	88	 	 	 	44	88	88	0	88
VN090061	4	1800	1	1	0	0	88	 	 	 	1	88	88	1	2
VN090061	5	360	1	1	0	0	88	 	 	 	1	88	88	1	2
VN090061	6	20	1	3	3	1	1	 	 	 	116	88	88	0	88
VN090062	1	60	1	4	3	1	3	0	-88	0	 	 	 	 	 
VN090062	2	10000	1	1	3	0	88	 	 	 	25	88	88	0	88
VN090062	3	2160	1	1	3	0	88	 	 	 	44	88	88	0	88
VN090062	4	720	1	1	3	0	88	 	 	 	1	88	88	1	2
VN090063	1	70	1	4	3	1	3	0	-88	0	 	 	 	 	 
VN090063	2	6480	1	1	3	0	88	 	 	 	44	88	88	0	88
VN090063	3	1800	1	1	3	0	88	 	 	 	1	88	88	0	88
VN090063	4	60	1	3	3	1	3	 	 	 	116	88	88	1	2
VN090066	1	40	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090066	2	2880	1	1	3	0	88	 	 	 	44	88	88	0	88
VN090066	3	1080	1	1	3	0	88	 	 	 	1	88	88	1	4
VN090067	1	35	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090067	2	7200	1	1	3	0	88	 	 	 	44	69	88	0	88
VN090067	3	720	1	1	3	0	88	 	 	 	1	88	88	1	4
VN090067	4	70	1	1	3	0	88	 	 	 	116	80	88	1	2
VN090068	1	150	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090068	2	3600	1	1	1	1	1	 	 	 	44	88	88	0	88
VN090068	3	1000	1	1	1	1	1	 	 	 	1	88	88	1	3
VN090068	4	1000	1	1	3	0	88	 	 	 	25	88	88	0	88
VN090069	1	300	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090069	2	7000	1	1	2	0	88	 	 	 	44	25	88	0	88
VN090069	3	3000	1	1	2	0	88	 	 	 	1	88	88	1	4
VN090070	1	350	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090070	2	7000	1	1	2	0	88	 	 	 	44	25	88	0	88
VN090070	3	3000	1	1	2	0	88	 	 	 	1	88	88	1	4
VN090071	1	90	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN090071	2	4000	5	1	3	0	88	 	 	 	25	88	88	0	88
VN090071	3	3600	31	1	1	0	88	 	 	 	1	88	88	1	3
VN090071	4	2500	31	1	1	0	88	 	 	 	44	88	88	0	88
VN090071	5	2000	5	1	3	0	88	 	 	 	85	88	88	0	88
VN090071	6	40	1	3	1	1	2	 	 	 	116	88	88	1	4
VN090072	1	80	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN090072	2	3200	31	1	1	0	88	 	 	 	1	88	88	1	3
VN090072	3	2000	31	1	1	0	88	 	 	 	44	88	88	0	88
VN090072	4	1000	5	1	3	0	88	 	 	 	25	88	88	0	88
VN090072	5	30	1	1	1	1	2	 	 	 	116	88	88	1	4
VN090073	1	50	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090073	2	10000	5	1	0	0	88	 	 	 	25	88	88	0	88
VN090073	3	7200	1	1	3	0	88	 	 	 	44	88	88	0	88
VN090073	4	2520	1	1	3	0	88	 	 	 	1	88	88	1	4
VN090073	5	80	1	1	3	0	88	 	 	 	116	88	88	1	2
VN090074	1	70	1	4	3	1	3	0	-88	0	 	 	 	 	 
VN090074	2	60000	1	1	3	0	88	 	 	 	25	88	88	0	88
VN090074	3	1440	1	1	3	0	88	 	 	 	44	88	88	0	88
VN090074	4	1080	1	1	3	0	88	 	 	 	1	88	88	1	2
VN090074	5	90	1	3	3	1	3	 	 	 	116	88	88	1	4
VN090075	1	200	1	4	2	1	3	0	-88	200	 	 	 	 	 
VN090075	2	1000	1	1	2	0	88	 	 	 	44	85	25	0	88
VN090075	3	600	1	1	2	0	88	 	 	 	1	88	88	1	4
VN090076	1	80	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090076	2	4000	5	1	3	0	88	 	 	 	25	88	88	0	88
VN090076	3	1400	31	1	3	0	88	 	 	 	44	88	88	1	1
VN090076	4	360	31	1	3	0	88	 	 	 	1	88	88	1	3
VN090078	1	90	1	4	1	1	3	0	-88	0	 	 	 	 	 
VN090078	2	1400	5	1	1	0	88	 	 	 	1	88	88	1	2
VN090078	3	1000	5	1	1	0	88	 	 	 	44	88	88	0	88
VN090078	4	20	1	1	1	1	3	 	 	 	116	88	88	1	4
VN090079	1	400	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090079	2	10000	1	1	2	0	88	 	 	 	25	88	88	0	88
VN090079	3	8000	1	1	2	0	88	 	 	 	1	88	88	1	4
VN090079	4	2000	1	1	2	0	88	 	 	 	44	88	88	0	88
VN090079	5	100	1	3	2	0	88	 	 	 	116	88	88	0	88
VN090080	1	40	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090080	2	5000	5	1	3	0	88	 	 	 	25	88	88	0	88
VN090080	3	1400	31	1	3	0	88	 	 	 	44	88	88	0	88
VN090080	4	720	31	1	3	0	88	 	 	 	1	88	88	1	3
VN090080	5	40	1	1	1	1	1	 	 	 	116	88	88	1	4
VN090081	1	96	1	4	3	1	3	0	-88	0	 	 	 	 	 
VN090081	2	20000	1	1	3	0	88	 	 	 	25	88	88	0	88
VN090081	3	3600	1	1	3	0	88	 	 	 	44	88	88	0	88
VN090081	4	2880	1	1	3	0	88	 	 	 	1	88	88	1	1
VN090082	1	70	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090082	2	3600	1	1	3	0	88	 	 	 	1	88	88	0	88
VN090082	3	2000	1	1	3	0	88	 	 	 	44	88	88	0	88
VN090082	4	1800	1	1	3	0	88	 	 	 	25	88	88	0	88
VN090084	1	80	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090084	2	3600	1	1	3	0	88	 	 	 	1	88	88	1	4
VN090084	3	10000	1	1	3	0	88	 	 	 	25	88	88	0	88
VN090085	1	40	1	4	3	1	4	0	-88	0	 	 	 	 	 
VN090085	2	2480	1	1	0	0	88	 	 	 	44	88	88	0	88
VN090085	3	1080	1	1	0	0	88	 	 	 	1	88	88	1	4
VN090086	1	40	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090086	2	5000	5	1	0	0	88	 	 	 	25	88	88	0	88
VN090086	3	1080	1	1	3	0	88	 	 	 	1	88	88	1	4
VN090087	1	40	3	4	0	0	88	0	-88	0	 	 	 	 	 
VN090087	2	1500	1	1	1	0	88	 	 	 	1	88	88	1	3
VN090087	3	1400	1	1	1	0	88	 	 	 	44	88	88	0	88
VN090087	4	1000	1	1	1	0	88	 	 	 	25	88	88	0	88
VN090088	1	100	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090088	2	20000	1	1	3	0	88	 	 	 	25	88	88	0	88
VN090088	3	7200	1	1	3	0	88	 	 	 	44	88	88	0	88
VN090088	4	2160	1	1	3	0	88	 	 	 	1	88	88	1	1
VN090090	1	70	1	4	1	1	3	0	-88	0	 	 	 	 	 
VN090090	2	2000	5	1	3	0	88	 	 	 	25	88	88	0	88
VN090090	3	1400	31	1	1	0	88	 	 	 	1	88	88	1	3
VN090090	4	1000	31	1	1	0	88	 	 	 	44	88	88	0	88
VN090090	5	40	1	1	1	1	3	 	 	 	116	88	88	1	4
VN090091	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090091	2	5000	1	1	2	0	88	 	 	 	44	25	88	0	88
VN090091	3	3000	1	1	2	0	88	 	 	 	1	88	88	1	4
VN090092	1	70	1	4	3	1	2	0	-88	0	 	 	 	 	 
VN090092	2	40000	1	1	3	0	88	 	 	 	25	88	88	0	88
VN090092	3	3600	1	1	3	0	88	 	 	 	44	88	88	0	88
VN090092	4	2800	1	1	3	0	88	 	 	 	1	88	88	1	2
VN090093	1	80	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090093	2	10000	1	1	3	0	88	 	 	 	25	88	88	0	88
VN090093	3	5700	1	1	3	0	88	 	 	 	1	88	88	1	2
VN090093	4	3600	1	1	3	0	88	 	 	 	44	88	88	0	88
VN090093	5	80	1	3	3	1	1	 	 	 	116	88	88	1	2
VN090094	1	250	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090094	2	3000	1	1	2	0	88	 	 	 	44	25	88	0	88
VN090094	3	1600	1	1	2	0	88	 	 	 	1	88	88	1	4
VN090095	1	100	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN090095	2	3000	5	1	3	0	88	 	 	 	25	88	88	0	88
VN090095	3	2880	31	1	1	0	88	 	 	 	1	88	88	1	3
VN090095	4	720	31	1	3	0	88	 	 	 	44	88	88	0	88
VN090095	5	500	5	1	3	0	88	 	 	 	85	88	88	0	88
VN090095	6	80	1	1	1	1	2	 	 	 	116	88	88	1	4
VN090097	1	80	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN090097	2	4000	31	1	1	0	88	 	 	 	1	88	88	1	3
VN090097	3	3000	31	1	1	0	88	 	 	 	44	88	88	0	88
VN090097	4	2000	5	1	1	0	88	 	 	 	25	88	88	0	88
VN090097	5	50	1	3	1	1	2	 	 	 	116	88	88	1	4
VN090098	1	120	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090098	2	2500	1	1	3	1	1	 	 	 	1	88	88	1	3
VN090098	3	2450	1	1	3	1	1	 	 	 	44	88	88	0	88
VN090098	4	800	1	1	3	1	1	 	 	 	25	88	88	0	88
VN090098	5	200	1	3	1	1	1	 	 	 	116	88	88	1	4
VN090099	1	50	1	4	3	1	3	0	-88	0	 	 	 	 	 
VN090099	2	10000	5	1	0	0	88	 	 	 	25	88	88	0	88
VN090099	3	4320	1	1	3	0	88	 	 	 	44	88	88	0	88
VN090099	4	1440	1	1	3	0	88	 	 	 	1	88	88	1	4
VN090100	1	100	1	4	0	1	1	0	-88	0	 	 	 	 	 
VN090100	2	7000	31	1	1	0	88	 	 	 	44	88	88	0	88
VN090100	3	5000	5	1	3	0	88	 	 	 	25	88	88	0	88
VN090100	4	3720	31	1	1	0	88	 	 	 	1	88	88	1	2
VN090100	5	100	1	1	1	1	1	 	 	 	116	88	88	1	4
VN090101	1	80	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090101	2	100	1	3	3	1	1	 	 	 	74	88	88	1	4
VN090101	3	300	6	1	0	0	88	 	 	 	1	85	44	0	88
VN090102	1	27	1	4	3	1	3	0	-88	20000	 	 	 	 	 
VN090105	1	90	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN090105	2	7000	1	1	1	0	88	 	 	 	44	88	88	0	88
VN090105	3	1500	1	1	1	0	88	 	 	 	1	88	88	1	3
VN090105	4	1000	1	1	1	0	88	 	 	 	88	25	88	0	88
VN090105	5	70	1	1	1	1	1	 	 	 	116	88	88	1	4
VN090106	1	50	1	4	3	1	2	0	-88	0	 	 	 	 	 
VN090106	2	3600	1	1	3	0	88	 	 	 	44	88	88	0	88
VN090106	3	2000	1	1	3	0	88	 	 	 	25	88	88	0	88
VN090106	4	1800	1	1	3	0	88	 	 	 	1	88	88	1	1
VN090106	5	25	1	3	3	1	2	 	 	 	116	88	88	1	1
VN090120	1	130	1	4	3	1	1	0	-88	0	 	 	 	 	 
VN090120	2	10000	1	1	3	0	88	 	 	 	25	88	88	0	88
VN090120	3	3600	1	1	3	0	88	 	 	 	44	88	88	0	88
VN090120	4	1080	5	1	0	0	88	 	 	 	1	88	88	1	4
VN090121	1	400	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN090121	2	600	1	1	2	0	88	 	 	 	1	88	88	1	4
VN090121	3	400	1	1	2	0	88	 	 	 	44	85	88	0	88
