CHILDID	ID	AGE	MEMSEX	RELATE	LIVHSE	GRADE	STILL	CHGRADE	CHSTILL	WHYNOT	AGEGRADE	AGESTSCH	HHSCHTYP	PERF	SCHOOLEN	DISAB	ACT1	MONTHS1	DAYS1	HOURS1	ACT2	MONTHS2	DAYS2	HOURS2	ACT3	MONTHS3	DAYS3	HOURS3	SLEEP	CHCARE	HHCHORE	NPAYWORK	PAYWORK	SCHOOL	STUDY	PLAY
VN050043	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	13	0	0	0	0	4	1	6
VN050043	1	37	1	1	1	9	0	 	 	 	 	 	 	 	 	0	5	12	15	8	1	6	10	5	7	12	30	2	 	 	 	 	 	 	 	 
VN050043	2	25	2	1	1	5	0	 	 	 	 	 	 	 	 	0	15	12	30	4	5	6	20	8	1	6	15	4	 	 	 	 	 	 	 	 
VN050044	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	4	0	9
VN050044	1	103	2	17	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050044	2	72	2	5	1	28	0	 	 	 	 	 	 	 	 	0	15	12	30	4	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050044	3	37	2	1	1	14	0	 	 	 	 	 	 	 	 	0	13	10	24	3	12	2	10	6	15	12	30	2	 	 	 	 	 	 	 	 
VN050044	4	35	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	8	18	6	1	2	20	1	88	88	88	88	 	 	 	 	 	 	 	 
VN050044	5	12	1	7	1	 	 	6	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	5	0	9
VN050045	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	4	0	8
VN050045	1	54	1	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050045	2	51	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050045	3	27	1	1	1	6	0	 	 	 	 	 	 	 	 	0	12	10	25	8	1	2	10	3	88	88	88	88	 	 	 	 	 	 	 	 
VN050045	4	27	2	1	1	5	0	 	 	 	 	 	 	 	 	0	15	12	30	4	1	1	3	3	88	88	88	88	 	 	 	 	 	 	 	 
VN050045	5	22	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050046	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	8	0	6
VN050046	1	62	2	13	1	13	0	 	 	 	 	 	 	 	 	0	15	12	30	5	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050046	2	40	1	1	1	14	0	 	 	 	 	 	 	 	 	0	12	10	20	3	10	4	30	2	7	12	30	2	 	 	 	 	 	 	 	 
VN050046	3	41	2	1	1	12	0	 	 	 	 	 	 	 	 	0	10	12	30	8	15	12	27	1	88	88	88	88	 	 	 	 	 	 	 	 
VN050046	4	 	 	 	 	 	 	0	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	2	8
VN050046	15	7	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050046	16	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050047	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	15	12	20	1	17	88	88	88	88	88	88	88	10	0	1	0	0	8	0	5
VN050047	1	38	1	1	1	5	0	 	 	 	 	 	 	 	 	1	7	10	28	13	10	6	27	2	15	6	25	1	 	 	 	 	 	 	 	 
VN050047	2	35	2	1	1	9	0	 	 	 	 	 	 	 	 	0	10	7	30	12	15	12	30	2	3	6	30	2	 	 	 	 	 	 	 	 
VN050047	3	14	2	7	1	 	 	8	1	88	88	6	3	2	3	0	10	7	25	2	15	12	20	1	88	88	88	88	8	0	1	2	0	5	2	6
VN050048	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	15	12	20	1	17	88	88	88	88	88	88	88	10	0	1	0	0	4	1	8
VN050048	1	34	1	1	1	14	0	 	 	 	 	 	 	 	 	0	13	12	26	8	15	12	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN050048	2	39	2	1	1	14	0	 	 	 	 	 	 	 	 	0	13	12	26	8	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN050048	3	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050049	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	1	10
VN050049	1	37	1	1	1	9	0	 	 	 	 	 	 	 	 	0	2	12	25	5	1	4	18	4	88	88	88	88	 	 	 	 	 	 	 	 
VN050049	2	35	2	1	1	9	0	 	 	 	 	 	 	 	 	0	2	12	25	5	15	12	30	4	1	4	5	4	 	 	 	 	 	 	 	 
VN050050	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	0	11
VN050050	1	84	2	18	1	0	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050050	2	83	1	18	1	0	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050050	3	50	1	6	1	12	0	 	 	 	 	 	 	 	 	0	2	12	15	4	4	12	29	2	88	88	88	88	 	 	 	 	 	 	 	 
VN050050	4	50	2	6	1	5	0	 	 	 	 	 	 	 	 	0	2	12	15	4	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050050	5	26	1	1	1	8	0	 	 	 	 	 	 	 	 	0	3	10	29	6	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050050	6	26	2	1	1	3	0	 	 	 	 	 	 	 	 	0	15	12	29	4	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050050	7	22	1	13	1	10	0	 	 	 	 	 	 	 	 	0	3	10	20	4	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050050	8	20	1	13	1	9	0	 	 	 	 	 	 	 	 	0	13	12	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050050	9	16	1	13	1	 	 	99	99	99	88	88	 	 	 	0	3	9	20	4	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050052	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	3	1	8
VN050052	1	54	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050052	2	29	1	1	1	4	0	 	 	 	 	 	 	 	 	0	2	12	30	5	3	8	30	10	7	4	4	1	 	 	 	 	 	 	 	 
VN050052	3	28	2	1	1	4	0	 	 	 	 	 	 	 	 	0	15	12	30	3	2	4	3	4	88	88	88	88	 	 	 	 	 	 	 	 
VN050052	4	10	2	7	1	 	 	4	1	88	88	6	3	2	2	0	15	12	30	1	88	88	88	88	88	88	88	88	10	0	1	0	0	4	2	7
VN050053	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	4	0	12
VN050053	1	47	1	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050053	2	47	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050053	3	28	1	1	1	3	0	 	 	 	 	 	 	 	 	0	5	12	25	10	3	2	10	6	88	88	88	88	 	 	 	 	 	 	 	 
VN050053	4	28	2	1	1	6	0	 	 	 	 	 	 	 	 	0	15	12	30	3	3	3	30	6	88	88	88	88	 	 	 	 	 	 	 	 
VN050053	5	23	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050053	6	20	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050053	7	18	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050054	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	1	10
VN050054	1	33	1	1	1	5	0	 	 	 	 	 	 	 	 	0	3	6	30	12	5	10	10	7	15	12	30	1	 	 	 	 	 	 	 	 
VN050054	2	30	2	1	1	7	0	 	 	 	 	 	 	 	 	0	15	12	30	5	5	12	10	7	3	4	15	1	 	 	 	 	 	 	 	 
VN050054	3	9	2	7	1	 	 	3	1	88	88	6	3	3	3	0	15	12	30	1	17	88	88	88	88	88	88	88	10	0	1	0	0	4	1	8
VN050054	15	7	2	7	1	 	 	1	1	88	88	6	3	2	3	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	1	9
VN050055	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	3	1	10
VN050055	1	32	1	1	1	6	0	 	 	 	 	 	 	 	 	0	3	12	26	10	5	12	10	5	15	8	15	1	 	 	 	 	 	 	 	 
VN050055	2	32	2	1	1	6	0	 	 	 	 	 	 	 	 	0	3	8	25	6	7	6	26	5	15	12	25	3	 	 	 	 	 	 	 	 
VN050056	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	10	5	30	1	17	88	88	88	88	88	88	88	9	0	0	1	0	0	0	14
VN050056	1	37	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050056	2	35	2	1	1	0	0	 	 	 	 	 	 	 	 	0	10	7	30	9	15	12	30	3	5	5	6	4	 	 	 	 	 	 	 	 
VN050056	3	8	2	7	1	 	 	0	1	88	88	6	3	5	3	0	15	12	30	1	10	5	30	1	88	88	88	88	9	0	1	0	0	4	1	9
VN050057	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	4	0	9
VN050057	1	71	2	5	1	28	0	 	 	 	 	 	 	 	 	0	4	12	30	1	15	12	10	1	88	88	88	88	 	 	 	 	 	 	 	 
VN050057	2	39	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050057	3	37	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050057	4	31	2	1	1	7	0	 	 	 	 	 	 	 	 	0	15	12	30	6	2	12	10	2	88	88	88	88	 	 	 	 	 	 	 	 
VN050057	5	29	1	1	1	7	0	 	 	 	 	 	 	 	 	0	3	12	30	15	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050057	6	13	2	14	2	 	 	0	4	30	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050057	7	11	2	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050057	15	7	1	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050058	0	5	1	0	1	 	 	0	4	29	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	0	0	13
VN050058	1	37	1	1	1	0	0	 	 	 	 	 	 	 	 	0	5	10	25	8	15	12	5	1	88	88	88	88	 	 	 	 	 	 	 	 
VN050058	2	33	2	1	1	1	0	 	 	 	 	 	 	 	 	0	5	9	20	8	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN050058	3	12	2	7	1	 	 	6	1	88	88	6	3	3	2	0	15	12	30	1	88	88	88	88	88	88	88	88	12	0	1	0	0	5	0	6
VN050058	4	10	2	7	1	 	 	3	1	88	88	6	3	3	2	0	15	12	30	1	88	88	88	88	88	88	88	88	12	0	1	0	0	4	0	7
VN050058	15	7	2	7	1	 	 	1	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	4	0	8
VN050059	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	3	1	11
VN050059	1	54	1	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050059	2	49	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050059	3	27	1	1	1	9	0	 	 	 	 	 	 	 	 	0	3	12	20	10	5	12	15	8	15	4	5	1	 	 	 	 	 	 	 	 
VN050059	4	27	2	1	1	5	0	 	 	 	 	 	 	 	 	0	15	12	30	7	3	12	25	3	88	88	88	88	 	 	 	 	 	 	 	 
VN050059	5	23	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050059	6	20	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050059	7	17	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050060	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050060	1	45	1	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050060	2	45	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050060	3	26	1	1	1	6	0	 	 	 	 	 	 	 	 	0	9	12	25	8	3	8	30	12	88	88	88	88	 	 	 	 	 	 	 	 
VN050060	4	25	2	1	1	10	0	 	 	 	 	 	 	 	 	0	15	12	30	3	9	9	20	2	3	8	30	1	 	 	 	 	 	 	 	 
VN050060	5	21	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050061	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	0	1	12
VN050061	1	86	1	6	1	2	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050061	2	84	2	6	1	0	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050061	3	43	1	1	1	6	0	 	 	 	 	 	 	 	 	0	3	12	28	12	1	4	7	8	2	7	12	1	 	 	 	 	 	 	 	 
VN050061	4	38	2	1	1	5	0	 	 	 	 	 	 	 	 	0	15	12	30	6	3	12	25	3	1	4	12	8	 	 	 	 	 	 	 	 
VN050061	5	11	2	7	1	 	 	5	1	88	88	6	3	1	2	0	15	12	25	1	4	12	25	1	2	12	10	1	9	0	1	1	0	5	3	5
VN050062	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050062	1	30	1	1	1	4	0	 	 	 	 	 	 	 	 	0	5	6	10	8	3	5	30	10	7	8	4	2	 	 	 	 	 	 	 	 
VN050062	2	29	2	1	1	4	0	 	 	 	 	 	 	 	 	0	5	1	15	8	15	12	30	4	7	8	4	2	 	 	 	 	 	 	 	 
VN050062	3	10	2	7	1	 	 	3	1	88	88	6	3	3	2	0	15	12	26	1	17	88	88	88	88	88	88	88	9	0	1	0	0	4	0	10
VN050065	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	13	0	0	0	0	3	0	8
VN050065	1	77	2	6	2	 	 	 	 	 	 	 	 	 	 	0	10	12	30	12	15	12	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN050065	2	38	1	1	1	3	0	 	 	 	 	 	 	 	 	0	10	12	30	8	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN050065	3	38	2	1	1	8	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050065	15	6	2	7	1	 	 	0	1	88	88	6	3	2	2	0	10	12	25	1	17	88	88	88	88	88	88	88	10	0	0	1	0	3	1	9
VN050066	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	15	12	20	1	88	88	88	88	88	88	88	88	9	0	1	0	0	3	1	10
VN050066	1	49	1	1	1	9	0	 	 	 	 	 	 	 	 	0	1	12	28	2	5	12	10	8	2	12	10	1	 	 	 	 	 	 	 	 
VN050066	2	46	2	1	1	3	0	 	 	 	 	 	 	 	 	0	4	12	25	4	5	12	15	8	1	12	7	3	 	 	 	 	 	 	 	 
VN050066	3	21	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050066	4	17	1	7	1	 	 	11	1	88	88	6	3	2	2	0	15	12	20	1	4	12	15	1	1	4	3	1	7	0	1	1	0	6	4	5
VN050066	5	12	1	7	1	 	 	6	1	88	88	6	3	3	2	0	15	12	25	1	4	12	18	1	2	6	4	1	8	0	1	1	0	5	2	7
VN050068	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	3	1	8
VN050068	1	36	1	1	1	2	0	 	 	 	 	 	 	 	 	3	15	12	30	2	4	12	30	1	7	12	20	1	 	 	 	 	 	 	 	 
VN050068	2	30	2	1	1	6	0	 	 	 	 	 	 	 	 	1	15	12	23	2	4	12	23	1	5	12	7	8	 	 	 	 	 	 	 	 
VN050068	3	10	2	7	1	 	 	4	1	88	88	6	3	2	3	0	15	12	25	1	88	88	88	88	88	88	88	88	10	1	0	0	0	6	1	6
VN050069	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	4	0	9
VN050069	1	75	1	6	1	10	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050069	2	73	2	6	1	4	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050069	3	48	2	13	1	0	0	 	 	 	 	 	 	 	 	0	15	12	30	1	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050069	4	45	2	13	1	0	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050069	5	35	1	1	1	9	0	 	 	 	 	 	 	 	 	0	10	12	25	7	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050069	6	30	2	1	1	5	0	 	 	 	 	 	 	 	 	0	2	12	2	1	15	12	30	4	4	12	30	1	 	 	 	 	 	 	 	 
VN050069	7	22	2	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050069	8	9	2	7	1	 	 	3	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	4	0	9
VN050070	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	0	0	14
VN050070	1	53	1	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050070	2	49	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050070	3	31	1	1	1	1	0	 	 	 	 	 	 	 	 	0	5	12	28	10	7	3	26	8	88	88	88	88	 	 	 	 	 	 	 	 
VN050070	4	26	2	1	1	11	0	 	 	 	 	 	 	 	 	0	15	12	30	3	9	2	30	10	88	88	88	88	 	 	 	 	 	 	 	 
VN050070	5	15	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050070	6	13	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050070	7	12	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050070	15	6	1	7	1	 	 	0	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	1	10
VN050072	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	3	0	9
VN050072	1	54	2	6	1	4	0	 	 	 	 	 	 	 	 	0	15	12	30	3	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050072	2	26	1	1	1	5	0	 	 	 	 	 	 	 	 	0	13	12	20	12	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050072	3	24	2	1	1	7	0	 	 	 	 	 	 	 	 	0	13	12	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050072	4	28	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050072	5	24	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050072	6	17	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050073	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	3	1	9
VN050073	1	61	1	6	1	13	0	 	 	 	 	 	 	 	 	1	2	8	20	2	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050073	2	59	2	6	1	8	0	 	 	 	 	 	 	 	 	0	2	11	25	4	5	3	20	8	4	11	20	2	 	 	 	 	 	 	 	 
VN050073	3	36	1	1	1	8	0	 	 	 	 	 	 	 	 	0	5	12	18	8	2	12	15	4	4	12	25	1	 	 	 	 	 	 	 	 
VN050073	4	39	2	1	1	6	0	 	 	 	 	 	 	 	 	0	15	12	30	4	5	3	5	8	4	12	27	2	 	 	 	 	 	 	 	 
VN050073	5	24	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050073	6	1	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050074	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	0	9
VN050074	1	60	1	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050074	2	56	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050074	3	29	1	1	1	5	0	 	 	 	 	 	 	 	 	0	12	10	28	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050074	4	26	2	1	1	6	0	 	 	 	 	 	 	 	 	0	4	1	30	4	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN050074	5	22	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN050074	6	3	1	8	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050075	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	4	0	9
VN050075	1	67	2	6	1	2	0	 	 	 	 	 	 	 	 	0	15	12	30	4	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050075	2	66	1	6	1	5	0	 	 	 	 	 	 	 	 	0	16	12	15	7	2	12	15	5	15	12	15	1	 	 	 	 	 	 	 	 
VN050075	3	38	2	13	1	0	0	 	 	 	 	 	 	 	 	0	15	12	30	2	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050075	4	35	1	1	1	8	0	 	 	 	 	 	 	 	 	0	5	12	15	8	12	5	20	5	2	12	15	8	 	 	 	 	 	 	 	 
VN050075	5	32	2	1	1	2	0	 	 	 	 	 	 	 	 	0	12	5	20	12	2	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN050075	15	8	1	7	1	 	 	2	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	3	0	9
VN050076	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	1	9
VN050076	1	39	1	1	1	6	0	 	 	 	 	 	 	 	 	0	10	12	28	6	2	12	10	1	88	88	88	88	 	 	 	 	 	 	 	 
VN050076	2	44	2	1	1	2	0	 	 	 	 	 	 	 	 	0	10	12	28	6	2	12	15	1	88	88	88	88	 	 	 	 	 	 	 	 
VN050076	3	22	2	7	1	2	0	 	 	 	 	 	 	 	 	0	9	12	25	10	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN050076	4	19	2	7	1	12	1	 	 	 	 	 	 	 	 	0	9	12	25	2	15	12	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN050076	5	11	2	7	1	 	 	0	0	24	9	88	 	 	 	4	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	0	0	14
VN050077	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	15	12	12	1	17	88	88	88	88	88	88	88	12	0	0	0	0	3	1	8
VN050077	1	42	1	1	1	12	0	 	 	 	 	 	 	 	 	0	9	12	30	9	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN050077	2	40	2	1	1	12	0	 	 	 	 	 	 	 	 	0	9	12	30	6	15	12	30	2	12	12	5	3	 	 	 	 	 	 	 	 
VN050077	3	9	1	7	1	 	 	3	1	88	88	6	3	2	2	0	15	12	15	1	17	88	88	88	88	88	88	88	10	0	1	0	0	3	1	9
