PLACEID	LCPRIDR5	LCLUNIT	PPSTD0101	CDVEN0101	CDIR0101	PPSTD0102	CDVEN0102	CDIR0102	PRCESTND
70	25	1 LITRE	44	1	14	44	1	15	44
70	26	1 LITRE	240	1	14	240	1	15	240
70	27	1 LITRE	80	1	14	80	1	15	80
70	28	1 LITRE	280	1	14	275	1	15	275
70	29	1 LITRE	120	1	14	120	1	15	120
70	30	1 PIECE	4.5	1	14	4.5	1	15	4.5
70	31	1 KG	300	1	14	300	1	15	300
70	32	1 KG	250	6	12	250	6	13	250
70	33	1 KG	400	1	12	400	1	13	400
70	34	1 KG	160	6	12	160	6	13	160
70	35	1 KG	400	6	12	400	6	13	400
70	36	1 KG	100	6	12	100	6	13	100
70	37	1 KG	180	6	12	180	6	13	180
70	39	1 KG	35	5	18	35	5	19	35
70	40	1 KG	40	5	18	40	5	19	40
70	41	1 KG	25	5	18	25	5	19	25
70	42	1 KG	12	5	18	12	5	19	12
70	43	1 KG	15	5	18	15	5	19	15
70	44	1 KG	260	1	14	260	1	15	260
70	45	1 KG	400	1	14	400	1	15	400
70	46	1 KG	40	1	14	40	1	15	40
70	47	1 LITER	80	1	14	80	1	15	80
70	48	1 KG	10	1	14	10	1	15	10
70	49	1 KG	390	1	14	390	1	15	390
70	50	100 G	50	1	14	50	1	15	50
70	51	1 KG	200	1	14	200	1	15	200
70	52	1 KG	280	1	14	280	1	15	280
70	53	1 DOZEN	40	5	19	40	5	20	40
70	54	1 PIECE	14	5	19	16	5	20	15
70	55	1 KG	80	5	19	85	5	20	80
70	56	200 ML	13	1	14	13	1	15	13
70	57	1 LITRE	460	1	14	460	1	15	460
70	59	1 KG	85	1	14	85	1	15	85
71	1	01	10	1	8	10	1	9	10
71	2	01	200	1	8	250	1	9	220
71	3	01	130	1	14	130	1	15	130
71	4	01	130	1	14	130	1	15	130
71	5	01	150	1	14	150	1	15	150
71	6	01	150	1	14	150	1	15	150
71	7	01	24	1	8	24	1	9	24
71	8	01 125mg	2	1	8	2	1	9	2
71	9	01	16	1	8	16	1	9	16
71	10	01	20	1	8	20	1	9	20
71	11	01 biddi katta	6	1	8	6	1	9	6
71	12	01	10	1	8	10	1	9	10
71	13	01	15	1	8	15	1	9	15
71	14	01	45	1	8	45	1	9	45
71	15	01	0	1	8	0	1	9	0
71	16	01	0	1	8	0	1	9	0
71	17	01	0	1	8	0	1	9	0
71	18	01	0	1	8	0	1	9	0
71	19	01	150	1	8	150	1	9	150
71	20	01	200	1	8	200	1	9	200
71	21	01	200	1	8	200	1	9	200
71	22	01	50	1	8	50	1	9	50
71	23	01	20	1	8	20	1	9	20
71	24	01	0	1	8	0	1	9	0
71	25	01	40	1	8	40	1	9	40
71	26	01	0	1	8	0	1	9	0
71	27	01	0	1	8	0	1	9	0
71	28	01	0	1	8	0	1	9	0
71	29	01	60	1	8	60	1	9	60
71	30	01	4	1	8	4	1	9	4
71	31	01	0	1	8	0	1	9	0
71	32	01	0	1	11	0	1	16	0
71	33	01	450	1	11	450	1	16	450
71	34	01	160	1	11	160	1	16	160
71	35	01	500	1	11	500	1	16	500
71	36	01	130	1	11	130	1	16	130
71	37	01	150	1	11	150	1	16	150
71	39	01	26	1	11	26	1	16	26
71	40	01	40	1	11	40	1	16	40
71	41	01	8	1	8	8	1	9	8
71	42	01	14	1	8	14	1	9	14
71	43	01	7	1	8	7	1	9	7
71	44	01	275	1	8	275	1	9	275
71	45	01	400	1	8	400	1	9	400
71	46	01	40	1	8	40	1	9	40
71	47	01	85	1	8	85	1	9	85
71	48	01	15	1	8	15	1	9	15
71	49	01	0	1	8	0	1	9	0
71	50	01	1300	1	8	1300	1	9	1300
71	51	01	10	1	8	10	1	9	10
71	52	01	10	1	8	10	1	9	10
71	53	01	60	1	8	60	1	9	60
71	54	01	15	1	8	15	1	9	15
71	55	01	250	1	8	250	1	9	250
71	56	01 250ml	27	1	8	27	1	9	27
71	57	01 750ml	450	1	8	450	1	9	450
71	59	1kg	80	1	8	75	1	9	78
72	1	01 100PAGES	10	1	9	10	1	11	10
72	2	01 PIECE	200	1	9	220	1	11	200
72	3	01	300	1	12	300	1	16	300
72	4	01	60	1	12	60	1	16	60
72	5	01	300	1	12	180	1	16	200
72	6	01	300	1	12	180	1	16	200
72	7	01	20	1	9	24	17	13	24
72	8	01	5	1	9	5	17	13	5
72	9	01	4	1	9	3	17	13	3
72	10	01	14	1	9	15	17	13	14
72	11	01 BEEDI KATTA	6	1	9	6	1	11	6
72	12	01	10	1	9	10	1	11	10
72	13	01 LITRE	20	1	9	20	1	11	20
72	14	01	40	1	9	40	1	11	40
72	15	01	0	16	9	0	1	11	0
72	16	01	0	1	9	0	1	11	0
72	17	01	0	1	9	0	1	11	0
72	18	01	0	1	9	0	1	11	0
72	19	01	150	1	9	150	1	11	150
72	20	01	200	1	9	200	1	11	200
72	21	01	130	1	9	130	1	11	130
72	22	01	40	1	9	40	1	11	40
72	23	01	24	1	9	24	1	11	24
72	24	01	30	1	9	30	1	11	30
72	25	01	50	1	9	50	1	11	50
72	26	01	100	1	9	100	1	11	100
72	27	01	0	1	9	0	1	11	0
72	28	01	400	1	9	400	1	11	400
72	29	01	0	1	9	0	1	11	0
72	30	01	5	1	9	5	1	11	5
72	31	01	0	16	9	0	16	11	0
72	32	01	0	16	9	0	16	11	0
72	33	01	400	1	16	400	1	14	400
72	34	01	180	1	14	160	1	16	180
72	35	01	500	1	14	450	1	16	500
72	36	01	150	1	14	150	1	16	150
72	37	01	150	1	14	150	1	16	200
72	39	01	30	1	9	30	1	11	30
72	40	01	40	1	9	40	1	11	40
72	41	01	20	1	9	20	1	11	20
72	42	01	20	1	9	20	1	11	20
72	43	01	20	1	9	20	1	11	20
72	44	01	350	1	9	350	1	11	350
72	45	01	300	1	9	320	1	11	320
72	46	01	45	1	9	45	1	11	45
72	47	01	90	1	9	90	1	11	90
72	48	01	15	1	9	15	1	11	15
72	49	01	250	1	9	250	1	11	250
72	50	01	200	1	9	200	1	11	200
72	51	01 PACKET	5	1	9	5	1	11	5
72	52	01	0	16	9	0	16	11	0
72	53	01	50	1	9	50	1	11	50
72	54	01	20	1	9	20	1	11	20
72	55	01	80	1	9	80	1	11	80
72	56	01	16	1	9	16	1	11	16
72	57	01 750ML	500	1	9	500	1	11	500
72	59	1KG	80	1	9	75	1	11	78
73	1	01	10	1	10	10	1	11	10
73	2	01	200	1	10	220	1	11	220
73	3	01	300	1	10	300	1	11	300
73	4	01	60	1	10	60	1	11	60
73	5	01	300	1	10	300	1	11	300
73	6	01	300	1	10	180	1	11	200
73	7	01	20	1	10	24	1	11	24
73	8	01	5	1	10	5	1	11	5
73	9	01	4	1	10	3	1	11	3
73	10	01	14	1	10	15	1	11	14
73	11	01 BEEDI KATA	7	1	10	6	1	11	6.5
73	12	01	15	1	10	15	1	11	15
73	13	01 LITERE	30	1	10	30	1	11	30
73	14	01	50	1	10	50	1	11	50
73	15	01	0	1	10	0	1	11	0
73	16	01	0	1	10	0	1	11	0
73	17	01	0	1	10	0	1	11	0
73	18	01	0	1	10	0	1	11	0
73	19	01	150	1	10	160	1	11	160
73	20	01	210	1	10	200	1	11	200
73	21	01	130	1	10	130	1	11	130
73	22	01	40	1	10	45	1	11	45
73	23	01	24	1	10	24	1	11	24
73	24	01	30	1	10	30	1	11	30
73	25	01	50	1	10	50	1	11	50
73	26	01	100	1	10	100	1	11	100
73	27	01	0	1	10	0	1	11	0
73	28	01	400	1	10	400	1	11	400
73	29	01	0	1	10	0	1	11	0
73	30	01	5	1	10	5	1	11	5
73	31	01	0	1	10	0	1	11	0
73	32	01	0	1	12	0	1	13	0
73	33	01	400	1	12	400	1	13	400
73	34	01	175	1	10	175	1	13	175
73	35	01	500	1	12	450	1	13	500
73	36	01	130	1	12	130	1	13	130
73	37	01	150	1	12	150	1	13	150
73	39	01	25	1	10	30	1	11	30
73	40	01	40	1	10	40	1	11	40
73	41	01	20	1	10	20	1	11	20
73	42	01	20	1	10	20	1	11	20
73	43	01	20	1	10	20	1	11	20
73	44	01	350	1	10	350	1	11	350
73	45	01	300	1	10	320	1	11	300
73	46	01	30	1	10	30	1	11	30
73	47	01	70	1	10	70	1	11	70
73	48	01	5	1	10	5	1	11	5
73	49	01	250	1	10	250	1	11	250
73	50	01	200	1	10	200	1	11	200
73	51	01 PACKET	5	1	10	5	1	11	5
73	52	01	0	1	10	0	1	11	0
73	53	01	50	1	10	50	1	11	50
73	54	01	20	1	10	20	1	11	20
73	55	01	80	1	10	80	1	11	80
73	56	01	16	1	10	16	1	11	16
73	57	01 750ML	500	1	10	500	1	11	500
73	59	1 KG	80	1	10	75	1	11	78
74	1	01	10	1	8	10	1	13	10
74	2	01	200	1	8	220	1	13	220
74	3	01	130	1	9	130	1	14	130
74	4	01	130	1	9	130	1	14	130
74	5	01	150	1	9	150	1	14	150
74	6	01	150	1	9	150	1	14	150
74	7	01	24	1	12	24	1	13	24
74	8	01 125mg	2	1	12	2	1	13	2
74	9	01	16	1	12	16	1	13	16
74	10	01	20	1	12	20	1	13	20
74	11	01	84	1	8	85	1	13	85
74	12	01	10	1	8	10	1	13	10
74	13	01	20	1	8	20	1	13	20
74	14	01	44	1	8	44	1	13	44
74	15	01	0	1	8	0	1	13	0
74	16	01	0	1	8	0	1	13	0
74	17	01	0	1	8	0	1	13	0
74	18	01	0	1	8	0	1	13	0
74	19	01	130	1	8	135	1	13	130
74	20	01	180	1	8	180	1	13	180
74	21	01	180	1	8	180	1	13	180
74	22	01	40	1	8	45	1	13	45
74	23	01	20	1	8	24	1	13	24
74	24	01	0	1	8	0	1	13	0
74	25	01	40	1	8	40	1	13	40
74	26	01	0	1	8	0	1	13	0
74	27	01	0	1	8	0	1	13	0
74	28	01	0	1	8	0	1	13	0
74	29	01	60	1	8	65	1	13	65
74	30	01	4	1	8	5	1	13	4
74	31	01	0	1	8	0	1	13	0
74	32	01	0	1	10	0	1	16	0
74	33	01	440	1	10	440	1	16	440
74	34	01	140	1	10	140	1	16	140
74	35	01	500	1	10	500	1	16	500
74	36	01	130	1	10	130	1	16	130
74	37	01	140	1	10	140	1	16	140
74	39	01	26	1	8	26	1	13	26
74	40	01	40	1	8	40	1	13	40
74	41	01	8	1	8	8	1	13	8
74	42	01	14	1	8	14	1	13	14
74	43	01	7	1	8	7	1	13	7
74	44	01	275	1	8	275	1	13	275
74	45	01	400	1	8	400	1	13	400
74	46	01	40	1	8	40	1	13	40
74	47	01	85	1	8	80	1	13	85
74	48	01	15	1	8	15	1	13	15
74	49	01	0	1	8	0	1	13	0
74	50	01	1300	1	8	1300	1	13	1300
74	51	01	10	1	8	10	1	13	10
74	52	01	10	1	8	10	1	13	10
74	53	01	60	1	8	60	1	13	60
74	54	01	15	1	8	15	1	13	15
74	55	01	250	1	8	250	1	13	250
74	56	01 250ml	27	1	8	27	1	13	27
74	57	01 750ml	450	1	8	450	1	13	450
74	59	1 KG	82	1	8	78	1	13	80
75	1	01	10	1	11	10	1	12	10
75	2	01	200	1	11	220	1	12	220
75	3	01	135	1	16	140	1	17	140
75	4	01	140	1	16	140	1	17	140
75	5	01	145	1	16	150	1	17	145
75	6	01	150	1	16	150	1	17	150
75	7	01	24	1	11	24	1	12	24
75	8	01	2	1	11	2	1	12	2
75	9	01	18	1	11	20	1	12	18
75	10	01	20	1	11	21	1	12	20
75	11	01 BIDDIKATTA	6	1	11	6	1	12	6
75	12	01	10	1	11	12	1	12	12
75	13	01	18	1	11	18	1	12	18
75	14	01	50	1	11	50	1	12	50
75	15	01	0	1	11	0	1	12	0
75	16	01	0	1	11	0	1	12	0
75	17	01	0	1	11	0	1	12	0
75	18	01	0	1	11	0	1	12	0
75	19	01	160	1	11	155	1	12	160
75	20	01	210	1	11	210	1	12	210
75	21	01	200	1	11	200	1	12	200
75	22	01`	60	1	11	60	1	12	60
75	23	01	24	1	11	24	1	12	24
75	24	01	0	1	11	0	1	12	0
75	25	01	40	1	11	40	1	12	40
75	26	01	0	1	11	0	1	12	0
75	27	01	0	1	11	0	1	12	0
75	28	01	0	1	11	0	1	12	0
75	29	01	60	1	11	60	1	12	60
75	30	01	6	1	11	6	1	12	6
75	31	01	0	1	11	0	1	12	0
75	32	01	0	1	11	0	1	12	0
75	33	01	450	1	5	450	1	15	450
75	34	01	180	1	11	180	1	12	180
75	35	01	500	1	11	500	1	12	500
75	36	01	150	1	5	150	1	15	150
75	37	01	150	1	5	150	1	15	150
75	39	01	30	1	11	30	1	12	30
75	40	01	40	1	11	40	1	12	40
75	41	01	10	1	11	10	1	12	10
75	42	01	16	1	11	16	1	12	16
75	43	01	8	1	11	8	1	12	8
75	44	01	280	1	11	280	1	12	280
75	45	01	400	1	11	400	1	12	400
75	46	01	40	1	11	40	1	12	40
75	47	01	90	1	11	90	1	12	90
75	48	01	15	1	11	15	1	12	15
75	49	01	0	1	11	0	1	12	0
75	50	01 kg	1300	1	11	1300	1	12	1300
75	51	01	12	1	11	12	1	12	12
75	52	01 piece	12	1	11	12	1	12	12
75	53	01	60	1	11	65	1	12	60
75	54	01	15	1	11	15	1	12	15
75	55	01	260	1	11	260	1	12	260
75	56	01	27	1	11	27	1	12	27
75	57	01 750ml	450	1	11	450	1	12	450
75	59	1 KG	84	1	11	80	1	12	82
76	1	100 PAGES NOTE BOOK	10	1	9	10	1	10	10
76	2	1 PAIR	500	1	13	450	1	14	450
76	3	1 PIECE	160	1	13	165	1	14	160
76	4	1 PIECE	120	1	13	115	1	14	115
76	5	1 PIECE	225	1	13	200	1	14	200
76	6	1 PIECE	1110	1	13	120	1	14	110
76	7	27.5 GRAMS	15	9	11	15	9	12	15
76	8	125 G 10 TABS	8	9	11	10	9	12	8
76	9	250 MG 1 TABLET	3	9	11	3	9	12	3
76	10	500 MG	7	9	11	8	9	12	7
76	11	1 PACKET	50	1	9	50	1	10	50
76	12	XXX 50 G	10	1	9	10	1	10	10
76	13	1 LITRE	30	1	9	35	1	10	30
76	14	1 KG	40	1	9	45	1	9	40
76	15	1 KG	30	1	9	33	1	10	30
76	16	1 KG	60	1	9	65	1	10	60
76	17	1 KG	20	1	9	22	1	10	20
76	18	1 KG	20	1	9	18	1	10	18
76	19	1 KG	80	1	9	85	1	10	80
76	20	1 KG	100	1	9	120	1	10	100
76	21	1 KG	90	1	9	105	1	10	100
76	22	1 KG	30	1	9	33	1	10	30
76	23	100 G	20	1	9	15	1	10	15
76	24	1 KG	36	1	9	33	1	10	33
76	25	1 LITRE	40	1	9	40	1	10	40
76	26	1 KG	60	1	9	65	1	10	60
76	27	1 KG	250	1	9	275	1	10	250
76	28	1 KG	85	1	9	85	1	10	85
76	29	1 LITRE	60	1	9	65	1	10	60
76	30	1 PIECE	4.5	1	9	5	1	10	5
76	31	1 KG	-88	16	9	-88	1	10	-88
76	32	1 KG	150	6	17	150	6	18	150
76	33	1 KG	450	6	17	450	6	18	450
76	34	1 KG	450	6	17	450	6	18	450
76	35	1 KG	450	6	17	450	6	18	450
76	36	1 KG	120	6	17	120	6	18	120
76	37	1 KG	150	6	17	150	6	18	150
76	39	1 KG	30	5	15	25	5	16	25
76	40	1 KG	30	5	15	30	5	16	30
76	41	1 KG	20	5	15	22	5	16	20
76	42	1 KG	15	5	15	15	5	16	15
76	43	1 KG	15	5	15	18	5	16	15
76	44	1 KG	350	1	9	375	1	10	350
76	45	1 KG	-88	1	9	-88	1	10	-88
76	46	1 KG	40	1	9	40	1	10	40
76	47	1 KG	80	1	9	85	1	10	80
76	48	1 KG	10	1	9	10	1	10	10
76	49	1 KG	450	1	9	425	1	10	425
76	50	100 G	35	1	9	30	1	10	30
76	51	1 KG	110	1	9	100	1	10	100
76	52	1 KG	120	1	9	150	1	10	125
76	53	12 PIECES	40	5	15	40	5	16	40
76	54	1 PIECE	15	5	15	15	5	16	15
76	55	1 KG	80	5	15	85	5	16	80
76	56	200 ML	14	1	9	13	1	10	13
76	57	1 FULL	450	1	9	425	1	10	425
76	59	1 KG	85	1	9	80	1	10	80
77	1	100 PAGES	10	1	13	10	1	20	10
77	2	1 PAIR	500	1	17	450	1	18	450
77	3	1 PIECE	175	1	16	150	1	17	150
77	4	1 PIECE	120	1	16	125	1	17	120
77	5	1 PANT	200	1	16	225	1	17	200
77	6	1 SKIRT	100	1	16	125	1	17	120
77	7	27.5 G	15	9	9	15	9	10	15
77	8	250 MG 10 TABLETS	6	9	9	8	9	10	6
77	9	250 MG 1 TABLET	3	9	9	3	9	10	3
77	10	500 MG 1 TABLET	8.5	9	9	9	9	10	8.5
77	11	1 PACKET	50	1	13	50	1	20	50
77	12	1 PIECE EXTRASOAP	10	1	13	10	1	20	10
77	13	1 LITRE	30	1	13	30	1	21	30
77	14	1 KG	40	1	13	45	1	21	40
77	15	1 KG	30	1	13	30	1	20	30
77	16	1 KG	60	1	13	60	1	21	60
77	17	1 KG	18	1	20	20	1	21	18
77	18	1 KG	14	1	13	16	1	21	14
77	19	1 KG	80	1	13	85	1	20	80
77	20	1 KG	100	1	13	120	1	21	100
77	21	1 KG	100	1	13	110	1	21	100
77	22	1 KG	30	1	13	35	1	20	30
77	23	100G	2	1	20	2	1	21	2
77	24	1 KG	40	1	13	45	1	21	40
77	25	1 LITRE	40	1	13	45	1	21	40
77	26	1 KG	80	1	13	85	1	21	80
77	27	1KG	320	1	20	320	1	21	320
77	28	1 KG	120	1	20	120	1	21	120
77	29	1 LITRE	80	1	13	85	1	21	80
77	30	1 PIECE	5	1	20	5	1	21	5
77	31	1KG	280	1	20	270	1	21	280
77	32	1 KG	150	6	11	150	6	12	150
77	33	1 KG	450	6	11	450	6	12	450
77	34	1 KG	120	6	11	130	6	12	130
77	35	1 KG	450	6	11	450	6	12	450
77	36	1 KG	120	6	11	120	6	12	120
77	37	1 KG	140	6	11	145	6	12	145
77	39	1 KG	30	5	14	30	5	15	30
77	40	1 KG	30	5	14	30	5	15	30
77	41	1 KG	15	5	14	15	5	15	15
77	42	1 KG	10	1	20	10	1	21	10
77	43	1 KG	10	5	14	10	5	15	10
77	44	1 KG	240	1	20	260	1	21	260
77	45	1 KG	420	1	20	420	1	21	420
77	46	1 KG	40	1	20	40	1	21	40
77	47	1 KG	80	1	13	85	1	21	85
77	48	1 KG	15	1	13	15	1	20	15
77	49	1 KG	300	1	20	310	1	21	320
77	50	100GRAMS	44	1	20	42	1	21	44
77	51	1 KG	160	1	20	150	1	21	160
77	52	1 KG	200	1	20	180	1	21	200
77	53	12 PIECES	45	5	14	40	5	15	45
77	54	1 PIECE	15	5	14	15	5	15	15
77	55	1 KG	80	5	14	85	5	15	85
77	56	200 ML	14	1	20	13	1	21	13
77	57	1 LITRE	380	1	13	400	1	20	380
77	59	1 KG	65	1	20	70	1	21	70
78	1	100 PAGES NOTE BOOK	10	1	12	10	1	13	10
78	2	1 PAIR	400	1	11	450	1	18	425
78	3	1 PIECE	180	1	10	175	1	11	175
78	4	1 PIECE	120	1	10	125	1	11	120
78	5	1 PIECE	200	1	10	225	1	11	200
78	6	1 PIECE	100	1	10	125	1	11	100
78	7	27.5 G	15	9	6	15	9	7	15
78	8	500 MG 10 TABS	50	9	6	40	9	7	40
78	9	1 TABLET	3	9	6	3	1	7	3
78	10	1 TABLET	7	9	6	7	9	7	7
78	11	1 PACKET	50	1	12	50	1	13	50
78	12	XXX 50G	10	1	12	10	1	13	10
78	13	1 LITRE	30	1	12	35	1	13	30
78	14	1 KG	40	1	12	42	1	13	40
78	15	1 KG	25	1	12	30	1	13	25
78	16	1 KG	60	1	12	65	1	13	60
78	17	1 KG	15	1	12	14	1	13	14
78	18	1 KG	15	1	12	16	1	13	15
78	19	1 KG	80	1	12	85	1	13	80
78	20	1 KG	120	1	12	110	1	13	110
78	21	1 KG	110	1	12	105	1	13	105
78	22	1 KG	40	1	12	35	1	13	35
78	23	100G	10	1	12	12	1	13	10
78	24	1 KG	36	1	12	33	1	13	33
78	25	1 LITRE	40	1	12	45	1	13	40
78	26	1 KG	80	1	12	85	1	13	80
78	27	1 KG	180	1	12	220	1	13	200
78	28	1 KG	80	1	12	75	1	13	75
78	29	1 LITRE	60	1	12	65	1	13	60
78	30	1 PIECE	4.5	1	12	5	1	13	4.5
78	31	-88	-88	16	12	-88	16	13	-88
78	32	1 KG	150	6	9	150	6	17	150
78	33	1 KG	450	6	9	450	6	17	450
78	34	1 KG	120	6	9	120	6	17	120
78	35	1 KG	450	6	9	450	6	17	450
78	36	1 KG	120	6	9	125	6	17	120
78	37	1 KG	150	6	9	150	6	17	150
78	39	1 KG	30	5	14	30	5	15	30
78	40	1 KG	25	5	14	30	5	15	25
78	41	1 KG	20	5	14	15	5	15	18
78	42	1 KG	10	5	14	10	5	15	10
78	43	1 KG	10	5	14	15	5	15	13
78	44	1 KG	350	1	12	410	1	13	400
78	45	-88	-88	16	12	-88	16	13	-88
78	46	1 KG	40	1	12	45	1	13	40
78	47	1 KG	80	1	12	85	1	13	80
78	48	1 KG	15	1	12	15	1	13	15
78	49	1 KG	400	1	12	450	1	13	425
78	50	100 G	45	1	12	60	1	13	50
78	51	1 KG	100	1	12	120	1	13	110
78	52	1 KG	120	1	12	150	1	13	140
78	53	12 PIECES	40	5	14	35	5	15	38
78	54	1 PIECE	15	5	14	15	5	15	15
78	55	1 KG	80	5	14	90	5	15	85
78	56	200 ML	15	1	12	14	1	13	14
78	57	1 FULL	450	1	12	425	1	13	425
78	59	1 KG	80	1	12	85	1	13	80
79	1	100 pages	8	1	10	8	1	9	8
79	2	1 pair	220	1	16	220	1	16	220
79	3	1 shirt	180	1	14	200	1	15	180
79	4	1 jacket	160	1	14	160	1	15	160
79	5	1 paint	280	1	14	260	1	15	270
79	6	1 piece	200	1	14	210	1	15	200
79	7	27,5g	10	1	8	10	1	9	10
79	8	500 mg	1	1	8	1	1	9	1
79	9	250 mg	1	1	8	1	1	9	1
79	10	500 mg	.5	1	8	.5	1	9	.5
79	11	1 packet	60	1	10	58	1	11	55
79	12	150 grams xxx soap	10	1	10	10	1	11	10
79	13	1 liter	15	8	1	15	8	1	15
79	14	1 kg	30	1	10	31	1	11	30
79	15	1 kg	28	1	10	30	1	11	30
79	16	1 kg	60	1	10	60	1	11	60
79	17	1 kg	30	1	10	30	1	11	30
79	18	1 kg	14	1	10	16	1	11	15
79	19	1 kg	110	1	10	105	1	11	105
79	20	1 kg	120	1	10	115	1	11	110
79	21	1 kg	100	1	10	98	1	11	100
79	22	1 kg	40	1	10	42	1	11	40
79	23	100 grams	10	1	10	10	1	11	10
79	24	1 kg	40	1	10	42	1	11	40
79	25	1 liter	44	1	10	44	1	11	44
79	26	1 kg	290	1	10	300	1	11	290
79	27	1 kg	320	1	10	330	1	11	320
79	28	1 kg	120	1	10	120	1	11	120
79	29	1 liter	80	1	10	82	1	11	80
79	30	1 piece	5	1	10	5	1	11	5
79	31	1 kg	380	1	10	360	1	11	360
79	32	1 kg	250	6	17	250	6	18	250
79	33	1 kg	320	6	17	320	6	18	320
79	34	1 kg	160	6	17	160	6	18	160
79	35	1 kg	320	6	17	320	6	18	320
79	36	1 kg	120	6	17	124	6	18	120
79	37	1 kg	180	6	17	176	6	18	180
79	39	1 kg	30	5	12	30	5	13	30
79	40	1 kg	40	5	12	40	5	13	40
79	41	1 kg	24	5	12	24	5	13	20
79	42	1kg	10	5	12	10	5	13	10
79	43	1 kg	5	5	12	5	5	13	5
79	44	1 kg	240	1	10	240	1	11	240
79	45	1 kg	320	1	10	320	1	11	320
79	46	1 kg	42	1	10	42	1	11	42
79	47	1 liter	80	1	10	82	1	11	80
79	48	1 kg	10	1	10	10	1	11	10
79	49	1 kg	360	1	10	360	1	11	350
79	50	100 grams	44	1	10	42	1	11	40
79	51	1 kg	160	1	10	160	1	11	160
79	52	1 kg	180	1	10	200	1	11	180
79	53	1 dozen	40	5	12	40	5	13	40
79	54	1 piece	25	5	12	25	5	13	25
79	55	1 kg	60	5	12	60	5	13	60
79	56	200 ml	12	1	10	12	1	11	12
79	57	1 liter	460	1	10	480	1	11	480
79	59	1 kg	80	1	10	82	1	11	80
80	1	100 PAGE	10	1	12	10	1	13	10
80	2	1 PAIR	400	1	14	425	1	15	400
80	3	1 PIECE	150	1	14	140	1	15	140
80	4	1 PIECE	120	1	14	125	1	15	120
80	5	1 PIECE	200	1	14	225	1	15	200
80	6	1 PIECE	100	1	14	125	1	15	100
80	7	27.5 G	15	9	10	15	9	11	15
80	8	250 MG 10 TABLETS	8	9	10	6	9	11	6
80	9	250 MG 1 TABLET	3	9	10	4	9	11	3
80	10	500 MG 1 TABLET	7	9	10	7	9	11	7
80	11	1 PACKET	50	1	12	50	1	13	50
80	12	XXX SOAP	10	1	12	10	1	13	10
80	13	1 LITRE	30	1	12	35	1	13	30
80	14	1 KG	40	1	12	42	1	13	40
80	15	1 KG	30	1	12	32	1	13	30
80	16	1 KG	58	1	12	60	1	13	60
80	17	1 KG	15	1	12	15	1	13	15
80	18	1 KG	16	1	12	17	1	13	16
80	19	1 KG	80	1	12	85	1	13	80
80	20	1 KG	120	1	12	100	1	13	100
80	21	1 KG	110	1	12	100	1	13	100
80	22	1 KG	40	1	12	42	1	13	40
80	23	100 G	12	1	12	15	1	13	15
80	24	1 KG	33	1	12	30	1	13	33
80	25	1 LITRE	40	1	12	40	1	13	40
80	26	1 KG	80	1	12	85	1	13	80
80	27	1 KG	180	1	12	210	1	13	200
80	28	1 KG	85	1	12	80	1	13	80
80	29	1 KG	65	1	12	70	1	13	65
80	30	1 PIECE	4.5	1	12	5	1	13	5
80	31	-88	-88	16	12	-88	16	13	-88
80	32	1 KG	150	6	18	150	6	19	150
80	33	1 KG	450	6	18	450	6	19	450
80	34	1 KG	120	6	18	120	6	19	120
80	35	1 KG	450	6	18	450	6	19	450
80	36	1 KG	100	6	18	120	6	19	120
80	37	1 KG	150	6	18	160	6	19	150
80	39	1 KG	30	5	16	32	5	17	30
80	40	1 KG	30	5	16	30	5	17	30
80	41	1 KG	20	5	16	18	5	17	18
80	42	1 KG	10	5	16	10	5	17	10
80	43	1 KG	15	5	16	14	5	17	14
80	44	1KG	450	1	12	475	1	13	450
80	45	-88	-88	16	12	-88	16	13	-88
80	46	1 KG	40	1	12	40	1	13	40
80	47	1 KG	80	1	12	85	1	13	85
80	48	1 KG	15	1	12	15	1	13	15
80	49	1 KG	280	1	12	340	1	13	300
80	50	100 G	45	1	12	60	1	13	50
80	51	1 KG	110	1	12	120	1	13	120
80	52	1 KG	120	1	12	125	1	13	125
80	53	12 PIECES	30	5	16	35	5	17	35
80	54	1 APPLE	15	5	16	15	5	17	15
80	55	1 KG	83	5	16	90	5	17	85
80	56	200 ML	14	1	12	14	1	13	14
80	57	1 FULL BOTTLE	425	1	12	450	1	13	450
80	59	1KG	86	1	12	88	1	13	86
81	1	01	10	1	9	10	1	10	10
81	2	01	180	1	9	180	1	10	180
81	3	01	160	1	9	160	1	10	160
81	4	01	100	1	9	100	1	10	100
81	5	01	260	1	9	260	1	10	260
81	6	01	150	1	9	150	1	10	150
81	7	01	18	1	9	18	1	10	18
81	8	01	5	1	9	5	2	10	5
81	9	01	2	1	9	2	1	10	2
81	10	01	6	1	9	6	1	10	6
81	11	01	125	1	9	125	1	10	125
81	12	01	40	1	9	40	1	10	40
81	13	01	42	1	9	42	1	10	42
81	14	01	55	1	9	55	1	10	55
81	15	01	20	1	9	20	1	10	20
81	16	01	0	1	9	0	1	10	0
81	17	01	0	1	9	0	1	10	0
81	18	01	18	1	9	18	1	10	18
81	19	01	90	1	9	90	1	10	90
81	20	01	160	1	9	160	1	10	160
81	21	01	85	1	9	85	1	10	85
81	22	01	35	1	9	35	1	10	35
81	23	01	20	1	9	20	1	10	20
81	24	01	25	1	9	25	1	10	25
81	25	01	20	1	9	20	1	10	20
