FORMNO	CHILDID	CDINT	EVERSCH	ENRSCH	SINGLSEX	SCTYPE	GRADNOW	TMSCHMIN	TRANSSCH	DANGSCH	SCHRISK1	SCHRISK2	SCHRISK3	MISSCH	WMISSC1	WMISSC2	WMISSC3	SEAMIS01	SEAMIS02	SEAMIS03	DAYMISS	BESTSCH1	BESTSCH2	BESTSCH3	WORSTSC1	WORSTSC2	WORSTSC3	GRADCOMP	AGESTOP	XSINGLSX	XSCTYPE	XTMSCHMN	XTRNSSCH	XDANGSCH	XSCHRISK	SCHWHY1	SCHWHY2	SCHWHY3	CSLEEP	CCHCARE	CHHCHORE	CNPAYWRK	CPAYWORK	CSCHOOL	CSTUDY	CPLAY	CHLDWORK	PAYLIKE1	PAYLIKE2	PAYLIKE3	PYNOLIK1	PYNOLIK2	PYNOLIK3	SCHWRK	SCHMISS	WRKINJ	WRKINJ1	WRKINJ2	WRKINJ3	PPVTLOW	PPVTHIGH	STRTHRPP	STRTMNPP	PPVT001	PPVT002	PPVT003	PPVT004	PPVT005	PPVT006	PPVT007	PPVT008	PPVT009	PPVT010	PPVT011	PPVT012	SET01ERR	PPVT013	PPVT014	PPVT015	PPVT016	PPVT017	PPVT018	PPVT019	PPVT020	PPVT021	PPVT022	PPVT023	PPVT024	SET02ERR	PPVT025	PPVT026	PPVT027	PPVT028	PPVT029	PPVT030	PPVT031	PPVT032	PPVT033	PPVT034	PPVT035	PPVT036	SET03ERR	PPVT037	PPVT038	PPVT039	PPVT040	PPVT041	PPVT042	PPVT043	PPVT044	PPVT045	PPVT046	PPVT047	PPVT048	SET04ERR	PPVT049	PPVT050	PPVT051	PPVT052	PPVT053	PPVT054	PPVT055	PPVT056	PPVT057	PPVT058	PPVT059	PPVT060	SET05ERR	PPVT061	PPVT062	PPVT063	PPVT064	PPVT065	PPVT066	PPVT067	PPVT068	PPVT069	PPVT070	PPVT071	PPVT072	SET06ERR	PPVT073	PPVT074	PPVT075	PPVT076	PPVT077	PPVT078	PPVT079	PPVT080	PPVT081	PPVT082	PPVT083	PPVT084	SET07ERR	PPVT085	PPVT086	PPVT087	PPVT088	PPVT089	PPVT090	PPVT091	PPVT092	PPVT093	PPVT094	PPVT095	PPVT096	SET08ERR	PPVT097	PPVT098	PPVT099	PPVT100	PPVT101	PPVT102	PPVT103	PPVT104	PPVT105	PPVT106	PPVT107	PPVT108	SET09ERR	PPVT109	PPVT110	PPVT111	PPVT112	PPVT113	PPVT114	PPVT115	PPVT116	PPVT117	PPVT118	PPVT119	PPVT120	SET10ERR	PPVT121	PPVT122	PPVT123	PPVT124	PPVT125	PPVT126	PPVT127	PPVT128	PPVT129	PPVT130	PPVT131	PPVT132	SET11ERR	PPVT133	PPVT134	PPVT135	PPVT136	PPVT137	PPVT138	PPVT139	PPVT140	PPVT141	PPVT142	PPVT143	PPVT144	SET12ERR	PPVT145	PPVT146	PPVT147	PPVT148	PPVT149	PPVT150	PPVT151	PPVT152	PPVT153	PPVT154	PPVT155	PPVT156	SET13ERR	PPVT157	PPVT158	PPVT159	PPVT160	PPVT161	PPVT162	PPVT163	PPVT164	PPVT165	PPVT166	PPVT167	PPVT168	SET14ERR	PPVT169	PPVT170	PPVT171	PPVT172	PPVT173	PPVT174	PPVT175	PPVT176	PPVT177	PPVT178	PPVT179	PPVT180	SET15ERR	PPVT181	PPVT182	PPVT183	PPVT184	PPVT185	PPVT186	PPVT187	PPVT188	PPVT189	PPVT190	PPVT191	PPVT192	SET16ERR	PPVT193	PPVT194	PPVT195	PPVT196	PPVT197	PPVT198	PPVT199	PPVT200	PPVT201	PPVT202	PPVT203	PPVT204	SET17ERR	FINHRPP	FINMNPP	CEILING	MINERR	language1	language2	source	score_ppvt	rscorelang_ppvt	CONDPP	YNOADQ01	YNOADQ02	PPFWLANG	PPCDLANG	STRTHRWM	STRTMRWM	LEVLREAD	LEVLWRIT	MATH01	MATH02	MATH03	MATH04	MATH05	MATH06	MATH07	MATH08	MATH09	MATH10	FINHRRWM	FINMNRWM	score_math	rscorelang_math	CONDRWAQ	YNORWM01	YNORWM02	CHEALTHY	CFODFRQ1	CFODFRQ2	CFODFRQ3	CFODFRQ4	CFODFRQ5	CFODFRQ6	CFODFRQ7	CFOODTOT	CFDDIV00	CFDDIV01	CFDDIV02	CFDDIV03	CFDDIV04	CFDDIV05	CFDDIV06	CFDDIV07	CFDDIV08	CFDDIV09	CFDDIV10	CFDDIV11	CFDDIV12	CFDDIV13	CFDIVTOT	MENARCHE	VOICE	HAIRCHIN	CANYHELP	WHOHELP	CHELP01	CHELP02	CHELP03	CHELP04	CHELP05	CHELP06	FRIEND	LEAD	INCGAME	HARDTALK	HELPCHLD	UNDERFIF	WORKWITH	WOTALK	WOHELP	PAYTALK	GRPMEM01	GRPMEM02	GRPMEM03	GRPMEM04	GRPMEM05	GRPMEM06	GRPMEM07	GRPMEM08	GRPATT01	GRPATT02	GRPATT03	GRPATT04	GRPATT05	GRPATT06	GRPATT07	GRPATT08	CFAMSON	CLADDER	CFARLAD	CHLPMV1	CHLPMV2	CHLPMV3	CHLPDWN1	CHLPDWN2	CHLPDWN3	CFAMDTR	CSCUSEFL	CNSCUSE	CHFUTURE	CGRDLIKE	CEXPGRAD	CYDRPOT1	CYDRPOT2	CYDRPOT3	TR1	TR2	TR3	SV1	SV2	TR4	SV5	SV6	AG1	AG2	AG3	PS1	PS2	PS7	PS3	SD1	SD2	WHYBAD1	WHYBAD2	WHYBAD3	PS4	PS8	SD3	AG4	SD4	PS5	SD5	TEABAD1	TEABAD2	TEABAD3	PS6	AG5	PS9	OBEY	NOTALK	LOVED	NOSUPP	SPEAK	FAIRPUN	SISLESS	TIMATT	BROLESS	BROFREE	SISFREE	PARWOR	DECISION	PARDEC	WHATDEC	MINDS	AMBITION	CCIRCUM1	CCIRCUM2	CREAS1	CREAS2	CRELCIRC	ETTMSTUD	ETYNOTIM	ETWISH	ETHMCNST
R28YRS	ET041019	12/11/2006	1	1	0	4	6	10	1	0	88	88	88	0	88	88	88	88	88	88	1	10	3	6	9	15	88	88	88	88	88	-88	88	88	88	88	88	88	8	0	4	0	0	6	2	4	0	88	88	88	88	88	88	3	0	1	8	88	88	25	132	4	20	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	3	4	2	1	2	3	2	2	1	4	3	1	4	4	3	1	2	1	3	1	4	2	3	1	2	2	2	1	2	3	3	2	3	2	1	3	4	7	4	1	2	3	4	4	2	2	4	2	1	1	3	2	4	3	4	1	4	2	3	1	3	3	1	6	2	4	2	2	4	1	1	3	3	2	2	1	6	2	4	4	3	4	2	3	4	1	3	1	1	4	4	4	3	3	3	1	4	2	1	2	4	2	3	2	3	1	3	1	2	2	3	1	1	1	3	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	40	132	40	1	1	3	61	262.889373779297	1	88	88	2	2	5	8	4	3	419	45	8	2	2	1	2	3	7	400	5	20	8	363.300170898438	1	88	88	3	0	1	0	1	0	1	0	3	 	1	0	1	0	0	0	0	1	1	1	1	0	0	6	0	88	88	1	2	1	1	1	1	1	1	2	1	1	3	1	88	88	88	88	88	0	0	0	1	0	0	0	0	88	88	88	2	88	88	88	88	2	3	5	12	16	4	15	8	10	2	1	88	25	14	1	88	88	88	2	3	1	1	2	2	1	3	1	2	1	1	2	2	1	4	4	88	88	88	1	1	2	1	3	1	3	88	88	88	99	99	99	1	4	1	4	1	1	4	1	4	1	1	4	0	88	88	88	25	4	2	50	61	4	1	88	88	1
R28YRS	ET041020	12/18/2006	1	1	1	4	8	40	1	0	88	88	88	0	88	88	88	88	88	88	2	13	12	10	7	24	25	88	88	88	88	-88	88	88	88	88	88	88	8	0	4	0	0	5	3	4	0	88	88	88	88	88	88	3	0	0	88	88	88	1	156	3	45	4	3	1	3	4	1	2	4	4	2	2	2	3	1	1	3	1	3	2	1	4	3	4	2	3	2	1	4	4	2	1	2	3	2	4	2	4	3	4	2	4	3	1	2	1	3	4	4	2	2	3	2	3	1	4	2	1	2	1	4	2	3	3	4	2	4	1	2	3	1	2	2	1	4	2	2	1	3	2	4	3	4	1	3	2	3	1	4	1	1	5	2	2	4	1	3	1	4	2	3	3	3	4	5	4	1	4	3	4	4	3	4	1	2	1	3	3	4	4	3	3	1	1	4	2	2	2	4	3	2	2	4	3	3	3	2	2	2	4	1	4	3	3	3	2	2	3	2	2	4	4	1	2	3	3	7	4	2	1	2	2	4	4	3	1	2	3	2	9	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	5	156	49	1	1	3	65	271.026794433594	1	88	88	2	2	4	10	4	3	419	46	8	2	2	1	2	4	7	168	4	25	7	326.094543457031	1	88	88	1	0	1	0	1	1	1	0	4	 	1	0	1	0	0	0	0	1	1	1	1	0	0	6	0	88	88	1	1	1	1	0	1	1	1	3	3	1	3	2	88	88	88	88	88	0	0	0	1	0	0	0	0	88	88	88	2	88	88	88	88	2	5	7	2	15	6	14	21	21	2	1	88	40	14	1	88	88	88	2	3	3	2	1	2	1	3	1	1	1	2	4	4	1	2	4	88	88	88	4	88	2	1	2	1	4	88	88	88	4	1	1	1	2	2	2	1	2	4	2	88	88	4	4	1	3	5	1	14	2	3	16	22	4	1	88	88	1
R28YRS	ET041021	12/4/2006	1	1	0	4	4	10	1	0	88	88	88	0	88	88	88	88	88	88	3	2	10	11	9	16	27	88	88	88	88	-88	88	88	88	88	88	88	9	3	3	0	0	5	2	2	1	2	5	7	3	5	7	3	0	0	88	88	88	13	168	8	40	88	88	88	88	88	88	88	88	88	88	88	88	88	2	1	3	1	3	2	1	2	3	4	2	4	1	1	3	3	4	3	3	3	2	2	4	4	3	4	2	4	3	4	2	3	3	2	4	2	3	1	3	3	1	4	1	2	2	2	4	2	1	3	4	5	4	1	2	3	2	2	3	1	4	1	3	2	5	2	4	2	4	1	1	2	3	1	4	2	4	6	2	4	4	2	3	1	1	4	3	2	4	4	6	1	1	4	3	4	3	3	4	1	1	1	3	4	4	2	1	4	2	1	4	2	1	2	4	3	3	2	2	3	1	3	1	2	3	1	1	2	3	5	3	2	1	2	2	1	3	3	4	3	1	2	7	4	2	4	3	2	3	2	2	4	2	1	4	6	4	2	2	2	4	2	3	2	4	2	2	4	9	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	9	10	168	64	1	1	3	71	283.006866455078	1	88	88	2	2	5	45	4	2	420	50	8	4	2	2	1	4	10	40	6	5	3	257.071716308594	1	88	88	2	0	1	0	1	1	1	0	4	 	1	1	1	0	0	0	0	1	0	1	1	0	0	6	0	88	88	1	4	1	1	1	1	1	1	3	3	1	3	1	2	1	3	2	2	0	0	1	0	0	0	0	0	88	88	3	88	88	88	88	88	2	1	4	2	4	11	88	88	88	2	1	88	25	14	1	88	88	88	4	3	2	1	2	4	1	2	1	1	1	1	4	4	1	1	4	88	88	88	4	4	1	1	4	1	4	88	88	88	4	4	1	2	1	1	4	1	1	1	2	1	1	1	1	0	88	88	88	25	4	2	67	54	3	1	88	88	1
R28YRS	ET041022	4/26/2007	1	0	88	88	88	-88	88	88	88	88	88	88	88	88	88	88	88	88	-88	88	88	88	88	88	88	4	12	0	4	5	1	0	88	29	88	88	9	0	2	8	0	0	0	5	1	9	2	88	12	1	3	1	1	1	2	88	88	61	132	10	22	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	1	2	3	1	3	2	1	4	2	3	1	1	2	4	3	3	4	1	2	3	1	4	4	4	6	4	2	3	3	3	1	4	4	2	2	3	4	7	3	4	2	3	4	2	3	4	1	1	1	3	5	3	2	3	3	1	1	4	4	3	2	4	3	3	2	4	2	2	1	3	4	2	3	2	2	1	9	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	10	58	132	31	1	1	3	61	262.889373779297	0	1	2	2	2	11	45	1	1	-77	-77	-77	77	77	77	77	77	-77	-77	11	55	0	178.04182434082	0	7	88	3	0	1	1	1	0	1	0	4	 	1	0	0	0	0	0	0	1	0	0	0	0	0	2	88	0	0	1	2	0	1	1	0	1	0	4	3	88	88	88	3	88	88	88	3	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	3	9	2	8	88	17	21	88	2	1	88	37	88	88	88	88	88	4	4	3	3	2	1	4	3	1	2	2	2	2	2	2	1	4	88	88	88	88	88	88	88	88	88	88	88	88	88	3	1	3	1	3	3	1	2	3	2	2	1	1	1	2	1	3	4	1	37	4	5	9	4	3	77	88	88	77
R28YRS	ET041023	11/28/2006	1	1	0	4	5	10	1	0	88	88	88	1	18	88	88	5	88	88	6	6	13	14	9	15	88	88	88	88	88	-88	88	88	88	88	88	88	8	3	3	0	0	6	2	2	0	88	88	88	88	88	88	3	0	0	88	88	88	25	180	5	6	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	3	4	4	1	3	3	2	2	1	4	3	1	1	4	3	4	1	1	3	1	4	2	3	1	4	3	1	1	4	3	3	2	3	2	3	3	4	5	4	1	2	3	4	4	2	1	2	1	3	2	4	2	4	3	3	4	3	2	3	1	1	4	1	7	2	4	3	2	3	3	4	3	3	2	3	4	5	1	1	4	3	2	4	3	3	1	4	1	1	7	1	4	3	3	1	4	4	3	3	2	4	3	5	2	3	3	3	3	2	2	1	3	3	3	3	6	3	2	3	2	1	4	4	4	2	1	3	3	5	4	3	2	3	2	3	4	1	2	4	1	1	3	2	4	2	3	2	4	1	3	2	2	3	3	7	3	3	4	1	2	2	3	2	3	3	1	3	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	5	25	180	67	1	1	3	73	286.849548339844	1	88	88	2	2	4	35	4	3	419	84	8	2	2	4	1	2	8	20	5	5	4	272.723724365234	1	88	88	1	0	1	0	1	1	1	0	4	 	1	0	1	0	0	0	0	1	1	0	1	0	0	5	0	88	88	1	1	1	1	1	1	1	1	5	2	1	2	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	1	3	6	15	16	88	88	88	2	1	88	4	14	1	88	88	88	1	2	3	2	1	2	2	3	1	1	1	1	4	4	4	1	4	88	88	88	4	4	1	1	4	1	4	88	88	88	4	3	1	1	4	1	3	1	1	4	1	4	2	4	4	0	88	88	88	11	5	5	88	88	6	1	88	88	0
R28YRS	ET041024	12/24/2006	1	1	0	4	2	30	1	0	88	88	88	0	88	88	88	88	88	88	10	1	3	6	16	18	20	88	88	88	88	-88	88	88	88	88	88	88	10	0	4	0	0	5	1	4	0	88	88	88	88	88	88	1	0	0	88	88	88	25	132	3	30	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	3	4	4	1	2	3	2	2	4	4	3	1	1	4	3	4	2	4	4	2	4	2	3	1	5	4	1	1	4	1	1	1	3	2	3	3	2	6	4	1	2	3	4	4	4	2	4	4	2	4	6	2	4	1	4	1	3	2	1	4	4	2	2	5	2	4	2	2	4	2	4	3	1	2	2	1	7	2	2	3	3	4	2	4	1	1	2	2	3	5	4	1	2	1	2	1	2	2	2	2	4	2	7	2	3	2	1	2	4	2	4	1	4	3	3	9	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	20	132	51	1	1	3	48	234.408401489258	1	88	88	2	2	4	25	4	3	387	9	8	2	2	2	2	2	77	-79	4	40	4	272.723724365234	1	88	88	1	0	1	0	1	1	1	0	4	 	1	0	1	0	0	0	0	1	0	1	1	0	0	5	88	0	0	1	1	1	1	1	77	0	1	4	2	1	2	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	3	4	1	15	18	5	15	9	2	1	88	28	12	1	88	88	88	2	2	2	1	1	2	1	2	1	2	1	1	4	3	1	2	4	88	88	88	2	4	2	1	3	1	4	88	88	88	3	1	1	1	4	1	3	1	2	77	1	3	3	77	4	0	88	88	88	28	4	3	50	47	6	1	88	88	1
R28YRS	ET041025	12/18/2006	1	1	0	4	7	5	1	0	88	88	88	0	88	88	88	88	88	88	3	9	10	6	7	9	29	88	88	88	88	-88	88	88	88	88	88	88	9	0	2	0	0	5	2	6	0	88	88	88	88	88	88	3	0	0	88	88	88	85	144	4	50	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	4	3	4	3	1	4	2	3	2	3	1	1	2	4	4	3	4	4	3	4	1	3	1	3	3	4	4	2	3	1	1	4	2	1	2	4	3	2	1	3	1	3	3	2	2	1	3	1	4	4	7	1	2	2	3	2	3	4	3	2	2	2	4	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	5	5	144	21	1	1	3	69	279.164215087891	1	88	88	2	2	5	45	4	3	419	45	8	2	2	1	4	2	8	40	6	3	6	304.540954589844	1	88	88	1	0	1	0	1	1	1	0	4	 	1	0	1	0	0	0	0	1	1	0	1	0	0	5	0	88	88	1	1	1	1	1	1	1	1	4	2	3	1	2	88	88	88	88	88	0	1	0	1	0	0	0	0	88	2	88	2	88	88	88	88	2	4	4	11	88	88	15	88	88	2	1	88	40	14	1	88	88	88	2	2	3	2	1	1	1	3	1	4	1	1	4	4	1	1	4	88	88	88	1	4	1	1	4	2	4	88	88	88	4	2	1	1	2	1	1	1	4	1	4	1	1	4	4	0	88	88	88	11	3	3	88	88	4	1	88	88	1
R28YRS	ET041026	12/2/2006	1	1	0	4	5	10	1	0	88	88	88	0	88	88	88	88	88	88	4	6	10	13	9	1	15	88	88	88	88	-88	88	88	88	88	88	88	10	2	2	0	0	5	2	3	0	88	88	88	88	88	88	1	0	0	88	88	88	25	204	10	15	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	3	4	4	1	2	3	2	2	1	4	3	0	1	4	3	1	2	1	1	1	4	2	3	1	3	3	1	1	2	3	3	1	3	2	4	3	1	5	4	1	2	3	4	1	4	1	4	2	4	1	3	2	4	2	1	2	1	2	3	1	4	4	1	7	2	4	4	4	1	1	1	2	3	2	4	1	4	1	2	4	3	4	4	3	4	1	2	2	3	3	4	4	2	3	1	1	4	2	2	2	4	3	3	2	4	1	3	2	2	2	1	1	1	4	3	5	4	2	1	4	1	1	4	3	2	1	2	4	4	4	3	2	3	1	3	4	1	2	4	1	4	1	2	4	2	2	1	1	3	1	1	2	3	3	6	3	2	1	1	1	2	3	1	1	3	2	3	6	4	1	3	3	3	3	2	2	4	3	1	3	5	1	1	3	3	1	4	3	1	1	3	3	2	5	10	40	204	60	1	1	3	97	328.214782714844	1	88	88	2	2	9	50	4	3	419	25	8	2	4	3	3	3	9	26	10	5	3	257.071716308594	1	88	88	1	0	1	0	1	1	1	0	4	 	1	1	1	0	0	0	0	1	1	1	1	0	0	7	0	88	88	1	1	1	1	1	1	1	1	1	1	1	2	2	88	88	88	88	88	0	1	0	0	1	0	0	0	88	2	88	88	1	88	88	88	2	4	5	15	16	4	8	10	88	2	1	88	40	14	1	88	88	88	1	1	3	1	1	2	1	3	1	2	1	1	4	4	2	1	4	88	88	88	4	4	1	1	4	1	4	88	88	88	4	2	2	1	2	1	4	2	1	4	2	4	1	4	4	0	88	88	88	3	4	3	46	41	4	1	88	88	1
R28YRS	ET041027	12/6/2006	1	1	0	4	5	30	1	0	88	88	88	0	88	88	88	88	88	88	2	12	3	6	15	8	9	88	88	88	88	-88	88	88	88	88	88	88	11	2	3	0	0	5	1	2	0	88	88	88	88	88	88	3	0	0	88	88	88	61	156	4	10	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	1	2	3	4	4	2	1	4	2	3	1	1	2	4	3	4	1	1	2	1	2	1	4	1	5	2	4	4	3	3	1	4	2	3	2	4	4	4	1	4	4	3	4	4	3	4	1	2	1	2	4	4	4	2	4	1	1	4	2	2	2	4	3	4	2	2	3	1	2	1	2	1	3	3	3	3	6	3	3	2	3	1	2	4	3	2	1	2	3	6	4	2	2	1	3	3	2	4	3	1	1	2	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	25	156	38	1	1	3	71	283.006866455078	1	88	88	2	2	9	49	4	3	419	45	8	2	2	1	1	1	5	400	10	5	7	326.094543457031	1	88	88	2	0	1	0	1	1	1	0	4	 	1	0	1	1	0	1	0	1	1	1	1	0	0	8	0	88	88	1	2	1	1	1	1	1	1	3	1	1	3	1	88	88	88	88	88	0	0	0	1	1	0	0	0	88	88	88	2	2	88	88	88	2	3	5	2	4	8	8	9	14	2	1	88	6	14	0	1	2	12	1	1	3	1	2	1	2	3	2	4	4	1	4	4	2	1	4	88	88	88	3	4	1	1	4	1	4	88	88	88	4	1	2	1	4	1	4	2	1	3	2	2	1	1	4	0	88	88	88	6	3	4	16	8	4	1	88	88	1
R28YRS	ET041028	12/2/2006	1	1	0	4	5	10	1	0	88	88	88	1	16	88	88	5	6	7	90	2	6	10	9	15	29	88	88	88	88	-88	88	88	88	88	88	88	9	0	3	0	0	5	4	3	0	88	88	88	88	88	88	3	0	0	88	88	88	1	120	10	10	4	3	1	1	4	1	4	3	4	3	2	3	2	2	1	3	1	3	1	1	2	3	4	2	4	2	1	3	1	4	1	3	4	2	2	4	4	2	5	2	4	3	4	1	2	1	2	1	2	3	1	6	3	1	1	2	4	3	2	1	4	1	3	4	5	4	1	2	3	1	4	2	2	3	1	1	1	6	2	4	2	4	4	4	2	3	1	2	1	1	9	4	4	1	2	2	4	4	2	3	4	1	3	7	2	4	1	3	2	2	2	4	2	1	3	3	8	2	3	3	3	1	2	3	2	2	2	3	3	6	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	10	32	120	50	1	1	3	36	207.0576171875	1	88	88	2	2	6	5	4	3	3129	43	6	2	2	4	2	3	9	40	6	22	3	257.071716308594	1	88	88	2	0	1	0	1	0	1	0	3	 	1	0	1	0	0	0	0	1	0	0	0	0	0	3	0	88	88	1	1	1	1	1	1	1	1	5	1	1	3	1	88	88	88	88	88	0	1	1	0	1	0	0	0	88	3	1	88	1	88	88	88	2	1	9	2	4	15	88	88	88	2	1	88	25	14	1	88	88	88	1	1	2	1	1	4	1	4	1	1	1	1	4	4	2	1	4	88	88	88	4	4	1	1	4	1	4	88	88	88	4	3	1	1	1	1	4	1	1	4	1	4	4	4	4	0	88	88	88	25	5	5	88	88	6	1	88	88	1
R28YRS	ET041029	12/16/2006	1	1	0	4	2	60	1	0	88	88	88	0	88	88	88	88	88	88	3	5	9	88	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	10	2	1	2	0	6	1	2	0	88	88	88	88	88	88	1	0	0	88	88	88	25	120	3	25	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	3	4	4	1	2	3	2	2	2	4	3	1	1	4	3	4	2	2	4	1	3	4	1	1	8	4	1	1	4	1	2	3	3	2	4	3	4	6	4	1	2	3	4	4	4	1	4	2	4	1	3	2	4	2	2	1	1	1	1	2	4	1	4	5	3	4	2	4	3	4	3	3	3	3	3	4	7	4	3	3	3	4	4	4	3	4	4	1	3	8	3	1	1	3	3	1	1	1	3	3	4	3	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	3	52	120	46	1	1	3	43	223.106430053711	1	88	88	2	2	3	58	1	1	398	6	7	2	1	4	4	1	2	8	4	11	1	213.707916259766	1	88	88	1	0	1	0	1	1	1	0	4	 	1	0	1	0	0	0	0	0	0	0	1	0	0	3	0	88	88	1	2	1	1	1	1	1	1	2	3	1	3	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	3	5	2	1	88	1	88	88	2	1	88	37	13	1	88	88	88	2	2	1	1	1	2	1	3	1	1	1	3	3	3	3	1	3	88	88	88	3	3	2	1	3	3	3	88	88	88	3	3	1	1	3	1	3	1	1	3	1	3	3	3	3	0	88	88	88	37	3	3	88	88	4	1	88	88	1
