CHILDCODE	GRPIDR4	HHMEMR4	GROUPR4	LEADMR4	BENFTR41	BENFTR42	BENFTR43
150067	2	88	 	 	 	 	 
150067	3	88	 	 	 	 	 
150068	1	1	18	0	6	2	88
150068	2	2	18	0	6	2	88
150068	3	1	26	0	5	13	88
150069	1	1	26	0	5	12	88
150069	2	80	18	0	14	12	88
150069	3	88	 	 	 	 	 
150070	1	1	26	0	5	2	13
150070	2	2	26	0	2	5	12
150070	3	1	31	1	1	5	13
150071	1	80	26	0	12	88	88
150071	2	80	18	0	14	12	88
150071	3	88	 	 	 	 	 
150072	1	80	18	0	14	12	88
150072	2	80	26	0	12	88	88
150072	3	88	 	 	 	 	 
150074	1	2	18	1	14	2	4
150074	2	1	18	1	14	2	4
150074	3	1	26	0	5	13	88
150075	1	16	18	0	14	4	88
150075	2	18	18	0	14	4	88
150075	3	88	 	 	 	 	 
150077	1	1	18	0	13	3	88
150077	2	2	18	0	13	14	88
150077	3	88	 	 	 	 	 
150078	1	1	18	0	14	4	88
150078	2	2	18	1	14	4	88
150078	3	1	26	0	5	12	88
150079	1	1	18	1	14	4	88
150079	2	2	18	0	14	4	88
150079	3	1	26	1	5	13	12
150080	1	2	18	1	14	6	88
150080	2	2	26	0	5	12	88
150080	3	2	26	0	4	12	88
150081	1	1	26	0	5	12	88
150081	2	1	18	0	14	13	88
150081	3	88	 	 	 	 	 
150082	1	80	18	0	14	12	88
150082	2	88	 	 	 	 	 
150082	3	88	 	 	 	 	 
150084	1	1	18	1	14	13	6
150084	2	2	18	1	14	13	6
150084	3	1	26	0	5	12	2
150085	1	1	18	1	13	5	6
150085	2	88	 	 	 	 	 
150085	3	88	 	 	 	 	 
150086	1	80	26	0	12	88	88
150086	2	80	18	0	14	12	88
150086	3	88	 	 	 	 	 
150087	1	 	 	 	 	 	 
150087	2	 	 	 	 	 	 
150087	3	 	 	 	 	 	 
150088	1	1	18	0	14	88	88
150088	2	2	18	0	14	88	88
150088	3	1	26	0	5	88	88
150089	1	 	 	 	 	 	 
150089	2	 	 	 	 	 	 
150089	3	 	 	 	 	 	 
150090	1	1	26	0	5	12	88
150090	2	2	26	0	5	12	88
150090	3	80	18	0	5	14	88
150091	1	1	18	1	14	4	88
150091	2	2	18	0	14	4	88
150091	3	1	26	0	5	13	88
150092	1	 	 	 	 	 	 
150092	2	 	 	 	 	 	 
150092	3	 	 	 	 	 	 
150093	1	2	18	0	14	6	88
150093	2	1	18	1	14	6	88
150093	3	1	26	0	5	12	88
150094	1	1	26	0	5	12	88
150094	2	1	2	0	5	12	88
150094	3	88	 	 	 	 	 
150095	1	 	 	 	 	 	 
150095	2	 	 	 	 	 	 
150095	3	 	 	 	 	 	 
150096	1	1	35	0	4	13	6
150096	2	1	18	0	14	88	88
150096	3	3	26	0	13	12	88
150097	1	3	7	1	1	6	88
150097	2	88	 	 	 	 	 
150097	3	88	 	 	 	 	 
150098	1	1	18	0	14	12	88
150098	2	2	18	0	14	12	88
150098	3	1	26	0	5	13	88
150099	1	1	18	0	4	14	88
150099	2	88	 	 	 	 	 
150099	3	88	 	 	 	 	 
150100	1	80	18	0	5	14	13
150100	2	88	 	 	 	 	 
150100	3	88	 	 	 	 	 
160001	1	1	26	0	13	3	5
160001	2	2	26	0	3	2	5
160001	3	1	31	0	3	1	4
160002	1	2	26	0	5	13	4
160002	2	3	26	0	4	2	13
160002	3	88	 	 	 	 	 
160003	1	1	26	0	5	3	13
160003	2	2	26	0	13	5	3
160003	3	88	 	 	 	 	 
160004	1	1	26	0	5	88	88
160004	2	88	 	 	 	 	 
160004	3	88	 	 	 	 	 
160005	1	1	26	0	5	4	12
160005	2	1	18	1	14	12	88
160005	3	88	 	 	 	 	 
160006	1	1	26	0	5	2	13
160006	2	88	 	 	 	 	 
160006	3	88	 	 	 	 	 
160007	1	6	26	0	13	5	3
160007	2	1	26	0	5	13	3
160007	3	88	 	 	 	 	 
160008	1	1	26	0	5	13	3
160008	2	2	26	0	13	5	4
160008	3	88	 	 	 	 	 
160009	1	1	26	0	5	4	88
160009	2	88	 	 	 	 	 
160009	3	88	 	 	 	 	 
160010	1	1	26	0	5	13	12
160010	2	2	26	0	13	4	12
160010	3	88	 	 	 	 	 
160011	1	1	26	0	5	12	1
160011	2	2	26	0	3	5	13
160011	3	88	 	 	 	 	 
160012	1	2	26	0	5	13	12
160012	2	88	 	 	 	 	 
160012	3	88	 	 	 	 	 
160013	1	1	26	0	5	4	12
160013	2	1	35	1	4	6	12
160013	3	88	 	 	 	 	 
160014	1	2	26	0	5	3	88
160014	2	1	26	0	5	3	88
160014	3	88	 	 	 	 	 
160015	1	1	26	0	5	4	88
160015	2	2	26	0	5	4	88
160015	3	88	 	 	 	 	 
160016	1	1	26	0	5	4	3
160016	2	2	26	0	5	2	4
160016	3	88	 	 	 	 	 
160017	1	1	26	1	2	5	4
160017	2	1	35	1	6	13	12
160017	3	88	 	 	 	 	 
160018	1	2	26	0	5	13	3
160018	2	1	26	0	13	2	5
160018	3	88	 	 	 	 	 
160019	1	1	26	1	5	2	13
160019	2	2	26	0	2	5	12
160019	3	88	 	 	 	 	 
160020	1	2	26	0	1	4	14
160020	2	88	 	 	 	 	 
160020	3	88	 	 	 	 	 
160021	1	2	26	0	4	5	88
160021	2	88	 	 	 	 	 
160021	3	88	 	 	 	 	 
160022	1	1	26	0	5	13	2
160022	2	2	26	0	2	5	13
160022	3	88	 	 	 	 	 
160023	1	1	26	0	5	12	13
160023	2	2	26	0	5	4	13
160023	3	88	 	 	 	 	 
160024	1	2	23	0	3	5	13
160024	2	80	26	0	4	13	3
160024	3	88	 	 	 	 	 
160025	1	1	26	0	5	4	13
160025	2	2	26	0	5	3	13
160025	3	88	 	 	 	 	 
160026	1	17	26	0	4	5	77
160026	2	18	21	0	5	3	88
160026	3	88	 	 	 	 	 
160027	1	2	26	0	5	4	88
160027	2	88	 	 	 	 	 
160027	3	88	 	 	 	 	 
160028	1	2	35	1	4	12	2
160028	2	2	26	1	5	4	12
160028	3	88	 	 	 	 	 
160029	1	1	26	1	13	2	5
160029	2	2	26	0	5	13	4
160029	3	88	 	 	 	 	 
160030	1	80	26	0	5	4	88
160030	2	88	 	 	 	 	 
160030	3	88	 	 	 	 	 
160031	1	1	26	0	5	13	12
160031	2	2	26	0	5	3	13
160031	3	88	 	 	 	 	 
160032	1	80	26	0	5	3	88
160032	2	88	 	 	 	 	 
160032	3	88	 	 	 	 	 
160033	1	1	35	1	2	4	6
160033	2	1	26	1	5	4	88
160033	3	88	 	 	 	 	 
160034	1	1	26	0	4	5	88
160034	2	2	21	0	5	4	88
160034	3	88	 	 	 	 	 
160035	1	1	26	0	5	13	88
160035	2	2	26	0	5	13	88
160035	3	88	 	 	 	 	 
160036	1	1	26	0	5	14	88
160036	2	2	26	0	5	14	88
160036	3	88	 	 	 	 	 
160037	1	1	26	1	5	2	13
160037	2	2	26	0	5	2	13
160037	3	88	 	 	 	 	 
160038	1	1	26	0	3	5	13
160038	2	2	26	0	3	5	13
160038	3	88	 	 	 	 	 
160039	1	1	26	0	5	13	88
160039	2	2	26	0	13	5	88
160039	3	88	 	 	 	 	 
160040	1	2	26	0	5	4	13
160040	2	88	 	 	 	 	 
160040	3	88	 	 	 	 	 
160041	1	1	26	0	1	13	4
160041	2	2	26	0	12	13	5
160041	3	88	 	 	 	 	 
160042	1	1	26	0	5	4	12
160042	2	88	 	 	 	 	 
160042	3	88	 	 	 	 	 
160043	1	1	26	1	5	13	88
160043	2	2	26	1	5	13	88
160043	3	88	 	 	 	 	 
160044	1	1	26	0	4	13	5
160044	2	2	26	0	5	4	13
160044	3	88	 	 	 	 	 
160045	1	1	18	1	14	12	4
160045	2	1	26	0	5	4	12
160045	3	88	 	 	 	 	 
160046	1	17	26	0	5	4	12
160046	2	88	 	 	 	 	 
160046	3	88	 	 	 	 	 
160047	1	1	26	0	5	13	2
160047	2	2	26	0	5	2	13
160047	3	88	 	 	 	 	 
160048	1	1	26	0	4	5	12
160048	2	1	18	1	14	4	88
160048	3	88	 	 	 	 	 
160049	1	2	26	1	5	13	88
160049	2	88	 	 	 	 	 
160049	3	88	 	 	 	 	 
160050	1	1	26	0	4	2	13
160050	2	2	26	0	5	12	13
160050	3	88	 	 	 	 	 
160051	1	1	26	0	5	13	88
160051	2	2	26	0	5	13	88
160051	3	88	 	 	 	 	 
160053	1	1	26	0	5	13	12
160053	2	2	26	0	5	12	13
160053	3	88	 	 	 	 	 
160054	1	4	26	0	5	13	88
160054	2	4	31	0	3	5	88
160054	3	88	 	 	 	 	 
160055	1	1	26	0	4	5	88
160055	2	88	 	 	 	 	 
160055	3	88	 	 	 	 	 
160056	1	1	26	0	5	2	13
160056	2	2	26	0	5	3	13
160056	3	88	 	 	 	 	 
160057	1	2	26	1	5	4	88
160057	2	88	 	 	 	 	 
160057	3	88	 	 	 	 	 
160058	1	1	26	0	5	13	1
160058	2	2	26	0	5	13	4
160058	3	88	 	 	 	 	 
160059	1	1	26	0	5	13	1
160059	2	2	26	0	5	4	13
160059	3	88	 	 	 	 	 
160060	1	1	26	0	5	4	88
160060	2	1	31	0	1	10	88
160060	3	88	 	 	 	 	 
160061	1	1	35	1	6	4	88
160061	2	1	26	0	5	4	88
160061	3	2	26	0	5	4	88
160062	1	1	26	0	5	4	13
160062	2	2	26	0	5	4	3
160062	3	88	 	 	 	 	 
160063	1	2	26	0	5	4	88
160063	2	1	26	0	5	4	88
160063	3	88	 	 	 	 	 
160064	1	1	26	0	5	12	13
160064	2	2	26	0	13	5	12
160064	3	88	 	 	 	 	 
160065	1	2	26	0	5	13	12
160065	2	3	26	0	5	13	1
160065	3	88	 	 	 	 	 
160066	1	1	26	0	5	13	88
160066	2	2	26	0	5	13	88
160066	3	88	 	 	 	 	 
160067	1	2	26	0	5	13	4
160067	2	88	 	 	 	 	 
160067	3	88	 	 	 	 	 
160068	1	1	26	0	5	3	88
160068	2	2	26	0	5	3	88
160068	3	88	 	 	 	 	 
160069	1	1	26	1	5	13	3
160069	2	1	26	1	1	5	13
160069	3	1	35	0	4	6	2
160070	1	1	26	0	5	13	88
160070	2	88	 	 	 	 	 
160070	3	88	 	 	 	 	 
160071	1	1	26	0	13	5	12
160071	2	2	26	0	1	5	13
160071	3	88	 	 	 	 	 
160072	1	0	26	0	3	5	13
160072	2	2	26	0	5	3	13
160072	3	88	 	 	 	 	 
160073	1	1	26	0	5	7	13
160073	2	2	26	0	1	13	12
160073	3	88	 	 	 	 	 
160074	1	1	26	0	5	4	13
160074	2	2	26	0	13	1	5
160074	3	88	 	 	 	 	 
160075	1	1	26	0	5	4	88
160075	2	88	 	 	 	 	 
160075	3	88	 	 	 	 	 
160076	1	1	26	0	5	13	12
160076	2	2	26	0	5	3	13
160076	3	88	 	 	 	 	 
160077	1	1	26	0	12	5	13
160077	2	2	26	0	13	4	5
160077	3	88	 	 	 	 	 
160078	1	2	26	0	5	4	88
160078	2	88	 	 	 	 	 
160078	3	88	 	 	 	 	 
160079	1	1	26	0	5	13	88
160079	2	2	26	0	5	13	88
160079	3	88	 	 	 	 	 
160080	1	1	26	0	5	13	12
160080	2	2	26	0	1	5	13
160080	3	88	 	 	 	 	 
160081	1	1	26	0	12	5	2
160081	2	2	26	0	2	5	13
160081	3	88	 	 	 	 	 
160082	1	1	26	0	5	13	12
160082	2	1	26	0	5	3	13
160082	3	88	 	 	 	 	 
160083	1	1	26	1	5	3	13
160083	2	80	26	0	13	5	4
160083	3	88	 	 	 	 	 
160084	1	1	18	1	14	88	88
160084	2	1	26	0	4	5	88
160084	3	0	21	1	1	5	3
160086	1	1	26	0	5	2	13
160086	2	2	26	0	13	5	12
160086	3	88	 	 	 	 	 
160087	1	1	26	0	1	5	13
160087	2	2	26	0	2	13	4
160087	3	88	 	 	 	 	 
160088	1	1	26	0	5	4	88
160088	2	2	26	0	5	4	88
160088	3	88	 	 	 	 	 
160089	1	1	26	0	5	3	13
160089	2	2	26	0	5	4	13
160089	3	88	 	 	 	 	 
160090	1	1	26	0	5	4	88
160090	2	1	29	1	6	12	4
160090	3	88	 	 	 	 	 
160091	1	2	26	0	5	13	12
160091	2	88	 	 	 	 	 
160091	3	88	 	 	 	 	 
160092	1	1	26	0	5	13	12
160092	2	2	26	0	5	2	13
160092	3	88	 	 	 	 	 
160093	1	1	26	0	3	5	13
160093	2	2	26	0	5	3	13
160093	3	88	 	 	 	 	 
160094	1	1	26	0	5	4	12
160094	2	2	33	0	1	3	88
160094	3	88	 	 	 	 	 
160095	1	1	26	0	5	3	13
160095	2	2	26	0	3	5	13
160095	3	88	 	 	 	 	 
160096	1	2	26	0	5	13	88
160096	2	1	26	0	5	13	88
160096	3	88	 	 	 	 	 
160097	1	1	26	0	5	13	3
160097	2	2	26	0	5	3	13
160097	3	88	 	 	 	 	 
160098	1	1	26	0	5	3	13
160098	2	2	26	0	5	3	13
160098	3	88	 	 	 	 	 
160099	1	1	26	0	5	4	88
160099	2	2	26	0	5	4	88
160099	3	2	21	0	4	3	1
160100	1	1	26	0	13	5	88
160100	2	88	 	 	 	 	 
160100	3	88	 	 	 	 	 
170001	1	80	18	0	14	13	88
170001	2	80	35	0	2	4	88
170001	3	88	 	 	 	 	 
170002	1	 	 	 	 	 	 
170002	2	 	 	 	 	 	 
170002	3	 	 	 	 	 	 
170003	1	1	2	0	3	4	88
170003	2	2	33	1	3	13	88
170003	3	80	18	0	14	13	88
170004	1	2	33	0	5	13	88
170004	2	2	18	0	14	5	13
170004	3	2	26	0	5	13	88
170005	1	2	33	0	5	13	12
170005	2	1	34	0	7	5	13
170005	3	80	18	0	5	13	1
170006	1	80	18	0	6	13	14
170006	2	1	34	0	7	4	13
170006	3	2	33	0	13	12	88
170007	1	80	18	0	14	5	88
170007	2	80	26	0	2	5	13
170007	3	88	 	 	 	 	 
170008	1	80	18	0	14	13	88
170008	2	1	34	0	2	4	88
170008	3	88	 	 	 	 	 
170009	1	1	2	0	3	6	88
170009	2	2	33	0	3	6	13
170009	3	88	 	 	 	 	 
170010	1	2	18	0	14	13	88
170010	2	2	26	0	2	5	13
170010	3	88	 	 	 	 	 
170011	1	2	33	0	7	5	88
170011	2	1	35	1	5	4	13
170011	3	1	34	0	5	13	14
170012	1	80	26	0	2	3	5
170012	2	80	18	1	14	13	88
170012	3	80	35	0	2	4	88
170013	1	1	18	0	14	13	5
170013	2	88	 	 	 	 	 
170013	3	88	 	 	 	 	 
170015	1	1	34	0	5	13	2
170015	2	80	26	0	13	14	5
170015	3	2	33	0	5	13	2
170016	1	4	18	0	14	13	5
170016	2	88	 	 	 	 	 
170016	3	88	 	 	 	 	 
170017	1	2	33	0	5	13	88
170017	2	80	18	0	14	5	13
170017	3	1	34	0	5	13	88
170018	1	80	26	1	2	5	3
170018	2	80	18	0	14	13	88
170018	3	1	34	1	6	2	88
170019	1	2	33	0	5	13	88
170019	2	1	34	0	7	13	12
170019	3	80	18	0	14	5	88
170020	1	1	34	1	6	13	4
170020	2	80	18	0	14	5	13
170020	3	1	35	1	6	5	13
170021	1	80	18	0	14	13	88
170021	2	1	34	0	2	3	88
170021	3	88	 	 	 	 	 
170022	1	80	18	0	14	13	88
170022	2	1	34	0	2	4	88
170022	3	1	35	0	4	2	88
170023	1	1	2	0	3	4	88
170023	2	20	33	0	3	4	14
170023	3	80	18	0	14	13	88
170024	1	1	31	0	1	5	13
170024	2	2	33	0	5	13	88
170024	3	88	 	 	 	 	 
170025	1	1	18	0	14	13	88
170025	2	88	 	 	 	 	 
170025	3	88	 	 	 	 	 
170026	1	80	26	0	3	5	13
170026	2	80	18	0	14	13	88
170026	3	88	 	 	 	 	 
170027	1	80	26	0	2	3	13
170027	2	80	18	0	14	13	88
170027	3	88	 	 	 	 	 
170028	1	80	18	0	14	13	88
170028	2	88	 	 	 	 	 
170028	3	88	 	 	 	 	 
170029	1	1	2	1	3	12	14
170029	2	2	33	0	3	14	88
170029	3	80	18	0	14	13	12
170030	1	80	18	0	14	13	88
170030	2	1	34	0	2	4	88
170030	3	88	 	 	 	 	 
170031	1	2	18	0	14	13	88
170031	2	2	23	0	2	4	88
170031	3	88	 	 	 	 	 
170032	1	80	26	0	2	5	13
170032	2	80	18	0	14	13	88
170032	3	88	 	 	 	 	 
170033	1	1	2	0	3	6	88
170033	2	2	33	0	3	14	88
170033	3	80	18	0	14	13	88
170034	1	80	18	0	14	13	88
170034	2	1	35	1	6	4	88
170034	3	80	26	0	2	3	5
170035	1	80	26	0	2	5	13
170035	2	80	18	0	14	13	88
170035	3	88	 	 	 	 	 
170036	1	2	33	0	13	5	12
170036	2	2	18	0	14	5	88
170036	3	88	 	 	 	 	 
170037	1	2	33	0	13	12	5
170037	2	1	34	0	12	5	3
170037	3	80	18	0	13	14	88
170038	1	2	2	0	3	12	88
170038	2	80	18	0	14	13	88
170038	3	88	 	 	 	 	 
170039	1	1	2	0	3	12	88
170039	2	2	33	0	3	14	88
170039	3	80	18	0	14	13	88
170042	1	80	18	0	14	13	5
170042	2	2	33	0	13	5	88
170042	3	1	34	0	2	5	13
170043	1	2	33	0	5	13	4
170043	2	1	34	0	5	13	2
170043	3	80	26	0	14	5	2
170044	1	 	 	 	 	 	 
170044	2	 	 	 	 	 	 
170044	3	 	 	 	 	 	 
170045	1	1	2	0	3	4	88
170045	2	2	33	0	3	13	88
170045	3	80	18	0	14	13	88
170046	1	1	2	0	3	12	88
170046	2	2	33	0	3	6	88
170046	3	88	 	 	 	 	 
170047	1	1	2	0	3	13	88
170047	2	2	33	0	3	13	88
170047	3	80	18	0	13	14	5
170048	1	1	2	0	3	4	88
170048	2	2	33	0	3	12	88
170048	3	80	18	0	14	13	88
170049	1	80	18	0	14	13	88
170049	2	1	34	0	2	4	88
170049	3	88	 	 	 	 	 
170050	1	80	18	0	5	13	14
170050	2	1	34	0	5	13	88
170050	3	2	33	0	5	2	13
170051	1	1	2	0	3	12	88
170051	2	2	33	0	3	14	88
170051	3	80	18	0	14	13	88
170052	1	1	2	1	4	12	6
170052	2	2	33	0	3	14	13
170052	3	80	26	0	5	14	13
170053	1	1	26	0	5	13	88
170053	2	1	18	0	14	13	88
170053	3	2	18	0	14	13	88
170054	1	1	5	0	13	88	88
170054	2	2	33	0	2	88	88
170054	3	88	 	 	 	 	 
170055	1	1	34	0	1	88	88
170055	2	2	33	1	4	88	88
170055	3	2	10	1	4	88	88
170056	1	80	18	0	14	13	88
170056	2	88	 	 	 	 	 
170056	3	88	 	 	 	 	 
170057	1	80	26	0	2	3	88
170057	2	88	 	 	 	 	 
170057	3	88	 	 	 	 	 
170058	1	2	33	0	5	13	88
170058	2	1	34	0	5	2	13
170058	3	1	35	0	3	2	5
170059	1	2	33	0	5	3	12
170059	2	1	2	0	3	5	6
170059	3	2	26	0	5	13	14
170060	1	3	33	0	5	3	13
170060	2	3	18	0	14	13	7
170060	3	2	18	0	14	12	13
170061	1	2	26	0	3	5	13
170061	2	2	35	1	6	4	88
170061	3	2	28	1	6	4	88
170062	1	2	33	0	12	88	88
170062	2	1	35	0	13	88	88
170062	3	88	 	 	 	 	 
170063	1	1	33	0	6	5	88
170063	2	88	 	 	 	 	 
170063	3	88	 	 	 	 	 
170064	1	80	26	0	5	7	13
170064	2	1	5	0	4	7	3
170064	3	2	33	0	5	6	12
170065	1	2	23	0	2	3	5
170065	2	4	18	0	5	13	14
170065	3	88	 	 	 	 	 
170066	1	1	5	1	7	14	13
170066	2	1	35	0	5	4	9
170066	3	2	33	0	5	7	88
170067	1	1	2	0	5	2	88
170067	2	80	18	0	14	7	88
170067	3	1	26	0	2	13	3
170069	1	2	33	0	3	5	14
170069	2	1	2	0	3	4	12
170069	3	80	26	0	13	5	14
170070	1	80	26	0	3	5	88
170070	2	2	18	0	14	5	88
170070	3	88	 	 	 	 	 
170071	1	2	2	1	1	13	88
170071	2	2	34	0	1	7	88
170071	3	3	33	0	7	88	88
170072	1	2	33	0	12	88	9
170072	2	2	4	1	4	88	88
170072	3	88	 	 	 	 	 
170073	1	3	34	0	13	88	88
170073	2	1	33	0	7	88	88
170073	3	88	 	 	 	 	 
170074	1	80	26	0	5	3	88
170074	2	1	18	0	14	7	88
170074	3	88	 	 	 	 	 
170075	1	1	16	0	7	88	88
170075	2	1	5	1	1	13	88
170075	3	2	33	0	7	88	88
170076	1	80	26	0	2	3	5
170076	2	2	33	0	4	5	88
170076	3	88	 	 	 	 	 
170077	1	80	26	0	2	5	13
170077	2	80	18	0	14	13	88
170077	3	1	35	0	4	5	88
170078	1	1	2	0	3	2	6
170078	2	1	5	0	4	12	14
170078	3	80	26	0	5	13	3
170079	1	1	34	1	3	2	7
170079	2	2	33	0	13	12	88
170079	3	1	35	1	13	7	12
170080	1	2	33	0	2	5	88
170080	2	1	34	0	2	5	88
170080	3	80	2	0	3	2	6
170081	1	1	2	0	3	4	6
170081	2	2	33	0	3	13	88
170081	3	88	 	 	 	 	 
170082	1	80	26	0	5	3	13
170082	2	80	18	0	14	13	88
170082	3	88	 	 	 	 	 
170083	1	2	33	0	5	13	88
170083	2	1	34	0	7	2	88
170083	3	1	18	1	5	13	14
170084	1	2	33	0	5	13	88
170084	2	1	34	0	2	5	13
170084	3	1	18	0	14	13	12
170085	1	2	26	0	2	5	88
170085	2	88	 	 	 	 	 
170085	3	88	 	 	 	 	 
170086	1	1	16	0	14	13	88
170086	2	88	 	 	 	 	 
170086	3	88	 	 	 	 	 
170087	1	80	18	0	14	13	88
170087	2	80	26	0	3	2	5
170087	3	88	 	 	 	 	 
170088	1	80	18	0	14	13	88
170088	2	88	 	 	 	 	 
170088	3	88	 	 	 	 	 
170089	1	1	2	0	4	3	6
170089	2	2	33	0	3	5	13
170089	3	88	 	 	 	 	 
170090	1	2	33	0	5	13	88
170090	2	1	34	0	2	5	13
170090	3	88	 	 	 	 	 
170091	1	 	 	 	 	 	 
170091	2	 	 	 	 	 	 
170091	3	 	 	 	 	 	 
170092	1	1	34	0	1	88	88
170092	2	2	33	0	7	88	88
170092	3	88	 	 	 	 	 
170093	1	1	2	0	3	6	13
170093	2	2	33	0	3	13	14
170093	3	80	26	0	5	14	88
170094	1	1	2	0	3	14	88
170094	2	2	33	0	3	13	14
170094	3	80	18	0	13	14	12
170095	1	2	18	0	14	5	88
170095	2	2	35	1	6	2	88
170095	3	2	33	0	6	2	3
170096	1	1	2	0	3	12	88
170096	2	2	33	0	3	14	88
170096	3	88	 	 	 	 	 
170097	1	4	33	0	2	88	88
170097	2	88	 	 	 	 	 
170097	3	88	 	 	 	 	 
170098	1	2	35	0	5	12	14
170098	2	2	33	1	4	5	14
170098	3	1	34	0	5	12	3
170099	1	1	34	0	5	1	14
170099	2	2	33	0	5	7	13
170099	3	1	18	0	5	14	4
170100	1	2	26	0	5	14	88
170100	2	2	33	0	3	12	88
170100	3	88	 	 	 	 	 
180001	1	1	26	0	13	14	5
180001	2	1	16	0	4	7	88
180001	3	2	26	0	13	14	5
180002	1	2	23	0	1	88	88
180002	2	88	 	 	 	 	 
180002	3	88	 	 	 	 	 
180003	1	1	35	0	2	4	88
180003	2	1	33	0	13	4	5
180003	3	1	18	0	4	14	7
180004	1	1	5	0	5	13	88
180004	2	1	35	0	4	7	5
180004	3	2	18	0	7	13	88
180005	1	1	5	0	3	5	88
180005	2	1	18	0	7	13	14
180005	3	2	33	0	4	14	88
180006	1	2	5	0	5	13	88
180006	2	2	35	0	4	13	88
180006	3	3	23	0	4	7	13
180007	1	3	18	1	14	13	88
180007	2	88	 	 	 	 	 
180007	3	88	 	 	 	 	 
180008	1	5	37	0	7	4	12
180008	2	0	37	1	4	5	12
180008	3	88	 	 	 	 	 
180009	1	1	35	0	4	7	88
180009	2	1	5	0	5	4	13
180009	3	2	23	0	4	13	88
180010	1	2	16	0	88	88	88
180010	2	88	 	 	 	 	 
180010	3	88	 	 	 	 	 
180011	1	2	33	0	4	6	88
180011	2	1	35	0	6	4	88
180011	3	80	18	0	7	13	88
180012	1	2	35	0	4	5	88
180012	2	2	18	0	13	3	88
180012	3	3	18	0	4	13	7
180013	1	2	24	0	3	6	88
180013	2	2	35	1	4	6	5
180013	3	3	23	0	4	6	88
180014	1	17	34	1	4	2	88
180014	2	2	33	1	13	4	88
180014	3	80	18	1	13	4	5
180015	1	1	5	0	3	4	88
180015	2	1	18	0	13	7	88
180015	3	2	18	0	7	13	88
180016	1	1	5	0	5	3	88
180016	2	1	35	0	4	5	88
180016	3	2	18	0	7	14	13
180017	1	2	23	0	14	13	88
180017	2	88	 	 	 	 	 
180017	3	88	 	 	 	 	 
180018	1	1	16	0	6	4	88
180018	2	1	35	0	5	6	88
180018	3	1	26	0	14	13	88
180019	1	2	26	0	13	88	88
180019	2	1	18	0	13	88	88
180019	3	2	18	0	13	88	88
180020	1	1	34	0	4	13	88
180020	2	80	18	0	13	4	88
180020	3	88	 	 	 	 	 
180021	1	1	5	0	13	5	88
180021	2	1	18	0	7	13	88
180021	3	88	 	 	 	 	 
180022	1	1	35	1	4	13	88
180022	2	2	33	0	5	13	88
180022	3	80	18	0	4	5	13
180023	1	11	26	0	5	13	88
180023	2	11	18	0	14	13	88
180023	3	2	23	0	4	14	88
180024	1	1	35	0	4	13	88
180024	2	2	33	0	4	13	88
180024	3	80	18	0	13	4	88
180025	1	2	33	0	4	13	88
180025	2	1	35	0	2	13	4
180025	3	80	18	0	4	13	88
180026	1	1	24	0	1	2	88
180026	2	1	35	0	4	6	88
180026	3	2	33	0	4	13	88
180027	1	1	5	0	3	14	88
180027	2	1	18	0	4	5	88
180027	3	2	23	0	5	4	7
180028	1	9	2	0	4	2	88
180028	2	80	18	0	13	4	5
180028	3	88	 	 	 	 	 
180029	1	1	24	0	6	5	88
180029	2	1	2	0	3	4	13
180029	3	2	23	0	6	4	88
180031	1	80	35	1	13	1	88
180031	2	2	33	1	4	6	11
180031	3	80	18	0	7	14	88
180032	1	2	18	0	4	13	88
180032	2	88	 	 	 	 	 
180032	3	88	 	 	 	 	 
180033	1	2	23	0	4	1	88
180033	2	1	2	0	1	2	88
180033	3	1	18	0	4	13	88
180034	1	2	33	0	4	88	88
180034	2	2	35	0	1	88	88
180034	3	88	 	 	 	 	 
180035	1	1	2	1	5	7	88
180035	2	1	35	0	3	2	88
180035	3	2	26	0	13	14	12
180036	1	1	2	1	5	3	88
180036	2	1	5	1	7	13	88
180036	3	3	23	0	5	4	88
180037	1	2	33	0	4	13	88
180037	2	1	35	0	1	13	4
180037	3	80	18	0	4	5	13
180038	1	2	33	0	2	4	88
180038	2	80	18	0	14	4	88
180038	3	88	 	 	 	 	 
180039	1	1	2	1	3	5	6
180039	2	1	10	1	1	2	6
180039	3	2	23	0	6	5	88
180040	1	1	2	0	3	88	88
180040	2	1	24	0	6	88	88
180040	3	2	23	0	4	6	88
180041	1	2	23	0	4	7	13
180041	2	2	26	0	13	7	88
180041	3	2	18	0	13	5	88
180042	1	1	35	0	4	13	88
180042	2	80	18	0	4	13	5
180042	3	88	 	 	 	 	 
180043	1	2	23	0	6	5	88
180043	2	2	26	0	14	13	12
180043	3	88	 	 	 	 	 
180044	1	1	34	0	5	6	4
180044	2	1	35	1	6	5	88
180044	3	2	23	1	6	4	88
180045	1	2	33	0	12	4	88
180045	2	1	35	0	4	13	88
180045	3	80	18	0	4	13	88
180046	1	80	18	0	13	88	88
180046	2	88	 	 	 	 	 
180046	3	88	 	 	 	 	 
180047	1	1	5	0	4	5	88
180047	2	1	18	0	7	13	88
180047	3	2	23	0	7	4	13
180048	1	2	23	0	4	7	88
180048	2	19	26	0	5	13	88
180048	3	88	 	 	 	 	 
180049	1	4	26	0	14	13	88
180049	2	88	 	 	 	 	 
180049	3	88	 	 	 	 	 
180050	1	1	24	1	4	1	88
180050	2	1	35	0	6	1	88
