CHILDCODE	IMEVIDR4	RKEVR4	LOSS09R4	LOSS10R4	LOSS11R4	LOSS12R4	LOSS13R4	RESEVR41	RESEVR42	RESEVR43
130099	3	88	 	 	 	 	 	 	 	 
130100	1	45	 	4	 	 	 	16	7	88
130100	2	47	 	 	1	 	1	7	88	88
130100	3	88	 	 	 	 	 	 	 	 
140001	1	42	1	2	2	2	2	18	7	88
140001	2	37	 	 	 	2	 	25	7	88
140001	3	39	 	 	2	 	 	25	7	88
140002	1	88	 	 	 	 	 	 	 	 
140002	2	88	 	 	 	 	 	 	 	 
140002	3	88	 	 	 	 	 	 	 	 
140003	1	35	 	 	 	4	 	7	88	88
140003	2	47	3	3	3	3	4	18	88	88
140003	3	36	3	 	 	 	 	7	88	88
140004	1	47	2	3	2	3	3	2	1	88
140004	2	37	2	2	2	2	2	25	88	88
140004	3	88	 	 	 	 	 	 	 	 
140005	1	36	4	 	 	 	 	11	10	88
140005	2	12	2	1	 	 	 	2	9	88
140005	3	47	 	 	 	2	2	12	18	88
140006	1	47	 	 	2	2	 	2	7	88
140006	2	16	 	 	2	 	 	88	88	88
140006	3	12	 	 	1	2	2	18	88	88
140008	1	23	 	 	 	2	2	24	10	88
140008	2	16	 	 	 	2	 	18	88	88
140008	3	10	 	 	 	 	2	2	88	88
140009	1	47	 	 	1	 	 	2	88	88
140009	2	14	 	 	2	 	 	7	88	88
140009	3	88	 	 	 	 	 	 	 	 
140010	1	36	 	4	 	 	 	7	88	88
140010	2	14	 	 	 	 	4	7	88	88
140010	3	39	 	 	 	3	3	25	7	88
140011	1	45	 	3	 	 	 	2	88	88
140011	2	88	 	 	 	 	 	 	 	 
140011	3	88	 	 	 	 	 	 	 	 
140012	1	88	 	 	 	 	 	 	 	 
140012	2	88	 	 	 	 	 	 	 	 
140012	3	88	 	 	 	 	 	 	 	 
140014	1	38	 	 	 	2	 	25	88	88
140014	2	42	1	2	3	2	2	18	17	88
140014	3	47	2	2	 	 	2	2	7	88
140015	1	88	 	 	 	 	 	 	 	 
140015	2	88	 	 	 	 	 	 	 	 
140015	3	88	 	 	 	 	 	 	 	 
140016	1	88	 	 	 	 	 	 	 	 
140016	2	88	 	 	 	 	 	 	 	 
140016	3	88	 	 	 	 	 	 	 	 
140017	1	47	 	 	 	 	2	2	88	88
140017	2	14	 	 	 	2	 	7	88	88
140017	3	88	 	 	 	 	 	 	 	 
140018	1	39	 	3	3	3	 	25	88	88
140018	2	47	 	2	2	2	2	2	88	88
140018	3	88	 	 	 	 	 	 	 	 
140020	1	39	 	 	 	2	 	25	88	88
140020	2	88	 	 	 	 	 	 	 	 
140020	3	88	 	 	 	 	 	 	 	 
140021	1	88	 	 	 	 	 	 	 	 
140021	2	88	 	 	 	 	 	 	 	 
140021	3	88	 	 	 	 	 	 	 	 
140023	1	47	4	4	4	4	4	7	88	88
140023	2	39	 	 	 	 	3	25	88	88
140023	3	88	 	 	 	 	 	 	 	 
140024	1	88	 	 	 	 	 	 	 	 
140024	2	88	 	 	 	 	 	 	 	 
140024	3	88	 	 	 	 	 	 	 	 
140025	1	39	1	2	2	2	2	25	19	88
140025	2	16	 	 	 	1	3	10	9	88
140025	3	47	 	 	 	4	3	18	12	88
140026	1	47	4	4	4	4	4	7	88	88
140026	2	88	 	 	 	 	 	 	 	 
140026	3	88	 	 	 	 	 	 	 	 
140027	1	36	 	 	4	 	 	1	2	16
140027	2	88	 	 	 	 	 	 	 	 
140027	3	88	 	 	 	 	 	 	 	 
140028	1	40	2	 	 	 	 	7	88	88
140028	2	23	 	 	 	2	 	7	88	88
140028	3	88	 	 	 	 	 	 	 	 
140029	1	1	 	 	 	 	2	16	88	88
140029	2	47	 	 	 	 	2	2	19	88
140029	3	14	 	 	 	2	2	7	88	88
140030	1	47	 	2	2	4	3	2	18	88
140030	2	38	 	 	 	 	2	25	88	88
140030	3	39	 	 	 	2	2	25	88	88
140031	1	47	3	4	4	4	4	1	88	88
140031	2	88	 	 	 	 	 	 	 	 
140031	3	88	 	 	 	 	 	 	 	 
140032	1	1	 	 	3	 	 	24	88	88
140032	2	42	1	1	2	2	3	7	88	88
140032	3	39	 	 	 	2	3	25	88	88
140033	1	47	3	4	4	4	4	2	88	88
140033	2	88	 	 	 	 	 	 	 	 
140033	3	88	 	 	 	 	 	 	 	 
140034	1	1	 	 	2	 	1	24	9	88
140034	2	47	 	 	 	2	1	2	22	88
140034	3	88	 	 	 	 	 	 	 	 
140035	1	88	 	 	 	 	 	 	 	 
140035	2	88	 	 	 	 	 	 	 	 
140035	3	88	 	 	 	 	 	 	 	 
140036	1	42	1	2	3	4	3	18	7	77
140036	2	47	 	1	1	3	3	2	7	88
140036	3	16	 	 	 	 	3	22	2	88
140037	1	47	 	 	 	2	 	2	88	88
140037	2	88	 	 	 	 	 	 	 	 
140037	3	88	 	 	 	 	 	 	 	 
140038	1	1	2	 	 	 	 	24	88	88
140038	2	47	 	 	 	2	2	2	88	88
140038	3	88	 	 	 	 	 	 	 	 
140039	1	47	1	1	2	2	2	12	9	88
140039	2	39	 	 	 	 	1	9	26	88
140039	3	88	 	 	 	 	 	 	 	 
140040	1	88	 	 	 	 	 	 	 	 
140040	2	88	 	 	 	 	 	 	 	 
140040	3	88	 	 	 	 	 	 	 	 
140041	1	40	2	4	4	3	1	9	18	88
140041	2	45	2	 	 	 	 	9	8	88
140041	3	88	 	 	 	 	 	 	 	 
140042	1	47	2	2	3	3	3	2	88	88
140042	2	88	 	 	 	 	 	 	 	 
140042	3	88	 	 	 	 	 	 	 	 
140043	1	39	 	 	3	3	 	16	18	88
140043	2	47	 	 	4	 	 	2	88	88
140043	3	88	 	 	 	 	 	 	 	 
140044	1	40	 	4	 	 	 	4	9	88
140044	2	42	1	1	2	3	3	18	9	88
140044	3	47	 	 	 	 	3	18	2	88
140045	1	39	 	 	3	 	 	1	2	7
140045	2	40	 	2	 	 	 	7	88	88
140045	3	23	 	 	 	1	 	7	88	88
140046	1	88	 	 	 	 	 	 	 	 
140046	2	88	 	 	 	 	 	 	 	 
140046	3	88	 	 	 	 	 	 	 	 
140047	1	47	2	2	2	3	3	2	88	88
140047	2	16	 	 	 	2	2	7	88	88
140047	3	88	 	 	 	 	 	 	 	 
140048	1	38	4	4	3	4	2	25	6	22
140048	2	47	3	3	2	4	3	2	18	88
140048	3	42	 	 	 	3	2	8	22	88
140049	1	35	 	 	 	 	4	7	88	88
140049	2	14	 	 	 	 	4	9	88	88
140049	3	1	3	 	 	 	 	24	88	88
140050	1	88	 	 	 	 	 	 	 	 
140050	2	88	 	 	 	 	 	 	 	 
140050	3	88	 	 	 	 	 	 	 	 
140051	1	42	 	 	 	 	2	2	16	88
140051	2	1	 	3	 	 	 	2	9	88
140051	3	47	 	 	2	2	2	2	16	88
140052	1	42	2	1	2	2	2	18	88	88
140052	2	16	2	3	3	3	2	22	88	88
140052	3	41	 	 	2	 	 	7	88	88
140053	1	88	 	 	 	 	 	 	 	 
140053	2	88	 	 	 	 	 	 	 	 
140053	3	88	 	 	 	 	 	 	 	 
140054	1	47	 	 	3	3	3	18	2	88
140054	2	14	 	 	 	2	2	20	7	88
140054	3	16	2	4	3	 	 	22	11	88
140055	1	1	 	 	3	 	 	24	4	77
140055	2	16	 	3	 	4	 	13	22	88
140055	3	38	 	 	 	4	 	9	13	88
140056	1	47	3	3	3	3	3	7	88	88
140056	2	88	 	 	 	 	 	 	 	 
140056	3	88	 	 	 	 	 	 	 	 
140057	1	16	 	2	2	 	 	7	7	7
140057	2	37	 	2	2	2	1	2	18	7
140057	3	88	 	 	 	 	 	 	 	 
140058	1	47	 	 	2	2	2	2	88	88
140058	2	88	 	 	 	 	 	 	 	 
140058	3	88	 	 	 	 	 	 	 	 
140059	1	47	 	 	2	2	2	18	88	88
140059	2	88	 	 	 	 	 	 	 	 
140059	3	88	 	 	 	 	 	 	 	 
140060	1	39	 	 	 	4	 	18	25	88
140060	2	47	3	3	3	3	3	7	88	88
140060	3	10	 	 	2	2	2	7	88	88
140061	1	47	 	2	 	 	 	2	88	88
140061	2	16	2	3	2	2	 	77	77	7
140061	3	88	 	 	 	 	 	 	 	 
140062	1	16	2	2	3	4	4	22	18	7
140062	2	42	 	 	 	3	4	18	22	7
140062	3	39	 	 	4	4	 	25	88	88
140063	1	1	 	3	 	 	 	24	88	88
140063	2	12	 	 	 	1	1	17	88	88
140063	3	39	 	 	3	 	 	25	88	88
140064	1	47	4	3	2	2	2	2	18	88
140064	2	 	 	 	 	 	 	22	88	88
140064	3	10	 	 	 	2	 	7	88	88
140065	1	42	 	 	3	 	 	16	88	88
140065	2	47	2	2	2	2	2	18	88	88
140065	3	14	 	3	 	 	 	16	88	88
140066	1	12	 	 	2	2	2	26	17	88
140066	2	14	 	 	 	2	 	88	88	88
140066	3	47	 	1	1	2	 	2	88	88
140067	1	47	3	2	3	 	 	2	88	88
140067	2	16	 	2	 	 	 	7	88	88
140067	3	88	 	 	 	 	 	 	 	 
140068	1	39	 	 	 	1	 	25	88	88
140068	2	40	 	 	1	1	1	7	88	88
140068	3	88	 	 	 	 	 	 	 	 
140069	1	23	 	 	2	 	 	9	7	7
140069	2	1	 	2	 	 	 	2	8	88
140069	3	12	 	 	 	1	 	7	7	7
140070	1	16	 	 	2	2	2	26	88	88
140070	2	34	 	3	2	 	 	2	16	88
140070	3	14	 	1	 	 	 	7	88	88
140071	1	47	3	3	3	3	3	2	88	88
140071	2	12	 	 	2	2	2	7	88	88
140071	3	88	 	 	 	 	 	 	 	 
140072	1	37	4	4	4	4	4	12	2	8
140072	2	16	2	3	2	4	4	12	2	88
140072	3	47	 	4	4	77	4	1	2	12
140073	1	16	 	3	3	 	 	2	7	7
140073	2	13	 	 	2	2	 	88	88	88
140073	3	88	 	 	 	 	 	 	 	 
140074	1	42	 	4	4	3	 	15	12	88
140074	2	47	3	3	4	4	 	18	23	16
140074	3	39	 	 	 	4	 	26	16	88
140075	1	88	 	 	 	 	 	 	 	 
140075	2	88	 	 	 	 	 	 	 	 
140075	3	88	 	 	 	 	 	 	 	 
140076	1	16	 	 	 	2	 	88	88	88
140076	2	47	 	 	 	2	 	7	88	88
140076	3	88	 	 	 	 	 	 	 	 
140077	1	88	 	 	 	 	 	 	 	 
140077	2	88	 	 	 	 	 	 	 	 
140077	3	88	 	 	 	 	 	 	 	 
140078	1	47	 	2	2	3	4	2	1	88
140078	2	16	 	 	 	1	3	18	7	88
140078	3	88	 	 	 	 	 	 	 	 
140079	1	47	3	3	4	4	4	2	88	88
140079	2	88	 	 	 	 	 	 	 	 
140079	3	88	 	 	 	 	 	 	 	 
140080	1	47	4	4	4	4	4	7	88	88
140080	2	88	 	 	 	 	 	 	 	 
140080	3	88	 	 	 	 	 	 	 	 
140081	1	13	4	4	4	4	4	2	18	88
140081	2	88	 	 	 	 	 	 	 	 
140081	3	88	 	 	 	 	 	 	 	 
140082	1	39	 	2	2	2	3	25	16	7
140082	2	16	1	2	3	2	4	7	88	88
140082	3	47	 	1	2	4	3	2	7	88
140083	1	34	 	 	3	 	 	7	88	88
140083	2	38	 	 	 	4	 	25	16	88
140083	3	16	 	 	 	2	3	22	7	88
140084	1	47	4	4	4	4	4	7	88	88
140084	2	1	 	 	 	 	3	24	88	88
140084	3	88	 	 	 	 	 	 	 	 
140085	1	47	 	 	2	2	2	7	88	88
140085	2	88	 	 	 	 	 	 	 	 
140085	3	88	 	 	 	 	 	 	 	 
140086	1	1	 	4	 	 	 	24	88	77
140086	2	16	 	2	 	 	3	22	88	88
140086	3	47	 	 	2	2	2	2	88	88
140087	1	47	2	3	3	4	4	7	88	88
140087	2	88	 	 	 	 	 	 	 	 
140087	3	88	 	 	 	 	 	 	 	 
140089	1	88	 	 	 	 	 	 	 	 
140089	2	88	 	 	 	 	 	 	 	 
140089	3	88	 	 	 	 	 	 	 	 
140090	1	47	 	2	2	2	2	7	88	88
140090	2	12	 	 	2	2	2	7	88	88
140090	3	88	 	 	 	 	 	 	 	 
140091	1	88	 	 	 	 	 	 	 	 
140091	2	88	 	 	 	 	 	 	 	 
140091	3	88	 	 	 	 	 	 	 	 
140092	1	45	 	 	 	 	2	7	88	88
140092	2	1	 	 	 	2	 	24	9	88
140092	3	47	 	 	 	2	2	2	88	88
140093	1	47	4	4	4	4	4	7	88	88
140093	2	39	 	2	 	 	 	25	88	88
140093	3	88	 	 	 	 	 	 	 	 
140094	1	16	2	3	3	 	 	22	88	88
140094	2	39	 	 	 	3	 	25	88	88
140094	3	47	3	 	 	 	3	2	7	88
140095	1	45	 	 	 	 	2	7	88	88
140095	2	88	 	 	 	 	 	 	 	 
140095	3	88	 	 	 	 	 	 	 	 
140096	1	88	 	 	 	 	 	 	 	 
140096	2	88	 	 	 	 	 	 	 	 
140096	3	88	 	 	 	 	 	 	 	 
140097	1	39	1	2	3	3	2	25	88	88
140097	2	42	1	2	1	2	3	18	88	88
140097	3	47	 	 	1	2	4	2	88	88
140098	1	37	 	 	 	2	 	25	7	88
140098	2	38	 	 	 	 	2	25	88	88
140098	3	47	 	 	 	2	3	2	1	88
140099	1	14	 	 	 	3	2	7	88	88
140099	2	47	 	1	1	2	2	18	7	88
140099	3	41	 	 	1	 	 	7	88	88
150001	1	88	 	 	 	 	 	 	 	 
150001	2	88	 	 	 	 	 	 	 	 
150001	3	88	 	 	 	 	 	 	 	 
150002	1	25	 	2	 	 	 	7	88	88
150002	2	88	 	 	 	 	 	 	 	 
150002	3	88	 	 	 	 	 	 	 	 
150003	1	47	3	3	3	3	3	7	88	88
150003	2	12	3	3	3	3	3	27	88	88
150003	3	88	 	 	 	 	 	 	 	 
150004	1	88	 	 	 	 	 	 	 	 
150004	2	88	 	 	 	 	 	 	 	 
150004	3	88	 	 	 	 	 	 	 	 
150005	1	88	 	 	 	 	 	 	 	 
150005	2	88	 	 	 	 	 	 	 	 
150005	3	88	 	 	 	 	 	 	 	 
150006	1	34	4	 	 	 	 	7	88	88
150006	2	47	3	3	3	3	4	2	88	88
150006	3	12	 	 	2	3	 	7	88	88
150007	1	38	 	 	 	2	 	25	7	88
150007	2	88	 	 	 	 	 	 	 	 
150007	3	88	 	 	 	 	 	 	 	 
150008	1	14	 	 	2	2	 	7	88	88
150008	2	1	 	 	 	3	3	24	7	88
150008	3	36	 	2	 	 	 	7	88	88
150010	1	38	 	 	 	 	2	25	88	88
150010	2	88	 	 	 	 	 	 	 	 
150010	3	88	 	 	 	 	 	 	 	 
150011	1	39	 	 	 	3	 	2	25	88
150011	2	88	 	 	 	 	 	 	 	 
150011	3	88	 	 	 	 	 	 	 	 
150014	1	47	3	4	4	4	4	2	18	88
150014	2	24	3	 	 	 	 	18	88	88
150014	3	29	3	 	 	 	 	18	88	88
150016	1	47	3	3	4	4	4	2	88	88
150016	2	12	 	 	2	2	 	27	88	88
150016	3	88	 	 	 	 	 	 	 	 
150017	1	25	 	 	 	2	 	7	88	88
150017	2	88	 	 	 	 	 	 	 	 
150017	3	88	 	 	 	 	 	 	 	 
150018	1	37	 	 	 	3	 	25	7	88
150018	2	41	 	 	1	 	 	7	88	88
150018	3	88	 	 	 	 	 	 	 	 
150019	1	25	 	3	 	 	 	9	88	88
150019	2	88	 	 	 	 	 	 	 	 
150019	3	88	 	 	 	 	 	 	 	 
150020	1	47	3	3	3	3	3	2	88	88
150020	2	12	 	 	3	3	 	27	88	88
150020	3	88	 	 	 	 	 	 	 	 
150021	1	47	3	3	3	3	3	2	88	88
150021	2	12	4	3	3	3	 	27	88	88
150021	3	1	 	 	3	 	 	7	88	88
150022	1	47	 	 	2	 	 	2	88	88
150022	2	88	 	 	 	 	 	 	 	 
150022	3	88	 	 	 	 	 	 	 	 
150023	1	88	 	 	 	 	 	 	 	 
150023	2	88	 	 	 	 	 	 	 	 
150023	3	88	 	 	 	 	 	 	 	 
150024	1	14	3	 	 	 	 	7	18	88
150024	2	47	 	 	2	 	 	1	2	18
150024	3	88	 	 	 	 	 	 	 	 
150025	1	88	 	 	 	 	 	 	 	 
150025	2	88	 	 	 	 	 	 	 	 
150025	3	88	 	 	 	 	 	 	 	 
150026	1	47	4	4	4	4	4	7	88	88
150026	2	88	 	 	 	 	 	 	 	 
150026	3	88	 	 	 	 	 	 	 	 
150027	1	88	 	 	 	 	 	 	 	 
150027	2	88	 	 	 	 	 	 	 	 
150027	3	88	 	 	 	 	 	 	 	 
150028	1	88	 	 	 	 	 	 	 	 
150028	2	88	 	 	 	 	 	 	 	 
150028	3	88	 	 	 	 	 	 	 	 
150029	1	88	 	 	 	 	 	 	 	 
150029	2	88	 	 	 	 	 	 	 	 
150029	3	88	 	 	 	 	 	 	 	 
150030	1	12	 	 	 	1	 	7	88	88
150030	2	41	 	1	 	 	 	8	88	88
150030	3	88	 	 	 	 	 	 	 	 
150031	1	29	 	 	 	3	 	7	88	88
150031	2	88	 	 	 	 	 	 	 	 
150031	3	88	 	 	 	 	 	 	 	 
150032	1	47	3	3	3	3	3	7	88	88
150032	2	12	3	3	3	3	3	7	88	88
150032	3	88	 	 	 	 	 	 	 	 
150033	1	38	 	 	 	 	3	25	7	88
150033	2	29	 	 	 	2	 	7	88	88
150033	3	14	 	 	2	 	 	7	88	88
150034	1	88	 	 	 	 	 	 	 	 
150034	2	88	 	 	 	 	 	 	 	 
150034	3	88	 	 	 	 	 	 	 	 
150035	1	37	 	 	4	 	 	9	20	88
150035	2	88	 	 	 	 	 	 	 	 
150035	3	88	 	 	 	 	 	 	 	 
150036	1	25	 	 	 	2	 	1	88	88
150036	2	37	 	 	 	 	2	17	88	88
150036	3	88	 	 	 	 	 	 	 	 
150037	1	39	 	 	 	3	 	25	7	88
150037	2	1	 	 	 	 	3	24	7	88
150037	3	88	 	 	 	 	 	 	 	 
150038	1	14	 	2	 	 	 	2	7	88
150038	2	47	 	 	 	2	1	7	88	88
150038	3	25	 	 	 	 	1	7	88	88
150039	1	39	 	 	 	2	 	9	8	88
150039	2	88	 	 	 	 	 	 	 	 
150039	3	88	 	 	 	 	 	 	 	 
150040	1	88	 	 	 	 	 	 	 	 
150040	2	88	 	 	 	 	 	 	 	 
150040	3	88	 	 	 	 	 	 	 	 
150041	1	88	 	 	 	 	 	 	 	 
150041	2	88	 	 	 	 	 	 	 	 
150041	3	88	 	 	 	 	 	 	 	 
150042	1	47	3	3	3	4	4	2	88	88
150042	2	29	 	 	3	 	 	7	88	88
150042	3	24	 	 	3	 	 	7	88	88
150043	1	88	 	 	 	 	 	 	 	 
150043	2	88	 	 	 	 	 	 	 	 
150043	3	88	 	 	 	 	 	 	 	 
150044	1	37	 	 	3	 	 	25	7	88
150044	2	38	 	 	 	2	 	25	7	88
150044	3	88	 	 	 	 	 	 	 	 
150045	1	88	 	 	 	 	 	 	 	 
150045	2	88	 	 	 	 	 	 	 	 
150045	3	88	 	 	 	 	 	 	 	 
150046	1	14	 	 	 	3	 	7	88	88
150046	2	29	 	 	3	 	 	7	88	88
150046	3	88	 	 	 	 	 	 	 	 
150047	1	1	2	 	 	 	 	7	88	88
150047	2	14	 	2	 	 	 	7	88	88
150047	3	42	 	 	 	 	2	9	88	88
150048	1	88	 	 	 	 	 	 	 	 
150048	2	88	 	 	 	 	 	 	 	 
150048	3	88	 	 	 	 	 	 	 	 
150050	1	28	 	 	3	 	 	7	88	88
150050	2	24	 	 	 	2	 	7	88	88
150050	3	88	 	 	 	 	 	 	 	 
150051	1	88	 	 	 	 	 	 	 	 
150051	2	88	 	 	 	 	 	 	 	 
150051	3	88	 	 	 	 	 	 	 	 
150052	1	47	3	3	3	2	4	2	88	88
150052	2	35	 	2	 	 	 	7	88	88
150052	3	27	 	 	 	3	 	7	88	88
150053	1	47	3	3	3	4	4	2	88	88
150053	2	24	 	3	 	 	 	7	88	88
150053	3	29	 	3	 	 	 	7	88	88
150054	1	47	3	3	3	3	3	18	88	88
150054	2	88	 	 	 	 	 	 	 	 
150054	3	88	 	 	 	 	 	 	 	 
150055	1	88	 	 	 	 	 	 	 	 
150055	2	88	 	 	 	 	 	 	 	 
150055	3	88	 	 	 	 	 	 	 	 
150056	1	88	 	 	 	 	 	 	 	 
150056	2	88	 	 	 	 	 	 	 	 
150056	3	88	 	 	 	 	 	 	 	 
150057	1	42	 	1	 	1	 	16	88	88
150057	2	24	 	 	2	 	 	18	88	19
150057	3	88	 	 	 	 	 	 	 	 
150058	1	47	 	3	3	3	4	18	88	88
150058	2	88	 	 	 	 	 	 	 	 
150058	3	88	 	 	 	 	 	 	 	 
150059	1	88	 	 	 	 	 	 	 	 
150059	2	88	 	 	 	 	 	 	 	 
150059	3	88	 	 	 	 	 	 	 	 
150060	1	39	 	 	 	1	 	16	9	88
150060	2	88	 	 	 	 	 	 	 	 
150060	3	88	 	 	 	 	 	 	 	 
150061	1	88	 	 	 	 	 	 	 	 
150061	2	88	 	 	 	 	 	 	 	 
150061	3	88	 	 	 	 	 	 	 	 
150062	1	47	 	2	3	 	 	2	88	88
150062	2	88	 	 	 	 	 	 	 	 
150062	3	88	 	 	 	 	 	 	 	 
150063	1	47	3	3	3	3	4	7	88	88
150063	2	14	 	 	 	3	 	7	88	88
150063	3	16	 	 	 	2	 	7	88	88
150064	1	47	3	3	3	4	4	7	88	88
150064	2	88	 	 	 	 	 	 	 	 
150064	3	88	 	 	 	 	 	 	 	 
150065	1	38	 	 	 	2	 	1	2	88
150065	2	25	 	 	 	2	 	20	88	88
150065	3	88	 	 	 	 	 	 	 	 
150066	1	14	 	 	2	 	 	7	88	88
150066	2	88	 	 	 	 	 	 	 	 
150066	3	88	 	 	 	 	 	 	 	 
150067	1	88	 	 	 	 	 	 	 	 
150067	2	88	 	 	 	 	 	 	 	 
150067	3	88	 	 	 	 	 	 	 	 
150068	1	14	 	 	 	 	3	7	88	88
150068	2	37	 	 	 	 	3	25	7	88
150068	3	36	 	 	 	 	2	7	88	88
150069	1	88	 	 	 	 	 	 	 	 
150069	2	88	 	 	 	 	 	 	 	 
150069	3	88	 	 	 	 	 	 	 	 
150070	1	88	 	 	 	 	 	 	 	 
150070	2	88	 	 	 	 	 	 	 	 
150070	3	88	 	 	 	 	 	 	 	 
150071	1	47	3	3	3	3	3	18	88	88
150071	2	36	 	 	3	 	 	7	88	88
150071	3	24	3	 	 	 	 	18	88	88
150072	1	47	2	3	3	4	4	18	88	88
150072	2	88	 	 	 	 	 	 	 	 
150072	3	88	 	 	 	 	 	 	 	 
150074	1	29	 	4	 	 	 	7	88	88
150074	2	88	 	 	 	 	 	 	 	 
150074	3	88	 	 	 	 	 	 	 	 
150075	1	88	 	 	 	 	 	 	 	 
150075	2	88	 	 	 	 	 	 	 	 
150075	3	88	 	 	 	 	 	 	 	 
150077	1	88	 	 	 	 	 	 	 	 
150077	2	88	 	 	 	 	 	 	 	 
150077	3	88	 	 	 	 	 	 	 	 
150078	1	1	 	 	 	 	3	7	88	88
150078	2	38	 	 	 	2	 	25	7	88
150078	3	88	 	 	 	 	 	 	 	 
150079	1	88	 	 	 	 	 	 	 	 
150079	2	88	 	 	 	 	 	 	 	 
150079	3	88	 	 	 	 	 	 	 	 
150080	1	39	 	 	 	 	3	25	7	88
150080	2	36	 	 	 	2	 	8	88	88
150080	3	41	 	2	 	 	 	7	88	88
150081	1	88	 	 	 	 	 	 	 	 
150081	2	88	 	 	 	 	 	 	 	 
150081	3	88	 	 	 	 	 	 	 	 
150082	1	88	 	 	 	 	 	 	 	 
150082	2	88	 	 	 	 	 	 	 	 
150082	3	88	 	 	 	 	 	 	 	 
150084	1	38	3	 	 	 	 	25	7	88
150084	2	39	 	3	 	 	 	25	7	88
150084	3	1	3	 	 	 	 	7	88	88
150085	1	88	 	 	 	 	 	 	 	 
150085	2	88	 	 	 	 	 	 	 	 
150085	3	88	 	 	 	 	 	 	 	 
150086	1	47	3	3	3	3	4	7	88	88
150086	2	12	 	2	3	3	 	27	88	88
150086	3	88	 	 	 	 	 	 	 	 
150087	1	88	 	 	 	 	 	 	 	 
150087	2	88	 	 	 	 	 	 	 	 
150087	3	88	 	 	 	 	 	 	 	 
150088	1	1	 	 	 	3	 	7	88	88
150088	2	88	 	 	 	 	 	 	 	 
150088	3	88	 	 	 	 	 	 	 	 
150089	1	47	3	3	3	3	3	2	88	88
150089	2	12	2	2	2	3	3	7	88	88
150089	3	88	 	 	 	 	 	 	 	 
150090	1	88	 	 	 	 	 	 	 	 
150090	2	88	 	 	 	 	 	 	 	 
150090	3	88	 	 	 	 	 	 	 	 
150091	1	88	 	 	 	 	 	 	 	 
150091	2	88	 	 	 	 	 	 	 	 
150091	3	88	 	 	 	 	 	 	 	 
150092	1	47	 	 	2	2	 	2	88	88
150092	2	25	 	 	3	 	 	7	88	88
150092	3	88	 	 	 	 	 	 	 	 
150093	1	88	 	 	 	 	 	 	 	 
150093	2	88	 	 	 	 	 	 	 	 
150093	3	88	 	 	 	 	 	 	 	 
150094	1	88	 	 	 	 	 	 	 	 
150094	2	88	 	 	 	 	 	 	 	 
150094	3	88	 	 	 	 	 	 	 	 
150095	1	88	 	 	 	 	 	 	 	 
150095	2	88	 	 	 	 	 	 	 	 
150095	3	88	 	 	 	 	 	 	 	 
150096	1	16	 	 	 	3	1	10	7	88
150096	2	29	 	 	 	 	1	27	88	88
150096	3	39	 	 	 	 	2	25	88	88
150097	1	34	 	 	3	 	 	7	88	88
150097	2	14	 	 	2	 	 	88	88	88
150097	3	88	 	 	 	 	 	 	 	 
150098	1	37	 	 	3	 	 	25	7	88
150098	2	88	 	 	 	 	 	 	 	 
150098	3	88	 	 	 	 	 	 	 	 
150099	1	14	 	 	 	2	 	7	88	88
150099	2	37	 	 	 	2	 	25	88	88
150099	3	25	 	 	1	 	 	7	88	88
150100	1	88	 	 	 	 	 	 	 	 
150100	2	88	 	 	 	 	 	 	 	 
150100	3	88	 	 	 	 	 	 	 	 
160001	1	1	2	 	 	 	 	7	88	88
160001	2	88	 	 	 	 	 	 	 	 
160001	3	88	 	 	 	 	 	 	 	 
160002	1	47	2	2	2	2	 	7	88	88
160002	2	12	 	2	2	2	 	7	88	88
160002	3	88	 	 	 	 	 	 	 	 
160003	1	36	 	 	 	2	 	16	7	88
160003	2	37	 	 	2	2	 	16	7	88
160003	3	47	2	2	2	2	 	2	7	88
160004	1	88	 	 	 	 	 	 	 	 
160004	2	88	 	 	 	 	 	 	 	 
160004	3	88	 	 	 	 	 	 	 	 
160005	1	45	 	 	 	2	 	8	7	88
160005	2	47	 	1	1	 	 	7	88	88
160005	3	12	 	 	1	1	 	7	88	88
160006	1	88	 	 	 	 	 	 	 	 
160006	2	88	 	 	 	 	 	 	 	 
160006	3	88	 	 	 	 	 	 	 	 
160007	1	38	 	 	2	2	 	20	9	77
160007	2	47	 	2	2	2	 	2	8	88
160007	3	88	 	 	 	 	 	 	 	 
160008	1	88	 	 	 	 	 	 	 	 
160008	2	88	 	 	 	 	 	 	 	 
160008	3	88	 	 	 	 	 	 	 	 
160009	1	38	 	 	 	2	 	16	9	19
160009	2	12	1	1	1	1	1	7	88	88
160009	3	14	 	 	 	1	 	16	7	88
160010	1	47	 	1	2	88	 	7	88	88
160010	2	12	 	 	1	2	 	7	88	88
160010	3	88	 	 	 	 	 	 	 	 
160011	1	47	 	2	2	2	 	7	88	88
160011	2	36	 	 	 	3	 	7	88	88
160011	3	12	 	2	2	 	 	7	88	88
160012	1	12	 	2	2	2	 	7	88	88
160012	2	47	 	2	2	2	 	7	88	88
160012	3	88	 	 	 	 	 	 	 	 
160013	1	36	 	 	 	2	 	9	17	7
160013	2	32	 	 	 	3	 	9	19	17
160013	3	14	 	 	 	 	2	9	7	88
160014	1	14	1	 	 	 	 	7	88	88
160014	2	88	 	 	 	 	 	 	 	 
160014	3	88	 	 	 	 	 	 	 	 
160015	1	14	 	 	 	 	3	9	7	88
