CHILDCODE	MEMIDR4	AGER3	MEMAGER4	MEAGMTR4	MEMSEXR4	RELATER3	RELATER4	PRMCRER4	THSVILR4	BURBRLR4	BRNREGR4	BRNZONR4	CHLBRNR4	LIVHSER4	YRDIEDR4	RWHLIVR4	RSEECHR4	RCHLVER4	RLNLIVR4	RELHHR4	MRTLSTR4	MTHRHHR4	FTHRHHR4	STRT18R4	GRDE18R4	EDCH18R4	STLL18R4	HSSTRTR4	GRADER4	STILLR4	WHYNOTR4	STRYRR4	STRMNR4	AGEGRDR4	TYPLSTR4	PERFR4	TYPATDR4	FEESR4	EXTTUTR4	WHSCHR4	BRDSCHR4	SLEEPR4	CHCARER4	HHCHRER4	NPYWRKR4	PAYWRKR4	SCHOOLR4	STUDYR4	PLAYR4	IMPAC1R4	RGJOB1R4	MONTH1R4	DAYS1R4	HOURS1R4	SSAC11R4	SSAC12R4	SSAC13R4	SSAC14R4	EMPAN1R4	OFPEN1R4	IMINC1R4	IMPAC2R4	RGJOB2R4	MONTH2R4	DAYS2R4	HOURS2R4	SSAC21R4	SSAC22R4	SSAC23R4	SSAC24R4	EMPAN2R4	OFPEN2R4	IMINC2R4	IMPAC3R4	RGJOB3R4	MONTH3R4	DAYS3R4	HOURS3R4	SSAC31R4	SSAC32R4	SSAC33R4	SSAC34R4	EMPAN3R4	OFPEN3R4	IMINC3R4	MEMCNSR4	DISABR4	MEMAFCR4	MEMLNGR4	MLNHLR41	MLNHLR42	MLNHLR43	HTSFFR41	HTSFFR42	HTSFFR43	SEEKTRR4	WHSEEKR4	MEMSMKR4	MEMTOBR4
10007	17	17	21	 	2	19	28	0	 	 	 	 	 	4	 	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10007	18	21	25	 	2	19	14	0	 	 	 	 	 	4	 	77	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10008	0	8	12	 	2	0	0	 	1	 	 	 	 	1	 	 	 	 	 	25	0	 	 	 	 	 	 	1	8	1	 	1999	1	 	 	2	4	0	1000	5	0	7	0	1	0	0	6	4	6	19	1	10	20	7	0	1	1	0	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10008	1	47	51	 	2	5	5	1	 	 	 	 	 	1	 	 	 	 	 	 	3	99	99	1	28	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	15	10	1	1	1	1	0	 	1	15	1	12	20	4	1	1	1	0	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	22	88	88	3	 	 	4	2	0	0
10008	2	32	36	 	2	13	13	0	 	 	 	 	 	2	 	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10008	3	30	-88	 	2	13	13	0	 	 	 	 	 	3	2003	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10008	4	28	32	 	1	13	13	0	 	 	 	 	 	1	 	 	 	 	 	23	0	1	99	1	11	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	1	12	12	6	0	1	1	0	1	77	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10008	5	26	30	 	2	13	13	0	 	 	 	 	 	2	 	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10008	6	25	29	 	2	1	1	0	 	 	 	 	1	2	 	7	5	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10008	7	23	27	 	2	13	13	0	 	 	 	 	 	1	 	 	 	 	 	23	0	1	99	1	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	26	8	1	1	1	1	1	1	1	15	1	12	10	3	0	1	1	0	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10008	8	21	25	 	1	13	13	0	 	 	 	 	 	1	 	 	 	 	 	23	0	1	99	1	10	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	14	1	12	30	8	1	1	1	1	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	17	88	88	1	 	 	3	11	0	0
10008	9	19	23	 	1	13	13	0	 	 	 	 	 	1	 	 	 	 	 	23	0	1	99	1	10	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	21	1	12	13	6	1	1	1	1	1	1	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10009	0	8	12	 	1	0	0	 	0	1	14	1407	 	1	 	 	 	 	 	23	0	 	 	 	 	 	 	1	6	1	 	2001	1	 	 	3	1	1200	0	5	0	10	0	1	0	0	8	1	4	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	12	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10009	1	55	59	 	1	1	1	1	 	 	 	 	 	1	 	 	 	 	 	 	1	98	99	1	4	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	26	10	1	1	1	1	1	1	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10009	2	52	56	 	2	13	13	0	 	 	 	 	 	4	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10009	3	47	51	 	2	1	1	0	 	 	 	 	0	1	 	 	 	 	 	0	1	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	6	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	4	27	88	22	1	 	6	12	0	0
10009	4	22	26	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	3	1	1	14	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	14	1	12	30	4	1	1	1	1	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10009	5	20	24	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	3	1	1	13	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	1	12	20	8	1	1	1	1	1	1	1	15	1	12	10	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10009	6	16	20	 	2	7	7	0	 	 	 	 	 	2	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10009	7	15	19	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	3	1	1	13	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10010	0	8	12	 	2	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	0	 	 	 	 	 	 	1	6	1	 	2001	1	 	 	3	4	150	0	5	0	9	0	2	0	0	8	2	3	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10010	1	44	48	 	1	1	1	1	 	 	 	 	 	1	 	 	 	 	 	 	1	99	98	1	15	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	26	8	1	1	1	1	0	 	1	19	0	11	30	4	1	1	1	1	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10010	2	42	46	 	2	1	1	0	 	 	 	 	1	1	 	 	 	 	 	0	1	99	99	1	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	10	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10010	3	4	8	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	1	2	1	 	2005	1	 	 	2	1	500	0	 	 	11	0	1	0	0	8	1	3	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	13	88	88	2	 	 	3	1	0	0
10011	0	8	12	 	2	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	0	 	 	 	 	 	 	1	6	1	 	2001	1	 	 	3	4	110	0	1	0	9	0	1	0	0	8	2	4	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10011	1	52	56	 	1	1	1	1	 	 	 	 	 	1	 	 	 	 	 	 	1	99	99	1	4	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	1	12	15	12	1	1	1	1	1	1	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	11	88	88	1	 	 	1	1	1	0
10011	2	45	49	 	2	1	1	0	 	 	 	 	0	1	 	 	 	 	 	0	1	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	5	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	7	88	88	10	 	 	3	1	0	0
10011	3	25	29	 	2	9	9	0	 	 	 	 	 	2	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10011	4	25	29	 	2	8	8	0	 	 	 	 	 	4	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10011	5	22	26	 	1	8	8	0	 	 	 	 	 	1	 	 	 	 	 	24	0	99	1	1	12	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	14	1	12	30	8	1	1	1	1	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	1	1
10011	6	16	20	 	1	8	8	0	 	 	 	 	 	2	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10011	7	13	17	 	1	8	8	0	 	 	 	 	 	1	 	 	 	 	 	23	0	99	1	 	 	 	 	1	7	0	21	 	 	15	4	 	 	 	 	 	 	8	0	0	0	8	0	0	8	12	1	12	20	8	1	1	1	1	1	77	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10011	15	11	15	 	2	9	9	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	1	10	1	 	1997	1	 	 	3	4	120	0	 	 	8	0	2	0	0	8	2	4	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	24	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	15	88	88	13	 	 	0	 	0	0
10012	0	8	12	 	1	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	0	 	 	 	 	 	 	1	3	1	 	2000	1	 	 	3	4	0	0	3	0	8	0	1	0	0	7	2	6	19	1	10	20	7	0	1	1	0	 	 	 	15	0	12	9	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10012	1	37	41	 	1	1	1	0	 	 	 	 	 	1	 	 	 	 	 	 	1	99	98	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	1	12	10	6	1	1	1	0	1	0	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	4	88	88	3	 	 	2	2	1	0
10012	2	37	41	 	2	1	1	1	 	 	 	 	1	1	 	 	 	 	 	0	1	99	99	1	2	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	11	1	12	16	5	1	1	1	0	1	0	1	15	1	12	30	2	1	0	1	0	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10012	3	22	26	 	1	7	7	0	 	 	 	 	 	2	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10012	4	27	31	 	1	14	14	0	 	 	 	 	 	4	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10012	5	19	23	 	1	7	7	0	 	 	 	 	 	2	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10012	6	15	19	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	1	9	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	5	24	7	1	1	1	1	1	1	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10012	7	14	18	 	2	14	14	0	 	 	 	 	 	2	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10012	15	11	15	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	1	6	1	 	2000	1	 	 	2	4	0	0	 	 	8	0	0	0	0	7	3	6	19	1	10	20	7	0	1	1	0	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10012	16	9	13	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	1	7	1	 	2000	1	 	 	2	4	0	0	 	 	8	0	1	0	0	7	2	6	19	1	10	20	7	0	1	1	0	 	 	 	15	1	12	9	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10012	17	5	9	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	1	4	1	 	2003	1	 	 	2	4	0	0	 	 	8	0	2	0	0	7	3	4	19	1	10	20	7	0	1	1	0	 	 	 	15	1	12	26	2	1	0	0	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10012	18	 	15	 	2	 	14	0	 	 	 	 	 	1	 	 	 	 	 	15	0	98	98	 	 	 	 	1	7	0	16	 	 	13	4	 	 	 	 	 	 	10	0	0	0	0	0	0	14	17	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	17	88	88	3	 	 	4	3	0	0
10014	0	8	12	 	2	0	0	 	0	1	14	1407	 	1	 	 	 	 	 	23	0	 	 	 	 	 	 	1	1	1	 	2001	1	 	 	4	4	900	0	3	0	11	0	1	0	0	8	2	2	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10014	1	45	49	 	1	1	1	0	 	 	 	 	 	1	 	 	 	 	 	0	1	99	99	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	24	8	1	1	1	1	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10014	2	35	39	 	2	1	1	1	 	 	 	 	0	1	 	 	 	 	 	 	1	98	98	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	24	7	1	1	1	1	0	 	1	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	4	88	88	4	 	 	3	1	0	0
10014	3	30	34	 	1	13	13	0	 	 	 	 	 	4	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10014	4	28	32	 	1	13	13	0	 	 	 	 	 	4	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10014	5	15	18	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	1	15	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	19	1	10	20	10	1	1	1	0	 	 	 	15	1	12	8	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10014	6	16	20	 	1	14	14	0	 	 	 	 	 	1	 	 	 	 	 	15	0	98	99	1	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	24	7	1	1	1	1	0	 	1	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10014	7	30	34	 	2	19	19	0	 	 	 	 	 	4	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10014	8	28	32	 	1	19	13	0	 	 	 	 	 	4	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10015	0	7	11	 	1	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	 	 	 	 	 	 	 	1	6	1	 	2001	1	 	 	2	4	35	0	1	0	9	0	1	0	0	8	2	4	19	1	10	20	8	1	1	1	1	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10015	1	55	59	 	1	1	1	0	 	 	 	 	 	1	 	 	 	 	 	 	1	99	99	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	1	12	26	8	1	1	1	1	1	1	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10015	2	37	41	 	2	1	1	1	 	 	 	 	1	1	 	 	 	 	 	0	1	98	98	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	26	4	1	1	1	1	0	 	1	15	1	12	30	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	9	88	88	6	 	 	3	2	0	0
10015	3	15	19	 	1	7	7	0	 	 	 	 	 	2	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10015	4	12	16	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	1	9	1	 	1996	1	 	 	2	4	120	0	 	 	8	0	2	0	0	8	2	4	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10015	15	8	12	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	1	6	1	 	1999	1	 	 	3	4	35	0	 	 	9	0	1	0	0	8	2	4	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10016	0	8	12	 	1	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	0	 	 	 	 	 	 	1	7	1	 	2000	1	 	 	2	1	2650	1500	5	0	9	0	1	0	0	7	3	4	19	1	10	20	8	0	1	1	0	 	 	 	15	0	12	9	1	1	0	0	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
10016	1	52	-88	 	2	5	5	0	 	 	 	 	 	3	1999	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10016	2	30	34	 	1	1	1	0	 	 	 	 	 	1	 	 	 	 	 	 	1	98	99	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	13	7	1	1	1	0	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10016	3	28	32	 	2	1	1	1	 	 	 	 	2	1	 	 	 	 	 	0	1	99	99	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	11	15	1	1	1	0	0	 	1	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
10016	4	18	22	 	2	13	13	0	 	 	 	 	 	4	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
