CHILDCODE	ASSTIDR4	ASSETR4	TOTASSR4	ASACTR4	NMOWNR4	VLASTR4
150093	1	1	5	11	5	170
150093	2	88	 	 	 	 
150093	3	88	 	 	 	 
150093	4	88	 	 	 	 
150093	5	88	 	 	 	 
150093	6	88	 	 	 	 
150094	1	1	11	11	11	400
150094	2	88	 	 	 	 
150094	3	88	 	 	 	 
150094	4	88	 	 	 	 
150094	5	88	 	 	 	 
150094	6	88	 	 	 	 
150095	1	1	7	11	7	400
150095	2	24	1	23	0	 
150095	3	30	10	23	10	56
150095	4	88	 	 	 	 
150095	5	88	 	 	 	 
150095	6	88	 	 	 	 
150096	1	1	6	11	6	460
150096	2	2	1	26	1	2000
150096	3	23	1	23	1	400
150096	4	30	2	31	2	60000
150096	5	88	 	 	 	 
150096	6	88	 	 	 	 
150097	1	1	6	11	6	450
150097	2	30	3	23	3	16
150097	3	88	 	 	 	 
150097	4	88	 	 	 	 
150097	5	88	 	 	 	 
150097	6	88	 	 	 	 
150098	1	1	2	11	2	65
150098	2	88	 	 	 	 
150098	3	88	 	 	 	 
150098	4	88	 	 	 	 
150098	5	88	 	 	 	 
150098	6	88	 	 	 	 
150099	1	1	8	11	8	620
150099	2	2	1	7	0	 
150099	3	23	3	23	2	506
150099	4	88	 	 	 	 
150099	5	88	 	 	 	 
150099	6	88	 	 	 	 
150100	1	1	6	11	6	460
150100	2	88	 	 	 	 
150100	3	88	 	 	 	 
150100	4	88	 	 	 	 
150100	5	88	 	 	 	 
150100	6	88	 	 	 	 
160001	1	1	8	11	8	352
160001	2	4	1	11	1	155
160001	3	6	3	11	3	85
160001	4	88	 	 	 	 
160001	5	88	 	 	 	 
160001	6	88	 	 	 	 
160002	1	1	5	11	5	400
160002	2	4	1	11	1	300
160002	3	21	1	21	1	5000
160002	4	88	 	 	 	 
160002	5	88	 	 	 	 
160002	6	88	 	 	 	 
160003	1	1	4	11	4	150
160003	2	88	 	 	 	 
160003	3	88	 	 	 	 
160003	4	88	 	 	 	 
160003	5	88	 	 	 	 
160003	6	88	 	 	 	 
160004	1	 	 	 	 	 
160004	2	 	 	 	 	 
160004	3	 	 	 	 	 
160004	4	 	 	 	 	 
160004	5	 	 	 	 	 
160004	6	 	 	 	 	 
160005	1	4	1	11	1	210
160005	2	1	6	11	6	240
160005	3	88	 	 	 	 
160005	4	88	 	 	 	 
160005	5	88	 	 	 	 
160005	6	88	 	 	 	 
160006	1	1	5	11	5	300
160006	2	6	2	11	2	50
160006	3	88	 	 	 	 
160006	4	88	 	 	 	 
160006	5	88	 	 	 	 
160006	6	88	 	 	 	 
160007	1	1	6	11	6	250
160007	2	4	1	11	1	150
160007	3	6	2	11	2	58
160007	4	88	 	 	 	 
160007	5	88	 	 	 	 
160007	6	88	 	 	 	 
160008	1	1	7	11	7	350
160008	2	4	1	11	1	180
160008	3	6	2	11	2	50
160008	4	88	 	 	 	 
160008	5	88	 	 	 	 
160008	6	88	 	 	 	 
160009	1	4	1	11	1	170
160009	2	1	5	11	5	110
160009	3	88	 	 	 	 
160009	4	88	 	 	 	 
160009	5	88	 	 	 	 
160009	6	88	 	 	 	 
160010	1	1	8	11	8	400
160010	2	88	 	 	 	 
160010	3	88	 	 	 	 
160010	4	88	 	 	 	 
160010	5	88	 	 	 	 
160010	6	88	 	 	 	 
160011	1	1	8	11	8	300
160011	2	4	1	11	1	250
160011	3	88	 	 	 	 
160011	4	88	 	 	 	 
160011	5	88	 	 	 	 
160011	6	88	 	 	 	 
160012	1	1	6	11	6	300
160012	2	4	1	11	1	200
160012	3	88	 	 	 	 
160012	4	88	 	 	 	 
160012	5	88	 	 	 	 
160012	6	88	 	 	 	 
160013	1	4	1	11	1	180
160013	2	1	8	11	8	230
160013	3	88	 	 	 	 
160013	4	88	 	 	 	 
160013	5	88	 	 	 	 
160013	6	88	 	 	 	 
160014	1	4	1	11	1	150
160014	2	6	3	11	3	60
160014	3	1	2	11	2	80
160014	4	88	 	 	 	 
160014	5	88	 	 	 	 
160014	6	88	 	 	 	 
160015	1	4	1	10	1	230
160015	2	1	7	11	6	180
160015	3	88	 	 	 	 
160015	4	88	 	 	 	 
160015	5	88	 	 	 	 
160015	6	88	 	 	 	 
160016	1	3	1	11	1	400
160016	2	1	6	11	6	250
160016	3	8	3	11	3	75
160016	4	6	1	11	1	25
160016	5	4	1	11	1	100
160016	6	88	 	 	 	 
160017	1	4	4	11	4	220
160017	2	1	5	11	3	160
160017	3	88	 	 	 	 
160017	4	88	 	 	 	 
160017	5	88	 	 	 	 
160017	6	88	 	 	 	 
160018	1	1	8	11	8	1000
160018	2	4	4	11	4	120
160018	3	6	3	11	3	90
160018	4	88	 	 	 	 
160018	5	88	 	 	 	 
160018	6	88	 	 	 	 
160019	1	1	6	11	6	300
160019	2	88	 	 	 	 
160019	3	88	 	 	 	 
160019	4	88	 	 	 	 
160019	5	88	 	 	 	 
160019	6	88	 	 	 	 
160020	1	1	6	11	6	300
160020	2	2	1	24	1	6000
160020	3	88	 	 	 	 
160020	4	88	 	 	 	 
160020	5	88	 	 	 	 
160020	6	88	 	 	 	 
160021	1	4	1	11	1	110
160021	2	1	4	11	4	80
160021	3	88	 	 	 	 
160021	4	88	 	 	 	 
160021	5	88	 	 	 	 
160021	6	88	 	 	 	 
160022	1	1	6	11	6	400
160022	2	4	1	11	1	70
160022	3	88	 	 	 	 
160022	4	88	 	 	 	 
160022	5	88	 	 	 	 
160022	6	88	 	 	 	 
160023	1	1	7	11	7	300
160023	2	4	1	11	1	150
160023	3	88	 	 	 	 
160023	4	88	 	 	 	 
160023	5	88	 	 	 	 
160023	6	88	 	 	 	 
160024	1	1	5	11	5	200
160024	2	4	3	11	3	120
160024	3	6	2	11	2	70
160024	4	88	 	 	 	 
160024	5	88	 	 	 	 
160024	6	88	 	 	 	 
160025	1	1	10	11	10	500
160025	2	4	1	11	1	250
160025	3	6	3	11	3	70
160025	4	88	 	 	 	 
160025	5	88	 	 	 	 
160025	6	88	 	 	 	 
160026	1	4	3	11	3	180
160026	2	1	5	11	5	80
160026	3	88	 	 	 	 
160026	4	88	 	 	 	 
160026	5	88	 	 	 	 
160026	6	88	 	 	 	 
160027	1	1	1	11	0	 
160027	2	6	2	11	2	60
160027	3	4	1	11	0	 
160027	4	88	 	 	 	 
160027	5	88	 	 	 	 
160027	6	88	 	 	 	 
160028	1	4	1	11	1	150
160028	2	1	8	11	8	210
160028	3	88	 	 	 	 
160028	4	88	 	 	 	 
160028	5	88	 	 	 	 
160028	6	88	 	 	 	 
160029	1	1	6	11	6	250
160029	2	4	1	11	1	150
160029	3	6	2	11	2	60
160029	4	88	 	 	 	 
160029	5	88	 	 	 	 
160029	6	88	 	 	 	 
160030	1	4	4	11	2	60
160030	2	1	1	11	1	15
160030	3	88	 	 	 	 
160030	4	88	 	 	 	 
160030	5	88	 	 	 	 
160030	6	88	 	 	 	 
160031	1	1	9	11	9	500
160031	2	6	4	11	4	95
160031	3	4	1	11	1	200
160031	4	88	 	 	 	 
160031	5	88	 	 	 	 
160031	6	88	 	 	 	 
160032	1	1	1	11	1	15
160032	2	6	2	11	0	 
160032	3	4	1	11	1	100
160032	4	88	 	 	 	 
160032	5	88	 	 	 	 
160032	6	88	 	 	 	 
160033	1	4	3	11	3	215
160033	2	1	5	11	5	140
160033	3	88	 	 	 	 
160033	4	88	 	 	 	 
160033	5	88	 	 	 	 
160033	6	88	 	 	 	 
160034	1	2	1	24	1	5000
160034	2	1	4	11	4	200
160034	3	8	3	11	3	100
160034	4	3	1	11	1	750
160034	5	88	 	 	 	 
160034	6	88	 	 	 	 
160035	1	4	1	11	1	100
160035	2	1	4	11	4	120
160035	3	6	3	11	3	80
160035	4	88	 	 	 	 
160035	5	88	 	 	 	 
160035	6	88	 	 	 	 
160036	1	4	1	11	0	 
160036	2	1	5	11	5	125
160036	3	88	 	 	 	 
160036	4	88	 	 	 	 
160036	5	88	 	 	 	 
160036	6	88	 	 	 	 
160037	1	1	6	11	6	250
160037	2	4	1	11	1	200
160037	3	88	 	 	 	 
160037	4	88	 	 	 	 
160037	5	88	 	 	 	 
160037	6	88	 	 	 	 
160038	1	1	8	11	8	350
160038	2	6	4	11	4	120
160038	3	4	1	11	1	150
160038	4	88	 	 	 	 
160038	5	88	 	 	 	 
160038	6	88	 	 	 	 
160039	1	4	1	11	1	260
160039	2	1	7	11	7	450
160039	3	6	3	11	3	190
160039	4	88	 	 	 	 
160039	5	88	 	 	 	 
160039	6	88	 	 	 	 
160040	1	1	9	11	9	300
160040	2	4	1	11	1	250
160040	3	88	 	 	 	 
160040	4	88	 	 	 	 
160040	5	88	 	 	 	 
160040	6	88	 	 	 	 
160041	1	1	8	11	8	350
160041	2	4	1	11	1	300
160041	3	88	 	 	 	 
160041	4	88	 	 	 	 
160041	5	88	 	 	 	 
160041	6	88	 	 	 	 
160042	1	4	1	11	1	215
160042	2	1	9	11	9	470
160042	3	88	 	 	 	 
160042	4	88	 	 	 	 
160042	5	88	 	 	 	 
160042	6	88	 	 	 	 
160043	1	4	1	11	0	 
160043	2	1	3	11	3	200
160043	3	6	1	11	1	70
160043	4	88	 	 	 	 
160043	5	88	 	 	 	 
160043	6	88	 	 	 	 
160044	1	1	9	11	9	500
160044	2	4	1	11	1	300
160044	3	88	 	 	 	 
160044	4	88	 	 	 	 
160044	5	88	 	 	 	 
160044	6	88	 	 	 	 
160045	1	4	1	11	1	165
160045	2	1	9	11	9	230
160045	3	88	 	 	 	 
160045	4	88	 	 	 	 
160045	5	88	 	 	 	 
160045	6	88	 	 	 	 
160046	1	4	1	11	1	60
160046	2	1	5	11	5	170
160046	3	88	 	 	 	 
160046	4	88	 	 	 	 
160046	5	88	 	 	 	 
160046	6	88	 	 	 	 
160047	1	1	6	11	6	320
160047	2	6	3	11	3	150
160047	3	88	 	 	 	 
160047	4	88	 	 	 	 
160047	5	88	 	 	 	 
160047	6	88	 	 	 	 
160048	1	4	1	11	1	150
160048	2	1	9	11	9	3000
160048	3	88	 	 	 	 
160048	4	88	 	 	 	 
160048	5	88	 	 	 	 
160048	6	88	 	 	 	 
160049	1	4	1	11	1	150
160049	2	1	2	11	2	130
160049	3	88	 	 	 	 
160049	4	88	 	 	 	 
160049	5	88	 	 	 	 
160049	6	88	 	 	 	 
160050	1	1	9	11	9	300
160050	2	88	 	 	 	 
160050	3	88	 	 	 	 
160050	4	88	 	 	 	 
160050	5	88	 	 	 	 
160050	6	88	 	 	 	 
160051	1	4	1	11	1	200
160051	2	1	5	11	5	300
160051	3	6	1	11	1	30
160051	4	88	 	 	 	 
160051	5	88	 	 	 	 
160051	6	88	 	 	 	 
160053	1	1	4	11	4	100
160053	2	4	1	11	1	60
160053	3	88	 	 	 	 
160053	4	88	 	 	 	 
160053	5	88	 	 	 	 
160053	6	88	 	 	 	 
160054	1	4	1	11	1	100
160054	2	1	8	11	8	500
160054	3	6	2	11	2	75
160054	4	88	 	 	 	 
160054	5	88	 	 	 	 
160054	6	88	 	 	 	 
160055	1	4	1	11	1	120
160055	2	1	5	11	1	180
160055	3	88	 	 	 	 
160055	4	88	 	 	 	 
160055	5	88	 	 	 	 
160055	6	88	 	 	 	 
160056	1	1	7	11	7	300
160056	2	4	1	11	1	150
160056	3	88	 	 	 	 
160056	4	88	 	 	 	 
160056	5	88	 	 	 	 
160056	6	88	 	 	 	 
160057	1	1	4	11	4	130
160057	2	88	 	 	 	 
160057	3	88	 	 	 	 
160057	4	88	 	 	 	 
160057	5	88	 	 	 	 
160057	6	88	 	 	 	 
160058	1	1	5	11	5	250
160058	2	4	1	11	1	150
160058	3	6	3	11	3	150
160058	4	88	 	 	 	 
160058	5	88	 	 	 	 
160058	6	88	 	 	 	 
160059	1	1	4	11	4	250
160059	2	88	 	 	 	 
160059	3	88	 	 	 	 
160059	4	88	 	 	 	 
160059	5	88	 	 	 	 
160059	6	88	 	 	 	 
160060	1	4	1	11	1	170
160060	2	1	7	11	7	240
160060	3	8	1	11	1	100
160060	4	88	 	 	 	 
160060	5	88	 	 	 	 
160060	6	88	 	 	 	 
160061	1	4	1	11	1	70
160061	2	1	5	11	5	300
160061	3	6	2	11	2	85
160061	4	88	 	 	 	 
160061	5	88	 	 	 	 
160061	6	88	 	 	 	 
160062	1	1	5	11	5	250
160062	2	3	1	11	1	180
160062	3	88	 	 	 	 
160062	4	88	 	 	 	 
160062	5	88	 	 	 	 
160062	6	88	 	 	 	 
160063	1	1	3	11	3	150
160063	2	88	 	 	 	 
160063	3	88	 	 	 	 
160063	4	88	 	 	 	 
160063	5	88	 	 	 	 
160063	6	88	 	 	 	 
160064	1	1	6	11	6	250
160064	2	88	 	 	 	 
160064	3	88	 	 	 	 
160064	4	88	 	 	 	 
160064	5	88	 	 	 	 
160064	6	88	 	 	 	 
160065	1	1	5	11	5	250
160065	2	6	1	11	1	30
160065	3	88	 	 	 	 
160065	4	88	 	 	 	 
160065	5	88	 	 	 	 
160065	6	88	 	 	 	 
160066	1	4	1	11	1	100
160066	2	1	7	11	6	175
160066	3	6	2	11	2	30
160066	4	88	 	 	 	 
160066	5	88	 	 	 	 
160066	6	88	 	 	 	 
160067	1	1	5	11	5	250
160067	2	88	 	 	 	 
160067	3	88	 	 	 	 
160067	4	88	 	 	 	 
160067	5	88	 	 	 	 
160067	6	88	 	 	 	 
160068	1	4	1	11	1	60
160068	2	1	6	11	6	150
160068	3	6	3	11	3	45
160068	4	88	 	 	 	 
160068	5	88	 	 	 	 
160068	6	88	 	 	 	 
160069	1	1	8	11	8	500
160069	2	4	1	11	1	300
160069	3	88	 	 	 	 
160069	4	88	 	 	 	 
160069	5	88	 	 	 	 
160069	6	88	 	 	 	 
160070	1	4	1	11	1	210
160070	2	1	7	11	7	170
160070	3	6	1	11	1	70
160070	4	88	 	 	 	 
160070	5	88	 	 	 	 
160070	6	88	 	 	 	 
160071	1	1	8	11	8	500
160071	2	4	1	11	1	300
160071	3	88	 	 	 	 
160071	4	88	 	 	 	 
160071	5	88	 	 	 	 
160071	6	88	 	 	 	 
160072	1	1	4	11	4	250
160072	2	88	 	 	 	 
160072	3	88	 	 	 	 
160072	4	88	 	 	 	 
160072	5	88	 	 	 	 
160072	6	88	 	 	 	 
160073	1	1	7	11	7	400
160073	2	4	1	11	1	200
160073	3	88	 	 	 	 
160073	4	88	 	 	 	 
160073	5	88	 	 	 	 
160073	6	88	 	 	 	 
160074	1	1	6	11	6	600
160074	2	4	1	11	1	130
160074	3	88	 	 	 	 
160074	4	88	 	 	 	 
160074	5	88	 	 	 	 
160074	6	88	 	 	 	 
160075	1	13	5	7	5	1500
160075	2	4	1	11	1	170
160075	3	1	5	11	5	130
160075	4	88	 	 	 	 
160075	5	88	 	 	 	 
160075	6	88	 	 	 	 
160076	1	1	7	11	7	500
160076	2	4	1	11	1	200
160076	3	88	 	 	 	 
160076	4	88	 	 	 	 
160076	5	88	 	 	 	 
160076	6	88	 	 	 	 
160077	1	1	5	11	5	300
160077	2	88	 	 	 	 
160077	3	88	 	 	 	 
160077	4	88	 	 	 	 
160077	5	88	 	 	 	 
160077	6	88	 	 	 	 
160078	1	1	2	11	2	80
160078	2	88	 	 	 	 
160078	3	88	 	 	 	 
160078	4	88	 	 	 	 
160078	5	88	 	 	 	 
160078	6	88	 	 	 	 
160079	1	4	1	11	1	250
160079	2	1	8	11	8	300
160079	3	6	2	11	2	30
160079	4	88	 	 	 	 
160079	5	88	 	 	 	 
160079	6	88	 	 	 	 
160080	1	1	6	11	6	350
160080	2	6	3	11	3	75
160080	3	4	1	11	1	120
160080	4	88	 	 	 	 
160080	5	88	 	 	 	 
160080	6	88	 	 	 	 
160081	1	1	4	11	4	200
160081	2	88	 	 	 	 
160081	3	88	 	 	 	 
160081	4	88	 	 	 	 
160081	5	88	 	 	 	 
160081	6	88	 	 	 	 
160082	1	1	8	11	8	500
160082	2	88	 	 	 	 
160082	3	88	 	 	 	 
160082	4	88	 	 	 	 
160082	5	88	 	 	 	 
160082	6	88	 	 	 	 
160083	1	1	6	11	6	250
160083	2	4	1	11	1	125
160083	3	6	4	11	4	180
160083	4	88	 	 	 	 
160083	5	88	 	 	 	 
160083	6	88	 	 	 	 
160084	1	4	2	11	2	130
160084	2	1	6	11	6	370
160084	3	88	 	 	 	 
160084	4	88	 	 	 	 
160084	5	88	 	 	 	 
160084	6	88	 	 	 	 
160086	1	1	3	11	3	150
160086	2	88	 	 	 	 
160086	3	88	 	 	 	 
160086	4	88	 	 	 	 
160086	5	88	 	 	 	 
160086	6	88	 	 	 	 
160087	1	1	5	11	5	300
160087	2	4	1	11	1	200
160087	3	2	1	5	1	6000
160087	4	88	 	 	 	 
160087	5	88	 	 	 	 
160087	6	88	 	 	 	 
160088	1	4	1	11	1	150
160088	2	1	8	11	8	260
160088	3	88	 	 	 	 
160088	4	88	 	 	 	 
160088	5	88	 	 	 	 
160088	6	88	 	 	 	 
160089	1	1	12	11	12	850
160089	2	4	1	11	1	250
160089	3	6	4	11	4	150
160089	4	88	 	 	 	 
160089	5	88	 	 	 	 
160089	6	88	 	 	 	 
160090	1	4	1	11	1	220
160090	2	1	6	11	6	360
160090	3	88	 	 	 	 
160090	4	88	 	 	 	 
160090	5	88	 	 	 	 
160090	6	88	 	 	 	 
160091	1	1	6	11	6	300
160091	2	4	1	11	1	200
160091	3	88	 	 	 	 
160091	4	88	 	 	 	 
160091	5	88	 	 	 	 
160091	6	88	 	 	 	 
160092	1	1	5	11	5	300
160092	2	88	 	 	 	 
160092	3	88	 	 	 	 
160092	4	88	 	 	 	 
160092	5	88	 	 	 	 
160092	6	88	 	 	 	 
160093	1	1	10	11	10	350
160093	2	4	1	11	1	250
160093	3	3	1	11	1	300
160093	4	6	4	11	4	70
160093	5	88	 	 	 	 
160093	6	88	 	 	 	 
160094	1	4	1	11	1	270
160094	2	1	5	11	5	450
160094	3	88	 	 	 	 
160094	4	88	 	 	 	 
160094	5	88	 	 	 	 
160094	6	88	 	 	 	 
160095	1	1	4	11	4	150
160095	2	6	2	11	2	60
160095	3	88	 	 	 	 
160095	4	88	 	 	 	 
160095	5	88	 	 	 	 
160095	6	88	 	 	 	 
160096	1	4	2	11	2	400
160096	2	1	5	11	5	150
160096	3	6	3	11	3	100
160096	4	88	 	 	 	 
160096	5	88	 	 	 	 
160096	6	88	 	 	 	 
160097	1	1	6	11	6	300
160097	2	4	1	11	1	200
160097	3	6	2	11	2	65
160097	4	88	 	 	 	 
160097	5	88	 	 	 	 
160097	6	88	 	 	 	 
160098	1	1	12	11	12	800
160098	2	4	1	11	1	300
160098	3	6	2	11	2	100
160098	4	88	 	 	 	 
160098	5	88	 	 	 	 
160098	6	88	 	 	 	 
160099	1	4	1	11	1	200
160099	2	1	6	11	6	350
160099	3	88	 	 	 	 
160099	4	88	 	 	 	 
160099	5	88	 	 	 	 
160099	6	88	 	 	 	 
160100	1	1	4	11	4	150
160100	2	88	 	 	 	 
160100	3	88	 	 	 	 
160100	4	88	 	 	 	 
160100	5	88	 	 	 	 
160100	6	88	 	 	 	 
170001	1	1	4	11	4	120
170001	2	4	1	11	1	50
170001	3	8	1	11	1	200
170001	4	2	1	8	1	100
170001	5	88	 	 	 	 
170001	6	88	 	 	 	 
170002	1	 	 	 	 	 
170002	2	 	 	 	 	 
170002	3	 	 	 	 	 
170002	4	 	 	 	 	 
170002	5	 	 	 	 	 
170002	6	 	 	 	 	 
170003	1	1	5	11	5	260
170003	2	4	2	11	2	220
170003	3	8	2	11	2	240
170003	4	13	2	5	2	120
170003	5	88	 	 	 	 
170003	6	88	 	 	 	 
170004	1	1	3	11	3	60
170004	2	4	2	11	2	200
170004	3	8	10	11	10	1000
170004	4	13	2	7	2	70
170004	5	88	 	 	 	 
170004	6	88	 	 	 	 
170005	1	1	2	11	2	40
170005	2	4	1	11	1	120
170005	3	8	14	11	14	15
170005	4	2	1	11	1	250
170005	5	13	4	7	4	500
170005	6	88	 	 	 	 
170006	1	1	3	11	3	75
170006	2	4	1	11	1	120
170006	3	8	12	11	12	1000
170006	4	2	1	8	1	300
170006	5	13	3	7	3	600
170006	6	88	 	 	 	 
170007	1	1	3	11	3	50
170007	2	4	3	11	3	350
170007	3	8	1	11	1	200
170007	4	2	2	8	2	300
170007	5	88	 	 	 	 
170007	6	88	 	 	 	 
170008	1	1	6	12	6	120
170008	2	4	1	11	1	150
170008	3	2	1	8	1	250
170008	4	8	2	11	2	400
170008	5	88	 	 	 	 
170008	6	88	 	 	 	 
170009	1	1	3	11	3	60
170009	2	4	1	11	1	80
170009	3	8	3	11	3	300
170009	4	13	1	5	1	50
170009	5	88	 	 	 	 
170009	6	88	 	 	 	 
170010	1	1	4	11	4	46
170010	2	4	1	11	1	40
170010	3	8	1	11	1	50
170010	4	2	1	8	1	80
170010	5	88	 	 	 	 
170010	6	88	 	 	 	 
170011	1	1	3	11	3	90
170011	2	4	2	11	2	200
170011	3	8	10	11	10	950
170011	4	2	1	7	1	250
170011	5	88	 	 	 	 
170011	6	88	 	 	 	 
170012	1	1	5	11	5	140
170012	2	2	1	8	1	250
170012	3	4	1	11	1	150
170012	4	8	1	11	1	300
170012	5	88	 	 	 	 
170012	6	88	 	 	 	 
170013	1	1	1	11	1	25
170013	2	13	1	6	1	60
170013	3	88	 	 	 	 
170013	4	88	 	 	 	 
170013	5	88	 	 	 	 
170013	6	88	 	 	 	 
170015	1	1	2	11	2	60
170015	2	4	1	11	1	100
170015	3	8	10	11	1	350
170015	4	2	1	7	1	200
170015	5	88	 	 	 	 
170015	6	88	 	 	 	 
170016	1	1	3	11	3	90
170016	2	4	1	11	1	80
170016	3	8	2	11	2	250
170016	4	13	3	5	3	550
170016	5	88	 	 	 	 
170016	6	88	 	 	 	 
170017	1	1	4	11	4	160
170017	2	4	2	11	2	180
170017	3	8	12	11	12	900
170017	4	13	3	7	3	200
170017	5	88	 	 	 	 
170017	6	88	 	 	 	 
170018	1	1	7	11	7	260
170018	2	4	3	11	3	330
170018	3	8	4	11	4	2300
170018	4	13	1	7	1	120
170018	5	2	3	8	3	300
170018	6	88	 	 	 	 
170019	1	1	3	11	3	75
170019	2	4	2	11	2	200
170019	3	8	10	11	10	600
170019	4	2	1	11	1	180
170019	5	13	3	7	3	100
170019	6	88	 	 	 	 
170020	1	1	2	11	2	50
170020	2	4	1	11	1	80
170020	3	8	10	11	10	600
170020	4	13	4	7	4	200
170020	5	88	 	 	 	 
170020	6	88	 	 	 	 
170021	1	1	7	11	7	50
170021	2	4	1	11	1	25
170021	3	8	1	11	1	200
170021	4	2	1	8	1	60
170021	5	88	 	 	 	 
170021	6	88	 	 	 	 
170022	1	1	6	11	6	200
170022	2	2	4	8	1	150
170022	3	4	1	11	1	150
170022	4	8	1	11	1	300
170022	5	88	 	 	 	 
170022	6	88	 	 	 	 
170023	1	1	5	11	5	120
170023	2	4	3	11	3	300
170023	3	8	4	11	4	800
170023	4	13	2	5	2	300
170023	5	88	 	 	 	 
170023	6	88	 	 	 	 
170024	1	13	3	7	3	250
170024	2	1	2	5	2	70
170024	3	4	1	5	1	100
170024	4	88	 	 	 	 
170024	5	88	 	 	 	 
170024	6	88	 	 	 	 
170025	1	1	4	11	4	60
170025	2	4	2	11	2	160
170025	3	8	4	11	4	340
170025	4	88	 	 	 	 
170025	5	88	 	 	 	 
170025	6	88	 	 	 	 
170026	1	1	6	11	6	70
170026	2	2	1	8	1	150
170026	3	4	1	11	1	200
170026	4	8	1	11	1	500
170026	5	88	 	 	 	 
170026	6	88	 	 	 	 
170027	1	1	9	11	9	135
170027	2	2	2	8	2	180
170027	3	4	2	11	2	200
170027	4	8	2	11	2	600
170027	5	88	 	 	 	 
170027	6	88	 	 	 	 
170028	1	1	7	11	7	100
170028	2	4	2	11	2	160
170028	3	2	1	8	1	100
170028	4	8	1	11	1	250
170028	5	88	 	 	 	 
170028	6	88	 	 	 	 
170029	1	1	6	11	6	80
170029	2	4	2	11	2	200
170029	3	8	4	11	4	600
170029	4	16	1	20	0	 
170029	5	88	 	 	 	 
170029	6	88	 	 	 	 
170030	1	1	5	11	5	120
170030	2	4	1	11	1	50
170030	3	2	1	8	1	120
170030	4	8	1	11	1	300
170030	5	88	 	 	 	 
170030	6	88	 	 	 	 
170031	1	1	4	12	4	150
170031	2	4	1	11	1	100
170031	3	88	 	 	 	 
170031	4	88	 	 	 	 
170031	5	88	 	 	 	 
170031	6	88	 	 	 	 
170032	1	1	4	11	4	50
170032	2	2	2	8	2	200
170032	3	4	2	11	2	200
170032	4	8	1	11	1	200
170032	5	13	5	7	5	300
170032	6	88	 	 	 	 
170033	1	1	3	11	3	80
170033	2	4	2	11	2	240
170033	3	8	4	11	4	600
170033	4	13	2	5	2	110
170033	5	88	 	 	 	 
170033	6	88	 	 	 	 
170034	1	1	5	11	5	115
170034	2	2	1	8	1	30
170034	3	4	1	11	1	100
170034	4	8	1	11	1	150
170034	5	88	 	 	 	 
170034	6	88	 	 	 	 
170035	1	1	4	11	4	110
170035	2	4	1	11	1	100
170035	3	8	1	11	1	100
170035	4	2	1	8	1	100
170035	5	88	 	 	 	 
170035	6	88	 	 	 	 
170036	1	 	 	 	 	 
170036	2	 	 	 	 	 
170036	3	 	 	 	 	 
170036	4	 	 	 	 	 
170036	5	 	 	 	 	 
170036	6	 	 	 	 	 
170037	1	1	3	11	3	60
170037	2	4	2	11	2	200
170037	3	8	14	11	14	1000
170037	4	2	1	7	1	250
170037	5	13	3	7	3	450
170037	6	88	 	 	 	 
170038	1	1	3	11	3	80
170038	2	4	2	11	2	220
170038	3	8	4	11	4	450
170038	4	13	2	5	2	120
170038	5	88	 	 	 	 
170038	6	88	 	 	 	 
170039	1	1	3	11	3	60
170039	2	4	1	11	1	150
170039	3	8	2	11	2	250
170039	4	13	2	5	2	400
170039	5	88	 	 	 	 
170039	6	88	 	 	 	 
170042	1	13	4	7	4	350
170042	2	1	2	11	2	50
170042	3	4	1	11	1	100
170042	4	8	8	11	8	500
170042	5	88	 	 	 	 
170042	6	88	 	 	 	 
170043	1	1	3	11	3	75
170043	2	4	1	11	1	80
170043	3	8	12	8	12	1000
170043	4	2	1	7	1	250
170043	5	13	4	7	4	800
170043	6	88	 	 	 	 
170044	1	 	 	 	 	 
170044	2	 	 	 	 	 
170044	3	 	 	 	 	 
170044	4	 	 	 	 	 
170044	5	 	 	 	 	 
170044	6	 	 	 	 	 
170045	1	1	3	11	3	120
170045	2	4	2	11	2	200
170045	3	8	2	11	2	230
170045	4	13	3	5	3	320
170045	5	88	 	 	 	 
170045	6	88	 	 	 	 
170046	1	1	3	11	3	60
170046	2	4	1	11	1	100
170046	3	8	2	11	2	200
170046	4	13	4	5	3	320
170046	5	88	 	 	 	 
170046	6	88	 	 	 	 
170047	1	1	5	11	5	220
170047	2	4	1	10	1	90
170047	3	8	2	11	2	240
170047	4	13	3	7	3	120
170047	5	88	 	 	 	 
170047	6	88	 	 	 	 
170048	1	1	4	11	4	200
170048	2	4	2	11	2	200
170048	3	8	2	11	2	260
170048	4	13	2	5	2	130
170048	5	88	 	 	 	 
170048	6	88	 	 	 	 
170049	1	1	7	11	7	100
170049	2	4	2	11	2	300
170049	3	2	1	8	1	50
170049	4	8	2	11	2	500
170049	5	13	10	7	10	1000
170049	6	88	 	 	 	 
170050	1	1	2	11	2	60
170050	2	4	1	11	1	80
170050	3	8	12	11	12	800
170050	4	13	4	7	4	500
170050	5	2	1	7	1	150
170050	6	88	 	 	 	 
170051	1	1	6	11	6	350
170051	2	4	3	11	3	300
170051	3	8	4	11	4	600
170051	4	13	4	5	4	580
170051	5	88	 	 	 	 
170051	6	88	 	 	 	 
170052	1	1	3	11	3	60
170052	2	4	2	11	2	200
170052	3	8	3	11	3	550
170052	4	13	4	5	4	800
