CHILDCODE	SPPGIDR4	SUPKNDR4	SUPWHOR4	SUPSRTR4	SUPENDR4	SUPFRQR4	SUPRIDR4
200099	2	3	5	-77	2006	7	80
200099	3	4	5	-77	2006	7	80
200099	4	15	5	-77	9999	7	3
200099	5	8	6	-77	9999	8	80
200099	6	20	10	2005	9999	9	0
200100	1	3	5	2001	2006	6	80
200100	2	4	5	2001	2006	6	80
200100	3	5	5	1996	9999	1	1
200100	4	20	19	2005	9999	9	80
200100	5	7	6	2000	9999	3	80
