CHILDID	ID	AGE	SEX	RELATE	STILL	YRSCHOOL	DISABLED	CARE	SUPPORT	V1020511	V1020512
VN020055	6	20	1	4	2	42	2	2	1	0	0
VN020055	7	19	1	4	2	42	2	2	1	5	0
VN020056	1	24	1	1	2	0	2	1	1	3	0
VN020056	2	24	2	1	2	0	2	1	1	0	0
VN020057	1	31	1	1	2	0	2	1	1	15	0
VN020057	2	31	2	1	2	0	2	1	1	0	0
VN020057	3	6	2	5	2	0	2	2	2	0	0
VN020060	1	25	1	1	2	0	2	2	1	6	0
VN020060	2	24	2	1	2	0	2	1	1	0	0
VN020061	1	33	1	1	2	0	2	2	1	99	0
VN020061	2	30	2	1	2	42	2	1	1	0	0
VN020061	3	7	2	5	2	0	2	2	2	0	0
VN020061	15	4	2	5	88	88	2	88	88	88	88
VN020062	1	70	2	3	2	42	2	1	1	0	0
VN020062	2	31	1	1	2	0	2	1	1	0	0
VN020062	3	24	2	1	2	42	2	1	1	0	0
VN020063	1	24	1	1	2	43	2	1	1	0	0
VN020063	2	24	2	1	2	42	2	1	1	0	0
VN020064	1	23	1	1	2	42	2	1	1	2	0
VN020064	2	22	2	1	2	42	2	1	1	0	0
VN020065	1	66	2	3	2	0	2	1	1	0	0
VN020065	2	23	1	1	2	42	2	1	1	0	0
VN020065	3	20	2	1	2	42	2	1	1	0	0
VN020066	1	71	1	3	2	42	2	1	1	0	0
VN020066	2	65	2	3	2	0	2	1	1	0	0
VN020066	3	29	1	1	2	42	2	1	1	0	0
VN020066	4	24	2	4	2	42	2	2	1	0	0
VN020066	5	22	2	1	2	42	2	1	1	0	0
VN020067	1	75	1	3	2	42	2	2	2	0	0
VN020067	2	74	2	3	2	42	2	1	2	0	0
VN020067	3	39	1	1	2	42	2	2	1	99	0
VN020067	4	13	2	5	1	43	2	2	2	0	0
VN020067	5	8	1	5	1	42	2	2	2	0	0
VN020067	6	7	2	5	1	42	2	2	2	0	0
VN020067	7	36	2	1	2	42	2	1	1	0	0
VN020068	1	34	1	1	2	43	2	1	1	12	0
VN020068	2	29	2	1	2	0	2	1	1	0	0
VN020068	3	8	2	5	1	42	2	1	2	0	0
VN020068	15	2	1	5	88	88	2	88	88	88	88
VN020069	1	30	1	1	2	42	2	1	1	10	0
VN020069	2	24	2	1	2	42	2	1	1	0	0
VN020069	15	3	2	5	88	88	2	88	88	88	88
VN020070	1	66	1	3	2	99	2	1	2	99	0
VN020070	2	24	1	1	2	43	2	1	1	0	0
VN020070	3	24	2	1	2	42	2	1	1	0	0
VN020073	1	32	1	1	2	43	2	1	1	20	0
VN020073	2	30	2	1	2	42	2	1	1	0	0
VN020073	3	11	2	5	1	42	2	1	2	0	0
VN020073	15	3	1	5	88	88	2	88	88	88	88
VN020075	1	44	2	1	2	0	2	1	1	0	0
VN020075	2	40	1	1	2	0	2	1	1	20	0
VN020075	3	18	2	5	2	42	2	2	2	0	0
VN020075	4	12	1	5	1	43	2	2	2	0	0
VN020075	5	9	2	5	1	42	2	2	2	0	0
VN020075	6	6	1	5	1	42	2	2	2	0	0
VN020077	1	52	2	4	2	0	2	1	2	0	0
VN020077	2	39	2	4	2	0	2	1	1	0	0
VN020077	3	37	2	1	2	0	2	1	1	0	0
VN020078	1	27	1	1	2	0	2	1	1	0	0
VN020078	2	27	2	1	2	42	2	1	1	0	0
VN020078	15	2	2	5	88	88	2	88	88	88	88
VN020079	1	37	1	1	2	43	2	1	1	0	0
VN020079	2	35	2	1	2	0	2	1	1	0	0
VN020079	15	3	2	5	88	88	2	88	88	88	88
VN020080	1	30	1	1	2	42	2	1	1	10	0
VN020080	2	30	2	1	2	0	2	1	1	0	0
VN020080	15	2	1	5	88	88	2	88	88	88	88
VN020081	1	31	2	1	2	43	2	1	1	0	0
VN020081	2	30	1	1	2	43	2	1	1	0	0
VN020081	3	8	1	5	1	42	2	2	2	0	0
VN020083	1	38	2	1	2	42	2	1	1	0	0
VN020083	2	11	2	5	2	0	2	1	2	0	0
VN020084	1	24	1	1	2	0	2	1	1	20	0
VN020084	2	23	2	1	2	42	2	1	1	0	0
VN020084	15	2	1	5	88	88	2	88	88	88	88
VN020086	1	27	1	1	2	43	2	1	1	2	0
VN020086	2	27	2	1	2	42	2	1	1	0	0
VN020086	15	3	2	5	88	88	2	88	88	88	88
VN020087	1	27	1	1	2	42	2	1	1	10	0
VN020087	2	27	2	1	2	0	2	1	1	0	0
VN020087	3	5	1	5	2	0	2	1	2	0	0
VN020088	1	71	2	3	2	0	2	1	2	0	0
VN020088	2	36	1	1	2	44	2	1	1	10	0
VN020088	3	26	2	1	2	42	2	1	1	0	0
VN020088	15	3	1	5	88	88	2	88	88	88	88
VN020089	1	33	1	1	2	42	2	1	1	10	0
VN020089	2	31	2	1	2	0	2	1	1	0	0
VN020089	3	11	1	5	1	43	2	1	2	0	0
VN020089	4	9	1	5	1	42	2	2	2	0	0
VN020090	1	-9999	1	3	2	99	2	2	2	10	0
VN020090	2	-9999	2	3	2	99	2	1	2	0	0
VN020090	3	25	1	1	2	42	2	1	1	10	0
VN020090	4	23	2	1	2	42	2	1	1	0	0
VN020091	1	79	1	3	2	99	2	2	1	0	0
VN020091	2	76	2	3	2	0	2	1	1	0	0
VN020091	3	38	1	1	2	42	2	1	1	25	0
VN020091	4	42	2	1	2	0	2	1	1	0	0
VN020092	1	27	1	1	2	45	2	1	1	1	0
VN020092	2	23	2	1	2	42	2	1	1	0	0
VN020094	1	34	1	1	2	0	2	1	1	20	0
VN020094	2	32	2	1	2	42	2	1	1	0	0
VN020094	3	9	1	5	1	42	2	1	2	0	0
VN020095	1	36	2	1	2	43	2	1	1	0	0
VN020095	2	35	1	1	2	42	2	1	1	0	0
VN020095	3	7	1	5	1	42	2	2	2	0	0
VN020095	15	4	2	5	88	88	2	88	88	88	88
VN020096	1	24	1	1	2	42	2	1	1	10	0
VN020096	2	23	2	1	2	0	2	1	1	0	0
VN020097	1	28	1	1	2	43	2	2	1	0	0
VN020097	2	26	2	1	2	0	2	1	1	0	0
VN020097	3	5	2	5	2	0	2	2	2	0	0
VN020098	1	29	1	1	2	42	2	1	1	15	0
VN020098	2	24	2	1	2	42	2	1	1	0	0
VN020098	15	2	1	5	88	88	2	88	88	88	88
VN020099	1	74	1	3	2	0	2	1	2	0	0
VN020099	2	22	1	1	2	0	2	1	1	5	0
VN020099	3	22	2	1	2	42	2	1	1	0	0
VN020100	1	81	2	13	2	99	2	1	2	0	0
VN020100	2	35	1	1	2	42	2	1	1	10	0
VN020100	3	33	2	1	2	43	2	1	1	0	0
VN020100	4	9	1	5	1	42	2	2	2	0	0
VN020105	1	29	1	1	2	0	2	1	1	5	0
VN020105	2	26	2	1	2	42	2	1	1	0	0
VN020106	1	71	2	3	2	0	2	1	2	0	0
VN020106	2	41	1	1	2	44	2	1	1	2	0
VN020106	3	35	2	1	2	42	2	1	1	0	0
VN020106	4	11	2	5	1	43	2	1	2	0	0
VN020106	5	8	2	5	1	42	2	1	2	0	0
VN020106	6	5	2	5	2	0	2	2	2	0	0
VN020108	1	23	1	1	2	44	2	1	1	1	0
VN020108	2	20	2	1	2	0	2	1	1	0	0
VN020110	1	50	1	3	2	0	2	1	2	20	0
VN020110	2	49	2	3	2	0	2	1	2	0	0
VN020110	4	22	1	1	2	42	2	1	1	0	0
VN020110	5	17	2	4	2	0	2	2	1	0	0
VN020110	6	20	2	1	2	0	2	1	1	0	0
VN020110	7	16	1	4	2	42	2	1	2	1	0
VN020110	8	8	2	4	1	42	2	1	2	0	0
VN020110	9	6	1	4	1	42	2	2	2	0	0
VN020112	1	45	1	3	2	0	2	1	1	0	0
VN020112	2	30	1	1	2	42	2	1	1	3	0
VN020112	3	23	1	4	2	0	2	2	2	99	99
VN020112	4	19	2	1	2	43	2	1	1	0	0
VN020112	5	17	1	4	2	43	2	1	2	0	0
VN020112	6	14	2	4	1	43	2	1	2	0	0
VN020112	7	10	1	4	1	42	2	1	2	0	0
VN020113	1	74	1	3	2	43	2	1	1	10	0
VN020113	2	68	2	3	2	0	2	1	2	0	0
VN020113	3	30	1	1	2	0	2	1	1	10	0
VN020113	4	30	2	1	2	0	2	1	1	0	0
VN020113	5	9	1	5	1	42	2	1	2	0	0
VN020113	6	8	1	5	1	42	2	2	2	0	0
VN020113	7	6	2	5	1	42	2	2	2	0	0
VN020114	1	35	1	1	2	42	2	1	1	20	0
VN020114	2	35	2	1	2	42	2	1	1	0	0
VN020114	3	12	2	5	2	42	2	1	2	0	0
VN020114	4	10	2	5	1	42	2	1	2	0	0
VN020114	5	8	2	5	1	42	2	2	2	0	0
VN020114	15	4	2	5	88	88	2	88	88	88	88
VN020117	1	33	1	1	2	0	2	1	1	2	0
VN020117	2	33	2	1	2	0	2	1	1	0	0
VN020118	1	29	1	1	2	43	2	2	1	5	0
VN020118	2	26	2	1	2	0	2	1	1	0	0
VN020118	15	4	2	5	88	88	2	88	88	88	88
VN020119	1	27	1	1	2	42	2	1	1	5	0
VN020119	2	22	2	1	2	42	2	1	1	0	0
VN020122	1	30	2	1	2	42	2	1	1	0	0
VN020122	2	28	1	1	2	0	2	1	1	10	0
VN020122	3	8	2	5	1	42	2	1	2	0	0
VN020122	4	5	1	5	2	0	2	2	2	0	0
VN020123	1	31	1	1	2	0	2	2	1	0	0
VN020123	2	31	2	1	2	0	2	1	1	0	0
VN020123	3	9	2	5	1	42	2	1	2	0	0
VN020123	4	8	1	5	1	42	2	2	2	0	0
VN020123	5	7	1	5	1	42	2	2	2	0	0
VN020125	1	37	2	1	2	43	2	1	1	20	0
VN020125	2	34	1	1	2	0	2	1	1	0	0
VN020125	3	9	1	5	1	42	2	1	2	0	0
VN020125	4	7	1	5	1	42	2	2	2	0	0
VN020129	1	30	1	1	2	43	2	1	1	0	0
VN020129	2	26	2	1	2	42	2	1	1	0	0
VN020129	3	5	2	5	2	0	2	2	2	0	0
VN020131	1	37	1	1	2	45	2	1	1	0	0
VN020131	2	36	2	1	2	42	2	1	1	0	0
VN020131	3	16	2	5	1	44	2	1	2	0	0
VN020131	4	13	1	5	1	43	2	1	2	0	0
VN020133	1	32	1	1	2	45	2	1	1	0	0
VN020133	2	32	2	1	2	45	2	1	1	0	0
VN020133	3	8	1	5	1	42	2	1	2	0	0
VN020135	1	34	1	1	2	42	2	1	1	20	0
VN020135	2	23	2	1	2	0	2	1	1	0	0
VN020136	1	37	1	1	2	43	2	1	1	10	0
VN020136	2	35	2	1	2	43	2	1	1	0	0
VN020136	3	8	2	5	1	42	2	1	2	0	0
VN020136	4	6	2	5	1	42	2	1	2	0	0
VN030001	1	19	1	1	2	42	2	1	1	10	0
VN030001	2	20	2	1	2	0	2	1	1	0	0
VN030001	3	6	1	5	1	42	2	2	2	0	0
VN030002	1	54	1	3	2	0	2	1	1	30	0
VN030002	2	53	2	3	2	0	2	1	1	10	0
VN030002	3	31	2	1	2	42	2	1	1	10	0
VN030003	1	70	2	3	2	0	2	1	2	10	2
VN030003	2	29	1	1	2	42	2	2	1	10	0
VN030003	3	27	2	1	2	42	2	1	1	0	0
VN030003	4	6	1	5	1	42	2	2	2	0	0
VN030004	1	29	2	1	2	42	2	1	1	2	0
VN030004	2	28	1	1	2	42	2	1	1	0	0
VN030004	15	3	1	5	88	88	2	88	88	88	88
VN030005	1	37	1	1	2	0	2	1	1	20	0
VN030005	2	29	2	1	2	0	2	1	1	0	0
VN030005	3	7	2	5	1	42	2	2	2	0	0
VN030005	15	3	1	5	88	88	2	88	88	88	88
VN030006	1	37	1	1	2	42	2	2	1	10	0
VN030006	2	35	2	1	2	0	2	1	1	0	0
VN030006	3	15	2	5	1	43	2	2	1	0	0
VN030006	4	12	1	5	1	42	2	2	2	0	0
VN030006	5	10	1	5	1	42	2	2	2	0	0
VN030006	6	6	2	5	1	42	2	2	2	0	0
VN030006	15	4	1	5	88	88	2	88	88	88	88
VN030007	1	24	1	1	2	43	2	1	1	0	0
VN030007	2	21	2	1	2	0	2	1	1	0	0
VN030008	1	29	1	1	2	42	2	1	1	0	0
VN030008	2	30	2	1	2	43	2	1	1	0	0
VN030008	3	9	2	5	1	42	2	1	2	0	0
VN030008	4	8	1	5	1	42	2	2	2	0	0
VN030009	1	26	1	1	2	42	2	1	1	0	0
VN030009	2	24	2	1	2	0	2	1	1	0	0
VN030009	3	5	1	5	2	0	2	2	2	0	0
VN030010	1	28	1	1	2	43	2	1	1	0	0
VN030010	2	26	2	1	2	0	2	1	1	0	0
VN030011	1	28	1	1	2	0	2	1	1	10	0
VN030011	2	26	2	1	2	0	2	1	1	5	0
VN030011	3	7	1	5	1	42	2	2	2	0	0
VN030011	4	5	2	5	2	0	2	2	2	0	0
VN030012	1	61	1	3	2	0	2	2	1	6	0
VN030012	2	45	2	3	2	0	2	1	1	5	0
VN030012	3	21	1	1	2	0	2	2	2	6	0
VN030012	4	20	2	1	2	0	2	1	1	0	0
VN030012	5	14	1	4	1	43	2	2	1	3	0
VN030012	6	12	1	4	1	42	2	1	2	0	0
VN030013	1	58	1	3	2	0	2	1	1	10	0
VN030013	2	50	2	3	2	0	2	1	1	3	0
VN030013	3	33	2	4	2	0	2	1	2	0	0
VN030013	4	23	1	1	2	0	2	1	1	5	0
VN030013	5	24	2	1	2	0	2	1	1	4	0
VN030013	6	8	1	6	1	42	2	2	2	0	0
VN030013	7	5	1	6	2	0	2	2	2	0	0
VN030014	1	70	1	3	2	0	2	1	1	20	0
VN030014	2	63	2	3	2	0	2	1	1	0	0
VN030014	3	34	1	4	2	0	1	2	2	0	0
VN030014	4	29	1	1	2	43	2	1	1	1	0
VN030014	5	20	2	1	2	0	2	1	1	0	0
VN030015	1	22	1	1	2	0	2	2	1	10	0
VN030015	2	22	2	1	2	0	2	1	1	0	0
VN030015	15	2	1	5	88	88	2	88	88	88	88
VN030016	1	78	2	13	2	0	2	1	1	2	0
VN030016	2	49	2	3	2	0	2	1	1	5	0
VN030016	3	24	1	1	2	0	2	1	1	5	0
VN030016	4	20	2	1	2	0	2	1	1	0	0
VN030016	5	12	2	4	1	42	2	1	1	0	0
VN030016	6	9	1	4	2	0	2	2	1	0	0
VN030017	1	27	1	1	2	0	2	1	1	0	0
VN030017	2	20	2	1	2	0	2	1	1	20	0
VN030017	15	3	2	5	88	88	2	88	88	88	88
VN030018	1	24	2	1	2	0	2	1	1	7	0
VN030018	2	22	1	1	2	42	2	1	1	10	0
VN030019	1	36	1	1	2	43	2	1	1	15	0
VN030019	2	30	2	1	2	0	2	1	1	0	0
VN030019	3	9	1	5	1	42	2	2	2	0	0
VN030019	4	8	1	5	1	42	2	2	2	0	0
VN030019	15	4	1	5	88	88	2	88	88	88	88
VN030020	1	22	1	1	2	0	2	1	1	0	0
VN030020	2	22	2	1	2	0	2	1	1	0	0
VN030021	1	26	1	1	2	42	2	1	1	0	0
VN030021	2	24	2	1	2	42	2	1	1	0	0
VN030021	3	5	1	5	2	0	2	2	2	0	0
VN030022	1	70	1	3	2	42	2	1	1	3	0
VN030022	2	68	2	3	2	0	2	1	1	0	0
VN030022	3	22	1	1	2	42	2	1	1	12	0
VN030022	4	20	2	1	2	42	2	1	1	0	0
VN030023	1	50	2	3	2	0	2	2	1	1	0
VN030023	2	25	1	1	2	0	2	1	1	99	99
VN030023	3	22	2	1	2	0	2	1	1	0	0
VN030024	1	60	1	3	2	42	2	2	1	5	0
VN030024	2	21	2	4	2	0	2	2	1	0	0
VN030024	3	20	1	4	2	0	2	2	1	3	0
VN030024	4	20	1	1	2	0	2	1	1	5	0
VN030024	5	19	2	1	2	0	2	1	1	0	0
VN030024	6	17	2	4	1	42	2	1	2	0	0
VN030024	7	14	2	4	2	0	2	1	2	0	0
VN030024	8	12	2	4	1	42	2	1	2	0	0
VN030024	9	8	2	4	1	42	2	2	2	0	0
VN030025	1	36	1	1	2	42	2	1	1	0	0
VN030025	2	34	2	1	2	42	2	1	1	0	0
VN030025	3	15	1	5	2	42	2	2	2	0	0
VN030025	4	12	1	5	1	43	2	2	2	0	0
VN030025	15	4	1	5	88	88	2	88	88	88	88
VN030026	1	53	2	3	2	0	2	1	1	0	0
VN030026	2	25	1	1	2	42	2	1	1	0	0
VN030026	3	24	2	1	2	42	2	1	1	0	0
VN030026	4	22	1	4	2	42	2	2	1	0	0
VN030026	5	12	1	4	1	43	2	2	2	0	0
VN030027	1	31	1	1	2	0	2	1	1	10	0
VN030027	2	27	2	1	2	0	2	1	1	0	0
VN030027	3	9	2	5	1	42	2	1	2	0	0
VN030027	4	6	2	5	1	42	2	1	2	0	0
VN030027	15	4	1	5	88	88	2	88	88	88	88
VN030028	1	28	2	1	2	0	2	1	1	5	0
VN030028	2	20	1	1	2	42	2	1	1	10	0
VN030029	1	45	1	1	2	0	2	1	1	10	0
VN030029	2	44	2	1	2	0	2	1	1	3	0
VN030029	3	15	2	5	2	43	2	1	1	0	0
VN030029	4	13	1	5	2	42	2	1	2	0	0
VN030029	5	12	2	5	1	43	2	1	2	0	0
VN030029	6	10	2	5	1	42	2	1	2	0	0
VN030029	7	7	2	5	1	42	2	1	2	0	0
VN030029	8	24	1	5	2	43	2	2	2	0	0
VN030029	9	5	1	5	2	0	2	2	2	0	0
VN030029	16	4	2	5	88	88	2	88	88	88	88
VN030029	17	3	2	5	88	88	2	88	88	88	88
VN030029	18	2	1	5	88	88	2	88	88	88	88
VN030030	1	28	1	1	2	44	2	1	1	10	0
VN030030	2	25	2	1	2	42	2	1	1	0	0
VN030030	3	6	2	5	1	42	2	2	2	0	0
VN030031	1	24	1	1	2	0	2	1	1	10	0
VN030031	2	21	2	1	2	0	2	1	1	0	0
VN030031	15	2	1	5	88	88	2	88	88	88	88
VN030032	1	30	1	1	2	46	2	1	1	20	0
VN030032	2	24	2	1	2	0	2	1	1	0	0
VN030032	15	3	1	5	88	88	2	88	88	88	88
VN030033	1	31	1	1	2	0	2	1	1	6	0
VN030033	2	24	2	1	2	0	2	1	1	2	0
VN030033	15	2	2	5	88	88	2	88	88	88	88
VN030034	1	29	1	1	2	42	2	1	1	0	0
VN030034	2	25	2	1	2	0	2	1	1	0	0
VN030034	15	3	1	5	88	88	2	88	88	88	88
VN030035	1	26	1	1	2	43	2	1	1	10	0
VN030035	2	24	2	1	2	0	2	1	1	0	0
VN030035	3	6	1	5	1	42	2	2	2	0	0
VN030035	15	4	2	5	88	88	2	88	88	88	88
VN030035	16	2	2	5	88	88	2	88	88	88	88
VN030036	1	37	1	1	2	42	2	1	1	10	0
VN030036	2	37	2	1	2	42	2	1	1	0	0
VN030036	3	11	1	5	1	42	2	1	2	0	0
VN030036	15	2	2	5	88	88	2	88	88	88	88
VN030037	1	33	1	1	2	0	2	1	1	5	0
VN030037	2	33	2	1	2	0	2	1	1	3	0
VN030037	3	13	1	5	1	43	2	1	2	0	0
VN030037	4	9	1	5	1	42	2	1	2	0	0
VN030037	15	4	1	5	88	88	2	88	88	88	88
VN030038	1	24	2	1	2	0	2	1	1	6	0
VN030038	2	23	1	1	2	0	2	1	1	5	0
VN030039	1	59	2	3	2	99	2	1	1	3	0
VN030039	2	23	2	4	2	42	2	2	1	0	0
VN030039	3	18	1	1	2	42	2	1	1	0	0
VN030039	4	20	2	1	2	42	2	1	1	0	0
VN030039	5	16	2	4	1	43	2	2	2	0	0
VN030039	6	12	1	4	1	42	2	2	2	0	0
VN030040	1	26	2	1	2	0	2	1	1	0	0
VN030040	2	23	1	1	2	0	2	1	1	3	0
VN030041	1	26	1	1	2	0	2	1	1	3	0
VN030041	2	23	2	1	2	0	2	1	1	0	0
VN030042	1	64	2	3	2	99	2	2	2	4	0
VN030042	2	33	1	1	2	99	2	2	1	4	0
VN030042	3	27	2	1	2	42	2	1	1	0	0
VN030042	4	7	2	5	1	42	2	2	2	0	0
VN030042	5	5	1	5	2	0	2	2	2	0	0
VN030043	1	31	1	1	2	0	2	2	1	20	0
VN030043	2	31	2	1	2	42	2	1	1	0	0
VN030043	3	8	1	5	1	42	2	2	2	0	0
VN030043	15	3	1	5	88	88	2	88	88	88	88
VN030044	1	21	1	1	2	42	2	1	1	10	0
VN030044	2	21	2	1	2	42	2	1	1	0	0
VN030046	1	38	1	1	2	43	2	1	1	10	0
VN030046	2	28	2	1	2	0	2	1	1	0	0
VN030046	3	6	2	5	1	42	2	2	2	0	0
VN030047	1	28	1	1	2	0	2	1	1	10	0
VN030047	2	23	2	1	2	0	2	1	1	0	0
VN030048	1	32	1	1	2	0	2	1	1	30	0
VN030048	2	28	2	1	2	0	2	1	1	30	0
VN030048	3	12	1	5	1	42	2	1	2	0	0
VN030048	4	8	1	5	2	0	2	1	2	0	0
VN030048	5	6	1	5	2	0	2	1	2	0	0
VN030048	15	3	2	5	88	88	2	88	88	88	88
VN030049	1	21	1	1	2	42	2	1	1	10	0
VN030049	2	20	2	1	2	0	2	1	1	0	0
VN030050	1	31	1	1	2	0	2	1	1	30	0
VN030050	2	27	2	1	2	0	2	1	1	3	0
VN030050	3	7	2	5	1	42	2	1	2	0	0
VN030050	15	4	2	5	88	88	2	88	88	88	88
VN030051	1	24	1	1	2	0	2	1	1	4	0
VN030051	2	22	2	1	2	42	2	1	1	0	0
VN030051	15	3	1	5	88	88	2	88	88	88	88
VN030052	1	29	1	1	2	43	2	1	1	5	0
VN030052	2	25	2	1	2	42	2	1	1	0	0
VN030052	15	4	2	5	88	88	2	88	88	88	88
VN030053	1	70	2	3	2	0	2	1	2	0	0
VN030053	2	33	2	1	2	0	2	1	1	0	0
VN030053	3	8	2	5	2	0	2	1	2	0	0
VN030055	1	31	1	1	2	0	2	1	1	20	0
VN030055	2	30	2	1	2	0	2	1	1	0	0
VN030055	3	13	2	5	1	42	2	1	2	0	0
VN030055	4	11	2	5	1	42	2	1	2	0	0
VN030055	5	8	1	5	1	42	2	2	2	0	0
VN030055	6	6	2	5	1	42	2	2	2	0	0
VN030056	1	30	2	1	2	0	2	1	1	20	0
VN030056	2	29	1	1	2	0	2	1	1	0	0
VN030056	3	8	2	5	1	42	2	1	2	0	0
VN030056	4	7	2	5	1	42	2	2	2	0	0
VN030057	1	22	1	1	2	0	2	1	1	10	0
VN030057	2	22	2	1	2	0	2	1	1	0	0
VN030057	3	5	1	5	2	0	2	2	2	0	0
VN030058	1	36	1	1	2	0	2	2	1	20	0
VN030058	2	35	2	1	2	0	2	1	1	0	0
VN030058	3	11	1	5	1	42	2	2	2	0	0
VN030058	4	8	2	5	2	0	2	2	2	0	0
VN030058	5	5	2	5	2	0	2	2	2	0	0
VN030059	1	25	2	1	2	0	2	1	1	0	0
VN030059	2	18	1	1	2	0	2	1	1	10	10
VN030061	1	43	1	3	2	0	2	1	1	10	0
VN030061	2	41	2	3	2	0	2	1	1	5	0
VN030061	3	22	1	1	2	0	2	1	1	15	0
VN030061	4	21	2	1	2	0	2	1	1	3	0
VN030061	5	14	2	4	2	0	2	1	2	0	0
VN030061	6	11	1	4	2	0	2	1	2	0	0
VN030062	1	25	1	1	2	0	2	2	1	10	0
VN030062	2	24	2	1	2	0	2	1	1	0	0
VN030062	3	6	1	5	1	42	2	2	2	0	0
VN030062	15	4	1	5	88	88	2	88	88	88	88
VN030063	1	43	1	1	2	0	2	2	1	99	0
VN030063	2	33	2	1	2	0	2	1	1	6	0
VN030063	3	18	1	5	2	42	2	2	2	0	0
VN030063	4	16	2	5	2	0	2	2	2	0	0
VN030063	5	13	2	5	1	43	2	2	2	0	0
VN030063	6	7	1	5	1	42	2	2	2	0	0
VN030063	7	5	2	5	2	0	2	2	2	0	0
VN030063	15	3	2	5	88	88	2	88	88	88	88
VN030064	1	30	1	1	2	43	2	2	1	20	0
VN030064	2	23	2	1	2	0	2	1	1	10	0
VN030064	15	4	2	5	88	88	2	88	88	88	88
VN030065	1	22	1	1	2	42	2	1	1	0	0
VN030065	2	21	2	1	2	0	2	1	1	0	0
VN030065	15	3	2	5	88	88	2	88	88	88	88
VN030066	1	33	1	1	2	42	2	1	1	10	0
VN030066	2	25	2	1	2	0	2	1	1	4	0
VN030066	3	6	2	5	2	0	2	2	2	0	0
VN030066	4	5	1	5	2	0	2	2	2	0	0
VN030067	1	25	1	1	2	0	2	1	1	2	0
VN030067	2	23	2	1	2	0	2	1	1	0	0
VN030067	15	4	2	5	88	88	2	88	88	88	88
VN030069	1	24	1	1	2	0	2	1	1	5	0
VN030069	2	23	2	1	2	42	2	1	1	0	0
VN030069	15	3	2	5	88	88	2	88	88	88	88
VN030070	1	69	2	3	2	0	2	1	1	0	0
VN030070	2	44	1	4	2	0	1	2	2	0	0
VN030070	3	27	2	1	2	0	2	1	1	0	0
VN030070	15	4	2	5	88	88	2	88	88	88	88
VN030071	1	47	1	1	2	42	2	1	1	12	0
VN030071	2	39	2	1	2	42	2	1	1	0	0
VN030071	3	12	2	5	1	43	2	1	2	0	0
VN030071	4	9	2	5	1	42	2	1	2	0	0
VN030072	1	30	2	1	2	0	2	1	1	0	0
VN030072	2	27	1	4	2	0	2	2	2	6	0
VN030072	3	21	1	4	2	0	2	1	2	0	0
VN030072	4	16	2	4	2	42	2	1	2	0	0
VN030072	5	8	2	5	1	42	2	1	2	0	0
VN030072	15	3	1	5	88	88	2	88	88	88	88
VN030073	1	40	1	1	2	42	2	1	1	20	0
VN030073	2	36	2	1	2	42	2	1	1	0	0
VN030073	3	10	1	5	1	42	2	1	2	0	0
VN030073	4	8	2	5	1	42	2	2	2	0	0
VN030074	1	64	1	3	2	0	2	1	2	0	0
VN030074	2	40	2	1	2	0	2	1	1	0	0
VN030074	3	12	1	5	1	43	2	1	1	0	0
VN030074	4	9	2	5	1	42	2	1	2	0	0
VN030074	5	5	1	5	2	0	2	2	2	0	0
VN030075	1	33	1	1	2	43	2	1	1	3	0
VN030075	2	32	2	1	2	42	2	1	1	0	0
VN030075	3	12	1	5	1	42	2	1	2	0	0
VN030075	4	5	1	5	2	0	2	2	2	0	0
VN030077	1	30	1	1	2	0	2	1	1	10	0
VN030077	2	32	2	1	2	0	2	1	1	0	0
VN030077	3	10	1	5	1	42	2	1	2	0	0
VN030077	4	8	1	5	1	42	2	1	2	0	0
VN030078	1	24	1	1	2	43	2	1	1	6	0
VN030078	2	29	2	1	2	0	2	1	1	0	0
VN030078	15	3	2	5	88	88	2	88	88	88	88
VN030079	1	28	1	1	2	0	2	1	1	20	0
VN030079	2	26	2	1	2	0	2	1	1	0	0
VN030079	3	6	1	5	1	42	2	2	2	0	0
VN030079	15	3	2	5	88	88	2	88	88	88	88
VN030081	1	28	1	1	2	0	2	1	1	20	0
VN030081	2	26	2	1	2	0	2	1	1	0	0
VN030082	1	48	1	1	2	42	2	1	1	20	0
VN030082	2	42	2	1	2	0	2	1	1	20	0
VN030082	3	20	1	5	2	0	2	1	1	20	0
VN030082	4	18	1	5	2	0	2	1	1	20	0
VN030082	5	17	2	13	2	0	2	1	1	0	0
VN030082	6	16	2	5	2	0	2	1	1	0	0
VN030082	7	10	1	5	2	0	2	1	2	0	0
VN030082	8	6	1	5	2	0	2	2	2	0	0
VN030083	1	41	1	1	2	42	2	1	1	0	0
VN030083	2	35	2	1	2	0	2	1	1	0	0
VN030083	3	15	2	5	1	43	2	1	2	0	0
VN030083	4	11	1	5	1	42	2	1	2	0	0
VN030083	5	9	1	5	1	42	2	1	2	0	0
VN030083	6	7	1	5	1	42	2	1	2	0	0
VN030083	7	5	1	5	2	0	2	2	2	0	0
VN030084	1	34	1	1	2	0	2	1	1	20	0
VN030084	2	33	2	1	2	0	2	1	1	0	0
VN030084	3	8	1	5	1	42	2	2	2	0	0
VN030086	1	27	1	1	2	43	2	2	1	20	0
VN030086	2	23	2	1	2	42	2	1	1	0	0
VN030086	3	5	2	5	2	0	2	2	2	0	0
VN030087	1	58	1	3	2	99	2	2	2	40	0
VN030087	2	57	2	3	2	99	2	1	1	0	0
