PLACEID	SERVIDR4	SERVAVLB	TIM2PLCE	CMNTRNSP
8260	35	0	12	6
8261	1	1	 	 
8261	2	1	 	 
8261	3	1	 	 
8261	4	0	 	 
8261	5	0	 	 
8261	6	1	 	 
8261	7	1	 	 
8261	8	1	 	 
8261	9	1	 	 
8261	10	1	 	 
8261	11	1	 	 
8261	12	1	 	 
8261	13	1	 	 
8261	14	1	 	 
8261	15	1	 	 
8261	16	1	 	 
8261	17	0	60	6
8261	18	1	 	 
8261	19	1	 	 
8261	20	1	 	 
8261	21	1	 	 
8261	22	1	 	 
8261	23	1	 	 
8261	24	1	 	 
8261	25	0	 	 
8261	27	1	 	 
8261	28	1	 	 
8261	29	1	 	 
8261	30	1	 	 
8261	31	1	 	 
8261	32	1	 	 
8261	33	1	 	 
8261	34	1	 	 
8261	35	1	 	 
8264	1	1	 	 
8264	2	1	 	 
8264	3	0	 	 
8264	4	0	 	 
8264	5	0	 	 
8264	6	0	 	 
8264	7	1	 	 
8264	8	1	 	 
8264	9	1	 	 
8264	10	1	 	 
8264	11	1	 	 
8264	12	1	 	 
8264	13	1	 	 
8264	14	1	 	 
8264	15	1	 	 
8264	16	0	10	1
8264	17	1	 	 
8264	18	0	10	1
8264	19	0	10	1
8264	20	0	10	1
8264	21	0	10	1
8264	22	1	 	 
8264	23	0	10	1
8264	24	1	 	 
8264	25	0	 	 
8264	27	0	10	1
8264	28	0	-88	88
8264	29	0	10	1
8264	30	1	 	 
8264	31	1	 	 
8264	32	1	 	 
8264	33	1	 	 
8264	34	1	 	 
8264	35	1	 	 
8267	1	1	 	 
8267	2	1	 	 
8267	3	0	 	 
8267	4	0	 	 
8267	5	1	 	 
8267	6	1	 	 
8267	7	1	 	 
8267	8	1	 	 
8267	9	1	 	 
8267	10	1	 	 
8267	11	1	 	 
8267	12	1	 	 
8267	13	1	 	 
8267	14	1	 	 
8267	15	1	 	 
8267	16	1	 	 
8267	17	0	-77	77
8267	18	1	 	 
8267	19	1	 	 
8267	20	1	 	 
8267	21	1	 	 
8267	22	1	 	 
8267	23	1	 	 
8267	24	1	 	 
8267	25	0	 	 
8267	27	0	20	6
8267	28	88	 	 
8267	29	1	 	 
8267	30	1	 	 
8267	31	1	 	 
8267	32	1	 	 
8267	33	1	 	 
8267	34	1	 	 
8267	35	1	 	 
8269	1	1	 	 
8269	2	1	 	 
8269	3	0	 	 
8269	4	0	 	 
8269	5	0	 	 
8269	6	0	 	 
8269	7	1	 	 
8269	8	0	 	 
8269	9	1	 	 
8269	10	1	 	 
8269	11	1	 	 
8269	12	1	 	 
8269	13	1	 	 
8269	14	1	 	 
8269	15	0	 	 
8269	16	1	 	 
8269	17	1	 	 
8269	18	0	30	7
8269	19	0	40	7
8269	20	0	20	7
8269	21	0	40	7
8269	22	0	20	7
8269	23	0	30	7
8269	24	1	 	 
8269	25	0	 	 
8269	27	0	30	7
8269	28	88	 	 
8269	29	0	10	7
8269	30	1	 	 
8269	31	1	 	 
8269	32	1	 	 
8269	33	1	 	 
8269	34	1	 	 
8269	35	1	 	 
8273	1	0	 	 
8273	2	0	 	 
8273	3	0	 	 
8273	4	0	 	 
8273	5	0	 	 
8273	6	0	 	 
8273	7	0	 	 
8273	8	0	 	 
8273	9	1	 	 
8273	10	1	 	 
8273	11	1	 	 
8273	12	1	 	 
8273	13	1	 	 
8273	14	1	 	 
8273	15	1	 	 
8273	16	1	 	 
8273	17	1	 	 
8273	18	1	 	 
8273	19	1	 	 
8273	20	1	 	 
8273	21	1	 	 
8273	22	0	15	4
8273	23	1	 	 
8273	24	1	 	 
8273	25	1	 	 
8273	27	1	 	 
8273	28	88	 	 
8273	29	1	 	 
8273	30	1	 	 
8273	31	1	 	 
8273	32	1	 	 
8273	33	1	 	 
8273	34	1	 	 
8273	35	1	 	 
8274	1	0	 	 
8274	2	0	 	 
8274	3	0	 	 
8274	4	0	 	 
8274	5	0	 	 
8274	6	0	 	 
8274	7	0	 	 
8274	8	0	 	 
8274	9	1	 	 
8274	10	0	10	1
8274	11	0	 	 
8274	12	0	10	1
8274	13	1	 	 
8274	14	0	 	 
8274	15	0	 	 
8274	16	0	20	5
8274	17	0	-77	88
8274	18	0	10	1
8274	19	0	20	5
8274	20	0	20	5
8274	21	0	15	5
8274	22	0	-77	88
8274	23	0	20	5
8274	24	0	 	 
8274	25	0	 	 
8274	27	0	15	5
8274	28	88	 	 
8274	29	0	10	5
8274	30	1	 	 
8274	31	0	10	5
8274	32	1	 	 
8274	33	0	10	5
8274	34	0	10	1
8274	35	0	10	1
8275	1	0	 	 
8275	2	1	 	 
8275	3	0	 	 
8275	4	0	 	 
8275	5	1	 	 
8275	6	0	 	 
8275	7	0	 	 
8275	8	0	 	 
8275	9	0	10	5
8275	10	1	 	 
8275	11	1	 	 
8275	12	1	 	 
8275	13	1	 	 
8275	14	1	 	 
8275	15	1	 	 
8275	16	0	20	5
8275	17	0	20	5
8275	18	0	20	5
8275	19	0	20	5
8275	20	0	10	5
8275	21	0	20	6
8275	22	0	10	5
8275	23	0	20	5
8275	24	1	 	 
8275	25	0	 	 
8275	27	0	20	6
8275	28	88	 	 
8275	29	1	 	 
8275	30	0	10	1
8275	31	1	 	 
8275	32	1	 	 
8275	33	1	 	 
8275	34	0	10	1
8275	35	0	20	5
8276	1	1	 	 
8276	2	1	 	 
8276	3	1	 	 
8276	4	1	 	 
8276	5	1	 	 
8276	6	1	 	 
8276	7	1	 	 
8276	8	0	 	 
8276	9	1	 	 
8276	10	1	 	 
8276	11	1	 	 
8276	12	1	 	 
8276	13	1	 	 
8276	14	1	 	 
8276	15	1	 	 
8276	16	1	 	 
8276	17	1	 	 
8276	18	1	 	 
8276	19	1	 	 
8276	20	0	10	7
8276	21	0	10	7
8276	22	1	 	 
8276	23	1	 	 
8276	24	1	 	 
8276	25	0	 	 
8276	27	0	10	7
8276	28	1	 	 
8276	29	1	 	 
8276	30	1	 	 
8276	31	1	 	 
8276	32	1	 	 
8276	33	1	 	 
8276	34	1	 	 
8276	35	1	 	 
8277	1	0	 	 
8277	2	1	 	 
8277	3	0	 	 
8277	4	0	 	 
8277	5	0	 	 
8277	6	0	 	 
8277	7	0	 	 
8277	8	0	 	 
8277	9	1	 	 
8277	10	1	 	 
8277	11	1	 	 
8277	12	1	 	 
8277	13	1	 	 
8277	14	1	 	 
8277	15	1	 	 
8277	16	0	10	5
8277	17	0	10	5
8277	18	0	60	7
8277	19	0	20	5
8277	20	0	60	7
8277	21	0	10	5
8277	22	0	60	7
8277	23	0	10	5
8277	24	0	 	 
8277	25	0	 	 
8277	27	0	60	7
8277	28	88	 	 
8277	29	0	10	5
8277	30	0	10	5
8277	31	1	 	 
8277	32	1	 	 
8277	33	1	 	 
8277	34	0	10	5
8277	35	0	10	5
8279	1	0	 	 
8279	2	0	 	 
8279	3	0	 	 
8279	4	0	 	 
8279	5	0	 	 
8279	6	0	 	 
8279	7	0	 	 
8279	8	0	 	 
8279	9	0	15	1
8279	10	0	5	1
8279	11	1	 	 
8279	12	0	5	1
8279	13	1	 	 
8279	14	1	 	 
8279	15	1	 	 
8279	16	0	15	1
8279	17	0	-77	88
8279	18	0	15	1
8279	19	0	20	8
8279	20	0	20	8
8279	21	0	20	8
8279	22	0	15	1
8279	23	0	15	1
8279	24	1	 	 
8279	25	0	 	 
8279	27	0	20	8
8279	28	88	 	 
8279	29	0	20	8
8279	30	0	15	1
8279	31	0	15	1
8279	32	1	 	 
8279	33	0	5	1
8279	34	0	15	1
8279	35	0	5	1
8281	1	0	 	 
8281	2	1	 	 
8281	3	0	 	 
8281	4	0	 	 
8281	5	0	 	 
8281	6	0	 	 
8281	7	0	 	 
8281	8	0	 	 
8281	9	0	5	1
8281	10	0	5	1
8281	11	0	 	 
8281	12	0	5	1
8281	13	1	 	 
8281	14	1	 	 
8281	15	1	 	 
8281	16	0	5	1
8281	17	0	5	1
8281	18	0	5	1
8281	19	0	20	7
8281	20	0	20	7
8281	21	0	20	7
8281	22	0	5	1
8281	23	0	5	1
8281	24	1	 	 
8281	25	0	 	 
8281	27	0	20	7
8281	28	88	 	 
8281	29	0	5	1
8281	30	0	5	1
8281	31	0	5	1
8281	32	1	 	 
8281	33	0	5	1
8281	34	0	5	1
8281	35	0	10	1
8285	1	0	 	 
8285	2	1	 	 
8285	3	0	 	 
8285	4	0	 	 
8285	5	1	 	 
8285	6	0	 	 
8285	7	1	 	 
8285	8	0	 	 
8285	9	1	 	 
8285	10	1	 	 
8285	11	1	 	 
8285	12	1	 	 
8285	13	1	 	 
8285	14	1	 	 
8285	15	1	 	 
8285	16	0	20	7
8285	17	0	-77	88
8285	18	0	20	7
8285	19	0	20	7
8285	20	0	20	7
8285	21	1	 	 
8285	22	1	 	 
8285	23	1	 	 
8285	24	1	 	 
8285	25	0	 	 
8285	27	0	20	7
8285	28	0	-88	88
8285	29	1	 	 
8285	30	1	 	 
8285	31	1	 	 
8285	32	1	 	 
8285	33	1	 	 
8285	34	1	 	 
8285	35	1	 	 
8286	1	1	 	 
8286	2	1	 	 
8286	3	0	 	 
8286	4	0	 	 
8286	5	1	 	 
8286	6	0	 	 
8286	7	1	 	 
8286	8	0	 	 
8286	9	1	 	 
8286	10	1	 	 
8286	11	1	 	 
8286	12	1	 	 
8286	13	1	 	 
8286	14	1	 	 
8286	15	1	 	 
8286	16	0	15	7
8286	17	0	15	7
8286	18	0	15	7
8286	19	0	15	7
8286	20	0	15	7
8286	21	0	30	6
8286	22	0	15	7
8286	23	0	15	7
8286	24	1	 	 
8286	25	0	 	 
8286	27	0	15	7
8286	28	88	 	 
8286	29	1	 	 
8286	30	1	 	 
8286	31	1	 	 
8286	32	1	 	 
8286	33	1	 	 
8286	34	1	 	 
8286	35	1	 	 
8287	1	1	 	 
8287	2	1	 	 
8287	3	0	 	 
8287	4	0	 	 
8287	5	1	 	 
8287	6	0	 	 
8287	7	0	 	 
8287	8	0	 	 
8287	9	0	5	7
8287	10	1	 	 
8287	11	1	 	 
8287	12	1	 	 
8287	13	1	 	 
8287	14	1	 	 
8287	15	1	 	 
8287	16	0	20	7
8287	17	0	20	7
8287	18	0	20	7
8287	19	0	25	7
8287	20	0	25	7
8287	21	0	20	7
8287	22	1	 	 
8287	23	0	25	7
8287	24	1	 	 
8287	25	0	 	 
8287	27	0	-77	88
8287	28	0	-88	88
8287	29	0	25	7
8287	30	0	10	7
8287	31	1	 	 
8287	32	1	 	 
8287	33	1	 	 
8287	34	0	15	1
8287	35	0	20	7
8290	1	0	 	 
8290	2	1	 	 
8290	3	0	 	 
8290	4	0	 	 
8290	5	0	 	 
8290	6	0	 	 
8290	7	0	 	 
8290	8	0	 	 
8290	9	1	 	 
8290	10	1	 	 
8290	11	1	 	 
8290	12	1	 	 
8290	13	1	 	 
8290	14	1	 	 
8290	15	1	 	 
8290	16	1	 	 
8290	17	0	15	7
8290	18	0	15	7
8290	19	0	25	7
8290	20	0	5	7
8290	21	0	-77	88
8290	22	0	15	7
8290	23	0	15	7
8290	24	1	 	 
8290	25	0	 	 
8290	27	0	10	7
8290	28	88	 	 
8290	29	1	 	 
8290	30	1	 	 
8290	31	1	 	 
8290	32	1	 	 
8290	33	1	 	 
8290	34	1	 	 
8290	35	1	 	 
8297	1	1	 	 
8297	2	1	 	 
8297	3	1	 	 
8297	4	1	 	 
8297	5	1	 	 
8297	6	1	 	 
8297	7	1	 	 
8297	8	1	 	 
8297	9	1	 	 
8297	10	1	 	 
8297	11	1	 	 
8297	12	1	 	 
8297	13	1	 	 
8297	14	1	 	 
8297	15	1	 	 
8297	16	1	 	 
8297	17	0	-77	88
8297	18	1	 	 
8297	19	1	 	 
8297	20	1	 	 
8297	21	1	 	 
8297	22	1	 	 
8297	23	1	 	 
8297	24	1	 	 
8297	25	0	 	 
8297	27	1	 	 
8297	28	1	 	 
8297	29	1	 	 
8297	30	1	 	 
8297	31	1	 	 
8297	32	1	 	 
8297	33	1	 	 
8297	34	1	 	 
8297	35	1	 	 
8298	1	0	 	 
8298	2	1	 	 
8298	3	0	 	 
8298	4	0	 	 
8298	5	1	 	 
8298	6	0	 	 
8298	7	0	 	 
8298	8	0	 	 
8298	9	1	 	 
8298	10	1	 	 
8298	11	1	 	 
8298	12	1	 	 
8298	13	1	 	 
8298	14	1	 	 
8298	15	1	 	 
8298	16	1	 	 
8298	17	0	-77	88
8298	18	0	30	6
8298	19	0	25	7
8298	20	0	10	5
8298	21	0	30	7
8298	22	0	30	6
8298	23	1	 	 
8298	24	1	 	 
8298	25	0	 	 
8298	27	0	35	7
8298	28	1	 	 
8298	29	1	 	 
8298	30	0	10	6
8298	31	1	 	 
8298	32	1	 	 
8298	33	1	 	 
8298	34	0	10	5
8298	35	1	 	 
8302	1	0	 	 
8302	2	0	 	 
8302	3	0	 	 
8302	4	0	 	 
8302	5	0	 	 
8302	6	0	 	 
8302	7	0	 	 
8302	8	0	 	 
8302	9	0	20	1
8302	10	1	 	 
8302	11	1	 	 
8302	12	1	 	 
8302	13	1	 	 
8302	14	1	 	 
8302	15	1	 	 
8302	16	0	15	7
8302	17	0	10	7
8302	18	0	10	5
8302	19	0	10	7
8302	20	0	30	7
8302	21	0	10	88
8302	22	1	 	 
8302	23	0	15	5
8302	24	1	 	 
8302	25	0	 	 
8302	27	0	30	7
8302	28	88	 	 
8302	29	0	10	5
8302	30	1	 	 
8302	31	0	10	5
8302	32	1	 	 
8302	33	0	10	5
8302	34	0	10	5
8302	35	0	30	7
8304	1	0	 	 
8304	2	0	 	 
8304	3	0	 	 
8304	4	0	 	 
8304	5	0	 	 
8304	6	0	 	 
8304	7	0	 	 
8304	8	0	 	 
8304	9	1	 	 
8304	10	1	 	 
8304	11	1	 	 
8304	12	1	 	 
8304	13	1	 	 
8304	14	1	 	 
8304	15	1	 	 
8304	16	0	10	5
8304	17	0	10	5
8304	18	0	10	5
8304	19	0	10	5
8304	20	0	10	5
8304	21	0	10	5
8304	22	0	10	5
8304	23	0	10	5
8304	24	1	 	 
8304	25	0	 	 
8304	27	0	10	5
8304	28	88	 	 
8304	29	0	10	5
8304	30	0	10	5
8304	31	0	3	1
8304	32	1	 	 
8304	33	0	10	5
8304	34	0	10	5
8304	35	0	10	5
8305	1	0	 	 
8305	2	0	 	 
8305	3	0	 	 
8305	4	0	 	 
8305	5	0	 	 
8305	6	0	 	 
8305	7	0	 	 
8305	8	0	 	 
8305	9	1	 	 
8305	10	1	 	 
8305	11	1	 	 
8305	12	1	 	 
8305	13	1	 	 
8305	14	1	 	 
8305	15	0	 	 
8305	16	0	10	7
8305	17	0	10	7
8305	18	0	10	7
8305	19	0	10	7
8305	20	0	10	7
8305	21	0	5	7
8305	22	1	 	 
8305	23	0	10	7
8305	24	1	 	 
8305	25	0	 	 
8305	27	0	10	7
8305	28	88	 	 
8305	29	0	5	7
8305	30	1	 	 
8305	31	0	5	7
8305	32	1	 	 
8305	33	0	10	1
8305	34	0	15	1
8305	35	0	10	1
8306	1	0	 	 
8306	2	0	 	 
8306	3	0	 	 
8306	4	0	 	 
8306	5	1	 	 
8306	6	0	 	 
8306	7	0	 	 
8306	8	0	 	 
8306	9	1	 	 
8306	10	1	 	 
8306	11	1	 	 
8306	12	1	 	 
8306	13	1	 	 
8306	14	1	 	 
8306	15	1	 	 
8306	16	0	30	7
8306	17	0	30	7
8306	18	0	30	7
8306	19	0	15	7
8306	20	0	20	7
8306	21	0	20	7
8306	22	0	20	7
8306	23	0	10	7
8306	24	1	 	 
8306	25	0	 	 
8306	27	0	12	7
8306	28	88	 	 
8306	29	0	10	7
8306	30	1	 	 
8306	31	1	 	 
8306	32	1	 	 
8306	33	1	 	 
8306	34	1	 	 
8306	35	1	 	 
8307	1	0	 	 
8307	2	1	 	 
8307	3	0	 	 
8307	4	0	 	 
8307	5	0	 	 
8307	6	0	 	 
8307	7	0	 	 
8307	8	0	 	 
8307	9	0	20	7
8307	10	0	20	7
8307	11	0	 	 
8307	12	0	20	7
8307	13	1	 	 
8307	14	1	 	 
8307	15	1	 	 
8307	16	0	5	7
8307	17	0	5	7
8307	18	0	5	7
8307	19	0	5	7
8307	20	0	5	7
8307	21	0	20	7
8307	22	1	 	 
8307	23	0	5	1
8307	24	1	 	 
8307	25	1	 	 
8307	27	0	20	7
8307	28	88	 	 
8307	29	0	20	7
8307	30	0	5	1
8307	31	0	5	1
8307	32	1	 	 
8307	33	0	5	1
8307	34	0	5	1
8307	35	0	5	1
8310	1	1	 	 
8310	2	1	 	 
8310	3	0	 	 
8310	4	0	 	 
8310	5	0	 	 
8310	6	0	 	 
8310	7	0	 	 
8310	8	0	 	 
8310	9	1	 	 
8310	10	1	 	 
8310	11	1	 	 
8310	12	1	 	 
8310	13	1	 	 
8310	14	1	 	 
8310	15	1	 	 
8310	16	0	5	7
8310	17	0	-77	88
8310	18	0	15	7
8310	19	0	20	7
8310	20	0	10	7
8310	21	0	60	7
8310	22	0	5	1
8310	23	0	15	7
8310	24	1	 	 
8310	25	0	 	 
8310	27	0	30	7
8310	28	88	 	 
8310	29	0	10	1
8310	30	0	30	7
8310	31	0	10	7
8310	32	1	 	 
8310	33	1	 	 
8310	34	1	 	 
8310	35	0	15	7
8311	1	0	 	 
8311	2	1	 	 
8311	3	0	 	 
8311	4	0	 	 
8311	5	0	 	 
8311	6	0	 	 
8311	7	0	 	 
8311	8	0	 	 
8311	9	1	 	 
8311	10	1	 	 
8311	11	1	 	 
8311	12	1	 	 
8311	13	1	 	 
8311	14	1	 	 
8311	15	1	 	 
8311	16	0	10	1
8311	17	0	-77	88
8311	18	0	20	7
8311	19	0	10	7
8311	20	0	10	7
8311	21	0	10	7
8311	22	0	20	7
8311	23	0	15	7
8311	24	1	 	 
8311	25	0	 	 
8311	27	0	10	7
8311	28	88	 	 
8311	29	0	10	7
8311	30	0	15	7
8311	31	0	10	7
8311	32	1	 	 
8311	33	0	10	1
8311	34	0	10	1
8311	35	0	15	5
8316	1	0	 	 
8316	2	1	 	 
8316	3	0	 	 
8316	4	0	 	 
8316	5	0	 	 
8316	6	0	 	 
8316	7	1	 	 
8316	8	1	 	 
8316	9	1	 	 
8316	10	1	 	 
8316	11	1	 	 
8316	12	1	 	 
8316	13	1	 	 
8316	14	1	 	 
8316	15	1	 	 
8316	16	1	 	 
8316	17	1	 	 
8316	18	1	 	 
8316	19	1	 	 
8316	20	1	 	 
8316	21	1	 	 
8316	22	1	 	 
8316	23	1	 	 
8316	24	1	 	 
8316	25	0	 	 
8316	27	1	 	 
8316	28	88	 	 
8316	29	1	 	 
8316	30	1	 	 
8316	31	1	 	 
8316	32	1	 	 
8316	33	1	 	 
8316	34	1	 	 
8316	35	1	 	 
8317	1	0	 	 
8317	2	1	 	 
8317	3	0	 	 
8317	4	0	 	 
8317	5	0	 	 
8317	6	0	 	 
8317	7	0	 	 
8317	8	0	 	 
8317	9	1	 	 
8317	10	1	 	 
8317	11	1	 	 
8317	12	1	 	 
8317	13	1	 	 
8317	14	1	 	 
8317	15	1	 	 
8317	16	1	 	 
8317	17	0	15	8
8317	18	0	15	8
8317	19	88	 	 
8317	20	0	15	8
8317	21	88	 	 
8317	22	1	 	 
8317	23	1	 	 
8317	24	1	 	 
8317	25	0	 	 
8317	27	88	 	 
8317	28	88	 	 
8317	29	0	15	8
8317	30	1	 	 
8317	31	1	 	 
8317	32	1	 	 
8317	33	1	 	 
8317	34	1	 	 
8317	35	1	 	 
8318	1	1	 	 
8318	2	1	 	 
8318	3	0	 	 
8318	4	0	 	 
8318	5	1	 	 
8318	6	0	 	 
8318	7	0	 	 
8318	8	0	 	 
8318	9	1	 	 
8318	10	1	 	 
8318	11	1	 	 
8318	12	0	20	7
8318	13	1	 	 
8318	14	1	 	 
8318	15	1	 	 
8318	16	0	60	7
8318	17	0	60	7
8318	18	0	60	7
8318	19	0	180	7
8318	20	0	180	7
8318	21	0	180	7
8318	22	1	 	 
8318	23	0	180	7
8318	24	1	 	 
8318	25	0	 	 
8318	27	0	180	7
8318	28	88	 	 
8318	29	0	180	7
8318	30	1	 	 
8318	31	1	 	 
8318	32	1	 	 
8318	33	1	 	 
8318	34	1	 	 
8318	35	1	 	 
8319	1	1	 	 
8319	2	1	 	 
8319	3	1	 	 
8319	4	0	 	 
8319	5	0	 	 
8319	6	0	 	 
8319	7	0	 	 
8319	8	0	 	 
8319	9	1	 	 
8319	10	1	 	 
8319	11	1	 	 
8319	12	0	15	4
8319	13	1	 	 
8319	14	0	 	 
8319	15	0	 	 
8319	16	1	 	 
8319	17	0	15	4
8319	18	0	15	4
8319	19	0	15	4
8319	20	0	15	4
8319	21	0	15	4
8319	22	0	15	4
8319	23	0	15	4
8319	24	0	 	 
8319	25	0	 	 
8319	27	0	15	4
8319	28	88	 	 
8319	29	0	15	4
8319	30	0	15	4
8319	31	1	 	 
8319	32	1	 	 
8319	33	1	 	 
8319	34	1	 	 
8319	35	1	 	 
8320	1	0	 	 
8320	2	1	 	 
8320	3	0	 	 
8320	4	0	 	 
8320	5	0	 	 
8320	6	0	 	 
8320	7	0	 	 
8320	8	0	 	 
8320	9	0	10	7
8320	10	0	10	7
8320	11	0	 	 
8320	12	0	10	7
8320	13	1	 	 
8320	14	1	 	 
8320	15	1	 	 
8320	16	0	30	7
8320	17	0	30	7
8320	18	0	10	7
8320	19	0	30	7
8320	20	0	30	7
8320	21	0	30	7
8320	22	0	10	7
8320	23	0	30	7
8320	24	1	 	 
8320	25	88	 	 
8320	27	0	30	7
8320	28	0	-88	88
8320	29	0	30	7
8320	30	0	10	7
8320	31	0	10	7
8320	32	1	 	 
8320	33	0	10	7
8320	34	0	10	7
8320	35	0	10	7
8321	1	0	 	 
8321	2	1	 	 
8321	3	0	 	 
8321	4	0	 	 
8321	5	0	 	 
8321	6	0	 	 
8321	7	0	 	 
8321	8	0	 	 
8321	9	1	 	 
8321	10	1	 	 
8321	11	1	 	 
8321	12	1	 	 
8321	13	1	 	 
8321	14	1	 	 
8321	15	1	 	 
8321	16	0	10	1
8321	17	1	 	 
8321	18	0	20	4
8321	19	0	20	4
8321	20	0	20	4
8321	21	0	20	4
8321	22	0	12	4
8321	23	0	12	4
8321	24	1	 	 
8321	25	0	 	 
8321	27	0	12	4
8321	28	88	 	 
8321	29	0	20	4
8321	30	1	 	 
8321	31	1	 	 
8321	32	1	 	 
8321	33	1	 	 
8321	34	1	 	 
8321	35	1	 	 
8322	1	0	 	 
8322	2	0	 	 
8322	3	0	 	 
8322	4	0	 	 
8322	5	0	 	 
8322	6	0	 	 
8322	7	1	 	 
8322	8	0	 	 
8322	9	1	 	 
8322	10	1	 	 
8322	11	1	 	 
8322	12	1	 	 
8322	13	1	 	 
8322	14	1	 	 
8322	15	0	 	 
8322	16	0	3	5
8322	17	0	3	5
8322	18	0	3	5
8322	19	0	3	5
8322	20	0	3	5
8322	21	0	3	5
8322	22	0	3	5
8322	23	0	3	5
8322	24	1	 	 
8322	25	1	 	 
8322	27	0	3	5
8322	28	88	 	 
8322	29	0	3	5
8322	30	1	 	 
8322	31	0	3	5
8322	32	1	 	 
8322	33	0	5	1
8322	34	0	5	1
8322	35	0	3	5
8323	1	1	 	 
8323	2	1	 	 
8323	3	0	 	 
8323	4	0	 	 
8323	5	0	 	 
8323	6	0	 	 
8323	7	0	 	 
8323	8	0	 	 
8323	9	1	 	 
8323	10	1	 	 
8323	11	1	 	 
8323	12	1	 	 
8323	13	1	 	 
8323	14	1	 	 
8323	15	1	 	 
8323	16	1	 	 
8323	17	1	 	 
8323	18	0	10	5
8323	19	0	10	5
8323	20	0	10	5
8323	21	0	10	5
8323	22	0	10	5
8323	23	0	20	5
8323	24	1	 	 
8323	25	0	 	 
8323	27	0	10	5
8323	28	88	 	 
8323	29	0	10	5
8323	30	1	 	 
8323	31	0	10	1
8323	32	1	 	 
8323	33	1	 	 
8323	34	1	 	 
8323	35	0	20	5
8325	1	0	 	 
8325	2	1	 	 
8325	3	0	 	 
8325	4	0	 	 
8325	5	0	 	 
8325	6	0	 	 
8325	7	0	 	 
8325	8	0	 	 
8325	9	0	10	1
8325	10	1	 	 
8325	11	1	 	 
8325	12	1	 	 
8325	13	1	 	 
8325	14	1	 	 
8325	15	1	 	 
8325	16	1	 	 
8325	17	0	10	88
8325	18	1	 	 
8325	19	1	 	 
8325	20	0	20	7
8325	21	0	20	7
8325	22	0	5	5
8325	23	0	10	5
8325	24	0	 	 
8325	25	0	 	 
8325	27	0	15	7
8325	28	88	 	 
8325	29	0	20	7
8325	30	1	 	 
8325	31	0	10	88
8325	32	1	 	 
8325	33	1	 	 
8325	34	0	10	88
8325	35	1	 	 
8327	1	1	 	 
8327	2	1	 	 
8327	3	0	 	 
8327	4	0	 	 
8327	5	0	 	 
8327	6	0	 	 
8327	7	0	 	 
8327	8	0	 	 
8327	9	1	 	 
8327	10	1	 	 
8327	11	1	 	 
8327	12	1	 	 
8327	13	1	 	 
8327	14	1	 	 
8327	15	1	 	 
8327	16	0	10	6
8327	17	0	20	6
8327	18	0	20	6
8327	19	0	30	6
8327	20	0	8	1
8327	21	0	30	6
8327	22	0	30	6
8327	23	0	30	6
8327	24	1	 	 
8327	25	0	 	 
8327	27	0	30	6
8327	28	88	 	 
8327	29	0	8	1
8327	30	0	5	1
8327	31	0	5	1
8327	32	1	 	 
8327	33	0	5	5
8327	34	0	5	5
8327	35	0	5	5
8328	1	0	 	 
8328	2	1	 	 
8328	3	1	 	 
8328	4	0	 	 
8328	5	0	 	 
8328	6	1	 	 
8328	7	1	 	 
8328	8	0	 	 
8328	9	1	 	 
8328	10	0	40	1
8328	11	0	 	 
8328	12	0	120	7
8328	13	1	 	 
8328	14	1	 	 
8328	15	0	 	 
8328	16	0	40	1
8328	17	0	40	1
8328	18	1	 	 
8328	19	0	40	1
8328	20	0	40	1
8328	21	0	80	1
8328	22	0	40	1
8328	23	0	240	7
8328	24	0	 	 
8328	25	0	 	 
8328	27	0	40	1
8328	28	0	-88	88
8328	29	0	80	1
8328	30	1	 	 
8328	31	1	 	 
8328	32	0	 	 
8328	33	1	 	 
8328	34	1	 	 
8328	35	0	40	1
8333	1	0	 	 
8333	2	1	 	 
8333	3	1	 	 
8333	4	0	 	 
8333	5	0	 	 
8333	6	0	 	 
8333	7	0	 	 
8333	8	0	 	 
8333	9	1	 	 
8333	10	1	 	 
8333	11	0	 	 
8333	12	0	300	6
8333	13	0	 	 
8333	14	0	 	 
8333	15	0	 	 
8333	16	0	300	6
8333	17	0	300	6
8333	18	0	300	6
8333	19	0	360	6
8333	20	0	360	6
8333	21	0	360	6
8333	22	0	300	6
8333	23	0	300	6
8333	24	0	 	 
8333	25	0	 	 
8333	27	0	360	6
8333	28	88	 	 
8333	29	0	360	6
8333	30	0	300	6
8333	31	0	360	6
8333	32	1	 	 
8333	33	1	 	 
8333	34	0	240	1
8333	35	0	240	1
8334	1	0	 	 
8334	2	1	 	 
8334	3	0	 	 
8334	4	0	 	 
8334	5	0	 	 
8334	6	1	 	 
8334	7	1	 	 
8334	8	0	 	 
8334	9	1	 	 
8334	10	1	 	 
8334	11	0	 	 
8334	12	0	60	1
8334	13	1	 	 
8334	14	1	 	 
8334	15	0	 	 
8334	16	0	180	6
8334	17	0	120	6
8334	18	0	120	6
8334	19	0	180	6
8334	20	0	180	6
8334	21	0	120	6
8334	22	0	180	6
8334	23	0	180	6
8334	24	1	 	 
8334	25	0	 	 
8334	27	0	180	6
8334	28	88	 	 
8334	29	0	120	6
8334	30	1	 	 
8334	31	0	180	6
8334	32	0	 	 
8334	33	1	 	 
8334	34	0	60	1
8334	35	0	60	1
8336	1	0	 	 
8336	2	0	 	 
8336	3	0	 	 
8336	4	0	 	 
8336	5	0	 	 
8336	6	0	 	 
8336	7	0	 	 
8336	8	0	 	 
