PLACEID	LCPRIDR4	ITEMPRC1	ITEMVND1	ITEMINF1
8436	37	0	16	2
8436	38	1,2	16	2
8436	39	0,5	1	2
8436	40	1,2	16	2
8436	41	0,8	16	2
8436	42	2,5	16	2
8436	43	2	16	2
8436	44	4	16	2
8436	45	6	16	2
8436	46	37	1	2
8436	61	5,5	1	2
8436	70	4	16	2
8437	1	1,5	14	4
8437	2	50	14	4
8437	3	15	14	3
8437	4	15	14	3
8437	5	28	14	3
8437	6	25	14	3
8437	7	0,5	10	11
8437	8	0,03	10	11
8437	9	0,11	10	11
8437	10	0,08	10	11
8437	11	1	14	6
8437	12	2,2	14	2
8437	13	2,6	14	2
8437	15	0,8	14	2
8437	16	2,9	14	2
8437	17	1,8	14	2
8437	18	0	16	2
8437	19	1	14	2
8437	20	6,5	1	8
8437	21	1	14	2
8437	23	0,2	14	2
8437	24	4,5	14	2
8437	25	1	14	2
8437	27	6,3	14	5
8437	28	12	14	5
8437	29	7	14	5
8437	30	2,8	14	2
8437	32	14	14	2
8437	33	5	14	2
8437	34	1	14	2
8437	35	1,5	14	2
8437	36	3,8	1	8
8437	37	0	16	8
8437	38	1	1	8
8437	39	0,5	1	8
8437	40	3	14	6
8437	41	1	14	6
8437	42	3	14	6
8437	43	1,2	14	6
8437	44	3,5	14	6
8437	45	6	14	7
8437	46	34	1	2
8437	61	4,9	14	2
8437	70	4	14	2
8438	1	2	1	5
8438	2	50	16	5
8438	3	20	16	5
8438	4	20	16	5
8438	5	25	16	5
8438	6	25	16	5
8438	7	0,5	10	4
8438	8	0,05	10	4
8438	9	0,15	10	4
8438	10	-88	10	4
8438	11	1,2	1	5
8438	12	2,8	1	5
8438	13	3	1	5
8438	15	1	1	5
8438	16	2,3	1	5
8438	17	2,5	1	5
8438	18	-88	16	5
8438	19	1	1	5
8438	20	4,5	1	5
8438	21	1,5	1	5
8438	23	0,2	1	5
8438	24	4	1	5
8438	25	1	1	5
8438	27	5	16	5
8438	28	10	16	5
8438	29	7	16	5
8438	30	2	1	5
8438	32	15	16	5
8438	33	7	1	5
8438	34	1	1	5
8438	35	1,5	1	5
8438	36	4,5	1	5
8438	37	-88	16	5
8438	38	1,2	1	5
8438	39	0,5	1	5
8438	40	1,5	16	5
8438	41	1	16	5
8438	42	2,5	16	5
8438	43	1,5	16	5
8438	44	3,5	16	5
8438	45	6	16	5
8438	46	35	1	5
8438	61	5	1	5
8438	70	2,7	1	5
8439	1	1,5	1	8
8439	2	50	16	8
8439	3	14	16	7
8439	4	14	16	7
8439	5	33	16	7
8439	6	25	16	7
8439	7	0,5	10	6
8439	8	0,03	10	6
8439	9	0,11	10	6
8439	10	0,08	10	6
8439	11	1	14	2
8439	12	2,5	14	5
8439	13	2,8	14	5
8439	15	1	14	4
8439	16	2,9	14	5
8439	17	1,9	14	5
8439	18	0	16	5
8439	19	1,1	14	5
8439	20	8	14	4
8439	21	1	14	4
8439	23	0,2	14	5
8439	24	5	14	5
8439	25	1	14	5
8439	27	6	14	2
8439	28	12	14	2
8439	29	7	14	2
8439	30	7	14	2
8439	32	10	14	5
8439	33	5	14	5
8439	34	1	14	4
8439	35	1,5	14	4
8439	36	4	14	4
8439	37	0	16	5
8439	38	1,4	1	5
8439	39	0,5	14	4
8439	40	3	14	2
8439	41	1,2	14	2
8439	42	3,5	14	2
8439	43	1,5	14	3
8439	44	2	14	3
8439	45	5,5	14	4
8439	46	34	1	5
8439	61	4,9	14	5
8439	70	3,8	14	5
8440	1	1,6	16	2
8440	2	45	16	2
8440	3	18	16	2
8440	4	18	16	2
8440	5	32	16	2
8440	6	32	16	2
8440	7	0,5	16	8
8440	8	-2	16	8
8440	9	0,11	16	8
8440	10	0,04	16	8
8440	11	1	16	2
8440	12	2,3	1	6
8440	13	2,9	1	6
8440	15	0,7	1	6
8440	16	3	1	6
8440	17	1,9	1	6
8440	18	-88	16	6
8440	19	1	1	6
8440	20	6	1	6
8440	21	1	1	6
8440	23	0,2	1	6
8440	24	4,2	1	6
8440	25	1	1	6
8440	27	5,8	1	6
8440	28	11	16	4
8440	29	6	16	9
8440	30	1,5	1	6
8440	32	14	1	6
8440	33	5,5	1	6
8440	34	1,2	1	6
8440	35	1,8	1	6
8440	36	4	1	6
8440	37	1,2	1	6
8440	38	1,2	1	6
8440	39	0,5	1	6
8440	40	3	16	2
8440	41	1,5	16	2
8440	42	3	16	2
8440	43	1,5	16	2
8440	44	3	16	2
8440	45	6	16	6
8440	46	34	16	3
8440	61	4,8	1	6
8440	70	4,2	1	6
8441	1	1,6	1	1
8441	2	40	17	6
8441	3	20	17	6
8441	4	20	17	6
8441	5	30	17	6
8441	6	30	17	6
8441	7	0,6	16	4
8441	8	0,02	16	4
8441	9	0,11	16	4
8441	10	0,04	16	4
8441	11	1	1	1
8441	12	2,6	1	1
8441	13	3	1	1
8441	15	0,8	1	1
8441	16	3,2	1	1
8441	17	2	1	1
8441	18	-88	16	1
8441	19	1	1	1
8441	20	6,5	1	1
8441	21	1	1	1
8441	23	0,2	1	1
8441	24	4	1	1
8441	25	1	1	1
8441	27	6,3	16	1
8441	28	13	1	1
8441	29	7	16	1
8441	30	1,8	1	1
8441	32	14	1	1
8441	33	5,5	1	1
8441	34	1	1	1
8441	35	1,5	1	1
8441	36	4	1	1
8441	37	1	1	1
8441	38	1	1	1
8441	39	0,3	1	1
8441	40	3	1	1
8441	41	1,5	1	1
8441	42	3	1	1
8441	43	1,4	16	5
8441	44	2,5	16	1
8441	45	6	16	1
8441	46	34	1	1
8441	61	5,3	1	1
8441	70	4	1	1
8442	1	1,7	16	2
8442	2	50	16	2
8442	3	22	16	2
8442	4	22	16	2
8442	5	30	16	2
8442	6	30	16	2
8442	7	0,5	16	4
8442	8	0,03	16	4
8442	9	0,11	16	4
8442	10	0,04	16	4
8442	11	1,5	1	6
8442	12	2,7	1	7
8442	13	3	1	7
8442	15	0,7	1	7
8442	16	3	1	7
8442	17	2	1	7
8442	18	-88	16	7
8442	19	1	1	7
8442	20	6,5	16	7
8442	21	1	1	7
8442	23	0,3	1	7
8442	24	4,8	1	7
8442	25	1,2	1	7
8442	27	5,8	1	6
8442	28	12	1	5
8442	29	7	16	5
8442	30	1,8	1	7
8442	32	13	1	7
8442	33	6	1	7
8442	34	1	1	7
8442	35	1,5	1	7
8442	36	4,5	1	7
8442	37	1,2	1	7
8442	38	1,2	1	7
8442	39	0,5	1	7
8442	40	1,3	1	6
8442	41	1,4	1	6
8442	42	3	1	6
8442	43	1,4	1	9
8442	44	2,8	1	9
8442	45	6	16	7
8442	46	35	1	8
8442	61	5	1	7
8442	70	4,5	1	7
8443	1	1,5	1	15
8443	2	56	1	11
8443	3	20	1	11
8443	4	20	1	11
8443	5	35	1	11
8443	6	30	1	11
8443	7	0,5	16	4
8443	8	0,2	16	4
8443	9	0,11	16	4
8443	10	0,04	16	4
8443	11	1,4	14	8
8443	12	2,6	1	7
8443	13	3	1	7
8443	15	0,7	1	7
8443	16	3	1	7
8443	17	1,9	1	7
8443	18	-88	16	7
8443	19	1	1	7
8443	20	6	1	7
8443	21	1	1	7
8443	23	0,3	1	7
8443	24	4,8	1	7
8443	25	1	1	7
8443	27	6	14	14
8443	28	11	14	8
8443	29	6	14	14
8443	30	1,6	1	7
8443	32	12	1	7
8443	33	5,5	1	7
8443	34	1,2	1	7
8443	35	1,8	1	7
8443	36	4	1	7
8443	37	1	1	7
8443	38	1	1	7
8443	39	0,3	1	7
8443	40	2,5	14	8
8443	41	1,5	14	8
8443	42	3,5	14	8
8443	43	1,4	14	13
8443	44	3	14	13
8443	45	6	14	7
8443	46	35	1	12
8443	61	5	1	7
8443	70	4,5	1	7
8444	1	1,7	1	4
8444	2	55	16	3
8444	3	22	16	3
8444	4	22	16	3
8444	5	36	16	3
8444	6	36	16	3
8444	7	0,5	16	7
8444	8	0,03	16	7
8444	9	0,11	16	7
8444	10	0,04	16	7
8444	11	1,4	16	9
8444	12	2,6	1	4
8444	13	3	1	4
8444	15	0,7	1	4
8444	16	2,9	1	4
8444	17	1,9	1	4
8444	18	-88	16	4
8444	19	1	1	4
8444	20	6	1	4
8444	21	1	1	4
8444	23	0,2	1	4
8444	24	4,77	1	4
8444	25	1	1	4
8444	27	5,7	16	4
8444	28	11	16	4
8444	29	5	16	4
8444	30	1,7	1	4
8444	32	13	16	4
8444	33	5,5	1	4
8444	34	1,3	1	4
8444	35	2	1	4
8444	36	4,5	1	4
8444	37	1	1	4
8444	38	1	1	4
8444	39	0,5	1	4
8444	40	3	16	9
8444	41	1,5	16	9
8444	42	3	16	9
8444	43	1,4	16	10
8444	44	2,5	16	10
8444	45	6	16	10
8444	46	34	1	8
8444	61	5	1	4
8444	70	4,6	1	4
8445	1	1,5	14	6
8445	2	54	14	6
8445	3	22	14	6
8445	4	22	14	6
8445	5	36	14	6
8445	6	36	14	6
8445	7	1	9	4
8445	8	0,3	9	4
8445	9	0,3	9	4
8445	10	0,2	9	4
8445	11	1	7	9
8445	12	2,7	7	9
8445	13	2,8	7	9
8445	15	0,7	7	9
8445	16	2,9	7	9
8445	17	1,9	7	9
8445	18	-88	16	9
8445	19	1	7	9
8445	20	6	7	9
8445	21	1	7	9
8445	23	0,2	7	9
8445	24	4,8	7	9
8445	25	1	7	9
8445	27	5,7	7	9
8445	28	11	14	10
8445	29	5,5	14	5
8445	30	1,5	7	9
8445	32	13	7	9
8445	33	5,9	7	9
8445	34	1	7	9
8445	35	1,5	7	9
8445	36	3,8	7	9
8445	37	1	1	8
8445	38	1	1	8
8445	39	0,3	1	8
8445	40	3	7	9
8445	41	1,5	7	9
8445	42	3	7	9
8445	43	1,4	7	9
8445	44	3	7	9
8445	45	6	14	7
8445	46	34	1	11
8445	61	4,8	7	9
8445	70	4,2	7	9
8447	1	1,6	1	10
8447	2	50	16	2
8447	3	20	16	2
8447	4	20	16	2
8447	5	34	16	2
8447	6	32	16	2
8447	7	0,5	10	6
8447	8	0,02	10	6
8447	9	0,11	10	6
8447	10	0,04	10	6
8447	11	1,2	16	9
8447	12	2,7	1	10
8447	13	2,8	1	10
8447	15	0,8	1	10
8447	16	2,9	1	10
8447	17	1,9	1	10
8447	18	-88	16	10
8447	19	1,2	1	10
8447	20	6	1	10
8447	21	1	1	10
8447	23	0,2	1	10
8447	24	4,3	1	10
8447	25	1,2	1	10
8447	27	5,7	16	10
8447	28	11	16	10
8447	29	5,5	16	10
8447	30	1,7	1	10
8447	32	13	1	10
8447	33	5,8	1	10
8447	34	1,3	1	10
8447	35	2	1	10
8447	36	4,5	1	10
8447	37	1	1	10
8447	38	1	1	10
8447	39	0,3	1	10
8447	40	3,2	1	9
8447	41	1,8	1	9
8447	42	3,5	1	9
8447	43	1,6	1	11
8447	44	3	1	11
8447	45	6	16	10
8447	46	32	1	7
8447	61	4,7	1	10
8447	70	4	1	10
8448	1	15	14	8
8448	2	50	14	8
8448	3	12	14	8
8448	4	12	14	8
8448	5	25	14	8
8448	6	28	14	8
8448	7	0,5	17	1
8448	8	0,03	17	1
8448	9	0,11	17	1
8448	10	0,28	17	1
8448	11	1	14	5
8448	12	2,4	14	4
8448	13	3,2	14	4
8448	15	1	14	4
8448	16	2,9	14	4
8448	17	2	14	4
8448	18	-88	16	4
8448	19	1	14	4
8448	20	3,5	14	4
8448	21	1	14	4
8448	23	0,2	14	4
8448	24	6,8	14	4
8448	25	1	14	4
8448	27	6,5	14	7
8448	28	14	14	6
8448	29	7	14	7
8448	30	2,3	14	4
8448	32	16	14	4
8448	33	5	14	4
8448	34	1	14	4
8448	35	1,5	14	4
8448	36	4,5	14	4
8448	37	-88	16	1
8448	38	1,2	1	9
8448	39	0,5	14	4
8448	40	1,8	14	5
8448	41	1	14	5
8448	42	2	14	5
8448	43	1,2	14	5
8448	44	3	14	5
8448	45	7	14	4
8448	46	34	1	4
8448	61	5	14	4
8448	70	4,4	14	4
8449	1	1,7	1	7
8449	2	55	1	7
8449	3	20	1	7
8449	4	20	1	7
8449	5	35	1	7
8449	6	35	1	7
8449	7	0,5	10	2
8449	8	0,03	10	2
8449	9	0,11	10	2
8449	10	0,04	10	2
8449	11	1,2	14	10
8449	12	2,6	14	6
8449	13	3	14	6
8449	15	0,6	14	6
8449	16	3	14	6
8449	17	1,9	14	6
8449	18	-88	16	6
8449	19	1	14	6
8449	20	6	14	6
8449	21	1	14	6
8449	23	0,2	14	6
8449	24	4,5	14	6
8449	25	1	14	6
8449	27	5,8	14	8
8449	28	10	14	3
8449	29	6	14	9
8449	30	1,5	14	6
8449	32	13	14	6
8449	33	5,5	14	6
8449	34	1,2	14	6
8449	35	1,8	14	6
8449	36	4	14	6
8449	37	1	14	6
8449	38	1	14	6
8449	39	0,5	14	6
8449	40	3,2	14	10
8449	41	1,8	14	10
8449	42	3,5	14	10
8449	43	1,5	14	11
8449	44	3	14	11
8449	45	6	14	12
8449	46	34	1	13
8449	61	4,8	14	8
8449	70	4,2	14	6
8501	1	1,5	1	4
8501	2	45	16	4
8501	3	18	16	4
8501	4	18	16	4
8501	5	30	16	4
8501	6	30	16	4
8501	7	0,6	10	7
8501	8	0,04	10	7
8501	9	0,12	10	7
8501	10	-88	16	7
8501	11	1,6	1	3
8501	12	2,5	1	3
8501	13	3,5	1	3
8501	15	1	1	3
8501	16	2,5	1	3
8501	17	2	1	3
8501	18	-88	16	3
8501	19	1	1	3
8501	20	6,5	1	3
8501	21	1	1	3
8501	23	0,2	1	3
8501	24	4,6	1	3
8501	25	1	1	3
8501	27	8	1	3
8501	28	10	1	3
8501	29	7	16	3
8501	30	2	1	3
8501	32	11	1	3
8501	33	6	1	3
8501	34	1	1	3
8501	35	2	1	3
8501	36	4	1	3
8501	37	1	1	3
8501	38	-88	16	3
8501	39	0,3	1	3
8501	40	1,5	1	3
8501	41	1,5	1	3
8501	42	4	1	3
8501	43	1,5	1	3
8501	44	3,5	1	3
8501	45	4	16	4
8501	46	37	1	4
8501	61	5,5	1	3
8501	70	4,5	1	4
8502	1	1,5	15	7
8502	2	55	1	5
8502	3	20	1	5
8502	4	22	1	5
8502	5	32	1	5
8502	6	30	1	5
8502	7	0,6	10	9
8502	8	0,02	10	9
8502	9	0,11	10	9
8502	10	-88	16	9
8502	11	2	1	11
8502	12	2,2	1	10
8502	13	4	1	10
8502	15	1,2	1	12
8502	16	3	1	11
8502	17	2	1	11
8502	18	-88	16	11
8502	19	1	1	11
8502	20	6,5	1	12
8502	21	1,5	1	11
8502	23	0,2	1	11
8502	24	4	1	10
8502	25	1	1	10
8502	27	9	14	14
8502	28	12	14	14
8502	29	7	14	14
8502	30	2	1	11
8502	32	12	1	11
8502	33	7	1	11
8502	34	1,2	1	12
8502	35	2	1	12
8502	36	4,5	1	12
8502	37	1	1	10
8502	38	1	1	10
8502	39	0,5	1	10
8502	40	1,5	1	11
8502	41	1,5	1	11
8502	42	3	1	11
8502	43	1	1	11
8502	44	1,8	1	11
8502	45	4,5	14	13
8502	46	38	1	11
8502	61	5,2	1	11
8502	70	4,5	1	10
8503	1	1,8	1	2
8503	2	32	3	2
8503	3	17	3	2
8503	4	18	3	2
8503	5	28	3	2
8503	6	28	3	2
8503	7	0,5	10	3
8503	8	0,02	10	3
8503	9	0,08	10	3
8503	10	0,04	10	3
8503	11	1,8	1	4
8503	12	2,2	1	4
8503	13	3,5	1	4
8503	15	0,8	1	4
8503	16	3	1	4
8503	17	2	1	4
8503	18	6	1	4
8503	19	0,5	1	4
8503	20	4,2	1	4
8503	21	1	1	4
8503	23	0,3	1	4
8503	24	3,2	1	4
8503	25	4	1	4
8503	27	8,5	1	4
8503	28	14,5	1	4
8503	29	6	1	4
8503	30	2,8	1	4
8503	32	10	1	4
8503	33	6	1	4
8503	34	1,2	1	4
8503	35	2	1	4
8503	36	4	1	4
8503	37	1	1	4
8503	38	1	1	4
8503	39	0,4	1	4
8503	40	1	1	4
8503	41	1,2	1	4
8503	42	3	1	4
8503	43	3,5	1	4
8503	44	3,5	1	4
8503	45	5	1	4
8503	46	38	1	4
8503	61	8,5	1	4
8503	70	5,2	1	4
8504	1	1,5	15	1
8504	2	35	3	12
8504	3	10	3	10
8504	4	10	3	10
8504	5	20	3	10
8504	6	20	3	10
8504	7	0,6	10	5
8504	8	0,02	10	5
8504	9	0,11	10	5
8504	10	0,04	10	5
8504	11	1	14	13
8504	12	2,2	14	9
8504	13	2,7	14	9
8504	15	1	14	9
8504	16	3	14	9
8504	17	1,8	14	9
8504	18	-88	16	9
8504	19	1	14	9
8504	20	6,5	14	9
8504	21	1,2	14	9
8504	23	0,2	14	9
8504	24	6	14	9
8504	25	1	14	9
8504	27	8,6	14	7
8504	28	12	14	7
8504	29	7	3	8
8504	30	2	14	9
8504	32	10	14	9
8504	33	6,6	14	9
8504	34	1	14	9
8504	35	1,5	14	9
8504	36	3,5	14	9
8504	37	1,5	1	14
8504	38	-88	16	14
8504	39	0,3	14	9
8504	40	1	14	13
8504	41	1	14	13
8504	42	2	14	13
8504	43	1,2	14	13
8504	44	2	14	13
8504	45	4	14	9
8504	46	35	1	11
8504	61	5,5	14	9
8504	70	4	14	6
8505	1	1,5	1	4
8505	2	35	14	4
8505	3	18	14	4
8505	4	18	14	4
8505	5	30	14	4
8505	6	30	14	4
8505	7	0,7	10	3
8505	8	0,1	10	3
8505	9	0,2	10	3
8505	10	0,5	10	3
8505	11	1,2	14	4
8505	12	2	14	4
8505	13	4	14	4
8505	15	1	1	4
8505	16	2,7	14	4
8505	17	1,6	14	4
8505	18	6	14	4
8505	19	1	14	4
8505	20	7	1	1
8505	21	1,2	1	4
8505	23	0,2	1	1
8505	24	2	14	4
8505	25	1	14	4
8505	27	8	14	4
8505	28	12	14	1
8505	29	5	14	1
8505	30	2,5	14	1
8505	32	16	14	4
8505	33	6	14	4
8505	34	1,5	1	4
8505	35	1,5	1	4
8505	36	3,5	1	4
8505	37	1	1	4
8505	38	1	1	4
8505	39	0,5	1	4
8505	40	1,5	14	4
8505	41	1	14	4
8505	42	4	14	4
8505	43	2,5	14	4
8505	44	2	14	4
8505	45	5	14	1
8505	46	36	1	1
8505	61	5	14	4
8505	70	4	14	4
8506	1	1,5	16	6
8506	2	25	16	6
8506	3	15	16	6
8506	4	15	16	6
8506	5	25	16	6
8506	6	20	16	5
8506	7	0,5	10	5
8506	8	0,07	10	5
8506	9	0,2	10	5
8506	10	0,1	10	5
8506	11	1	1	6
8506	12	2,5	1	6
8506	13	3,2	1	6
8506	15	1	1	6
8506	16	2,9	1	6
8506	17	2	1	6
8506	18	-88	16	6
8506	19	0,8	1	6
8506	20	4,5	1	6
8506	21	1	1	6
8506	23	0,2	1	6
8506	24	3	1	6
8506	25	1	1	6
8506	27	8	1	6
8506	28	10	1	6
8506	29	6	1	6
8506	30	2	1	6
8506	32	-88	16	6
8506	33	6	1	6
8506	34	1	1	6
8506	35	1,5	1	5
8506	36	4	1	6
8506	37	1	1	6
8506	38	-88	16	6
8506	39	0,3	1	6
8506	40	-88	16	6
8506	41	0,5	1	6
8506	42	-88	16	6
8506	43	1,2	1	6
8506	44	-88	16	6
8506	45	5	1	6
8506	46	41	1	6
8506	61	6,4	1	6
8506	70	3	1	6
8507	1	1,5	1	4
8507	2	35	1	4
8507	3	15	1	4
8507	4	15	1	4
8507	5	35	1	4
8507	6	30	1	4
8507	7	0,6	10	1
8507	8	0,04	10	1
8507	9	0,12	10	1
8507	10	0,04	10	1
8507	11	0,8	1	4
8507	12	2,2	1	4
8507	13	2,8	1	4
8507	15	0,5	1	4
8507	16	3,2	1	4
8507	17	2	1	4
8507	18	-88	16	4
8507	19	1	1	4
8507	20	3,5	1	4
8507	21	1	1	4
8507	23	0,3	1	4
8507	24	3	1	4
8507	25	1,2	1	4
8507	27	9	1	4
8507	28	12	1	4
8507	29	7	1	4
8507	30	1,5	1	4
8507	32	14	1	4
8507	33	5,5	1	4
8507	34	1	1	4
8507	35	2	1	4
8507	36	4	1	4
8507	37	1	1	4
8507	38	-88	16	4
8507	39	0,3	1	4
8507	40	1	1	4
8507	41	1	1	4
8507	42	-88	16	4
8507	43	1,5	1	4
8507	44	2	1	4
8507	45	5	17	5
8507	46	40	1	4
8507	61	5	1	4
8507	70	4	1	4
8508	1	1,5	1	3
8508	2	35	1	3
8508	3	15	1	3
8508	4	15	1	3
8508	5	20	1	3
8508	6	20	1	3
8508	7	0,6	10	2
8508	8	0,04	10	2
8508	9	0,1	10	2
8508	10	0,04	10	2
8508	11	1,5	1	3
8508	12	2,5	1	3
8508	13	4	1	3
8508	15	0,5	1	3
8508	16	4	1	3
8508	17	2,5	1	3
8508	18	-88	1	3
8508	19	1,5	1	3
8508	20	9	1	3
8508	21	1	1	3
8508	23	0,3	1	3
8508	24	3	1	3
8508	25	1	1	3
8508	27	9	1	3
8508	28	10	1	3
8508	29	9	1	3
8508	30	2	1	3
8508	32	14	1	3
8508	33	6	1	3
8508	34	1	1	3
8508	35	2	1	3
8508	36	5	1	3
8508	37	1	1	3
8508	38	-88	16	3
8508	39	0,3	1	3
8508	40	1,6	1	3
8508	41	2	1	3
8508	42	4	1	3
8508	43	1,2	1	3
8508	44	3	1	3
8508	45	5	1	3
8508	46	37	1	3
8508	61	5,2	1	3
8508	70	5	1	3
8509	1	1	1	2
8509	2	38	1	2
8509	3	23	1	2
8509	4	21	1	2
8509	5	35	1	2
8509	6	37	1	2
8509	7	0,6	10	5
8509	8	0,04	10	5
8509	9	0,12	10	5
8509	10	-88	10	88
8509	11	1	1	4
8509	12	2	1	2
8509	13	3,5	1	2
8509	15	1	1	2
8509	16	2,5	1	2
8509	17	1,8	1	2
8509	18	5,5	1	2
8509	19	0,6	1	2
8509	20	3	1	4
8509	21	1	1	4
8509	23	0,4	1	4
8509	24	3,5	1	2
8509	25	3,2	1	2
8509	27	8	1	2
8509	28	9,5	1	2
8509	29	6,8	1	4
8509	30	3,2	1	2
8509	32	10	1	4
8509	33	5,5	1	2
8509	34	1	1	2
8509	35	2	1	2
8509	36	5	1	2
8509	37	1,5	1	2
8509	38	1,2	1	2
8509	39	0,3	1	2
8509	40	0,8	1	4
8509	41	1,2	1	4
8509	42	-88	88	4
8509	43	1,5	1	4
8509	44	2	1	4
8509	45	5	1	4
8509	46	36	1	4
8509	61	3,8	1	4
8509	70	4	1	2
8510	1	-88	16	4
8510	2	-88	16	4
8510	3	-88	16	4
8510	4	-88	16	4
8510	5	-88	16	4
8510	6	-88	16	4
8510	7	0,6	10	3
8510	8	0,04	10	3
8510	9	0,12	10	3
8510	10	-88	10	3
8510	11	1,5	1	4
8510	12	2,5	1	4
8510	13	3	1	4
8510	15	0,8	1	4
8510	16	2,4	1	4
8510	17	2	1	4
8510	18	6	1	4
8510	19	1	1	4
8510	20	2,5	1	4
8510	21	1,2	1	4
8510	23	0,4	1	4
8510	24	-88	1	88
8510	25	1	1	4
8510	27	-88	16	4
8510	28	-88	16	4
8510	29	-88	16	4
8510	30	3,5	1	4
8510	32	10	1	4
8510	33	6	1	4
8510	34	1,5	1	4
8510	35	2	1	4
8510	36	4,5	1	4
8510	37	1	1	4
8510	38	1,5	1	4
8510	39	0,3	1	4
8510	40	1,6	1	4
8510	41	-88	16	4
8510	42	-88	16	4
8510	43	2	1	4
8510	44	2,5	1	4
8510	45	5	1	4
8510	46	36	1	4
8510	61	3,8	1	4
8510	70	3,5	1	4
8511	1	0,8	1	4
8511	2	45	1	4
8511	3	15	1	4
8511	4	15	1	4
8511	5	25	1	4
8511	6	25	1	4
8511	7	0,6	10	1
8511	8	0,02	10	1
8511	9	0,11	10	1
8511	10	0,04	10	1
8511	11	0,5	1	4
8511	12	1,8	1	4
8511	13	3	1	4
8511	15	1	1	4
8511	16	3	1	4
8511	17	3	1	4
8511	18	-88	16	4
8511	19	1,2	1	4
8511	20	-88	16	4
8511	21	1	1	4
8511	23	0,3	1	4
8511	24	4	1	4
8511	25	0,5	1	4
8511	27	9	1	4
8511	28	9	1	4
8511	29	7	1	4
8511	30	2	1	4
8511	32	10	1	4
8511	33	7	1	4
8511	34	1	1	4
8511	35	2	1	4
8511	36	5	1	4
8511	37	1	1	4
8511	38	-88	16	4
8511	39	0,3	1	4
8511	40	3	1	4
8511	41	2,5	1	4
8511	42	-88	16	4
8511	43	1	1	4
8511	44	2	1	4
8511	45	5	1	4
8511	46	36	1	4
8511	61	5	1	4
8511	70	3,5	1	4
8512	1	1,5	1	1
8512	2	-88	16	1
8512	3	-88	16	1
8512	4	-88	16	1
8512	5	-88	16	1
8512	6	-88	16	1
8512	7	0,6	10	3
8512	8	0,02	10	3
8512	9	0,11	10	3
8512	10	0,04	10	3
8512	11	1,5	1	1
8512	12	2,3	1	1
8512	13	4,5	1	1
8512	15	0,8	1	2
8512	16	1,5	1	1
8512	17	2,2	1	1
8512	18	6	1	1
8512	19	1,2	1	1
8512	20	7	1	1
8512	21	1,2	1	1
8512	23	0,3	1	1
8512	24	5	1	1
8512	25	0,6	1	1
8512	27	9	1	1
8512	28	12	1	1
8512	29	-88	16	1
8512	30	2	1	1
8512	32	-88	16	1
8512	33	7,5	1	1
8512	34	1	1	1
8512	35	2	1	1
8512	36	5	1	1
8512	37	1,5	1	1
8512	38	-88	16	1
8512	39	0,5	1	1
8512	40	1,5	1	1
8512	41	1	1	1
8512	42	-88	16	1
8512	43	1	1	1
8512	44	1,5	1	1
8512	45	5	1	1
8512	46	38	1	1
8512	61	6	1	1
8512	70	4	1	1
8513	1	2,5	1	5
8513	2	35	1	5
8513	3	17	16	5
8513	4	17	16	5
8513	5	30	16	5
8513	6	35	16	5
8513	7	0,5	9	4
8513	8	0,1	9	4
8513	9	0,2	9	4
8513	10	0,5	10	4
8513	11	1,2	1	5
8513	12	2,6	1	5
8513	13	3	1	5
8513	15	1	1	5
8513	16	1,5	1	5
8513	17	2	1	5
8513	18	6,5	1	5
8513	19	1	1	5
8513	20	4	1	5
8513	21	1	1	5
8513	23	0,2	1	5
8513	24	4	1	5
8513	25	1	1	5
8513	27	7,5	1	5
8513	28	16	1	5
8513	29	6	1	5
8513	30	1,6	1	5
8513	32	15	16	5
8513	33	6,5	1	5
8513	34	1,2	1	5
8513	35	2	1	5
8513	36	4	1	5
8513	37	1	1	5
8513	38	-88	16	5
8513	39	0,25	1	5
8513	40	1,2	1	5
8513	41	1,2	1	5
8513	42	4	1	5
8513	43	1,5	1	5
8513	44	2,5	1	5
8513	45	5	1	5
8513	46	35	1	5
8513	61	5,5	1	5
8513	70	3,6	1	5
8514	1	1,5	1	2
8514	2	48	16	1
8514	3	20	16	1
8514	4	20	16	1
8514	5	30	16	1
8514	6	30	16	1
8514	7	0,6	10	6
8514	8	0,02	10	6
8514	9	0,11	10	6
8514	10	0,04	10	6
8514	11	2	1	4
8514	12	2	1	2
8514	13	3,5	1	2
8514	15	1	1	2
8514	16	3	1	2
8514	17	2	1	2
8514	18	-88	16	2
8514	19	1	1	2
8514	20	6,5	1	2
8514	21	1,2	1	2
8514	23	0,2	1	2
8514	24	4,2	1	2
8514	25	1	1	2
8514	27	8	1	3
8514	28	11	16	3
8514	29	7	1	3
8514	30	2	1	2
8514	32	12	1	2
8514	33	6,5	1	2
8514	34	1	1	2
8514	35	1,8	1	2
8514	36	4	1	2
8514	37	1	1	2
8514	38	1	1	2
8514	39	0,3	1	2
8514	40	1	1	4
8514	41	1,5	1	4
8514	42	2,5	1	4
8514	43	1	1	4
8514	44	2,5	1	4
8514	45	4	16	1
8514	46	37	1	1
8514	61	5,5	1	2
8514	70	4,5	1	2
8515	1	1,5	1	2
8515	2	45	16	2
8515	3	18	16	2
8515	4	18	16	2
8515	5	32	16	2
8515	6	32	16	2
8515	7	0,6	10	5
8515	8	0,02	10	5
8515	9	0,11	10	5
8515	10	0,04	10	5
8515	11	2	1	2
