PLACEID	STRTDINT	MNDPTOID	MNSENSIT	GENCHRST	POPSIZE	HOUSING	ILLOCCUP	OTHRES	AGRIC	LIVEST	FISHING	MINING	INDUST	HANDICR	RETAIL	OTHUSE	CITY	POPCITY	TIMECAP	TRANS1	TRANS2	TRANS3	PVEDN	EARTHN	UNPAVEDN	TRACKSN	RIVERN	OTTRANN	MAINRTE	NTRLDIST	LBRUNION	COMMKITC	MTHRCLUB	APAFA	POLTGRP	RELGGRP	SVGSCOOP	HOUSCOOP	LENDCOOP	SPRTASSC	CRMASSC	PSNTASSC	NTVASSC	AGRIASSC	PRDCRS	OTHERS1	RLOTHR1	OTHERS2	RLOTHR2	OTHERS3	RLOTHR3	OTHERS4	RLOTHR4	OTHERS5	RLOTHR5	OTHERS6	RLOTHR6	OTHERS7	RLOTHR7	OTHERS8	RLOTHR8	GLSSMILK	COMMKITC2	FOODWORK	COMPFEED	OTHFOOD1	OTHFOOD2	OTHFOOD3	CUNAMAS	WAWAWASI	PRONOEI	SCHBKFST	SCHCLTH	SCHLTEXT	LITRCY	PROMLIBR	ALTBSCED	LAPTOPCH	EDUCTN1	EDUCTN2	EDUCTN3	HLTHINSR	CREDCTRL	TUBCNTRL	MALARIA	HIVSIDA	MENTLHTH	CNTRLSTD	HLTHOTH1	HLTHOTH2	HLTHOTH3	RPRSCHL	RPRHLTH	RPRWTR	RPRSWR	RPRPIT	RPRBRDG	RPRAND	REFOREST	IRRGTN	INFROTH1	INFROTH2	INFROTH3	AGRITECH	ANIMAL	AGRINPUT	TITLING	TECHNCAL	MICROCRD	LABORENR	RECYCPRG	JUNTOPRG	PENSIONS65	FONCODES	PROJOVEN	OTHOTHR1	OTHOTHR2	OTHOTHR3	IMPCROP	PRICCROP	MINCROP	MAXCROP	PRICEEN	ENDDINT
8199	28/09/2013	20	88	28/09/2013    HORA: 15:00	850	1	5	88	5	5	5	5	5	5	1	88	1	-77	-88	88	 	 	1	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	28/09/2013  HORA: 18:05	28/09/2013
8201	16/11/2013	22	88	16/11/2013 HORA:11:00	400	2	5	88	1	3	5	5	5	5	4	88	0	 	50	6	88	 	0	0	1	0	0	0	3	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	1	1	13	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	CAFE	6	 	 	16/11/2013 HORA: 13:30	16/11/2013
8202	15/08/2013	24	88	15/08/2013   HORA: 13:20	6000	1	5	88	2	4	3	5	4	5	4	88	1	24000	10	6	88	 	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	1	9	1	9	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	1	0	0	0	0	1	1	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	ARROZ	2	 	 	15/08/2013  HORA: 17:15	15/08/2013
8203	25/09/2013	5	88	25/09/2013   HORA:09.00	2400	1	5	5	1	2	4	3	5	5	5	5	1	2400	-88	88	 	 	0	1	0	0	0	0	2	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	15	1	15	1	9	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	MAIZ	15	 	 	25/09/2013   HORA:17:00	25/09/2013
8204	08/11/2013	1	88	08/11/2013  HORA: 11:00	1500	3	5	88	2	1	5	5	5	5	4	88	0	 	60	6	88	 	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	1	13	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	PAPA	3	 	 	08/11/2013  HORA: 13:00	08/11/2013
8205	26/10/2013	1	88	26/10/2013  HORA: 09:20	800	5	5	1	2	3	5	5	5	5	4	88	1	2000	-88	88	 	 	0	0	1	1	0	0	3	1	0	0	1	1	0	1	0	0	0	1	1	1	0	0	1	1	11	1	11	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	PAPA	2	 	 	26/10/2013 HORA: 11:30	26/10/2013
8206	17/10/2013	1	88	17/10/2013  HORA:08:08	880	5	5	1	2	3	5	5	5	5	4	88	0	 	-88	88	 	 	1	1	0	0	1	0	1	1	0	0	1	1	0	1	0	0	0	1	0	1	0	1	1	1	9	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	1	1	0	0	1	0	0	TARA	2	 	 	17/10/2013 HORA:10:30	17/10/2013
8207	27/10/2013	1	88	27/10/2013 HORA:08:55	120	88	88	1	2	3	5	5	5	5	4	88	1	2600	5	1	88	 	0	1	1	0	0	0	2	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	CAFE	521	 	 	27/10/2013  HORA:10:30	27/10/2013
8209	28/10/2013	1	88	28/10/2013  HORA:09:05	400	5	5	88	1	2	5	5	5	5	3	88	1	1000	180	1	88	 	0	1	0	0	0	0	2	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	CAFE	8	 	 	28/10/2013  HORA: 11:10	28/10/2013
8210	28/10/2013	1	88	28/10/2013   HORA:07:10	150	5	5	1	2	3	5	5	5	5	4	88	1	-77	20	1	88	 	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CAFE	4	 	 	28/10/2013   HORA: 09:36	28/10/2013
8211	12/10/2013	1	88	12/10/2013 HORA: 12:00	400	1	5	88	3	4	5	5	5	5	2	88	1	80000	10	5	88	 	0	1	0	0	0	0	2	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	MAIZ	3	 	 	12/10/2013 HORA:13:10	12/10/2013
8212	11/10/2013	1	88	11/10/2013  HORA: 17:01	1200	5	1	88	5	5	5	5	5	5	2	88	1	60000	30	5	88	 	0	1	0	0	0	0	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	-88	-88	 	 	12/10/2013  HORA: 11:53	12/10/2013
8213	29/10/2013	1	88	29/10/2013  HORA:14:40	50	5	5	1	2	3	5	5	5	5	5	88	1	4000	30	6	88	 	0	0	1	0	0	0	3	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FREJOL PINTADO	3	 	 	29/10/2013  HORA: 16:30	29/10/2013
8215	20/10/2013	2	88	20/10/2013   HORA:10:40	3000	1	5	5	1	3	2	5	5	5	2	5	1	45000	-88	88	 	 	1	0	0	0	0	0	2	1	0	1	1	1	1	1	0	0	0	1	0	1	0	1	1	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	CEBOLLA	2	 	 	24/10/2013   HORA:12:00	24/10/2013
8216	25/10/2013	2	88	25/10/2013   HORA:14:30	-77	5	1	5	5	5	5	5	5	5	1	5	1	-77	15	6	88	 	1	0	1	0	0	0	3	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	25/10/2013   HORA:17:00	25/10/2013
8217	25/10/2013	2	88	25/10/2013   HORA:11:07	4000	1	5	5	5	5	5	5	5	5	1	5	1	4500	-88	88	 	 	1	1	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	1	7	1	11	1	7	0	 	0	 	0	 	0	 	0	 	1	1	0	0	1	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	25/10/2013   HORA:15:30	25/10/2013
8219	25/10/2013	2	88	25/10/2013   HORA:09:50	500	1	5	5	2	3	5	5	5	5	1	5	1	45000	-88	88	 	 	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	7	1	15	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MAIZ	5	 	 	25/10/2013 HORA:18:00	25/10/2013
8220	21/09/2013	2	88	21/09/2013   HORA:09:00	3200	3	5	5	2	4	5	5	5	5	3	5	0	 	-88	88	 	 	1	0	1	0	0	0	1	0	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	9	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	TRIGO	5	 	 	23/09/2013   HORA:18:00	23/09/2013
8223	09/09/2013	4	88	09/09/2013   HORA:11:00	1500	1	5	5	1	5	5	5	5	5	1	5	1	-77	-88	88	 	 	0	1	0	0	0	0	2	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	11/09/2013   HORA:11:09	11/09/2013
8226	01/09/2013	4	88	01/09/2013   HORA:09:30	1500	5	5	1	5	5	5	5	5	5	1	2	1	-77	10	6	88	 	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	0	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	04/09/2013   HORA:13:30	04/09/2013
8227	31/08/2013	4	88	31/08/2013   HORA:10:55	600	5	1	5	5	5	5	5	5	5	1	2	1	-77	5	6	88	 	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	04/09/2013  HORA:16:00	04/09/2013
8228	22/10/2013	4	88	22/10/2013   HORA: 12:00	600	5	1	88	1	2	3	5	5	88	5	88	1	9000	40	6	88	 	0	0	1	0	0	0	3	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	11	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	PAPA	15	 	 	22/10/2013   HORA: 13:40	22/10/2013
8232	02/11/2013	5	88	02/11/2013   HORA:15:30	1200	1	5	5	1	2	3	5	5	5	4	5	1	-77	60	10	6	88	1	0	1	0	1	0	2	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	12	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	CACAO	6	 	 	02/11/2013  HORA:18:00	02/12/2013
8236	16/08/2013	6	88	16/08/2013   HORA: 07:35	400	5	5	1	3	2	5	4	5	5	4	5	1	3000	35	7	9	2	0	0	1	1	0	0	3	1	0	0	1	1	0	1	0	0	0	1	0	1	0	1	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	PAPA	2	 	 	16/08/2013   HORA: 13:30	16/08/2013
8237	19/08/2013	6	88	19/08/2013  HORA: 07:37	300	5	5	5	1	5	5	4	5	5	3	88	1	4000	60	1	2	4	0	0	1	1	0	0	3	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	FRIJOL,  MAIZ, ARVEJA	10	 	 	19/08/2013    HORA: 15:38	19/08/2013
8239	10/10/2013	6	88	10/10/2013   HORA:15:16	1200	5	5	3	1	2	5	5	5	5	4	88	1	4000	90	6	88	 	0	1	0	0	0	0	2	1	0	1	1	1	0	1	0	0	0	1	0	1	0	1	1	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	ARROZ	5	 	 	10/10/2013  HORA: 16:40	10/10/2013
8248	13/02/2014	10	88	13/02/2014  HORA: 15:20	300	5	1	5	1	2	5	5	5	5	4	88	1	-77	-88	88	 	 	0	1	0	0	0	0	2	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	15	1	7	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MAIZ	5	 	 	13/02/2014  HORA: 16:30	13/02/2014
8250	20/11/2013	10	88	20/11/2013   HORA: 15:00	120	88	88	1	1	88	88	88	88	88	88	88	1	400	240	1	6	88	0	0	1	0	0	0	3	1	0	0	1	1	0	1	0	0	0	1	1	1	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	CAFE	10	 	 	20/11/2013    HORA: 17:50	20/11/2013
8251	12/02/2014	10	88	12/02/2014  HORA: 14:32	600	2	4	88	1	5	5	4	4	5	3	88	1	5800	40	6	1	4	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	PLATANO	25	 	 	12/02/2014 HORA:17:30	12/02/2014
8254	26/09/2013	11	88	26/09/2013    HORA:14:30	1000	1	5	5	5	5	5	5	5	5	1	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	27/09/2013   HORA:08:40	26/09/2013
8255	27/09/2013	11	88	24/09/2013  HORA: 13:50	70000	1	2	5	1	2	5	4	5	4	3	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	9	1	9	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	PAPA	7,5	 	 	27/09/2013   HORA: 09:55	27/09/2013
8257	24/09/2013	11	88	24/09/2013  HORA: 09:40	3000	5	1	88	5	5	5	5	5	5	1	88	1	-77	25	6	88	 	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-88	-88	 	 	24/09/2013   HORA:12:50	24/09/2013
8258	26/09/2013	11	88	26/09/2013   HORA:08:30	350	5	1	5	5	5	2	1	4	5	3	5	1	12000	10	1	88	 	1	1	0	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	26/09/2013   HORA:12:05	26/09/2013
8259	24/09/2013	11	88	24/09/2013   HORA: 16:04	910	5	1	88	5	5	5	5	5	5	1	88	1	-77	10	6	88	 	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	1	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	25/09/2013   HORA:12:05	25/09/2013
8260	24/09/2013	11	88	24/09/2013   HORA:11:00	750	5	1	5	5	5	4	5	5	5	1	5	1	1500	-88	88	 	 	1	1	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	27/09/2013   HORA:11:00	27/09/2013
8261	27/09/2013	11	88	27/09/2013   HORA: 14:00	50000	1	5	2	5	5	4	5	5	2	1	88	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	1	1	0	0	1	0	1	12	1	12	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	-88	-88	 	 	27/09/2013   HORA: 16:10	27/09/2013
8264	12/12/2013	12	88	12/12/2013   HORA: 12:43	15000	1	5	5	5	5	5	5	5	5	2	5	1	-77	5	1	88	 	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	12/12/2013  HORA:15:44	12/12/2013
8267	10/09/2013	13	88	10/09/2013  HORA:10:00	150000	1	5	2	5	5	5	5	5	5	1	88	1	300000	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	11	1	9	1	9	0	 	0	 	0	 	0	 	0	 	1	1	0	1	0	0	0	1	1	1	0	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	-88	-88	 	 	10/09/2013   HORA:15:30	10/09/2013
8269	09/09/2013	13	88	09/09/2013 HORA: 09:05	20000	5	1	5	5	5	5	5	5	5	1	5	1	50000	10	6	88	 	0	0	1	0	0	0	3	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	-88	 	 	09/09/2013   HORA:13:15	09/09/2013
8273	06/09/2013	13	88	06/09/2013   HORA:11:30	10000	2	1	88	1	5	5	5	5	5	5	88	1	20000	10	5	88	 	1	1	1	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	ESPARRAGO	-77	15	25	09/09/2013   HORA:13:00	09/09/2013
8274	03/10/2013	14	88	03/10/2013   HORA:08:45	300	5	1	88	2	5	5	5	5	5	1	88	1	-77	10	5	88	 	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	-88	 	 	03/10/2013   HORA:12:00	03/10/2013
8275	04/10/2013	14	88	04/10/2013   HORA:13:28	6000	1	5	88	5	5	5	5	5	5	1	88	1	-77	-88	88	 	 	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	04/10/2013   HORA:15:30	04/10/2013
8276	02/10/2013	14	88	02/10/2013   HORA:09.58	12666	1	5	88	1	2	5	5	5	5	3	5	1	-77	-88	88	 	 	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	1	11	1	11	1	15	1	9	1	9	0	 	0	 	0	 	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	MAIZ BLANCO	2	 	 	02/10/2013   HORA:14:10	02/10/2013
8277	02/10/2013	14	88	02/10/2013   HORA:09:50	2000	5	1	5	2	3	5	5	5	5	4	88	1	4000	10	5	88	 	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	9	1	15	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	MAIZ	3	 	 	02/10/2013   HORA:13:00	02/10/2013
