CHILDCODE	EDCHSTR4	ATSCR4	GRDER4	SMESCHR4	TYSCR4	DSSCR4	NMSCWDR4	LNGINSR4
170086	10	1	2	0	3	14	530	72
170086	11	1	3	1	 	 	 	 
170086	12	1	4	1	 	 	 	 
170086	13	0	 	 	 	 	 	 
170087	10	1	4	1	 	 	 	 
170087	11	1	5	1	 	 	 	 
170087	12	1	6	0	3	14	1198	72
170087	13	1	7	1	 	 	 	 
170088	10	1	2	1	 	 	 	 
170088	11	0	 	 	 	 	 	 
170088	12	0	 	 	 	 	 	 
170088	13	1	5	1	 	 	 	 
170089	10	1	3	1	 	 	 	 
170089	11	1	4	1	 	 	 	 
170089	12	1	5	1	 	 	 	 
170089	13	1	6	0	3	14	1198	72
170091	10	1	4	1	 	 	 	 
170091	11	1	5	1	 	 	 	 
170091	12	1	6	0	3	14	1198	72
170091	13	1	7	1	 	 	 	 
170092	10	1	3	1	 	 	 	 
170092	11	1	4	1	 	 	 	 
170092	12	1	5	0	1	14	552	75
170092	13	1	6	0	1	14	1558	75
170093	10	1	2	1	 	 	 	 
170093	11	1	3	1	 	 	 	 
170093	12	1	4	1	 	 	 	 
170093	13	1	5	1	 	 	 	 
170094	10	1	4	1	 	 	 	 
170094	11	1	5	1	 	 	 	 
170094	12	1	6	0	3	14	1198	72
170094	13	1	7	1	 	 	 	 
170095	10	1	2	1	 	 	 	 
170095	11	1	3	1	 	 	 	 
170095	12	1	4	1	 	 	 	 
170095	13	1	5	1	 	 	 	 
170096	10	1	3	1	 	 	 	 
170096	11	1	4	1	 	 	 	 
170096	12	1	5	1	 	 	 	 
170096	13	1	6	0	3	14	1198	72
170097	10	1	4	1	 	 	 	 
170097	11	1	5	1	 	 	 	 
170097	12	1	6	0	3	14	1198	72
170097	13	1	7	1	 	 	 	 
170098	10	1	5	1	 	 	 	 
170098	11	1	6	0	3	14	1198	72
170098	12	1	7	1	 	 	 	 
170098	13	1	8	1	 	 	 	 
170099	10	1	5	1	 	 	 	 
170099	11	1	6	0	1	14	1933	72
170099	12	1	7	1	 	 	 	 
170099	13	1	8	1	 	 	 	 
170100	10	1	4	1	 	 	 	 
170100	11	1	5	1	 	 	 	 
170100	12	1	6	0	3	14	1198	72
170100	13	1	7	1	 	 	 	 
180001	10	1	3	1	1	14	564	75
180001	11	1	4	1	1	14	564	75
180001	12	1	5	1	1	14	564	75
180001	13	1	6	1	1	14	564	75
180002	10	1	4	 	3	14	1200	72
180002	11	1	5	 	3	14	1200	72
180002	12	1	6	 	3	14	1202	72
180002	13	1	7	 	3	14	1202	72
180003	10	1	3	1	3	14	1200	72
180003	11	1	4	1	3	14	1200	72
180003	12	1	5	1	3	14	1200	72
180003	13	1	6	0	3	14	2148	72
180004	10	1	4	0	3	15	1403	72
180004	11	1	5	1	3	15	1403	72
180004	12	1	6	0	3	15	1402	72
180004	13	1	7	1	3	15	1402	72
180005	10	1	4	1	3	14	1200	72
180005	11	1	5	1	3	14	1200	72
180005	12	0	 	 	 	 	 	 
180005	13	1	3	1	3	14	1200	72
180006	10	1	2	1	3	14	1200	72
180006	11	1	3	1	3	14	1200	72
180006	12	1	4	1	3	14	1200	72
180006	13	1	5	1	3	14	1200	72
180007	10	1	1	1	6	14	1382	73
180007	11	1	2	1	6	14	1382	73
180007	12	1	1	0	6	15	1626	73
180007	13	1	2	1	6	15	1626	73
180008	10	1	2	0	8	14	2007	75
180008	11	1	3	1	8	14	2007	75
180008	12	1	4	1	8	14	2007	75
180008	13	1	5	0	8	14	2007	75
180009	10	1	1	1	1	14	2007	75
180009	11	1	2	1	1	14	2007	75
180009	12	1	3	1	1	14	2007	75
180009	13	1	4	1	1	14	2007	75
180010	10	1	1	1	1	14	2007	72
180010	11	1	2	1	1	14	2007	72
180010	12	1	3	1	1	14	2007	72
180010	13	1	4	1	1	14	2007	72
180011	10	1	2	1	1	14	564	75
180011	11	1	3	1	1	14	564	75
180011	12	1	4	1	1	14	564	75
180011	13	1	5	1	1	14	564	75
180012	10	1	2	1	1	14	564	75
180012	11	1	3	1	1	14	564	75
180012	12	1	4	1	1	14	564	75
180012	13	1	5	1	1	14	564	75
180013	10	1	3	1	1	14	2007	72
180013	11	1	4	1	1	14	2007	72
180013	12	1	5	1	1	14	2007	72
180013	13	1	6	1	1	14	2007	72
180014	10	1	4	1	3	14	1600	72
180014	11	1	5	1	3	14	1600	72
180014	12	1	6	0	3	14	2210	72
180014	13	1	7	1	3	14	2210	72
180015	10	1	2	1	3	14	1200	72
180015	11	1	3	0	3	14	1720	73
180015	12	1	4	1	3	14	1720	73
180015	13	1	5	1	3	14	1720	73
180016	10	1	3	 	3	14	1411	72
180016	11	1	4	 	3	14	1411	72
180016	12	1	4	 	3	14	1411	72
180016	13	1	5	 	3	14	1200	72
180017	10	1	3	1	1	14	564	75
180017	11	1	4	1	1	14	564	75
180017	12	1	5	1	1	14	564	75
180017	13	1	6	1	1	14	564	75
180018	10	1	4	1	1	14	564	75
180018	11	1	5	1	1	14	564	75
180018	12	1	6	1	1	14	564	75
180018	13	1	7	1	1	14	564	75
180019	10	1	4	1	3	14	1200	72
180019	11	1	5	1	3	14	1200	72
180019	12	1	6	0	3	14	1201	72
180019	13	1	7	1	3	14	1201	72
180020	10	1	3	1	3	14	567	72
180020	11	1	4	1	3	14	567	72
180020	12	1	5	1	3	14	567	72
180020	13	1	6	1	3	14	567	72
180021	10	1	3	1	3	14	567	72
180021	11	1	4	1	3	14	567	72
180021	12	1	5	1	3	14	567	72
180021	13	0	 	 	 	 	 	 
180022	10	1	3	1	3	14	567	72
180022	11	1	4	1	3	14	567	72
180022	12	1	5	1	3	14	567	72
180022	13	1	6	1	3	14	567	72
180023	10	1	3	1	3	14	567	72
180023	11	1	4	1	3	14	567	72
180023	12	0	 	 	 	 	 	 
180023	13	1	5	1	3	14	567	72
180024	10	1	3	1	1	14	574	75
180024	11	1	4	0	3	14	567	72
180024	12	1	5	1	3	14	567	72
180024	13	1	6	1	3	14	567	72
180025	10	1	3	0	3	14	567	72
180025	11	1	4	1	3	14	567	72
180025	12	1	5	1	3	14	567	72
180025	13	1	6	1	3	14	567	72
180027	10	1	3	1	1	14	576	72
180027	11	1	4	1	1	14	576	72
180027	12	1	5	1	1	14	576	72
180027	13	1	6	0	3	14	1201	72
180028	10	0	 	 	 	 	 	 
180028	11	0	 	 	 	 	 	 
180028	12	1	2	0	3	14	1683	72
180028	13	1	3	1	3	14	1683	72
180030	10	1	4	1	3	14	567	72
180030	11	1	5	1	3	14	567	72
180030	12	1	6	1	3	14	567	72
180030	13	1	7	1	3	14	567	72
180031	10	1	2	1	1	14	568	75
180031	11	1	3	1	1	14	568	75
180031	12	1	4	1	1	14	568	75
180031	13	1	5	1	1	14	568	75
180032	10	1	3	1	3	14	567	72
180032	11	1	4	1	3	14	567	72
180032	12	1	5	1	3	14	567	72
180032	13	1	6	1	3	14	567	72
180033	10	0	 	 	 	 	 	 
180033	11	0	 	 	 	 	 	 
180033	12	0	 	 	 	 	 	 
180033	13	0	 	 	 	 	 	 
180034	10	1	4	1	3	14	567	72
180034	11	1	5	1	3	14	567	72
180034	12	1	6	1	3	14	567	72
180034	13	1	7	1	3	14	567	72
180035	10	1	4	1	1	14	568	75
180035	11	1	5	1	1	14	568	75
180035	12	1	6	1	1	14	568	75
180035	13	1	7	1	1	14	568	75
180036	10	1	5	1	3	14	567	72
180036	11	1	6	1	3	14	567	72
180036	12	1	7	1	3	14	567	72
180036	13	1	8	1	3	14	567	72
180038	10	1	3	1	3	14	567	72
180038	11	1	4	1	3	14	567	72
180038	12	1	5	1	3	14	567	72
180038	13	1	6	1	3	14	567	72
180039	10	0	 	 	 	 	 	 
180039	11	0	 	 	 	 	 	 
180039	12	1	1	1	3	14	567	72
180039	13	1	2	1	3	14	567	72
180040	10	1	3	 	3	14	565	72
180040	11	1	4	 	3	14	565	72
180040	12	1	5	 	3	14	565	72
180040	13	1	6	 	3	14	565	72
180041	10	1	5	 	3	14	565	72
180041	11	1	6	 	3	14	565	72
180041	12	1	7	 	3	14	565	72
180041	13	1	8	 	3	14	1212	72
180042	10	0	 	 	 	 	 	 
180042	11	0	 	 	 	 	 	 
180042	12	1	1	 	3	14	565	72
180042	13	1	2	 	3	14	565	72
180043	10	1	2	 	1	14	1556	75
180043	11	1	5	 	3	14	565	72
180043	12	1	6	 	3	14	565	72
180043	13	1	7	 	3	14	565	72
180044	10	1	4	 	3	14	565	72
180044	11	1	5	 	3	14	565	72
180044	12	1	6	 	3	14	565	72
180044	13	1	7	 	3	14	565	72
180045	10	1	3	 	1	14	569	75
180045	11	1	4	 	1	14	569	75
180045	12	1	5	 	1	14	569	75
180045	13	1	6	 	1	14	569	75
180046	10	1	4	 	3	14	565	72
180046	11	1	5	 	3	14	565	72
180046	12	1	6	 	3	14	565	72
180046	13	1	7	 	3	14	565	72
180047	10	1	2	 	1	14	1561	75
180047	11	1	3	 	1	14	1561	75
180047	12	1	4	 	1	14	1561	75
180047	13	1	5	 	1	14	1561	75
180048	10	1	5	 	3	14	565	72
180048	11	1	6	 	3	14	565	72
180048	12	1	7	 	3	14	565	72
180048	13	1	8	 	3	14	1212	72
180049	10	1	3	 	3	14	1726	72
180049	11	1	4	 	3	14	1726	72
180049	12	1	5	 	3	14	1726	72
180049	13	1	6	 	3	14	565	72
180050	10	1	1	 	3	14	1213	72
180050	11	1	3	 	3	14	565	72
180050	12	1	4	 	3	14	565	72
180050	13	1	5	 	3	14	565	72
180051	10	1	3	 	3	14	565	72
180051	11	1	4	 	3	14	565	72
180051	12	1	5	 	3	14	565	72
180051	13	1	6	 	3	14	565	72
180052	10	1	3	 	3	16	1714	72
180052	11	1	4	 	3	16	1714	72
180052	12	1	5	 	3	16	1714	72
180052	13	1	6	 	3	16	2150	75
180053	10	1	4	 	3	14	565	72
180053	11	1	5	 	3	14	565	72
180053	12	1	6	 	3	14	565	72
180053	13	1	7	 	3	14	565	72
180054	10	1	5	 	3	14	565	72
180054	11	1	6	 	3	14	565	72
180054	12	1	7	 	3	14	565	72
180054	13	1	8	 	3	14	1212	72
180055	10	1	1	 	3	17	1715	72
180055	11	1	2	 	3	17	1715	72
180055	12	1	2	 	3	15	1706	72
180055	13	1	3	 	3	14	565	72
180056	10	1	5	 	3	14	565	72
180056	11	1	6	 	3	14	565	72
180056	12	1	7	 	3	14	565	72
180056	13	1	8	 	3	14	1212	72
180057	10	1	3	 	1	14	2126	72
180057	11	1	4	 	1	14	2126	72
180057	12	1	5	 	1	14	2126	72
180057	13	1	6	 	1	14	1362	75
180058	10	1	2	 	3	14	2068	72
180058	11	1	3	 	3	14	2068	72
180058	12	1	4	 	3	14	2068	72
180058	13	1	5	 	3	14	2068	72
180059	10	1	4	 	3	14	559	72
180059	11	1	5	 	3	14	559	72
180059	12	1	6	 	3	14	1201	72
180059	13	1	7	 	3	14	1201	72
180060	10	1	3	 	3	14	559	72
180060	11	1	4	 	3	14	559	72
180060	12	1	5	 	3	14	559	72
180060	13	1	6	 	3	14	2211	72
180061	10	0	 	 	 	 	 	 
180061	11	0	 	 	 	 	 	 
180061	12	0	 	 	 	 	 	 
180061	13	0	 	 	 	 	 	 
180062	10	0	 	 	 	 	 	 
180062	11	0	 	 	 	 	 	 
180062	12	1	6	 	3	14	2133	72
180062	13	1	7	 	3	14	2133	72
180063	10	1	2	 	1	14	2126	72
180063	11	1	3	 	1	14	2126	72
180063	12	1	4	 	1	14	2126	72
180063	13	1	5	 	1	14	2126	72
180064	10	1	4	 	1	14	576	75
180064	11	1	5	 	1	14	576	75
180064	12	1	6	 	1	14	576	75
180064	13	1	7	 	1	14	576	75
180065	10	1	4	 	3	14	559	72
180065	11	1	5	 	3	14	559	72
180065	12	1	6	 	3	14	1201	72
180065	13	1	7	 	3	14	1201	72
180066	10	0	 	 	 	 	 	 
180066	11	0	 	 	 	 	 	 
180066	12	0	 	 	 	 	 	 
180066	13	0	 	 	 	 	 	 
180067	10	1	4	 	3	14	559	72
180067	11	1	5	 	3	14	559	72
180067	12	1	6	 	3	14	1532	72
180067	13	1	6	 	3	14	1532	72
180068	10	1	2	 	1	14	576	75
180068	11	1	3	 	1	14	576	75
180068	12	1	4	 	1	14	576	75
180068	13	1	5	 	1	14	1561	75
180069	10	1	4	 	3	14	560	72
180069	11	1	5	 	3	14	560	72
180069	12	1	6	 	3	14	1201	72
180069	13	1	6	 	3	14	2153	72
180070	10	1	2	 	1	14	576	75
180070	11	1	3	 	1	14	574	75
180070	12	1	4	 	1	14	574	75
180070	13	1	5	 	1	14	574	75
180071	10	1	3	 	3	14	560	72
180071	11	1	4	 	3	14	560	72
180071	12	1	5	 	3	14	560	72
180071	13	1	6	 	3	14	1201	72
180072	10	1	2	 	3	14	560	72
180072	11	1	3	 	3	14	560	72
180072	12	1	3	 	1	14	1214	72
180072	13	1	4	 	1	14	1214	72
180073	10	1	3	 	3	14	560	72
180073	11	1	4	 	3	14	560	72
180073	12	1	5	 	3	14	560	72
180073	13	1	6	 	3	14	1202	72
180074	10	1	4	 	3	14	560	72
180074	11	1	5	 	3	14	560	72
180074	12	1	6	 	3	14	1202	72
180074	13	1	7	 	3	14	1202	72
180075	10	1	3	 	1	14	2008	75
180075	11	1	5	 	1	14	2008	75
180075	12	1	6	 	1	14	2008	75
180075	13	1	7	 	1	14	1362	75
180076	10	1	4	 	3	14	560	72
180076	11	1	5	 	3	14	560	72
180076	12	1	4	 	1	14	2007	72
180076	13	1	5	 	8	14	2007	72
180077	10	1	3	 	3	14	560	72
180077	11	1	4	 	3	14	560	72
180077	12	1	5	 	3	14	560	72
180077	13	1	6	 	3	14	1201	72
180079	10	1	5	 	1	14	571	72
180079	11	1	6	 	1	14	2007	72
180079	12	1	7	 	1	14	2007	72
180079	13	1	8	 	1	14	2007	72
180080	10	1	3	 	1	14	571	72
180080	11	1	4	 	1	14	571	72
180080	12	1	4	 	1	14	1561	75
180080	13	1	5	 	1	14	1561	75
180081	10	1	5	 	1	14	1334	75
180081	11	1	6	 	1	14	1561	75
180081	12	1	7	 	1	14	1561	75
180081	13	1	8	 	1	14	1561	75
180082	10	1	1	 	1	14	1561	75
180082	11	1	2	 	1	14	1561	75
180082	12	1	3	 	1	14	1561	75
180082	13	1	4	 	1	14	1561	75
180083	10	0	 	 	 	 	 	 
180083	11	0	 	 	 	 	 	 
180083	12	0	 	 	 	 	 	 
180083	13	0	 	 	 	 	 	 
180084	10	1	5	 	1	15	2000	75
180084	11	1	6	 	1	15	2000	75
180084	12	1	7	 	1	15	2000	75
180084	13	1	8	 	1	15	1987	75
180085	10	1	2	 	1	14	571	72
180085	11	1	3	 	1	14	571	72
180085	12	1	4	 	1	14	571	72
180085	13	1	5	 	1	14	571	72
180086	10	1	1	 	1	14	571	72
180086	11	1	2	 	1	14	571	72
180086	12	1	3	 	1	14	571	72
180086	13	1	4	 	1	14	571	72
180087	10	1	1	 	1	14	569	75
180087	11	1	2	 	1	14	569	75
180087	12	1	3	 	1	14	569	75
180087	13	1	4	 	1	14	569	75
180088	10	1	3	 	1	14	572	75
180088	11	1	3	 	1	14	2511	75
180088	12	1	4	 	1	14	2511	75
180088	13	1	5	 	1	14	2511	75
180089	10	1	4	 	1	14	571	72
180089	11	1	5	 	1	14	571	72
180089	12	1	6	 	1	14	571	72
180089	13	0	 	 	 	 	 	 
180090	10	1	1	 	1	14	1976	75
180090	11	1	2	 	1	14	1976	75
180090	12	1	3	 	1	14	1964	75
180090	13	1	4	 	1	14	1964	75
180091	10	1	3	 	1	14	571	72
180091	11	1	4	 	1	14	571	72
180091	12	1	5	 	1	14	571	72
180091	13	1	6	 	1	14	2007	72
180093	10	1	3	 	1	14	572	75
180093	11	1	4	 	1	14	572	75
180093	12	1	5	 	1	14	572	75
180093	13	1	7	 	1	14	572	75
180094	10	1	1	 	1	14	572	75
180094	11	1	2	 	1	14	572	75
180094	12	1	3	 	1	14	572	75
180094	13	1	4	 	1	14	572	75
180095	10	1	1	 	3	15	1857	72
180095	11	1	1	 	3	15	1857	72
180095	12	1	2	 	3	15	1857	72
180095	13	1	3	 	3	15	1857	72
180096	10	1	5	 	1	14	572	75
180096	11	1	6	 	3	14	1536	72
180096	12	1	7	 	3	14	1536	72
180096	13	1	8	 	3	14	1536	72
180097	10	1	3	 	1	14	572	75
180097	11	1	4	 	3	14	2512	72
180097	12	1	5	 	3	14	2512	72
180097	13	1	6	 	3	14	1223	72
180098	10	1	4	 	1	14	558	75
180098	11	1	5	 	1	14	558	75
180098	12	1	6	 	1	14	558	75
180098	13	1	7	 	1	14	558	75
180099	10	1	4	 	1	14	568	75
180099	11	1	5	 	1	14	568	75
180099	12	1	6	 	1	14	2047	75
180099	13	1	7	 	1	14	2075	75
180100	10	1	4	 	1	14	572	75
180100	11	1	5	 	1	14	572	75
180100	12	1	6	 	1	14	572	75
180100	13	1	7	 	1	14	572	75
190001	10	1	4	 	1	14	1236	72
190001	11	1	6	 	3	14	2158	72
190001	12	1	7	 	3	14	2158	72
190001	13	1	8	 	3	14	1225	72
190002	10	1	1	 	3	14	237	72
190002	11	1	2	 	3	14	237	72
190002	12	1	3	 	3	14	237	72
190002	13	0	 	 	 	 	 	 
190003	10	1	3	 	3	14	237	72
190003	11	1	4	 	3	14	237	72
190003	12	1	5	 	3	14	237	72
190003	13	1	6	 	3	14	1180	72
190004	10	1	5	 	3	14	1858	72
190004	11	1	6	 	3	14	1528	72
190004	12	1	7	 	3	14	1528	72
190004	13	1	8	 	3	14	1528	72
190005	10	1	4	 	3	14	237	72
190005	11	1	5	 	3	14	1858	72
190005	12	1	6	 	3	14	1858	72
190005	13	1	7	 	3	14	1225	72
190006	10	1	3	 	3	14	237	72
190006	11	1	4	 	3	14	237	72
190006	12	1	5	 	3	14	237	72
190006	13	1	6	 	3	14	1225	72
190007	10	1	3	 	3	14	237	72
190007	11	1	4	 	3	14	237	72
190007	12	1	5	 	3	14	237	72
190007	13	1	6	 	3	14	1225	72
190008	10	1	4	 	3	14	237	72
190008	11	1	5	 	3	14	237	72
190008	12	1	6	 	3	14	239	72
190008	13	1	7	 	3	14	239	72
190009	10	1	4	 	1	16	1879	75
190009	11	1	4	 	3	14	237	72
190009	12	1	5	 	3	14	237	72
190009	13	1	6	 	3	14	1225	72
190010	10	1	2	 	1	14	1396	75
190010	11	1	3	 	1	14	1396	75
190010	12	1	4	 	1	14	1555	75
190010	13	1	5	 	1	14	1555	75
190011	10	1	2	 	3	14	239	72
190011	11	1	3	 	3	14	239	72
190011	12	1	4	 	3	14	239	72
190011	13	1	5	 	3	14	239	72
190012	10	0	 	 	 	 	 	 
190012	11	1	1	 	1	14	1965	75
190012	12	1	2	 	1	14	1965	75
190012	13	1	4	 	1	14	1965	75
190013	10	1	4	 	1	14	1566	75
190013	11	1	5	 	1	14	244	75
190013	12	1	6	 	1	14	244	75
190013	13	1	7	 	3	14	2135	75
190014	10	1	4	 	3	14	237	72
190014	11	1	5	 	3	14	237	72
190014	12	0	 	 	 	 	 	 
190014	13	0	 	 	 	 	 	 
190015	10	1	4	 	3	14	237	72
190015	11	1	5	 	3	14	237	72
190015	12	1	6	 	3	14	1858	72
190015	13	1	7	 	3	14	1225	72
190016	10	1	3	 	3	14	1180	72
190016	11	1	4	 	3	14	1180	72
190016	12	1	5	 	3	14	1180	72
190016	13	1	6	 	3	14	1180	72
190017	10	1	4	 	3	14	239	72
190017	11	1	5	 	3	14	239	72
190017	12	1	6	 	3	14	239	72
190017	13	1	7	 	3	14	239	72
190018	10	1	3	 	1	14	1790	75
190018	11	1	4	 	1	14	1790	75
190018	12	1	5	 	1	14	1790	75
190018	13	1	6	 	1	14	1790	75
190020	10	1	3	 	1	14	244	75
190020	11	1	4	 	3	14	239	72
190020	12	1	5	 	3	14	239	72
190020	13	1	6	 	3	14	239	72
190021	10	1	1	 	1	14	244	75
190021	11	1	2	 	3	14	239	72
190021	12	1	3	 	3	14	239	72
190021	13	1	4	 	3	14	239	72
190022	10	1	3	 	3	14	239	72
190022	11	1	4	 	3	14	239	72
190022	12	1	5	 	3	14	239	72
190022	13	1	6	 	3	14	239	72
190023	10	1	3	 	3	14	239	72
190023	11	1	4	 	3	14	239	72
190023	12	1	5	 	3	14	239	72
190023	13	1	6	 	3	14	239	72
190024	10	1	2	 	3	14	239	72
190024	11	1	3	 	3	14	239	72
190024	12	1	4	 	3	14	239	72
190024	13	1	5	 	3	14	239	72
190025	10	1	3	 	3	14	239	72
190025	11	1	4	 	3	14	239	72
190025	12	1	5	 	3	14	239	72
190025	13	1	6	 	3	14	239	72
190026	10	1	2	 	3	14	239	72
190026	11	1	3	 	3	14	239	72
190026	12	1	3	 	3	14	239	72
190026	13	0	 	 	 	 	 	 
190027	10	1	2	 	3	14	239	72
190027	11	1	3	 	3	14	239	72
190027	12	1	4	 	3	14	239	72
190027	13	1	5	 	3	14	239	72
190029	10	1	3	 	1	8	1969	75
190029	11	1	4	 	1	8	1969	75
190029	12	1	5	 	1	8	1969	75
190029	13	1	6	 	1	8	1969	75
190030	10	1	4	 	3	14	239	72
190030	11	1	5	 	3	14	239	72
190030	12	1	6	 	3	14	239	72
190030	13	1	7	 	3	14	239	72
190031	10	1	4	 	1	14	244	75
190031	11	1	5	 	1	14	244	75
190031	12	1	6	 	1	14	244	75
190031	13	1	7	 	1	14	244	75
190032	10	1	3	 	1	14	244	75
190032	11	1	4	 	1	14	244	75
190032	12	1	5	 	1	14	244	75
190032	13	1	6	 	1	14	244	75
190033	10	1	3	 	3	14	239	72
190033	11	1	4	 	3	14	239	72
190033	12	1	5	 	3	14	239	72
190033	13	1	6	 	3	14	239	72
190034	10	1	5	 	3	14	239	72
190034	11	1	6	 	3	14	239	72
190034	12	1	7	 	3	14	239	72
190034	13	1	8	 	3	14	239	72
190035	10	1	3	 	3	14	239	72
190035	11	1	4	 	3	14	239	72
190035	12	1	5	 	3	14	2080	72
190035	13	1	6	 	3	14	2080	72
190036	10	1	4	 	3	14	239	72
190036	11	1	5	 	3	14	239	72
190036	12	1	6	 	3	14	239	72
190036	13	1	7	 	3	14	239	72
190037	10	1	2	 	1	14	244	75
190037	11	1	3	 	1	14	244	75
190037	12	1	4	 	1	14	244	75
190037	13	1	5	 	1	14	244	75
190038	10	1	3	 	3	14	239	72
190038	11	1	4	 	3	14	239	72
190038	12	1	5	 	3	14	239	72
190038	13	1	6	 	3	14	239	72
190039	10	1	2	 	3	14	239	72
190039	11	1	3	 	3	14	239	72
190039	12	1	4	 	3	14	2077	72
190039	13	1	5	 	3	14	2077	72
190040	10	1	4	 	3	14	1710	72
190040	11	1	5	 	3	14	1710	72
190040	12	1	6	 	3	14	2204	72
190040	13	1	7	 	3	14	2204	72
190041	10	1	3	 	1	14	244	75
190041	11	1	4	 	1	14	244	75
190041	12	1	5	 	3	14	1250	75
190041	13	1	6	 	3	14	1250	75
190042	10	1	4	 	3	14	235	72
190042	11	1	5	 	3	14	235	72
190042	12	1	6	 	3	14	1229	72
190042	13	1	7	 	3	14	1229	72
190043	10	1	5	 	3	14	235	72
190043	11	1	6	 	3	14	1230	72
190043	12	1	7	 	3	14	1230	72
190043	13	1	8	 	3	14	1229	72
190044	10	1	3	 	3	14	235	72
190044	11	1	4	 	3	14	235	72
190044	12	1	5	 	3	14	235	72
190044	13	1	6	 	3	14	1229	72
190045	10	1	4	 	3	14	235	72
190045	11	1	5	 	3	14	235	72
190045	12	1	6	 	3	14	1229	72
190045	13	1	7	 	3	14	1229	72
190046	10	1	3	 	3	14	235	72
190046	11	1	4	 	3	14	235	72
190046	12	1	5	 	3	14	235	72
190046	13	1	6	 	3	14	1229	75
190047	10	1	4	 	3	14	235	72
190047	11	1	5	 	3	14	235	72
190047	12	0	 	 	 	 	 	 
190047	13	0	 	 	 	 	 	 
190049	10	1	4	 	3	14	235	72
190049	11	1	5	 	3	14	235	72
190049	12	1	6	 	3	14	1229	72
190049	13	1	7	 	3	14	1229	72
190050	10	1	2	 	3	14	235	72
190050	11	1	3	 	3	14	235	72
190050	12	1	4	 	3	14	235	72
190050	13	1	5	 	3	14	235	72
190051	10	1	4	 	3	14	235	72
190051	11	1	5	 	3	14	235	72
190051	12	1	6	 	3	14	1229	72
190051	13	1	7	 	3	14	1229	72
190052	10	1	4	 	3	14	235	72
190052	11	1	5	 	3	14	235	72
190052	12	1	6	 	3	14	1229	72
190052	13	1	7	 	3	14	1229	72
190053	10	0	 	 	 	 	 	 
190053	11	0	 	 	 	 	 	 
190053	12	0	 	 	 	 	 	 
190053	13	0	 	 	 	 	 	 
190054	10	1	4	 	1	14	2110	75
190054	11	1	5	 	1	14	2110	75
190054	12	1	6	 	1	14	2110	75
190054	13	1	7	 	1	14	2110	75
190055	10	1	3	 	1	14	244	75
190055	11	1	4	 	1	14	2110	75
190055	12	1	5	 	1	14	2110	75
190055	13	1	6	 	1	14	2110	75
190056	10	1	4	 	3	14	236	72
190056	11	1	5	 	3	14	236	72
190056	12	1	6	 	3	14	1232	72
190056	13	1	7	 	3	14	1232	72
190057	10	1	4	 	3	14	236	72
190057	11	1	5	 	3	14	236	72
190057	12	1	6	 	3	14	1232	72
190057	13	1	7	 	3	14	1232	72
190058	10	1	3	 	3	14	236	72
190058	11	1	4	 	3	14	236	72
190058	12	1	5	 	3	14	236	72
190058	13	1	6	 	3	14	1232	72
190059	10	1	1	 	1	14	244	75
190059	11	1	5	 	3	14	236	72
190059	12	1	6	 	3	14	1232	72
190059	13	1	7	 	3	14	1232	72
190060	10	1	4	 	1	14	244	75
190060	11	0	 	 	 	 	 	 
190060	12	1	5	 	1	14	2110	75
190060	13	1	6	 	1	14	2110	75
190061	10	1	3	 	1	14	1361	75
190061	11	1	4	 	1	14	1361	75
190061	12	1	5	 	1	14	1665	75
190061	13	1	6	 	1	14	1665	75
190062	10	1	2	 	1	14	1800	72
190062	11	1	3	 	1	14	1800	72
190062	12	1	4	 	1	14	1800	72
190062	13	1	5	 	1	14	1800	72
190063	10	1	3	 	1	14	244	75
190063	11	1	4	 	1	14	244	75
190063	12	1	5	 	1	14	244	75
190063	13	1	6	 	1	14	1236	75
190064	10	1	5	 	3	14	244	72
190064	11	1	6	 	3	14	1232	72
190064	12	1	7	 	3	14	1232	72
190064	13	1	8	 	3	14	1232	72
190065	10	1	4	 	3	14	236	72
190065	11	1	5	 	3	14	236	72
190065	12	1	6	 	3	14	1232	72
190065	13	1	7	 	3	14	1232	72
190066	10	1	4	 	3	14	236	72
190066	11	1	5	 	3	14	236	72
190066	12	1	6	 	3	14	1232	72
190066	13	1	7	 	3	14	1232	72
190067	10	1	1	 	3	14	236	72
190067	11	1	2	 	3	14	236	72
190067	12	1	3	 	3	14	236	72
190067	13	1	4	 	3	14	236	72
190068	10	1	2	 	1	14	244	75
190068	11	1	3	 	1	14	244	75
190068	12	1	4	 	1	14	244	75
190068	13	1	5	 	1	14	244	75
190069	10	1	2	 	1	14	1237	75
190069	11	1	5	 	3	14	236	72
190069	12	1	6	 	3	14	1232	72
190069	13	1	7	 	3	14	1232	72
190070	10	0	 	 	 	 	 	 
190070	11	0	 	 	 	 	 	 
190070	12	0	 	 	 	 	 	 
190070	13	0	 	 	 	 	 	 
190071	10	1	3	 	3	98	1893	58
190071	11	1	4	 	3	98	1893	58
190071	12	1	5	 	3	98	1893	58
190071	13	1	6	 	3	98	1893	58
190072	10	1	2	 	3	14	236	72
190072	11	1	3	 	3	14	236	72
190072	12	1	4	 	3	14	236	72
190072	13	1	5	 	3	14	236	72
190073	10	1	5	 	3	14	244	72
190073	11	1	6	 	3	14	1232	72
190073	12	1	7	 	3	14	1232	72
190073	13	1	8	 	3	14	1232	72
190074	10	0	 	 	 	 	 	 
190074	11	0	 	 	 	 	 	 
190074	12	0	 	 	 	 	 	 
