CHILDCODE	CROPIDR4	CROPR4	QNTHRVR4	CRPOUTR4
201025	1	 	 	 
201025	2	 	 	 
201025	3	 	 	 
201025	4	 	 	 
201025	5	 	 	 
201025	6	 	 	 
201025	7	 	 	 
201025	8	 	 	 
201025	9	 	 	 
201025	11	 	 	 
201026	1	8	5	2
201026	2	75	3	2
201026	3	11	15	3
201026	4	21	500	56
201026	5	88	 	 
201026	6	88	 	 
201026	7	88	 	 
201026	8	88	 	 
201026	9	88	 	 
201026	11	88	 	 
201027	1	5	50	1
201027	2	75	50	1
201027	3	76	50	1
201027	4	21	30	3
201027	5	11	3	3
201027	6	88	 	 
201027	7	88	 	 
201027	8	88	 	 
201027	9	88	 	 
201027	11	88	 	 
201028	1	8	3	2
201028	2	75	3	2
201028	3	123	1	2
201028	4	88	 	 
201028	5	88	 	 
201028	6	88	 	 
201028	7	88	 	 
201028	8	88	 	 
201028	9	88	 	 
201028	11	88	 	 
201029	1	75	100	1
201029	2	130	150	1
201029	3	8	100	1
201029	4	20	50	1
201029	5	45	50	1
201029	6	88	 	 
201029	7	88	 	 
201029	8	88	 	 
201029	9	88	 	 
201029	11	88	 	 
201030	1	20	1	2
201030	2	11	6	3
201030	3	21	-77	56
201030	4	88	 	 
201030	5	88	 	 
201030	6	88	 	 
201030	7	88	 	 
201030	8	88	 	 
201030	9	88	 	 
201030	11	88	 	 
201031	1	76	3	2
201031	2	75	50	1
201031	3	20	1	2
201031	4	3	3	1
201031	5	45	10	1
201031	6	27	7	1
201031	7	33	6	3
201031	8	51	0	1
201031	9	21	6	3
201031	11	88	 	 
201032	1	8	3	2
201032	2	75	2	2
201032	3	11	10	3
201032	4	21	3	56
201032	5	88	 	 
201032	6	88	 	 
201032	7	88	 	 
201032	8	88	 	 
201032	9	88	 	 
201032	11	88	 	 
201035	1	75	8	2
201035	2	76	2	2
201035	3	123	50	1
201035	4	15	1	2
201035	5	4	6	1
201035	6	45	12	1
201035	7	27	5	1
201035	8	21	20	56
201035	9	11	20	3
201035	11	88	 	 
201036	1	20	2	2
201036	2	75	250	1
201036	3	76	80	1
201036	4	15	1	2
201036	5	44	50	1
201036	6	88	 	 
201036	7	88	 	 
201036	8	88	 	 
201036	9	88	 	 
201036	11	88	 	 
201037	1	 	 	 
201037	2	 	 	 
201037	3	 	 	 
201037	4	 	 	 
201037	5	 	 	 
201037	6	 	 	 
201037	7	 	 	 
201037	8	 	 	 
201037	9	 	 	 
201037	11	 	 	 
201038	1	76	1	2
201038	2	11	6	3
201038	3	88	 	 
201038	4	88	 	 
201038	5	88	 	 
201038	6	88	 	 
201038	7	88	 	 
201038	8	88	 	 
201038	9	88	 	 
201038	11	88	 	 
201039	1	8	1	2
201039	2	75	2	2
201039	3	130	4	2
201039	4	11	30	3
201039	5	27	25	1
201039	6	21	50	56
201039	7	88	 	 
201039	8	88	 	 
201039	9	88	 	 
201039	11	88	 	 
201040	1	 	 	 
201040	2	 	 	 
201040	3	 	 	 
201040	4	 	 	 
201040	5	 	 	 
201040	6	 	 	 
201040	7	 	 	 
201040	8	 	 	 
201040	9	 	 	 
201040	11	 	 	 
201042	1	8	3	2
201042	2	75	3	2
201042	3	130	250	1
201042	4	88	 	 
201042	5	88	 	 
201042	6	88	 	 
201042	7	88	 	 
201042	8	88	 	 
201042	9	88	 	 
201042	11	88	 	 
201043	1	 	 	 
201043	2	 	 	 
201043	3	 	 	 
201043	4	 	 	 
201043	5	 	 	 
201043	6	 	 	 
201043	7	 	 	 
201043	8	 	 	 
201043	9	 	 	 
201043	11	 	 	 
201044	1	75	5	2
201044	2	79	2	2
201044	3	21	0	1
201044	4	88	 	 
201044	5	88	 	 
201044	6	88	 	 
201044	7	88	 	 
201044	8	88	 	 
201044	9	88	 	 
201044	11	88	 	 
201045	1	 	 	 
201045	2	 	 	 
201045	3	 	 	 
201045	4	 	 	 
201045	5	 	 	 
201045	6	 	 	 
201045	7	 	 	 
201045	8	 	 	 
201045	9	 	 	 
201045	11	 	 	 
201046	1	76	1	2
201046	2	75	4	2
201046	3	11	4	5
201046	4	88	 	 
201046	5	88	 	 
201046	6	88	 	 
201046	7	88	 	 
201046	8	88	 	 
201046	9	88	 	 
201046	11	88	 	 
201047	1	130	5	2
201047	2	75	2	2
201047	3	8	2	2
201047	4	88	 	 
201047	5	88	 	 
201047	6	88	 	 
201047	7	88	 	 
201047	8	88	 	 
201047	9	88	 	 
201047	11	88	 	 
201049	1	5	1	2
201049	2	20	1	2
201049	3	75	2	2
201049	4	123	1	2
201049	5	11	30	3
201049	6	21	10	56
201049	7	88	 	 
201049	8	88	 	 
201049	9	88	 	 
201049	11	88	 	 
201050	1	 	 	 
201050	2	 	 	 
201050	3	 	 	 
201050	4	 	 	 
201050	5	 	 	 
201050	6	 	 	 
201050	7	 	 	 
201050	8	 	 	 
201050	9	 	 	 
201050	11	 	 	 
