CHILDCODE	MEMIDR4	AGER3	MEMAGER4	MEAGMTR4	MEMSEXR4	RELATER3	RELATER4	THSVILR4	BURBRLR4	BRNREGR4	BRNZONR4	LIVHSER4	YRDIEDR4	RELHHR4	MRTLSTR4	DISABR4	MTHRHHR4	FTHRHHR4	HSSTRTR4	GRADER4	STILLR4	TYPATDR4	WHYNOTR4	AGEGRDR4	EDCH18R4	MEMCNSR4
11031	6	23	27	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	11	0	 	 	 	1	N
11031	7	21	25	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	10	0	 	 	 	0	N
11031	8	18	22	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	10	0	 	 	 	1	N
11031	15	11	15	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	8	1	4	 	 	1	N
11032	0	15	19	 	2	0	0	0	2	1	101	1	 	3	0	0	2	1	1	13	0	 	 	 	1	N
11032	1	43	47	 	1	1	1	 	 	 	 	1	 	1	1	0	98	99	1	5	0	 	 	 	0	N
11032	2	33	37	 	2	1	1	 	 	 	 	1	 	2	1	0	98	98	0	 	 	 	 	 	 	N
11032	3	27	31	 	1	13	13	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11032	4	44	49	 	1	13	13	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11032	5	12	16	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	13	1	1	 	 	1	N
11032	15	10	14	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	6	1	4	 	 	1	N
11032	16	7	11	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	6	1	4	 	 	1	N
11032	17	4	8	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	1	1	4	 	 	1	N
11033	0	15	19	 	1	0	0	1	 	 	 	1	 	1	0	0	2	1	1	6	0	 	 	 	0	N
11033	1	63	67	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	1	8	0	 	 	 	0	Y
11033	2	44	49	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	1	28	0	 	 	 	0	N
11033	3	27	31	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11033	4	24	28	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11033	5	21	25	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11033	6	18	22	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	13	2	4	 	 	1	N
11033	7	17	21	 	2	19	19	 	 	 	 	1	 	7	0	0	2	1	1	7	1	4	 	 	1	N
11033	8	25	29	 	1	19	19	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11034	0	14	18	 	2	0	0	1	 	 	 	1	 	3	0	0	3	99	1	12	1	4	 	 	1	N
11034	1	82	-88	 	2	19	19	 	 	 	 	3	2000	 	 	 	 	 	 	 	 	 	 	 	 	N
11034	2	52	-88	 	1	1	1	 	 	 	 	3	2000	 	 	 	 	 	 	 	 	 	 	 	 	N
11034	3	45	49	 	2	1	1	 	 	 	 	1	 	1	3	0	99	99	0	 	 	 	 	 	 	N
11034	4	26	30	 	2	13	13	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11034	5	29	33	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11034	6	13	17	 	1	7	7	 	 	 	 	1	 	3	0	0	3	99	1	10	1	4	 	 	1	N
11034	15	11	15	 	2	7	7	 	 	 	 	1	 	3	0	0	3	99	1	8	1	4	 	 	1	N
11034	16	28	32	 	1	13	13	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11035	0	15	19	 	2	0	0	0	1	14	1407	1	 	2	1	0	98	99	1	13	0	 	 	 	1	N
11035	1	37	41	 	2	1	1	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
11035	2	21	25	 	1	9	9	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
11035	4	 	26	 	1	 	25	 	 	 	 	1	 	1	1	0	99	98	1	10	0	 	 	 	0	N
11035	5	 	0	1	2	 	27	 	 	 	 	1	 	3	 	0	0	4	 	 	 	 	 	 	 	N
11036	0	14	18	 	2	0	0	0	1	14	1407	1	 	3	0	0	2	1	1	12	0	 	 	 	1	N
11036	1	52	56	 	1	1	1	 	 	 	 	1	 	1	1	0	98	98	1	8	0	 	 	 	0	N
11036	2	49	53	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	1	28	0	 	 	 	0	N
11036	3	33	37	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11036	4	31	35	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11036	5	26	30	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11036	6	24	28	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11036	7	22	26	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
11036	8	18	22	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	9	0	 	 	 	0	N
11036	9	0	4	 	1	15	15	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11036	10	 	3	 	1	 	15	 	 	 	 	1	 	5	 	0	8	98	 	 	 	 	 	 	 	N
11037	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	1	98	1	12	1	4	 	 	1	N
11037	1	47	51	 	2	1	1	 	 	 	 	1	 	1	4	0	98	98	1	4	0	 	 	 	0	N
11037	2	27	31	 	1	9	9	 	 	 	 	1	 	3	0	0	1	98	1	9	0	 	 	 	0	N
11038	0	15	19	 	2	0	0	1	 	 	 	1	 	7	0	0	98	98	1	9	1	4	 	 	1	N
11038	1	77	-88	 	2	17	17	 	 	 	 	3	2003	 	 	 	 	 	 	 	 	 	 	 	 	N
11038	2	47	51	 	2	13	13	 	 	 	 	1	 	1	3	0	99	98	1	6	0	 	 	 	0	N
11038	3	22	26	 	2	14	14	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11038	4	19	23	 	1	7	7	 	 	 	 	1	 	7	0	0	99	99	1	6	0	 	 	 	0	N
11038	5	1	5	 	2	19	19	 	 	 	 	1	 	5	 	0	98	98	1	0	1	4	 	 	0	N
11039	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	2	98	1	13	1	4	 	 	1	N
11039	1	62	66	 	2	5	5	 	 	 	 	1	 	6	3	0	99	99	0	 	 	 	 	 	 	N
11039	2	42	46	 	2	1	1	 	 	 	 	1	 	1	3	0	1	99	0	 	 	 	 	 	 	N
11039	15	10	14	 	2	9	9	 	 	 	 	1	 	3	0	0	2	99	1	8	1	4	 	 	1	N
11040	0	15	19	 	1	0	0	0	1	14	1406	1	 	3	0	0	1	99	1	8	0	 	 	 	1	N
11040	1	35	39	 	2	1	1	 	 	 	 	1	 	1	3	0	98	99	0	 	 	 	 	 	 	N
11040	2	26	30	 	2	13	13	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11040	3	25	29	 	1	13	13	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
11040	4	19	23	 	2	14	14	 	 	 	 	1	 	7	0	0	98	98	1	10	0	 	 	 	1	Y
11040	5	18	22	 	1	14	14	 	 	 	 	1	 	7	0	0	98	98	1	10	0	 	 	 	1	N
11040	6	22	26	 	1	13	13	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11040	7	 	13	 	2	 	14	 	 	 	 	1	 	7	0	0	98	98	1	2	1	4	 	 	1	N
11042	0	15	19	 	2	0	0	1	 	 	 	1	 	7	0	0	99	99	1	10	1	4	 	 	1	N
11042	1	52	56	 	1	13	13	 	 	 	 	1	 	1	1	0	99	99	1	14	0	 	 	 	0	N
11042	2	42	46	 	2	19	21	 	 	 	 	1	 	2	1	0	98	99	1	12	0	 	 	 	0	N
11042	3	34	38	 	1	8	8	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
11042	4	31	35	 	2	14	14	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11042	5	30	34	 	1	14	14	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11042	6	27	31	 	1	14	14	 	 	 	 	1	 	3	0	0	2	1	1	12	0	 	 	 	0	N
11042	7	25	29	 	1	14	14	 	 	 	 	1	 	3	0	0	2	1	1	14	0	 	 	 	0	N
11042	8	21	25	 	2	14	14	 	 	 	 	1	 	3	0	0	2	1	1	13	0	 	 	 	1	N
11042	9	28	32	 	2	20	20	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11042	10	 	9	 	2	 	19	 	 	 	 	1	 	7	 	0	98	98	1	2	1	4	 	 	1	N
11042	11	 	17	 	2	 	20	 	 	 	 	1	 	10	0	0	98	98	1	9	0	 	33	16	1	N
11043	0	15	19	 	2	0	0	1	 	 	 	1	 	7	0	0	99	99	1	10	0	 	 	 	1	N
11043	1	47	-88	 	2	1	1	 	 	 	 	3	1996	 	 	 	 	 	 	 	 	 	 	 	 	N
11043	2	27	31	 	1	9	9	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11043	3	26	30	 	2	9	9	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11043	4	20	24	 	2	7	7	 	 	 	 	1	 	1	1	0	99	99	1	7	0	 	 	 	0	N
11043	5	17	21	 	2	7	7	 	 	 	 	1	 	7	0	0	99	99	1	8	0	 	 	 	1	N
11043	6	14	18	 	1	7	7	 	 	 	 	1	 	7	0	0	99	99	1	13	1	4	 	 	1	N
11043	15	11	15	 	2	7	7	 	 	 	 	1	 	7	0	0	99	99	1	7	1	4	 	 	1	N
11043	16	28	32	 	1	15	16	 	 	 	 	1	 	2	1	0	99	99	1	7	0	 	 	 	0	N
11043	17	2	6	 	1	19	15	 	 	 	 	1	 	3	 	0	4	16	1	0	1	4	 	 	0	N
11043	18	 	2	 	1	 	15	 	 	 	 	1	 	3	 	0	4	16	 	 	 	 	 	 	 	N
11044	0	15	19	 	2	0	0	1	 	 	 	1	 	5	0	0	19	3	1	10	0	 	 	 	1	N
11044	1	62	66	 	2	5	5	 	 	 	 	1	 	1	3	0	99	99	0	 	 	 	 	 	 	N
11044	2	52	56	 	2	13	13	 	 	 	 	1	 	7	3	0	99	99	0	 	 	 	 	 	 	N
11044	3	47	51	 	1	1	1	 	 	 	 	1	 	3	1	0	1	99	1	5	0	 	 	 	0	N
11044	4	27	31	 	2	14	14	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
11044	16	19	23	 	2	7	7	 	 	 	 	1	 	5	0	0	19	3	1	8	0	 	 	 	0	N
11044	17	12	16	 	2	7	7	 	 	 	 	1	 	5	0	0	19	3	1	9	1	4	 	 	1	N
11044	18	7	11	 	2	7	7	 	 	 	 	1	 	5	 	0	19	3	1	3	1	4	 	 	1	N
11044	19	36	40	 	2	1	1	 	 	 	 	1	 	4	1	1	99	99	0	 	 	 	 	 	 	N
11044	20	40	44	 	1	22	22	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
11044	21	 	15	 	1	 	19	 	 	 	 	1	 	7	0	0	98	98	1	8	1	4	 	 	1	N
11045	0	15	19	 	2	0	0	1	 	 	 	2	 	3	0	0	1	99	1	14	1	4	 	 	1	N
11045	1	39	43	 	2	1	1	 	 	 	 	1	 	1	3	0	99	99	1	4	0	 	 	 	0	N
11045	2	19	23	 	2	7	9	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
11045	3	13	17	 	2	7	7	 	 	 	 	1	 	3	0	0	1	99	1	13	1	4	 	 	1	N
11046	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	2	98	1	9	1	4	 	 	1	N
11046	1	47	51	 	1	1	1	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
11046	2	40	44	 	2	1	1	 	 	 	 	1	 	2	4	0	99	99	0	 	 	 	 	 	 	N
11046	3	25	29	 	2	7	7	 	 	 	 	1	 	3	0	0	2	98	1	10	0	 	 	 	0	Y
11046	4	23	27	 	2	7	7	 	 	 	 	1	 	3	0	0	2	98	1	9	1	4	 	 	1	Y
11046	5	21	25	 	1	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11046	6	18	22	 	2	7	7	 	 	 	 	1	 	3	0	0	2	98	1	10	0	 	 	 	1	N
11046	15	11	15	 	1	7	7	 	 	 	 	1	 	3	0	0	2	98	1	7	1	4	 	 	1	N
11048	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	14	1	4	 	 	1	Y
11048	1	74	78	 	1	1	1	 	 	 	 	1	 	1	1	1	99	99	1	6	0	 	 	 	0	N
11048	2	45	49	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	1	3	0	 	 	 	0	N
11048	3	28	32	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11048	4	25	29	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	13	1	4	 	 	1	Y
11048	5	22	26	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	9	0	 	 	 	1	Y
11048	7	21	25	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	10	0	 	 	 	1	N
11048	15	10	14	 	2	19	19	 	 	 	 	1	 	3	0	0	2	1	1	9	1	1	 	 	1	N
11049	0	15	19	 	2	0	0	1	 	 	 	1	 	3	0	0	2	1	1	11	1	4	 	 	1	N
11049	1	42	46	 	1	1	1	 	 	 	 	1	 	1	1	0	98	99	1	13	0	 	 	 	0	N
11049	2	34	38	 	2	1	1	 	 	 	 	1	 	2	1	0	98	99	1	8	0	 	 	 	0	N
11049	3	21	25	 	2	13	13	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11049	4	17	21	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	13	1	1	 	 	1	N
11049	5	12	16	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	9	1	4	 	 	1	N
11049	6	1	5	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	0	1	1	 	 	0	N
11050	0	14	18	 	1	0	0	0	1	14	1407	1	 	3	0	0	2	1	1	12	1	4	 	 	1	N
11050	1	42	46	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	1	11	0	 	 	 	0	N
11050	2	37	41	 	2	1	1	 	 	 	 	1	 	2	1	0	98	98	1	28	0	 	 	 	0	N
11050	3	12	16	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	12	1	4	 	 	1	N
11050	15	10	14	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	7	1	4	 	 	1	N
11050	16	21	25	 	2	9	9	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
11050	17	5	9	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	4	1	4	 	 	1	N
11050	18	2	6	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	0	1	1	 	 	1	N
11050	19	 	0	2	1	 	7	 	 	 	 	1	 	3	 	0	2	1	 	 	 	 	 	 	 	N
21002	0	15	19	 	2	0	0	1	 	 	 	1	 	7	0	0	99	99	1	8	1	4	 	 	1	N
21002	1	62	-88	 	2	6	6	 	 	 	 	3	1998	 	 	 	 	 	 	 	 	 	 	 	 	N
21002	2	25	29	 	1	14	14	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
21002	3	23	27	 	2	22	21	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
21002	4	22	26	 	1	14	14	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
21002	5	0	4	 	1	14	19	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
21002	6	13	17	 	2	22	22	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
21002	7	 	25	 	1	 	7	 	 	 	 	1	 	1	1	0	99	99	0	 	 	 	 	 	 	N
21002	8	 	20	 	2	 	16	 	 	 	 	1	 	2	1	0	98	98	1	3	0	 	 	 	0	N
21002	9	 	8	 	1	 	15	 	 	 	 	1	 	3	 	0	8	7	1	2	1	4	 	 	1	N
21002	10	 	5	 	1	 	15	 	 	 	 	1	 	3	 	0	8	7	0	 	 	 	30	 	 	N
21003	0	14	19	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	10	1	1	 	 	1	N
21003	1	58	68	 	1	1	1	 	 	 	 	1	 	1	1	0	98	99	0	 	 	 	 	 	 	N
21003	2	45	49	 	2	1	1	 	 	 	 	1	 	2	1	0	98	99	0	 	 	 	 	 	 	N
21003	3	26	33	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
21003	4	24	29	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
21003	5	22	27	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	9	0	 	 	 	0	N
21003	6	20	26	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	10	0	 	 	 	1	N
21003	7	19	25	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	10	0	 	 	 	1	N
21004	0	15	19	 	1	0	0	1	 	 	 	2	 	3	0	0	2	1	1	18	1	4	 	 	1	N
21004	1	67	71	 	1	1	1	 	 	 	 	1	 	1	1	0	98	99	1	5	0	 	 	 	0	N
21004	2	59	63	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	0	 	 	 	 	 	 	N
21004	3	34	38	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	12	0	 	 	 	0	N
21004	4	31	35	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	7	0	 	 	 	0	N
21004	5	29	33	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	6	0	 	 	 	0	N
21004	6	27	31	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	6	0	 	 	 	0	N
21004	7	25	29	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	6	0	 	 	 	0	N
21004	8	13	17	 	2	15	15	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21004	9	 	12	 	2	 	19	 	 	 	 	1	 	7	 	0	98	98	1	2	1	4	 	 	1	N
21005	0	15	18	 	2	0	0	1	 	 	 	1	 	7	0	0	99	99	1	11	1	1	 	 	1	N
21005	1	56	-88	 	2	1	1	 	 	 	 	3	1998	 	 	 	 	 	 	 	 	 	 	 	 	N
21005	2	32	36	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
21005	3	27	-88	 	2	7	7	 	 	 	 	3	2005	 	 	 	 	 	 	 	 	 	 	 	 	N
21005	4	25	29	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21005	5	23	27	 	2	7	7	 	 	 	 	1	 	1	0	0	99	99	1	10	0	 	 	 	0	N
21005	6	20	24	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21005	15	11	15	 	1	15	15	 	 	 	 	1	 	7	0	0	99	98	1	8	1	4	 	 	1	N
21005	16	9	13	 	2	15	15	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21005	17	18	22	 	1	7	7	 	 	 	 	1	 	7	0	0	99	99	1	10	0	 	 	 	1	N
21006	0	15	19	 	2	0	0	1	 	 	 	1	 	3	0	0	2	1	1	13	1	1	 	 	1	N
21006	1	52	56	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	1	13	0	 	 	 	0	N
21006	2	43	47	 	2	1	1	 	 	 	 	1	 	2	1	0	98	98	1	9	0	 	 	 	0	N
21006	3	21	25	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	9	0	 	 	 	1	N
21006	4	5	9	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	2	1	4	 	 	1	N
21007	0	14	19	 	2	0	0	1	 	 	 	1	 	3	0	0	2	1	1	11	1	3	 	 	1	N
21007	1	48	52	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	1	13	0	 	 	 	0	N
21007	2	38	42	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	1	12	0	 	 	 	0	N
21007	3	18	22	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
21008	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	8	1	4	 	 	1	N
21008	1	37	41	 	1	1	1	 	 	 	 	1	 	1	1	0	98	98	1	9	0	 	 	 	0	N
21008	2	32	36	 	2	1	1	 	 	 	 	1	 	2	1	0	98	99	1	7	0	 	 	 	0	N
21008	3	20	24	 	2	13	13	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
21008	4	17	21	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21008	5	12	16	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	8	1	4	 	 	1	N
21008	6	3	7	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	0	1	1	 	 	0	N
21008	7	 	18	 	2	 	14	 	 	 	 	1	 	4	0	0	98	98	1	7	3	 	 	 	1	N
21009	0	15	19	 	1	0	0	0	1	14	1401	1	 	1	0	0	98	99	1	7	0	 	 	 	1	N
21009	1	50	-88	 	1	2	2	 	 	 	 	3	2006	 	 	 	 	 	 	 	 	 	 	 	 	 
21009	2	32	36	 	2	1	1	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21009	15	6	10	 	2	9	9	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21009	16	9	13	 	2	9	9	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21009	17	12	16	 	2	9	9	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21010	0	15	18	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	10	1	4	 	 	1	N
21010	1	49	58	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	1	5	0	 	 	 	0	N
21010	2	37	41	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	1	2	0	 	 	 	0	N
21010	3	12	16	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	5	0	 	17	14	1	N
21010	15	9	11	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	5	1	4	 	 	1	N
21010	16	5	9	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	2	1	4	 	 	1	N
21010	17	 	4	 	2	 	14	 	 	 	 	1	 	7	 	0	98	98	 	 	 	 	 	 	 	N
21011	0	14	18	 	1	0	0	1	 	 	 	1	 	7	0	0	98	98	1	10	1	1	 	 	1	Y
21011	1	73	-88	 	1	5	5	 	 	 	 	3	2004	 	 	 	 	 	 	 	 	 	 	 	 	N
21011	2	72	-88	 	2	5	5	 	 	 	 	3	2003	 	 	 	 	 	 	 	 	 	 	 	 	N
21011	3	33	37	 	1	13	13	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
21011	4	24	28	 	2	13	13	 	 	 	 	1	 	1	1	0	99	99	1	6	1	4	 	 	0	N
21011	5	18	22	 	1	13	13	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
21011	15	11	15	 	1	7	7	 	 	 	 	1	 	7	0	0	98	98	1	8	1	4	 	 	1	N
21011	16	6	10	 	1	14	14	 	 	 	 	1	 	3	 	0	4	99	1	3	1	4	 	 	1	N
21011	17	 	2	 	1	 	14	 	 	 	 	1	 	3	 	0	4	18	 	 	 	 	 	 	 	N
21011	18	 	35	 	1	 	16	 	 	 	 	1	 	2	1	0	98	99	1	6	0	 	 	 	1	N
21012	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	98	1	1	3	0	 	 	 	0	Y
21012	1	47	50	 	1	1	1	 	 	 	 	1	 	1	1	1	99	99	1	6	0	 	 	 	0	Y
21012	2	37	41	 	2	1	1	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21012	3	20	24	 	1	7	7	 	 	 	 	1	 	3	0	0	98	1	1	4	0	 	 	 	0	Y
21012	4	18	22	 	1	7	7	 	 	 	 	1	 	3	0	0	98	1	1	7	0	 	 	 	0	Y
21012	15	6	10	 	2	7	7	 	 	 	 	1	 	3	 	0	98	1	1	3	1	4	 	 	1	N
21012	16	4	8	 	2	7	7	 	 	 	 	1	 	3	 	0	98	1	1	2	0	 	24	8	1	N
21013	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	1	99	1	13	1	4	 	 	1	N
21013	1	49	53	 	2	1	1	 	 	 	 	1	 	1	3	0	99	98	0	 	 	 	 	 	 	N
21013	2	27	31	 	1	7	7	 	 	 	 	1	 	3	0	0	1	99	1	13	3	 	 	 	1	Y
21013	3	19	23	 	1	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
21013	4	16	20	 	1	13	13	 	 	 	 	1	 	7	0	0	98	98	1	11	1	4	 	 	1	N
21013	5	15	-88	 	2	13	13	 	 	 	 	3	2004	 	 	 	 	 	 	 	 	 	 	 	 	 
21013	6	11	15	 	1	7	7	 	 	 	 	1	 	3	0	0	1	99	1	9	1	4	 	 	1	N
21014	0	15	19	 	2	0	0	1	 	 	 	1	 	3	0	0	2	1	1	18	1	1	 	 	1	N
21014	1	52	55	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	0	 	 	 	 	 	 	N
21014	2	49	52	 	2	1	1	 	 	 	 	1	 	2	1	0	98	99	0	 	 	 	 	 	 	N
21014	3	29	33	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	8	0	 	 	 	0	N
21014	4	22	26	 	1	19	19	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
21014	5	20	24	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	10	0	 	 	 	0	N
21014	6	20	24	 	2	14	19	 	 	 	 	1	 	7	0	0	99	98	1	10	0	 	 	 	0	N
21014	7	31	35	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21014	8	 	20	 	2	 	20	 	 	 	 	1	 	10	0	0	98	98	0	 	 	 	 	 	 	N
21015	0	14	18	 	1	0	0	1	 	 	 	1	 	7	0	0	99	99	1	18	1	1	 	 	1	N
21015	1	52	56	 	1	13	19	 	 	 	 	1	 	1	1	0	99	99	1	12	0	 	 	 	0	N
21015	2	45	48	 	2	13	13	 	 	 	 	1	 	2	1	0	98	98	1	6	0	 	 	 	0	N
21015	3	18	22	 	2	14	14	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
21015	4	19	23	 	2	20	20	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
21016	0	15	18	 	1	0	0	1	 	 	 	2	 	3	0	0	2	1	1	12	1	4	 	 	1	N
21016	1	51	55	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	1	6	0	 	 	 	0	N
21016	2	43	47	 	2	1	1	 	 	 	 	1	 	2	1	0	98	99	1	3	0	 	 	 	0	N
21016	3	23	27	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
