childid	id	age	memsex	relate	livhse	dthunexp	adultedc	grade	hsstrtr3	strtyrr3	strmthr3	grader3	stillr3	whynotr3	agegrdr3	perfr3	feesr3	disabr3	actr3	monthsr3	daysr3	hoursr3	sleepr3	chcarer3	hhchrer3	npywrkr3	paywrkr3	schoolr3	studyr3	playr3	hrewrkr3	nohrer3	wrkprjr3	numdysr3	rsnfewr3	tywrkr31	tywrkr32	tywrkr33	wgercdr3
ET040068	8	1	1	14	1	 	 	 	 	 	 	 	 	 	 	 	 	5	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040067	0	8	2	0	1	 	 	 	1	2002	1	0	1	 	 	2	0	0	15	12	7	1	10	0	1	0	0	5	1	7	 	 	 	 	 	 	 	 	 
ET040067	1	33	1	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040067	2	23	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	19	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040067	3	27	1	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040067	15	11	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040066	0	8	2	0	1	 	 	 	1	2001	1	1	1	 	 	3	0	0	15	12	7	1	10	0	1	0	0	5	4	4	 	 	 	 	 	 	 	 	 
ET040066	1	39	1	1	1	 	 	9	 	 	 	 	 	 	 	 	 	0	10	12	2	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040066	2	26	2	1	1	 	 	7	 	 	 	 	 	 	 	 	 	0	12	12	2	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040065	0	8	2	0	1	 	 	 	1	2001	1	1	1	 	 	1	7	0	15	12	3	1	10	2	1	0	0	4	1	6	 	 	 	 	 	 	 	 	 
ET040065	1	40	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	9	12	5	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040065	2	37	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040065	3	5	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040065	4	21	2	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040065	5	20	2	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040065	6	0	1	8	1	 	 	0	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040065	7	45	1	13	1	 	 	0	 	 	 	 	 	 	 	 	 	0	13	12	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040065	8	18	1	14	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	4	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040064	0	7	2	0	1	 	 	 	1	2001	1	1	1	 	 	1	12	0	15	12	3	2	10	0	2	0	0	6	1	5	 	 	 	 	 	 	 	 	 
ET040064	1	44	1	1	1	 	 	10	 	 	 	 	 	 	 	 	 	0	13	12	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040064	2	35	2	1	1	 	 	8	 	 	 	 	 	 	 	 	 	0	15	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040064	3	27	1	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	12	6	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040064	4	21	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040064	5	19	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040064	6	16	1	7	1	 	 	 	1	1991	1	9	1	 	 	3	20	0	15	12	7	3	7	0	1	2	0	7	3	4	 	 	 	 	 	 	 	 	 
ET040064	7	14	1	7	1	 	 	 	1	1993	1	7	1	 	 	3	25	0	15	12	6	5	7	0	2	3	0	7	3	2	 	 	 	 	 	 	 	 	 
ET040064	8	19	2	14	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040064	9	3	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040061	0	8	2	0	1	 	 	14	1	2000	1	2	1	 	 	2	0	3	15	12	7	1	10	0	1	0	0	5	1	7	 	 	 	 	 	 	 	 	 
ET040061	1	42	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	13	12	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040061	2	35	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	13	12	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040061	3	26	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040061	4	24	2	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040061	15	11	2	7	1	 	 	 	1	1998	1	4	1	 	 	1	0	0	15	12	7	2	9	2	2	0	0	5	1	5	 	 	 	 	 	 	 	 	 
ET040061	16	5	1	7	1	 	 	 	0	 	 	 	 	30	 	 	88	0	17	 	 	 	10	0	0	0	0	8	0	6	 	 	 	 	 	 	 	 	 
ET040061	17	2	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040061	18	20	2	20	1	 	 	14	 	 	 	 	 	 	 	 	 	0	19	12	7	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040060	0	8	2	0	1	 	 	 	1	2000	1	2	1	 	 	2	7	0	15	12	5	3	8	0	3	0	0	4	3	6	 	 	 	 	 	 	 	 	 
ET040060	1	43	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	11	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040060	2	21	1	9	1	 	 	 	 	 	 	 	 	 	 	 	 	0	10	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040060	3	21	1	8	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040059	0	8	1	0	1	 	 	 	0	 	 	 	 	30	 	 	 	0	17	 	 	 	9	0	1	2	0	6	1	5	 	 	 	 	 	 	 	 	 
ET040059	1	62	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040059	2	47	2	1	1	 	 	28	 	 	 	 	 	 	 	 	 	0	15	12	7	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040059	3	24	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040059	4	22	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040059	5	21	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040059	6	15	1	7	1	 	 	 	1	1992	1	10	1	 	 	3	20	1	17	 	 	 	9	1	2	3	0	4	2	3	 	 	 	 	 	 	 	 	 
ET040059	7	13	1	7	1	 	 	 	1	1996	1	3	0	11	12	 	 	0	15	12	7	5	9	0	4	4	0	0	1	6	 	 	 	 	 	 	 	 	 
ET040059	8	6	2	7	1	 	 	 	0	 	 	 	 	29	 	 	90	0	17	 	 	 	9	0	0	0	0	6	2	7	 	 	 	 	 	 	 	 	 
ET040058	0	8	1	0	1	 	 	 	1	1999	1	2	1	 	 	4	0	0	4	12	7	5	10	0	0	5	0	5	1	3	 	 	 	 	 	 	 	 	 
ET040058	1	45	2	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040058	2	27	1	9	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040058	3	26	1	9	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040058	4	23	2	9	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040058	5	21	1	9	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040058	6	16	2	9	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040058	7	12	1	9	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040058	8	58	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	12	3	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040058	9	33	2	2	1	 	 	0	 	 	 	 	 	 	 	 	 	0	15	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040058	10	14	1	22	1	 	 	 	1	1993	1	7	1	 	 	2	0	0	4	12	7	4	8	0	4	0	0	5	3	4	 	 	 	 	 	 	 	 	 
ET040058	11	11	2	22	1	 	 	 	1	1998	1	4	1	 	 	2	0	0	15	12	7	4	8	1	4	0	0	5	2	4	 	 	 	 	 	 	 	 	 
ET040058	12	8	2	22	1	 	 	 	1	2001	1	1	1	 	 	3	0	0	15	12	7	4	10	2	4	0	0	5	1	2	 	 	 	 	 	 	 	 	 
ET040058	13	2	1	8	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040058	14	0	2	8	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040057	0	7	1	0	1	 	 	 	1	2001	1	1	1	 	 	2	12	0	17	 	 	 	10	0	0	0	0	4	1	9	 	 	 	 	 	 	 	 	 
ET040057	1	45	1	1	1	 	 	9	 	 	 	 	 	 	 	 	 	0	10	12	7	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040057	2	29	2	1	1	 	 	6	 	 	 	 	 	 	 	 	 	2	15	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040057	3	13	2	7	1	 	 	 	1	1995	1	5	1	 	 	2	12	0	15	12	7	2	10	1	2	0	0	4	1	6	 	 	 	 	 	 	 	 	 
ET040057	15	12	2	7	1	 	 	 	1	1995	1	5	1	 	 	3	82	0	15	12	7	2	10	1	2	0	0	4	1	6	 	 	 	 	 	 	 	 	 
ET040057	16	4	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040057	17	51	1	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040056	0	8	1	0	1	 	 	 	1	2001	1	0	1	 	 	3	12	0	17	 	 	 	10	0	0	0	0	6	0	8	 	 	 	 	 	 	 	 	 
ET040056	1	62	1	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040056	2	52	2	5	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040056	3	35	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040056	4	30	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040056	5	26	1	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	12	6	6	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040056	6	23	2	1	4	 	 	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040056	7	19	2	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040056	15	10	2	16	1	 	 	 	1	1997	1	5	1	 	 	2	19	0	15	12	7	5	8	0	5	0	0	6	3	2	 	 	 	 	 	 	 	 	 
ET040055	0	8	1	0	1	 	 	 	1	2001	1	1	1	 	 	1	0	0	15	12	7	3	9	2	1	0	0	5	2	5	 	 	 	 	 	 	 	 	 
ET040055	1	41	1	1	1	 	 	3	 	 	 	 	 	 	 	 	 	0	10	12	7	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040055	2	29	2	1	1	 	 	8	 	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040055	3	5	2	7	1	 	 	 	1	2001	1	1	1	 	 	2	0	0	15	12	7	1	10	0	1	0	0	5	2	6	 	 	 	 	 	 	 	 	 
ET040054	0	8	2	0	1	 	 	 	1	1998	1	3	1	 	 	1	7	0	15	12	7	1	9	0	1	0	0	6	1	7	 	 	 	 	 	 	 	 	 
ET040054	1	36	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	9	12	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040054	2	27	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	10	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040054	3	19	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040054	4	6	2	7	1	 	 	 	1	2002	1	0	1	 	 	2	7	0	17	 	 	 	10	0	0	0	0	6	0	8	 	 	 	 	 	 	 	 	 
ET040054	5	27	2	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040054	6	5	2	14	1	 	 	29	0	 	 	 	 	30	 	 	88	0	17	 	 	 	10	0	0	0	0	9	0	5	 	 	 	 	 	 	 	 	 
ET040054	7	22	2	20	1	 	 	6	 	 	 	 	 	 	 	 	 	0	19	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040053	0	8	1	0	1	 	 	12	1	2000	1	2	1	 	 	2	12	0	15	12	2	3	10	1	1	0	0	5	1	6	 	 	 	 	 	 	 	 	 
ET040053	1	33	1	1	1	 	 	13	 	 	 	 	 	 	 	 	 	0	10	12	7	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040053	2	32	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	13	10	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040053	15	10	1	7	1	 	 	 	1	1998	1	4	1	 	 	1	10	0	15	12	5	1	9	0	1	0	0	5	1	8	 	 	 	 	 	 	 	 	 
ET040053	16	5	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	11	0	0	0	0	0	0	13	 	 	 	 	 	 	 	 	 
ET040053	17	15	2	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040053	18	0	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040052	0	7	1	0	1	 	 	 	1	2000	1	1	1	 	 	2	0	0	15	12	7	1	9	0	1	0	0	5	2	7	 	 	 	 	 	 	 	 	 
ET040052	1	49	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	9	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040052	2	36	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	10	12	7	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040052	3	34	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040052	4	25	1	14	1	 	 	 	 	 	 	 	 	 	 	 	 	0	12	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040052	5	24	2	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040052	6	22	2	19	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040052	7	13	1	7	1	 	 	 	1	1996	1	5	1	 	 	3	0	0	15	12	7	2	9	1	1	0	0	5	3	5	 	 	 	 	 	 	 	 	 
ET040052	8	21	2	19	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040052	9	13	1	13	1	 	 	 	1	1995	1	6	1	 	 	1	0	0	15	12	7	3	8	1	2	0	0	5	4	4	 	 	 	 	 	 	 	 	 
ET040052	10	18	1	14	1	 	 	 	 	 	 	 	 	 	 	 	 	0	10	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040052	11	13	2	19	1	 	 	14	1	1996	1	5	1	 	 	3	0	0	15	12	7	3	8	1	2	0	0	5	3	5	 	 	 	 	 	 	 	 	 
ET040052	12	0	2	7	1	 	 	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040051	0	7	2	0	1	 	 	 	1	2000	1	2	1	 	 	2	20	0	15	12	7	2	12	0	1	0	0	5	2	4	 	 	 	 	 	 	 	 	 
ET040051	1	44	1	1	1	 	 	29	 	 	 	 	 	 	 	 	 	0	10	12	7	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040051	2	32	2	1	1	 	 	28	 	 	 	 	 	 	 	 	 	0	15	12	7	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040051	3	31	2	20	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040051	4	25	1	20	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040051	5	19	2	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040051	6	13	1	7	1	 	 	 	1	1995	1	7	1	 	 	2	20	0	15	12	7	2	11	1	2	1	0	4	2	3	 	 	 	 	 	 	 	 	 
ET040051	15	10	1	7	1	 	 	 	1	1997	1	5	1	 	 	2	20	0	15	12	7	2	12	0	2	0	0	5	2	3	 	 	 	 	 	 	 	 	 
ET040051	16	4	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040051	17	23	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040050	0	7	2	0	1	 	 	7	1	2000	1	2	1	 	 	2	10	0	15	12	7	1	12	0	1	0	0	5	2	4	 	 	 	 	 	 	 	 	 
ET040050	1	42	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040050	2	32	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	0	13	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040050	3	77	2	5	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040050	4	14	2	7	1	 	 	 	1	1996	1	6	1	 	 	2	10	0	15	12	7	2	11	2	2	0	0	5	2	2	 	 	 	 	 	 	 	 	 
ET040050	5	12	1	7	1	 	 	 	1	1999	1	3	1	 	 	3	10	0	15	12	7	1	12	0	1	0	0	5	3	3	 	 	 	 	 	 	 	 	 
ET040050	6	22	2	20	1	 	 	 	 	 	 	 	 	 	 	 	 	0	19	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040050	7	17	2	19	1	 	 	 	1	1995	1	7	1	 	 	3	10	0	15	12	7	3	11	2	3	0	0	5	1	2	 	 	 	 	 	 	 	 	 
ET040050	8	30	1	19	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040050	9	18	2	19	2	 	 	 	 	 	 	 	 	 	 	 	 	0	 	12	7	24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040050	10	2	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040050	11	1	1	7	1	 	 	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040049	0	8	2	0	1	 	 	 	1	2000	1	2	1	 	 	2	0	0	15	12	7	1	11	0	1	0	0	6	2	4	 	 	 	 	 	 	 	 	 
ET040049	1	50	1	1	1	 	 	29	 	 	 	 	 	 	 	 	 	0	13	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040049	2	45	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	15	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040049	3	27	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	11	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040049	4	22	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040049	5	19	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040049	6	17	1	7	1	 	 	 	1	1994	1	8	1	 	 	2	0	0	15	12	7	3	10	0	3	0	0	5	3	3	 	 	 	 	 	 	 	 	 
ET040049	7	13	1	7	1	 	 	 	1	1998	1	3	1	 	 	3	0	0	15	12	7	2	10	1	2	0	0	5	2	4	 	 	 	 	 	 	 	 	 
ET040048	0	7	1	0	1	 	 	 	1	2002	1	0	1	 	 	2	50	0	15	12	5	1	9	0	1	0	0	5	1	8	 	 	 	 	 	 	 	 	 
ET040048	1	29	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040048	2	27	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040048	3	65	1	6	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	12	5	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040048	4	45	2	5	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	5	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040048	5	32	1	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	10	12	5	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040048	6	29	1	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	9	12	5	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040048	7	28	2	22	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	5	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040048	8	20	2	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	5	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040048	9	9	2	13	1	 	 	 	1	2000	1	2	1	 	 	2	1700	0	15	12	5	1	9	1	1	0	0	8	1	4	 	 	 	 	 	 	 	 	 
ET040048	10	5	2	13	1	 	 	12	1	2002	1	0	1	 	 	1	1000	0	17	 	 	 	10	0	0	0	0	8	0	6	 	 	 	 	 	 	 	 	 
ET040048	11	2	1	13	1	 	 	14	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040048	12	18	2	20	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	5	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040048	13	27	1	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040047	0	8	2	0	1	 	 	 	1	2002	1	0	1	 	 	2	7	0	15	12	7	1	12	0	1	0	0	5	2	4	 	 	 	 	 	 	 	 	 
ET040047	1	62	1	1	1	 	 	4	 	 	 	 	 	 	 	 	 	0	6	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040047	2	40	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	15	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040047	3	16	1	7	1	 	 	 	1	1994	1	7	1	 	 	2	10	0	15	12	7	2	11	1	2	0	0	5	3	2	 	 	 	 	 	 	 	 	 
ET040047	4	18	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	1	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040047	5	89	2	5	3	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET040047	15	10	1	7	1	 	 	 	1	1998	1	4	1	 	 	3	10	0	15	12	7	3	12	0	3	0	0	5	2	2	 	 	 	 	 	 	 	 	 
ET040046	0	7	1	0	1	 	 	0	1	2002	1	0	1	 	 	3	13	0	15	12	7	1	8	0	1	0	0	7	1	7	 	 	 	 	 	 	 	 	 
