CHILDCODE	MEMIDR4	MEMAGER4	AGEMTHR4	MEMSEXR4	RELATER4	LIVHSER4	YRDIEDR4	MTHBRNR4	RELHHR4	MRTLSTR4	DISABR4	MTHRHHR4	FTHRHHR4	THSDISR4	BRNDEPR4	GRADER4	EDCCHGR4	STILLR4	WHYNOTR4	AGEGRDR4	SCHTYPR4	LSTTYPR4	MEMINCR4	MEMCNSR4
138039	8	88	 	1	88	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
138039	9	88	 	2	88	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
138039	10	9	 	1	7	1	 	12	3	 	0	2	1	0	10	4	1	1	 	 	4	 	N	N
138039	11	4	 	1	7	1	 	5	3	 	0	2	1	1	 	0	 	0	88	 	 	88	N	N
138039	12	1	 	1	27	1	 	1	5	 	0	0	98	0	15	 	 	 	 	 	 	 	N	N
138040	0	18	 	1	0	1	 	10	1	1	0	98	98	0	15	13	 	0	 	 	 	1	Y	Y
138040	1	69	 	1	21	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138040	2	63	 	2	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138040	3	-88	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138040	4	24	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138040	5	12	 	2	9	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138040	6	34	 	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138040	7	4	 	1	9	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138040	8	18	 	2	25	1	 	7	2	1	0	98	98	0	15	11	1	0	 	 	 	4	N	N
138041	0	18	 	2	0	1	 	11	3	6	0	2	1	1	 	13	 	1	 	 	4	 	Y	N
138041	1	44	 	1	1	1	 	12	1	3	0	98	98	0	9	6	0	0	 	 	 	4	Y	Y
138041	2	43	 	2	1	1	 	1	2	3	0	98	98	0	13	13	0	0	 	 	 	4	Y	N
138041	3	22	 	2	7	1	 	6	3	6	0	2	1	0	13	15	1	1	 	 	1	 	Y	N
138041	4	8	 	1	7	1	 	4	3	 	0	2	1	1	 	3	1	1	 	 	4	 	N	N
138042	0	19	 	2	0	1	 	5	3	6	0	1	98	0	15	14	 	0	 	 	 	4	Y	N
138042	1	36	 	2	1	1	 	12	1	2	0	98	98	0	15	9	0	0	 	 	 	4	Y	N
138042	2	44	 	1	21	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138042	3	-88	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138042	15	11	 	2	9	1	 	4	3	 	0	1	98	0	15	6	1	1	 	 	4	 	N	N
138042	16	65	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138042	17	-88	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138042	18	7	 	2	9	1	 	7	3	 	0	1	98	1	 	1	1	1	 	 	4	 	N	N
138042	19	88	 	2	18	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138042	20	52	 	2	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138044	0	18	 	1	0	1	 	7	3	6	0	2	1	0	15	13	 	1	 	 	1	 	N	N
138044	1	49	 	1	1	1	 	9	1	3	0	98	98	0	12	7	0	0	 	 	 	4	Y	N
138044	2	49	 	2	1	1	 	6	2	3	0	98	98	0	2	13	0	0	 	 	 	1	Y	N
138044	3	16	 	2	7	1	 	4	3	6	0	2	1	0	15	11	1	1	 	 	7	 	N	N
138045	0	18	 	2	0	1	 	1	3	6	0	2	1	1	 	13	 	1	 	 	1	 	N	N
138045	1	46	 	1	1	1	 	12	1	1	0	98	98	0	19	10	0	0	 	 	 	4	Y	Y
138045	2	52	 	2	1	1	 	2	2	1	0	98	98	0	5	11	0	0	 	 	 	4	Y	Y
138045	3	22	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
138045	4	20	 	1	7	1	 	5	3	6	0	2	1	0	15	11	1	0	 	 	 	4	Y	Y
138046	0	18	 	2	0	1	 	10	1	6	0	98	98	0	15	10	 	0	 	 	 	1	Y	N
138046	1	44	 	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138046	2	40	 	2	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138046	3	-88	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138046	4	23	 	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138046	5	20	 	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138046	6	-88	 	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138046	7	17	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138046	8	0	2	2	27	1	 	5	3	 	0	0	98	0	15	 	 	 	 	 	 	 	N	N
138047	0	18	 	1	0	1	 	8	3	6	0	2	1	0	15	15	 	1	 	 	4	 	Y	N
138047	1	53	 	1	1	1	 	1	1	1	1	98	98	0	12	11	0	0	 	 	 	4	Y	N
138047	2	49	 	2	1	1	 	6	2	1	0	98	98	0	12	14	0	0	 	 	 	4	Y	N
138047	3	16	 	2	7	1	 	8	3	6	0	2	1	0	15	11	0	0	31	16	 	7	N	N
138047	4	8	 	2	7	1	 	5	3	 	0	2	1	1	 	3	1	1	 	 	4	 	N	N
138048	0	19	 	1	0	1	 	4	3	6	0	2	1	0	15	13	 	1	 	 	1	 	N	N
138048	1	46	 	1	1	1	 	3	1	1	0	98	98	0	22	14	0	0	 	 	 	1	Y	Y
138048	2	38	 	2	1	1	 	11	2	1	0	98	98	0	8	8	0	0	 	 	 	4	Y	N
138048	3	17	 	2	7	1	 	5	3	6	0	2	1	0	15	13	1	1	 	 	4	 	N	N
138048	4	15	 	2	7	1	 	8	3	6	0	2	1	0	15	10	1	1	 	 	4	 	N	N
138048	15	13	 	1	7	1	 	11	3	6	0	2	1	1	 	8	1	1	 	 	4	 	N	N
138049	0	18	 	2	0	1	 	11	3	6	0	1	2	1	 	13	 	1	 	 	1	 	N	N
138049	1	36	 	2	1	1	 	6	2	1	0	19	20	0	9	11	0	0	 	 	 	4	N	N
138049	2	37	 	1	1	1	 	6	1	1	0	98	98	0	10	11	0	0	 	 	 	4	Y	N
138049	3	41	 	1	13	1	 	11	7	1	0	19	20	 	 	 	 	 	 	 	 	 	Y	N
138049	4	41	 	2	13	1	 	7	7	1	0	98	98	 	 	 	 	 	 	 	 	 	N	N
138049	5	17	 	2	14	1	 	11	7	6	0	4	3	 	 	 	 	 	 	 	 	 	N	N
138049	6	39	 	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138049	7	18	 	1	14	1	 	5	7	6	0	98	98	 	 	 	 	 	 	 	 	 	N	N
138049	8	30	 	1	13	1	 	7	7	6	0	19	20	 	 	 	 	 	 	 	 	 	Y	N
138049	9	29	 	2	13	1	 	4	7	6	0	19	20	 	 	 	 	 	 	 	 	 	N	N
138049	10	-88	 	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138049	11	23	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138049	12	19	 	2	13	1	 	11	7	6	0	19	20	 	 	 	 	 	 	 	 	 	N	N
138049	13	17	 	1	13	1	 	12	7	6	0	19	20	 	 	 	 	 	 	 	 	 	Y	N
138049	14	-88	 	2	19	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138049	15	13	 	1	14	1	 	6	7	6	0	98	98	 	 	 	 	 	 	 	 	 	N	N
138049	16	12	 	2	14	1	 	6	7	 	0	98	98	 	 	 	 	 	 	 	 	 	N	N
138049	17	6	 	2	14	1	 	1	7	 	0	98	98	 	 	 	 	 	 	 	 	 	N	N
138049	18	4	 	2	7	1	 	10	3	 	0	1	2	1	 	20	 	1	 	 	4	 	N	N
138049	19	56	 	2	5	1	 	3	11	1	0	98	98	 	 	 	 	 	 	 	 	 	N	N
138049	20	66	 	1	5	1	 	5	11	1	0	98	98	 	 	 	 	 	 	 	 	 	N	N
138050	0	18	 	1	0	1	 	1	5	6	0	1	98	1	 	11	 	0	 	 	 	4	Y	N
138050	1	41	 	2	1	1	 	7	3	6	0	3	98	0	15	13	1	2	 	 	1	 	Y	N
138050	2	20	 	1	9	1	 	12	5	6	0	1	98	1	 	11	0	0	 	 	 	4	N	N
138050	3	60	 	2	5	1	 	1	1	6	0	98	98	 	 	 	 	 	 	 	 	 	N	N
138051	0	19	 	2	0	1	 	5	3	6	0	2	1	0	7	11	 	0	 	 	 	1	N	N
138051	1	57	 	1	1	1	 	6	1	3	0	98	98	0	7	11	0	0	 	 	 	3	Y	N
138051	2	56	 	2	1	1	 	3	2	3	0	98	98	0	12	11	0	0	 	 	 	4	N	N
138051	3	30	 	1	7	1	 	12	3	6	0	2	1	0	12	15	1	1	 	 	1	 	Y	N
138051	4	24	 	1	7	1	 	8	3	6	0	2	1	0	7	15	1	1	 	 	1	 	Y	N
138051	5	-88	 	88	17	3	2008	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138051	6	-88	 	88	6	3	2007	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138051	7	44	 	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138051	8	24	 	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138051	9	14	 	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
138053	0	19	 	1	0	1	 	7	3	1	0	1	2	0	15	11	 	0	 	 	 	4	N	N
138053	1	47	 	2	1	1	 	4	2	3	0	98	98	0	15	11	0	0	 	 	 	4	Y	N
138053	2	48	 	1	1	1	 	5	1	3	0	98	98	0	15	11	0	0	 	 	 	4	Y	Y
138053	3	15	 	1	7	1	 	7	3	6	0	1	2	0	15	11	0	0	1	15	 	4	N	N
138053	4	4	 	2	7	1	 	1	3	 	0	1	2	0	15	20	 	1	 	 	4	 	N	N
138053	5	19	 	2	25	1	 	2	4	1	0	98	98	1	 	11	0	0	 	 	 	4	N	N
138053	6	1	 	1	27	1	 	4	5	 	0	5	0	1	 	 	 	 	 	 	 	 	N	N
148001	0	18	 	1	0	1	 	5	3	6	0	3	1	1	 	11	 	1	 	 	1	 	N	N
148001	1	47	 	1	1	1	 	5	1	1	0	98	98	0	5	9	0	0	 	 	 	4	Y	N
148001	2	45	 	2	1	1	 	9	2	1	0	98	98	0	5	11	0	0	 	 	 	4	Y	N
148001	3	21	 	2	7	1	 	1	3	6	0	2	1	0	15	11	1	1	 	 	1	 	Y	Y
148002	0	18	 	1	0	1	 	7	3	6	0	1	98	0	15	11	 	0	 	 	 	1	N	Y
148002	1	46	 	2	1	1	 	3	1	2	0	98	98	0	15	13	0	0	 	 	 	1	Y	Y
148002	2	23	 	2	7	1	 	10	3	6	0	1	98	0	15	16	0	0	 	 	 	1	Y	N
148002	3	67	 	2	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148002	4	79	 	1	5	3	2013	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148002	5	37	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148002	6	34	 	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148002	7	34	 	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148003	0	18	 	2	0	1	 	1	3	6	0	1	98	0	15	11	 	1	 	 	1	 	N	N
148003	1	39	 	2	1	1	 	5	1	2	0	98	98	0	15	11	0	0	 	 	 	4	Y	Y
148003	2	16	 	1	7	1	 	10	3	6	0	1	98	0	15	15	1	1	 	 	1	 	N	N
148003	3	77	 	2	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148003	4	-88	 	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148003	5	31	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148003	6	-88	 	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148003	7	-88	 	2	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148004	0	19	 	2	0	1	 	3	2	3	0	98	98	0	9	8	 	0	 	 	 	4	N	N
148004	1	44	 	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
148004	2	41	 	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
148004	3	88	 	88	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
148004	4	18	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
148004	15	14	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
148004	16	7	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
148004	17	24	 	1	25	1	 	10	1	3	0	98	98	0	9	11	0	0	 	 	 	4	Y	N
148004	18	3	 	2	27	1	 	10	3	 	0	0	17	1	 	20	 	1	 	 	4	 	N	N
148004	19	1	 	1	27	1	 	1	3	 	0	0	19	1	 	 	 	 	 	 	 	 	N	N
148005	0	18	 	1	0	1	 	12	3	6	0	2	1	1	 	11	 	1	 	 	4	 	N	N
148005	1	41	 	1	1	1	 	11	1	1	0	98	98	0	15	11	0	0	 	 	 	4	Y	Y
148005	2	42	 	2	1	1	 	9	2	1	0	98	98	1	 	8	0	0	 	 	 	4	N	N
148005	3	24	 	1	7	1	 	3	3	6	0	2	1	0	15	13	1	0	 	 	 	1	Y	Y
148005	4	19	 	1	7	1	 	8	3	6	0	2	1	0	15	11	1	0	 	 	 	4	Y	Y
148005	5	16	 	1	7	1	 	3	3	6	0	2	1	0	15	10	1	1	 	 	4	 	N	N
148005	15	12	 	2	7	1	 	1	3	 	0	2	1	1	 	6	1	1	 	 	4	 	N	N
148005	16	10	 	1	7	1	 	5	3	 	0	15	1	0	15	5	1	1	 	 	4	 	N	N
148006	0	18	 	2	0	1	 	10	3	6	0	2	1	0	15	13	 	1	 	 	1	 	Y	N
148006	1	45	 	1	1	1	 	8	1	3	0	98	98	0	15	15	0	0	 	 	 	4	Y	N
148006	2	40	 	2	1	1	 	1	2	3	0	98	98	0	15	11	0	0	 	 	 	4	Y	N
148006	15	14	 	1	7	1	 	8	3	6	0	2	1	0	15	10	1	1	 	 	1	 	N	N
148006	16	88	 	2	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
148006	17	88	 	1	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
148006	18	0	5	1	7	1	 	12	3	 	0	2	1	0	15	 	 	 	 	 	 	 	N	N
148006	19	49	 	1	13	1	 	6	7	6	0	98	98	 	 	 	 	 	 	 	 	 	N	N
148007	0	18	 	1	0	1	 	11	3	6	0	2	1	0	15	11	 	1	 	 	1	 	N	N
148007	1	53	 	1	1	1	 	5	1	3	0	98	98	0	5	13	0	0	 	 	 	1	Y	N
148007	2	53	 	2	1	1	 	3	2	3	0	98	98	0	15	11	0	0	 	 	 	4	Y	N
148007	3	20	 	2	7	1	 	5	3	6	0	2	1	1	 	11	0	1	 	 	1	 	N	N
148007	4	94	 	2	5	3	2012	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148007	5	73	 	1	13	1	 	12	7	3	0	98	98	 	 	 	 	 	 	 	 	 	Y	N
148007	6	56	 	1	13	1	 	6	7	6	1	98	98	 	 	 	 	 	 	 	 	 	N	N
148007	7	-88	 	1	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148008	0	18	 	1	0	1	 	9	3	6	0	2	1	0	15	16	 	1	 	 	4	 	N	N
148008	1	42	 	1	1	1	 	2	1	3	0	98	98	0	2	13	0	0	 	 	 	1	Y	Y
148008	2	44	 	2	1	1	 	10	2	3	0	98	98	0	2	8	0	0	 	 	 	4	Y	Y
148008	3	15	 	2	7	1	 	5	3	6	0	2	1	0	15	11	1	1	 	 	1	 	N	N
148009	0	18	 	1	0	1	 	10	3	6	0	1	98	0	15	15	 	1	 	 	1	 	N	N
148009	1	48	 	2	1	1	 	12	1	3	1	98	98	0	7	16	0	0	 	 	 	4	Y	N
148009	2	52	 	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148009	3	49	 	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148009	4	41	 	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148009	5	23	 	1	7	1	 	9	3	6	0	1	98	0	15	15	0	2	 	 	1	 	Y	Y
148010	0	19	 	2	0	1	 	2	3	6	0	2	98	1	 	13	 	1	 	 	1	 	N	N
148010	1	39	 	1	2	1	 	2	1	1	0	98	98	0	15	8	0	0	 	 	 	4	Y	N
148010	2	38	 	2	1	1	 	8	2	1	0	98	98	0	12	9	0	0	 	 	 	4	Y	N
148010	3	-88	 	1	5	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148010	4	21	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148010	5	-88	 	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148010	15	14	 	2	9	1	 	10	3	6	0	2	1	1	 	9	1	1	 	 	4	 	N	N
148010	16	14	 	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148010	17	12	 	1	9	1	 	7	3	 	0	2	1	1	 	8	1	1	 	 	4	 	N	N
148010	18	4	 	2	9	1	 	7	3	 	0	2	1	0	15	20	 	1	 	 	4	 	N	N
148010	19	23	 	1	13	1	 	8	10	6	0	98	98	 	 	 	 	 	 	 	 	 	Y	Y
148011	0	18	 	2	0	1	 	9	3	6	0	1	98	1	 	13	 	1	 	 	1	 	Y	N
148011	1	53	 	2	1	1	 	4	1	1	0	98	98	0	15	5	0	0	 	 	 	4	Y	N
148011	2	24	 	1	9	1	 	4	3	6	0	1	3	0	13	11	0	0	 	 	 	4	Y	Y
148011	3	53	 	1	2	1	 	8	2	1	0	98	98	0	13	1	0	0	 	 	 	4	Y	N
148011	4	-88	 	2	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148011	5	9	 	1	9	1	 	2	3	 	0	1	3	1	 	4	1	1	 	 	1	 	N	N
148012	0	18	 	1	0	1	 	12	3	6	0	2	1	0	12	11	 	0	 	 	 	1	N	N
148012	1	43	 	1	1	1	 	1	1	3	0	98	98	0	12	11	0	0	 	 	 	4	Y	N
148012	2	46	 	2	1	1	 	3	2	3	0	98	98	0	12	14	0	0	 	 	 	1	Y	N
148012	15	11	 	1	7	1	 	6	3	 	0	2	1	1	 	6	1	1	 	 	1	 	N	N
148013	0	18	 	1	0	1	 	12	3	6	0	2	1	0	15	11	 	1	 	 	1	 	N	N
148013	1	37	 	1	1	1	 	3	1	1	0	98	98	1	 	7	0	0	 	 	 	4	Y	N
148013	2	37	 	2	1	1	 	11	2	1	0	98	98	0	15	7	0	0	 	 	 	4	Y	N
148013	3	88	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 
148013	4	88	 	88	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 
148013	5	88	 	88	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 
148013	6	4	 	2	7	1	 	5	3	 	0	2	1	1	 	20	 	1	 	 	1	 	N	N
148013	7	16	 	1	14	1	 	7	10	6	0	98	98	 	 	 	 	 	 	 	 	 	Y	N
148014	0	19	 	2	0	1	 	2	10	6	0	2	98	0	15	11	 	0	 	 	 	4	Y	N
148014	1	44	 	1	2	1	 	8	1	1	0	98	98	0	10	0	0	0	 	 	 	88	Y	N
148014	2	47	 	2	1	1	 	7	2	1	0	98	98	0	9	11	0	0	 	 	 	4	N	N
148014	3	10	 	1	9	1	 	10	3	 	0	2	1	0	15	6	1	1	 	 	4	 	N	N
148014	4	4	 	2	9	1	 	2	3	 	0	2	1	0	11	20	 	1	 	 	4	 	N	N
148014	5	19	 	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148014	6	79	 	2	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148014	7	77	 	1	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148015	0	19	 	2	0	1	 	5	5	6	0	2	98	0	15	11	 	0	 	 	 	4	Y	N
148015	1	53	 	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148015	2	43	 	2	1	1	 	7	3	2	0	25	98	0	15	11	0	0	 	 	 	4	Y	N
148015	3	-88	 	1	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148015	4	-88	 	2	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148015	5	-88	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148015	6	-88	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148015	7	-88	 	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148015	8	-88	 	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148015	9	-88	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148015	15	-88	 	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148015	16	-88	 	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148015	17	-88	 	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148015	18	-88	 	1	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148015	19	-88	 	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148015	20	-88	 	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148015	21	-88	 	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148015	22	-88	 	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148015	23	-88	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148015	24	-88	 	1	5	3	2012	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148015	25	75	 	2	5	1	 	7	1	4	0	98	98	 	 	 	 	 	 	 	 	 	Y	N
148015	27	50	 	1	13	1	 	8	3	6	0	25	98	 	 	 	 	 	 	 	 	 	N	N
148015	28	2	 	1	27	1	 	10	7	 	0	0	98	1	 	 	 	 	 	 	 	 	N	N
148016	0	18	 	2	0	1	 	6	3	6	0	2	1	0	15	11	 	1	 	 	1	 	N	N
148016	1	47	 	1	1	1	 	6	1	1	0	98	98	0	3	6	0	0	 	 	 	4	Y	Y
148016	2	41	 	2	1	1	 	3	2	1	0	98	98	0	13	6	0	0	 	 	 	4	Y	Y
148016	3	23	 	2	9	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148017	0	19	 	1	0	1	 	4	3	6	0	2	1	0	15	11	 	1	 	 	1	 	N	N
148017	1	40	 	1	1	1	 	3	1	1	0	98	98	0	15	6	0	0	 	 	 	4	Y	N
148017	2	43	 	2	1	1	 	5	2	1	0	98	98	0	15	11	0	0	 	 	 	4	Y	N
148017	3	-88	 	1	5	3	2007	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148017	4	84	 	2	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148017	5	9	 	2	7	1	 	6	3	 	0	2	1	1	 	4	1	1	 	 	4	 	N	N
148018	0	18	 	1	0	1	 	10	3	6	0	2	1	1	 	15	 	1	 	 	1	 	N	N
148018	1	49	 	1	1	1	 	12	1	2	0	98	98	0	10	11	0	0	 	 	 	4	Y	N
148018	2	41	 	2	1	1	 	10	2	3	0	98	98	0	10	5	0	0	 	 	 	4	N	N
148018	3	22	 	2	7	1	 	11	3	6	0	2	1	0	10	14	0	0	 	 	 	4	Y	N
148018	4	20	 	1	7	1	 	7	3	6	0	2	1	0	10	11	0	0	 	 	 	4	Y	N
148018	5	16	 	2	7	1	 	5	3	6	0	2	1	0	10	9	1	1	 	 	4	 	N	N
148018	6	-88	 	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148018	15	12	 	1	7	1	 	12	3	 	0	2	1	0	15	6	1	1	 	 	4	 	N	N
148018	16	-88	 	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148018	17	7	 	2	7	1	 	5	3	 	0	2	1	1	 	3	1	1	 	 	4	 	N	N
148018	18	42	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148018	19	41	 	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148018	20	14	 	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148018	21	11	 	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148018	22	5	 	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148019	0	18	 	1	0	1	 	11	3	6	0	2	1	1	 	11	 	1	 	 	4	 	N	N
148019	1	44	 	1	1	1	 	12	1	1	0	98	98	0	4	11	0	0	 	 	 	4	Y	Y
148019	2	44	 	2	1	1	 	6	2	1	0	2	1	1	 	13	0	0	 	 	 	1	N	N
148019	3	17	 	2	7	1	 	4	3	6	0	2	1	1	 	13	1	1	 	 	4	 	N	N
148020	0	18	 	1	0	1	 	8	3	6	0	98	1	0	15	11	 	0	 	 	 	1	N	N
148020	1	47	 	1	1	1	 	11	1	2	0	98	98	0	15	15	0	0	 	 	 	4	Y	N
148020	2	45	 	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148020	3	22	 	1	7	1	 	1	3	6	0	98	1	0	15	15	1	1	 	 	4	 	N	N
148020	4	17	 	2	7	1	 	10	3	6	0	98	1	0	15	11	1	0	31	6	 	1	N	N
148020	5	0	0	88	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148021	0	19	 	1	0	1	 	4	3	6	0	1	98	0	15	11	 	0	 	 	 	4	Y	N
148021	1	53	 	2	1	1	 	3	1	2	0	98	98	0	89	0	0	0	 	 	 	88	Y	N
148021	2	31	 	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148021	3	28	 	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148021	4	-88	 	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148021	5	21	 	1	7	1	 	7	3	1	0	1	98	0	15	9	0	0	 	 	 	4	Y	Y
148021	6	17	 	1	7	1	 	3	3	6	0	1	98	1	 	9	0	0	8	15	 	4	Y	Y
148021	7	9	 	2	15	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
