CHILDCODE	FOODIDR4	FARMR4	PRSNR4	OWBSR4	PRPYR4	EATR4	FDSPR4	ETALR4	VLOVR4	VLFRR4	VLPRR4	VLOWR4	VLPYR4	VLB4R4
18036	32	 	 	 	 	0	 	 	 	 	 	 	 	 
18037	1	 	 	 	 	1	50	1	 	 	 	 	 	0
18037	3	 	 	 	 	0	 	 	 	 	 	 	 	 
18037	8	 	 	 	 	1	50	1	 	 	 	 	 	 
18037	9	 	 	 	 	1	40	1	 	 	 	 	 	 
18037	12	 	 	 	 	1	48	1	 	 	 	 	 	0
18037	15	 	 	 	 	1	8	1	 	 	 	 	 	0
18037	19	 	 	 	 	1	10	1	 	 	 	 	 	0
18037	21	 	 	 	 	1	6	1	 	 	 	 	 	 
18037	22	 	 	 	 	1	45	1	 	 	 	 	 	 
18037	25	 	 	 	 	1	20	1	 	 	 	 	 	0
18037	29	 	 	 	 	0	 	 	 	 	 	 	 	 
18037	30	 	 	 	 	0	 	 	 	 	 	 	 	 
18037	32	 	 	 	 	1	60	1	 	 	 	 	 	 
18038	1	 	 	 	 	0	 	 	 	 	 	 	 	 
18038	3	 	 	 	 	0	 	 	 	 	 	 	 	 
18038	8	 	 	 	 	0	 	 	 	 	 	 	 	 
18038	9	 	 	 	 	0	 	 	 	 	 	 	 	 
18038	12	 	 	 	 	0	 	 	 	 	 	 	 	 
18038	15	 	 	 	 	0	 	 	 	 	 	 	 	 
18038	19	 	 	 	 	0	 	 	 	 	 	 	 	 
18038	21	 	 	 	 	0	 	 	 	 	 	 	 	 
18038	22	 	 	 	 	1	8	1	 	 	 	 	 	 
18038	25	 	 	 	 	0	 	 	 	 	 	 	 	 
18038	29	 	 	 	 	1	30	1	 	 	 	 	 	 
18038	30	 	 	 	 	1	150	1	 	 	 	 	 	 
18038	32	 	 	 	 	1	200	1	 	 	 	 	 	 
18039	1	 	N	 	 	1	36	1	 	 	 	 	 	0
18039	3	 	N	 	 	0	 	 	 	 	 	 	 	 
18039	8	 	N	 	 	1	48	1	 	 	 	 	 	 
18039	9	 	Y	 	 	1	0	 	 	 	65	 	 	 
18039	12	 	N	 	 	0	 	 	 	 	 	 	 	 
18039	15	 	N	 	 	1	7	1	 	 	 	 	 	0
18039	19	 	N	 	 	1	6	1	 	 	 	 	 	0
18039	21	 	N	 	 	1	6	1	 	 	 	 	 	 
18039	22	 	N	 	 	1	12	1	 	 	 	 	 	 
18039	25	 	N	 	 	1	14	1	 	 	 	 	 	0
18039	29	 	N	 	 	0	 	 	 	 	 	 	 	 
18039	30	 	N	 	 	0	 	 	 	 	 	 	 	 
18039	32	 	N	 	 	1	96	1	 	 	 	 	 	 
18040	1	N	 	 	 	1	56	1	 	 	 	 	 	0
18040	3	N	 	 	 	1	8	1	 	 	 	 	 	 
18040	8	N	 	 	 	1	16	1	 	 	 	 	 	 
18040	9	Y	 	 	 	1	30	1	 	80	 	 	 	 
18040	12	N	 	 	 	1	12	1	 	 	 	 	 	0
18040	15	Y	 	 	 	1	0	 	 	7,5	 	 	 	0
18040	19	N	 	 	 	1	15	1	 	 	 	 	 	0
18040	21	N	 	 	 	1	8	1	 	 	 	 	 	 
18040	22	N	 	 	 	1	18	1	 	 	 	 	 	 
18040	25	N	 	 	 	1	17	0	1	 	 	 	 	0
18040	29	N	 	 	 	0	 	 	 	 	 	 	 	 
18040	30	N	 	 	 	0	 	 	 	 	 	 	 	 
18040	32	N	 	 	 	0	 	 	 	 	 	 	 	 
18041	1	 	 	 	 	1	13,6	1	 	 	 	 	 	0
18041	3	 	 	 	 	1	10	1	 	 	 	 	 	 
18041	8	 	 	 	 	0	 	 	 	 	 	 	 	 
18041	9	 	 	 	 	1	49,8	1	 	 	 	 	 	 
18041	12	 	 	 	 	1	37,8	1	 	 	 	 	 	0
18041	15	 	 	 	 	1	14	1	 	 	 	 	 	0
18041	19	 	 	 	 	1	23,4	1	 	 	 	 	 	0
18041	21	 	 	 	 	1	28	1	 	 	 	 	 	 
18041	22	 	 	 	 	1	7	1	 	 	 	 	 	 
18041	25	 	 	 	 	1	5,4	0	1	 	 	 	 	0,5
18041	29	 	 	 	 	0	 	 	 	 	 	 	 	 
18041	30	 	 	 	 	0	 	 	 	 	 	 	 	 
18041	32	 	 	 	 	0	 	 	 	 	 	 	 	 
18042	1	 	 	 	 	1	30	0	1	 	 	 	 	30
18042	3	 	 	 	 	1	3	1	 	 	 	 	 	 
18042	8	 	 	 	 	1	36	1	 	 	 	 	 	 
18042	9	 	 	 	 	1	72	1	 	 	 	 	 	 
18042	12	 	 	 	 	1	30	1	 	 	 	 	 	0
18042	15	 	 	 	 	1	7,5	1	 	 	 	 	 	 
18042	19	 	 	 	 	1	9,5	1	 	 	 	 	 	0
18042	21	 	 	 	 	1	8	1	 	 	 	 	 	 
18042	22	 	 	 	 	1	40	1	 	 	 	 	 	 
18042	25	 	 	 	 	1	7	1	 	 	 	 	 	0
18042	29	 	 	 	 	1	40	1	 	 	 	 	 	 
18042	30	 	 	 	 	0	 	 	 	 	 	 	 	 
18042	32	 	 	 	 	0	 	 	 	 	 	 	 	 
18043	1	 	 	 	 	1	7	1	 	 	 	 	 	0
18043	3	 	 	 	 	0	 	 	 	 	 	 	 	 
18043	8	 	 	 	 	1	16	1	 	 	 	 	 	 
18043	9	 	 	 	 	1	15	1	 	 	 	 	 	 
18043	12	 	 	 	 	1	30	1	 	 	 	 	 	0
18043	15	 	 	 	 	1	14	1	 	 	 	 	 	0
18043	19	 	 	 	 	1	10	1	 	 	 	 	 	0
18043	21	 	 	 	 	1	5	1	 	 	 	 	 	 
18043	22	 	 	 	 	1	20	1	 	 	 	 	 	 
18043	25	 	 	 	 	1	14	0	1	 	 	 	 	0
18043	29	 	 	 	 	1	300	1	 	 	 	 	 	 
18043	30	 	 	 	 	1	80	1	 	 	 	 	 	 
18043	32	 	 	 	 	0	 	 	 	 	 	 	 	 
18044	1	 	 	Y	 	1	0	 	 	 	 	30	 	0
18044	3	 	 	N	 	0	 	 	 	 	 	 	 	 
18044	8	 	 	N	 	1	20	1	 	 	 	 	 	 
18044	9	 	 	N	 	1	52	1	 	 	 	 	 	 
18044	12	 	 	Y	 	1	0	 	 	 	 	42	 	0
18044	15	 	 	N	 	0	 	 	 	 	 	 	 	 
18044	19	 	 	N	 	1	3,2	1	 	 	 	 	 	0
18044	21	 	 	N	 	1	12	1	 	 	 	 	 	 
18044	22	 	 	N	 	1	17	1	 	 	 	 	 	 
18044	25	 	 	Y	 	1	0	 	 	 	 	21	 	0
18044	29	 	 	N	 	0	 	 	 	 	 	 	 	 
18044	30	 	 	N	 	0	 	 	 	 	 	 	 	 
18044	32	 	 	N	 	0	 	 	 	 	 	 	 	 
18045	1	 	 	 	 	1	24	1	 	 	 	 	 	0
18045	3	 	 	 	 	0	 	 	 	 	 	 	 	 
18045	8	 	 	 	 	1	6	1	 	 	 	 	 	 
18045	9	 	 	 	 	1	8	1	 	 	 	 	 	 
18045	12	 	 	 	 	0	 	 	 	 	 	 	 	 
18045	15	 	 	 	 	1	2,8	1	 	 	 	 	 	0
18045	19	 	 	 	 	1	6	1	 	 	 	 	 	0
18045	21	 	 	 	 	0	 	 	 	 	 	 	 	 
18045	22	 	 	 	 	0	 	 	 	 	 	 	 	 
18045	25	 	 	 	 	1	15	0	3	 	 	 	 	0
18045	29	 	 	 	 	0	 	 	 	 	 	 	 	 
18045	30	 	 	 	 	0	 	 	 	 	 	 	 	 
18045	32	 	 	 	 	0	 	 	 	 	 	 	 	 
18046	1	 	 	 	 	1	14	1	 	 	 	 	 	0
18046	3	 	 	 	 	0	 	 	 	 	 	 	 	 
18046	8	 	 	 	 	1	24	1	 	 	 	 	 	 
18046	9	 	 	 	 	1	36	1	 	 	 	 	 	 
18046	12	 	 	 	 	1	14	1	 	 	 	 	 	0
18046	15	 	 	 	 	1	3	1	 	 	 	 	 	0
18046	19	 	 	 	 	1	3	1	 	 	 	 	 	0
18046	21	 	 	 	 	1	10	1	 	 	 	 	 	 
18046	22	 	 	 	 	1	30	1	 	 	 	 	 	 
18046	25	 	 	 	 	1	20	1	 	 	 	 	 	0
18046	29	 	 	 	 	0	 	 	 	 	 	 	 	 
18046	30	 	 	 	 	0	 	 	 	 	 	 	 	 
18046	32	 	 	 	 	0	 	 	 	 	 	 	 	 
18047	1	 	 	 	 	0	 	 	 	 	 	 	 	 
18047	3	 	 	 	 	0	 	 	 	 	 	 	 	 
18047	8	 	 	 	 	0	 	 	 	 	 	 	 	 
18047	9	 	 	 	 	0	 	 	 	 	 	 	 	 
18047	12	 	 	 	 	0	 	 	 	 	 	 	 	 
18047	15	 	 	 	 	0	 	 	 	 	 	 	 	 
18047	19	 	 	 	 	0	 	 	 	 	 	 	 	 
18047	21	 	 	 	 	0	 	 	 	 	 	 	 	 
18047	22	 	 	 	 	0	 	 	 	 	 	 	 	 
18047	25	 	 	 	 	0	 	 	 	 	 	 	 	 
18047	29	 	 	 	 	0	 	 	 	 	 	 	 	 
18047	30	 	 	 	 	1	227	1	 	 	 	 	 	 
18047	32	 	 	 	 	0	 	 	 	 	 	 	 	 
18048	1	 	 	 	 	1	28	1	 	 	 	 	 	0
18048	3	 	 	 	 	0	 	 	 	 	 	 	 	 
18048	8	 	 	 	 	1	20	1	 	 	 	 	 	 
18048	9	 	 	 	 	1	23	1	 	 	 	 	 	 
18048	12	 	 	 	 	1	6	1	 	 	 	 	 	0
18048	15	 	 	 	 	1	3	1	 	 	 	 	 	0
18048	19	 	 	 	 	1	4	1	 	 	 	 	 	0
18048	21	 	 	 	 	0	 	 	 	 	 	 	 	 
18048	22	 	 	 	 	0	 	 	 	 	 	 	 	 
18048	25	 	 	 	 	1	3,6	1	 	 	 	 	 	0
18048	29	 	 	 	 	0	 	 	 	 	 	 	 	 
18048	30	 	 	 	 	0	 	 	 	 	 	 	 	 
18048	32	 	 	 	 	0	 	 	 	 	 	 	 	 
18049	1	 	 	 	 	1	44,8	1	 	 	 	 	 	0
18049	3	 	 	 	 	0	 	 	 	 	 	 	 	 
18049	8	 	 	 	 	1	64	1	 	 	 	 	 	 
18049	9	 	 	 	 	1	32	1	 	 	 	 	 	 
18049	12	 	 	 	 	1	20	1	 	 	 	 	 	0
18049	15	 	 	 	 	1	2	1	 	 	 	 	 	0
18049	19	 	 	 	 	1	3	1	 	 	 	 	 	0
18049	21	 	 	 	 	1	5	1	 	 	 	 	 	 
18049	22	 	 	 	 	1	4	1	 	 	 	 	 	 
18049	25	 	 	 	 	1	8	1	 	 	 	 	 	0
18049	29	 	 	 	 	0	 	 	 	 	 	 	 	 
18049	30	 	 	 	 	0	 	 	 	 	 	 	 	 
18049	32	 	 	 	 	0	 	 	 	 	 	 	 	 
18050	1	 	 	 	 	1	42	1	 	 	 	 	 	0
18050	3	 	 	 	 	0	 	 	 	 	 	 	 	 
18050	8	 	 	 	 	1	40	1	 	 	 	 	 	 
18050	9	 	 	 	 	1	63	1	 	 	 	 	 	 
18050	12	 	 	 	 	1	18	1	 	 	 	 	 	0
18050	15	 	 	 	 	1	6	1	 	 	 	 	 	0
18050	19	 	 	 	 	1	10	1	 	 	 	 	 	0
18050	21	 	 	 	 	1	3	1	 	 	 	 	 	 
18050	22	 	 	 	 	1	6	1	 	 	 	 	 	 
18050	25	 	 	 	 	1	35	1	 	 	 	 	 	0
18050	29	 	 	 	 	1	29	1	 	 	 	 	 	 
18050	30	 	 	 	 	1	120	1	 	 	 	 	 	 
18050	32	 	 	 	 	1	100	1	 	 	 	 	 	 
28001	1	N	 	 	 	1	42	1	 	 	 	 	 	0
28001	3	N	 	 	 	1	10	1	 	 	 	 	 	 
28001	8	N	 	 	 	1	18	1	 	 	 	 	 	 
28001	9	Y	 	 	 	1	20	1	 	40	 	 	 	 
28001	12	N	 	 	 	1	14	1	 	 	 	 	 	0
28001	15	Y	 	 	 	1	0	 	 	20	 	 	 	0
28001	19	N	 	 	 	1	15	1	 	 	 	 	 	0
28001	21	N	 	 	 	1	9,5	1	 	 	 	 	 	 
28001	22	N	 	 	 	1	10	1	 	 	 	 	 	 
28001	25	N	 	 	 	1	13	1	 	 	 	 	 	0
28001	29	N	 	 	 	0	 	 	 	 	 	 	 	 
28001	30	N	 	 	 	0	 	 	 	 	 	 	 	 
28001	32	N	 	 	 	1	25	1	 	 	 	 	 	 
28002	1	N	 	N	 	1	28	1	 	 	 	 	 	0
28002	3	Y	 	N	 	1	0	 	 	7	 	 	 	 
28002	8	N	 	N	 	1	18	1	 	 	 	 	 	 
28002	9	Y	 	N	 	1	40	1	 	40	 	 	 	 
28002	12	N	 	N	 	1	32,4	1	 	 	 	 	 	0
28002	15	Y	 	N	 	1	0	 	 	7	 	 	 	0
28002	19	N	 	N	 	1	20	1	 	 	 	 	 	0
28002	21	N	 	N	 	1	20	1	 	 	 	 	 	 
28002	22	N	 	N	 	1	25	1	 	 	 	 	 	 
28002	25	N	 	N	 	1	21,6	1	 	 	 	 	 	0
28002	29	N	 	Y	 	1	0	 	 	 	 	25	 	 
28002	30	N	 	N	 	0	 	 	 	 	 	 	 	 
28002	32	N	 	N	 	0	 	 	 	 	 	 	 	 
28003	1	N	 	 	 	1	50	1	 	 	 	 	 	0
28003	3	N	 	 	 	0	 	 	 	 	 	 	 	 
28003	8	N	 	 	 	1	60	1	 	 	 	 	 	 
28003	9	N	 	 	 	1	8	1	 	 	 	 	 	 
28003	12	N	 	 	 	1	15	1	 	 	 	 	 	0
28003	15	Y	 	 	 	1	0	 	 	6	 	 	 	0
28003	19	N	 	 	 	1	6	1	 	 	 	 	 	0
28003	21	N	 	 	 	1	3	1	 	 	 	 	 	 
28003	22	Y	 	 	 	1	20	1	 	5	 	 	 	 
28003	25	N	 	 	 	1	15	1	 	 	 	 	 	0
28003	29	N	 	 	 	0	 	 	 	 	 	 	 	 
28003	30	N	 	 	 	1	14	1	 	 	 	 	 	 
28003	32	N	 	 	 	0	 	 	 	 	 	 	 	 
28004	1	N	 	 	 	1	60	1	 	 	 	 	 	0
28004	3	N	 	 	 	0	 	 	 	 	 	 	 	 
28004	8	Y	 	 	 	1	0	 	 	40	 	 	 	 
28004	9	N	 	 	 	1	16	1	 	 	 	 	 	 
28004	12	N	 	 	 	0	 	 	 	 	 	 	 	 
28004	15	N	 	 	 	0	 	 	 	 	 	 	 	 
28004	19	N	 	 	 	1	6	1	 	 	 	 	 	0
28004	21	N	 	 	 	1	10	1	 	 	 	 	 	 
28004	22	N	 	 	 	1	16	1	 	 	 	 	 	 
28004	25	N	 	 	 	1	50	1	 	 	 	 	 	0
28004	29	N	 	 	 	0	 	 	 	 	 	 	 	 
28004	30	N	 	 	 	0	 	 	 	 	 	 	 	 
28004	32	N	 	 	 	0	 	 	 	 	 	 	 	 
28006	1	N	N	 	 	1	16	1	 	 	 	 	 	2
28006	3	N	N	 	 	1	3	1	 	 	 	 	 	 
28006	8	N	N	 	 	1	15	1	 	 	 	 	 	 
28006	9	N	N	 	 	1	10	1	 	 	 	 	 	 
28006	12	N	Y	 	 	1	18,4	1	 	 	5	 	 	0
28006	15	Y	N	 	 	1	3,8	1	 	4	 	 	 	0,5
28006	19	N	N	 	 	1	8,2	1	 	 	 	 	 	0,6
28006	21	N	N	 	 	1	8,4	1	 	 	 	 	 	 
28006	22	N	N	 	 	1	10	1	 	 	 	 	 	 
28006	25	N	N	 	 	1	9,5	0	1	 	 	 	 	1
28006	29	N	N	 	 	0	 	 	 	 	 	 	 	 
28006	30	N	N	 	 	1	27	1	 	 	 	 	 	 
28006	32	N	N	 	 	0	 	 	 	 	 	 	 	 
28007	1	N	 	 	 	1	16,8	1	 	 	 	 	 	0
28007	3	N	 	 	 	0	 	 	 	 	 	 	 	 
28007	8	N	 	 	 	0	 	 	 	 	 	 	 	 
28007	9	N	 	 	 	1	9	1	 	 	 	 	 	 
28007	12	N	 	 	 	0	 	 	 	 	 	 	 	 
28007	15	Y	 	 	 	1	3	1	 	5	 	 	 	0
28007	19	N	 	 	 	1	3	1	 	 	 	 	 	0
28007	21	N	 	 	 	1	2	1	 	 	 	 	 	 
28007	22	N	 	 	 	0	 	 	 	 	 	 	 	 
28007	25	N	 	 	 	1	3,5	1	 	 	 	 	 	0
28007	29	N	 	 	 	0	 	 	 	 	 	 	 	 
28007	30	N	 	 	 	0	 	 	 	 	 	 	 	 
28007	32	N	 	 	 	0	 	 	 	 	 	 	 	 
28008	1	N	 	 	 	1	0	 	 	 	 	 	 	72
28008	3	N	 	 	 	1	5	1	 	 	 	 	 	 
28008	8	Y	 	 	 	1	14	1	 	10	 	 	 	 
28008	9	N	 	 	 	1	20	1	 	 	 	 	 	 
28008	12	N	 	 	 	1	21	1	 	 	 	 	 	0
28008	15	Y	 	 	 	1	5	1	 	6	 	 	 	0
28008	19	N	 	 	 	1	16,5	1	 	 	 	 	 	0
28008	21	N	 	 	 	1	11	0	1	 	 	 	 	 
28008	22	N	 	 	 	1	15	1	 	 	 	 	 	 
28008	25	N	 	 	 	1	10,8	1	 	 	 	 	 	0
28008	29	N	 	 	 	1	20	1	 	 	 	 	 	 
28008	30	N	 	 	 	0	 	 	 	 	 	 	 	 
28008	32	N	 	 	 	0	 	 	 	 	 	 	 	 
28009	1	Y	 	 	 	1	0	 	 	55	 	 	 	0
28009	3	N	 	 	 	0	 	 	 	 	 	 	 	 
28009	8	N	 	 	 	1	24	1	 	 	 	 	 	 
28009	9	N	 	 	 	1	32	1	 	 	 	 	 	 
28009	12	N	 	 	 	1	9	1	 	 	 	 	 	0
28009	15	N	 	 	 	1	6	1	 	 	 	 	 	0,5
28009	19	N	 	 	 	1	13	1	 	 	 	 	 	0
28009	21	N	 	 	 	1	9	1	 	 	 	 	 	 
28009	22	N	 	 	 	1	22	1	 	 	 	 	 	 
28009	25	N	 	 	 	1	0	 	 	 	 	 	 	37
28009	29	N	 	 	 	0	 	 	 	 	 	 	 	 
28009	30	N	 	 	 	0	 	 	 	 	 	 	 	 
28009	32	N	 	 	 	0	 	 	 	 	 	 	 	 
28011	1	N	 	 	 	1	20	0	8	 	 	 	 	0
28011	3	N	 	 	 	1	8	1	 	 	 	 	 	 
28011	8	N	 	 	 	1	40	1	 	 	 	 	 	 
28011	9	N	 	 	 	1	26	1	 	 	 	 	 	 
28011	12	N	 	 	 	1	14,4	1	 	 	 	 	 	0
28011	15	Y	 	 	 	1	2	1	 	12	 	 	 	0
28011	19	N	 	 	 	1	8	1	 	 	 	 	 	0
28011	21	N	 	 	 	1	3	1	 	 	 	 	 	 
28011	22	N	 	 	 	1	4	1	 	 	 	 	 	 
28011	25	N	 	 	 	1	4,8	1	 	 	 	 	 	0
28011	29	N	 	 	 	1	18	1	 	 	 	 	 	 
28011	30	N	 	 	 	0	 	 	 	 	 	 	 	 
28011	32	N	 	 	 	1	50	1	 	 	 	 	 	 
28012	1	N	N	 	 	1	12	1	 	 	 	 	 	1,5
28012	3	N	N	 	 	0	 	 	 	 	 	 	 	 
28012	8	N	N	 	 	1	14	1	 	 	 	 	 	 
28012	9	N	N	 	 	1	10	1	 	 	 	 	 	 
28012	12	N	N	 	 	1	24	1	 	 	 	 	 	0
28012	15	N	N	 	 	1	0	 	 	 	 	 	 	0
28012	19	N	N	 	 	1	2,8	1	 	 	 	 	 	0
28012	21	N	Y	 	 	1	0	 	 	 	3,5	 	 	 
28012	22	Y	N	 	 	1	0	 	 	8	 	 	 	 
28012	25	N	N	 	 	1	12	0	2	 	 	 	 	0
28012	29	N	N	 	 	0	 	 	 	 	 	 	 	 
28012	30	N	N	 	 	0	 	 	 	 	 	 	 	 
28012	32	N	N	 	 	0	 	 	 	 	 	 	 	 
28013	1	 	 	 	 	1	36	1	 	 	 	 	 	2
28013	3	 	 	 	 	1	7	1	 	 	 	 	 	 
28013	8	 	 	 	 	1	30	1	 	 	 	 	 	 
28013	9	 	 	 	 	1	18	1	 	 	 	 	 	 
28013	12	 	 	 	 	1	48	1	 	 	 	 	 	0
28013	15	 	 	 	 	1	7	1	 	 	 	 	 	0
28013	19	 	 	 	 	1	15	1	 	 	 	 	 	0
28013	21	 	 	 	 	1	7	1	 	 	 	 	 	 
28013	22	 	 	 	 	1	12	1	 	 	 	 	 	 
28013	25	 	 	 	 	1	14,4	1	 	 	 	 	 	2
28013	29	 	 	 	 	0	 	 	 	 	 	 	 	 
28013	30	 	 	 	 	0	 	 	 	 	 	 	 	 
28013	32	 	 	 	 	0	 	 	 	 	 	 	 	 
28014	1	 	 	 	 	0	 	 	 	 	 	 	 	 
28014	3	 	 	 	 	0	 	 	 	 	 	 	 	 
28014	8	 	 	 	 	0	 	 	 	 	 	 	 	 
28014	9	 	 	 	 	0	 	 	 	 	 	 	 	 
28014	12	 	 	 	 	0	 	 	 	 	 	 	 	 
28014	15	 	 	 	 	0	 	 	 	 	 	 	 	 
28014	19	 	 	 	 	0	 	 	 	 	 	 	 	 
28014	21	 	 	 	 	0	 	 	 	 	 	 	 	 
28014	22	 	 	 	 	1	10	1	 	 	 	 	 	 
28014	25	 	 	 	 	0	 	 	 	 	 	 	 	 
28014	29	 	 	 	 	0	 	 	 	 	 	 	 	 
28014	30	 	 	 	 	1	200	1	 	 	 	 	 	 
28014	32	 	 	 	 	1	6	1	 	 	 	 	 	 
28015	1	N	 	 	 	1	36	1	 	 	 	 	 	0
28015	3	N	 	 	 	0	 	 	 	 	 	 	 	 
28015	8	N	 	 	 	1	22	1	 	 	 	 	 	 
28015	9	N	 	 	 	1	70	1	 	 	 	 	 	 
28015	12	N	 	 	 	1	22	1	 	 	 	 	 	0
28015	15	Y	 	 	 	1	6	1	 	21	 	 	 	0
28015	19	N	 	 	 	1	8	1	 	 	 	 	 	0
28015	21	N	 	 	 	1	15	1	 	 	 	 	 	 
28015	22	N	 	 	 	1	14	1	 	 	 	 	 	 
28015	25	N	 	 	 	1	6	1	 	 	 	 	 	0
28015	29	N	 	 	 	0	 	 	 	 	 	 	 	 
28015	30	N	 	 	 	0	 	 	 	 	 	 	 	 
28015	32	N	 	 	 	0	 	 	 	 	 	 	 	 
28016	1	 	 	 	 	1	21	1	 	 	 	 	 	0
28016	3	 	 	 	 	1	15	1	 	 	 	 	 	 
28016	8	 	 	 	 	1	15	1	 	 	 	 	 	 
28016	9	 	 	 	 	1	40	1	 	 	 	 	 	 
28016	12	 	 	 	 	1	24	1	 	 	 	 	 	13
28016	15	 	 	 	 	1	10	1	 	 	 	 	 	0
28016	19	 	 	 	 	1	40	1	 	 	 	 	 	0
28016	21	 	 	 	 	1	40	1	 	 	 	 	 	 
28016	22	 	 	 	 	1	70	1	 	 	 	 	 	 
28016	25	 	 	 	 	1	14	1	 	 	 	 	 	0
28016	29	 	 	 	 	1	37	1	 	 	 	 	 	 
28016	30	 	 	 	 	0	 	 	 	 	 	 	 	 
28016	32	 	 	 	 	0	 	 	 	 	 	 	 	 
28017	1	Y	 	 	 	1	0	 	 	28	 	 	 	0
28017	3	N	 	 	 	0	 	 	 	 	 	 	 	 
28017	8	N	 	 	 	1	50	1	 	 	 	 	 	 
28017	9	N	 	 	 	1	20	1	 	 	 	 	 	 
28017	12	N	 	 	 	1	20	1	 	 	 	 	 	0
28017	15	Y	 	 	 	1	0	 	 	10	 	 	 	0
28017	19	N	 	 	 	1	30	1	 	 	 	 	 	0
28017	21	N	 	 	 	1	40	1	 	 	 	 	 	 
28017	22	Y	 	 	 	1	25	1	 	20	 	 	 	 
28017	25	N	 	 	 	1	38	1	 	 	 	 	 	0
28017	29	N	 	 	 	0	 	 	 	 	 	 	 	 
28017	30	N	 	 	 	0	 	 	 	 	 	 	 	 
28017	32	N	 	 	 	0	 	 	 	 	 	 	 	 
28018	1	 	 	 	 	1	56	1	 	 	 	 	 	14
28018	3	 	 	 	 	0	 	 	 	 	 	 	 	 
28018	8	 	 	 	 	1	45	1	 	 	 	 	 	 
28018	9	 	 	 	 	1	20	1	 	 	 	 	 	 
28018	12	 	 	 	 	1	48	1	 	 	 	 	 	0
28018	15	 	 	 	 	0	 	 	 	 	 	 	 	 
28018	19	 	 	 	 	1	17	1	 	 	 	 	 	0
28018	21	 	 	 	 	1	7,5	1	 	 	 	 	 	 
28018	22	 	 	 	 	1	6	1	 	 	 	 	 	 
28018	25	 	 	 	 	1	30	1	 	 	 	 	 	0
28018	29	 	 	 	 	0	 	 	 	 	 	 	 	 
28018	30	 	 	 	 	0	 	 	 	 	 	 	 	 
28018	32	 	 	 	 	0	 	 	 	 	 	 	 	 
28020	1	N	 	 	 	1	24	1	 	 	 	 	 	0
28020	3	N	 	 	 	1	8	1	 	 	 	 	 	 
28020	8	N	 	 	 	1	30	1	 	 	 	 	 	 
28020	9	N	 	 	 	1	27	1	 	 	 	 	 	 
28020	12	N	 	 	 	1	33,6	1	 	 	 	 	 	0
28020	15	Y	 	 	 	1	14,5	1	 	1,4	 	 	 	0
28020	19	N	 	 	 	1	38	0	4,5	 	 	 	 	0
28020	21	N	 	 	 	1	12	1	 	 	 	 	 	 
28020	22	N	 	 	 	1	20	1	 	 	 	 	 	 
28020	25	N	 	 	 	1	0	 	 	 	 	 	 	42
28020	29	N	 	 	 	0	 	 	 	 	 	 	 	 
28020	30	N	 	 	 	0	 	 	 	 	 	 	 	 
28020	32	N	 	 	 	0	 	 	 	 	 	 	 	 
28021	1	Y	N	 	 	1	0	 	 	80	 	 	 	0
28021	3	N	N	 	 	1	20	1	 	 	 	 	 	 
28021	8	N	N	 	 	1	30	1	 	 	 	 	 	 
28021	9	Y	N	 	 	1	60	1	 	21	 	 	 	 
28021	12	N	N	 	 	1	42	1	 	 	 	 	 	0
28021	15	N	Y	 	 	1	10	1	 	 	15	 	 	0
28021	19	N	N	 	 	1	24	0	2	 	 	 	 	5
28021	21	N	N	 	 	1	120	0	10	 	 	 	 	 
28021	22	N	N	 	 	1	40	1	 	 	 	 	 	 
28021	25	N	N	 	 	1	10	0	3	 	 	 	 	5
28021	29	N	N	 	 	0	 	 	 	 	 	 	 	 
28021	30	N	N	 	 	0	 	 	 	 	 	 	 	 
28021	32	N	N	 	 	0	 	 	 	 	 	 	 	 
28022	1	Y	Y	 	N	1	0	 	 	16,6	40	 	 	0
28022	3	N	N	 	N	0	 	 	 	 	 	 	 	 
28022	8	N	N	 	N	1	20	1	 	 	 	 	 	 
28022	9	N	N	 	N	1	48	1	 	 	 	 	 	 
28022	12	N	Y	 	N	1	16	1	 	 	9,6	 	 	0
28022	15	N	N	 	N	1	8	1	 	 	 	 	 	0
28022	19	N	N	 	N	1	10	1	 	 	 	 	 	0
28022	21	N	N	 	N	1	10	1	 	 	 	 	 	 
28022	22	Y	N	 	N	1	14	1	 	30	 	 	 	 
28022	25	N	N	 	N	1	20	1	 	 	 	 	 	0
28022	29	N	N	 	N	0	 	 	 	 	 	 	 	 
28022	30	N	N	 	Y	1	0	 	 	 	 	 	54	 
28022	32	N	N	 	N	0	 	 	 	 	 	 	 	 
28023	1	Y	N	 	 	1	0	 	 	61,6	 	 	 	0
28023	3	N	N	 	 	1	5	1	 	 	 	 	 	 
28023	8	N	N	 	 	1	40	1	 	 	 	 	 	 
28023	9	N	N	 	 	1	90	1	 	 	 	 	 	 
28023	12	N	Y	 	 	1	6,4	1	 	 	12,4	 	 	0
28023	15	N	N	 	 	1	7,8	1	 	 	 	 	 	0
28023	19	N	N	 	 	1	49,4	1	 	 	 	 	 	0
28023	21	N	N	 	 	1	28	1	 	 	 	 	 	 
28023	22	N	N	 	 	1	12	1	 	 	 	 	 	 
28023	25	N	N	 	 	1	11,2	0	2	 	 	 	 	2
28023	29	N	N	 	 	1	30	1	 	 	 	 	 	 
28023	30	N	N	 	 	0	 	 	 	 	 	 	 	 
28023	32	N	N	 	 	1	50	1	 	 	 	 	 	 
