childid	id	memsex	age	relate	livhse	hsstrtr3	stryrr3	strmthr3	grader3	stillr3	whynotr3	agegrdr3	grdrpr3	perfr3	feesr3	disabr3	actr3	monthsr3	daysr3	hoursr3	sleepr3	nmeslpr3	chcarer3	hhchrer3	nmehhcr3	npywrkr3	nmenpyr3	paywrkr3	nmepayr3	schoolr3	studyr3	playr3	neg1day	ineg1w	ineg1wag	ineg2day	ineg2w	ineg2wag
IN110086	8	2	27	13	1	 	 	 	 	 	 	 	 	 	 	0	15	12	22	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110086	9	1	22	13	1	 	 	 	 	 	 	 	 	 	 	2	9	12	20	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110086	10	1	28	13	1	 	 	 	 	 	 	 	 	 	 	0	1	5	23	9	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	14	 	1310
IN110086	11	2	14	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110086	12	2	13	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110086	13	2	5	7	1	1	5	6	0	1	 	 	 	2	10	0	17	9	24	7	10	 	0	1	 	0	 	0	 	8	2	3	 	 	 	 	 	 
IN110086	28	1	11	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110087	0	2	8	0	1	1	6	0	2	1	 	 	 	3	0	1	17	9	26	8	9	1	0	1	0	0	 	0	 	8	2	4	 	 	 	 	 	 
IN110087	1	1	62	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110087	2	2	47	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110087	3	1	32	1	1	 	 	 	 	 	 	 	 	 	 	1	12	4	28	10	 	 	 	 	 	 	 	 	 	 	 	 	2	 	935	0	10	 
IN110087	4	2	29	1	1	 	 	 	 	 	 	 	 	 	 	1	5	3	20	6	 	 	 	 	 	 	 	 	 	 	 	 	16	 	1574	0	10	 
IN110087	5	1	27	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110087	6	2	25	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110087	28	1	11	7	1	1	5	0	6	1	 	 	 	2	70	1	17	9	26	8	8	 	0	1	 	0	 	1	 	8	2	4	 	 	 	 	 	 
IN110087	29	2	10	7	1	1	5	0	5	1	 	 	 	2	50	1	17	9	26	8	8	 	0	2	 	0	 	1	 	8	2	3	 	 	 	 	 	 
IN110088	0	1	8	0	1	1	6	0	2	1	 	 	 	2	120	0	17	9	22	7	8	0	0	0	 	0	 	0	 	7	4	5	 	 	 	 	 	 
IN110088	1	1	67	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110088	2	1	35	1	1	 	 	 	 	 	 	 	 	 	 	0	12	10	20	8	 	 	 	 	 	 	 	 	 	 	 	 	0	4	 	10	 	990
IN110088	3	2	28	1	1	 	 	 	 	 	 	 	 	 	 	0	12	10	15	8	 	 	 	 	 	 	 	 	 	 	 	 	0	4	 	13	 	1310
IN110088	28	2	11	7	1	1	6	0	6	1	 	 	 	2	0	0	17	9	24	8	8	 	0	0	 	0	 	0	 	8	5	3	 	 	 	 	 	 
IN110089	0	2	7	0	1	1	5	5	0	1	 	 	 	2	3000	0	17	9	25	7	8	0	0	0	 	0	 	0	 	7	3	6	 	 	 	 	 	 
IN110089	1	1	62	6	1	 	 	 	 	 	 	 	 	 	 	0	1	6	15	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110089	2	2	55	6	1	 	 	 	 	 	 	 	 	 	 	0	15	12	26	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110089	3	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	12	10	15	8	 	 	 	 	 	 	 	 	 	 	 	 	0	4	 	19	 	1675
IN110089	4	2	33	1	1	 	 	 	 	 	 	 	 	 	 	0	12	10	10	8	 	 	 	 	 	 	 	 	 	 	 	 	0	4	 	18	 	1540
IN110089	5	2	27	13	1	 	 	 	 	 	 	 	 	 	 	1	13	12	25	8	 	 	 	 	 	 	 	 	 	 	 	 	0	4	 	19	 	1612
IN110089	6	1	25	13	1	 	 	 	 	 	 	 	 	 	 	0	13	12	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110089	7	2	13	7	1	1	5	4	7	1	 	 	 	2	75	0	17	9	24	7	8	 	0	2	 	0	 	0	 	7	4	3	 	 	 	 	 	 
IN110089	8	1	6	7	1	1	5	3	0	1	 	 	 	2	2800	0	17	9	25	7	8	 	0	0	 	0	 	0	 	7	3	6	 	 	 	 	 	 
IN110089	9	2	25	13	1	 	 	 	 	 	 	 	 	 	 	0	15	12	23	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110089	10	1	3	14	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110089	28	2	11	7	1	 	 	 	 	 	 	 	 	 	 	5	17	 	 	 	9	 	0	0	 	0	 	0	 	0	0	15	 	 	 	 	 	 
IN110089	29	2	0	14	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110090	0	2	7	0	1	1	5	7	1	1	 	 	 	2	35	0	17	9	24	7	10	1	0	0	 	0	 	0	 	8	2	4	 	 	 	 	 	 
IN110090	1	1	34	1	1	 	 	 	 	 	 	 	 	 	 	0	4	12	28	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110090	2	2	31	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110090	3	2	13	7	1	1	5	6	5	0	20	10	6	 	0	0	15	10	18	6	10	 	2	9	 	0	 	0	 	0	0	3	 	 	 	 	 	 
IN110090	28	1	10	7	1	1	5	8	5	1	 	 	 	2	110	0	17	9	24	7	10	 	0	0	 	0	 	0	 	8	3	3	 	 	 	 	 	 
IN110091	0	2	8	0	1	1	5	0	1	1	 	 	 	3	0	1	17	9	30	9	9	1	0	0	 	0	 	0	 	4	4	4	 	 	 	 	 	 
IN110091	1	1	41	1	1	 	 	 	 	 	 	 	 	 	 	1	12	7	20	8	 	 	 	 	 	 	 	 	 	 	 	 	14	 	805	0	2	 
IN110091	2	2	35	1	1	 	 	 	 	 	 	 	 	 	 	1	5	6	25	6	 	 	 	 	 	 	 	 	 	 	 	 	14	 	805	0	2	 
IN110091	3	2	16	7	1	1	5	0	4	0	19	9	4	3	0	1	5	6	25	6	6	 	4	6	 	4	 	0	 	0	0	4	14	 	805	0	2	 
IN110091	4	1	12	7	2	1	5	0	5	1	 	 	 	2	150	1	17	9	30	9	9	 	0	0	 	0	 	0	 	6	3	6	 	 	 	 	 	 
IN110091	5	2	 	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110091	6	1	36	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110092	0	1	8	0	1	1	5	6	1	1	 	 	 	2	1350	0	17	9	24	8	10	1	0	0	 	0	 	0	 	8	3	3	 	 	 	 	 	 
IN110092	1	1	67	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110092	2	2	62	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110092	3	1	35	1	1	 	 	 	 	 	 	 	 	 	 	0	9	12	25	10	 	 	 	 	 	 	 	 	 	 	 	 	50	 	4806	32	 	2955
IN110092	4	2	29	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	10	 	 	 	 	 	 	 	 	 	 	 	 	26	 	2391	27	 	2560
IN110092	28	2	10	7	1	1	5	7	3	1	 	 	 	2	1800	0	17	9	24	8	10	 	0	1	 	0	 	0	 	8	3	2	 	 	 	 	 	 
IN110093	0	1	7	0	1	1	5	2	1	1	 	 	 	4	0	0	17	9	23	7	9	0	0	0	 	0	 	0	 	7	1	7	 	 	 	 	 	 
IN110093	1	1	30	1	1	 	 	 	 	 	 	 	 	 	 	0	5	6	20	8	 	 	 	 	 	 	 	 	 	 	 	 	3	 	311	15	 	1502
IN110093	2	2	27	1	1	 	 	 	 	 	 	 	 	 	 	0	5	6	25	8	 	 	 	 	 	 	 	 	 	 	 	 	3	 	260	13	 	1266
IN110093	28	2	10	7	1	1	5	6	4	1	 	 	 	3	0	4	17	9	22	7	9	 	0	0	 	0	 	0	 	7	0	8	 	 	 	 	 	 
IN110094	0	2	8	0	1	1	5	0	3	1	 	 	 	3	0	0	17	9	26	8	9	1	0	0	 	0	 	0	 	8	0	7	 	 	 	 	 	 
IN110094	1	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	20	6	 	 	 	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN110094	2	2	32	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	20	6	 	 	 	 	 	 	 	 	 	 	 	 	0	14	 	0	14	 
IN110094	3	2	15	7	1	1	5	0	2	0	20	8	2	5	0	0	15	12	25	6	8	 	4	3	 	0	 	0	 	0	0	9	 	 	 	 	 	 
IN110094	4	2	6	7	1	0	 	 	 	 	 	 	 	 	 	0	17	 	 	 	9	 	0	0	 	0	 	0	 	3	0	12	 	 	 	 	 	 
IN110094	5	2	3	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	9	 	0	0	 	0	 	0	 	3	0	12	 	 	 	 	 	 
IN110094	28	2	11	7	1	1	5	0	7	1	 	 	 	3	180	0	17	9	26	8	9	 	1	2	 	0	 	0	 	8	3	2	 	 	 	 	 	 
IN110094	29	2	10	7	1	1	5	0	6	1	 	 	 	3	170	0	17	9	26	8	8	 	1	2	 	0	 	0	 	8	3	2	 	 	 	 	 	 
IN110095	0	1	8	0	1	1	5	3	2	1	 	 	 	2	3500	0	17	9	25	7	9	1	1	1	0	0	 	0	 	7	4	2	 	 	 	 	 	 
IN110095	1	1	47	5	1	 	 	 	 	 	 	 	 	 	 	0	13	12	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110095	2	2	42	5	1	 	 	 	 	 	 	 	 	 	 	0	15	11	25	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110095	3	1	39	1	1	 	 	 	 	 	 	 	 	 	 	0	13	10	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110095	4	2	27	1	1	 	 	 	 	 	 	 	 	 	 	0	15	11	25	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110095	28	1	11	7	1	1	5	5	5	1	 	 	 	2	2000	0	17	9	25	7	9	 	1	1	 	0	 	0	 	7	4	2	 	 	 	 	 	 
IN110096	0	2	7	0	1	1	5	7	2	1	 	 	 	2	70	0	17	9	24	8	10	1	0	0	 	0	 	0	 	7	5	2	 	 	 	 	 	 
IN110096	1	2	62	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110096	2	1	33	1	1	 	 	 	 	 	 	 	 	 	 	0	13	12	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110096	3	2	29	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	28	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110096	28	1	11	7	1	1	5	6	5	1	 	 	 	2	120	0	17	9	24	8	10	 	0	0	 	0	 	0	 	7	5	2	 	 	 	 	 	 
IN110097	0	2	7	0	1	1	5	4	1	1	 	 	 	2	70	0	17	10	25	7	9	1	0	0	 	0	 	0	 	7	4	4	 	 	 	 	 	 
IN110097	1	2	62	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110097	2	1	45	13	1	 	 	 	 	 	 	 	 	 	 	0	1	6	25	6	 	 	 	 	 	 	 	 	 	 	 	 	0	3	 	25	 	1236
IN110097	3	1	43	13	1	 	 	 	 	 	 	 	 	 	 	0	1	6	25	6	 	 	 	 	 	 	 	 	 	 	 	 	0	3	 	25	 	1236
IN110097	4	2	42	13	1	 	 	 	 	 	 	 	 	 	 	0	5	5	20	6	 	 	 	 	 	 	 	 	 	 	 	 	0	3	 	12	 	602
IN110097	5	1	35	1	1	 	 	 	 	 	 	 	 	 	 	0	1	5	20	6	 	 	 	 	 	 	 	 	 	 	 	 	0	3	 	25	 	1236
IN110097	6	1	32	13	1	 	 	 	 	 	 	 	 	 	 	0	12	10	20	6	 	 	 	 	 	 	 	 	 	 	 	 	0	3	 	15	 	841
IN110097	7	2	30	13	1	 	 	 	 	 	 	 	 	 	 	0	15	10	25	6	 	 	 	 	 	 	 	 	 	 	 	 	0	3	 	22	 	1233
IN110097	8	2	29	1	1	 	 	 	 	 	 	 	 	 	 	0	15	10	25	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110097	9	2	27	13	1	 	 	 	 	 	 	 	 	 	 	0	4	11	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110097	10	1	17	14	1	1	5	6	10	1	 	 	 	2	200	0	17	10	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110097	11	1	15	14	1	1	5	5	9	1	 	 	 	2	200	0	17	10	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110097	12	2	27	13	1	 	 	 	 	 	 	 	 	 	 	0	15	10	20	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110097	13	2	6	7	1	0	 	 	 	 	 	 	 	 	 	0	17	10	25	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110097	14	1	4	14	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110097	28	2	11	14	1	1	5	3	7	1	 	 	 	2	100	0	17	10	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110097	29	2	18	13	1	 	 	 	 	 	 	 	 	 	 	0	15	10	25	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110097	30	1	3	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110097	31	2	3	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110098	0	1	8	0	1	1	6	0	3	1	 	 	 	3	0	0	17	9	25	6	7	0	0	0	 	0	 	0	 	8	2	7	 	 	 	 	 	 
IN110098	1	1	35	1	1	 	 	 	 	 	 	 	 	 	 	0	12	10	20	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110098	2	2	31	1	1	 	 	 	 	 	 	 	 	 	 	0	10	12	23	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110098	3	2	13	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110099	0	2	8	0	1	1	5	6	1	1	 	 	 	3	0	0	17	9	25	8	8	0	0	0	 	0	 	0	 	8	1	7	 	 	 	 	 	 
IN110099	1	1	40	1	1	 	 	 	 	 	 	 	 	 	 	0	9	10	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110099	2	2	29	1	1	 	 	 	 	 	 	 	 	 	 	0	12	10	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110099	3	1	17	7	1	1	5	4	3	0	31	8	4	 	 	0	12	10	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110099	4	1	6	7	1	1	5	4	0	1	 	 	 	3	0	0	17	9	25	8	8	 	0	0	 	0	 	0	 	8	0	8	 	 	 	 	 	 
IN110100	0	2	8	0	1	1	5	3	4	1	 	 	 	3	0	0	17	9	25	8	10	1	0	1	0	0	 	0	 	8	2	3	 	 	 	 	 	 
IN110100	1	2	57	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110100	2	1	29	1	1	 	 	 	 	 	 	 	 	 	 	0	1	7	25	8	 	 	 	 	 	 	 	 	 	 	 	 	10	 	721	25	 	1035
IN110100	3	2	27	1	1	 	 	 	 	 	 	 	 	 	 	0	5	7	25	8	 	 	 	 	 	 	 	 	 	 	 	 	5	 	571	30	 	1759
IN110100	4	2	7	7	1	1	6	3	0	1	 	 	 	3	0	0	17	9	25	8	10	 	0	0	 	0	 	0	 	8	1	5	 	 	 	 	 	 
IN110100	5	1	4	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110102	0	1	8	0	1	1	5	0	4	1	 	 	 	3	40	0	17	9	25	6	8	0	0	0	 	0	 	0	 	6	4	6	 	 	 	 	 	 
IN110102	1	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	5	9	20	8	 	 	 	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN110102	2	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	5	8	20	8	 	 	 	 	 	 	 	 	 	 	 	 	8	 	589	30	 	2359
IN110102	3	1	12	7	1	1	5	5	7	1	 	 	 	2	100	0	17	9	25	8	7	 	0	0	 	0	 	0	 	8	4	5	 	 	 	 	 	 
IN110103	0	2	7	0	1	1	5	4	1	1	 	 	 	3	25	1	17	9	24	9	9	1	0	0	 	0	 	1	0	7	2	5	 	 	 	 	 	 
IN110103	1	1	37	1	1	 	 	 	 	 	 	 	 	 	 	1	12	12	23	7	 	 	 	 	 	 	 	 	 	 	 	 	8	 	497	0	4	 
IN110103	2	2	27	1	1	 	 	 	 	 	 	 	 	 	 	1	5	 	26	6	 	 	 	 	 	 	 	 	 	 	 	 	14	 	247	0	4	 
IN110103	28	1	9	7	1	1	5	6	2	1	 	 	 	3	25	1	17	9	24	9	9	 	0	0	 	0	 	1	 	7	2	5	 	 	 	 	 	 
IN110104	0	2	8	0	1	1	5	0	1	1	 	 	 	3	0	1	17	9	24	9	9	1	1	1	0	0	 	0	 	7	2	4	 	 	 	 	 	 
IN110104	1	1	57	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	42	 	2016	0	10	 
IN110104	2	2	47	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	 	860	0	13	 
IN110104	3	1	42	1	1	 	 	 	 	 	 	 	 	 	 	1	11	8	30	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110104	4	2	32	1	1	 	 	 	 	 	 	 	 	 	 	1	15	9	30	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110104	5	1	30	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110104	6	2	27	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110104	7	1	25	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110104	8	2	5	7	1	 	 	 	 	 	 	 	 	 	 	1	17	 	 	 	9	 	0	0	 	0	 	0	 	0	0	15	 	 	 	 	 	 
IN110104	9	2	3	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN110104	28	2	10	7	1	1	5	0	0	1	 	 	 	2	0	1	17	9	24	9	9	 	0	0	 	0	 	0	 	7	4	4	 	 	 	 	 	 
IN110104	29	2	8	7	1	0	 	 	 	 	 	 	 	 	 	1	17	 	 	 	9	 	0	0	 	0	 	0	 	0	0	15	 	 	 	 	 	 
IN110104	30	1	0	7	1	 	 	 	 	 	 	 	 	 	 	1	17	 	 	 	10	 	0	0	 	0	 	0	 	0	0	14	 	 	 	 	 	 
IN120001	0	1	7	0	1	1	6	2	1	1	 	 	 	2	0	0	17	9	25	8	10	0	0	0	 	0	 	0	 	7	3	4	 	 	 	 	 	 
IN120001	1	1	29	1	1	 	 	 	 	 	 	 	 	 	 	0	5	10	20	9	 	 	 	 	 	 	 	 	 	 	 	 	0	14	 	0	14	 
IN120001	2	2	25	1	1	 	 	 	 	 	 	 	 	 	 	0	5	10	25	9	 	 	 	 	 	 	 	 	 	 	 	 	0	14	 	0	14	 
IN120001	3	2	5	7	1	1	5	11	1	1	 	 	 	2	0	0	17	9	25	8	10	 	0	0	 	0	 	0	 	7	3	4	 	 	 	 	 	 
IN120002	0	1	7	0	1	1	6	0	1	1	 	 	 	2	0	0	17	9	25	6	8	0	0	0	 	0	 	0	 	8	4	4	 	 	 	 	 	 
IN120002	1	1	27	1	1	 	 	 	 	 	 	 	 	 	 	0	12	7	25	8	 	 	 	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN120002	2	2	23	1	1	 	 	 	 	 	 	 	 	 	 	0	5	8	25	8	 	 	 	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN120002	3	1	5	7	1	1	5	0	0	1	 	 	 	2	0	0	17	9	25	6	8	 	0	0	 	0	 	0	 	8	4	4	 	 	 	 	 	 
IN120003	0	1	8	0	1	1	5	4	0	1	 	 	 	2	3000	0	17	9	25	7	9	1	0	1	0	0	 	0	 	7	4	3	 	 	 	 	 	 
IN120003	1	1	27	1	1	 	 	 	 	 	 	 	 	 	 	0	1	10	25	6	 	 	 	 	 	 	 	 	 	 	 	 	 	3	 	 	3	 
IN120003	2	2	25	1	1	 	 	 	 	 	 	 	 	 	 	0	5	10	20	6	 	 	 	 	 	 	 	 	 	 	 	 	 	3	 	 	3	 
IN120003	3	2	5	7	1	1	5	3	0	1	 	 	 	2	3000	0	17	9	25	7	9	 	0	0	 	0	 	0	 	7	4	4	 	 	 	 	 	 
IN120004	0	2	7	0	1	1	5	3	2	1	 	 	 	2	900	0	17	9	25	8	8	0	0	0	 	0	 	0	 	8	4	4	 	 	 	 	 	 
IN120004	1	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	9	7	26	10	 	 	 	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN120004	2	2	29	1	1	 	 	 	 	 	 	 	 	 	 	0	5	10	20	9	 	 	 	 	 	 	 	 	 	 	 	 	0	14	 	0	14	 
IN120004	3	1	10	7	1	1	5	9	3	1	 	 	 	2	900	0	17	9	25	8	8	 	0	0	 	0	 	0	 	8	4	4	 	 	 	 	 	 
IN120005	0	1	8	0	1	1	5	1	2	1	 	 	 	2	900	0	17	9	23	7	9	0	0	0	 	0	 	0	 	7	2	6	 	 	 	 	 	 
IN120005	1	2	77	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN120005	2	1	32	1	1	 	 	 	 	 	 	 	 	 	 	0	5	9	20	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN120005	3	2	27	1	1	 	 	 	 	 	 	 	 	 	 	0	5	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN120005	4	2	6	7	1	1	5	2	0	1	 	 	 	2	900	0	17	9	20	7	9	 	0	0	 	0	 	0	 	7	2	6	 	 	 	 	 	 
IN120006	0	2	8	0	1	1	5	3	1	1	 	 	 	2	0	0	17	9	25	7	8	1	0	0	 	0	 	0	 	7	4	5	 	 	 	 	 	 
IN120006	1	1	52	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN120006	2	2	45	6	1	 	 	 	 	 	 	 	 	 	 	0	5	6	12	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN120006	3	1	31	1	1	 	 	 	 	 	 	 	 	 	 	0	4	12	25	15	 	 	 	 	 	 	 	 	 	 	 	 	0	14	 	0	14	 
IN120006	4	2	27	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	20	6	 	 	 	 	 	 	 	 	 	 	 	 	0	14	 	0	14	 
IN120006	5	2	11	7	1	1	5	5	3	1	 	 	 	2	0	0	17	9	24	7	8	 	0	0	 	0	 	0	 	7	4	5	 	 	 	 	 	 
IN120006	6	2	6	7	1	1	6	0	0	1	 	 	 	4	0	0	17	9	24	7	8	 	0	0	 	0	 	0	 	7	4	5	 	 	 	 	 	 
IN120006	7	2	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN120007	0	2	8	0	1	1	6	0	2	1	 	 	 	2	 	0	17	9	24	7	8	0	0	0	 	0	 	0	 	7	3	6	 	 	 	 	 	 
IN120007	1	1	52	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN120007	2	2	45	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN120007	3	1	30	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN120007	4	2	27	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	20	5	 	 	 	 	 	 	 	 	 	 	 	 	0	11	 	0	11	 
IN120007	5	2	23	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN120007	6	2	22	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN120007	7	1	48	17	1	 	 	 	 	 	 	 	 	 	 	0	5	6	15	10	 	 	 	 	 	 	 	 	 	 	 	 	16	 	1389	 	3	 
IN120007	8	2	45	17	1	 	 	 	 	 	 	 	 	 	 	0	5	6	12	9	 	 	 	 	 	 	 	 	 	 	 	 	16	 	1389	0	3	 
IN120007	9	1	21	13	1	 	 	 	 	 	 	 	 	 	 	0	5	6	15	8	 	 	 	 	 	 	 	 	 	 	 	 	16	 	1389	0	3	 
