CHILDID	ID	SLEEPR3	NMESLPR3	CHCARER3	HHCHRER3	NMEHHCR3	NPYWRKR3	NMENPYR3	PAYWRKR3	NMEPAYR3	SCHOOLR3	STUDYR3	PLAYR3
IN130078	0	8	0	0	1	0	0	88	0	88	7	2	6
IN130078	28	9	88	0	2	88	0	88	0	88	7	3	3
IN130079	0	8	0	0	1	0	0	88	0	88	7	1	7
IN130079	6	8	88	0	2	88	0	88	0	88	8	2	4
IN130079	7	9	88	0	0	88	0	88	0	88	7	0	8
IN130080	0	9	1	0	1	0	0	88	0	88	7	2	5
IN130080	3	9	88	1	1	88	0	88	0	88	7	3	3
IN130080	4	9	88	0	1	88	0	88	0	88	7	2	5
IN130081	0	9	0	0	0	88	0	88	0	88	8	2	5
IN130081	6	9	88	0	0	88	0	88	0	88	4	0	11
IN130082	0	9	1	0	0	88	0	88	0	88	7	4	4
IN130082	28	9	88	1	0	88	0	88	0	88	7	3	4
IN130083	0	9	0	0	0	88	0	88	0	88	8	2	5
IN130083	8	8	88	0	0	88	0	88	0	88	8	0	8
IN130083	9	10	88	0	0	88	0	88	0	88	6	0	8
IN130083	28	8	88	1	1	88	0	88	0	88	8	2	4
IN130084	0	9	1	0	1	0	0	88	0	88	7	4	3
IN130084	28	9	88	0	1	88	0	88	0	88	7	4	3
IN130085	0	9	0	0	0	88	0	88	0	88	8	3	4
IN130086	0	9	1	0	1	0	0	88	0	88	7	4	3
IN130087	0	8	1	0	0	88	0	88	0	88	7	3	6
IN130088	0	9	1	0	1	0	0	88	0	88	7	4	3
IN130088	28	9	88	1	1	88	0	88	0	88	7	4	2
IN130088	29	9	88	1	1	88	0	88	0	88	7	4	2
IN130089	0	9	0	0	0	88	0	88	0	88	8	4	3
IN130089	5	9	88	0	0	88	0	88	0	88	8	4	3
IN130090	0	9	0	0	0	88	0	88	0	88	8	3	4
IN130090	7	9	88	0	0	88	0	88	0	88	8	3	4
IN130090	10	9	88	0	0	88	0	88	0	88	8	3	4
IN130090	28	9	88	0	0	88	0	88	0	88	8	3	4
IN130091	0	8	1	0	0	88	0	88	0	88	8	2	6
IN130092	0	9	0	0	1	0	0	88	0	88	8	2	4
IN130092	6	9	88	0	1	88	0	88	0	88	6	0	8
IN130093	0	8	0	0	2	0	0	88	0	88	8	2	4
IN130093	4	8	88	0	2	88	0	88	0	88	8	3	3
IN130094	0	9	1	0	1	0	0	88	0	88	7	3	4
IN130094	10	9	88	0	1	88	0	88	0	88	7	3	4
IN130095	0	8	1	0	0	88	0	88	0	88	7	3	6
IN130095	3	8	88	0	0	88	0	88	0	88	7	3	6
IN130095	4	9	88	0	0	88	0	88	0	88	7	1	7
IN130097	0	9	1	0	1	0	0	88	0	88	7	4	3
IN130097	5	9	88	0	0	88	0	88	0	88	7	4	4
IN130097	28	9	88	1	1	88	0	88	0	88	8	4	1
IN130098	0	8	0	0	1	0	0	88	0	88	8	2	5
IN130098	4	9	88	0	0	88	0	88	0	88	8	2	5
IN130098	28	8	88	1	1	88	0	88	0	88	8	2	4
IN130099	0	9	1	0	1	0	0	88	0	88	7	4	3
IN130099	3	9	88	0	1	88	0	88	0	88	7	4	3
IN130099	4	9	88	0	1	88	0	88	0	88	7	4	3
IN130100	0	8	0	0	0	88	0	88	0	88	8	3	5
IN130100	6	8	88	0	0	88	0	88	0	88	8	3	5
IN130100	28	8	88	0	1	88	0	88	0	88	8	3	4
IN130101	0	8	0	0	0	88	0	88	0	88	8	5	3
IN130101	3	8	88	0	0	88	0	88	0	88	8	5	3
IN140001	0	9	1	0	0	88	0	88	0	88	8	3	4
IN140001	4	10	88	0	0	88	0	88	0	88	8	2	4
IN140001	5	11	88	0	0	88	0	88	0	88	7	1	5
IN140002	0	9	0	1	1	1	0	88	0	88	8	1	4
IN140002	5	9	88	1	2	88	0	88	0	88	8	2	2
IN140002	28	9	88	1	0	88	0	88	0	88	8	2	4
IN140002	29	9	88	0	0	88	0	88	0	88	8	2	5
IN140004	0	10	1	1	0	88	0	88	0	88	8	2	3
IN140004	4	9	88	1	3	88	0	88	0	88	0	0	11
IN140004	5	9	88	1	0	88	0	88	0	88	8	2	4
IN140004	6	9	88	1	0	88	0	88	0	88	8	2	4
IN140004	28	10	88	0	0	88	0	88	0	88	8	2	4
IN140005	0	9	1	0	1	0	0	88	0	88	7	2	5
IN140005	5	9	88	1	2	88	0	88	0	88	7	2	3
IN140005	28	10	88	1	1	88	0	88	0	88	7	2	3
IN140006	0	9	1	0	0	88	0	88	0	88	8	0	7
IN140006	3	11	88	0	0	88	0	88	0	88	8	1	4
IN140007	0	9	1	0	2	1	0	88	0	88	7	2	4
IN140007	3	9	88	1	4	88	0	88	0	88	0	0	10
IN140008	0	9	0	0	2	0	0	88	0	88	8	2	3
IN140008	28	8	88	0	1	88	0	88	0	88	8	2	5
IN140009	0	8	1	0	0	88	0	88	0	88	8	3	5
IN140009	28	8	88	0	0	88	0	88	0	88	8	4	4
IN140010	0	8	1	0	0	88	0	88	0	88	7	1	8
IN140010	3	8	88	1	2	88	0	88	0	88	7	2	4
IN140010	4	8	88	2	2	88	0	88	0	88	7	1	4
IN140011	0	9	1	1	0	88	0	88	0	88	8	4	2
IN140011	4	9	88	0	0	88	0	88	0	88	8	2	5
IN140012	0	10	1	0	0	88	0	88	0	88	9	2	2
IN140012	3	10	88	0	1	88	0	88	0	88	9	2	2
IN140012	28	10	88	0	1	88	0	88	0	88	9	2	2
IN140013	0	10	1	0	1	0	0	88	0	88	8	1	4
IN140013	3	11	88	0	1	88	0	88	0	88	8	1	3
IN140013	4	11	88	0	1	88	0	88	0	88	8	1	3
IN140014	0	9	1	1	0	88	0	88	0	88	8	4	2
IN140014	3	9	88	0	1	88	0	88	0	88	8	2	4
IN140016	0	10	1	1	0	88	0	88	0	88	8	3	2
IN140016	3	10	88	1	0	88	0	88	0	88	8	2	3
IN140016	4	9	88	0	0	88	0	88	0	88	8	3	4
IN140017	0	10	1	1	0	88	0	88	0	88	8	2	3
IN140017	4	10	88	0	0	88	0	88	0	88	8	2	4
IN140018	0	10	1	0	0	88	0	88	0	88	8	2	4
IN140018	28	10	88	0	0	88	0	88	0	88	8	3	3
IN140018	29	10	88	0	0	88	0	88	0	88	8	1	5
IN140019	0	9	1	1	0	88	0	88	0	88	8	2	4
IN140019	3	9	88	0	0	88	0	88	0	88	8	2	5
IN140020	0	9	1	1	1	1	0	88	0	88	8	2	3
IN140020	3	10	88	1	0	88	0	88	0	88	8	2	3
IN140021	0	9	1	0	0	88	0	88	0	88	8	4	3
IN140021	3	9	88	0	0	88	0	88	0	88	8	3	4
IN140022	0	8	1	2	2	1	0	88	0	88	7	2	3
IN140022	8	8	88	0	0	88	0	88	0	88	7	1	8
IN140023	0	10	1	0	0	88	0	88	0	88	8	3	3
IN140023	28	10	88	0	1	88	0	88	0	88	8	3	2
IN140023	29	10	88	0	1	88	0	88	0	88	8	3	2
IN140023	30	10	88	0	1	88	0	88	0	88	8	3	2
IN140024	0	9	1	0	0	88	0	88	0	88	8	1	6
IN140024	28	10	88	0	2	88	0	88	0	88	8	1	3
IN140025	0	8	0	1	0	88	0	88	0	88	7	1	7
IN140026	0	10	1	0	0	88	0	88	0	88	8	3	3
IN140026	3	9	88	0	0	88	0	88	0	88	8	3	4
IN140026	4	10	88	0	0	88	0	88	0	88	8	2	4
IN140026	5	10	88	0	0	88	0	88	0	88	7	1	6
IN140027	0	10	1	1	1	1	0	88	0	88	8	2	2
IN140027	7	9	88	1	2	88	0	88	0	88	0	0	12
IN140027	8	9	88	1	1	88	0	88	8	88	0	0	5
IN140027	10	10	88	1	0	88	0	88	0	88	8	1	4
IN140027	12	10	88	0	0	88	0	88	0	88	8	1	5
IN140028	0	10	1	0	1	1	0	88	0	88	8	1	4
IN140028	28	9	88	1	1	88	0	88	0	88	8	1	4
IN140028	29	8	88	1	1	88	0	88	0	88	8	1	4
IN140029	0	9	1	0	0	88	0	88	0	88	8	1	6
IN140029	7	9	88	1	0	88	0	88	0	88	8	2	4
IN140029	28	9	88	1	0	88	0	88	0	88	8	1	5
IN140029	29	10	88	1	1	88	0	88	0	88	8	1	3
IN140030	0	10	1	0	0	88	0	88	0	88	8	2	4
IN140030	3	9	88	1	2	88	0	88	0	88	8	2	2
IN140030	28	9	88	1	1	88	0	88	0	88	8	2	3
IN140031	0	9	1	1	1	1	0	88	0	88	8	2	3
IN140032	0	9	1	1	0	88	0	88	0	88	8	2	4
IN140032	28	11	88	1	0	88	0	88	0	88	8	1	3
IN140033	0	9	1	0	1	1	0	88	0	88	8	4	2
IN140033	3	8	88	1	1	88	0	88	0	88	8	4	2
IN140033	4	9	88	1	0	88	0	88	0	88	8	3	3
IN140033	28	9	88	0	0	88	0	88	0	88	8	3	4
IN140034	0	10	1	0	0	88	0	88	0	88	8	1	5
IN140034	4	10	88	1	2	88	0	88	0	88	8	1	2
IN140034	5	10	88	1	2	88	0	88	0	88	8	1	2
IN140035	0	11	1	0	1	0	0	88	0	88	8	1	3
IN140035	3	10	88	1	1	88	0	88	0	88	7	1	4
IN140035	28	10	88	0	0	88	0	88	0	88	8	1	4
IN140036	0	8	1	0	1	1	0	88	0	88	8	1	6
IN140037	0	10	1	0	0	88	0	88	0	88	8	2	4
IN140037	3	10	88	0	0	88	0	88	0	88	9	3	2
IN140037	4	10	88	0	0	88	0	88	0	88	9	3	2
IN140037	5	10	88	0	0	88	0	88	0	88	8	2	4
IN140038	0	10	1	0	0	88	0	88	0	88	8	2	4
IN140038	9	9	88	0	0	88	0	88	0	88	8	2	5
IN140038	28	9	88	0	1	88	0	88	0	88	8	2	4
IN140038	29	10	88	0	0	88	0	88	0	88	8	1	5
IN140038	30	10	88	0	0	88	0	88	0	88	8	0	6
IN140038	31	10	88	0	0	88	0	88	0	88	8	0	6
IN140040	0	9	1	0	1	1	0	88	0	88	8	3	3
IN140040	4	9	88	1	1	88	0	88	0	88	8	2	3
IN140040	5	8	88	1	1	88	0	88	0	88	8	3	3
IN140040	6	9	88	1	0	88	0	88	0	88	8	2	4
IN140040	7	9	88	1	0	88	0	88	0	88	8	1	5
IN140040	28	10	88	0	0	88	0	88	0	88	8	2	4
IN140040	29	10	88	0	0	88	0	88	0	88	8	1	5
IN140041	0	10	1	0	0	88	0	88	0	88	9	2	3
IN140042	0	10	1	0	1	0	0	88	0	88	8	2	3
IN140043	0	9	1	0	0	88	0	88	0	88	8	2	5
IN140043	3	9	88	0	0	88	0	88	0	88	8	4	3
IN140043	28	9	88	0	0	88	0	88	0	88	8	4	3
IN140044	0	10	1	0	0	88	0	88	0	88	8	2	4
IN140044	3	8	88	0	0	88	0	88	0	88	10	3	3
IN140044	4	8	88	0	0	88	0	88	0	88	8	4	4
IN140045	0	10	1	0	1	0	0	88	0	88	8	3	2
IN140045	6	10	88	0	1	88	0	88	0	88	9	3	1
IN140046	0	8	1	1	0	88	0	88	0	88	8	2	5
IN140047	0	10	1	1	1	0	0	88	0	88	8	2	2
IN140048	0	9	1	0	0	88	0	88	0	88	8	2	5
IN140048	28	9	88	1	0	88	0	88	0	88	8	2	4
IN140049	0	9	1	1	0	88	0	88	0	88	8	3	3
IN140049	4	9	88	0	0	88	0	88	0	88	8	2	5
IN140050	0	10	1	0	0	88	0	88	0	88	8	4	2
IN140050	3	9	88	0	1	88	0	88	0	88	8	3	3
IN140050	28	10	88	0	0	88	0	88	0	88	8	4	2
IN140051	0	9	1	1	0	88	0	88	0	88	8	2	4
IN140051	6	9	88	1	0	88	0	88	0	88	8	2	4
IN140052	0	10	1	1	1	1	0	88	0	88	8	2	2
IN140052	30	10	88	1	1	88	0	88	0	88	8	1	3
IN140053	0	9	1	1	1	1	0	88	0	88	8	3	2
IN140054	0	11	1	1	1	0	0	88	0	88	8	1	2
IN140054	3	10	88	1	2	88	0	88	0	88	8	1	2
IN140054	4	9	88	0	0	88	0	88	0	88	7	1	7
IN140055	0	9	1	1	1	1	0	88	0	88	8	2	3
IN140055	3	9	88	1	0	88	0	88	0	88	8	1	5
IN140056	0	9	1	0	0	88	0	88	0	88	9	2	4
IN140056	5	9	88	0	0	88	0	88	0	88	10	2	3
IN140057	0	9	1	1	1	0	0	88	0	88	8	2	3
IN140057	8	9	88	0	0	88	0	88	0	88	8	2	5
IN140058	0	9	1	1	1	0	0	88	0	88	8	2	3
IN140058	4	9	88	0	1	88	0	88	0	88	8	2	4
IN140059	0	10	1	1	1	1	0	88	0	88	8	2	2
IN140060	0	9	1	0	0	88	0	88	0	88	8	2	5
IN140061	0	10	1	0	0	88	0	88	0	88	8	1	5
IN140061	28	9	88	1	1	88	0	88	0	88	8	1	4
IN140062	0	8	1	1	1	1	0	88	0	88	8	3	3
IN140062	3	8	88	0	1	88	0	88	0	88	8	2	5
IN140063	0	10	1	1	0	88	0	88	0	88	8	1	4
IN140063	3	9	88	1	1	88	0	88	0	88	8	2	3
IN140063	28	9	88	1	0	88	0	88	0	88	8	2	4
IN140063	29	10	88	0	0	88	0	88	0	88	8	1	5
IN140064	0	11	1	0	0	88	0	88	0	88	8	1	4
IN140064	28	10	88	1	0	88	0	88	0	88	8	1	4
IN140064	29	10	88	0	0	88	0	88	0	88	8	2	4
IN140064	30	11	88	0	0	88	0	88	0	88	8	1	4
IN140065	0	9	1	1	1	0	0	88	0	88	8	1	4
IN140065	7	9	88	1	1	88	0	88	0	88	8	1	4
IN140066	0	10	1	1	0	88	0	88	0	88	8	1	4
IN140066	28	9	88	0	0	88	0	88	0	88	8	3	4
IN140067	0	9	1	0	0	88	0	88	0	88	8	3	4
IN140068	0	10	1	0	0	88	0	88	0	88	8	3	3
IN140068	3	10	88	0	0	88	0	88	0	88	8	2	4
IN140069	0	9	1	1	0	88	0	88	0	88	8	2	4
IN140069	5	10	88	0	0	88	0	88	0	88	8	2	4
IN140070	0	9	0	1	0	88	0	88	0	88	9	2	3
IN140070	30	9	88	0	0	88	0	88	0	88	9	2	4
IN140071	0	9	1	0	0	88	0	88	0	88	8	3	4
IN140071	3	9	88	0	1	88	0	88	0	88	8	3	3
IN140071	4	9	88	0	0	88	0	88	0	88	8	2	5
IN140071	28	9	88	0	0	88	0	88	0	88	8	3	4
IN140071	29	9	88	0	0	88	0	88	0	88	8	2	5
IN140072	0	10	1	0	1	0	0	88	0	88	8	1	4
IN140073	0	9	1	1	1	0	0	88	0	88	8	2	3
IN140073	5	10	88	1	0	88	0	88	0	88	8	2	3
IN140074	0	9	0	0	1	1	0	88	0	88	8	2	4
IN140074	3	8	88	1	1	88	0	88	0	88	8	3	3
IN140074	28	9	88	1	0	88	0	88	0	88	8	2	4
IN140075	0	9	1	0	0	88	0	88	0	88	8	2	5
IN140075	28	9	88	1	0	88	0	88	0	88	8	4	2
IN140076	0	10	1	0	0	88	0	88	0	88	8	2	4
IN140076	4	8	88	0	1	88	0	88	0	88	9	4	2
IN140076	5	10	88	0	0	88	0	88	0	88	8	2	4
IN140078	0	10	1	0	0	88	0	88	0	88	7	1	6
IN140079	0	9	1	0	0	88	0	88	0	88	9	2	4
IN140079	3	10	88	0	0	88	0	88	0	88	9	1	4
IN140080	0	8	0	1	1	1	0	88	0	88	8	1	5
IN140080	28	8	88	1	1	88	0	88	0	88	8	2	4
IN140081	0	10	1	0	1	1	0	88	0	88	8	1	4
IN140081	28	9	88	1	1	88	0	88	0	88	8	2	3
IN140082	0	10	1	0	0	88	0	88	0	88	9	2	3
IN140082	3	11	88	1	3	88	0	88	0	88	0	0	9
IN140082	4	9	88	1	1	88	0	88	0	88	8	2	3
IN140082	5	11	88	0	0	88	0	88	0	88	8	2	3
IN140083	0	11	1	0	1	0	0	88	0	88	9	0	3
IN140084	0	8	1	0	0	88	0	88	0	88	7	1	8
IN140084	3	6	88	0	0	88	0	88	0	88	9	7	2
IN140085	0	10	1	0	1	0	0	88	0	88	8	2	3
IN140085	3	9	88	1	1	88	0	88	0	88	8	2	3
IN140086	0	9	0	0	1	1	0	88	0	88	8	2	4
IN140087	0	10	0	1	1	0	0	88	0	88	8	2	2
IN140087	3	10	88	0	0	88	0	88	0	88	8	2	4
IN140088	0	9	1	0	1	0	0	88	0	88	8	1	5
IN140088	3	7	88	1	1	88	0	88	0	88	8	3	4
IN140089	0	9	1	0	0	88	0	88	0	88	8	2	5
IN140089	3	8	88	0	1	88	0	88	0	88	8	3	4
IN140089	4	10	88	0	0	88	0	88	0	88	7	1	6
IN140090	0	9	1	0	0	88	0	88	0	88	8	2	5
IN140091	0	11	1	0	1	0	0	88	0	88	8	1	3
IN140091	4	10	88	0	1	88	0	88	0	88	8	2	3
IN140091	28	10	88	0	0	88	0	88	0	88	8	2	4
IN140092	0	9	1	0	0	88	0	88	0	88	8	1	6
IN140092	3	8	88	1	0	88	0	88	0	88	9	1	5
IN140092	4	8	88	0	0	88	0	88	0	88	9	1	6
IN140093	0	10	1	0	1	1	0	88	0	88	9	2	2
IN140093	28	9	88	0	1	88	0	88	0	88	9	2	3
IN140094	0	10	1	0	1	0	0	88	0	88	8	1	4
IN140094	3	8	88	0	0	88	0	88	0	88	8	4	4
IN140095	0	9	1	1	1	0	0	88	0	88	8	2	3
IN140095	28	9	88	0	0	88	0	88	0	88	8	2	5
IN140095	29	10	88	1	1	88	0	88	0	88	8	3	1
IN140096	0	8	1	0	1	0	0	88	0	88	8	1	4
IN140096	3	8	88	1	1	88	0	88	0	88	8	2	4
IN140097	0	9	1	2	1	0	0	88	0	88	8	1	3
IN140097	8	10	88	0	0	88	0	88	0	88	0	0	14
IN140098	0	9	1	1	0	88	0	88	0	88	8	3	3
IN140098	5	11	88	0	0	88	0	88	0	88	8	1	4
IN140099	0	10	1	0	1	0	0	88	0	88	8	1	4
IN140099	28	9	88	1	1	88	0	88	0	88	8	1	4
IN140100	0	10	1	1	0	88	0	88	0	88	9	1	3
IN150001	0	10	0	0	1	1	0	88	0	88	8	2	3
IN150001	8	9	88	1	2	88	0	88	0	88	8	2	2
IN150002	0	9	0	0	2	0	0	88	0	88	7	1	5
IN150002	3	9	88	1	3	88	0	88	0	88	7	2	2
IN150003	0	9	1	0	0	88	0	88	0	88	7	2	6
IN150003	5	9	88	0	0	88	0	88	0	88	7	2	6
IN150004	0	9	1	0	0	88	0	88	0	88	9	3	3
IN150004	3	10	88	0	0	88	0	88	0	88	9	3	2
IN150005	0	10	1	0	0	88	0	88	0	88	7	0	6
IN150005	4	9	88	0	1	88	0	88	0	88	8	2	4
IN150005	5	9	88	0	3	88	0	88	0	88	8	2	2
IN150006	0	10	1	0	1	0	0	88	0	88	7	1	5
IN150006	5	8	88	0	0	88	0	88	0	88	8	6	2
IN150006	6	9	88	0	4	88	8	88	0	88	0	0	3
IN150006	7	9	88	0	4	88	8	88	0	88	0	0	3
IN150006	8	10	88	0	1	88	0	88	0	88	7	2	4
IN150007	0	10	1	0	0	88	0	88	0	88	8	2	4
IN150007	4	9	88	1	2	88	0	88	8	88	0	0	4
IN150008	0	9	1	0	0	88	0	88	0	88	8	3	4
IN150008	5	8	88	1	1	88	0	88	0	88	8	3	3
IN150009	0	10	1	0	2	0	0	88	0	88	7	2	3
IN150009	3	9	88	0	2	88	0	88	0	88	7	2	4
IN150010	0	4	1	0	0	88	0	88	0	88	0	0	20
IN150010	3	9	88	2	2	88	0	88	0	88	7	2	2
IN150010	4	10	88	0	0	88	0	88	0	88	7	2	5
IN150011	0	11	0	0	0	88	0	88	0	88	8	3	2
IN150011	4	9	88	1	2	88	0	88	8	88	0	0	4
IN150011	5	9	88	1	1	88	0	88	8	88	0	0	5
IN150012	0	9	1	1	0	88	0	88	0	88	8	1	5
IN150012	3	9	88	0	0	88	0	88	0	88	8	0	7
IN150013	0	10	1	1	0	88	0	88	0	88	8	2	3
IN150014	0	11	1	0	0	88	0	88	0	88	8	1	4
IN150014	3	10	88	0	2	88	0	88	0	88	8	1	3
IN150015	0	9	1	2	0	88	0	88	0	88	8	2	3
IN150016	0	10	1	0	0	88	0	88	0	88	7	1	6
IN150016	28	10	88	0	2	88	0	88	0	88	7	1	4
IN150017	0	9	1	0	1	1	0	88	0	88	10	0	4
IN150017	4	10	88	0	0	88	0	88	0	88	10	0	4
IN150018	0	8	1	0	1	0	0	88	0	88	9	2	4
IN150018	8	9	88	0	0	88	0	88	0	88	9	3	3
IN150019	0	9	1	1	2	0	0	88	0	88	6	2	4
IN150019	4	9	88	0	1	88	0	88	0	88	6	1	7
IN150020	0	8	1	0	0	88	0	88	0	88	8	4	4
IN150020	3	8	88	0	0	88	0	88	0	88	9	5	2
IN150021	0	9	1	0	0	88	0	88	0	88	9	3	3
IN150022	0	10	1	0	1	1	0	88	0	88	8	2	3
IN150022	6	10	88	0	0	88	0	88	0	88	8	2	4
IN150023	0	9	1	0	2	1	0	88	0	88	7	2	4
IN150023	4	9	88	0	0	88	2	88	0	88	7	2	4
IN150024	0	9	1	0	1	1	0	88	0	88	8	3	3
IN150024	3	9	88	1	1	88	0	88	0	88	8	2	3
IN150025	0	10	1	0	1	0	0	88	0	88	7	2	4
IN150025	3	9	88	0	3	88	0	88	0	88	7	2	3
IN150026	0	9	1	0	0	88	0	88	0	88	8	2	5
IN150026	7	10	88	0	0	88	0	88	0	88	3	0	11
IN150027	0	10	1	0	0	88	0	88	0	88	9	2	3
IN150027	3	9	88	0	0	88	0	88	0	88	9	3	3
IN150028	0	9	0	1	0	88	0	88	0	88	7	1	6
IN150028	3	11	88	1	1	88	0	88	0	88	7	2	2
IN150029	0	9	0	0	0	88	0	88	0	88	8	2	5
IN150029	3	9	88	1	2	88	0	88	0	88	8	2	2
IN150030	0	8	0	0	0	88	0	88	0	88	8	4	4
IN150030	2	9	88	0	0	88	0	88	0	88	8	3	4
IN150031	0	10	1	0	0	88	0	88	0	88	8	4	2
IN150031	3	10	88	0	0	88	0	88	0	88	8	4	2
IN150031	4	10	88	0	1	88	0	88	0	88	8	3	2
IN150032	0	9	1	1	0	88	0	88	0	88	8	4	2
IN150032	5	9	88	0	0	88	0	88	0	88	8	4	3
IN150033	0	10	1	0	1	0	0	88	0	88	8	2	3
IN150033	3	11	88	0	0	88	0	88	0	88	8	1	4
IN150034	0	10	1	0	1	0	0	88	0	88	7	2	4
IN150034	3	8	88	0	0	88	0	88	0	88	7	4	5
IN150035	0	9	1	0	0	88	0	88	0	88	7	2	6
IN150036	0	10	1	0	0	88	0	88	0	88	8	1	5
IN150036	3	8	88	0	0	88	0	88	0	88	8	4	4
IN150037	0	9	1	0	0	88	0	88	0	88	7	2	6
IN150037	3	11	88	0	0	88	0	88	0	88	0	0	13
IN150038	0	9	0	0	0	88	0	88	0	88	8	3	4
IN150038	3	9	88	1	1	88	0	88	0	88	8	2	3
IN150039	0	6	1	2	0	88	0	88	0	88	8	4	4
IN150039	6	10	88	0	0	88	0	88	0	88	8	3	3
IN150040	0	9	1	0	0	88	0	88	0	88	8	2	5
IN150040	4	9	88	1	2	88	0	88	0	88	8	2	2
IN150041	0	11	1	2	0	88	0	88	0	88	7	2	2
IN150041	7	11	88	0	0	88	0	88	0	88	0	0	13
IN150042	0	10	1	0	0	88	0	88	0	88	8	2	4
IN150043	0	11	1	0	1	1	0	88	0	88	8	2	2
IN150043	3	10	88	1	1	88	0	88	0	88	8	2	2
IN150043	4	11	88	0	0	88	0	88	0	88	8	3	2
IN150044	0	9	1	0	0	88	0	88	0	88	8	2	5
IN150044	3	9	88	1	1	88	0	88	0	88	8	1	4
IN150045	0	9	0	0	0	88	0	88	0	88	7	2	6
IN150045	5	9	88	0	2	88	0	88	0	88	7	2	4
IN150046	0	11	1	0	1	1	0	88	0	88	8	1	3
IN150046	3	10	88	0	1	88	0	88	0	88	8	2	3
IN150047	0	10	0	0	1	0	0	88	0	88	8	2	3
IN150047	3	12	88	0	0	88	0	88	0	88	8	0	4
IN150048	0	9	1	0	2	1	0	88	0	88	8	0	5
IN150048	6	9	88	0	0	88	0	88	0	88	8	0	7
IN150049	0	11	1	0	0	88	0	88	0	88	8	2	3
IN150049	6	9	88	0	0	88	0	88	0	88	8	4	3
IN150049	7	11	88	0	0	88	0	88	0	88	8	1	4
IN150050	0	9	0	1	0	88	0	88	0	88	8	3	3
IN150050	4	9	88	1	1	88	0	88	0	88	8	2	3
IN150052	0	8	1	1	0	88	0	88	0	88	8	4	3
IN150053	0	10	1	2	1	1	0	88	0	88	6	2	3
IN150053	4	9	88	2	2	88	0	88	0	88	6	2	3
IN150053	5	10	88	0	0	88	0	88	0	88	4	0	10
IN150054	0	10	1	0	1	1	0	88	0	88	8	0	5
IN150055	0	11	1	1	1	1	0	88	0	88	8	0	3
IN150056	0	10	1	0	0	88	0	88	0	88	8	1	5
IN150056	3	10	88	0	2	88	0	88	0	88	8	1	3
IN150058	0	10	0	0	1	0	0	88	0	88	8	1	4
IN150059	0	10	1	0	0	88	0	88	0	88	8	2	4
IN150059	4	9	88	1	1	88	0	88	0	88	8	2	3
IN150060	0	10	1	0	0	88	0	88	0	88	8	4	2
IN150060	6	10	88	0	1	88	0	88	0	88	8	3	2
IN150060	7	12	88	0	0	88	0	88	0	88	8	1	3
IN150062	0	11	1	0	2	1	0	88	0	88	7	2	2
IN150062	4	9	88	0	0	88	0	88	0	88	10	2	3
IN150063	0	10	0	0	1	1	0	88	0	88	8	2	3
IN150063	3	9	88	1	2	88	0	88	0	88	8	2	2
IN150063	4	9	88	1	1	88	0	88	0	88	8	1	4
IN150064	0	10	1	1	0	88	0	88	0	88	7	2	4
IN150064	9	10	88	0	0	88	0	88	0	88	7	2	5
IN150065	0	10	1	0	1	1	0	88	0	88	8	2	3
IN150065	5	10	88	0	0	88	0	88	0	88	8	2	4
IN150066	0	8	1	0	0	88	0	88	0	88	8	2	6
IN150066	5	7	88	0	0	88	14	88	0	88	0	0	3
IN150066	6	7	88	0	1	88	0	88	0	88	8	3	5
IN150067	0	10	0	0	0	88	0	88	0	88	8	1	5
IN150067	3	10	88	1	3	88	0	88	8	88	0	0	2
IN150067	4	10	88	1	0	88	0	88	0	88	8	1	4
IN150068	0	10	0	0	0	88	0	88	0	88	8	2	4
IN150068	3	10	88	1	0	88	0	88	0	88	8	2	3
IN150069	0	9	1	1	0	88	0	88	0	88	8	2	4
IN150069	5	10	88	0	0	88	0	88	0	88	8	2	4
IN150070	0	9	1	0	0	88	0	88	0	88	8	1	6
IN150070	3	8	88	1	0	88	0	88	0	88	8	4	3
IN150070	4	8	88	0	0	88	0	88	0	88	8	4	4
IN150071	0	9	1	0	1	0	1	0	0	88	7	2	4
IN150071	3	9	88	1	2	88	0	88	0	88	7	2	3
IN150071	4	8	88	1	2	88	0	88	0	88	7	2	4
IN150071	5	10	88	0	0	88	2	88	0	88	7	2	3
IN150072	0	10	1	0	1	0	0	88	0	88	8	1	4
IN150072	3	10	88	0	2	88	0	88	0	88	8	1	3
IN150073	0	10	1	1	1	1	0	88	0	88	8	1	3
IN150073	7	11	88	0	0	88	0	88	0	88	8	0	5
IN150073	8	12	88	0	0	88	0	88	0	88	4	0	8
IN150074	0	8	1	0	1	1	0	88	0	88	8	0	7
IN150074	3	10	88	0	0	88	8	88	0	88	0	0	6
IN150075	0	10	1	0	0	88	0	88	0	88	8	1	5
IN150075	3	9	88	0	1	88	0	88	0	88	8	4	2
IN150075	28	9	88	0	1	88	0	88	0	88	8	3	3
IN150076	0	9	1	0	2	1	0	88	0	88	7	2	4
IN150076	4	9	88	2	2	88	7	88	0	88	0	0	4
IN150076	5	9	88	0	2	88	0	88	0	88	7	2	4
IN150077	0	10	1	0	1	0	0	88	0	88	8	1	4
IN150077	3	12	88	0	1	88	0	88	0	88	8	1	2
IN150078	0	7	1	0	2	0	0	88	0	88	8	2	5
IN150078	3	9	88	0	0	88	0	88	0	88	8	2	5
IN150079	0	8	1	0	1	1	0	88	0	88	8	1	6
