childid	id	age	memsex	relate	livhse	dthunexp	adultedc	grade	hsstrtr3	strtyrr3	strmthr3	grader3	stillr3	whynotr3	agegrdr3	perfr3	feesr3	disabr3	actr3	monthsr3	daysr3	hoursr3	sleepr3	chcarer3	hhchrer3	npywrkr3	paywrkr3	schoolr3	studyr3	playr3	hrewrkr3	nohrer3	wrkprjr3	numdysr3	rsnfewr3	tywrkr31	tywrkr32	tywrkr33	wgercdr3
ET101009	1	42	1	1	1	 	 	11	 	 	 	 	 	 	 	 	 	0	10	9	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101009	2	33	2	1	1	 	 	8	 	 	 	 	 	 	 	 	 	0	15	10	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101009	3	24	2	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101009	4	13	2	7	1	 	 	 	1	1997	1	5	1	 	 	2	0	0	15	5	4	5	9	0	3	0	0	6	2	4	 	 	 	 	 	 	 	 	 
ET101009	15	10	1	7	1	 	 	 	1	1998	1	4	1	 	 	2	0	0	15	5	4	3	10	0	3	0	0	6	1	4	 	 	 	 	 	 	 	 	 
ET101009	16	6	2	7	1	 	 	 	0	 	 	 	 	30	 	 	 	0	15	3	5	2	12	0	0	0	0	0	0	12	 	 	 	 	 	 	 	 	 
ET101009	17	0	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101010	0	14	1	0	1	 	 	 	1	1995	1	6	1	 	 	3	0	0	12	12	7	4	8	0	1	4	0	5	2	4	 	 	 	 	 	 	 	 	 
ET101010	1	40	2	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101010	2	32	2	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101010	3	24	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101010	4	21	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101010	5	12	2	7	1	 	 	 	1	1998	1	3	1	 	 	3	0	0	15	12	5	4	8	0	4	2	0	5	2	3	 	 	 	 	 	 	 	 	 
ET101010	6	20	2	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101010	7	25	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101010	8	19	2	22	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101010	9	70	2	13	1	 	 	 	 	 	 	 	 	 	 	 	 	2	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101010	10	27	2	14	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	6	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101011	0	14	2	0	1	 	 	 	1	1994	1	8	1	 	 	1	0	0	15	12	3	2	8	1	2	0	0	5	4	4	 	 	 	 	 	 	 	 	 
ET101011	1	55	1	1	1	 	 	13	 	 	 	 	 	 	 	 	 	0	13	12	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101011	2	50	2	1	1	 	 	13	 	 	 	 	 	 	 	 	 	0	13	12	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101011	3	23	2	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101011	5	12	2	7	1	 	 	 	1	1995	1	6	0	 	 	1	0	0	15	12	3	2	9	1	2	0	0	5	3	4	 	 	 	 	 	 	 	 	 
ET101011	15	7	1	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101011	16	6	1	19	1	 	 	 	0	 	 	 	 	30	 	 	 	0	17	 	 	 	11	0	0	0	0	7	0	6	 	 	 	 	 	 	 	 	 
ET101012	0	14	1	0	1	 	 	 	1	1995	1	7	1	 	 	3	0	0	15	12	7	3	8	1	1	3	0	5	4	2	 	 	 	 	 	 	 	 	 
ET101012	1	35	1	2	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101012	2	33	2	1	1	 	 	3	 	 	 	 	 	 	 	 	 	0	3	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101012	3	29	2	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101012	4	24	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101012	16	10	2	9	1	 	 	 	1	2000	1	1	1	 	 	3	0	0	17	 	 	 	10	0	0	0	0	5	0	9	 	 	 	 	 	 	 	 	 
ET101012	17	9	2	9	1	 	 	 	1	2000	1	1	1	 	 	3	0	0	17	 	 	 	10	0	0	0	0	5	0	9	 	 	 	 	 	 	 	 	 
ET101012	18	7	2	9	1	 	 	 	1	2000	1	1	1	 	 	3	0	0	17	 	 	 	10	0	0	0	0	5	0	9	 	 	 	 	 	 	 	 	 
ET101012	19	20	1	22	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101012	20	21	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101012	21	68	1	17	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101012	22	6	2	9	1	 	 	 	0	 	 	 	 	30	 	 	 	0	17	 	 	 	10	0	0	0	0	5	0	9	 	 	 	 	 	 	 	 	 
ET101013	0	15	2	0	1	 	 	 	1	1995	1	7	1	 	 	1	0	0	15	12	7	4	9	0	4	0	0	5	3	3	 	 	 	 	 	 	 	 	 
ET101013	1	31	2	4	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101013	2	24	1	19	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101013	3	81	2	19	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101013	4	6	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101013	5	28	1	19	1	 	 	 	 	 	 	 	 	 	 	 	 	0	13	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101013	6	24	1	22	1	 	 	 	 	 	 	 	 	 	 	 	 	0	13	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101014	0	14	1	0	1	 	 	 	1	1995	1	7	1	 	 	3	0	0	15	12	7	3	9	0	3	0	0	6	1	5	 	 	 	 	 	 	 	 	 
ET101014	1	42	1	1	1	 	 	12	 	 	 	 	 	 	 	 	 	0	10	12	7	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101014	2	35	2	19	1	 	 	 	 	 	 	 	 	 	 	 	 	0	4	12	7	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101014	3	27	1	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101014	4	24	1	21	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101014	5	18	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101014	6	17	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101014	7	16	1	7	1	 	 	 	1	1995	1	8	1	 	 	2	0	0	15	12	7	4	8	0	4	0	0	6	2	4	 	 	 	 	 	 	 	 	 
ET101015	0	15	2	0	1	 	 	 	1	1994	1	7	1	 	 	3	0	0	15	12	7	4	10	1	4	0	0	5	2	2	 	 	 	 	 	 	 	 	 
ET101015	1	49	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101015	2	55	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	10	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101015	3	31	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101015	4	26	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101015	5	25	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	10	12	6	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101015	6	18	1	14	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101015	7	16	1	7	1	 	 	 	1	1991	1	6	1	 	 	5	0	0	4	12	3	3	10	0	0	3	0	5	2	4	 	 	 	 	 	 	 	 	 
ET101015	8	15	1	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101015	15	11	2	7	1	 	 	 	1	1996	1	5	1	 	 	2	0	0	15	12	7	3	11	1	3	1	0	5	1	2	 	 	 	 	 	 	 	 	 
ET101015	16	21	2	19	1	 	 	 	 	 	 	 	 	 	 	 	 	0	10	12	5	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101015	17	20	1	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	4	7	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101015	18	6	2	14	1	 	 	 	0	 	 	 	 	30	 	 	 	0	17	 	 	 	12	0	0	0	0	7	1	4	 	 	 	 	 	 	 	 	 
ET101015	19	6	1	14	1	 	 	 	0	 	 	 	 	30	 	 	 	0	17	 	 	 	12	0	0	0	0	7	1	4	 	 	 	 	 	 	 	 	 
ET101015	20	4	2	14	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101016	0	14	2	0	1	 	 	 	1	1992	1	10	1	 	 	3	160	0	15	12	7	1	9	2	1	0	0	5	6	1	 	 	 	 	 	 	 	 	 
ET101016	1	45	1	1	1	 	 	12	 	 	 	 	 	 	 	 	 	0	10	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101016	2	39	2	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101016	3	37	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101016	4	35	2	1	1	 	 	8	 	 	 	 	 	 	 	 	 	0	15	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101016	5	31	1	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101016	6	30	1	20	1	 	 	 	 	 	 	 	 	 	 	 	 	0	13	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101016	15	8	1	22	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101016	16	21	2	11	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101016	17	19	2	11	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101016	18	18	2	14	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101016	19	8	2	14	1	 	 	 	1	2002	1	0	1	 	 	3	0	0	15	12	7	3	10	3	0	0	0	5	2	4	 	 	 	 	 	 	 	 	 
ET101016	20	12	2	20	1	 	 	 	0	 	 	 	 	20	 	 	 	0	19	12	7	10	9	3	0	0	10	0	0	2	 	 	 	 	 	 	 	 	 
ET101016	21	2	1	11	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101017	0	14	1	0	1	 	 	 	1	1994	1	8	1	 	 	2	0	0	12	12	7	5	8	0	6	0	0	5	2	3	 	 	 	 	 	 	 	 	 
ET101017	1	37	1	2	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101017	2	38	2	1	1	 	 	6	 	 	 	 	 	 	 	 	 	0	10	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101017	3	21	2	9	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101017	4	22	2	9	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101017	5	20	1	9	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101017	15	11	1	9	1	 	 	 	1	2000	1	1	1	 	 	3	0	0	12	12	7	5	8	0	6	0	0	5	0	5	 	 	 	 	 	 	 	 	 
ET101017	16	9	2	9	1	 	 	 	1	2000	1	2	1	 	 	3	0	0	15	12	7	1	10	0	1	0	0	5	0	8	 	 	 	 	 	 	 	 	 
ET101017	17	18	1	9	1	 	 	 	 	 	 	 	 	 	 	 	 	0	12	12	7	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101018	0	14	1	0	1	 	 	 	1	1995	1	6	1	 	 	2	0	0	15	12	7	2	10	1	2	1	0	5	2	3	 	 	 	 	 	 	 	 	 
ET101018	1	62	1	1	1	 	 	5	 	 	 	 	 	 	 	 	 	0	4	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101018	2	52	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	15	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101018	3	30	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101018	4	28	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101018	5	22	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101018	6	24	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101018	7	21	1	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101018	8	19	1	15	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101018	9	5	1	14	1	 	 	 	0	 	 	 	 	30	 	 	 	0	17	 	 	 	11	0	0	0	0	7	0	6	 	 	 	 	 	 	 	 	 
ET101018	10	13	1	14	1	 	 	 	1	1998	1	3	1	 	 	1	0	0	4	12	7	2	9	1	1	2	0	5	4	2	 	 	 	 	 	 	 	 	 
ET101019	0	15	2	0	1	 	 	 	1	1994	1	8	1	 	 	2	8	0	15	12	7	4	9	1	4	0	0	5	3	2	 	 	 	 	 	 	 	 	 
ET101019	1	53	1	1	4	 	 	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101019	2	37	2	1	4	 	 	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101019	3	7	2	7	1	 	 	 	0	 	 	 	 	30	 	 	 	0	17	 	 	 	10	0	0	0	0	6	0	8	 	 	 	 	 	 	 	 	 
ET101019	4	55	1	19	1	 	 	 	 	 	 	 	 	 	 	 	 	0	12	12	6	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101019	5	57	2	19	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101019	6	14	2	19	1	 	 	 	1	1992	1	8	1	 	 	3	8	0	15	12	7	4	9	1	4	0	0	5	3	2	 	 	 	 	 	 	 	 	 
ET101019	7	75	2	19	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101019	8	22	1	20	1	 	 	 	 	 	 	 	 	 	 	 	 	0	12	12	7	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101019	9	17	2	19	1	 	 	 	1	1993	1	8	1	 	 	3	8	0	15	12	7	4	8	1	5	0	0	5	3	2	 	 	 	 	 	 	 	 	 
ET101020	0	15	1	0	1	 	 	 	1	1993	1	8	1	 	 	2	0	0	15	12	7	2	9	2	2	0	0	6	3	2	 	 	 	 	 	 	 	 	 
ET101020	1	64	1	1	1	 	 	7	 	 	 	 	 	 	 	 	 	0	12	12	1	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101020	2	36	2	1	1	 	 	4	 	 	 	 	 	 	 	 	 	0	10	12	4	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101020	3	5	1	7	1	 	 	 	0	 	 	 	 	29	 	 	 	0	15	4	6	4	10	4	2	2	0	0	0	6	 	 	 	 	 	 	 	 	 
ET101020	4	3	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101021	0	15	1	0	1	 	 	 	1	1994	1	8	1	 	 	2	0	0	15	12	7	5	8	0	2	3	0	5	2	4	 	 	 	 	 	 	 	 	 
ET101021	1	46	1	1	1	 	 	13	 	 	 	 	 	 	 	 	 	0	13	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101021	2	39	2	1	1	 	 	28	 	 	 	 	 	 	 	 	 	0	4	12	7	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101021	3	23	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101021	4	21	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101021	5	19	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101021	6	17	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101021	7	12	1	7	1	 	 	 	1	1996	1	6	1	 	 	2	0	0	15	12	7	5	8	0	1	3	0	5	2	5	 	 	 	 	 	 	 	 	 
ET101021	8	6	1	7	1	 	 	 	0	 	 	 	 	30	 	 	 	0	17	 	 	 	10	0	1	0	0	6	0	7	 	 	 	 	 	 	 	 	 
ET101022	0	14	2	0	1	 	 	 	1	1996	1	5	1	 	 	3	120	0	15	12	7	4	8	1	4	2	0	5	2	2	 	 	 	 	 	 	 	 	 
ET101022	1	42	1	1	1	 	 	12	 	 	 	 	 	 	 	 	 	0	13	12	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101022	2	33	2	1	1	 	 	9	 	 	 	 	 	 	 	 	 	0	10	12	7	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101022	3	21	2	20	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101022	4	18	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101022	15	11	2	7	1	 	 	 	1	1998	1	4	1	 	 	3	120	0	15	12	7	4	8	0	4	2	0	5	2	3	 	 	 	 	 	 	 	 	 
ET101022	16	6	2	7	1	 	 	 	0	 	 	 	 	30	 	 	 	0	17	 	 	 	11	0	0	0	0	5	1	7	 	 	 	 	 	 	 	 	 
ET101022	17	20	1	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	13	12	4	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101022	18	18	1	20	1	 	 	 	 	 	 	 	 	 	 	 	 	0	12	12	7	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101023	0	15	2	0	1	 	 	 	1	1995	1	7	1	 	 	3	0	1	15	10	7	2	10	0	2	0	0	7	3	2	 	 	 	 	 	 	 	 	 
ET101023	1	39	1	1	1	 	 	10	 	 	 	 	 	 	 	 	 	5	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101023	2	40	2	1	1	 	 	12	 	 	 	 	 	 	 	 	 	0	10	12	7	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101023	3	23	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101023	4	20	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101023	5	28	2	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101024	0	15	2	0	1	 	 	 	1	1996	1	5	1	 	 	2	0	0	15	12	7	5	8	1	5	0	0	5	2	3	 	 	 	 	 	 	 	 	 
ET101024	1	51	1	1	1	 	 	9	 	 	 	 	 	 	 	 	 	0	12	12	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101024	2	47	2	1	1	 	 	28	 	 	 	 	 	 	 	 	 	0	10	12	6	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101024	3	29	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101024	4	27	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	12	12	2	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101024	5	20	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	4	12	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101024	6	17	1	7	1	 	 	 	1	1996	1	5	1	 	 	1	0	0	4	12	5	5	9	0	0	5	0	5	4	1	 	 	 	 	 	 	 	 	 
ET101024	15	9	2	7	1	 	 	 	1	2000	1	1	1	 	 	2	0	0	15	12	7	2	10	1	2	2	0	5	1	3	 	 	 	 	 	 	 	 	 
ET101024	16	4	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101025	0	14	2	0	1	 	 	 	1	1995	1	7	1	 	 	1	0	0	15	12	7	3	8	1	3	0	0	5	5	2	 	 	 	 	 	 	 	 	 
ET101025	1	28	2	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101025	2	29	2	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101025	3	38	2	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101025	4	22	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101025	5	19	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101025	6	26	2	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101025	7	8	2	19	1	 	 	 	1	2002	1	0	1	 	 	2	0	0	15	12	7	2	12	1	2	0	0	5	1	3	 	 	 	 	 	 	 	 	 
ET101025	8	20	2	20	1	 	 	 	 	 	 	 	 	 	 	 	 	0	19	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101027	0	15	2	0	1	 	 	 	1	1993	1	9	1	 	 	1	50	0	15	12	7	5	7	0	5	0	0	6	4	2	 	 	 	 	 	 	 	 	 
ET101027	1	51	1	1	1	 	 	8	 	 	 	 	 	 	 	 	 	0	10	10	5	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101027	2	47	2	1	1	 	 	6	 	 	 	 	 	 	 	 	 	0	15	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101027	3	20	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	10	12	6	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101027	4	22	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101027	5	21	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET101027	6	18	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
