CHILDCODE	DINT	R4HSEHLD	HEADIDR5	IDvar1	IDvar7	ASTWRKR5	IDvar3	DSCCURR5	DSCAGOR5	WHYCHR51	WHYCHR52	CMPHHR5	IDvar5	IDvar6	OWNHSER5	MRTGR5	NUMRMR5	ELECR5	WALLR5	ROOFR5	FLOORR5	DRWTRR5	WTRTRMR5	TOILETR5	COOKR5	HTUSDR5	TYPHTR5	RURICKR5	INVESTR5	INVSTR51	INVSTR52	INVSTR53	HRDJNTR5	APPJNTR5	SMTJNTR5	SYRJNTR5	EMTJNTR5	EYRJNTR5	TIMJNTR5	EXPJNTR5	AFFJNTR5	NUMJNTR5	EVLJNTR5	HRDBONR5	AFFBONR5	NUMBONR5	MTBONOR5	YRBONOR5	ENDDINT	hhsize	elecq	drwaterq	toiletq	cookingq	hq	cd	sv	wi
188002	16/10/2016 17:55:21	1	2	2	2	1	2	5	5	 	 	6	2	2	1	0	4	1	1	6	4	1	1	6	16	0	 	1	0	 	 	 	1	1	0	2010	 	 	60	5	0	 	 	1	0	 	 	 	16/10/2016 18:36:14	6	1	1	1	0	.250278681516647	.0833333358168602	.75	.361203998327255
188003	15/07/2016 11:49:26	0	0	0	0	1	0	3	3	 	 	4	0	0	0	77	1	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	0	 	 	 	 	15/07/2016 12:04:07	3	1	1	1	1	.75011146068573	.416666656732559	1	.722259342670441
188004	03/11/2016 10:57:44	1	0	0	0	0	0	3	3	 	 	5	0	0	0	0	1	0	1	6	11	1	1	6	8	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	03/11/2016 11:15:26	1	0	1	1	1	.250445872545242	.416666656732559	.75	.472370862960815
188005	24/10/2016 08:45:15	1	1	2	2	1	2	4	4	 	 	4	2	2	1	0	6	1	1	6	4	10	1	6	16	0	 	1	1	7	88	 	1	3	1	-77	12	2013	40	3	0	 	 	1	0	 	 	 	24/10/2016 09:35:17	4	1	0	1	0	.250696688890457	.16666667163372	.5	.305787771940231
188006	16/10/2016 08:04:08	1	1	2	2	1	2	4	5	9	12	4	2	2	1	0	4	1	1	6	4	1	1	6	16	0	 	1	1	2	88	 	1	3	8	2014	2	2016	30	5	0	 	 	1	0	 	 	 	16/10/2016 08:28:21	6	1	1	1	0	.250278681516647	.25	.75	.416759580373764
188007	10/01/2017 10:09:45	1	19	19	19	1	19	4	4	 	 	6	19	19	0	77	2	1	23	6	21	1	1	1	8	0	 	0	1	11	88	 	0	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	10/01/2017 10:37:19	3	1	1	1	1	.250278681516647	.5	1	.583426237106323
188008	02/11/2016 10:12:17	1	2	2	2	1	2	4	3	72	88	5	2	2	1	0	4	1	1	6	4	10	1	6	16	0	 	1	0	 	 	 	1	1	2	2008	 	 	40	3	0	 	 	1	0	 	 	 	02/11/2016 10:35:12	5	1	0	1	0	.250345557928085	.333333343267441	.5	.361226320266724
188010	21/10/2016 09:51:05	1	2	2	2	1	2	3	3	 	 	4	2	2	1	0	3	1	1	6	4	8	1	6	8	0	 	0	0	 	 	 	1	1	12	2008	 	 	30	5	0	 	 	0	 	 	 	 	21/10/2016 10:30:58	5	1	0	1	1	.250245243310928	.5	.75	.500081717967987
188011	13/10/2016 13:27:41	1	1	2	2	1	2	3	3	 	 	4	2	2	1	1	3	1	1	6	4	1	1	6	16	0	 	1	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	15/10/2016 19:40:12	4	1	1	1	0	.250320464372635	.5	.75	.500106811523438
188012	18/12/2016 07:26:27	0	17	0	0	1	0	3	3	 	 	4	0	0	0	77	1	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	18/12/2016 07:45:07	2	1	1	1	1	.75019508600235	.333333343267441	1	.694509506225586
188013	28/10/2016 15:32:25	1	0	5	5	0	5	3	3	 	 	4	5	5	0	0	4	1	1	6	4	1	1	5	8	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	28/10/2016 15:52:33	4	1	1	0	1	.250445872545242	.416666656732559	.75	.472370862960815
188015	26/10/2016 17:51:13	1	1	1	2	1	2	4	4	 	 	4	2	2	1	0	2	1	8	6	4	3	1	6	16	0	 	0	0	 	 	 	1	3	1	2011	1	2016	45	6	0	 	 	1	0	 	 	 	26/10/2016 18:24:55	4	1	0	1	0	.25019508600235	.16666667163372	.5	.305620580911636
188016	13/07/2016 15:52:29	0	0	0	0	0	0	3	4	16	10	4	0	0	0	77	1	1	23	6	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	21/07/2016 12:10:13	3	1	1	1	1	.50011146068573	.333333343267441	1	.611148297786713
188017	28/10/2016 16:31:01	1	1	1	1	1	1	4	3	41	58	5	1	1	1	0	4	1	1	6	4	1	1	6	16	0	 	0	0	 	 	 	1	1	77	77	 	 	20	5	0	 	 	1	0	 	 	 	28/10/2016 16:58:31	6	1	1	1	0	.250278681516647	.16666667163372	.75	.38898178935051
188018	26/10/2016 08:41:40	1	17	0	0	1	0	3	3	 	 	4	0	0	1	0	1	1	1	6	4	10	1	6	16	0	 	0	1	17	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	26/10/2016 09:03:26	3	1	0	1	0	.25011146068573	.333333343267441	.5	.36114826798439
188020	03/11/2016 15:31:11	1	0	0	0	1	0	3	3	 	 	4	0	0	0	0	1	1	3	4	1	1	1	1	8	0	 	1	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	03/11/2016 15:56:20	2	1	1	1	1	.75019508600235	.583333313465118	1	.777842819690704
188021	30/10/2016 17:21:08	1	1	1	1	1	1	4	5	28	12	4	1	1	1	0	4	1	8	6	4	1	1	6	16	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	30/10/2016 17:40:19	5	1	1	1	0	.250345557928085	.333333343267441	.75	.444559663534164
188022	03/11/2016 14:56:21	1	0	0	0	1	0	3	3	 	 	4	0	0	0	0	1	1	3	6	1	1	1	1	16	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	03/11/2016 15:22:33	3	1	1	1	0	.75011146068573	.5	.75	.666703879833221
188023	28/10/2016 18:43:38	1	2	2	2	1	2	3	3	 	 	4	1	1	1	0	3	1	1	6	4	1	1	6	16	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	28/10/2016 19:03:57	3	1	1	1	0	.250445872545242	.333333343267441	.75	.444593071937561
188024	03/11/2016 20:28:38	1	0	0	0	0	0	3	3	 	 	4	0	0	0	0	1	0	3	4	1	1	1	1	8	0	 	1	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	03/11/2016 20:41:49	1	0	1	1	1	.750445902347565	.16666667163372	.75	.555704176425934
188025	03/11/2016 07:06:52	1	1	1	1	1	1	5	5	 	 	5	1	1	1	0	1	0	8	6	4	1	1	6	16	0	 	0	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	03/11/2016 07:33:01	6	0	1	1	0	.250027865171433	.16666667163372	.5	.305564850568771
188026	01/11/2016 16:07:34	0	7	0	0	1	0	3	4	9	17	4	0	0	0	0	1	1	1	6	4	1	1	1	8	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	01/11/2016 16:29:40	3	1	1	1	1	.25011146068573	.5	1	.583370506763458
198001	05/09/2016 14:58:19	1	1	1	1	1	1	4	3	63	88	5	1	1	1	0	1	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	05/09/2016 15:24:56	2	1	1	1	1	.75019508600235	.333333343267441	1	.694509506225586
198002	30/08/2016 09:56:30	1	1	1	1	0	1	4	4	 	 	4	1	1	0	0	4	1	1	3	1	1	1	6	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	30/08/2016 10:15:26	4	1	1	1	1	.250445872545242	.416666656732559	1	.555704176425934
198003	10/09/2016 15:34:47	0	17	0	0	0	0	3	3	 	 	5	0	0	0	77	1	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	10/09/2016 15:47:00	2	1	1	1	1	.75019508600235	.416666656732559	1	.722287237644196
198006	01/09/2016 15:32:23	1	0	0	0	0	0	3	3	 	 	4	0	0	1	0	1	1	24	6	4	1	1	6	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	01/09/2016 15:48:53	3	1	1	1	1	.25011146068573	.583333313465118	1	.611148297786713
198007	05/09/2016 08:49:57	1	1	2	2	1	2	3	3	 	 	4	2	2	1	0	4	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	0	 	 	 	 	05/09/2016 09:05:30	4	1	1	1	1	.750445902347565	.5	1	.750148594379425
198008	31/08/2016 10:33:32	1	1	2	2	1	2	4	4	 	 	5	2	2	1	0	3	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	31/08/2016 10:52:34	4	1	1	1	1	.750320494174957	.416666656732559	1	.722329080104828
198009	04/11/2016 08:12:27	0	0	0	0	0	0	3	4	31	17	4	0	0	0	77	2	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	04/11/2016 08:30:18	2	1	1	1	1	.750445902347565	.666666686534882	1	.805704176425934
198011	30/08/2016 11:45:18	1	2	2	2	1	2	3	3	 	 	4	2	2	0	1	1	1	3	6	1	1	1	1	8	0	 	88	1	2	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	30/08/2016 12:07:11	3	1	1	1	1	.75011146068573	.583333313465118	1	.777814924716949
198012	31/08/2016 07:02:30	1	1	1	1	1	1	4	4	 	 	4	1	1	1	0	3	1	3	4	1	1	1	1	8	0	 	88	1	18	88	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	31/08/2016 07:19:45	3	1	1	1	1	.750445902347565	.666666686534882	1	.805704176425934
198013	01/09/2016 07:01:20	1	1	1	1	1	1	3	3	 	 	4	1	1	1	0	5	1	3	4	1	1	1	1	8	0	 	88	1	5	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	01/09/2016 07:30:34	3	1	1	1	1	.750780284404755	.666666686534882	1	.805815696716309
198014	12/09/2016 16:49:26	1	19	0	0	0	0	3	3	 	 	4	0	0	1	0	1	1	3	6	1	3	1	6	8	0	 	88	1	5	7	6	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	12/09/2016 17:08:58	3	1	0	1	1	.75011146068573	.5	.75	.666703879833221
198015	06/09/2016 15:08:17	0	0	0	0	1	0	3	3	 	 	4	0	0	0	0	1	1	3	4	1	1	1	1	8	0	 	0	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	06/09/2016 15:17:55	1	1	1	1	1	.750445902347565	.16666667163372	1	.639037549495697
198016	31/08/2016 08:56:38	1	1	1	1	1	1	3	3	 	 	4	1	1	0	0	4	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	31/08/2016 09:12:26	3	1	1	1	1	.75061309337616	.75	1	.833537757396698
198017	24/01/2017 16:30:39	1	1	0	0	0	0	3	3	 	 	4	0	0	1	0	-79	0	3	4	1	1	1	1	8	0	 	88	1	15	88	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	24/01/2017 22:18:11	5	0	1	1	1	 	.75	.75	 
198018	07/09/2016 19:26:59	0	0	0	0	1	0	4	5	19	16	5	0	0	1	0	3	1	2	6	4	1	1	1	8	0	 	0	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	07/09/2016 19:25:57	1	1	1	1	1	.251449108123779	.666666686534882	1	.639371931552887
198019	30/08/2016 17:32:52	0	0	0	0	1	0	3	3	 	 	4	0	0	1	0	1	1	23	18	1	5	1	4	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	30/08/2016 17:57:28	1	1	0	0	1	.250445872545242	.5	.5	.416815280914307
198021	02/09/2016 15:48:51	1	1	1	1	0	1	3	3	 	 	4	1	1	1	0	3	1	3	6	1	1	1	1	8	0	 	88	1	2	88	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	02/09/2016 16:02:07	3	1	1	1	1	.750445902347565	.666666686534882	1	.805704176425934
198022	30/08/2016 11:45:20	1	2	2	2	0	0	3	3	 	 	4	2	2	1	0	3	1	3	4	1	1	1	1	8	0	 	88	1	7	88	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	30/08/2016 12:03:46	5	1	1	1	1	.750245213508606	.583333313465118	1	.777859508991241
198024	31/08/2016 11:20:29	1	1	1	1	0	1	5	5	 	 	5	1	1	1	0	7	1	23	23	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	31/08/2016 11:54:23	5	1	1	1	1	.250646531581879	.583333313465118	1	.611326634883881
198025	02/09/2016 08:42:31	1	1	1	1	1	1	3	3	 	 	4	1	1	1	0	3	1	3	4	21	1	1	1	8	0	 	88	1	17	88	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	02/09/2016 09:32:57	3	1	1	1	1	.500445902347565	.666666686534882	1	.722370862960815
198026	06/09/2016 12:16:07	1	1	1	1	0	1	3	3	 	 	4	1	1	0	0	5	1	1	3	1	1	1	1	8	0	 	88	1	4	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	06/09/2016 12:34:08	2	1	1	1	1	.251198291778564	.666666686534882	1	.639288365840912
198027	15/09/2016 20:23:29	1	1	2	2	1	2	3	3	 	 	4	2	2	1	0	1994	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	15/09/2016 20:44:12	4	1	1	1	1	1	.75	1	.916666686534882
198028	31/08/2016 17:47:59	1	1	2	2	1	2	3	3	 	 	4	2	2	1	0	3	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	31/08/2016 18:53:44	5	1	1	1	1	.750245213508606	.583333313465118	1	.777859508991241
198030	02/09/2016 18:13:15	1	1	2	2	0	2	4	4	 	 	4	2	2	1	0	3	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	02/09/2016 18:43:12	6	1	1	1	1	.75019508600235	.75	1	.833398342132568
198031	02/09/2016 12:42:24	1	1	2	2	1	2	4	4	 	 	6	2	2	1	0	3	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	02/09/2016 13:25:03	5	1	1	1	1	.750245213508606	.5	1	.750081717967987
208001	18/08/2016 12:19:37	1	1	2	2	1	2	4	4	 	 	5	2	2	1	0	4	1	3	4	21	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	18/08/2016 12:40:57	6	1	1	1	1	.500278651714325	.583333313465118	1	.694537341594696
208002	22/08/2016 17:23:31	1	2	2	2	1	2	3	4	20	88	5	2	2	1	0	3	1	8	6	4	6	1	6	16	0	 	88	0	 	 	 	1	1	7	2015	 	 	20	2	1	0	2	1	0	 	 	 	10/08/2016 09:57:40	3	1	0	1	0	.250445872545242	.416666656732559	.5	.389037519693375
208003	09/08/2016 16:47:09	1	1	1	1	1	1	4	3	53	88	6	1	1	1	0	5	1	3	4	21	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	1	1	1	2015	09/08/2016 17:43:31	12	1	1	1	1	.500153243541718	.333333343267441	1	.611162185668945
208006	18/08/2016 17:19:03	1	1	2	0	1	0	3	4	18	88	4	0	0	1	0	4	0	3	4	1	1	1	6	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	24/08/2016 10:34:32	5	0	1	1	1	.750345587730408	.583333313465118	.75	.694559633731842
208007	18/08/2016 14:40:43	1	2	3	3	1	3	3	3	 	 	4	3	3	1	0	4	1	3	6	4	6	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	18/08/2016 15:39:57	7	1	0	1	1	.50023090839386	.666666686534882	.75	.638965845108032
208008	12/09/2016 15:01:35	1	5	0	0	0	0	3	3	 	 	5	0	0	0	77	1	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	12/09/2016 15:19:30	3	1	1	1	1	.75011146068573	.5	1	.75003719329834
208009	20/01/2017 10:52:08	0	10	10	10	0	10	3	5	22	88	4	10	10	0	0	1	1	3	4	1	1	1	1	8	0	 	88	1	6	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	20/01/2017 11:10:05	3	1	1	1	1	.75011146068573	.333333343267441	1	.694481611251831
208011	13/09/2016 15:39:24	1	1	1	1	1	1	3	3	 	 	4	1	1	0	0	3	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	13/09/2016 15:53:21	2	1	1	1	1	.75069671869278	.583333313465118	1	.778010070323944
208012	09/08/2016 08:26:51	1	1	2	2	0	2	3	3	 	 	4	2	2	0	0	2	1	3	4	1	1	1	1	8	0	 	88	1	6	5	88	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	09/08/2016 09:12:53	4	1	1	1	1	.75019508600235	.583333313465118	1	.777842819690704
208013	22/08/2016 19:32:48	1	1	2	2	0	2	3	3	 	 	4	2	2	1	0	5	1	3	4	1	2	1	1	8	0	 	88	1	1	16	88	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	22/08/2016 19:57:04	5	1	1	1	1	.750445902347565	.75	1	.833481967449188
208015	15/08/2016 09:00:09	1	1	2	2	1	2	3	3	 	 	4	2	2	1	0	6	1	3	4	1	1	1	1	8	0	 	88	1	3	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	15/08/2016 09:28:51	4	1	1	1	1	.75069671869278	.583333313465118	1	.778010070323944
208017	11/08/2016 09:20:51	1	1	2	2	1	2	5	5	 	 	4	2	2	1	0	4	1	3	4	4	2	1	6	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	11/08/2016 09:49:16	7	1	1	1	1	.50023090839386	.583333313465118	1	.694521427154541
208018	08/08/2016 15:57:19	1	1	2	2	1	2	3	3	 	 	4	2	2	1	0	3	1	3	4	1	1	1	1	8	0	 	88	1	18	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	08/08/2016 16:26:06	5	1	1	1	1	.750245213508606	1	1	.916748344898224
208019	22/01/2017 13:17:52	1	1	0	0	1	0	3	3	 	 	4	0	0	0	77	1	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	22/01/2017 20:25:21	3	1	1	1	1	.75011146068573	.583333313465118	1	.777814924716949
208020	09/08/2016 14:13:11	1	1	2	2	1	2	4	3	49	65	4	2	2	1	1	7	1	3	4	1	1	1	1	8	0	 	88	1	18	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	09/08/2016 15:13:19	5	1	1	1	1	.750646531581879	.666666686534882	1	.805771052837372
208021	26/09/2016 09:20:11	1	1	1	1	1	1	3	3	 	 	4	1	1	1	1	3	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	26/09/2016 09:48:49	7	1	1	1	1	.75015926361084	.583333313465118	1	.777830839157104
208022	09/09/2016 12:20:58	0	20	0	0	0	0	4	4	 	 	5	0	0	0	77	1	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	09/09/2016 12:50:29	3	1	1	1	1	.75011146068573	.416666656732559	1	.722259342670441
208023	11/08/2016 12:10:11	1	0	0	0	1	0	4	4	 	 	4	0	0	0	0	1	1	3	6	4	6	1	2	8	0	 	88	1	1	5	88	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	11/08/2016 12:24:29	3	1	0	0	1	.50011146068573	.5	.5	.500037133693695
208024	19/08/2016 20:17:38	1	1	2	1	0	1	3	3	 	 	4	1	1	1	0	5	1	3	4	1	1	5	1	8	0	 	88	1	8	13	88	1	0	 	 	 	 	 	 	 	 	 	0	 	 	 	 	19/08/2016 20:40:58	4	1	1	1	1	.750571310520172	.583333313465118	1	.777968227863312
208025	15/08/2016 10:48:38	1	1	2	2	1	2	4	4	 	 	4	2	2	1	1	4	1	1	6	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	16/08/2016 11:55:37	6	1	1	1	1	.500278651714325	.583333313465118	1	.694537341594696
208026	12/09/2016 08:24:44	1	1	2	2	1	2	3	3	 	 	5	2	2	0	77	4	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	12/09/2016 08:53:34	4	1	1	1	1	.750445902347565	.833333313465118	1	.861259758472443
208027	08/08/2016 17:45:10	1	2	2	2	1	2	4	5	31	88	4	2	2	1	0	2	1	3	4	21	1	1	1	8	0	 	88	1	1	3	88	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	08/08/2016 18:15:34	4	1	1	1	1	.50019508600235	.416666656732559	1	.638953924179077
208028	16/08/2016 12:43:45	1	2	2	2	0	2	3	3	 	 	4	2	2	1	0	4	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	16/08/2016 13:14:28	7	1	1	1	1	.75023090839386	.583333313465118	1	.777854740619659
208029	16/08/2016 15:24:14	1	2	2	2	1	2	3	3	 	 	4	2	2	0	0	4	1	3	4	1	1	1	1	8	0	 	88	1	6	8	88	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	16/08/2016 15:50:41	5	1	1	1	1	.750345587730408	.75	1	.833448588848114
208030	12/09/2016 08:45:33	1	1	1	1	1	1	4	4	 	 	5	1	1	1	1	7	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	12/09/2016 09:13:10	6	1	1	1	1	.75052946805954	.75	1	.833509862422943
208031	09/08/2016 08:21:32	1	1	0	0	1	0	3	3	 	 	4	0	0	1	0	3	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	09/08/2016 08:46:50	4	1	1	1	1	.750320494174957	.666666686534882	1	.805662393569946
208032	09/08/2016 10:59:39	1	2	2	2	1	2	4	3	63	65	4	2	2	1	0	5	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	09/08/2016 12:10:18	6	1	1	1	1	.750362277030945	.666666686534882	1	.805676281452179
208033	09/08/2016 09:53:16	1	1	2	2	1	2	4	3	72	88	4	2	2	1	0	4	1	3	4	1	1	1	1	8	0	 	88	1	5	6	88	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	09/08/2016 10:39:08	5	1	1	1	1	.750345587730408	.833333313465118	1	.861226320266724
208034	09/08/2016 16:39:12	1	1	1	1	0	1	3	3	 	 	5	1	1	1	0	2	1	3	6	1	6	1	6	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	09/08/2016 16:57:56	2	1	0	1	1	.750445902347565	.583333313465118	.75	.694593131542206
208037	13/08/2016 16:07:07	1	1	1	1	0	1	3	3	 	 	4	1	1	0	0	2	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	3	2	2004	5	2008	60	4	0	 	 	1	0	 	 	 	13/08/2016 16:37:37	4	1	1	1	1	.75019508600235	.5	1	.75006502866745
208038	21/08/2016 14:38:01	1	1	2	2	0	2	4	4	 	 	4	2	2	1	0	3	1	3	4	1	2	1	1	8	0	 	88	1	12	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	21/08/2016 15:15:49	3	1	1	1	1	.750445902347565	.666666686534882	1	.805704176425934
208040	13/08/2016 08:45:35	1	1	1	1	0	1	3	4	16	88	4	1	1	1	0	7	1	3	4	1	6	1	2	8	0	 	88	1	4	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	13/08/2016 09:06:23	7	1	0	0	1	.750445902347565	.666666686534882	.5	.639037549495697
208041	08/08/2016 15:18:59	1	1	1	1	0	1	3	3	 	 	5	1	1	0	77	1	1	1	6	4	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	08/08/2016 15:45:53	6	1	1	1	1	.250027865171433	.416666656732559	1	.555564820766449
208042	08/08/2016 17:30:27	1	1	2	2	1	2	3	2	65	62	4	2	2	0	0	4	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	08/08/2016 18:02:46	5	1	1	1	1	.750345587730408	.833333313465118	1	.861226320266724
208043	10/08/2016 16:27:34	1	1	1	1	0	1	3	3	 	 	4	1	1	1	0	2	1	1	6	1	1	1	1	8	0	 	88	0	 	 	 	1	1	12	2015	 	 	30	6	0	 	 	1	0	 	 	 	10/08/2016 16:47:17	3	1	1	1	1	.500278651714325	.416666656732559	1	.638981759548187
208044	10/09/2016 14:00:46	1	0	1	1	1	1	3	4	19	88	4	1	1	1	0	4	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	10/09/2016 14:21:35	3	1	1	1	1	.75061309337616	.416666656732559	1	.72242659330368
208046	11/08/2016 09:59:52	1	1	2	2	0	2	3	4	22	88	4	2	2	1	0	4	1	3	4	1	1	1	1	8	0	 	88	1	3	6	88	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	11/08/2016 10:17:10	4	1	1	1	1	.750445902347565	.666666686534882	1	.805704176425934
208047	10/08/2016 16:39:36	1	1	2	2	1	2	3	4	18	36	4	2	2	1	0	5	1	3	4	1	1	1	1	8	0	 	88	1	6	88	 	0	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	10/08/2016 17:10:40	5	1	1	1	1	.750445902347565	.916666686534882	1	.889037549495697
208048	14/08/2016 18:17:12	1	2	2	2	1	2	3	3	 	 	4	2	2	1	1	7	1	3	4	1	1	1	1	8	0	 	88	1	13	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	14/08/2016 18:43:26	4	1	1	1	1	.750822067260742	.583333313465118	1	.778051793575287
208049	19/08/2016 15:44:48	1	1	2	2	1	2	3	2	65	72	4	2	2	1	0	3	1	3	4	4	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	0	 	 	 	 	19/08/2016 16:05:14	6	1	1	1	1	.50019508600235	.583333313465118	1	.694509506225586
