CHILDCODE	SPPGIDR5	SUPKNDR5	SUPWHOR5	SUPSRTR5	SUPENDR5	SUPFRQR5	SUPRIDR5
190037	5	5	13	2006	2008	7	1
190038	1	18	6	1999	9999	6	70
190038	2	3	38	2008	9999	5	70
190038	3	4	38	2008	9999	5	70
190039	1	1	5	2007	9999	7	7
190039	2	8	6	2005	9999	6	70
190039	3	5	13	2004	9999	1	8
190040	1	18	6	2006	9999	2	70
190041	1	21	5	2003	9999	7	70
190041	2	18	6	1998	9999	5	70
190041	3	5	13	2007	9999	3	10
190042	1	3	38	1994	9999	7	80
190042	2	4	38	1994	9999	7	80
190042	3	8	6	2003	9999	7	2
190042	4	18	6	2003	9999	7	70
190042	5	7	6	2003	9999	1	70
190043	1	3	38	2001	9999	7	70
190043	2	4	38	2001	9999	7	70
190043	3	8	6	2004	9999	7	2
190043	4	18	6	2004	9999	7	70
190043	5	7	6	2004	9999	2	70
190044	1	21	5	2008	9999	7	80
190044	2	8	6	1999	9999	2	1
190044	3	18	6	1999	9999	2	70
190044	4	7	6	1999	9999	2	70
190044	5	5	13	2006	9999	1	1
190046	1	3	38	1999	9999	7	80
190046	2	4	38	1999	9999	7	80
190046	3	8	6	1998	9999	1	2
190046	4	18	6	1999	9999	1	70
190046	5	7	6	1997	9999	1	70
190046	6	17	22	1996	9999	1	15
190047	1	3	38	2006	9999	6	80
190047	2	4	38	2006	9999	6	80
190047	3	18	6	2004	9999	1	70
190047	4	5	13	2009	9999	1	1
190048	1	5	13	2007	9999	7	70
190048	2	3	38	2003	9999	6	70
190048	3	4	38	2003	9999	6	70
190048	4	8	6	1999	9999	4	70
190048	5	18	6	1999	9999	4	70
190049	1	17	22	2005	2008	1	0
190049	2	1	5	1992	9999	1	70
190049	3	21	5	2004	9999	6	70
190049	4	8	6	1997	9999	3	70
190049	5	18	6	1997	9999	3	70
190050	1	8	6	1999	9999	7	2
190050	2	18	6	1999	9999	7	70
190050	3	7	6	1999	9999	2	70
190051	1	21	5	2000	9999	6	80
190051	2	5	13	2007	9999	1	2
190051	3	18	6	2003	9999	7	70
190051	4	1	5	1999	9999	1	2
190052	1	3	38	1999	9999	6	70
190052	2	4	38	1999	9999	6	70
190052	3	5	13	2008	9999	1	70
190052	4	8	6	1995	9999	7	70
190052	5	18	6	1995	9999	7	70
190053	1	15	38	2004	9999	7	80
190053	2	8	6	2000	9999	7	1
190053	3	18	6	2000	9999	7	70
190053	4	7	6	2000	9999	2	70
190054	1	18	6	1995	9999	7	70
190054	2	5	13	2007	9999	7	1
190055	1	18	6	2000	9999	5	70
190055	2	21	5	2007	9999	5	80
190055	3	5	13	2006	9999	5	2
190056	1	1	5	1999	9999	1	70
190056	2	21	5	2008	9999	6	80
190056	3	18	6	2000	9999	1	70
190056	4	20	60	2005	9999	9	0
190056	5	5	13	2008	9999	1	2
190057	1	21	5	2008	9999	7	80
190057	2	18	6	1999	9999	5	70
190057	3	8	6	1999	9999	5	2
190057	4	7	6	1999	9999	5	70
190057	5	5	60	2007	9999	1	1
190057	6	5	13	2007	9999	1	1
190058	1	3	38	2003	9999	6	80
190058	2	4	38	2003	9999	6	80
190058	3	18	6	2002	9999	9	70
190059	1	3	38	2008	9999	7	70
190059	2	4	38	2008	9999	7	70
190059	3	5	13	2007	9999	5	1
190060	1	21	5	2008	9999	7	80
190060	2	17	22	2006	9999	1	16
190060	3	18	6	1994	9999	7	70
190060	4	8	6	1994	9999	7	2
190060	5	7	6	1994	9999	7	70
190061	1	21	5	2000	9999	7	80
190061	2	18	6	1985	9999	7	70
190062	1	18	6	2004	9999	7	70
190062	2	5	58	2007	9999	1	2
190063	1	18	6	2000	9999	5	70
190063	2	24	6	2000	9999	6	2
190063	3	11	6	2000	9999	6	2
190063	4	5	13	2007	9999	1	1
190064	1	21	5	2008	9999	6	80
190064	2	17	22	2008	9999	1	6
190064	3	18	6	2004	9999	9	70
190064	4	5	13	2006	9999	1	1
190065	1	21	5	2009	9999	5	70
190065	2	13	5	2008	9999	1	1
190065	3	18	6	1995	9999	5	70
190066	1	4	38	2003	9999	6	80
190066	2	3	38	2003	9999	6	80
190066	3	18	6	2005	9999	9	70
190067	1	3	38	2002	9999	7	70
190067	2	4	38	2002	9999	7	70
190067	3	8	6	1995	9999	2	2
190067	4	18	6	1995	9999	3	70
190067	5	7	6	1995	9999	3	80
190068	1	3	38	2002	2008	6	80
190068	2	4	38	2002	2008	6	80
190068	3	18	6	2008	9999	7	70
190068	4	1	5	2005	9999	1	1
190069	1	18	6	1988	9999	5	70
190069	2	7	6	1994	9999	5	80
190069	3	3	38	2008	9999	7	80
190069	4	4	38	2008	9999	7	80
190070	1	21	5	2000	9999	7	80
190070	2	18	6	1998	9999	7	70
190070	3	5	13	2008	9999	2	1
190071	1	3	38	2008	9999	7	80
190071	2	4	38	2008	9999	7	80
190071	3	17	22	2001	9999	1	0
190071	4	18	6	1999	9999	2	70
190072	1	3	38	1994	9999	6	70
190072	2	4	38	1994	9999	6	70
190072	3	5	13	2008	9999	1	70
190072	4	8	6	1999	9999	3	70
190072	5	18	6	1999	9999	3	70
190072	6	1	5	1982	9999	1	70
190073	1	3	38	2009	9999	6	70
190073	2	4	5	2009	9999	6	70
190073	3	12	22	2006	9999	1	3
190079	1	3	38	2004	9999	7	80
190079	2	4	38	2004	9999	7	80
190079	3	7	6	1999	9999	1	70
190079	4	18	6	1999	9999	7	70
190080	1	3	38	1999	9999	7	70
190080	2	4	38	1999	9999	7	70
190080	3	18	6	1998	9999	7	70
190080	4	7	6	1998	9999	1	70
190080	5	8	6	1998	9999	7	70
190082	1	15	38	1999	9999	7	80
190082	2	8	6	1994	9999	7	70
190082	3	18	6	1994	9999	7	70
190082	4	7	6	1994	9999	2	70
190083	1	25	60	2004	9999	1	0
190083	2	18	6	2005	9999	1	70
190083	3	5	58	2007	9999	1	2
190084	1	3	38	1996	9999	6	70
190084	2	4	38	1996	9999	6	70
190084	3	5	13	2002	9999	1	70
190084	4	17	22	2005	9999	1	1
190084	5	8	6	2000	9999	5	70
190084	6	18	6	2000	9999	5	70
190085	1	3	38	2002	9999	6	70
190085	2	4	38	2002	9999	6	70
190085	3	8	6	2000	9999	6	70
190085	4	18	6	2000	9999	6	70
190086	1	8	6	1993	9999	5	2
190086	2	11	6	1993	9999	5	2
190086	3	24	6	1993	9999	5	2
190087	1	21	6	2008	9999	7	70
190087	2	18	6	2000	9999	5	70
190087	3	8	6	2000	9999	5	2
190088	1	18	6	2005	9999	7	70
190088	2	7	6	2005	9999	2	70
190088	3	8	6	2000	9999	2	2
190090	1	21	5	2008	9999	6	80
190090	2	18	6	2000	9999	4	70
190090	3	1	5	1998	9999	1	2
190090	4	5	13	2007	9999	1	1
190091	1	8	6	1998	9999	6	2
190091	2	18	6	1998	9999	6	70
190091	3	7	6	1998	9999	6	70
190092	1	18	6	2005	9999	2	70
190092	2	8	6	2005	9999	2	80
190092	3	7	6	2000	9999	1	70
190093	1	21	5	2005	9999	6	80
190093	2	18	6	2001	9999	9	70
190095	1	18	6	1990	9999	6	70
190095	2	7	6	1990	9999	5	2
190095	3	8	6	1990	9999	5	2
190096	1	3	38	1994	9999	6	70
190096	2	4	38	1994	9999	7	70
190096	3	8	6	1996	9999	2	70
190096	4	18	6	1994	9999	2	70
190096	5	1	5	1982	9999	1	70
190096	6	5	13	2006	9999	1	70
190097	1	18	6	1990	9999	5	8
190097	2	5	13	2008	9999	1	8
190097	3	7	6	1990	9999	5	8
190097	4	3	38	2008	9999	7	70
190097	5	4	38	2008	9999	7	70
190098	1	7	6	2000	9999	5	2
190098	2	8	6	2000	9999	5	2
190099	1	3	38	2004	9999	6	80
190099	2	4	38	2004	9999	6	80
190099	3	1	5	2000	9999	1	18
190099	4	18	6	2002	9999	9	70
190100	1	1	5	1998	9999	1	70
190100	2	5	13	2005	2008	1	70
190100	3	8	6	1995	9999	6	70
190100	4	18	6	1995	9999	6	70
190100	5	21	5	2008	9999	6	70
200001	1	18	6	2000	9999	5	1
200001	2	5	13	1996	9999	2	1
200002	1	15	38	1997	9999	7	70
200002	2	5	58	2007	9999	7	2
200002	3	20	21	1999	2007	8	80
200003	1	22	32	2008	2009	7	70
200003	2	20	21	1999	2007	7	80
200003	3	5	13	2007	2007	1	1
200003	4	8	6	1998	9999	7	2
200004	1	22	32	2008	9999	7	70
200004	2	3	38	2002	2007	6	80
200004	3	4	38	2002	2007	6	80
200004	4	1	5	1996	9999	2	1
200004	5	20	21	1998	9999	7	80
200004	6	8	6	2000	9999	7	80
200005	1	15	38	2003	9999	7	80
200005	2	1	5	1999	9999	1	3
200005	3	20	21	2001	2007	8	80
200005	4	18	6	1997	9999	5	70
200006	1	5	13	2008	2008	8	2
200007	1	5	13	2008	2008	8	2
200007	2	8	6	2000	9999	7	2
200008	1	3	38	2003	9999	7	80
200008	2	4	38	2003	9999	7	80
200008	3	5	60	2007	9999	2	2
200008	4	20	77	1999	2008	9	80
200008	5	8	6	2000	9999	7	2
200009	1	15	38	1997	9999	7	70
200009	2	8	6	1994	9999	5	1
200009	3	20	21	1999	2007	8	80
200010	1	18	6	2004	9999	5	2
200010	2	8	6	1998	9999	7	2
200011	1	1	5	1998	9999	1	80
200011	2	4	32	2008	9999	6	80
200011	3	20	21	2000	2007	9	0
200012	1	1	5	1993	9999	2	16
200012	2	3	38	2005	9999	6	80
200012	3	3	38	2005	9999	6	80
200012	4	5	13	1998	9999	1	16
200012	5	20	21	1997	2007	9	80
200013	1	4	32	2002	9999	6	70
200013	2	1	5	2004	9999	2	1
200013	3	5	5	2000	9999	1	1
200013	4	8	6	2003	9999	5	2
200013	5	20	21	2003	2008	9	80
200014	1	22	32	2007	9999	7	70
200014	2	8	6	2001	2008	8	2
200014	3	1	5	1996	9999	5	1
200014	4	20	21	1999	9999	8	80
200014	5	18	6	2002	9999	1	70
200015	1	3	38	1998	9999	6	80
200015	2	4	38	1998	9999	6	80
200015	3	19	60	2008	9999	5	4
200015	4	20	21	1997	2007	7	80
200015	5	5	1	2007	2008	1	2
200015	6	8	6	1998	9999	7	2
200016	1	8	6	1996	9999	9	2
200016	2	15	38	2008	9999	7	70
200016	3	18	6	2002	9999	2	70
200016	4	20	21	1999	2007	8	80
200018	1	3	38	1999	9999	6	70
200018	2	4	38	1999	9999	6	70
200018	3	20	21	1999	2007	7	80
200018	4	1	5	1995	9999	2	1
200018	5	8	6	1995	9999	6	1
200018	6	5	13	2009	2009	8	1
200019	1	2	5	1998	9999	2	1
200019	2	15	32	2007	9999	6	80
200019	3	7	6	1999	9999	5	80
200019	4	20	21	2000	2007	9	90
200021	1	22	32	1999	9999	7	70
200021	2	18	6	2000	9999	5	70
200021	3	20	21	2000	2007	8	80
200021	4	1	5	1999	9999	7	70
200022	1	20	21	1999	2007	7	80
200022	2	1	5	2003	9999	2	1
200022	3	8	6	2000	9999	6	2
200024	1	1	5	1998	9999	2	80
200024	2	4	38	2003	2006	6	80
200024	3	22	32	2008	9999	6	70
200024	4	20	21	1999	2007	9	80
200026	1	1	5	1996	9999	1	1
200026	2	3	38	1997	9999	7	70
200026	3	4	38	1997	9999	7	70
200026	4	20	21	2000	2007	9	80
200026	5	8	6	1996	9999	7	2
200026	6	18	6	2000	9999	7	2
200027	1	15	38	1999	9999	7	1
200027	2	18	6	2000	9999	6	80
200028	1	20	21	1999	2007	7	0
200028	2	3	38	1998	9999	6	80
200028	3	4	38	1998	9999	7	80
200029	1	22	32	2008	9999	7	70
200029	2	8	6	2007	9999	8	2
200029	3	20	21	1997	2007	4	70
200029	4	1	5	1983	9999	7	1
200029	5	18	6	1997	9999	7	70
200029	6	18	6	1997	9999	7	70
200031	1	3	38	1998	9999	7	70
200031	2	4	38	1998	9999	7	70
200031	3	20	21	2002	2007	9	80
200031	4	18	6	1999	9999	5	2
200032	1	20	21	1992	2007	8	80
200032	2	18	6	1997	9999	1	70
200032	3	5	13	2002	9999	9	2
200033	1	3	38	2001	9999	7	70
200033	2	4	38	2001	9999	7	70
200033	3	15	38	2008	9999	7	2
200033	4	20	21	1996	2007	9	80
200033	5	18	6	1998	9999	6	1
200033	6	7	6	1998	9999	7	1
200036	1	1	5	1999	9999	2	1
200036	2	4	38	1999	2007	6	80
200036	3	15	32	2008	9999	6	80
200036	4	5	1	2006	9999	2	1
200037	1	22	32	2008	9999	7	70
200037	2	3	38	2001	2006	7	80
200037	3	4	38	2001	2006	7	80
200037	4	20	21	1999	2007	9	80
200037	5	18	6	2000	9999	5	2
200037	6	1	5	1996	9999	3	1
200038	1	4	38	2003	9999	6	80
200038	2	2	5	1998	9999	2	2
200038	3	20	21	1999	2007	9	80
200038	4	8	6	2000	2007	5	2
200038	5	5	2	2008	2008	3	2
200039	1	1	5	1999	9999	2	1
200039	2	4	38	1996	9999	6	80
200039	3	20	21	1998	2007	9	80
200039	4	5	13	2000	9999	8	1
200040	1	3	38	1999	9999	6	70
200040	2	4	38	1999	9999	6	70
200040	3	1	5	1995	9999	2	1
200040	4	20	21	1999	9999	7	80
200040	5	8	6	1998	9999	7	1
200040	6	5	1	1999	2007	1	1
200041	1	3	38	1997	9999	7	70
200041	2	4	38	1997	9999	7	70
200041	3	20	21	1999	2007	9	80
200041	4	18	6	1998	9999	7	1
200041	5	5	60	1996	9999	1	1
200042	1	3	38	1998	9999	7	70
200042	2	4	38	1998	9999	7	70
200042	3	1	5	1999	9999	1	1
200042	4	20	21	2000	2008	9	80
200042	5	18	6	2000	9999	6	2
200043	1	15	38	1998	9999	7	70
200043	2	18	6	1999	9999	2	70
200043	3	20	21	2001	2007	8	80
200044	1	3	38	1998	9999	6	70
200044	2	4	38	1998	9999	6	70
200044	3	20	21	1999	2007	7	80
200044	4	7	6	1995	9999	1	1
200045	1	1	5	1999	9999	2	2
200045	2	4	38	2008	9999	6	80
200045	3	5	15	2008	9999	1	2
200045	4	20	21	1999	2007	9	80
200046	1	3	38	1999	2006	7	70
200046	2	4	38	1999	2006	7	70
200046	3	22	32	2007	9999	7	70
200046	4	20	21	1999	2007	9	80
200046	5	18	6	2000	9999	7	1
200046	6	7	6	1998	9999	7	1
200047	1	3	38	1999	9999	7	80
200047	2	4	38	1999	9999	7	80
200047	3	5	60	1998	9999	1	1
200047	4	21	21	1999	2008	9	80
200047	5	1	5	1994	9999	1	1
200047	6	18	6	1999	9999	6	2
200048	1	22	32	2007	9999	7	70
200048	2	3	38	1998	2006	7	80
200048	3	4	38	1998	2006	7	80
200048	4	20	21	2000	2008	9	80
200048	5	18	6	1998	9999	6	2
200048	6	1	5	1996	9999	1	1
200048	7	5	60	1996	9999	1	1
200049	1	22	32	2008	9999	7	70
200049	2	1	5	2003	9999	2	1
200049	3	8	6	2002	9999	7	80
200049	4	20	21	1999	2007	7	80
200049	5	5	13	2008	2008	1	1
200049	6	16	18	2008	9999	8	80
200049	7	3	38	2004	2007	6	80
200049	8	4	38	2004	2007	6	80
200050	1	15	38	1998	9999	7	80
200050	2	5	13	2002	9999	8	1
200050	3	1	5	1996	9999	7	1
200050	4	18	6	1995	9999	2	70
200050	5	20	21	1994	2007	8	80
200051	1	1	5	1998	9999	2	1
200051	2	4	38	1994	9999	6	80
200051	3	3	38	2007	9999	6	80
200051	4	20	21	2000	2007	9	80
200052	1	22	32	2005	9999	7	70
200052	2	1	5	1996	9999	7	1
200052	3	8	6	2005	9999	5	2
200052	4	18	6	2001	9999	6	70
200052	5	20	21	1999	2007	8	80
200053	1	1	5	1996	9999	1	1
200053	2	18	6	1998	9999	6	2
200053	3	20	21	1998	2007	9	80
200053	4	22	32	2008	9999	7	70
200054	1	22	32	2008	9999	7	70
200054	2	3	38	1998	2008	7	70
200054	3	4	38	1998	2008	7	70
200054	4	1	5	1996	9999	4	1
200054	5	18	6	1998	9999	5	2
200054	6	20	21	2000	2007	9	80
200054	7	5	60	1996	9999	1	1
200055	1	15	38	1998	9999	7	80
200055	2	5	13	2001	9999	8	2
200055	3	8	6	1998	9999	5	2
200055	4	20	21	2000	2007	8	80
200055	5	18	6	2002	9999	2	70
200056	1	1	5	1998	9999	2	1
200056	2	4	38	2008	9999	6	80
200056	3	3	38	2008	9999	6	80
200056	4	20	21	2002	2007	9	80
200056	5	5	1	1999	9999	8	1
200057	1	22	32	2008	9999	7	80
200057	2	1	5	1994	9999	1	1
200057	3	20	21	1998	2007	9	80
200057	4	18	6	1999	9999	5	2
200058	1	22	32	2005	9999	7	80
200058	2	20	21	1999	2007	6	80
200058	3	1	5	1996	9999	2	1
200058	4	8	6	1988	9999	1	1
200058	5	16	18	2006	9999	8	70
200059	1	22	32	2008	9999	7	70
200059	2	5	60	2008	2008	9	1
200059	3	1	5	1988	9999	2	1
200059	4	8	6	1999	9999	2	2
200059	5	20	21	2000	2007	7	80
200060	1	22	32	2008	9999	7	70
200060	2	20	21	1999	2007	7	6
200060	3	1	5	2006	9999	1	1
200060	4	8	6	1998	9999	7	80
200061	1	22	32	2007	9999	7	70
200061	2	20	21	1999	9999	7	80
200061	3	5	13	2008	9999	8	1
200061	4	1	5	1990	9999	2	1
200062	1	22	32	2008	9999	7	70
200062	2	1	5	1999	9999	2	1
200062	3	18	6	1999	9999	6	70
200062	4	20	21	2000	2008	8	0
200063	1	22	32	2008	9999	7	70
200063	2	20	21	1999	2007	7	0
200063	3	8	6	2002	9999	7	1
200063	4	1	5	2000	9999	7	2
200064	1	22	32	2001	9999	7	70
200064	2	20	21	2000	2008	9	80
200064	3	5	60	1996	9999	1	17
200064	4	18	6	2000	9999	6	6
200065	1	3	38	1999	9999	6	70
200065	2	4	38	1999	9999	6	70
200065	3	8	6	1999	9999	7	1
200066	1	22	32	2008	9999	7	70
200066	2	3	38	2002	2007	6	80
200066	3	4	38	2002	2007	6	80
200066	4	1	5	1998	9999	2	1
200066	5	20	21	1999	2007	7	80
200066	6	8	6	2000	9999	7	2
200067	1	22	32	2008	9999	7	70
200067	2	20	32	1999	2007	7	80
200067	3	1	5	1997	9999	2	80
200067	4	5	1	2007	2007	1	1
200068	1	3	38	1998	9999	7	70
200068	2	4	38	1998	9999	7	70
200068	3	18	6	1999	9999	6	2
200068	4	20	21	2001	2007	9	80
200068	5	8	6	1998	9999	6	2
200069	1	22	32	2008	9999	7	80
200069	2	18	6	1996	9999	1	70
200069	3	20	21	1994	9999	8	80
200070	1	15	38	2001	9999	6	70
200070	2	1	5	1999	9999	1	1
200070	3	20	21	2000	2007	9	0
200071	1	1	5	1990	9999	1	1
200071	2	4	38	1998	9999	6	80
200071	3	20	21	1996	2007	9	80
200072	1	4	38	2000	9999	6	80
200072	2	20	21	2001	2007	9	80
200073	1	22	32	2008	9999	7	80
200073	2	20	21	2005	9999	7	80
200073	3	1	5	1994	9999	7	80
200073	4	8	6	2000	9999	7	2
200073	5	5	1	2008	2008	1	1
200074	1	4	38	2003	2007	6	80
200074	2	22	32	2008	9999	6	80
200074	3	1	5	1990	9999	1	2
200074	4	20	21	2000	2007	9	80
200074	5	5	1	2008	9999	1	2
200075	1	8	6	1999	9999	5	12
200076	1	22	32	2008	9999	7	70
200076	2	20	21	1999	2007	7	80
200076	3	1	5	1990	9999	2	1
200076	4	8	6	2000	9999	6	2
200076	5	5	1	2009	2009	1	1
200077	1	22	32	2008	9999	7	80
200077	2	20	21	2000	2007	9	80
200077	3	1	5	1996	9999	4	1
200077	4	18	6	2000	9999	6	2
200078	1	15	38	2008	9999	7	80
200078	2	24	6	2005	2009	7	2
200078	3	18	6	2002	9999	1	70
200078	4	20	21	2003	2007	8	0
200079	1	15	38	2001	9999	7	70
200079	2	8	6	2002	2008	5	1
200079	3	18	6	2004	9999	4	70
200079	4	20	21	1999	2007	8	80
200080	1	22	32	2008	2009	7	70
200080	2	24	6	2006	9999	7	2
200080	3	20	21	2000	2007	8	80
200080	4	18	6	1999	9999	1	70
200081	1	22	32	2002	9999	7	70
200081	2	20	21	2000	2007	9	80
200081	3	1	5	1996	9999	1	1
200081	4	18	6	1999	9999	4	2
200081	5	5	60	1996	9999	1	1
200082	1	15	38	1998	9999	7	70
200082	2	20	21	2001	2007	8	80
200082	3	18	6	1999	9999	1	70
200083	1	3	38	2002	9999	7	80
200083	2	4	38	2002	9999	7	80
200083	3	20	21	2002	2008	9	80
200083	4	18	6	2002	9999	6	2
200084	1	15	38	2003	9999	7	70
200084	2	20	22	1999	2007	8	80
200084	3	18	6	1997	9999	6	70
200084	4	8	6	1994	9999	5	2
200085	1	4	38	1996	9999	6	80
200085	2	20	21	2001	2007	9	80
200085	3	8	6	2004	9999	5	2
200086	1	15	38	1998	9999	7	70
200086	2	24	6	2008	9999	7	4
200086	3	8	6	1999	2009	5	4
200086	4	20	21	2000	2007	8	80
200086	5	1	5	1998	9999	7	1
200086	6	18	6	2002	9999	2	70
200087	1	22	32	2008	9999	7	70
200087	2	1	5	1999	9999	1	1
200087	3	8	6	2005	9996	5	2
200087	4	18	6	1998	9999	2	70
200087	5	20	21	1996	9999	8	80
200088	1	22	32	2008	9999	7	70
200088	2	20	21	1998	2007	8	80
200088	3	1	5	1996	9999	7	1
200088	4	18	6	2000	9999	5	70
200089	1	22	32	2008	9999	7	70
200089	2	3	38	2001	2007	7	70
200089	3	4	38	2001	2007	7	70
200089	4	20	21	1998	2007	9	80
200089	5	5	60	1998	9999	1	80
200089	6	18	6	1998	9999	6	2
200089	7	1	5	1996	9999	3	1
200090	1	5	1	2007	2007	9	1
200090	2	22	32	2008	9999	7	70
200090	3	1	5	1984	9999	7	1
200090	4	20	21	1999	9999	7	0
200090	5	8	6	1998	9999	6	2
200091	1	15	38	1998	9999	7	70
200091	2	20	21	2001	2007	9	0
200091	3	18	6	1999	9999	2	70
200091	4	1	5	1998	9999	1	70
200092	1	1	5	2002	9999	2	1
200092	2	4	38	1999	9999	6	80
200092	3	5	1	2007	9999	1	2
200092	4	20	21	1999	2007	9	80
200093	1	15	38	1998	9999	7	70
200093	2	8	6	1999	9999	5	2
200093	3	18	6	1996	9999	7	70
200093	4	20	21	1999	2007	8	0
200093	5	5	13	2008	9999	8	2
200094	1	1	5	1998	9999	2	1
200094	2	20	21	1999	2007	9	80
200094	3	4	32	2007	9999	6	80
200094	4	7	6	2002	2006	5	80
200095	1	22	32	2008	9999	7	70
200095	2	1	5	1996	9999	5	1
200095	3	18	6	1998	9999	6	2
200095	4	20	21	2000	2007	9	80
200096	1	22	32	2008	9999	7	70
200096	2	3	38	2002	2007	7	70
200096	3	4	38	2002	2007	7	70
200096	4	20	21	2000	2007	9	80
200096	5	18	6	2000	9999	1	2
200097	1	22	32	2008	9999	7	80
200097	2	1	5	2004	9999	2	1
200097	3	8	6	2000	9999	7	2
200097	4	20	21	1999	2007	7	80
200098	1	22	32	2007	2008	7	70
200098	2	18	6	2003	9999	6	70
200098	3	5	13	2008	9999	8	1
200098	4	20	21	1999	2007	8	0
200098	5	1	5	1996	9999	5	70
200099	1	1	5	1999	9999	2	80
200099	2	4	38	2002	9999	6	80
200099	3	20	22	2000	2007	9	80
200099	4	15	32	1999	9999	6	3
200100	1	3	38	1999	9999	6	80
200100	2	4	38	1999	9999	6	80
200100	3	20	21	1999	9999	7	0
200100	4	14	25	2008	9999	9	1
