CHILDCODE	SRMNIDR5	RMTR5	AMNTCAR5	AMNTKIR5
190083	6	N	 	 
190083	7	Y	0	120
190083	8	N	 	 
190083	9	N	 	 
190083	10	N	 	 
190083	11	N	 	 
190083	12	N	 	 
190083	13	N	 	 
190084	1	Y	6000	0
190084	2	N	 	 
190084	3	Y	2355	2025
190084	4	N	 	 
190084	5	N	 	 
190084	6	N	 	 
190084	7	N	 	 
190084	8	N	 	 
190084	9	N	 	 
190084	10	N	 	 
190084	11	N	 	 
190084	12	Y	0	1450
190084	13	N	 	 
190085	1	N	 	 
190085	2	N	 	 
190085	3	Y	1800	1620
190085	4	N	 	 
190085	5	N	 	 
190085	6	N	 	 
190085	7	N	 	 
190085	8	Y	3000	2500
190085	9	N	 	 
190085	10	N	 	 
190085	11	N	 	 
190085	12	N	 	 
190085	13	N	 	 
190086	1	N	 	 
190086	2	N	 	 
190086	3	N	 	 
190086	4	N	 	 
190086	5	N	 	 
190086	6	N	 	 
190086	7	N	 	 
190086	8	N	 	 
190086	9	N	 	 
190086	10	N	 	 
190086	11	N	 	 
190086	12	N	 	 
190086	13	N	 	 
190087	1	N	 	 
190087	2	N	 	 
190087	3	N	 	 
190087	4	Y	0	3600
190087	5	N	 	 
190087	6	N	 	 
190087	7	N	 	 
190087	8	N	 	 
190087	9	N	 	 
190087	10	N	 	 
190087	11	N	 	 
190087	12	N	 	 
190087	13	N	 	 
190088	1	Y	21000	0
190088	2	N	 	 
190088	3	N	 	 
190088	4	N	 	 
190088	5	N	 	 
190088	6	N	 	 
190088	7	N	 	 
190088	8	N	 	 
190088	9	N	 	 
190088	10	N	 	 
190088	11	N	 	 
190088	12	N	 	 
190088	13	N	 	 
190089	1	N	 	 
190089	2	N	 	 
190089	3	N	 	 
190089	4	N	 	 
190089	5	N	 	 
190089	6	N	 	 
190089	7	N	 	 
190089	8	N	 	 
190089	9	N	 	 
190089	10	N	 	 
190089	11	N	 	 
190089	12	N	 	 
190089	13	N	 	 
190090	1	N	 	 
190090	2	N	 	 
190090	3	N	 	 
190090	4	Y	0	1680
190090	5	N	 	 
190090	6	N	 	 
190090	7	N	 	 
190090	8	N	 	 
190090	9	N	 	 
190090	10	N	 	 
190090	11	N	 	 
190090	12	Y	0	500
190090	13	N	 	 
190091	1	N	 	 
190091	2	N	 	 
190091	3	N	 	 
190091	4	N	 	 
190091	5	N	 	 
190091	6	N	 	 
190091	7	N	 	 
190091	8	Y	0	4000
190091	9	N	 	 
190091	10	N	 	 
190091	11	N	 	 
190091	12	Y	0	800
190091	13	N	 	 
190092	1	N	 	 
190092	2	N	 	 
190092	3	N	 	 
190092	4	N	 	 
190092	5	N	 	 
190092	6	N	 	 
190092	7	N	 	 
190092	8	N	 	 
190092	9	N	 	 
190092	10	N	 	 
190092	11	N	 	 
190092	12	N	 	 
190092	13	N	 	 
190093	1	Y	6000	0
190093	2	N	 	 
190093	3	N	 	 
190093	4	Y	0	5600
190093	5	N	 	 
190093	6	N	 	 
190093	7	N	 	 
190093	8	N	 	 
190093	9	N	 	 
190093	10	N	 	 
190093	11	N	 	 
190093	12	N	 	 
190093	13	N	 	 
190095	1	N	 	 
190095	2	N	 	 
190095	3	N	 	 
190095	4	N	 	 
190095	5	N	 	 
190095	6	N	 	 
190095	7	N	 	 
190095	8	N	 	 
190095	9	N	 	 
190095	10	N	 	 
190095	11	N	 	 
190095	12	N	 	 
190095	13	N	 	 
190096	1	N	 	 
190096	2	N	 	 
190096	3	Y	1440	1800
190096	4	N	 	 
190096	5	N	 	 
190096	6	N	 	 
190096	7	N	 	 
190096	8	N	 	 
190096	9	N	 	 
190096	10	N	 	 
190096	11	N	 	 
190096	12	Y	0	800
190096	13	N	 	 
190097	1	N	 	 
190097	2	N	 	 
190097	3	Y	400	270
190097	4	N	 	 
190097	5	N	 	 
190097	6	N	 	 
190097	7	N	 	 
190097	8	N	 	 
190097	9	N	 	 
190097	10	N	 	 
190097	11	N	 	 
190097	12	N	 	 
190097	13	N	 	 
190098	1	Y	6000	0
190098	2	N	 	 
190098	3	N	 	 
190098	4	N	 	 
190098	5	N	 	 
190098	6	N	 	 
190098	7	N	 	 
190098	8	N	 	 
190098	9	N	 	 
190098	10	N	 	 
190098	11	N	 	 
190098	12	N	 	 
190098	13	N	 	 
190099	1	N	 	 
190099	2	N	 	 
190099	3	Y	1080	1620
190099	4	N	 	 
190099	5	N	 	 
190099	6	N	 	 
190099	7	N	 	 
190099	8	Y	0	300
190099	9	N	 	 
190099	10	N	 	 
190099	11	N	 	 
190099	12	Y	0	3200
190099	13	N	 	 
190100	1	N	 	 
190100	2	N	 	 
190100	3	N	 	 
190100	4	Y	0	4720
190100	5	N	 	 
190100	6	N	 	 
190100	7	N	 	 
190100	8	Y	10000	0
190100	9	N	 	 
190100	10	N	 	 
190100	11	N	 	 
190100	12	Y	0	3100
190100	13	Y	3000	1000
200001	1	N	 	 
200001	2	N	 	 
200001	3	N	 	 
200001	4	N	 	 
200001	5	N	 	 
200001	6	N	 	 
200001	7	N	 	 
200001	8	N	 	 
200001	9	N	 	 
200001	10	N	 	 
200001	11	N	 	 
200001	12	Y	0	2600
200001	13	N	 	 
200002	1	N	 	 
200002	2	N	 	 
200002	3	Y	540	1020
200002	4	N	 	 
200002	5	N	 	 
200002	6	N	 	 
200002	7	N	 	 
200002	8	N	 	 
200002	9	N	 	 
200002	10	Y	0	460
200002	11	N	 	 
200002	12	N	 	 
200002	13	Y	15000	0
200003	1	N	 	 
200003	2	N	 	 
200003	3	N	 	 
200003	4	Y	0	6600
200003	5	N	 	 
200003	6	N	 	 
200003	7	N	 	 
200003	8	N	 	 
200003	9	N	 	 
200003	10	N	 	 
200003	11	N	 	 
200003	12	N	 	 
200003	13	N	 	 
200004	1	N	 	 
200004	2	N	 	 
200004	3	N	 	 
200004	4	Y	0	8750
200004	5	N	 	 
200004	6	N	 	 
200004	7	N	 	 
200004	8	N	 	 
200004	9	N	 	 
200004	10	N	 	 
200004	11	N	 	 
200004	12	N	 	 
200004	13	N	 	 
200005	1	N	 	 
200005	2	N	 	 
200005	3	Y	800	2500
200005	4	N	 	 
200005	5	N	 	 
200005	6	N	 	 
200005	7	N	 	 
200005	8	N	 	 
200005	9	N	 	 
200005	10	N	 	 
200005	11	N	 	 
200005	12	N	 	 
200005	13	N	 	 
200006	1	N	 	 
200006	2	N	 	 
200006	3	N	 	 
200006	4	N	 	 
200006	5	N	 	 
200006	6	N	 	 
200006	7	N	 	 
200006	8	N	 	 
200006	9	N	 	 
200006	10	N	 	 
200006	11	N	 	 
200006	12	N	 	 
200006	13	N	 	 
200007	1	N	 	 
200007	2	N	 	 
200007	3	N	 	 
200007	4	N	 	 
200007	5	N	 	 
200007	6	N	 	 
200007	7	N	 	 
200007	8	N	 	 
200007	9	N	 	 
200007	10	N	 	 
200007	11	N	 	 
200007	12	N	 	 
200007	13	N	 	 
200008	1	N	 	 
200008	2	N	 	 
200008	3	N	 	 
200008	4	N	 	 
200008	5	N	 	 
200008	6	N	 	 
200008	7	N	 	 
200008	8	Y	0	2000
200008	9	Y	0	1000
200008	10	N	 	 
200008	11	N	 	 
200008	12	N	 	 
200008	13	N	 	 
200009	1	N	 	 
200009	2	N	 	 
200009	3	Y	2400	1080
200009	4	N	 	 
200009	5	N	 	 
200009	6	N	 	 
200009	7	N	 	 
200009	8	N	 	 
200009	9	N	 	 
200009	10	Y	0	500
200009	11	N	 	 
200009	12	N	 	 
200009	13	Y	1000	0
200010	1	N	 	 
200010	2	N	 	 
200010	3	N	 	 
200010	4	N	 	 
200010	5	N	 	 
200010	6	N	 	 
200010	7	N	 	 
200010	8	N	 	 
200010	9	N	 	 
200010	10	N	 	 
200010	11	N	 	 
200010	12	N	 	 
200010	13	N	 	 
200011	1	N	 	 
200011	2	N	 	 
200011	3	N	 	 
200011	4	N	 	 
200011	5	N	 	 
200011	6	N	 	 
200011	7	N	 	 
200011	8	N	 	 
200011	9	N	 	 
200011	10	N	 	 
200011	11	N	 	 
200011	12	N	 	 
200011	13	Y	1500	0
200012	1	N	 	 
200012	2	N	 	 
200012	3	N	 	 
200012	4	N	 	 
200012	5	N	 	 
200012	6	N	 	 
200012	7	N	 	 
200012	8	N	 	 
200012	9	N	 	 
200012	10	N	 	 
200012	11	N	 	 
200012	12	N	 	 
200012	13	N	 	 
200013	1	N	 	 
200013	2	N	 	 
200013	3	N	 	 
200013	4	Y	0	2700
200013	5	N	 	 
200013	6	N	 	 
200013	7	N	 	 
200013	8	N	 	 
200013	9	N	 	 
200013	10	N	 	 
200013	11	N	 	 
200013	12	N	 	 
200013	13	N	 	 
200014	1	N	 	 
200014	2	N	 	 
200014	3	N	 	 
200014	4	Y	0	6500
200014	5	N	 	 
200014	6	N	 	 
200014	7	N	 	 
200014	8	Y	4000	0
200014	9	N	 	 
200014	10	N	 	 
200014	11	N	 	 
200014	12	N	 	 
200014	13	N	 	 
200015	1	N	 	 
200015	2	N	 	 
200015	3	Y	600	3000
200015	4	N	 	 
200015	5	N	 	 
200015	6	Y	1500	0
200015	7	N	 	 
200015	8	N	 	 
200015	9	N	 	 
200015	10	N	 	 
200015	11	N	 	 
200015	12	Y	0	3000
200015	13	N	 	 
200016	1	N	 	 
200016	2	N	 	 
200016	3	Y	780	4500
200016	4	N	 	 
200016	5	N	 	 
200016	6	Y	300	200
200016	7	N	 	 
200016	8	N	 	 
200016	9	N	 	 
200016	10	N	 	 
200016	11	N	 	 
200016	12	N	 	 
200016	13	N	 	 
200018	1	N	 	 
200018	2	N	 	 
200018	3	Y	1050	5500
200018	4	N	 	 
200018	5	N	 	 
200018	6	N	 	 
200018	7	N	 	 
200018	8	N	 	 
200018	9	N	 	 
200018	10	N	 	 
200018	11	N	 	 
200018	12	Y	0	1600
200018	13	N	 	 
200019	1	N	 	 
200019	2	N	 	 
200019	3	N	 	 
200019	4	N	 	 
200019	5	N	 	 
200019	6	N	 	 
200019	7	N	 	 
200019	8	Y	3000	0
200019	9	N	 	 
200019	10	N	 	 
200019	11	N	 	 
200019	12	N	 	 
200019	13	N	 	 
200020	1	N	 	 
200020	2	N	 	 
200020	3	N	 	 
200020	4	N	 	 
200020	5	N	 	 
200020	6	N	 	 
200020	7	N	 	 
200020	8	N	 	 
200020	9	N	 	 
200020	10	N	 	 
200020	11	N	 	 
200020	12	N	 	 
200020	13	N	 	 
200021	1	N	 	 
200021	2	N	 	 
200021	3	N	 	 
200021	4	Y	0	3600
200021	5	N	 	 
200021	6	N	 	 
200021	7	N	 	 
200021	8	N	 	 
200021	9	N	 	 
200021	10	N	 	 
200021	11	N	 	 
200021	12	N	 	 
200021	13	Y	15000	0
200022	1	N	 	 
200022	2	N	 	 
200022	3	N	 	 
200022	4	N	 	 
200022	5	N	 	 
200022	6	N	 	 
200022	7	N	 	 
200022	8	N	 	 
200022	9	N	 	 
200022	10	N	 	 
200022	11	N	 	 
200022	12	N	 	 
200022	13	Y	30000	0
200023	1	N	 	 
200023	2	N	 	 
200023	3	N	 	 
200023	4	N	 	 
200023	5	N	 	 
200023	6	N	 	 
200023	7	N	 	 
200023	8	N	 	 
200023	9	N	 	 
200023	10	N	 	 
200023	11	N	 	 
200023	12	N	 	 
200023	13	N	 	 
200024	1	N	 	 
200024	2	N	 	 
200024	3	N	 	 
200024	4	N	 	 
200024	5	N	 	 
200024	6	N	 	 
200024	7	N	 	 
200024	8	Y	4000	1500
200024	9	N	 	 
200024	10	N	 	 
200024	11	N	 	 
200024	12	N	 	 
200024	13	N	 	 
200025	1	N	 	 
200025	2	N	 	 
200025	3	N	 	 
200025	4	N	 	 
200025	5	N	 	 
200025	6	N	 	 
200025	7	N	 	 
200025	8	N	 	 
200025	9	N	 	 
200025	10	N	 	 
200025	11	N	 	 
200025	12	N	 	 
200025	13	N	 	 
200026	1	N	 	 
200026	2	N	 	 
200026	3	N	 	 
200026	4	N	 	 
200026	5	N	 	 
200026	6	N	 	 
200026	7	N	 	 
200026	8	N	 	 
200026	9	N	 	 
200026	10	N	 	 
200026	11	N	 	 
200026	12	N	 	 
200026	13	N	 	 
200027	1	N	 	 
200027	2	N	 	 
200027	3	Y	160	800
200027	4	Y	0	160
200027	5	N	 	 
200027	6	N	 	 
200027	7	N	 	 
200027	8	Y	0	1000
200027	9	N	 	 
200027	10	N	 	 
200027	11	N	 	 
200027	12	Y	1800	0
200027	13	N	 	 
200028	1	N	 	 
200028	2	N	 	 
200028	3	Y	300	1500
200028	4	N	 	 
200028	5	N	 	 
200028	6	N	 	 
200028	7	N	 	 
200028	8	N	 	 
200028	9	N	 	 
200028	10	N	 	 
200028	11	N	 	 
200028	12	Y	0	2000
200028	13	N	 	 
200029	1	N	 	 
200029	2	N	 	 
200029	3	N	 	 
200029	4	Y	0	2400
200029	5	N	 	 
200029	6	N	 	 
200029	7	N	 	 
200029	8	N	 	 
200029	9	N	 	 
200029	10	N	 	 
200029	11	N	 	 
200029	12	N	 	 
200029	13	N	 	 
200030	1	N	 	 
200030	2	N	 	 
200030	3	N	 	 
200030	4	N	 	 
200030	5	N	 	 
200030	6	N	 	 
200030	7	N	 	 
200030	8	N	 	 
200030	9	N	 	 
200030	10	N	 	 
200030	11	N	 	 
200030	12	N	 	 
200030	13	N	 	 
200031	1	N	 	 
200031	2	N	 	 
200031	3	N	 	 
200031	4	Y	600	3600
200031	5	N	 	 
200031	6	N	 	 
200031	7	N	 	 
200031	8	N	 	 
200031	9	N	 	 
200031	10	N	 	 
200031	11	N	 	 
200031	12	N	 	 
200031	13	N	 	 
200032	1	N	 	 
200032	2	N	 	 
200032	3	N	 	 
200032	4	N	 	 
200032	5	N	 	 
200032	6	N	 	 
200032	7	N	 	 
200032	8	N	 	 
200032	9	N	 	 
200032	10	N	 	 
200032	11	N	 	 
200032	12	N	 	 
200032	13	N	 	 
200033	1	N	 	 
200033	2	N	 	 
200033	3	Y	1100	400
200033	4	Y	628	3768
200033	5	N	 	 
200033	6	N	 	 
200033	7	N	 	 
200033	8	N	 	 
200033	9	N	 	 
200033	10	N	 	 
200033	11	N	 	 
200033	12	Y	0	450
200033	13	N	 	 
200036	1	N	 	 
200036	2	N	 	 
200036	3	Y	0	1800
200036	4	N	 	 
200036	5	N	 	 
200036	6	N	 	 
200036	7	N	 	 
200036	8	Y	6000	0
200036	9	N	 	 
200036	10	N	 	 
200036	11	N	 	 
200036	12	Y	0	1000
200036	13	N	 	 
200037	1	N	 	 
200037	2	N	 	 
200037	3	N	 	 
200037	4	Y	0	7200
200037	5	N	 	 
200037	6	N	 	 
200037	7	N	 	 
200037	8	N	 	 
200037	9	N	 	 
200037	10	N	 	 
200037	11	N	 	 
200037	12	N	 	 
200037	13	N	 	 
200038	1	N	 	 
200038	2	N	 	 
200038	3	N	 	 
200038	4	N	 	 
200038	5	N	 	 
200038	6	N	 	 
200038	7	N	 	 
200038	8	N	 	 
200038	9	N	 	 
200038	10	N	 	 
200038	11	N	 	 
200038	12	N	 	 
200038	13	N	 	 
200039	1	N	 	 
200039	2	N	 	 
200039	3	N	 	 
200039	4	N	 	 
200039	5	N	 	 
200039	6	N	 	 
200039	7	N	 	 
200039	8	Y	1800	600
200039	9	N	 	 
200039	10	N	 	 
200039	11	N	 	 
200039	12	N	 	 
200039	13	N	 	 
200040	1	N	 	 
200040	2	N	 	 
200040	3	Y	750	4500
200040	4	N	 	 
200040	5	N	 	 
200040	6	N	 	 
200040	7	N	 	 
200040	8	N	 	 
200040	9	N	 	 
200040	10	N	 	 
200040	11	N	 	 
200040	12	Y	0	1600
200040	13	N	 	 
200041	1	N	 	 
200041	2	N	 	 
200041	3	N	 	 
200041	4	Y	900	4500
200041	5	N	 	 
200041	6	N	 	 
200041	7	N	 	 
200041	8	N	 	 
200041	9	Y	1100	0
200041	10	N	 	 
200041	11	N	 	 
200041	12	Y	0	600
200041	13	N	 	 
200042	1	N	 	 
200042	2	N	 	 
200042	3	N	 	 
200042	4	Y	750	4500
200042	5	N	 	 
200042	6	N	 	 
200042	7	N	 	 
200042	8	Y	4000	0
200042	9	N	 	 
200042	10	N	 	 
200042	11	N	 	 
200042	12	N	 	 
200042	13	N	 	 
200043	1	N	 	 
200043	2	N	 	 
200043	3	Y	545	2450
200043	4	N	 	 
200043	5	N	 	 
200043	6	N	 	 
200043	7	N	 	 
200043	8	Y	430	0
200043	9	N	 	 
200043	10	Y	0	1400
200043	11	N	 	 
200043	12	N	 	 
200043	13	N	 	 
200044	1	N	 	 
200044	2	N	 	 
200044	3	Y	600	3200
200044	4	N	 	 
200044	5	N	 	 
200044	6	N	 	 
200044	7	N	 	 
200044	8	Y	2000	0
200044	9	N	 	 
200044	10	N	 	 
200044	11	N	 	 
200044	12	N	 	 
200044	13	N	 	 
200045	1	N	 	 
200045	2	N	 	 
200045	3	N	 	 
200045	4	N	 	 
200045	5	N	 	 
200045	6	N	 	 
200045	7	N	 	 
200045	8	Y	4000	0
200045	9	N	 	 
200045	10	N	 	 
200045	11	N	 	 
200045	12	N	 	 
200045	13	N	 	 
200046	1	N	 	 
200046	2	N	 	 
200046	3	N	 	 
200046	4	Y	0	4396
200046	5	N	 	 
200046	6	N	 	 
200046	7	N	 	 
200046	8	N	 	 
200046	9	N	 	 
200046	10	N	 	 
200046	11	N	 	 
200046	12	N	 	 
200046	13	N	 	 
200047	1	N	 	 
200047	2	N	 	 
200047	3	N	 	 
200047	4	N	 	 
200047	5	N	 	 
200047	6	N	 	 
200047	7	N	 	 
200047	8	N	 	 
200047	9	N	 	 
200047	10	N	 	 
200047	11	N	 	 
200047	12	N	 	 
200047	13	N	 	 
200048	1	N	 	 
200048	2	N	 	 
200048	3	N	 	 
200048	4	Y	0	9450
200048	5	N	 	 
200048	6	N	 	 
200048	7	N	 	 
200048	8	N	 	 
200048	9	N	 	 
200048	10	N	 	 
200048	11	N	 	 
200048	12	N	 	 
200048	13	N	 	 
200049	1	N	 	 
200049	2	N	 	 
200049	3	N	 	 
200049	4	Y	0	6750
200049	5	N	 	 
200049	6	N	 	 
200049	7	N	 	 
200049	8	Y	1000	0
200049	9	N	 	 
200049	10	N	 	 
200049	11	N	 	 
200049	12	N	 	 
200049	13	N	 	 
200050	1	N	 	 
200050	2	N	 	 
200050	3	Y	780	5100
200050	4	N	 	 
200050	5	N	 	 
200050	6	N	 	 
200050	7	N	 	 
200050	8	N	 	 
200050	9	N	 	 
200050	10	N	 	 
200050	11	N	 	 
200050	12	N	 	 
200050	13	N	 	 
200051	1	N	 	 
200051	2	N	 	 
200051	3	N	 	 
200051	4	N	 	 
200051	5	N	 	 
200051	6	N	 	 
200051	7	N	 	 
200051	8	N	 	 
200051	9	N	 	 
200051	10	N	 	 
200051	11	N	 	 
200051	12	N	 	 
200051	13	N	 	 
200052	1	N	 	 
200052	2	N	 	 
200052	3	N	 	 
200052	4	Y	0	6000
200052	5	N	 	 
200052	6	N	 	 
200052	7	N	 	 
200052	8	N	 	 
200052	9	N	 	 
200052	10	N	 	 
200052	11	N	 	 
200052	12	N	 	 
200052	13	N	 	 
200053	1	N	 	 
200053	2	N	 	 
200053	3	N	 	 
200053	4	Y	0	8400
200053	5	N	 	 
200053	6	N	 	 
200053	7	N	 	 
200053	8	N	 	 
200053	9	N	 	 
200053	10	N	 	 
200053	11	N	 	 
200053	12	N	 	 
200053	13	Y	2000	0
200054	1	N	 	 
200054	2	N	 	 
200054	3	N	 	 
200054	4	Y	0	6000
200054	5	N	 	 
200054	6	N	 	 
200054	7	N	 	 
200054	8	N	 	 
200054	9	N	 	 
200054	10	N	 	 
200054	11	N	 	 
200054	12	N	 	 
200054	13	N	 	 
200055	1	N	 	 
200055	2	N	 	 
200055	3	Y	800	3500
200055	4	N	 	 
200055	5	N	 	 
200055	6	N	 	 
200055	7	N	 	 
200055	8	N	 	 
200055	9	N	 	 
200055	10	N	 	 
200055	11	N	 	 
200055	12	N	 	 
200055	13	N	 	 
200056	1	N	 	 
200056	2	N	 	 
200056	3	N	 	 
200056	4	N	 	 
200056	5	Y	6000	0
200056	6	N	 	 
200056	7	N	 	 
200056	8	N	 	 
200056	9	N	 	 
200056	10	N	 	 
200056	11	N	 	 
200056	12	N	 	 
200056	13	N	 	 
200057	1	N	 	 
200057	2	N	 	 
200057	3	N	 	 
200057	4	Y	0	4200
200057	5	N	 	 
200057	6	N	 	 
200057	7	N	 	 
200057	8	N	 	 
200057	9	N	 	 
200057	10	N	 	 
200057	11	N	 	 
200057	12	N	 	 
200057	13	N	 	 
200058	1	N	 	 
200058	2	N	 	 
200058	3	N	 	 
200058	4	Y	0	7000
200058	5	N	 	 
200058	6	N	 	 
200058	7	N	 	 
200058	8	Y	0	6000
200058	9	N	 	 
200058	10	N	 	 
200058	11	N	 	 
200058	12	N	 	 
200058	13	N	 	 
200059	1	N	 	 
200059	2	N	 	 
200059	3	N	 	 
200059	4	Y	0	8600
200059	5	N	 	 
200059	6	N	 	 
200059	7	N	 	 
200059	8	N	 	 
200059	9	N	 	 
200059	10	N	 	 
200059	11	N	 	 
200059	12	N	 	 
200059	13	N	 	 
200060	1	N	 	 
200060	2	N	 	 
200060	3	N	 	 
200060	4	Y	0	6300
200060	5	N	 	 
200060	6	N	 	 
200060	7	N	 	 
200060	8	N	 	 
200060	9	N	 	 
200060	10	N	 	 
200060	11	N	 	 
200060	12	N	 	 
200060	13	N	 	 
200061	1	N	 	 
200061	2	N	 	 
200061	3	N	 	 
200061	4	Y	0	6000
200061	5	N	 	 
200061	6	N	 	 
200061	7	N	 	 
200061	8	Y	0	3000
200061	9	N	 	 
200061	10	N	 	 
200061	11	N	 	 
200061	12	N	 	 
200061	13	N	 	 
200062	1	N	 	 
200062	2	N	 	 
200062	3	N	 	 
200062	4	Y	0	5680
200062	5	N	 	 
200062	6	N	 	 
200062	7	N	 	 
200062	8	Y	1500	0
200062	9	N	 	 
200062	10	N	 	 
200062	11	N	 	 
200062	12	N	 	 
200062	13	N	 	 
200063	1	N	 	 
200063	2	N	 	 
200063	3	N	 	 
200063	4	Y	0	6500
200063	5	N	 	 
200063	6	N	 	 
200063	7	N	 	 
200063	8	N	 	 
200063	9	N	 	 
200063	10	N	 	 
200063	11	N	 	 
200063	12	N	 	 
200063	13	N	 	 
200064	1	N	 	 
200064	2	N	 	 
200064	3	N	 	 
200064	4	Y	0	3096
200064	5	N	 	 
200064	6	N	 	 
200064	7	N	 	 
200064	8	N	 	 
200064	9	N	 	 
200064	10	N	 	 
200064	11	N	 	 
200064	12	N	 	 
200064	13	N	 	 
200065	1	N	 	 
200065	2	N	 	 
200065	3	Y	0	3600
200065	4	N	 	 
200065	5	N	 	 
200065	6	N	 	 
200065	7	N	 	 
200065	8	Y	5000	0
200065	9	N	 	 
200065	10	N	 	 
200065	11	N	 	 
200065	12	N	 	 
200065	13	N	 	 
200066	1	N	 	 
200066	2	N	 	 
200066	3	N	 	 
200066	4	Y	0	7200
200066	5	N	 	 
200066	6	N	 	 
200066	7	N	 	 
200066	8	N	 	 
200066	9	N	 	 
200066	10	N	 	 
200066	11	N	 	 
200066	12	N	 	 
200066	13	N	 	 
200067	1	N	 	 
200067	2	N	 	 
200067	3	N	 	 
200067	4	Y	0	8500
200067	5	N	 	 
200067	6	N	 	 
200067	7	N	 	 
200067	8	N	 	 
200067	9	N	 	 
200067	10	N	 	 
200067	11	N	 	 
200067	12	N	 	 
200067	13	N	 	 
200068	1	N	 	 
200068	2	N	 	 
200068	3	N	 	 
200068	4	Y	785	3925
200068	5	N	 	 
200068	6	N	 	 
200068	7	N	 	 
200068	8	N	 	 
200068	9	N	 	 
200068	10	N	 	 
200068	11	N	 	 
200068	12	N	 	 
200068	13	N	 	 
200069	1	N	 	 
200069	2	N	 	 
200069	3	N	 	 
200069	4	Y	0	3200
200069	5	N	 	 
200069	6	N	 	 
200069	7	N	 	 
200069	8	N	 	 
200069	9	N	 	 
200069	10	N	 	 
200069	11	N	 	 
200069	12	N	 	 
200069	13	N	 	 
200070	1	N	 	 
200070	2	N	 	 
200070	3	Y	1700	300
200070	4	N	 	 
200070	5	N	 	 
200070	6	N	 	 
200070	7	N	 	 
200070	8	N	 	 
200070	9	N	 	 
200070	10	N	 	 
200070	11	N	 	 
200070	12	N	 	 
200070	13	N	 	 
200071	1	N	 	 
200071	2	N	 	 
200071	3	N	 	 
200071	4	Y	500	0
200071	5	N	 	 
200071	6	N	 	 
200071	7	N	 	 
200071	8	N	 	 
200071	9	N	 	 
200071	10	N	 	 
200071	11	N	 	 
200071	12	N	 	 
200071	13	N	 	 
200072	1	N	 	 
200072	2	N	 	 
200072	3	N	 	 
200072	4	N	 	 
200072	5	N	 	 
200072	6	Y	1200	150
200072	7	N	 	 
200072	8	N	 	 
200072	9	N	 	 
200072	10	N	 	 
200072	11	N	 	 
200072	12	Y	0	700
200072	13	Y	1000	0
200073	1	Y	9600	0
200073	2	N	 	 
200073	3	N	 	 
200073	4	Y	0	7400
200073	5	N	 	 
200073	6	N	 	 
200073	7	N	 	 
200073	8	N	 	 
200073	9	N	 	 
200073	10	N	 	 
200073	11	N	 	 
200073	12	N	 	 
200073	13	N	 	 
200074	1	N	 	 
200074	2	N	 	 
200074	3	N	 	 
200074	4	N	 	 
200074	5	N	 	 
200074	6	N	 	 
200074	7	N	 	 
200074	8	Y	7000	4000
200074	9	N	 	 
200074	10	N	 	 
200074	11	N	 	 
200074	12	N	 	 
200074	13	N	 	 
200075	1	N	 	 
200075	2	N	 	 
200075	3	N	 	 
200075	4	N	 	 
200075	5	N	 	 
200075	6	N	 	 
200075	7	N	 	 
200075	8	N	 	 
200075	9	N	 	 
200075	10	N	 	 
200075	11	N	 	 
200075	12	N	 	 
200075	13	N	 	 
200076	1	N	 	 
200076	2	N	 	 
200076	3	N	 	 
200076	4	Y	0	7850
200076	5	N	 	 
200076	6	N	 	 
200076	7	N	 	 
200076	8	Y	5000	0
200076	9	N	 	 
200076	10	N	 	 
200076	11	N	 	 
200076	12	N	 	 
200076	13	N	 	 
200077	1	N	 	 
200077	2	N	 	 
200077	3	N	 	 
200077	4	Y	0	6600
200077	5	N	 	 
200077	6	N	 	 
200077	7	N	 	 
200077	8	N	 	 
200077	9	N	 	 
200077	10	N	 	 
200077	11	N	 	 
200077	12	N	 	 
200077	13	N	 	 
200078	1	N	 	 
200078	2	N	 	 
200078	3	Y	760	1700
200078	4	N	 	 
200078	5	N	 	 
200078	6	N	 	 
200078	7	N	 	 
200078	8	N	 	 
200078	9	N	 	 
200078	10	N	 	 
200078	11	N	 	 
200078	12	N	 	 
200078	13	N	 	 
200079	1	N	 	 
200079	2	N	 	 
200079	3	Y	700	2000
200079	4	N	 	 
200079	5	N	 	 
200079	6	N	 	 
200079	7	N	 	 
200079	8	Y	2000	700
200079	9	N	 	 
200079	10	Y	0	1200
200079	11	N	 	 
200079	12	N	 	 
200079	13	N	 	 
200080	1	Y	8400	0
200080	2	N	 	 
200080	3	N	 	 
200080	4	Y	0	7500
200080	5	N	 	 
200080	6	N	 	 
200080	7	N	 	 
200080	8	N	 	 
200080	9	N	 	 
200080	10	N	 	 
200080	11	N	 	 
200080	12	N	 	 
200080	13	N	 	 
200081	1	N	 	 
200081	2	N	 	 
200081	3	N	 	 
200081	4	Y	0	7350
200081	5	N	 	 
200081	6	N	 	 
200081	7	N	 	 
200081	8	N	 	 
200081	9	N	 	 
200081	10	N	 	 
200081	11	N	 	 
200081	12	N	 	 
200081	13	N	 	 
200082	1	N	 	 
200082	2	N	 	 
200082	3	Y	550	1800
200082	4	N	 	 
200082	5	N	 	 
200082	6	N	 	 
200082	7	N	 	 
200082	8	Y	5000	0
200082	9	N	 	 
200082	10	Y	0	1600
200082	11	N	 	 
200082	12	N	 	 
200082	13	N	 	 
200083	1	N	 	 
200083	2	N	 	 
