CHILDCODE	MEMIDR5	MEMMOVR5	RELATER5	PRMCRER5	LIVHSER5	YRDIEDR5	AGER4	MEMAGER5	MEAGMTR5	MEMSEXR5	CHLBRNR5	RWHLIVR5	RSEECHR5	RCHLVER5	RLNLIVR5	RELHHR5	MRTLSTR5	MTHRHHR5	FTHRHHR5	THSVILR5	BURBRLR5	BRNREG5	BRNZONR5	GETFAMN	FAMBKBR5	FMURRLR5	FAMREGR5	FAMZNER5	STRT18R5	GRDE18R5	STLL18R5	HSSTRTR5	PANELSIB	ATTPRER5	WHYNPRR5	GETSCHSTYR	GETSCHSTMN	STRYRR5	STRMNR5	GRADER5	STILLR5	WHYNOTR5	AGEGRDR5	TYPLSTR5	PERFR5	TYPATDR5	WHSCHR5	FEESR5	EXTTUTR5	SLEEPR5	CHCARER5	HHCHRER5	NPYWRKR5	PAYWRKR5	SCHOOLR5	STUDYR5	PLAYR5	MEMCNSR5	DISABR5	MEMAFCR5	MEMLNGR5	MLNHLR51	HTSFFR51	SEEKTRR4	WHSEEKR4	MEMSMKR5	MEMTOBR5	OFTSMKR5	MEMALCR5	OFTALCR5
40065	2	2	1	0	3	2006	41	 	 	2	 	 	 	1	12	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40065	3	1	7	0	1	 	9	12	 	1	 	 	 	 	 	19	0	99	99	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	6	1	 	 	 	 	 	 	 	 	8	0	0	0	0	7	3	6	Y	 	 	 	 	 	 	 	 	 	 	 	 
40065	4	0	13	0	4	 	25	28	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40065	5	0	13	0	4	 	24	27	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40065	6	0	8	0	4	 	4	7	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40065	7	1	13	1	1	 	49	52	 	1	 	 	 	 	 	 	1	98	98	 	 	 	 	0	 	 	 	 	1	12	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	0	 	 	 	 	0	0	 	1	3
40065	8	0	14	0	4	 	22	25	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40065	9	3	19	0	1	 	 	30	 	2	 	 	 	 	 	0	1	12	11	 	 	 	 	 	 	 	 	 	1	22	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	 	 	 	 	 	 	 	 	 	 	 	 
40065	10	3	14	0	1	 	 	3	 	1	 	 	 	 	 	23	 	9	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
40065	11	3	4	0	1	 	 	82	 	1	 	 	 	 	 	5	1	99	99	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	 	 	 	 	 	 	 	 	 	 	 	 
40065	12	3	3	0	1	 	 	64	 	2	 	 	 	 	 	1	1	99	99	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	 	 	 	 	 	 	 	 	 	 	 	 
40067	0	1	0	 	1	 	11	14	 	2	 	 	 	 	 	23	0	0	99	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	7	1	 	 	 	3	4	3	0	0	11	0	2	0	0	7	2	2	N	 	 	 	 	 	 	 	 	 	 	 	 
40067	1	0	14	0	4	 	37	40	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40067	2	1	1	1	1	 	27	30	 	2	0	 	 	 	 	 	3	99	98	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	2	 
40067	3	0	14	0	4	 	31	34	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40067	15	0	14	0	4	 	15	18	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40068	0	 	0	 	1	 	12	15	 	2	 	 	 	 	 	23	0	2	7	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	8	1	 	 	 	2	4	1	0	0	9	0	4	0	0	5	2	4	N	 	 	 	 	 	 	 	 	 	 	 	 
40068	1	 	1	0	1	 	65	68	 	1	 	 	 	 	 	 	1	99	99	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	2
40068	2	 	1	1	1	 	45	48	 	2	0	 	 	 	 	0	1	99	99	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	2
40068	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40068	4	 	7	0	4	 	26	29	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40068	5	 	7	0	3	2007	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40068	6	 	7	0	4	 	19	22	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40068	7	 	7	0	1	 	15	18	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	1	6	0	 	1	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	0	 	 	 	 	1	0	1	1	2
40068	8	 	15	0	1	 	5	8	 	1	 	 	 	 	 	26	 	99	98	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	1	1	2009	1	0	1	 	 	 	 	 	 	 	 	9	0	3	0	0	5	1	6	N	 	 	 	 	 	 	 	 	 	 	 	 
40070	0	 	0	 	1	 	11	14	 	2	 	 	 	 	 	23	0	1	98	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	7	1	 	 	 	3	4	3	0	0	10	0	2	2	0	5	1	4	N	 	 	 	 	 	 	 	 	 	 	 	 
40070	1	 	1	1	1	 	42	45	 	2	0	 	 	 	 	 	4	3	99	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	2	 
40070	2	 	9	0	4	 	22	25	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40070	3	 	17	0	1	 	 	67	 	2	 	 	 	 	 	1	3	99	99	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
40071	0	 	0	 	1	 	11	14	 	1	 	 	 	 	 	26	0	98	98	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	7	1	 	 	 	2	4	10	160	0	8	0	2	1	0	7	2	4	N	 	 	 	 	 	 	 	 	 	 	 	 
40071	1	 	1	0	4	 	32	35	 	2	1	3	5	1	9	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40071	2	 	9	0	4	 	17	20	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40071	3	 	2	0	4	 	34	37	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40071	4	 	9	0	4	 	4	7	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40071	5	 	5	0	1	 	60	63	 	1	 	 	 	 	 	 	1	99	99	 	 	 	 	0	 	 	 	 	1	3	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
40071	6	 	19	1	1	 	45	48	 	2	 	 	 	 	 	0	1	99	99	 	 	 	 	0	 	 	 	 	1	4	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	4	10	7	10	0	0	 	0	4
40071	7	 	13	0	1	 	17	20	 	2	 	 	 	 	 	23	0	6	5	 	 	 	 	0	 	 	 	 	1	21	3	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
40071	8	 	22	0	4	 	18	21	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40071	9	 	22	0	4	 	15	18	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40071	10	 	13	0	1	 	 	24	 	2	 	 	 	 	 	23	0	6	5	 	 	 	 	 	 	 	 	 	1	22	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
40071	11	 	20	0	1	 	 	15	 	2	 	 	 	 	 	20	0	98	98	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	20	 	 	 	 	 	 	 	7	0	11	2	0	0	0	4	N	 	 	 	 	 	 	 	 	 	 	 	 
40071	12	 	20	0	1	 	 	24	 	1	 	 	 	 	 	20	0	98	98	 	 	 	 	 	 	 	 	 	1	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
40072	0	 	0	 	1	 	11	14	 	1	 	 	 	 	 	23	0	1	98	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	7	1	 	 	 	2	4	3	0	0	10	0	1	2	0	5	3	3	N	 	 	 	 	 	 	 	 	 	 	 	 
40072	1	 	1	1	1	 	51	54	 	2	0	 	 	 	 	 	4	99	99	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	2	 
40072	2	 	9	0	4	 	28	31	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40072	3	 	9	0	4	 	26	29	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40072	4	 	9	0	1	 	24	27	 	1	 	 	 	 	 	23	0	1	98	 	 	 	 	0	 	 	 	 	1	10	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
40072	5	 	9	0	1	 	15	18	 	1	 	 	 	 	 	23	0	1	98	 	 	 	 	0	 	 	 	 	1	6	1	 	1	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	2	 
40072	6	 	15	0	1	 	3	6	 	2	 	 	 	 	 	26	 	99	98	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	1	1	2006	1	1	1	 	 	 	 	 	 	 	 	12	0	0	0	0	5	1	6	N	 	 	 	 	 	 	 	 	 	 	 	 
40072	7	 	14	0	1	 	 	15	 	2	 	 	 	 	 	15	0	98	98	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 	 	2000	1	6	1	 	 	 	 	 	 	 	 	10	2	2	0	0	5	2	3	N	 	 	 	 	 	 	 	 	 	 	 	 
40073	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	23	0	1	99	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	9	1	 	 	 	2	4	1	0	0	9	3	3	0	0	5	1	3	N	 	 	 	 	 	 	 	 	 	 	 	 
40073	1	 	1	1	1	 	38	41	 	2	0	 	 	 	 	 	3	99	98	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	9	2	4	4	0	0	 	1	2
40073	2	 	13	0	4	 	28	31	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40073	3	 	13	0	4	 	21	24	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40073	4	 	9	0	1	 	2	5	 	2	 	 	 	 	 	23	 	1	98	 	 	 	 	0	 	 	 	 	 	 	 	0	0	 	 	1	1	 	 	 	 	1	 	 	 	 	 	 	 	12	0	1	0	0	0	0	11	N	 	 	 	 	 	 	 	 	 	 	 	 
40074	0	 	0	 	1	 	12	15	 	2	 	 	 	 	 	23	0	2	98	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	7	1	 	 	 	2	4	3	0	0	10	1	2	0	0	5	3	3	N	 	 	 	 	 	 	 	 	 	 	 	 
40074	1	 	1	0	2	 	39	42	 	1	 	2	3	1	13	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40074	2	 	1	1	1	 	37	40	 	2	0	 	 	 	 	 	1	99	98	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	17	7	3	1	0	0	 	2	 
40074	3	 	7	0	1	 	9	12	 	1	 	 	 	 	 	23	0	2	98	 	 	 	 	0	 	 	 	 	 	 	 	1	1	1	 	0	0	 	 	5	1	 	 	 	2	4	 	0	0	11	0	1	0	0	5	2	5	N	0	 	1	17	2	5	3	0	0	 	2	 
40075	0	 	0	 	1	 	11	14	 	2	 	 	 	 	 	26	0	98	98	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	7	1	 	 	 	2	4	1	0	0	10	1	3	0	0	5	2	3	N	 	 	 	 	 	 	 	 	 	 	 	 
40075	1	 	5	1	1	 	68	71	 	2	 	 	 	 	 	 	3	99	99	 	 	 	 	0	 	 	 	 	1	7	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	0	4
40075	2	 	14	0	4	 	30	33	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40075	3	 	13	0	4	 	29	32	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40075	4	 	14	0	4	 	21	24	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40075	5	 	20	0	4	 	28	31	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40075	6	 	14	0	1	 	8	11	 	1	 	 	 	 	 	26	 	98	98	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	4	1	 	 	 	 	 	 	 	 	10	0	2	0	0	5	2	5	N	 	 	 	 	 	 	 	 	 	 	 	 
40076	0	 	0	 	1	 	12	15	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	9	1	 	 	 	2	4	2	0	0	8	0	4	0	0	6	3	3	N	 	 	 	 	 	 	 	 	 	 	 	 
40076	1	 	1	0	1	 	40	43	 	1	 	 	 	 	 	 	1	99	99	 	 	 	 	0	 	 	 	 	1	12	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	0	5
40076	2	 	1	1	1	 	36	39	 	2	0	 	 	 	 	0	1	99	99	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	0	5
40076	3	 	13	0	4	 	29	32	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40076	15	 	7	0	1	 	15	18	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	1	10	0	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
40076	16	 	7	0	1	 	8	11	 	2	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	1	1	 	0	0	 	 	4	1	 	 	 	2	4	 	0	0	10	0	2	0	0	5	2	5	N	0	 	0	 	 	 	 	0	0	 	0	5
40077	0	 	0	 	1	 	11	14	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	8	1	 	 	 	3	4	2	0	0	9	3	1	0	0	7	2	2	N	 	 	 	 	 	 	 	 	 	 	 	 
40077	1	 	1	0	1	 	41	44	 	1	 	 	 	 	 	 	1	98	98	 	 	 	 	0	 	 	 	 	1	12	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	2
40077	2	 	1	1	1	 	31	34	 	2	0	 	 	 	 	0	1	98	98	 	 	 	 	0	 	 	 	 	1	10	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	0	4
40077	15	 	7	0	1	 	15	18	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	1	9	1	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
40077	16	 	7	0	1	 	9	12	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	1	1	 	0	0	 	 	5	1	 	 	 	4	4	 	0	0	9	0	1	0	0	7	1	6	N	0	 	0	 	 	 	 	0	0	 	0	5
40077	17	 	20	0	4	 	29	32	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40077	18	 	19	0	4	 	17	20	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40077	19	 	7	0	1	 	1	4	 	2	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
40077	20	 	7	0	1	 	0	3	 	2	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
40078	0	 	0	 	1	 	12	15	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	10	1	 	 	 	2	4	2	0	240	7	0	2	6	0	6	2	1	N	 	 	 	 	 	 	 	 	 	 	 	 
40078	1	 	1	0	1	 	63	66	 	1	 	 	 	 	 	 	1	99	99	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	17	3	3	2	0	0	 	1	1
40078	2	 	1	1	1	 	49	52	 	2	0	 	 	 	 	0	1	99	98	 	 	 	 	0	 	 	 	 	1	5	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	17	4	4	11	0	0	 	1	4
40078	3	 	7	0	4	 	32	35	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40078	4	 	7	0	4	 	27	30	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40078	5	 	7	0	1	 	25	28	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	1	23	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
40078	6	 	7	0	4	 	23	26	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40078	7	 	7	0	4	 	21	24	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40078	8	 	7	0	1	 	19	22	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	1	10	0	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
40078	9	 	7	0	1	 	17	20	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	1	10	0	 	1	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	0	4
40078	10	 	7	0	1	 	6	9	 	2	 	 	 	 	 	23	 	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	4	1	 	 	 	 	 	 	 	 	7	0	2	4	0	6	2	3	N	 	 	 	 	 	 	 	 	 	 	 	 
40079	0	 	0	 	1	 	12	15	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	9	1	 	 	 	3	1	5	5350	1000	9	0	0	0	0	8.5	2.5	4	N	 	 	 	 	 	 	 	 	 	 	 	 
