CHILDCODE	DINT	PRIDRSR5	HHSIZE	HEADID	RESPOND	HEADLANG	CARELANG	CHLDLANG	PECLOC5	PECODPT5	PECODISTR5	PECODIS5	ANTHRHSE5	ANTHRADD5	PECODIS15	PEMUDANZ5	PEUBIC5	PHONE5	PEHPOST5	PEDCVIV5	PEDPAGT5	PEDPOC5	PEDPPA5	CHLDDNI5	TIENDNI5	DOCDNI5	ADDSAME5	CLUSTID5	YLCOMM5	PLACEID5	LINKCMM5	PLACENR5	LONGCOMM5	TRNSCOMM5	MINIADM5	PEMINIID5	TYPESITE5	PEMUDR45
21039	04/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE02C03	0	 	 	 	0	 	1	0
21040	11/09/2016	1	5	1	1	31	31	31	 	20	 	 	0	 	 	 	 	0	0	 	 	 	 	88	 	 	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21041	19/08/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE81MC46	1	0
21042	01/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21043	01/09/2016	1	5	6	1	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	88	 	 	1	 	1	PE02C05	0	 	 	 	0	 	1	0
21044	20/07/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE82MC79	1	0
21045	31/08/2016	2	5	1	2	31	31	32	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21046	31/08/2016	2	11	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21047	31/08/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21048	10/09/2016	2	3	2	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE81MC45	1	0
21049	31/08/2016	2	6	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21050	30/08/2016	2	6	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21051	02/09/2016	2	7	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21052	01/09/2016	2	9	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21053	30/08/2016	2	7	1	2	31	31	31	 	20	 	 	0	 	 	 	 	0	1	0	1	0	0	1	1	1	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21054	30/08/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	3	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21055	04/09/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	99	 	 	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21056	10/09/2016	1	6	1	1	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE81MC41	1	0
21057	02/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21058	30/08/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21059	10/09/2016	2	5	1	2	31	31	31	 	23	 	 	0	 	 	 	 	1	1	1	0	0	0	0	 	 	1	 	0	 	0	 	 	 	1	PE86MC54	1	1
21060	30/08/2016	2	9	9	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21061	30/08/2016	1	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21062	01/09/2016	2	7	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21063	31/08/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21064	30/08/2016	2	7	1	2	31	31	31	 	20	 	 	1	1	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21065	30/08/2016	1	4	13	1	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21066	03/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21067	30/08/2016	2	9	9	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21068	01/09/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE02C04	0	 	 	 	0	 	1	1
21069	31/08/2016	2	7	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21070	01/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21071	01/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21072	01/09/2016	2	7	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE02MC02	1	1
21073	04/09/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	88	 	 	1	 	1	PE02C03	0	 	 	 	0	 	1	0
21074	02/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21075	31/08/2016	1	7	2	1	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21076	02/09/2016	2	7	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21077	01/09/2016	1	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE02C05	0	 	 	 	0	 	1	0
21078	03/09/2016	2	6	5	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21079	02/09/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21080	31/08/2016	2	6	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21081	20/07/2016	1	2	1	1	31	31	31	 	7	 	 	0	 	 	 	5	1	0	 	 	 	 	1	1	3	0	 	0	 	0	 	 	 	1	PE87MC25	1	1
21082	30/08/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21083	30/08/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21084	02/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21086	30/08/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	88	 	 	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21087	09/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE84MC50	1	0
21088	31/08/2016	2	3	2	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21089	31/08/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21090	31/08/2016	2	3	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	88	 	 	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21091	03/09/2016	2	8	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21092	04/09/2016	1	7	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21093	30/08/2016	1	5	9	1	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21094	01/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	2	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21095	01/09/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21096	03/09/2016	2	7	1	2	31	31	31	 	20	 	 	1	1	 	 	 	0	1	1	1	0	1	1	1	3	1	 	1	PE02C04	0	 	 	 	0	 	1	0
21097	08/09/2016	2	5	1	2	31	31	31	 	20	 	 	2	1	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE02C03	0	 	 	 	0	 	1	0
21098	12/09/2016	2	5	11	2	31	31	31	 	20	 	 	0	 	 	 	5	1	0	 	 	 	 	1	1	1	0	 	1	PE02C03	0	 	 	 	0	 	1	1
21099	04/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE02C03	0	 	 	 	0	 	1	0
21100	02/09/2016	2	9	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE02C04	0	 	 	 	0	 	1	0
31002	26/09/2016	2	9	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	1	0	1	1	1	3	1	 	1	PE03C11	0	 	 	 	0	 	2	0
31003	26/09/2016	0	4	1	1	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	1	PE03C01	5	1	0	 	2	0
31004	26/09/2016	2	6	20	2	31	31	32	 	20	 	 	0	 	 	 	5	1	1	0	1	0	0	1	1	1	0	 	0	 	1	PE03C01	10	1	0	 	2	1
31005	26/09/2016	3	4	2	3	31	31	31	 	20	 	 	0	 	 	 	1	1	1	0	1	0	1	1	0	 	0	 	0	 	1	PE03C01	45	1	0	 	2	1
31006	26/09/2016	2	10	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE03C11	0	 	 	 	0	 	2	0
31007	26/09/2016	2	6	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE03C01	0	 	 	 	0	 	2	0
31009	26/09/2016	2	7	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	0	 	1	PE03C01	5	1	0	 	2	0
31010	27/09/2016	0	5	1	0	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE03C01	0	 	 	 	0	 	2	88
31011	26/09/2016	2	8	1	2	31	31	31	 	20	 	 	0	 	 	 	 	0	0	 	 	 	 	88	 	 	1	 	1	PE03C01	0	 	 	 	0	 	2	0
31012	26/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	2	1	 	1	PE03C01	0	 	 	 	0	 	2	0
31013	26/09/2016	1	8	5	1	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE03MC10	2	0
31014	22/09/2016	4	5	3	4	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE03MC12	2	0
31015	10/11/2016	1	6	1	1	31	31	31	 	22	 	 	0	 	 	 	5	1	0	 	 	 	 	88	 	 	0	 	0	 	0	 	 	 	1	PE84MC71	2	1
31016	24/09/2016	2	3	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE03MC04	2	0
31017	22/09/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE03C08	0	 	 	 	0	 	1	0
31018	04/10/2016	9	6	9	9	31	31	31	 	20	 	 	2	1	 	 	 	1	1	1	1	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE83MC21	1	1
31019	20/09/2016	2	6	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE03C08	0	 	 	 	0	 	1	0
31020	21/09/2016	2	8	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	88	 	 	1	 	0	 	0	 	 	 	1	PE03MC05	2	0
31021	22/09/2016	2	4	4	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	0	0	1	88	 	 	1	 	0	 	0	 	 	 	1	PE03MC05	2	0
31022	05/10/2016	2	4	2	3	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE84MC09	1	0
31023	19/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE03C08	0	 	 	 	0	 	1	0
31024	20/09/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE03C08	0	 	 	 	0	 	1	0
31025	19/09/2016	2	7	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE03C08	0	 	 	 	0	 	1	0
31026	19/09/2016	2	6	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE03C08	0	 	 	 	0	 	1	0
31027	23/09/2016	2	4	1	2	31	31	32	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE03C08	0	 	 	 	0	 	1	0
31028	21/09/2016	2	6	1	2	31	31	31	 	20	 	 	0	 	 	 	1	1	0	 	 	 	 	1	1	1	0	 	1	PE03C08	0	 	 	 	0	 	1	1
31029	10/07/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE82MC87	1	0
31030	27/11/2016	2	4	4	2	31	31	31	 	22	 	 	0	 	 	 	5	1	0	 	 	 	 	1	0	 	0	 	0	 	0	 	 	 	1	PE84MC78	1	1
31031	19/09/2016	2	4	1	2	31	31	31	 	20	 	 	1	1	 	 	 	1	1	0	1	0	0	1	1	3	1	 	1	PE03C08	0	 	 	 	0	 	1	0
31032	21/09/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	88	 	 	1	 	1	PE03C08	0	 	 	 	0	 	1	0
31033	19/09/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE03C08	0	 	 	 	0	 	1	0
31034	20/09/2016	2	9	13	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE03C08	0	 	 	 	0	 	1	0
31035	24/09/2016	2	3	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE03C12	0	 	 	 	0	 	2	0
31036	21/09/2016	2	6	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE03C08	0	 	 	 	0	 	1	0
31037	24/09/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE03C08	0	 	 	 	0	 	1	0
31038	19/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE03C08	0	 	 	 	0	 	1	0
31039	19/09/2016	2	3	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE03C08	0	 	 	 	0	 	1	0
31040	21/09/2016	2	8	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	88	 	 	1	 	1	PE03C08	0	 	 	 	0	 	1	0
31041	19/09/2016	2	5	1	2	31	31	31	 	20	 	 	1	1	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE03C08	0	 	 	 	0	 	1	1
31042	26/09/2016	2	6	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE81MC99	1	0
31043	23/09/2016	1	4	1	1	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE03C08	0	 	 	 	0	 	1	0
31044	24/092016	2	7	2	2	31	31	31	 	20	 	 	0	 	 	 	1	1	0	 	 	 	 	1	1	3	0	 	1	PE03C08	0	 	 	 	0	 	1	1
31045	21/09/2016	2	3	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE03MC02	2	0
31046	22/09/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE03C13	0	 	 	 	0	 	2	0
31047	02/10/2016	2	8	16	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	0	 	0	 	 	 	1	PE81MC42	2	0
31048	22/09/2016	2	8	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	0	 	0	 	 	 	1	PE03MC02	2	0
31049	24/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE03C13	0	 	 	 	0	 	2	0
31050	05/10/2016	8	7	9	8	31	31	31	 	20	 	 	0	 	 	 	3	1	0	 	 	 	 	1	1	1	0	 	0	 	0	 	 	 	1	PE84MC57	2	1
31051	24/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE81MC43	1	0
31052	23/09/2016	2	6	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE03C13	0	 	 	 	0	 	2	0
31053	21/09/2016	2	6	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE03C08	0	 	 	 	0	 	1	0
31054	03/10/2016	2	6	7	2	31	31	31	 	20	 	 	2	1	 	 	4	1	1	1	1	0	0	88	 	 	0	 	0	 	0	 	 	 	1	PE84MC60	1	1
31055	24/09/2016	2	6	2	2	31	31	31	 	20	 	 	0	 	 	 	 	0	1	1	0	0	0	1	1	3	1	 	1	PE03C06	0	 	 	 	0	 	2	0
31056	04/10/2016	3	4	3	3	31	31	32	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	88	 	 	1	 	0	 	0	 	 	 	1	PE81MC41	1	1
31057	24/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE03C06	0	 	 	 	0	 	2	0
31058	24/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE03C06	0	 	 	 	0	 	2	0
31059	24/09/2016	2	7	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE03C06	0	 	 	 	0	 	2	0
31060	22/09/2016	2	3	2	1	31	31	31	 	20	 	 	1	1	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE03C06	0	 	 	 	0	 	2	0
31061	20/09/2016	2	9	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE03C14	0	 	 	 	0	 	2	0
31062	23/09/2016	2	8	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	88	 	 	1	 	1	PE03C14	0	 	 	 	0	 	2	0
31063	23/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	0	0	 	 	 	 	1	1	3	1	 	1	PE03C06	0	 	 	 	0	 	2	0
31064	23/09/2016	1	4	5	1	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE03C06	0	 	 	 	0	 	2	0
31065	03/10/2016	10	5	9	10	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	3	0	 	0	 	0	 	 	 	1	PE84MC52	1	1
31066	29/09/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE03MC09	2	0
31067	09/07/2016	2	2	2	2	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	0	 	0	 	 	 	1	PE12MC17	1	0
31068	30/09/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE03MC13	2	0
31069	30/09/2016	2	8	1	2	31	31	31	 	20	 	 	0	 	 	 	 	0	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE03MC14	2	0
31070	30/09/2016	3	3	3	4	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	0	0	1	88	 	 	1	 	0	 	0	 	 	 	1	PE03MC14	2	0
31071	29/09/2016	1	5	1	1	31	31	31	 	20	 	 	1	1	 	 	4	1	1	1	0	0	0	88	 	 	0	 	1	PE03C04	0	 	 	 	0	 	2	1
31072	29/09/2016	2	3	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE03C04	0	 	 	 	0	 	2	0
31073	30/09/2016	2	6	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE03C04	0	 	 	 	0	 	2	0
31074	05/10/2016	21	2	21	21	31	31	31	 	20	 	 	0	 	 	 	3	1	0	 	 	 	 	1	0	 	0	 	0	 	0	 	 	 	1	PE84MC58	1	1
31075	30/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	1	0	1	1	1	1	1	 	1	PE03C04	0	 	 	 	0	 	2	1
31076	30/09/2016	2	5	2	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE03C04	0	 	 	 	0	 	2	0
31077	30/09/2016	2	6	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE03C05	0	 	 	 	0	 	2	0
31078	29/09/2016	1	3	3	1	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE03C09	0	 	 	 	0	 	2	0
31079	29/09/2016	2	3	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE03C09	0	 	 	 	0	 	2	0
31080	29/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE03C09	0	 	 	 	0	 	2	0
31081	29/09/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE03C09	0	 	 	 	0	 	2	0
31082	03/10/2016	2	5	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE83MC27	1	0
31083	29/09/2016	2	11	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE03C05	0	 	 	 	0	 	2	0
31084	29/09/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE03C05	0	 	 	 	0	 	2	0
31085	30/09/2016	2	6	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE03C05	0	 	 	 	0	 	2	0
31086	30/09/2016	2	7	1	2	31	31	31	 	20	 	 	0	 	 	 	 	0	0	 	 	 	 	1	1	3	1	 	1	PE03C05	0	 	 	 	0	 	2	0
31087	30/09/2016	2	4	2	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE03C05	0	 	 	 	0	 	2	0
31088	30/09/2016	2	8	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE03C05	0	 	 	 	0	 	2	0
31089	30/09/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE03C05	0	 	 	 	0	 	2	0
31090	30/09/2016	2	8	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE03C05	0	 	 	 	0	 	2	0
31091	29/09/2016	2	3	2	2	31	31	31	 	20	 	 	2	1	 	 	1	1	1	1	0	0	0	1	1	3	0	 	1	PE03C05	0	 	 	 	0	 	2	1
31092	22/09/2016	2	6	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE03C07	0	 	 	 	0	 	2	0
31093	29/09/2016	1	5	17	1	31	31	31	 	20	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE03C10	0	 	 	 	0	 	2	0
31094	24/09/2016	2	4	2	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	0	 	0	 	 	 	1	PE03MC04	2	0
31095	29/09/2016	2	4	1	2	31	31	31	 	20	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	3	1	 	1	PE03C10	0	 	 	 	0	 	2	0
31096	13/10/2016	2	6	1	2	31	31	31	 	1	 	 	0	 	 	 	1	1	1	0	1	0	0	1	1	3	0	 	1	PE80C32	0	 	 	 	0	 	1	1
