CHILDCODE	HHITMIDR5	OWNITMR5	NUMOWNR5
160056	13	1	1
160056	14	0	 
160056	15	0	 
160056	16	0	 
160056	17	0	 
160056	18	0	 
160056	19	0	 
160056	20	0	 
160058	1	1	1
160058	2	0	 
160058	3	0	 
160058	4	0	 
160058	5	0	 
160058	6	0	 
160058	7	0	 
160058	8	1	2
160058	9	0	 
160058	10	0	 
160058	11	1	2
160058	12	0	 
160058	13	0	 
160058	14	0	 
160058	15	0	 
160058	16	0	 
160058	17	0	 
160058	18	0	 
160058	19	0	 
160058	20	0	 
160059	1	1	1
160059	2	0	 
160059	3	0	 
160059	4	0	 
160059	5	0	 
160059	6	0	 
160059	7	1	1
160059	8	1	2
160059	9	0	 
160059	10	1	1
160059	11	1	2
160059	12	0	 
160059	13	1	1
160059	14	0	 
160059	15	0	 
160059	16	0	 
160059	17	0	 
160059	18	0	 
160059	19	0	 
160059	20	0	 
160060	1	1	1
160060	2	0	 
160060	3	0	 
160060	4	0	 
160060	5	0	 
160060	6	0	 
160060	7	1	2
160060	8	1	4
160060	9	0	 
160060	10	1	1
160060	11	1	2
160060	12	0	 
160060	13	1	1
160060	14	0	 
160060	15	0	 
160060	16	0	 
160060	17	0	 
160060	18	0	 
160060	19	0	 
160060	20	0	 
160061	1	1	1
160061	2	0	 
160061	3	0	 
160061	4	0	 
160061	5	0	 
160061	6	0	 
160061	7	1	2
160061	8	1	1
160061	9	0	 
160061	10	0	 
160061	11	1	2
160061	12	0	 
160061	13	1	1
160061	14	0	 
160061	15	0	 
160061	16	0	 
160061	17	0	 
160061	18	0	 
160061	19	0	 
160061	20	0	 
160063	1	1	1
160063	2	0	 
160063	3	0	 
160063	4	0	 
160063	5	0	 
160063	6	0	 
160063	7	1	1
160063	8	1	4
160063	9	0	 
160063	10	1	2
160063	11	1	2
160063	12	0	 
160063	13	1	1
160063	14	0	 
160063	15	1	1
160063	16	0	 
160063	17	0	 
160063	18	0	 
160063	19	0	 
160063	20	0	 
160064	1	1	1
160064	2	0	 
160064	3	0	 
160064	4	0	 
160064	5	0	 
160064	6	0	 
160064	7	1	2
160064	8	1	2
160064	9	0	 
160064	10	1	2
160064	11	1	1
160064	12	1	1
160064	13	1	1
160064	14	0	 
160064	15	0	 
160064	16	0	 
160064	17	0	 
160064	18	0	 
160064	19	0	 
160064	20	0	 
160065	1	1	1
160065	2	0	 
160065	3	0	 
160065	4	0	 
160065	5	0	 
160065	6	0	 
160065	7	1	1
160065	8	0	 
160065	9	0	 
160065	10	1	1
160065	11	1	2
160065	12	0	 
160065	13	0	 
160065	14	0	 
160065	15	0	 
160065	16	0	 
160065	17	0	 
160065	18	0	 
160065	19	0	 
160065	20	0	 
160066	1	0	 
160066	2	0	 
160066	3	0	 
160066	4	0	 
160066	5	0	 
160066	6	0	 
160066	7	1	1
160066	8	0	 
160066	9	0	 
160066	10	0	 
160066	11	1	1
160066	12	0	 
160066	13	0	 
160066	14	0	 
160066	15	0	 
160066	16	0	 
160066	17	0	 
160066	18	0	 
160066	19	0	 
160066	20	0	 
160067	1	0	 
160067	2	0	 
160067	3	0	 
160067	4	0	 
160067	5	0	 
160067	6	0	 
160067	7	1	2
160067	8	0	 
160067	9	0	 
160067	10	0	 
160067	11	1	1
160067	12	0	 
160067	13	0	 
160067	14	0	 
160067	15	0	 
160067	16	0	 
160067	17	0	 
160067	18	0	 
160067	19	0	 
160067	20	0	 
160068	1	0	 
160068	2	0	 
160068	3	0	 
160068	4	0	 
160068	5	0	 
160068	6	0	 
160068	7	0	 
160068	8	0	 
160068	9	0	 
160068	10	1	1
160068	11	1	1
160068	12	0	 
160068	13	0	 
160068	14	0	 
160068	15	0	 
160068	16	0	 
160068	17	0	 
160068	18	0	 
160068	19	0	 
160068	20	0	 
160069	1	1	1
160069	2	0	 
160069	3	0	 
160069	4	0	 
160069	5	0	 
160069	6	0	 
160069	7	1	1
160069	8	1	3
160069	9	0	 
160069	10	1	1
160069	11	1	1
160069	12	0	 
160069	13	1	1
160069	14	0	 
160069	15	0	 
160069	16	0	 
160069	17	0	 
160069	18	0	 
160069	19	0	 
160069	20	0	 
160070	1	0	 
160070	2	0	 
160070	3	0	 
160070	4	0	 
160070	5	0	 
160070	6	0	 
160070	7	0	 
160070	8	0	 
160070	9	0	 
160070	10	0	 
160070	11	1	1
160070	12	0	 
160070	13	0	 
160070	14	0	 
160070	15	0	 
160070	16	0	 
160070	17	0	 
160070	18	0	 
160070	19	0	 
160070	20	0	 
160071	1	1	1
160071	2	0	 
160071	3	0	 
160071	4	0	 
160071	5	0	 
160071	6	0	 
160071	7	1	1
160071	8	1	4
160071	9	0	 
160071	10	1	2
160071	11	1	1
160071	12	0	 
160071	13	1	1
160071	14	0	 
160071	15	0	 
160071	16	0	 
160071	17	0	 
160071	18	0	 
160071	19	0	 
160071	20	0	 
160072	1	0	 
160072	2	0	 
160072	3	0	 
160072	4	0	 
160072	5	0	 
160072	6	0	 
160072	7	1	1
160072	8	1	2
160072	9	0	 
160072	10	1	1
160072	11	1	2
160072	12	0	 
160072	13	1	1
160072	14	0	 
160072	15	0	 
160072	16	0	 
160072	17	0	 
160072	18	0	 
160072	19	0	 
160072	20	0	 
160073	1	0	 
160073	2	0	 
160073	3	0	 
160073	4	0	 
160073	5	0	 
160073	6	0	 
160073	7	1	1
160073	8	1	2
160073	9	0	 
160073	10	1	1
160073	11	1	2
160073	12	0	 
160073	13	0	 
160073	14	0	 
160073	15	0	 
160073	16	0	 
160073	17	0	 
160073	18	0	 
160073	19	0	 
160073	20	0	 
160074	1	1	1
160074	2	0	 
160074	3	0	 
160074	4	0	 
160074	5	0	 
160074	6	0	 
160074	7	1	1
160074	8	1	4
160074	9	0	 
160074	10	1	2
160074	11	1	3
160074	12	0	 
160074	13	0	 
160074	14	0	 
160074	15	0	 
160074	16	0	 
160074	17	0	 
160074	18	0	 
160074	19	0	 
160074	20	0	 
160075	1	1	1
160075	2	0	 
160075	3	0	 
160075	4	0	 
160075	5	0	 
160075	6	0	 
160075	7	1	1
160075	8	1	2
160075	9	0	 
160075	10	1	1
160075	11	1	2
160075	12	0	 
160075	13	0	 
160075	14	0	 
160075	15	0	 
160075	16	0	 
160075	17	0	 
160075	18	0	 
160075	19	0	 
160075	20	0	 
160076	1	1	1
160076	2	0	 
160076	3	0	 
160076	4	0	 
160076	5	0	 
160076	6	0	 
160076	7	1	1
160076	8	1	2
160076	9	0	 
160076	10	1	2
160076	11	1	2
160076	12	0	 
160076	13	1	1
160076	14	0	 
160076	15	0	 
160076	16	0	 
160076	17	0	 
160076	18	0	 
160076	19	0	 
160076	20	0	 
160077	1	1	1
160077	2	0	 
160077	3	0	 
160077	4	0	 
160077	5	0	 
160077	6	0	 
160077	7	1	1
160077	8	0	 
160077	9	0	 
160077	10	1	1
160077	11	1	1
160077	12	0	 
160077	13	0	 
160077	14	0	 
160077	15	0	 
160077	16	0	 
160077	17	0	 
160077	18	0	 
160077	19	0	 
160077	20	0	 
160078	1	1	1
160078	2	0	 
160078	3	0	 
160078	4	0	 
160078	5	0	 
160078	6	0	 
160078	7	0	 
160078	8	0	 
160078	9	0	 
160078	10	0	 
160078	11	1	1
160078	12	0	 
160078	13	0	 
160078	14	0	 
160078	15	0	 
160078	16	0	 
160078	17	0	 
160078	18	0	 
160078	19	0	 
160078	20	0	 
160079	1	1	1
160079	2	0	 
160079	3	0	 
160079	4	0	 
160079	5	0	 
160079	6	0	 
160079	7	1	1
160079	8	1	2
160079	9	0	 
160079	10	0	 
160079	11	1	1
160079	12	0	 
160079	13	0	 
160079	14	0	 
160079	15	0	 
160079	16	0	 
160079	17	0	 
160079	18	0	 
160079	19	0	 
160079	20	0	 
160080	1	1	1
160080	2	0	 
160080	3	0	 
160080	4	1	1
160080	5	0	 
160080	6	0	 
160080	7	1	2
160080	8	1	4
160080	9	0	 
160080	10	1	2
160080	11	1	2
160080	12	0	 
160080	13	1	1
160080	14	0	 
160080	15	0	 
160080	16	0	 
160080	17	0	 
160080	18	0	 
160080	19	0	 
160080	20	0	 
160081	1	1	1
160081	2	0	 
160081	3	0	 
160081	4	0	 
160081	5	0	 
160081	6	0	 
160081	7	1	1
160081	8	1	2
160081	9	0	 
160081	10	1	1
160081	11	1	2
160081	12	0	 
160081	13	0	 
160081	14	0	 
160081	15	0	 
160081	16	0	 
160081	17	0	 
160081	18	0	 
160081	19	0	 
160081	20	0	 
160082	1	1	1
160082	2	0	 
160082	3	0	 
160082	4	1	1
160082	5	0	 
160082	6	0	 
160082	7	1	3
160082	8	1	3
160082	9	0	 
160082	10	1	2
160082	11	1	1
160082	12	0	 
160082	13	1	1
160082	14	0	 
160082	15	0	 
160082	16	0	 
160082	17	0	 
160082	18	0	 
160082	19	0	 
160082	20	0	 
160083	1	0	 
160083	2	0	 
160083	3	0	 
160083	4	0	 
160083	5	0	 
160083	6	0	 
160083	7	1	1
160083	8	1	2
160083	9	0	 
160083	10	0	 
160083	11	1	1
160083	12	0	 
160083	13	1	1
160083	14	0	 
160083	15	0	 
160083	16	0	 
160083	17	0	 
160083	18	0	 
160083	19	0	 
160083	20	0	 
160084	1	1	1
160084	2	0	 
160084	3	0	 
160084	4	1	1
160084	5	0	 
160084	6	0	 
160084	7	1	2
160084	8	1	2
160084	9	0	 
160084	10	1	2
160084	11	0	 
160084	12	1	1
160084	13	1	1
160084	14	0	 
160084	15	0	 
160084	16	0	 
160084	17	0	 
160084	18	0	 
160084	19	0	 
160084	20	0	 
160086	1	1	1
160086	2	0	 
160086	3	0	 
160086	4	1	1
160086	5	1	1
160086	6	0	 
160086	7	1	2
160086	8	1	4
160086	9	0	 
160086	10	1	4
160086	11	1	1
160086	12	1	1
160086	13	0	 
160086	14	0	 
160086	15	0	 
160086	16	0	 
160086	17	0	 
160086	18	0	 
160086	19	0	 
160086	20	0	 
160087	1	0	 
160087	2	0	 
160087	3	0	 
160087	4	0	 
160087	5	0	 
160087	6	0	 
160087	7	1	1
160087	8	1	2
160087	9	0	 
160087	10	0	 
160087	11	0	 
160087	12	0	 
160087	13	0	 
160087	14	0	 
160087	15	0	 
160087	16	0	 
160087	17	0	 
160087	18	0	 
160087	19	0	 
160087	20	0	 
160088	1	1	1
160088	2	0	 
160088	3	0	 
160088	4	0	 
160088	5	0	 
160088	6	0	 
160088	7	1	2
160088	8	1	3
160088	9	0	 
160088	10	1	1
160088	11	1	3
160088	12	0	 
160088	13	1	1
160088	14	0	 
160088	15	0	 
160088	16	0	 
160088	17	0	 
160088	18	0	 
160088	19	0	 
160088	20	0	 
160089	1	1	1
160089	2	0	 
160089	3	0	 
160089	4	1	1
160089	5	0	 
160089	6	0	 
160089	7	1	3
160089	8	1	6
160089	9	0	 
160089	10	1	3
160089	11	1	2
160089	12	1	1
160089	13	1	1
160089	14	0	 
160089	15	1	1
160089	16	0	 
160089	17	0	 
160089	18	0	 
160089	19	0	 
160089	20	0	 
160090	1	0	 
160090	2	0	 
160090	3	0	 
160090	4	0	 
160090	5	0	 
160090	6	0	 
160090	7	1	1
160090	8	1	3
160090	9	0	 
160090	10	1	1
160090	11	1	2
160090	12	0	 
160090	13	0	 
160090	14	0	 
160090	15	0	 
160090	16	0	 
160090	17	0	 
160090	18	0	 
160090	19	0	 
160090	20	0	 
160091	1	1	1
160091	2	0	 
160091	3	0	 
160091	4	0	 
160091	5	0	 
160091	6	0	 
160091	7	1	1
160091	8	1	2
160091	9	1	1
160091	10	1	1
160091	11	1	2
160091	12	0	 
160091	13	0	 
160091	14	0	 
160091	15	0	 
160091	16	0	 
160091	17	0	 
160091	18	0	 
160091	19	0	 
160091	20	0	 
160092	1	1	1
160092	2	0	 
160092	3	0	 
160092	4	0	 
160092	5	0	 
160092	6	0	 
160092	7	1	1
160092	8	0	 
160092	9	0	 
160092	10	1	1
160092	11	1	2
160092	12	0	 
160092	13	1	1
160092	14	0	 
160092	15	0	 
160092	16	0	 
160092	17	0	 
160092	18	0	 
160092	19	0	 
160092	20	0	 
160093	1	0	 
160093	2	0	 
160093	3	0	 
160093	4	0	 
160093	5	0	 
160093	6	0	 
160093	7	1	1
160093	8	1	3
160093	9	0	 
160093	10	1	1
160093	11	1	2
160093	12	0	 
160093	13	0	 
160093	14	0	 
160093	15	0	 
160093	16	0	 
160093	17	0	 
160093	18	0	 
160093	19	0	 
160093	20	0	 
160094	1	1	1
160094	2	0	 
160094	3	0	 
160094	4	0	 
160094	5	0	 
160094	6	0	 
160094	7	1	2
160094	8	1	2
160094	9	0	 
160094	10	1	1
160094	11	1	1
160094	12	0	 
160094	13	1	1
160094	14	0	 
160094	15	0	 
160094	16	0	 
160094	17	0	 
160094	18	0	 
160094	19	0	 
160094	20	0	 
160095	1	1	1
160095	2	0	 
160095	3	0	 
160095	4	1	1
160095	5	0	 
160095	6	0	 
160095	7	1	4
160095	8	1	6
160095	9	0	 
160095	10	1	4
160095	11	1	3
160095	12	1	1
160095	13	1	1
160095	14	0	 
160095	15	1	1
160095	16	0	 
160095	17	0	 
160095	18	1	1
160095	19	0	 
160095	20	0	 
160096	1	1	1
160096	2	0	 
160096	3	0	 
160096	4	0	 
160096	5	0	 
160096	6	0	 
160096	7	1	1
160096	8	1	2
160096	9	0	 
160096	10	0	 
160096	11	1	1
160096	12	0	 
160096	13	0	 
160096	14	0	 
160096	15	0	 
160096	16	0	 
160096	17	0	 
160096	18	0	 
160096	19	0	 
160096	20	0	 
160097	1	1	1
160097	2	0	 
160097	3	0	 
160097	4	1	1
160097	5	0	 
160097	6	0	 
160097	7	1	3
160097	8	1	3
160097	9	1	2
160097	10	1	3
160097	11	1	2
160097	12	1	1
160097	13	1	1
160097	14	0	 
160097	15	0	 
160097	16	0	 
160097	17	0	 
160097	18	0	 
160097	19	0	 
160097	20	1	1
160098	1	0	 
160098	2	0	 
160098	3	0	 
160098	4	0	 
160098	5	0	 
160098	6	0	 
160098	7	1	1
160098	8	0	 
160098	9	0	 
160098	10	0	 
160098	11	1	1
160098	12	0	 
160098	13	0	 
160098	14	0	 
160098	15	0	 
160098	16	0	 
160098	17	0	 
160098	18	0	 
160098	19	0	 
160098	20	0	 
160099	1	1	1
160099	2	0	 
160099	3	0	 
160099	4	0	 
160099	5	0	 
160099	6	0	 
160099	7	1	1
160099	8	1	2
160099	9	0	 
160099	10	1	1
160099	11	1	2
160099	12	0	 
160099	13	1	1
160099	14	0	 
160099	15	0	 
160099	16	0	 
160099	17	0	 
160099	18	0	 
160099	19	0	 
160099	20	0	 
160100	1	1	1
160100	2	0	 
160100	3	0	 
160100	4	0	 
160100	5	0	 
160100	6	0	 
160100	7	1	1
160100	8	1	2
160100	9	1	3
160100	10	1	2
160100	11	1	2
160100	12	0	 
160100	13	1	1
160100	14	0	 
160100	15	0	 
160100	16	0	 
160100	17	0	 
160100	18	0	 
160100	19	0	 
160100	20	0	 
170001	1	1	1
170001	2	0	 
170001	3	0	 
170001	4	1	1
170001	5	0	 
170001	6	0	 
170001	7	1	2
170001	8	1	4
170001	9	0	 
170001	10	1	2
170001	11	1	2
170001	12	0	 
170001	13	0	 
170001	14	0	 
170001	15	0	 
170001	16	0	 
170001	17	0	 
170001	18	0	 
170001	19	0	 
170001	20	0	 
170002	1	1	1
170002	2	0	 
170002	3	0	 
170002	4	1	1
170002	5	0	 
170002	6	0	 
170002	7	1	2
170002	8	1	2
170002	9	1	2
170002	10	1	3
170002	11	1	1
170002	12	1	1
170002	13	1	1
170002	14	0	 
170002	15	0	 
170002	16	0	 
170002	17	0	 
170002	18	0	 
170002	19	0	 
170002	20	0	 
170003	1	0	 
170003	2	0	 
170003	3	0	 
170003	4	0	 
170003	5	1	1
170003	6	0	 
170003	7	0	 
170003	8	0	 
170003	9	0	 
170003	10	0	 
170003	11	0	 
170003	12	0	 
170003	13	1	1
170003	14	0	 
170003	15	0	 
170003	16	0	 
170003	17	0	 
170003	18	0	 
170003	19	0	 
170003	20	0	 
170004	1	1	10000
170004	2	0	 
170004	3	0	 
170004	4	1	55000
170004	5	0	 
170004	6	0	 
170004	7	1	3000
170004	8	1	2000
170004	9	0	 
170004	10	1	2000
170004	11	0	 
170004	12	1	14000
170004	13	1	3500
170004	14	0	 
170004	15	1	2000
170004	16	0	 
170004	17	0	 
170004	18	0	 
170004	19	0	 
170004	20	0	 
170005	1	1	1
170005	2	0	 
170005	3	0	 
170005	4	1	1
170005	5	0	 
170005	6	0	 
170005	7	1	2
170005	8	1	3
170005	9	0	 
170005	10	1	1
170005	11	0	 
170005	12	0	 
170005	13	1	1
170005	14	0	 
170005	15	0	 
170005	16	0	 
170005	17	0	 
170005	18	0	 
170005	19	0	 
170005	20	0	 
170006	1	0	 
170006	2	0	 
170006	3	0	 
170006	4	0	 
170006	5	1	1
170006	6	0	 
170006	7	0	 
170006	8	1	2
170006	9	0	 
170006	10	1	1
170006	11	0	 
170006	12	0	 
170006	13	1	1
170006	14	0	 
170006	15	0	 
170006	16	0	 
170006	17	0	 
170006	18	0	 
170006	19	0	 
170006	20	0	 
170007	1	1	1
170007	2	0	 
170007	3	0	 
170007	4	0	 
170007	5	0	 
170007	6	0	 
170007	7	1	1
170007	8	1	2
170007	9	0	 
170007	10	1	1
170007	11	0	 
170007	12	0	 
170007	13	1	1
170007	14	0	 
170007	15	0	 
170007	16	0	 
170007	17	0	 
170007	18	0	 
170007	19	0	 
170007	20	0	 
170008	1	1	1
170008	2	0	 
170008	3	0	 
170008	4	0	 
170008	5	0	 
170008	6	0	 
170008	7	1	1
170008	8	1	2
170008	9	0	 
170008	10	1	1
170008	11	0	 
170008	12	0	 
170008	13	0	 
170008	14	0	 
170008	15	0	 
170008	16	0	 
170008	17	0	 
170008	18	0	 
170008	19	0	 
170008	20	0	 
170009	1	1	1
170009	2	0	 
170009	3	0	 
170009	4	0	 
170009	5	0	 
170009	6	0	 
170009	7	1	1
170009	8	1	2
170009	9	0	 
170009	10	1	1
170009	11	0	 
170009	12	0	 
170009	13	1	1
170009	14	0	 
170009	15	0	 
170009	16	0	 
170009	17	0	 
170009	18	0	 
170009	19	0	 
170009	20	0	 
170010	1	1	1
170010	2	0	 
170010	3	0	 
170010	4	0	 
170010	5	0	 
170010	6	0	 
170010	7	1	1
170010	8	1	5
170010	9	0	 
170010	10	1	1
170010	11	0	 
170010	12	0	 
170010	13	1	1
170010	14	0	 
170010	15	0	 
170010	16	0	 
170010	17	0	 
170010	18	0	 
170010	19	0	 
170010	20	0	 
170011	1	0	 
170011	2	0	 
170011	3	0	 
170011	4	0	 
170011	5	0	 
170011	6	0	 
170011	7	1	1
170011	8	0	 
170011	9	0	 
170011	10	0	 
170011	11	0	 
170011	12	0	 
170011	13	0	 
170011	14	0	 
170011	15	0	 
170011	16	0	 
170011	17	0	 
170011	18	0	 
170011	19	0	 
170011	20	0	 
170012	1	0	 
170012	2	0	 
170012	3	0	 
170012	4	0	 
170012	5	0	 
170012	6	0	 
170012	7	1	1
170012	8	0	 
170012	9	0	 
170012	10	0	 
170012	11	0	 
170012	12	0	 
170012	13	0	 
170012	14	0	 
170012	15	0	 
170012	16	0	 
170012	17	0	 
170012	18	0	 
170012	19	0	 
170012	20	0	 
170013	1	1	1
170013	2	0	 
170013	3	0	 
170013	4	0	 
170013	5	1	1
170013	6	0	 
170013	7	1	2
170013	8	1	1
170013	9	0	 
170013	10	1	1
170013	11	1	1
170013	12	0	 
170013	13	0	 
170013	14	0	 
170013	15	0	 
170013	16	0	 
170013	17	0	 
170013	18	0	 
170013	19	0	 
170013	20	0	 
170014	1	0	 
170014	2	0	 
170014	3	0	 
170014	4	0	 
170014	5	0	 
170014	6	0	 
170014	7	1	1
170014	8	0	 
170014	9	0	 
170014	10	1	1
170014	11	0	 
170014	12	0	 
170014	13	0	 
170014	14	0	 
170014	15	0	 
170014	16	0	 
170014	17	0	 
170014	18	0	 
170014	19	0	 
170014	20	0	 
170015	1	0	 
170015	2	0	 
170015	3	0	 
170015	4	0	 
170015	5	0	 
170015	6	0	 
170015	7	1	1
170015	8	0	 
170015	9	0	 
170015	10	0	 
170015	11	0	 
170015	12	0	 
170015	13	0	 
170015	14	0	 
170015	15	0	 
170015	16	0	 
170015	17	0	 
170015	18	0	 
170015	19	0	 
170015	20	0	 
170016	1	1	1
170016	2	0	 
170016	3	0	 
170016	4	1	2
170016	5	0	 
170016	6	0	 
170016	7	1	4
170016	8	0	 
170016	9	0	 
170016	10	1	1
170016	11	0	 
170016	12	0	 
170016	13	1	1
170016	14	0	 
170016	15	0	 
170016	16	0	 
170016	17	0	 
170016	18	0	 
170016	19	0	 
170016	20	0	 
170017	1	1	1
170017	2	0	 
170017	3	0	 
170017	4	1	1
170017	5	0	 
170017	6	0	 
170017	7	1	2
170017	8	0	 
170017	9	0	 
170017	10	1	1
170017	11	0	 
170017	12	0	 
170017	13	1	1
170017	14	0	 
170017	15	1	1
170017	16	0	 
170017	17	0	 
170017	18	0	 
170017	19	0	 
170017	20	0	 
170018	1	0	 
170018	2	0	 
170018	3	0	 
170018	4	0	 
170018	5	0	 
170018	6	0	 
170018	7	0	 
170018	8	0	 
170018	9	0	 
170018	10	0	 
170018	11	0	 
170018	12	0	 
170018	13	0	 
170018	14	0	 
170018	15	0	 
170018	16	0	 
170018	17	0	 
170018	18	0	 
170018	19	0	 
170018	20	0	 
170019	1	1	1
170019	2	0	 
170019	3	0	 
170019	4	1	1
170019	5	0	 
170019	6	0	 
170019	7	1	2
170019	8	1	2
170019	9	0	 
170019	10	1	2
170019	11	1	1
170019	12	0	 
170019	13	1	1
170019	14	0	 
170019	15	0	 
170019	16	0	 
170019	17	0	 
170019	18	0	 
170019	19	0	 
170019	20	0	 
170020	1	1	1
170020	2	0	 
170020	3	0	 
170020	4	0	 
170020	5	0	 
170020	6	0	 
170020	7	1	1
170020	8	1	2
170020	9	0	 
170020	10	1	1
170020	11	1	2
170020	12	0	 
170020	13	0	 
170020	14	0	 
170020	15	0	 
170020	16	0	 
170020	17	0	 
170020	18	0	 
170020	19	0	 
170020	20	0	 
170021	1	0	 
170021	2	0	 
170021	3	0	 
170021	4	0	 
170021	5	0	 
170021	6	0	 
170021	7	0	 
170021	8	1	2
170021	9	0	 
170021	10	1	1
170021	11	1	1
170021	12	0	 
170021	13	1	1
170021	14	0	 
170021	15	0	 
170021	16	0	 
170021	17	0	 
170021	18	0	 
170021	19	0	 
170021	20	0	 
170022	1	1	1
170022	2	0	 
170022	3	0	 
170022	4	0	 
170022	5	0	 
170022	6	0	 
170022	7	1	2
170022	8	0	 
170022	9	0	 
170022	10	1	2
170022	11	1	1
170022	12	1	1
170022	13	1	1
170022	14	0	 
170022	15	0	 
170022	16	0	 
170022	17	0	 
170022	18	0	 
170022	19	0	 
170022	20	0	 
170023	1	1	1
170023	2	0	 
170023	3	0	 
170023	4	0	 
170023	5	0	 
170023	6	0	 
170023	7	1	2
170023	8	1	1
170023	9	0	 
170023	10	1	1
170023	11	1	1
170023	12	0	 
170023	13	1	1
170023	14	0	 
170023	15	0	 
170023	16	0	 
170023	17	0	 
170023	18	0	 
170023	19	0	 
170023	20	0	 
170024	1	1	1
170024	2	0	 
170024	3	0	 
170024	4	0	 
170024	5	0	 
170024	6	0	 
170024	7	1	1
170024	8	1	3
170024	9	0	 
170024	10	1	2
170024	11	0	 
170024	12	0	 
170024	13	0	 
170024	14	0	 
170024	15	0	 
170024	16	0	 
170024	17	0	 
170024	18	0	 
170024	19	0	 
170024	20	0	 
170025	1	1	1
170025	2	0	 
170025	3	0	 
170025	4	0	 
170025	5	0	 
170025	6	0	 
170025	7	1	2
170025	8	0	 
170025	9	0	 
170025	10	1	2
170025	11	0	 
170025	12	0	 
170025	13	1	1
170025	14	0	 
170025	15	0	 
170025	16	0	 
170025	17	0	 
170025	18	0	 
170025	19	0	 
170025	20	0	 
170026	1	1	1
170026	2	0	 
170026	3	0	 
170026	4	1	1
170026	5	0	 
170026	6	0	 
170026	7	1	2
170026	8	1	3
170026	9	0	 
170026	10	1	2
170026	11	1	1
170026	12	0	 
170026	13	1	1
170026	14	0	 
170026	15	0	 
170026	16	0	 
170026	17	0	 
170026	18	0	 
170026	19	0	 
170026	20	0	 
170027	1	0	 
170027	2	0	 
170027	3	0	 
170027	4	0	 
170027	5	0	 
170027	6	0	 
170027	7	1	3
170027	8	1	3
170027	9	0	 
170027	10	1	1
170027	11	0	 
170027	12	0	 
170027	13	1	1
170027	14	0	 
170027	15	0	 
170027	16	0	 
170027	17	0	 
170027	18	0	 
170027	19	0	 
170027	20	0	 
170028	1	1	1
170028	2	0	 
170028	3	0	 
170028	4	0	 
170028	5	0	 
170028	6	0	 
170028	7	1	1
170028	8	1	1
170028	9	0	 
170028	10	0	 
170028	11	0	 
170028	12	0	 
170028	13	1	1
170028	14	0	 
170028	15	0	 
170028	16	0	 
170028	17	0	 
170028	18	0	 
170028	19	0	 
170028	20	0	 
170029	1	0	 
170029	2	0	 
170029	3	0	 
170029	4	0	 
170029	5	0	 
170029	6	0	 
170029	7	0	 
170029	8	0	 
170029	9	0	 
170029	10	0	 
170029	11	0	 
170029	12	0	 
170029	13	0	 
170029	14	0	 
170029	15	0	 
170029	16	0	 
170029	17	0	 
170029	18	0	 
170029	19	0	 
170029	20	0	 
170030	1	1	1
170030	2	0	 
170030	3	0	 
170030	4	0	 
170030	5	0	 
170030	6	0	 
170030	7	1	2
170030	8	1	5
170030	9	0	 
170030	10	1	1
170030	11	0	 
170030	12	0	 
170030	13	1	1
170030	14	0	 
170030	15	0	 
170030	16	0	 
170030	17	0	 
170030	18	0	 
170030	19	0	 
170030	20	0	 
170031	1	1	1
170031	2	0	 
170031	3	0	 
170031	4	0	 
170031	5	0	 
170031	6	0	 
170031	7	1	1
170031	8	0	 
170031	9	0	 
170031	10	1	1
170031	11	1	1
170031	12	0	 
170031	13	1	1
170031	14	0	 
170031	15	0	 
170031	16	0	 
170031	17	0	 
170031	18	0	 
170031	19	0	 
170031	20	0	 
170032	1	0	 
170032	2	0	 
170032	3	0	 
170032	4	0	 
170032	5	1	3
170032	6	0	 
170032	7	1	1
170032	8	1	2
170032	9	0	 
170032	10	1	2
170032	11	1	1
170032	12	0	 
170032	13	1	1
170032	14	0	 
170032	15	0	 
170032	16	0	 
170032	17	0	 
170032	18	0	 
170032	19	0	 
170032	20	0	 
170033	1	1	1
170033	2	0	 
170033	3	0	 
170033	4	1	1
170033	5	0	 
170033	6	0	 
170033	7	0	 
170033	8	1	2
170033	9	0	 
170033	10	1	1
170033	11	0	 
170033	12	0	 
170033	13	0	 
170033	14	0	 
170033	15	0	 
170033	16	0	 
170033	17	0	 
170033	18	0	 
170033	19	0	 
170033	20	0	 
170034	1	0	 
170034	2	0	 
170034	3	0	 
170034	4	0	 
170034	5	1	1
170034	6	0	 
170034	7	1	1
170034	8	0	 
170034	9	0	 
170034	10	1	2
170034	11	1	1
170034	12	0	 
170034	13	1	1
170034	14	0	 
170034	15	0	 
170034	16	0	 
170034	17	0	 
170034	18	0	 
170034	19	0	 
170034	20	0	 
170035	1	0	 
170035	2	0	 
170035	3	0	 
170035	4	0	 
170035	5	1	1
170035	6	0	 
170035	7	0	 
170035	8	1	3
170035	9	0	 
170035	10	1	1
170035	11	0	 
170035	12	0	 
170035	13	0	 
170035	14	0	 
170035	15	0	 
170035	16	0	 
170035	17	0	 
170035	18	0	 
170035	19	0	 
170035	20	0	 
170036	1	0	 
170036	2	0	 
170036	3	0	 
170036	4	0	 
170036	5	0	 
170036	6	0	 
170036	7	0	 
170036	8	1	2
170036	9	0	 
170036	10	1	1
170036	11	0	 
170036	12	0	 
170036	13	0	 
170036	14	0	 
170036	15	0	 
170036	16	0	 
170036	17	0	 
170036	18	0	 
170036	19	0	 
170036	20	0	 
170037	1	0	 
170037	2	0	 
