childid	id	age	memsex	relate	livhse	grader3	stillr3	schtypr3	agestr3	agegrdr3	disabr3	sleepr3	chcarer3	hhchrer3	npywrkr3	paywrkr3	schoolr3	studyr3	playr3
PE078038	1	37	1	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078038	2	38	2	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078038	3	16	2	7	1	9	1	1	6	 	0	9	0	3	0	0	6	3	3
PE078039	0	14	1	0	1	 	 	 	 	 	0	10	2	1	0	0	6	1	5
PE078039	1	40	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078039	2	38	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE078039	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE078039	4	4	1	7	1	0	1	4	 	 	0	11	0	0	0	0	5	2	6
PE078040	0	15	1	0	1	 	 	 	 	 	0	10	0	0	0	0	8	3	6
PE078040	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE078040	2	44	2	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078040	3	23	2	7	1	14	0	1	 	 	0	 	 	 	 	 	 	 	 
PE078040	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE078040	5	19	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078041	0	14	1	0	1	 	 	 	 	 	0	10	2	2	0	0	6	1	3
PE078041	1	33	2	1	1	14	0	1	 	 	0	 	 	 	 	 	 	 	 
PE078041	2	58	2	5	1	14	0	1	 	 	0	 	 	 	 	 	 	 	 
PE078041	3	19	1	13	1	15	1	1	 	 	0	 	 	 	 	 	 	 	 
PE078041	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE078041	15	10	2	7	1	5	1	4	5	 	0	10	1	2	0	0	7	1	3
PE078041	16	12	2	7	1	7	1	4	5	 	0	10	1	2	0	0	7	1	3
PE078042	0	14	1	0	1	 	 	 	 	 	0	9	0	0	3	0	5	3	2
PE078042	1	39	1	1	1	16	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078042	2	44	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078042	3	17	1	7	1	5	1	4	6	 	0	7	0	0	4	0	6	3	2
PE078042	4	16	2	7	1	10	1	4	6	 	0	9	5	1	0	0	7	3	2
PE078042	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE078042	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE078042	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE078042	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE078042	9	3	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE078043	0	15	2	0	1	 	 	 	 	 	0	8	4	1	0	0	6	3	3
PE078043	1	42	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078043	2	37	2	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078043	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE078043	4	17	2	7	1	11	1	4	6	 	0	8	4	1	0	0	6	3	3
PE078043	5	5	1	7	1	0	1	4	 	 	0	8	0	0	0	0	4	2	6
PE078043	6	1	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE078044	0	15	2	0	1	 	 	 	 	 	0	8	3	2	0	0	7	3	3
PE078044	1	42	1	1	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078044	2	42	2	1	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078044	3	21	2	9	1	15	1	1	 	 	0	 	 	 	 	 	 	 	 
PE078044	4	 	 	 	 	4	1	4	6	 	 	 	 	 	 	 	 	 	 
PE078044	15	9	1	7	1	 	 	 	 	 	0	8	0	1	0	0	7	2	3
PE078045	0	14	1	0	1	 	 	 	 	 	0	9	0	1	0	0	7	3	4
PE078045	1	41	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078045	2	44	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078045	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE078045	4	16	1	7	1	10	1	4	6	 	0	9	0	1	0	0	7	3	4
PE078045	5	6	1	7	1	1	1	4	6	 	0	9	0	0	0	0	6	2	6
PE078046	0	14	2	0	1	 	 	 	 	 	0	9	1	1	1	0	6	2	3
PE078046	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE078046	2	36	2	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078046	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE078046	4	4	2	7	1	0	1	4	 	 	0	11	0	0	0	0	4	1	6
PE078046	5	2	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE078047	0	14	1	0	1	 	 	 	 	 	0	10	0	2	0	0	7	3	3
PE078047	1	63	1	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078047	2	60	2	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078047	3	24	1	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE078047	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE078047	5	30	2	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078047	6	9	1	15	1	 	 	 	 	 	0	10	0	2	0	0	7	2	2
PE078047	7	1	1	11	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE078048	0	14	2	0	1	 	 	 	 	 	0	11	0	1	0	0	6	3	3
PE078048	1	58	1	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078048	2	58	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE078048	3	22	1	7	1	13	1	1	 	 	0	 	 	 	 	 	 	 	 
PE078048	4	19	2	7	1	7	1	4	 	 	0	 	 	 	 	 	 	 	 
PE078048	5	17	1	7	1	11	1	4	6	 	0	 	 	 	 	 	 	 	 
PE078048	6	29	2	7	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078048	7	7	2	15	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE078049	0	14	2	0	1	 	 	 	 	 	0	10	1	1	2	0	6	3	1
PE078049	1	38	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078049	2	32	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078049	15	10	2	7	1	5	1	4	6	 	0	10	0	1	0	0	6	4	3
PE078049	16	6	2	7	1	1	1	4	6	 	0	10	0	0	0	0	6	1	5
PE078050	0	14	1	0	1	 	 	 	 	 	0	11	1	1	2	0	7	2	1
PE078050	1	55	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078050	2	46	2	1	1	5	0	3	 	 	0	 	 	 	 	 	 	 	 
PE078050	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE078050	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE078050	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE078050	15	12	1	7	1	6	1	4	6	6	0	13	0	1	0	0	6	1	2
PE078051	0	14	1	0	1	 	 	 	 	 	0	8	2	1	0	0	6	2	2
PE078051	1	58	1	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078051	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE078051	3	16	1	7	1	10	2	4	6	 	0	12	1	1	0	0	7	1	4
PE078051	15	10	1	7	1	4	1	4	6	 	0	8	0	1	0	0	6	1	4
PE078051	16	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE078052	0	15	2	0	1	 	 	 	 	 	0	8	0	2	0	0	5	3	5
PE078052	1	45	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078052	2	39	2	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE078052	3	20	2	7	1	15	1	4	 	 	0	 	 	 	 	 	 	 	 
PE078052	4	21	2	7	1	15	1	4	 	 	0	 	 	 	 	 	 	 	 
PE078052	5	18	2	7	1	13	1	1	 	 	0	 	 	 	 	 	 	 	 
PE078052	15	9	2	7	1	4	1	4	5	 	0	8	0	1	0	0	5	4	4
PE088001	0	14	2	0	1	 	 	 	 	 	0	10	0	1	0	0	6	3	4
PE088001	1	40	2	1	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088001	2	76	1	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088001	3	68	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088002	0	14	2	0	1	 	 	 	 	 	0	10	0	2	2	0	0	0	3
PE088002	1	49	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088002	2	49	2	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088002	3	25	2	7	1	10	0	4	 	 	2	 	 	 	 	 	 	 	 
PE088002	4	22	1	7	1	11	1	4	 	 	0	 	 	 	 	 	 	 	 
PE088003	0	15	1	0	1	 	 	 	 	 	0	8	0	1	0	0	6	2	6
PE088003	1	36	1	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088003	2	33	2	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088003	3	16	1	7	1	9	1	4	6	 	0	8	0	1	0	0	6	2	7
PE088003	15	11	2	7	1	4	1	4	5	 	0	10	0	0	0	0	6	1	7
PE088004	0	15	1	0	1	 	 	 	 	 	0	7	1	1	2	0	6	3	4
PE088004	1	47	2	1	1	14	0	1	 	 	0	 	 	 	 	 	 	 	 
PE088004	2	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088004	3	64	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088004	4	37	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088004	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088004	6	25	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088004	7	13	2	7	1	9	1	1	5	 	0	5	2	1	0	0	9	4	3
PE088004	8	87	1	19	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088004	9	21	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088004	10	3	2	14	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088004	11	1	1	14	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088005	0	15	2	0	1	 	 	 	 	 	0	10	0	1	1	1	6	2	3
PE088005	1	49	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088005	2	24	1	7	1	13	1	4	 	 	0	 	 	 	 	 	 	 	 
PE088005	3	13	2	7	1	7	1	4	7	 	0	10	0	1	1	1	6	2	3
PE088007	0	15	1	0	1	 	 	 	 	 	0	8	0	2	1	0	6	2	3
PE088007	1	35	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088007	2	63	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088008	0	14	1	0	1	 	 	 	 	 	0	9	1	1	0	0	6	1	6
PE088008	1	36	2	1	1	15	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088008	2	17	2	9	1	10	0	4	6	 	0	8	5	4	0	0	0	0	5
PE088008	3	16	1	16	1	9	0	4	5	 	0	9	1	0	8	0	0	0	6
PE088008	4	0	2	15	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE088009	0	15	1	0	1	 	 	 	 	 	0	11	0	1	0	0	7	3	2
PE088009	1	37	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088009	2	57	2	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088009	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088009	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088010	0	14	2	0	1	 	 	 	 	 	0	10	1	1	0	0	6	2	4
PE088010	1	32	1	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088010	2	32	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088010	3	12	2	7	1	5	1	4	6	 	0	12	3	2	0	0	6	1	4
PE088010	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088010	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088010	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088010	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088010	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088010	9	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088010	10	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088010	15	10	1	7	1	4	1	4	6	 	0	11	0	1	0	0	6	2	4
PE088011	0	15	1	0	1	 	 	 	 	 	0	9	0	3	0	8	0	0	4
PE088011	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088011	2	32	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088011	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088011	16	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088011	17	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088011	18	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088011	19	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088011	20	34	1	2	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088012	0	14	2	0	1	 	 	 	 	 	0	9	1	1	1	0	7	2	3
PE088012	1	34	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088012	2	6	1	9	1	1	1	7	3	 	0	10	0	0	0	0	6	2	6
PE088012	3	0	1	9	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088013	0	14	1	0	1	 	 	 	 	 	0	8	0	2	0	0	7	4	2
PE088013	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088013	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088013	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088013	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088013	1	49	1	1	1	14	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088014	0	14	2	0	1	 	 	 	 	 	0	8	0	2	0	0	8	2	4
PE088014	1	43	1	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088014	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088014	3	78	2	6	1	6	0	4	 	 	4	 	 	 	 	 	 	 	 
PE088015	0	15	2	0	1	 	 	 	 	 	0	10	0	1	0	0	7	2	5
PE088015	1	37	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088015	2	33	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088015	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088015	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088015	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088015	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088015	15	8	2	7	1	3	1	4	6	 	0	11	0	0	0	0	6	2	6
PE088015	16	2	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE088016	0	14	1	0	1	 	 	 	 	 	0	8	0	2	0	0	5	3	5
PE088016	1	38	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088016	2	18	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088016	3	16	2	7	1	8	1	4	6	 	0	8	0	2	0	0	6	3	4
PE088016	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088016	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088016	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088016	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088016	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088016	9	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088017	0	14	1	0	1	 	 	 	 	 	0	9	0	1	0	0	6	3	4
PE088017	1	37	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088017	2	37	2	1	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088017	15	9	1	7	1	5	1	4	6	 	0	9	0	1	0	0	6	3	5
PE088018	0	15	2	0	1	 	 	 	 	 	0	9	0	1	0	0	6	3	3
PE088018	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088018	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088018	3	59	2	5	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE088018	4	34	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088018	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088018	6	19	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088018	7	1	1	14	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088019	0	14	2	0	1	 	 	 	 	 	0	11	2	2	0	0	7	1	2
PE088019	1	28	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088019	2	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088019	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088019	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088019	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088019	6	27	1	2	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088019	7	8	2	9	1	20	1	1	0	 	0	11	1	1	0	0	4	1	3
PE088019	8	2	2	9	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE088020	0	14	2	0	1	 	 	 	 	 	0	9	1	2	0	0	6	3	3
PE088020	1	38	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088020	2	38	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088020	3	17	1	7	1	11	1	4	6	 	0	7	0	6	0	0	6	3	4
PE088020	4	16	1	7	1	9	1	4	5	 	0	 	 	 	 	 	 	 	 
PE088020	15	10	2	7	1	3	1	4	6	 	4	 	 	 	 	 	 	 	 
PE088021	0	14	1	0	1	 	 	 	 	 	0	10	0	1	0	0	5	3	3
PE088021	1	36	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088021	2	34	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088021	3	13	1	7	1	8	1	4	5	 	0	10	0	1	0	0	5	3	3
PE088021	15	10	1	7	1	4	1	4	6	 	0	10	0	1	0	0	5	3	3
PE088021	16	4	2	7	1	0	1	4	 	 	0	10	0	0	0	0	4	2	4
PE088022	0	14	2	0	1	 	 	 	 	 	0	9	0	2	0	0	6	2	4
PE088022	1	49	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088022	2	53	2	1	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088022	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088023	0	14	2	0	1	 	 	 	 	 	0	10	3	1	0	0	7	2	2
PE088023	1	31	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088023	2	32	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088023	3	12	2	7	1	7	1	4	5	 	0	10	0	1	0	0	7	2	2
PE088023	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088023	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088023	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088023	15	9	1	7	1	3	1	4	6	 	0	9	0	0	0	0	6	1	3
PE088024	0	15	1	0	1	 	 	 	 	 	0	9	1	1	0	0	6	2	5
PE088024	1	37	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088024	2	34	2	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088024	3	6	1	7	1	1	1	1	6	 	0	9	1	0	0	0	5	1	6
PE088024	4	2	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE088025	0	14	2	0	1	 	 	 	 	 	0	11	2	2	0	5	0	0	4
PE088025	1	51	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088025	2	44	2	1	1	6	0	1	 	 	0	 	 	 	 	 	 	 	 
PE088025	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088025	4	23	1	9	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088025	5	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088026	0	15	2	0	1	 	 	 	 	 	0	8	1	2	1	0	6	2	1
PE088026	1	43	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088026	2	40	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088026	15	10	1	7	1	5	1	4	6	 	0	10	0	1	0	0	6	2	2
PE088027	0	14	2	0	1	 	 	 	 	 	0	10	0	3	0	0	6	2	5
PE088027	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088027	2	43	2	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088027	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088027	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088027	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088027	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088027	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088028	0	14	2	0	1	 	 	 	 	 	0	8	0	3	0	0	6	4	3
PE088028	1	69	1	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088028	2	40	2	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088028	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088028	4	22	2	9	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088028	5	18	1	9	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088028	6	83	1	5	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088028	7	73	2	5	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088028	15	11	2	7	1	6	1	4	6	 	0	11	0	1	0	0	5	4	3
PE088028	16	4	2	15	1	0	3	 	 	 	0	10	0	0	0	0	0	0	14
PE088028	17	2	1	15	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088028	18	1	1	15	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088029	0	15	1	0	1	 	 	 	 	 	0	8	0	0	0	0	6	2	6
PE088029	1	43	2	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088029	2	19	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088029	3	18	1	7	1	6	0	4	 	 	6	 	 	 	 	 	 	 	 
PE088029	4	41	1	2	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088029	5	2	2	9	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE088029	6	16	1	21	1	 	 	 	 	 	0	8	0	0	3	0	7	2	3
PE088029	7	15	2	14	1	 	 	 	 	 	0	9	0	1	0	0	6	3	6
PE088031	0	15	2	0	1	 	 	 	 	 	0	8	0	2	0	0	6	3	4
PE088031	1	58	2	5	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE088031	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088031	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088031	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088031	5	24	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088031	6	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE088031	7	20	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088031	8	1	2	14	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE088031	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE098001	0	15	1	0	1	 	 	 	 	 	0	8	3	1	3	3	7	0	2
PE098001	1	65	1	1	1	5	0	4	 	 	4	 	 	 	 	 	 	 	 
PE098001	2	46	2	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE098001	3	19	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE098001	4	17	1	7	1	8	0	4	5	 	0	8	3	1	10	0	0	0	2
PE098002	0	14	1	0	1	 	 	 	 	 	0	8	1	1	2	0	6	1	1
PE098002	1	38	1	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE098002	2	37	2	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE098002	3	13	1	7	1	8	1	4	6	 	0	8	1	1	2	0	6	1	2
PE098002	4	10	2	7	1	5	1	4	6	 	0	8	1	1	1	0	6	1	2
PE098002	5	72	2	6	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE098002	15	7	1	7	1	2	1	4	6	 	0	9	0	1	1	0	6	1	3
PE098002	16	0	1	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE098003	0	15	2	0	1	 	 	 	 	 	0	10	0	1	0	8	4	2	3
PE098003	1	51	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE098003	2	56	2	1	1	3	0	4	 	 	4	 	 	 	 	 	 	 	 
PE098003	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE098003	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE098003	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE098003	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE098003	7	19	2	7	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE098003	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE098003	9	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE098004	0	14	2	0	1	 	 	 	 	 	0	9	2	3	3	0	6	2	4
PE098004	1	40	1	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE098004	2	39	2	1	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE098004	3	18	1	7	1	11	1	4	7	 	0	 	 	 	 	 	 	 	 
PE098004	4	16	1	7	1	9	1	4	7	 	0	9	2	3	3	0	6	2	3
PE098004	5	6	1	7	1	0	1	4	 	 	0	10	0	0	1	0	5	1	4
PE098004	6	82	2	5	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE098005	0	15	1	0	1	 	 	 	 	 	0	8	0	3	4	0	6	1	2
