childid	plotid	larea	lunit	lown	luse	trans	transid1	transid2	collat	collat1	collat2
PE191023	1	180	1	4	4	1	1	2	1	1	2
PE191024	1	250	1	4	4	1	1	2	1	1	2
PE191024	2	250	1	4	4	1	1	2	1	1	2
PE191024	3	100	1	4	4	1	1	2	1	1	2
PE191024	4	80	1	1	4	 	 	 	 	 	 
PE191025	1	200	1	4	4	2	1	2	1	1	2
PE191026	1	160	1	2	4	 	 	 	 	 	 
PE191027	1	180	1	4	4	1	2	1	1	2	1
PE191028	1	120	1	1	4	 	 	 	 	 	 
PE191029	1	400	1	4	4	4	3	4	1	3	4
PE191029	2	2.45000004768372	2	4	1	4	3	4	1	3	4
PE191029	3	50	1	7	8	 	 	 	 	 	 
PE191030	1	80	1	4	4	1	2	 	1	2	 
PE191030	2	40	1	4	8	1	2	 	1	2	 
PE191031	1	70	1	1	4	 	 	 	 	 	 
PE191031	2	90	1	4	4	1	2	 	1	2	 
PE191032	1	100	1	4	4	4	1	16	1	1	16
PE191032	2	6	4	4	1	4	1	16	1	1	16
PE191033	1	200	1	2	4	 	 	 	 	 	 
PE191033	2	200	1	4	8	0	 	 	1	1	2
PE191034	1	250	1	4	8	0	 	 	1	4	1
PE191035	1	90	1	2	4	 	 	 	 	 	 
PE191036	1	100	1	1	4	 	 	 	 	 	 
PE191036	2	200	1	4	8	1	1	2	1	1	2
PE191037	1	200	1	4	4	1	1	2	1	1	2
PE191037	2	2	4	4	15	1	1	2	1	1	2
PE191038	1	120	1	4	4	1	2	 	1	2	 
PE191039	1	200	1	4	4	0	 	 	0	 	 
PE191041	1	60	1	2	4	 	 	 	 	 	 
PE191042	1	300	1	4	4	0	 	 	1	3	 
PE191043	1	121	1	2	4	 	 	 	 	 	 
PE191043	2	1	4	2	1	 	 	 	 	 	 
PE191044	1	320	1	4	4	0	 	 	1	2	3
PE191045	1	200	1	4	4	1	1	2	1	1	2
PE191045	2	400	1	33	14	 	 	 	 	 	 
PE191047	1	240	1	2	4	 	 	 	 	 	 
PE191048	1	500	1	2	4	 	 	 	 	 	 
PE191048	2	200	1	4	8	1	1	2	1	1	2
PE191050	1	90	1	2	4	 	 	 	 	 	 
PE191050	2	200	1	4	4	0	 	 	0	 	 
PE191051	1	150	1	2	4	 	 	 	 	 	 
PE191051	2	200	1	4	4	1	2	 	1	1	 
PE191051	3	2	4	4	6	1	2	 	1	1	 
PE191052	1	370	1	4	4	2	1	2	1	1	2
PE191053	1	180	1	4	4	2	1	2	1	1	2
PE191054	1	200	1	4	4	1	1	2	0	 	 
PE191055	1	400	1	4	4	1	4	 	1	4	 
PE191056	1	40	1	4	4	1	1	3	1	1	3
PE191056	2	687	1	4	5	1	1	3	1	1	3
PE191057	1	202	1	4	4	1	1	2	1	1	2
PE191057	2	2.5	2	4	6	1	1	 	1	1	 
PE191058	1	190	1	4	4	4	1	2	1	1	2
PE191058	2	200	1	4	8	4	1	2	1	1	2
PE191058	3	2	4	1	1	 	 	 	 	 	 
PE191059	1	400	1	5	4	 	 	 	 	 	 
PE191059	2	400	1	5	14	 	 	 	 	 	 
PE191059	3	5	2	5	10	 	 	 	 	 	 
PE191060	1	345	1	4	4	4	1	2	1	1	2
PE191060	2	200	1	4	8	4	1	2	1	1	2
PE191060	3	.5	4	4	1	0	 	 	0	 	 
PE191061	1	300	1	4	4	0	 	 	0	 	 
PE191062	1	353	1	4	4	4	2	 	1	2	 
PE191063	1	100	1	6	4	 	 	 	 	 	 
PE191064	1	300	1	4	4	2	1	2	1	1	2
PE191065	1	100	1	4	4	2	1	 	1	1	 
PE191065	2	10350	1	1	1	 	 	 	 	 	 
PE191066	1	100	1	2	4	 	 	 	 	 	 
PE191067	1	400	1	4	4	0	 	 	0	 	 
PE191067	2	2	4	4	6	0	 	 	0	 	 
PE191067	3	4166	1	4	6	0	 	 	0	 	 
PE191067	4	4000	1	4	6	0	 	 	0	 	 
PE191068	1	250	1	4	4	0	 	 	0	 	 
PE191069	1	200	1	4	4	0	 	 	0	 	 
PE191070	1	200	1	4	4	4	1	2	1	1	2
PE191071	1	200	1	2	4	 	 	 	 	 	 
PE191071	2	220	1	4	8	0	 	 	0	 	 
PE191071	3	1	4	4	15	4	1	 	1	1	 
PE191071	4	120	1	4	8	4	1	 	1	1	 
PE191072	1	100	1	4	4	1	4	5	1	4	5
PE191072	2	1	2	4	1	1	4	5	1	4	5
PE191073	1	100	1	1	4	 	 	 	 	 	 
PE191073	2	2	4	2	1	 	 	 	 	 	 
PE191074	1	275	1	4	4	1	1	2	1	1	2
PE191075	1	200	1	4	4	1	1	 	0	 	 
PE191076	1	200	1	2	4	 	 	 	 	 	 
PE191076	2	120	1	2	4	 	 	 	 	 	 
PE191076	3	120	1	4	8	1	2	1	0	 	 
PE191076	4	7	4	1	1	 	 	 	 	 	 
PE191077	1	250	1	4	4	1	1	2	1	1	2
PE191077	2	250	1	4	4	1	1	2	1	1	2
PE191078	1	300	1	2	4	 	 	 	 	 	 
PE191079	1	20	1	2	4	 	 	 	 	 	 
PE191079	2	2	4	1	1	 	 	 	 	 	 
PE191080	1	190	1	4	4	0	 	 	1	4	5
PE191081	1	36	1	4	4	0	 	 	1	1	 
PE191082	1	90	1	4	4	1	1	2	1	1	2
PE191082	2	90	1	4	8	1	1	2	1	1	2
PE191083	1	200	1	4	4	0	 	 	1	1	2
PE191084	1	200	1	1	4	 	 	 	 	 	 
PE191084	2	4.5	4	4	1	1	3	 	1	3	 
PE191084	3	200	1	4	4	1	3	 	1	3	 
PE191085	1	90	1	4	8	0	 	 	1	1	2
PE191085	2	50	1	2	4	 	 	 	 	 	 
PE191086	1	180	1	4	4	2	2	 	1	1	2
PE191086	2	170	1	4	4	2	1	 	1	1	2
PE191086	3	3300	1	4	1	2	2	 	1	1	2
PE191087	1	150	1	2	4	 	 	 	 	 	 
PE191088	1	90	1	4	4	1	1	2	1	1	2
PE191088	2	7500	1	4	1	1	1	2	1	1	2
PE191089	1	40	1	2	4	 	 	 	 	 	 
PE191089	2	1	4	2	1	 	 	 	 	 	 
PE191090	1	65	1	4	4	2	5	6	0	 	 
PE191091	1	120	1	4	4	0	 	 	0	 	 
PE191092	1	160	1	4	4	0	 	 	1	1	17
PE191093	1	120	1	4	8	0	 	 	1	1	2
PE191093	2	300	1	7	4	 	 	 	 	 	 
PE191094	1	200	1	4	4	1	1	 	1	1	 
PE191095	1	300	1	4	4	1	1	2	1	1	2
PE191096	1	790	1	4	4	4	6	 	1	6	 
PE191096	2	12000	1	4	1	4	6	 	1	6	 
PE191096	3	 	1	4	4	4	1	2	1	1	2
PE191097	1	150	1	4	4	2	1	2	0	 	 
PE191098	1	140	1	4	4	1	1	 	1	1	 
PE191099	1	120	1	4	4	1	1	2	1	1	2
PE191100	1	180	1	4	4	4	3	 	1	3	 
PE191101	1	100	1	2	4	 	 	 	 	 	 
PE191103	1	150	1	4	4	1	1	 	1	2	1
PE191103	2	200	1	1	4	 	 	 	 	 	 
PE191104	1	140	1	2	4	 	 	 	 	 	 
PE191104	2	28	1	4	4	2	1	2	1	1	2
PE201001	1	200	1	1	4	 	 	 	 	 	 
PE201002	1	50	1	2	4	 	 	 	 	 	 
PE201003	1	116	1	4	4	4	1	 	1	1	16
PE201004	1	70	1	4	4	1	1	2	1	1	2
PE201004	2	5	3	3	1	 	 	 	 	 	 
PE201005	1	150	1	4	4	4	1	2	1	1	2
PE201005	2	300	1	4	8	4	1	2	1	1	2
PE201006	1	180	1	1	4	 	 	 	 	 	 
PE201006	2	60	1	1	4	 	 	 	 	 	 
PE201007	1	40.5	1	2	4	 	 	 	 	 	 
PE201007	2	54	1	4	8	1	2	 	1	2	 
PE201008	1	150	1	2	4	 	 	 	 	 	 
PE201008	2	500	1	4	1	2	1	2	1	1	2
PE201008	3	10000	1	2	1	 	 	 	 	 	 
PE201008	4	10000	1	2	8	 	 	 	 	 	 
PE201010	1	100	1	2	4	 	 	 	 	 	 
PE201011	1	80	1	4	4	4	3	 	1	3	 
PE201011	2	25	1	4	1	4	3	 	1	3	 
PE201011	3	25	1	4	1	4	3	 	1	3	 
PE201011	4	25	1	4	1	4	3	 	1	3	 
PE201012	1	200	1	4	4	1	1	2	1	1	2
PE201012	2	200	1	2	1	 	 	 	 	 	 
PE201013	1	16	1	1	4	 	 	 	 	 	 
PE201013	2	5	2	4	1	1	1	2	1	1	2
PE201013	3	2	2	4	8	1	1	2	1	1	2
PE201013	4	2500	1	4	1	1	1	2	1	1	2
PE201014	1	300	1	2	4	 	 	 	 	 	 
PE201014	2	110	1	4	8	1	1	2	1	1	2
PE201014	3	110	1	4	8	1	1	2	1	1	2
PE201015	1	200	1	1	4	 	 	 	 	 	 
PE201016	1	200	1	4	4	1	16	 	1	16	 
PE201017	1	200	1	4	4	2	1	17	1	1	17
PE201017	2	18	1	4	4	2	1	17	1	1	17
PE201018	1	200	1	4	4	1	3	4	1	3	4
PE201018	2	5000	1	4	1	1	3	4	1	3	4
PE201018	3	100	1	4	1	1	3	4	1	3	4
PE201018	4	100	1	4	8	1	3	4	1	3	4
PE201020	1	35	1	2	4	 	 	 	 	 	 
PE201021	1	40	1	1	4	 	 	 	 	 	 
PE201022	1	200	1	4	4	2	1	2	1	1	2
PE201023	1	240	1	4	4	4	1	2	1	1	 
PE201023	2	100	1	4	4	4	1	2	1	1	 
PE201023	3	80	1	4	4	4	1	2	1	1	 
PE201023	4	80	1	4	4	4	1	2	1	1	 
PE201023	5	80	1	4	4	4	1	2	1	1	 
PE201023	6	240	1	4	4	4	1	2	1	1	 
PE201023	7	40	1	4	1	4	1	2	1	1	 
PE201023	8	40	1	4	1	4	1	2	1	1	 
PE201023	9	50	1	4	1	4	1	2	1	1	 
PE201023	10	50	1	4	1	4	1	2	1	1	 
PE201024	1	24	1	2	4	 	 	 	 	 	 
PE201025	1	16	1	1	4	 	 	 	 	 	 
PE201025	2	110	1	4	8	1	1	 	1	1	 
PE201026	1	150	1	4	4	4	1	2	1	1	2
PE201026	2	20	1	1	4	 	 	 	 	 	 
PE201026	3	2000	1	4	1	4	1	 	0	 	 
PE201027	1	60	1	1	4	 	 	 	 	 	 
PE201028	1	42	1	2	4	 	 	 	 	 	 
PE201029	1	50	1	1	4	 	 	 	 	 	 
PE201030	1	120	1	4	4	2	1	2	1	1	2
PE201030	2	100	1	4	4	4	1	2	1	1	2
PE201030	3	8000	1	5	1	2	1	2	0	 	 
PE201032	1	20	1	1	4	 	 	 	 	 	 
PE201033	1	25	1	1	4	 	 	 	 	 	 
PE201034	1	750	1	4	4	2	3	4	0	 	 
PE201035	1	300	1	2	4	 	 	 	 	 	 
PE201036	1	25	1	1	4	 	 	 	 	 	 
PE201038	1	180	1	4	4	1	1	2	1	1	2
PE201041	1	50	1	2	4	 	 	 	 	 	 
PE201041	2	30	2	2	10	 	 	 	 	 	 
PE201042	1	180	1	4	4	4	1	2	1	1	2
PE201042	2	2	2	4	1	4	1	2	1	1	2
PE201042	3	.5	2	4	1	4	1	2	1	1	2
PE201042	4	2	2	4	8	4	1	2	1	1	2
PE201043	1	100	1	4	4	1	1	 	1	1	2
PE201043	2	2	2	4	1	1	1	 	0	 	 
PE201043	3	450	1	4	8	1	1	 	1	1	2
PE201043	4	400	1	3	1	 	 	 	 	 	 
PE201044	1	200	1	1	4	 	 	 	 	 	 
PE201045	1	200	1	4	4	4	1	2	1	1	2
PE201045	2	6	2	4	1	4	1	2	1	1	2
PE201045	3	15	2	4	8	4	1	2	1	1	2
PE201045	4	200	1	4	4	4	1	2	1	1	2
PE201045	5	8	1	1	4	 	 	 	 	 	 
PE201048	1	80	1	1	4	 	 	 	 	 	 
PE201048	2	15	1	1	4	 	 	 	 	 	 
PE201048	3	450	1	4	4	1	2	 	0	 	 
PE201049	1	12	1	1	4	 	 	 	 	 	 
PE201050	1	160	1	4	4	1	1	2	1	1	2
PE201051	1	90	1	1	4	 	 	 	 	 	 
PE201051	2	120	1	4	8	1	1	 	1	1	 
PE201054	1	100	1	4	4	1	1	2	0	 	 
PE201054	2	600	1	4	8	1	1	2	0	 	 
PE201055	1	80	1	1	4	 	 	 	 	 	 
PE201055	2	.5	2	4	15	1	1	2	1	1	2
PE201056	1	100	1	4	4	4	1	2	1	1	2
PE201056	2	100	1	4	8	4	1	2	1	1	2
PE201056	3	100	1	4	8	4	1	2	1	1	2
PE201057	1	60	1	4	4	2	1	2	0	 	 
PE201057	2	120	1	4	4	2	1	2	0	 	 
PE201057	3	480	1	4	1	2	1	2	0	 	 
PE201057	4	400	1	4	1	2	1	2	0	 	 
PE201057	5	380	1	4	1	2	1	2	0	 	 
PE201057	6	300	1	4	1	2	1	2	0	 	 
PE201057	7	300	1	4	1	2	1	2	0	 	 
PE201057	8	300	1	4	1	2	1	2	0	 	 
PE201057	9	480	1	4	1	2	1	2	0	 	 
PE201057	10	400	1	4	1	2	1	2	0	 	 
PE201057	11	380	1	4	1	2	1	2	0	 	 
PE201058	1	30	1	2	4	 	 	 	 	 	 
PE201059	1	300	1	4	4	1	1	2	1	1	2
PE201059	2	300	1	1	4	 	 	 	 	 	 
PE201059	3	160	1	4	4	1	1	2	1	1	2
PE201060	1	90	1	4	4	1	1	2	1	1	2
PE201060	2	4	4	1	1	 	 	 	 	 	 
PE201061	1	10	1	1	4	 	 	 	 	 	 
PE201062	1	16	1	1	4	 	 	 	 	 	 
PE201063	1	40	1	4	4	0	 	 	0	 	 
PE201063	2	30	1	1	4	 	 	 	 	 	 
PE201064	1	80	1	1	4	 	 	 	 	 	 
PE201065	1	100	1	2	4	 	 	 	 	 	 
PE201066	1	200	1	4	8	0	 	 	1	1	2
PE201066	2	3	2	4	1	0	 	 	1	1	2
PE201066	3	30	1	1	4	 	 	 	 	 	 
PE201067	1	210	1	2	4	 	 	 	 	 	 
PE201067	2	100	1	4	4	4	1	2	1	1	2
PE201068	1	70	1	4	4	2	1	2	0	 	 
PE201068	2	36	1	1	4	 	 	 	 	 	 
PE201069	1	200	1	4	4	4	1	2	1	1	2
PE201069	2	600	1	3	1	 	 	 	 	 	 
PE201069	3	400	1	3	1	 	 	 	 	 	 
PE201069	4	200	1	3	1	 	 	 	 	 	 
PE201069	5	200	1	3	1	 	 	 	 	 	 
PE201070	1	400	1	2	4	 	 	 	 	 	 
PE201071	1	280	1	4	4	4	1	2	1	1	2
PE201072	1	200	1	4	4	4	1	2	1	1	2
PE201073	1	20	1	1	4	 	 	 	 	 	 
PE201074	1	600	1	4	4	1	1	2	1	1	2
PE201074	2	120	1	4	15	1	1	2	1	1	2
PE201075	1	370	1	2	4	 	 	 	 	 	 
PE201075	2	9	1	1	4	 	 	 	 	 	 
PE201076	1	160	1	4	4	1	1	2	1	1	2
PE201077	1	130	1	1	4	 	 	 	 	 	 
PE201077	2	1	3	4	8	1	1	2	1	1	2
PE201078	1	120	1	4	4	1	1	2	1	1	2
PE201078	2	2500	1	4	1	1	1	2	1	1	2
PE201079	1	120	1	2	4	 	 	 	 	 	 
PE201079	2	100	1	4	8	1	1	2	0	 	 
PE201080	1	185	1	4	4	4	19	 	1	19	 
PE201080	2	5000	1	4	1	4	19	 	1	19	 
PE201080	3	5000	1	4	1	4	19	 	1	19	 
PE201080	4	2500	1	4	8	4	19	 	1	19	 
PE201081	1	120	1	2	4	 	 	 	 	 	 
PE201082	1	420	1	4	4	4	1	 	1	1	 
PE201082	2	450	1	4	4	4	1	 	1	1	 
PE201083	1	20	1	1	4	 	 	 	 	 	 
PE201083	2	4	2	4	1	4	1	2	1	1	2
PE201083	3	3	2	4	8	4	1	2	1	1	2
PE201085	1	160	1	4	4	1	5	 	1	5	 
PE201085	2	80	1	4	4	1	5	 	1	5	 
PE201086	1	20	1	2	4	 	 	 	 	 	 
PE201087	1	50	1	2	4	 	 	 	 	 	 
PE201088	1	24	1	2	4	 	 	 	 	 	 
PE201088	2	16	1	1	4	 	 	 	 	 	 
PE201090	1	168	1	4	1	1	1	2	1	1	2
PE201090	2	1	2	4	1	1	1	2	1	1	2
PE201091	1	14	1	2	4	 	 	 	 	 	 
PE201092	1	12	1	1	4	 	 	 	 	 	 
PE201093	1	120	1	4	4	1	1	2	1	1	2
PE201093	2	170	2	4	10	1	1	2	1	1	2
PE201093	3	100	1	4	4	1	1	2	1	1	2
PE201094	1	220	1	4	4	1	1	2	1	1	2
PE201096	1	100	1	2	4	 	 	 	 	 	 
PE201097	1	60	1	2	4	 	 	 	 	 	 
PE201097	2	600	1	3	1	1	1	2	1	1	2
PE201098	1	80	1	1	4	 	 	 	 	 	 
PE201099	1	100	1	1	4	 	 	 	 	 	 
PE201099	2	500	1	4	1	 	 	 	99	 	 
PE201100	1	70	1	2	4	 	 	 	 	 	 
PE201101	1	160	1	1	4	 	 	 	 	 	 
PE201101	2	420	1	1	5	 	 	 	 	 	 
PE201102	1	120	1	2	4	 	 	 	 	 	 
PE201102	2	.5	2	4	1	1	1	2	0	 	 
PE201102	3	80	1	4	4	1	1	2	0	 	 
