formno	childid	actid	actyest	whoact	choice
R2INDX	PE101013	3	2	5	1
R2INDX	PE101013	4	44	1	1
R2INDX	PE101014	1	1	5	1
R2INDX	PE101014	2	44	12	1
R2INDX	PE101014	3	12	12	1
R2INDX	PE101014	4	2	1	1
R2INDX	PE101015	1	1	5	1
R2INDX	PE101015	2	44	9	1
R2INDX	PE101015	3	12	3	1
R2INDX	PE101016	1	1	5	0
R2INDX	PE101016	2	2	12	1
R2INDX	PE101016	3	44	11	1
R2INDX	PE101016	4	12	12	1
R2INDX	PE101017	1	1	5	0
R2INDX	PE101017	2	2	1	0
R2INDX	PE101017	3	44	9	1
R2INDX	PE101018	1	1	5	0
R2INDX	PE101018	2	44	12	1
R2INDX	PE101018	3	2	1	0
R2INDX	PE101019	1	1	5	0
R2INDX	PE101019	2	2	1	0
R2INDX	PE101019	3	44	12	1
R2INDX	PE101019	4	12	12	1
R2INDX	PE101020	1	2	1	0
R2INDX	PE101020	2	1	5	0
R2INDX	PE101020	3	44	11	1
R2INDX	PE101021	1	1	5	1
R2INDX	PE101021	2	12	6	1
R2INDX	PE101021	3	2	1	1
R2INDX	PE101021	4	44	6	1
R2INDX	PE101022	1	1	5	0
R2INDX	PE101022	2	2	1	0
R2INDX	PE101022	3	44	1	1
R2INDX	PE101023	1	1	5	0
R2INDX	PE101023	2	2	2	0
R2INDX	PE101023	3	44	12	1
R2INDX	PE101023	4	12	12	1
R2INDX	PE101024	1	1	5	0
R2INDX	PE101024	2	2	1	1
R2INDX	PE101024	3	44	1	1
R2INDX	PE101025	1	1	5	0
R2INDX	PE101025	2	45	9	1
R2INDX	PE101025	3	12	12	1
R2INDX	PE101025	4	2	1	1
R2INDX	PE101026	1	1	5	0
R2INDX	PE101026	2	2	1	0
R2INDX	PE101026	3	44	6	1
R2INDX	PE101027	1	1	5	0
R2INDX	PE101027	2	2	1	0
R2INDX	PE101027	3	12	1	1
R2INDX	PE101027	4	44	10	1
R2INDX	PE101028	1	1	5	0
R2INDX	PE101028	2	44	8	1
R2INDX	PE101028	3	2	1	0
R2INDX	PE101029	1	1	5	0
R2INDX	PE101029	2	2	1	0
R2INDX	PE101029	3	44	12	1
R2INDX	PE101030	1	44	12	1
R2INDX	PE101030	2	5	1	1
R2INDX	PE101030	3	3	1	1
R2INDX	PE101031	1	1	5	0
R2INDX	PE101031	2	44	6	1
R2INDX	PE101032	1	7	1	0
R2INDX	PE101032	2	45	12	1
R2INDX	PE101032	3	44	9	1
R2INDX	PE101033	1	1	5	0
R2INDX	PE101033	2	2	1	0
R2INDX	PE101033	3	45	11	1
R2INDX	PE101033	4	12	7	1
R2INDX	PE101034	1	1	5	0
R2INDX	PE101034	2	2	1	0
R2INDX	PE101034	3	45	6	1
R2INDX	PE101035	1	1	5	1
R2INDX	PE101035	2	2	1	1
R2INDX	PE101035	3	45	8	1
R2INDX	PE101036	1	1	5	1
R2INDX	PE101036	2	44	6	1
R2INDX	PE101036	3	2	6	1
R2INDX	PE101037	1	1	5	1
R2INDX	PE101037	2	2	1	1
R2INDX	PE101037	3	44	11	1
R2INDX	PE101039	1	1	5	1
R2INDX	PE101039	2	2	1	1
R2INDX	PE101039	3	44	6	1
R2INDX	PE101039	4	12	6	1
R2INDX	PE101040	1	1	5	0
R2INDX	PE101040	2	2	1	0
R2INDX	PE101040	3	44	9	1
R2INDX	PE101040	4	12	1	1
R2INDX	PE101041	1	1	1	1
R2INDX	PE101041	2	2	1	1
R2INDX	PE101041	3	44	1	1
R2INDX	PE101041	4	45	11	1
R2INDX	PE101041	5	12	9	1
R2INDX	PE101043	1	12	1	1
R2INDX	PE101043	2	44	1	1
R2INDX	PE101044	1	1	5	1
R2INDX	PE101044	2	2	1	1
R2INDX	PE101044	3	44	9	1
R2INDX	PE101045	1	1	5	1
R2INDX	PE101045	2	2	1	1
R2INDX	PE101045	3	44	9	1
R2INDX	PE101046	1	1	10	1
R2INDX	PE101046	2	2	1	1
R2INDX	PE101046	3	44	7	1
R2INDX	PE101048	1	1	5	1
R2INDX	PE101048	2	45	11	1
R2INDX	PE101048	3	2	1	1
R2INDX	PE101049	1	1	5	0
R2INDX	PE101049	2	2	1	0
R2INDX	PE101049	3	44	12	1
R2INDX	PE101049	4	12	12	1
R2INDX	PE101050	1	1	10	0
R2INDX	PE101050	2	2	1	0
R2INDX	PE101050	3	45	11	1
R2INDX	PE101051	1	1	5	1
R2INDX	PE101051	2	2	1	1
R2INDX	PE101051	3	44	11	1
R2INDX	PE101052	1	1	5	1
R2INDX	PE101052	2	2	1	1
R2INDX	PE101052	3	44	10	1
R2INDX	PE101053	1	1	10	0
R2INDX	PE101053	2	2	3	1
R2INDX	PE101053	3	44	9	1
R2INDX	PE101054	1	1	5	1
R2INDX	PE101054	2	2	1	1
R2INDX	PE101054	3	44	9	1
R2INDX	PE101055	1	1	5	1
R2INDX	PE101055	2	2	1	1
R2INDX	PE101055	3	44	9	1
R2INDX	PE101056	1	1	5	0
R2INDX	PE101056	2	2	1	0
R2INDX	PE101056	3	44	11	1
R2INDX	PE101057	1	1	5	0
R2INDX	PE101057	2	2	1	0
R2INDX	PE101057	3	45	6	0
R2INDX	PE101057	4	11	1	1
R2INDX	PE101058	1	1	5	0
R2INDX	PE101058	2	2	1	0
R2INDX	PE101058	3	45	1	1
R2INDX	PE101059	1	1	5	0
R2INDX	PE101059	2	44	9	1
R2INDX	PE101059	3	2	1	0
R2INDX	PE101059	4	12	12	1
R2INDX	PE101061	1	1	5	0
R2INDX	PE101061	2	2	1	0
R2INDX	PE101061	3	12	1	1
R2INDX	PE101061	4	44	9	1
R2INDX	PE101062	1	1	5	1
R2INDX	PE101062	2	45	7	1
R2INDX	PE101062	3	2	6	1
R2INDX	PE101062	4	44	6	1
R2INDX	PE101063	1	1	5	1
R2INDX	PE101063	2	12	1	1
R2INDX	PE101063	3	2	1	1
R2INDX	PE101063	4	44	12	1
R2INDX	PE101064	1	1	5	0
R2INDX	PE101064	2	44	1	1
R2INDX	PE101064	3	2	1	0
R2INDX	PE101065	1	44	12	1
R2INDX	PE101065	2	7	12	1
R2INDX	PE101066	1	45	9	1
R2INDX	PE101066	2	2	1	1
R2INDX	PE101066	3	1	5	1
R2INDX	PE101067	1	1	5	1
R2INDX	PE101067	2	2	1	1
R2INDX	PE101067	3	44	6	1
R2INDX	PE101069	1	1	5	1
R2INDX	PE101069	2	2	2	1
R2INDX	PE101069	3	44	2	1
R2INDX	PE101069	4	45	2	1
R2INDX	PE101069	5	12	2	1
R2INDX	PE101070	1	44	3	1
R2INDX	PE101070	2	46	1	0
R2INDX	PE101071	1	20	3	1
R2INDX	PE101071	2	44	3	1
R2INDX	PE101072	1	1	11	0
R2INDX	PE101072	2	46	11	0
R2INDX	PE101072	3	2	1	0
R2INDX	PE101072	4	44	1	1
R2INDX	PE101072	5	12	1	1
R2INDX	PE101073	1	1	5	1
R2INDX	PE101073	2	46	6	1
R2INDX	PE101073	3	2	1	1
R2INDX	PE101074	1	1	5	0
R2INDX	PE101074	2	44	11	1
R2INDX	PE101074	3	12	12	1
R2INDX	PE101074	4	2	12	1
R2INDX	PE101075	1	1	1	1
R2INDX	PE101075	2	2	1	1
R2INDX	PE101075	3	44	6	1
R2INDX	PE101075	4	12	6	1
R2INDX	PE101076	1	1	5	0
R2INDX	PE101076	2	2	12	1
R2INDX	PE101076	3	11	12	1
R2INDX	PE101076	4	13	6	0
R2INDX	PE101076	5	45	11	1
R2INDX	PE101076	6	12	12	1
R2INDX	PE101077	1	1	1	0
R2INDX	PE101077	2	45	11	1
R2INDX	PE101077	3	2	12	1
R2INDX	PE101077	4	12	12	1
R2INDX	PE101078	1	1	11	1
R2INDX	PE101078	2	2	12	1
R2INDX	PE101078	3	45	11	1
R2INDX	PE101078	4	12	12	1
R2INDX	PE101079	1	44	6	1
R2INDX	PE101079	2	12	6	1
R2INDX	PE101080	1	1	6	0
R2INDX	PE101080	2	2	12	1
R2INDX	PE101080	3	12	12	1
R2INDX	PE101081	1	44	1	1
R2INDX	PE101081	2	12	1	1
R2INDX	PE101082	1	1	5	0
R2INDX	PE101082	2	2	1	0
R2INDX	PE101082	3	45	1	1
R2INDX	PE101083	1	1	5	0
R2INDX	PE101083	2	2	1	0
R2INDX	PE101083	3	44	1	1
R2INDX	PE101084	1	1	11	0
R2INDX	PE101084	2	2	1	0
R2INDX	PE101084	3	44	1	1
R2INDX	PE101085	1	1	11	0
R2INDX	PE101085	2	2	1	0
R2INDX	PE101085	3	44	1	1
R2INDX	PE101086	1	1	11	0
R2INDX	PE101086	2	46	11	0
R2INDX	PE101086	3	2	1	1
R2INDX	PE101086	4	44	1	1
R2INDX	PE101087	1	1	5	0
R2INDX	PE101087	2	2	1	0
R2INDX	PE101087	3	44	1	1
R2INDX	PE101088	1	1	11	0
R2INDX	PE101088	2	46	11	0
R2INDX	PE101088	3	2	1	0
R2INDX	PE101088	4	44	1	1
R2INDX	PE101089	1	1	5	1
R2INDX	PE101089	2	2	1	0
R2INDX	PE101089	3	44	7	1
R2INDX	PE101089	4	12	7	1
R2INDX	PE101090	1	1	5	0
R2INDX	PE101090	2	2	1	0
R2INDX	PE101090	3	45	11	1
R2INDX	PE101091	1	1	5	1
R2INDX	PE101091	2	44	11	1
R2INDX	PE101091	3	2	1	0
R2INDX	PE101092	1	1	5	0
R2INDX	PE101092	2	44	9	1
R2INDX	PE101092	3	12	1	1
R2INDX	PE101093	1	1	5	0
R2INDX	PE101093	2	2	5	0
R2INDX	PE101093	3	44	6	1
R2INDX	PE101093	4	12	12	1
R2INDX	PE101094	1	1	5	0
R2INDX	PE101094	2	44	6	1
R2INDX	PE101094	3	2	6	1
R2INDX	PE101094	4	12	6	1
R2INDX	PE101095	1	1	5	1
R2INDX	PE101095	2	44	9	1
R2INDX	PE101095	3	2	6	0
R2INDX	PE101095	4	12	12	1
R2INDX	PE101096	1	1	5	0
R2INDX	PE101096	2	2	12	1
R2INDX	PE101096	3	44	6	1
R2INDX	PE101096	4	12	6	1
R2INDX	PE101097	1	2	1	1
R2INDX	PE101097	2	12	12	1
R2INDX	PE101097	3	1	5	0
R2INDX	PE101097	4	44	12	1
R2INDX	PE101098	1	1	1	0
R2INDX	PE101098	2	44	11	1
R2INDX	PE101098	3	2	12	1
R2INDX	PE101098	4	12	12	1
R2INDX	PE101099	1	1	1	1
R2INDX	PE101099	2	45	11	1
R2INDX	PE101099	3	2	12	1
R2INDX	PE101099	4	12	12	1
R2INDX	PE101100	1	1	1	1
R2INDX	PE101100	2	20	1	0
R2INDX	PE101100	3	2	1	1
R2INDX	PE101100	4	12	1	1
R2INDX	PE101101	1	1	5	0
R2INDX	PE101101	2	2	1	0
R2INDX	PE101101	3	44	1	1
R2INDX	PE101102	1	1	5	1
R2INDX	PE101102	2	45	11	1
R2INDX	PE101102	3	2	12	1
R2INDX	PE101102	4	12	12	1
R2INDX	PE101103	1	1	5	1
R2INDX	PE101103	2	2	3	1
R2INDX	PE101103	3	44	6	1
R2INDX	PE101103	4	12	6	1
R2INDX	PE101104	1	1	5	0
R2INDX	PE101104	2	44	6	1
R2INDX	PE101104	3	2	1	1
R2INDX	PE101104	4	12	6	1
R2INDX	PE111002	1	44	1	1
R2INDX	PE111002	2	3	1	1
R2INDX	PE111003	1	1	5	0
R2INDX	PE111003	2	2	1	1
R2INDX	PE111003	3	44	1	1
R2INDX	PE111004	1	1	5	0
R2INDX	PE111004	2	2	1	0
R2INDX	PE111004	3	45	1	1
R2INDX	PE111005	1	1	6	1
R2INDX	PE111005	2	3	12	1
R2INDX	PE111005	3	44	6	1
R2INDX	PE111005	4	2	12	1
R2INDX	PE111006	1	23	1	0
R2INDX	PE111006	2	45	1	1
R2INDX	PE111007	1	44	1	1
R2INDX	PE111008	1	1	5	0
R2INDX	PE111008	2	44	6	1
R2INDX	PE111008	3	12	6	1
R2INDX	PE111009	1	1	5	0
R2INDX	PE111009	2	17	1	1
R2INDX	PE111009	3	2	1	1
R2INDX	PE111009	4	44	1	1
R2INDX	PE111010	1	6	1	1
R2INDX	PE111010	2	17	1	1
R2INDX	PE111011	1	1	1	1
R2INDX	PE111011	2	2	1	1
R2INDX	PE111011	3	44	11	1
R2INDX	PE111012	1	44	12	1
R2INDX	PE111012	2	2	1	2
R2INDX	PE111012	3	1	5	2
R2INDX	PE111012	4	12	1	1
R2INDX	PE111013	1	7	1	1
R2INDX	PE111013	2	44	1	1
R2INDX	PE111014	1	1	5	0
R2INDX	PE111014	2	46	10	0
R2INDX	PE111014	3	2	1	0
R2INDX	PE111015	1	1	6	1
R2INDX	PE111015	2	23	12	1
R2INDX	PE111015	3	44	6	1
R2INDX	PE111015	4	2	6	0
R2INDX	PE111016	1	5	6	0
R2INDX	PE111016	2	44	6	1
R2INDX	PE111017	1	44	9	1
R2INDX	PE111017	2	1	5	0
R2INDX	PE111018	1	1	5	0
R2INDX	PE111018	2	2	6	0
R2INDX	PE111018	3	45	6	1
R2INDX	PE111019	1	2	2	1
R2INDX	PE111019	2	44	2	1
R2INDX	PE111019	3	12	2	1
R2INDX	PE111019	4	1	5	1
R2INDX	PE111020	1	44	6	1
R2INDX	PE111021	1	45	7	1
R2INDX	PE111021	2	7	1	1
R2INDX	PE111021	3	3	1	1
R2INDX	PE111021	4	45	7	1
R2INDX	PE111022	1	1	5	0
R2INDX	PE111022	2	2	1	0
R2INDX	PE111022	3	45	11	1
R2INDX	PE111023	1	44	1	1
R2INDX	PE111024	1	7	1	1
R2INDX	PE111024	2	44	1	1
R2INDX	PE111025	1	1	5	0
R2INDX	PE111025	2	2	6	0
R2INDX	PE111025	3	44	6	1
R2INDX	PE111027	1	1	5	0
R2INDX	PE111027	2	3	12	0
R2INDX	PE111027	3	5	12	0
R2INDX	PE111027	4	2	12	0
R2INDX	PE111027	5	44	7	1
R2INDX	PE111027	6	45	11	1
R2INDX	PE111028	1	1	5	0
R2INDX	PE111028	2	44	6	1
R2INDX	PE111028	3	6	1	0
R2INDX	PE111028	4	2	1	0
R2INDX	PE111029	1	44	1	1
R2INDX	PE111030	1	17	1	1
R2INDX	PE111032	1	44	1	1
R2INDX	PE111032	2	5	1	1
R2INDX	PE111034	1	6	12	1
R2INDX	PE111034	2	44	12	1
R2INDX	PE111035	1	7	6	1
R2INDX	PE111035	2	44	6	1
R2INDX	PE111036	1	45	11	1
R2INDX	PE111036	2	6	12	1
R2INDX	PE111037	1	7	1	2
R2INDX	PE111037	2	44	6	1
R2INDX	PE111038	44	44	1	1
R2INDX	PE111039	1	45	10	1
R2INDX	PE111039	2	7	6	1
R2INDX	PE111039	3	44	7	1
R2INDX	PE111040	1	1	5	1
R2INDX	PE111040	2	2	1	1
R2INDX	PE111040	3	44	1	1
R2INDX	PE111042	1	1	1	0
R2INDX	PE111042	2	2	1	1
R2INDX	PE111042	3	44	9	1
R2INDX	PE111044	1	1	5	1
R2INDX	PE111044	2	2	1	1
R2INDX	PE111044	3	44	6	1
R2INDX	PE111044	4	12	6	1
R2INDX	PE111045	1	1	5	0
R2INDX	PE111045	2	2	6	1
R2INDX	PE111045	3	6	1	0
R2INDX	PE111045	4	17	6	1
R2INDX	PE111046	1	44	2	1
R2INDX	PE111046	2	17	7	1
R2INDX	PE111046	3	23	7	1
R2INDX	PE111047	1	1	5	0
R2INDX	PE111047	2	2	1	0
R2INDX	PE111047	3	44	7	1
R2INDX	PE111048	1	1	11	1
R2INDX	PE111048	2	2	1	1
R2INDX	PE111048	3	46	7	1
R2INDX	PE111049	1	1	5	0
R2INDX	PE111049	2	17	7	1
R2INDX	PE111050	1	44	7	1
R2INDX	PE111050	2	7	1	1
R2INDX	PE111052	1	1	5	0
R2INDX	PE111052	2	2	6	0
R2INDX	PE111052	3	8	6	0
R2INDX	PE111054	1	44	7	1
R2INDX	PE111056	1	45	9	1
R2INDX	PE111056	2	44	9	1
R2INDX	PE111057	1	1	5	0
R2INDX	PE111057	2	2	6	0
R2INDX	PE111057	3	45	6	1
R2INDX	PE111058	1	1	5	0
R2INDX	PE111058	2	45	9	1
R2INDX	PE111058	3	2	1	1
R2INDX	PE111059	1	1	5	0
R2INDX	PE111059	2	2	2	0
R2INDX	PE111059	3	45	9	1
R2INDX	PE111059	4	7	1	1
R2INDX	PE111061	1	44	1	1
R2INDX	PE111061	2	7	1	1
R2INDX	PE111062	1	5	1	1
R2INDX	PE111062	2	44	12	1
R2INDX	PE111062	3	23	12	1
R2INDX	PE111063	1	1	5	0
R2INDX	PE111063	2	2	1	1
R2INDX	PE111063	3	44	8	1
R2INDX	PE111064	1	1	5	1
R2INDX	PE111064	2	2	1	1
R2INDX	PE111064	3	44	1	1
R2INDX	PE111065	1	5	1	1
R2INDX	PE111065	2	45	1	1
R2INDX	PE111065	3	44	1	1
R2INDX	PE111066	1	1	5	0
R2INDX	PE111066	2	2	1	1
R2INDX	PE111066	3	44	1	1
R2INDX	PE111068	1	1	5	0
R2INDX	PE111068	2	46	9	1
R2INDX	PE111068	3	2	1	0
R2INDX	PE111068	4	44	1	1
R2INDX	PE111069	1	1	5	0
R2INDX	PE111069	2	2	1	0
R2INDX	PE111069	3	44	8	1
R2INDX	PE111071	1	1	5	0
R2INDX	PE111071	2	2	6	0
R2INDX	PE111071	3	4	12	0
R2INDX	PE111071	4	3	12	0
R2INDX	PE111071	5	12	7	1
R2INDX	PE111071	6	44	7	0
R2INDX	PE111074	1	1	5	0
R2INDX	PE111074	2	2	6	1
R2INDX	PE111074	3	44	6	1
R2INDX	PE111076	1	1	5	0
R2INDX	PE111076	2	2	1	1
R2INDX	PE111076	3	44	6	1
R2INDX	PE111077	1	1	5	0
R2INDX	PE111077	2	45	11	1
R2INDX	PE111077	3	2	1	0
R2INDX	PE111077	4	12	6	1
R2INDX	PE111079	1	2	6	0
R2INDX	PE111079	2	1	5	0
R2INDX	PE111079	3	5	1	1
R2INDX	PE111079	4	44	7	1
R2INDX	PE111080	1	2	3	0
R2INDX	PE111080	2	1	5	0
R2INDX	PE111080	3	17	8	1
R2INDX	PE111081	1	2	1	0
R2INDX	PE111081	2	1	5	0
R2INDX	PE111081	3	17	7	0
R2INDX	PE111082	1	44	7	1
R2INDX	PE111083	1	20	1	0
R2INDX	PE111083	2	44	11	1
R2INDX	PE111084	1	5	1	1
R2INDX	PE111084	2	7	1	1
R2INDX	PE111084	3	45	12	1
R2INDX	PE111084	4	22	12	1
R2INDX	PE111084	5	44	12	1
R2INDX	PE111085	1	1	5	1
R2INDX	PE111085	2	2	12	1
R2INDX	PE111085	3	44	6	1
R2INDX	PE111086	1	44	6	1
R2INDX	PE111087	1	1	1	1
R2INDX	PE111087	2	2	12	1
R2INDX	PE111087	3	44	12	1
R2INDX	PE111089	1	23	1	0
R2INDX	PE111089	2	44	6	1
R2INDX	PE111090	1	1	5	0
R2INDX	PE111090	2	46	9	1
R2INDX	PE111090	3	2	1	0
R2INDX	PE111090	4	44	1	1
R2INDX	PE111091	1	17	1	0
R2INDX	PE111091	2	20	1	0
R2INDX	PE111091	3	44	1	0
R2INDX	PE111092	1	1	5	0
R2INDX	PE111092	2	2	12	0
R2INDX	PE111092	3	3	7	0
R2INDX	PE111092	4	5	6	0
R2INDX	PE111092	5	44	7	0
R2INDX	PE111093	1	17	1	1
R2INDX	PE111093	2	20	6	1
R2INDX	PE111093	3	44	1	1
R2INDX	PE111094	1	1	5	0
R2INDX	PE111094	2	7	1	1
R2INDX	PE111094	3	44	6	1
R2INDX	PE111095	1	5	1	1
R2INDX	PE111095	2	1	5	1
R2INDX	PE111095	3	2	12	1
R2INDX	PE111095	4	7	6	1
R2INDX	PE111095	5	17	6	1
R2INDX	PE111096	1	5	1	1
R2INDX	PE111097	1	2	1	0
R2INDX	PE111097	2	1	5	0
R2INDX	PE111097	3	44	11	1
R2INDX	PE111098	1	44	6	1
R2INDX	PE111098	2	20	1	1
R2INDX	PE111099	1	20	3	1
R2INDX	PE111100	1	1	5	0
R2INDX	PE111100	2	17	8	1
R2INDX	PE111101	1	1	9	0
R2INDX	PE111101	2	46	9	0
R2INDX	PE111101	3	2	2	0
R2INDX	PE111101	4	44	4	1
R2INDX	PE111102	1	1	5	1
R2INDX	PE111102	2	2	7	1
R2INDX	PE111102	3	44	12	1
R2INDX	PE121001	1	1	5	0
R2INDX	PE121001	2	45	11	1
R2INDX	PE121001	3	2	1	0
R2INDX	PE121001	4	12	1	1
R2INDX	PE121002	1	1	5	0
R2INDX	PE121002	2	2	1	0
R2INDX	PE121002	3	44	7	1
R2INDX	PE121002	4	12	1	1
R2INDX	PE121003	1	1	5	0
R2INDX	PE121003	2	2	1	0
R2INDX	PE121003	3	45	1	1
R2INDX	PE121003	4	12	1	1
R2INDX	PE121004	1	1	5	0
R2INDX	PE121004	2	2	1	0
R2INDX	PE121004	3	44	11	1
R2INDX	PE121004	4	45	11	1
R2INDX	PE121004	5	12	2	1
R2INDX	PE121005	1	1	5	1
R2INDX	PE121005	2	12	1	1
R2INDX	PE121005	3	44	1	1
R2INDX	PE121005	4	2	1	1
R2INDX	PE121005	5	45	1	1
R2INDX	PE121006	1	1	5	0
R2INDX	PE121006	2	2	1	0
R2INDX	PE121006	3	44	12	1
R2INDX	PE121006	4	12	12	1
R2INDX	PE121007	1	1	5	1
R2INDX	PE121007	2	5	1	1
R2INDX	PE121007	3	12	12	1
R2INDX	PE121007	4	44	12	1
R2INDX	PE121008	1	1	5	0
R2INDX	PE121008	2	2	1	0
R2INDX	PE121008	3	44	8	1
R2INDX	PE121009	1	1	5	1
R2INDX	PE121009	2	2	5	1
R2INDX	PE121009	3	44	6	1
R2INDX	PE121009	4	12	6	1
R2INDX	PE121010	1	44	1	1
R2INDX	PE121010	2	2	1	0
R2INDX	PE121010	3	1	5	0
R2INDX	PE121011	1	1	5	0
R2INDX	PE121011	2	46	11	1
R2INDX	PE121011	3	2	1	0
R2INDX	PE121011	4	44	10	1
R2INDX	PE121011	5	12	1	1
R2INDX	PE121012	1	1	5	1
R2INDX	PE121012	2	12	1	1
R2INDX	PE121012	3	44	1	1
R2INDX	PE121012	4	2	1	1
R2INDX	PE121013	1	1	5	0
R2INDX	PE121013	2	5	1	1
R2INDX	PE121013	3	2	1	1
R2INDX	PE121013	4	12	1	1
R2INDX	PE121014	1	1	5	1
R2INDX	PE121014	2	2	2	1
R2INDX	PE121014	3	44	2	1
R2INDX	PE121014	4	12	2	1
R2INDX	PE121015	1	1	5	1
R2INDX	PE121015	2	44	1	1
R2INDX	PE121015	3	45	3	1
R2INDX	PE121016	1	1	5	0
R2INDX	PE121016	2	12	12	1
R2INDX	PE121016	3	2	6	0
R2INDX	PE121016	4	45	11	1
R2INDX	PE121017	1	1	5	1
R2INDX	PE121017	2	2	1	1
R2INDX	PE121017	3	12	1	1
R2INDX	PE121017	4	5	1	1
R2INDX	PE121018	1	1	5	1
R2INDX	PE121018	2	2	1	1
R2INDX	PE121018	3	44	8	1
R2INDX	PE121018	4	12	1	1
R2INDX	PE121019	1	1	5	0
R2INDX	PE121019	2	2	1	1
R2INDX	PE121019	3	12	1	1
R2INDX	PE121020	1	1	5	1
R2INDX	PE121020	2	2	1	1
R2INDX	PE121020	3	44	8	1
R2INDX	PE121020	4	12	12	1
R2INDX	PE121021	1	1	5	0
R2INDX	PE121021	2	2	1	0
R2INDX	PE121021	3	11	6	1
R2INDX	PE121021	4	12	1	1
R2INDX	PE121022	1	1	5	1
R2INDX	PE121022	2	44	6	1
R2INDX	PE121022	3	2	1	0
R2INDX	PE121022	4	45	11	1
R2INDX	PE121023	1	1	5	0
R2INDX	PE121023	2	2	1	1
R2INDX	PE121023	3	45	9	1
R2INDX	PE121023	4	12	6	1
R2INDX	PE121024	1	1	5	0
R2INDX	PE121024	2	12	1	1
R2INDX	PE121024	3	45	9	1
R2INDX	PE121025	1	1	5	0
R2INDX	PE121025	2	12	1	1
R2INDX	PE121025	3	2	2	1
R2INDX	PE121025	4	44	12	1
R2INDX	PE121025	5	45	11	1
R2INDX	PE121026	1	1	5	1
R2INDX	PE121026	2	2	2	0
R2INDX	PE121026	3	12	12	1
R2INDX	PE121026	4	44	12	1
R2INDX	PE121027	1	1	5	0
R2INDX	PE121027	2	44	7	1
R2INDX	PE121027	3	2	12	1
R2INDX	PE121028	1	1	5	1
R2INDX	PE121028	2	2	1	1
R2INDX	PE121028	3	44	1	1
R2INDX	PE121028	4	12	1	1
R2INDX	PE121029	1	1	5	1
R2INDX	PE121029	2	44	6	1
R2INDX	PE121029	3	2	1	1
R2INDX	PE121029	4	12	1	1
R2INDX	PE121030	1	1	5	1
R2INDX	PE121030	2	2	1	0
R2INDX	PE121030	3	44	6	1
R2INDX	PE121030	4	12	6	1
R2INDX	PE121031	1	1	5	1
R2INDX	PE121031	2	44	12	1
R2INDX	PE121031	3	2	1	1
R2INDX	PE121031	4	12	1	1
R2INDX	PE121032	1	2	1	0
R2INDX	PE121032	2	1	5	0
R2INDX	PE121032	3	12	6	1
R2INDX	PE121032	4	44	8	1
R2INDX	PE121033	1	1	5	0
R2INDX	PE121033	2	2	9	0
R2INDX	PE121033	3	44	3	1
R2INDX	PE121033	4	12	3	1
R2INDX	PE121034	1	2	1	0
R2INDX	PE121034	2	45	11	1
R2INDX	PE121034	3	12	1	1
R2INDX	PE121034	4	1	5	0
R2INDX	PE121035	1	1	5	0
R2INDX	PE121035	2	2	1	0
R2INDX	PE121035	3	44	8	1
R2INDX	PE121035	4	12	8	1
R2INDX	PE121036	1	1	5	0
R2INDX	PE121036	2	2	1	0
R2INDX	PE121036	3	44	8	1
R2INDX	PE121036	4	45	8	1
R2INDX	PE121037	1	1	5	1
R2INDX	PE121037	2	44	9	1
R2INDX	PE121037	3	2	1	0
R2INDX	PE121037	4	12	6	1
R2INDX	PE121038	1	44	1	1
R2INDX	PE121038	2	12	12	1
R2INDX	PE121039	1	1	5	1
R2INDX	PE121039	2	12	6	1
R2INDX	PE121039	3	2	1	0
R2INDX	PE121039	4	44	12	1
R2INDX	PE121039	5	12	1	1
R2INDX	PE121040	1	1	5	0
R2INDX	PE121040	2	2	1	0
R2INDX	PE121040	3	44	6	1
R2INDX	PE121041	1	1	5	0
R2INDX	PE121041	2	2	1	0
R2INDX	PE121041	3	44	8	1
R2INDX	PE121041	4	12	1	1
R2INDX	PE121042	1	1	5	0
R2INDX	PE121042	2	44	1	1
R2INDX	PE121042	3	2	1	1
R2INDX	PE121042	4	11	1	1
R2INDX	PE121043	1	1	5	0
R2INDX	PE121043	2	44	1	1
R2INDX	PE121043	3	2	1	1
R2INDX	PE121043	4	12	1	1
R2INDX	PE121044	1	1	5	0
R2INDX	PE121044	2	2	6	0
R2INDX	PE121044	3	3	12	0
R2INDX	PE121045	1	1	5	0
R2INDX	PE121045	2	44	1	1
R2INDX	PE121045	3	2	1	1
R2INDX	PE121045	4	12	1	1
R2INDX	PE121046	1	1	5	0
R2INDX	PE121046	2	2	2	0
R2INDX	PE121046	3	12	2	1
R2INDX	PE121046	4	44	11	1
R2INDX	PE121047	1	44	1	1
R2INDX	PE121047	2	2	1	0
R2INDX	PE121047	3	1	5	1
R2INDX	PE121047	4	12	1	1
R2INDX	PE121048	1	1	5	1
R2INDX	PE121048	2	2	1	1
R2INDX	PE121048	3	44	7	1
R2INDX	PE121048	4	12	5	1
R2INDX	PE121049	1	1	5	1
R2INDX	PE121049	2	2	1	1
R2INDX	PE121049	3	12	3	1
R2INDX	PE121049	4	44	3	1
R2INDX	PE121050	1	1	5	0
R2INDX	PE121050	2	2	1	0
R2INDX	PE121050	3	44	11	1
R2INDX	PE121050	4	18	1	0
R2INDX	PE121051	1	1	5	1
R2INDX	PE121051	2	2	1	1
R2INDX	PE121051	3	45	3	1
R2INDX	PE121051	4	12	1	1
