CHILDCODE	MEMIDR5	EXISTHH	ALIVE	PANELSIB	MEMMOVR5	RELATER4	RELATER5	CAREGVR5	LIVHSER5	YRDIEDR5	AGER4	MEMAGER5	MEMSEXR5	CHLBRNR5	WHRNOWR5	SEENMER5	EVRLVDR5	LNGLVDR5	GETMOMBIRTH	GETCHILDBIRTH	MTHBRNR5	RELHHR5	MRTLSTR5	MTHRHHR5	FTHRHHR5	THSDISR5	BRNDISR5	GRADER5	STILLR5	SCHTYPR5	LSTTYPR5	ATTPRER5	AGESTR5	AGEGRDR5	SLEEPR5	CHCARER5	HHCHRER5	NPYWRKR5	PAYWRKR5	SCHOOLR5	STUDYR5	PLAYR5	MEMCNSR5	MEMHLTR5	MEMDISBR5	MEMAFCR5	MEMLNGR5	MLNHLR51	HTSFFR51	MEMSMKR5	SMKHSER5	DYSSMKR5	MEMALCR5	DYSALCR5
111006	4	1	 	 	 	17	17	0	3	2011	-88	-88	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111006	5	1	 	 	 	13	13	0	4	 	-88	30	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111006	6	1	 	 	 	13	13	0	4	 	-88	28	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111006	7	1	 	 	 	13	13	0	4	 	20	24	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111006	8	1	 	 	 	13	13	0	4	 	-88	22	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111006	9	1	1	 	 	1	1	0	1	 	32	34	1	 	 	 	 	 	0	0	 	1	1	98	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	Y	3	0	 	0	 	 	0	 	5	1	5
111006	10	1	1	 	 	7	7	0	1	 	8	10	1	 	 	 	 	 	0	0	10	3	 	1	9	 	 	5	1	1	 	1	6	 	9	0	1	0	0	8	2	3	N	4	0	 	0	 	 	0	 	1	2	6
111006	11	1	1	 	 	7	7	0	1	 	10	12	1	 	 	 	 	 	0	0	4	3	 	1	9	 	 	7	1	4	 	1	6	 	8	0	1	0	0	6	2	6	N	 	 	 	 	 	 	 	 	 	 	 
111008	0	1	1	0	 	0	0	 	1	 	12	15	2	 	 	 	 	 	0	0	9	3	6	2	1	 	 	10	1	11	 	1	5	 	8	1	2	0	0	8	4	1	N	 	 	 	 	 	 	 	 	 	 	 
111008	1	1	1	0	 	1	1	0	1	 	41	43	1	 	 	 	 	 	0	0	 	1	1	98	98	 	 	15	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	2	0	 	0	 	 	77	 	77	1	2
111008	2	1	1	0	 	1	1	1	1	 	41	44	2	1	 	 	 	 	0	0	 	2	1	98	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	0	 
111008	3	1	1	0	 	7	7	0	4	 	21	24	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111008	4	1	1	1	 	7	7	0	1	 	10	13	2	 	 	 	 	 	0	0	8	3	6	2	1	 	 	8	1	11	 	1	5	 	6	0	1	0	0	8	5	3	N	3	0	 	0	 	 	0	 	1	0	 
111008	5	1	0	0	 	5	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111008	6	1	1	0	 	7	7	0	1	 	6	9	1	 	 	 	 	 	0	0	1	3	 	2	1	 	 	4	1	4	 	1	6	 	8	0	1	0	0	6	3	5	N	 	 	 	 	 	 	 	 	 	 	 
111008	7	1	1	0	 	7	7	0	1	 	2	5	1	 	 	 	 	 	0	0	11	3	 	2	1	 	 	20	1	4	 	1	 	 	10	0	0	0	0	6	1	5	N	 	 	 	 	 	 	 	 	 	 	 
111008	8	 	 	 	 	 	7	0	1	 	 	1	2	 	 	 	 	 	 	 	 	3	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
111010	0	1	1	0	 	0	0	 	1	 	11	14	1	 	 	 	 	 	0	0	4	3	6	2	1	 	 	9	1	11	 	1	6	 	8	1	1	1	0	8	3	1	N	 	 	 	 	 	 	 	 	 	 	 
111010	1	1	1	0	 	1	1	0	1	 	45	48	1	 	 	 	 	 	0	0	 	1	1	98	98	 	 	15	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	5	0	 	0	 	 	0	 	1	1	4
111010	2	1	1	0	 	1	1	1	1	 	33	36	2	1	 	 	 	 	0	0	 	2	1	98	98	 	 	2	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	0	 
111010	3	1	1	0	 	6	6	0	4	 	-88	68	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111010	4	1	1	0	 	7	7	0	4	 	9	12	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111010	5	1	1	1	 	7	7	0	1	 	8	11	1	 	 	 	 	 	0	0	9	3	 	2	1	 	 	5	1	4	 	1	6	 	8	1	1	1	0	6	2	4	N	5	0	 	0	 	 	 	 	 	 	 
111010	6	1	1	0	 	7	7	0	1	 	6	9	1	 	 	 	 	 	0	0	6	3	 	2	1	 	 	3	1	4	 	1	6	 	8	1	1	1	0	6	1	6	N	 	 	 	 	 	 	 	 	 	 	 
111010	7	 	 	 	 	 	7	0	1	 	 	2	2	 	 	 	 	 	 	 	 	3	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
111011	0	1	1	0	 	0	0	 	1	 	12	15	1	 	 	 	 	 	0	0	6	3	6	2	1	 	 	10	1	4	 	1	6	 	7	2	1	0	0	10	2	4	N	 	 	 	 	 	 	 	 	 	 	 
111011	1	1	1	0	 	1	1	0	1	 	35	38	1	 	 	 	 	 	0	0	 	1	1	98	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	1	4
111011	2	1	1	0	 	1	1	1	1	 	34	37	2	0	 	 	 	 	0	0	 	2	1	98	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	0	 
111011	3	1	1	0	 	13	13	0	4	 	-88	-88	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111011	4	1	1	0	 	13	13	0	4	 	-88	-88	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111011	5	1	1	0	 	14	14	0	4	 	-88	-88	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111011	6	1	1	0	 	14	14	0	4	 	-88	-88	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111011	7	1	1	0	 	14	14	0	4	 	-88	-88	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111011	15	1	1	0	 	14	14	0	4	 	-88	-88	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111011	16	1	1	0	 	14	14	0	4	 	-88	-88	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111011	17	1	1	0	 	6	6	0	4	 	69	72	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111011	18	1	1	1	 	7	7	0	1	 	6	9	2	 	 	 	 	 	0	0	12	3	 	2	1	 	 	3	1	4	 	1	6	 	7	0	0	0	0	5	1	9	N	3	1	5	0	 	 	 	 	 	 	 
111011	19	1	1	0	 	7	7	0	1	 	4	7	1	 	 	 	 	 	0	0	10	3	 	2	1	 	 	1	1	4	 	1	6	 	7	0	1	0	0	5	2	8	N	 	 	 	 	 	 	 	 	 	 	 
111012	0	1	1	 	 	0	0	 	1	 	12	14	1	 	 	 	 	 	0	0	8	3	6	1	2	 	 	9	1	1	 	1	6	 	8	1	1	0	0	7	3	4	N	 	 	 	 	 	 	 	 	 	 	 
111012	1	1	1	 	 	1	1	1	1	 	33	36	2	0	 	 	 	 	0	0	 	2	1	98	98	 	 	14	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	1	4
111012	2	1	1	 	 	1	1	0	1	 	34	37	1	 	 	 	 	 	0	0	 	1	1	98	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	1	4
111012	3	1	1	 	 	13	13	0	4	 	30	32	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111012	4	1	1	 	 	5	5	0	4	 	65	68	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111012	5	1	1	 	 	13	13	0	1	 	29	30	1	 	 	 	 	 	0	0	 	7	6	98	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
111012	6	1	1	 	 	13	13	0	1	 	25	28	2	 	 	 	 	 	0	0	 	7	6	98	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
111012	7	1	1	 	 	14	14	0	1	 	22	24	2	 	 	 	 	 	0	0	 	7	6	98	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
111012	8	1	1	 	 	13	13	0	4	 	45	43	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111012	9	1	1	 	 	7	7	0	1	 	8	10	2	 	 	 	 	 	0	0	11	3	 	1	2	 	 	5	1	1	 	1	5	 	8	1	1	0	0	7	3	4	N	4	0	 	0	 	 	 	 	 	 	 
111012	10	1	1	 	 	7	7	0	1	 	1	4	2	 	 	 	 	 	0	0	 	3	 	1	2	 	 	20	1	4	 	1	 	 	12	0	0	0	0	5	1	6	N	 	 	 	 	 	 	 	 	 	 	 
111013	0	1	1	0	 	0	0	 	1	 	11	14	2	 	 	 	 	 	0	0	5	3	6	2	1	 	 	7	1	4	 	1	6	 	9	2	1	0	0	8	2	3	N	 	 	 	 	 	 	 	 	 	 	 
111013	1	1	1	0	 	1	1	0	1	 	44	47	1	 	 	 	 	 	0	0	 	1	3	98	98	 	 	9	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	1	4
111013	2	1	1	0	 	1	1	1	1	 	42	45	2	1	 	 	 	 	0	0	 	2	3	98	98	 	 	5	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	0	 
111013	3	1	1	0	 	7	7	0	4	 	18	21	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111013	15	1	1	0	 	7	7	0	4	 	-88	17	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111013	16	1	1	0	 	7	7	0	1	 	13	16	2	 	 	 	 	 	0	0	6	3	6	2	1	 	 	9	1	4	 	1	6	 	9	0	0	0	0	8	4	4	N	 	 	 	 	 	 	 	 	 	 	 
111013	17	1	1	1	 	7	7	0	1	 	9	12	1	 	 	 	 	 	0	0	8	3	 	2	1	 	 	6	1	4	 	1	6	 	9	0	0	0	0	5	3	6	N	3	0	 	0	 	 	0	 	1	0	 
111013	18	1	1	0	 	7	7	0	1	 	7	10	2	 	 	 	 	 	0	0	7	3	 	2	1	 	 	5	1	4	 	1	5	 	9	0	0	0	0	5	2	6	N	 	 	 	 	 	 	 	 	 	 	 
111013	19	1	1	0	 	7	7	0	1	 	4	8	2	 	 	 	 	 	0	0	10	3	 	2	1	 	 	2	1	4	 	1	5	 	9	0	0	0	0	5	4	4	N	 	 	 	 	 	 	 	 	 	 	 
111013	20	 	 	 	 	 	7	0	1	 	 	2	1	 	 	 	 	 	 	 	 	3	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
111014	0	1	1	0	 	0	0	 	1	 	11	14	2	 	 	 	 	 	0	0	2	3	6	1	2	 	 	10	1	4	 	1	6	 	10	1	1	0	0	8	2	2	N	 	 	 	 	 	 	 	 	 	 	 
111014	1	1	1	0	 	1	1	1	1	 	38	41	2	1	 	 	 	 	0	0	 	2	3	98	98	 	 	4	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	0	 
111014	2	1	1	0	 	1	1	0	1	 	43	47	1	 	 	 	 	 	0	0	 	1	3	98	98	 	 	6	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	1	4
111014	3	1	1	0	 	7	7	0	4	 	21	24	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111014	4	1	1	0	 	7	7	0	4	 	18	21	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111014	15	1	1	0	 	7	7	0	4	 	13	17	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111014	16	1	1	0	 	7	7	0	1	 	9	12	2	 	 	 	 	 	0	0	12	3	 	1	2	 	 	7	1	4	 	1	7	 	10	0	0	0	0	8	2	2	N	 	 	 	 	 	 	 	 	 	 	 
111014	17	1	1	1	 	7	7	0	1	 	7	10	2	 	 	 	 	 	0	0	10	3	 	1	2	 	 	5	1	4	 	1	6	 	10	0	0	0	0	8	2	3	N	4	0	 	0	 	 	 	 	 	 	 
111014	18	1	1	0	 	7	7	0	1	 	5	8	1	 	 	 	 	 	0	0	12	3	 	1	2	 	 	3	1	4	 	1	7	 	10	0	0	0	0	8	3	2	N	 	 	 	 	 	 	 	 	 	 	 
111014	19	 	 	 	 	 	7	0	1	 	 	2	1	 	 	 	 	 	 	 	 	3	 	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
111017	0	1	1	0	 	0	0	 	1	 	12	14	1	 	 	 	 	 	0	0	9	3	6	2	98	 	 	6	1	4	 	1	6	 	10	0	2	1	0	6	2	5	N	 	 	 	 	 	 	 	 	 	 	 
111017	1	1	1	0	 	1	1	0	4	 	-88	43	1	 	77	6	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111017	2	1	1	0	 	1	1	1	1	 	39	44	2	0	 	 	 	 	0	0	 	1	6	4	98	 	 	1	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	0	 
111017	3	1	1	0	 	7	7	0	4	 	15	17	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111017	4	1	1	0	 	5	5	0	1	 	60	63	2	 	 	 	 	 	0	0	 	6	4	98	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
111017	5	1	1	0	 	13	13	0	1	 	-88	-77	1	 	 	 	 	 	0	0	 	7	 	98	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
111017	6	1	1	0	 	14	14	0	4	 	-88	18	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111017	7	1	1	0	 	7	7	0	4	 	17	20	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111017	15	1	1	0	 	7	7	0	1	 	12	15	2	 	 	 	 	 	0	0	2	3	6	2	98	 	 	8	1	4	 	1	6	 	10	2	1	2	0	8	2	2	N	 	 	 	 	 	 	 	 	 	 	 
111017	16	1	1	1	 	7	7	0	1	 	9	12	2	 	 	 	 	 	0	0	9	3	 	2	98	 	 	4	1	4	 	1	6	 	8	0	2	4	0	6	2	5	N	4	0	 	0	 	 	0	 	1	0	 
111018	0	1	1	 	 	0	0	 	1	 	12	15	2	 	 	 	 	 	0	0	7	7	6	2	98	 	 	10	1	4	 	0	5	 	8	3	2	0	0	6	1	3	N	 	 	 	 	 	 	 	 	 	 	 
111018	1	1	1	 	 	1	1	0	4	 	-88	39	1	 	77	6	1	0	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111018	2	1	1	 	 	1	1	1	1	 	34	40	2	0	 	 	 	 	0	0	 	2	1	98	98	 	 	9	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	1	4
111018	3	1	1	 	 	7	7	0	1	 	16	19	1	 	 	 	 	 	0	0	 	7	6	2	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
111018	15	1	1	 	 	7	7	0	1	 	15	17	1	 	 	 	 	 	0	0	10	7	6	2	98	 	 	11	0	 	4	1	6	16	7	2	3	0	9	0	0	3	N	 	 	 	 	 	 	 	 	 	 	 
111018	16	1	1	 	 	5	5	0	4	 	74	77	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111018	17	1	1	 	 	2	2	0	1	 	28	31	1	 	 	 	 	 	0	0	 	1	1	98	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
111018	18	1	1	 	 	9	9	0	1	 	8	11	2	 	 	 	 	 	0	0	4	3	 	2	17	 	 	5	1	4	 	1	6	 	8	2	2	0	0	6	0	5	N	 	 	 	 	 	 	 	 	 	 	 
111018	19	1	1	 	 	9	9	0	1	 	5	8	1	 	 	 	 	 	0	0	11	3	 	2	17	 	 	3	1	4	 	1	5	 	9	0	2	0	0	7	0	5	N	 	 	 	 	 	 	 	 	 	 	 
111019	0	1	1	 	 	0	0	 	1	 	11	14	2	 	 	 	 	 	0	0	4	5	6	98	98	 	 	9	1	4	 	1	6	 	9	0	2	0	0	7	3	2	N	 	 	 	 	 	 	 	 	 	 	 
111019	1	1	1	 	 	1	1	0	3	2014	29	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111019	2	1	0	 	 	5	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111019	3	1	1	 	 	5	5	1	1	 	52	55	2	 	 	 	 	 	0	0	 	1	4	98	98	 	 	5	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	0	 
111019	4	1	1	 	 	13	13	0	4	 	30	33	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111019	5	1	1	 	 	13	13	0	1	 	25	28	1	 	 	 	 	 	0	0	 	3	6	3	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
111019	6	1	1	 	 	13	13	0	4	 	22	25	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111019	7	1	1	 	 	13	13	0	1	 	21	24	2	 	 	 	 	 	0	0	 	3	6	3	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
111019	8	1	1	 	 	13	13	0	1	 	18	21	1	 	 	 	 	 	0	0	 	3	6	3	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
111019	9	1	1	 	 	13	13	0	4	 	35	38	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111020	0	1	1	0	 	0	0	 	1	 	11	14	1	 	 	 	 	 	0	0	3	3	6	2	1	 	 	8	1	4	 	1	7	 	8	0	2	2	0	8	2	3	N	 	 	 	 	 	 	 	 	 	 	 
111020	1	1	1	0	 	1	1	0	1	 	60	63	1	 	 	 	 	 	0	0	 	1	3	98	98	 	 	5	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	0	 
111020	2	1	1	0	 	1	1	1	1	 	53	56	2	0	 	 	 	 	0	0	 	2	3	98	98	 	 	1	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	0	 
111020	3	1	1	0	 	7	7	0	4	 	34	37	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111020	4	1	1	0	 	7	7	0	4	 	-88	35	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111020	5	1	1	0	 	7	7	0	4	 	-88	25	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111020	6	1	1	0	 	7	7	0	4	 	21	23	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111020	7	1	1	0	 	7	7	0	1	 	16	19	1	 	 	 	 	 	0	0	 	3	6	2	1	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
111020	8	1	1	0	 	6	6	0	3	2015	-88	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111020	9	1	1	0	 	16	16	0	4	 	35	38	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111020	15	1	1	0	 	7	7	0	1	 	14	17	1	 	 	 	 	 	0	0	8	3	6	2	1	 	 	11	1	4	 	1	7	 	8	1	2	3	0	8	2	2	N	 	 	 	 	 	 	 	 	 	 	 
111020	16	1	1	0	 	15	15	0	4	 	9	12	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111020	17	1	1	0	 	15	15	0	4	 	7	10	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111020	18	1	1	0	 	15	15	0	4	 	6	9	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111021	0	 	 	0	 	0	0	 	1	 	 	14	2	 	 	 	 	 	0	1	4	3	6	2	98	1	 	8	1	4	 	1	5	 	8	1	1	0	0	8	3	2	N	 	 	 	 	 	 	 	 	 	 	 
111021	1	 	 	0	 	1	1	0	3	2013	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111021	2	 	 	0	 	1	1	1	1	 	 	46	2	0	 	 	 	 	0	0	 	1	4	98	98	 	 	0	0	 	88	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	0	 
111021	3	 	 	0	 	7	7	0	2	 	 	23	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111021	4	 	 	0	 	7	7	0	2	 	 	19	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111021	5	 	 	1	 	7	7	0	1	 	 	11	1	 	 	 	 	 	0	0	11	3	 	2	98	 	 	6	1	4	 	1	6	 	8	0	1	0	0	8	2	3	N	4	0	 	0	 	 	 	 	 	 	 
111022	0	1	1	 	 	0	0	 	1	 	12	14	1	 	 	 	 	 	0	0	1	7	6	2	98	 	 	8	1	4	 	1	6	 	6	4	2	0	0	6	1	4	N	 	 	 	 	 	 	 	 	 	 	 
111022	1	1	1	 	 	1	1	0	4	 	-88	40	1	 	3	6	0	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
111022	2	1	1	 	 	1	1	1	1	 	36	38	2	0	 	 	 	 	0	0	 	2	1	98	98	 	 	3	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	1	4
