CHILDCODE	LANDIDR5	LNDTYPR5	ALQTYR5	ALUNTR5	ALMUSER5	ALPRIRR5	NALQTYR5	NALUNTR5	NAMUSER5	BSLQTYR5	BSLUNTR5	BSMUSER5
181023	4	Y	1	7	13	0	0	 	 	0	 	 
181023	5	N	 	 	 	 	 	 	 	 	 	 
181023	6	N	 	 	 	 	 	 	 	 	 	 
181023	7	N	 	 	 	 	 	 	 	 	 	 
181024	1	Y	7000	1	5	1	650	1	2	0	 	 
181024	2	N	 	 	 	 	 	 	 	 	 	 
181024	3	N	 	 	 	 	 	 	 	 	 	 
181024	4	Y	5000	1	5	0	0	 	 	0	 	 
181024	5	N	 	 	 	 	 	 	 	 	 	 
181024	6	N	 	 	 	 	 	 	 	 	 	 
181024	7	N	 	 	 	 	 	 	 	 	 	 
181025	1	Y	1	2	5	3	150	1	1	0	 	 
181025	2	N	 	 	 	 	 	 	 	 	 	 
181025	3	N	 	 	 	 	 	 	 	 	 	 
181025	4	N	 	 	 	 	 	 	 	 	 	 
181025	5	N	 	 	 	 	 	 	 	 	 	 
181025	6	N	 	 	 	 	 	 	 	 	 	 
181025	7	N	 	 	 	 	 	 	 	 	 	 
181027	1	Y	0	 	 	 	200	1	1	0	 	 
181027	2	N	 	 	 	 	 	 	 	 	 	 
181027	3	Y	1875	1	5	0	0	 	 	0	 	 
181027	4	Y	120	1	5	4	0	 	 	0	 	 
181027	5	N	 	 	 	 	 	 	 	 	 	 
181027	6	Y	625	1	5	0	0	 	 	0	 	 
181027	7	N	 	 	 	 	 	 	 	 	 	 
181029	1	Y	10000	1	5	0	35	1	1	0	 	 
181029	2	N	 	 	 	 	 	 	 	 	 	 
181029	3	N	 	 	 	 	 	 	 	 	 	 
181029	4	N	 	 	 	 	 	 	 	 	 	 
181029	5	N	 	 	 	 	 	 	 	 	 	 
181029	6	N	 	 	 	 	 	 	 	 	 	 
181029	7	N	 	 	 	 	 	 	 	 	 	 
181030	1	Y	1	3	5	4	330	1	1	0	 	 
181030	2	N	 	 	 	 	 	 	 	 	 	 
181030	3	N	 	 	 	 	 	 	 	 	 	 
181030	4	N	 	 	 	 	 	 	 	 	 	 
181030	5	N	 	 	 	 	 	 	 	 	 	 
181030	6	N	 	 	 	 	 	 	 	 	 	 
181030	7	N	 	 	 	 	 	 	 	 	 	 
181031	1	Y	2	2	5	4	300	1	1	0	 	 
181031	2	N	 	 	 	 	 	 	 	 	 	 
181031	3	N	 	 	 	 	 	 	 	 	 	 
181031	4	N	 	 	 	 	 	 	 	 	 	 
181031	5	N	 	 	 	 	 	 	 	 	 	 
181031	6	N	 	 	 	 	 	 	 	 	 	 
181031	7	N	 	 	 	 	 	 	 	 	 	 
181032	1	Y	2500	1	5	2	145	1	1	0	 	 
181032	2	N	 	 	 	 	 	 	 	 	 	 
181032	3	N	 	 	 	 	 	 	 	 	 	 
181032	4	N	 	 	 	 	 	 	 	 	 	 
181032	5	N	 	 	 	 	 	 	 	 	 	 
181032	6	N	 	 	 	 	 	 	 	 	 	 
181032	7	N	 	 	 	 	 	 	 	 	 	 
181033	1	Y	3000	1	5	3	250	1	1	0	 	 
181033	2	N	 	 	 	 	 	 	 	 	 	 
181033	3	N	 	 	 	 	 	 	 	 	 	 
181033	4	Y	5000	1	5	0	0	 	 	0	 	 
181033	5	Y	3000	1	5	2	0	 	 	0	 	 
181033	6	N	 	 	 	 	 	 	 	 	 	 
181033	7	N	 	 	 	 	 	 	 	 	 	 
181034	1	Y	600	1	5	4	110	1	1	0	 	 
181034	2	N	 	 	 	 	 	 	 	 	 	 
181034	3	N	 	 	 	 	 	 	 	 	 	 
181034	4	N	 	 	 	 	 	 	 	 	 	 
181034	5	N	 	 	 	 	 	 	 	 	 	 
181034	6	N	 	 	 	 	 	 	 	 	 	 
181034	7	N	 	 	 	 	 	 	 	 	 	 
181036	1	Y	3	2	5	2	100	1	1	0	 	 
181036	2	N	 	 	 	 	 	 	 	 	 	 
181036	3	N	 	 	 	 	 	 	 	 	 	 
181036	4	N	 	 	 	 	 	 	 	 	 	 
181036	5	N	 	 	 	 	 	 	 	 	 	 
181036	6	N	 	 	 	 	 	 	 	 	 	 
181036	7	N	 	 	 	 	 	 	 	 	 	 
181037	1	Y	5	2	5	2	500	1	1	0	 	 
181037	2	N	 	 	 	 	 	 	 	 	 	 
181037	3	Y	0	 	 	 	400	1	1	0	 	 
181037	4	N	 	 	 	 	 	 	 	 	 	 
181037	5	N	 	 	 	 	 	 	 	 	 	 
181037	6	N	 	 	 	 	 	 	 	 	 	 
181037	7	N	 	 	 	 	 	 	 	 	 	 
181038	1	Y	1	2	5	0	200	1	1	0	 	 
181038	2	N	 	 	 	 	 	 	 	 	 	 
181038	3	N	 	 	 	 	 	 	 	 	 	 
181038	4	N	 	 	 	 	 	 	 	 	 	 
181038	5	N	 	 	 	 	 	 	 	 	 	 
181038	6	N	 	 	 	 	 	 	 	 	 	 
181038	7	N	 	 	 	 	 	 	 	 	 	 
181039	1	Y	3	2	5	4	300	1	1	0	 	 
181039	2	N	 	 	 	 	 	 	 	 	 	 
181039	3	N	 	 	 	 	 	 	 	 	 	 
181039	4	N	 	 	 	 	 	 	 	 	 	 
181039	5	N	 	 	 	 	 	 	 	 	 	 
181039	6	N	 	 	 	 	 	 	 	 	 	 
181039	7	N	 	 	 	 	 	 	 	 	 	 
181040	1	Y	3	2	5	2	56	1	1	0	 	 
181040	2	N	 	 	 	 	 	 	 	 	 	 
181040	3	N	 	 	 	 	 	 	 	 	 	 
181040	4	N	 	 	 	 	 	 	 	 	 	 
181040	5	N	 	 	 	 	 	 	 	 	 	 
181040	6	N	 	 	 	 	 	 	 	 	 	 
181040	7	N	 	 	 	 	 	 	 	 	 	 
181041	1	Y	2500	1	5	4	200	1	1	0	 	 
181041	2	N	 	 	 	 	 	 	 	 	 	 
181041	3	N	 	 	 	 	 	 	 	 	 	 
181041	4	N	 	 	 	 	 	 	 	 	 	 
181041	5	N	 	 	 	 	 	 	 	 	 	 
181041	6	N	 	 	 	 	 	 	 	 	 	 
181041	7	N	 	 	 	 	 	 	 	 	 	 
181042	1	Y	2500	1	5	4	200	1	1	0	 	 
181042	2	N	 	 	 	 	 	 	 	 	 	 
181042	3	Y	625	1	5	4	625	1	2	0	 	 
181042	4	N	 	 	 	 	 	 	 	 	 	 
181042	5	N	 	 	 	 	 	 	 	 	 	 
181042	6	N	 	 	 	 	 	 	 	 	 	 
181042	7	N	 	 	 	 	 	 	 	 	 	 
181043	1	Y	2500	1	5	0	900	1	2	0	 	 
181043	2	N	 	 	 	 	 	 	 	 	 	 
181043	3	N	 	 	 	 	 	 	 	 	 	 
181043	4	Y	100	1	5	4	0	 	 	0	 	 
181043	5	N	 	 	 	 	 	 	 	 	 	 
181043	6	N	 	 	 	 	 	 	 	 	 	 
181043	7	N	 	 	 	 	 	 	 	 	 	 
181044	1	Y	1	2	5	4	150	1	1	0	 	 
181044	2	N	 	 	 	 	 	 	 	 	 	 
181044	3	N	 	 	 	 	 	 	 	 	 	 
181044	4	N	 	 	 	 	 	 	 	 	 	 
181044	5	N	 	 	 	 	 	 	 	 	 	 
181044	6	N	 	 	 	 	 	 	 	 	 	 
181044	7	N	 	 	 	 	 	 	 	 	 	 
181045	1	Y	1	2	5	3	200	1	1	0	 	 
181045	2	N	 	 	 	 	 	 	 	 	 	 
181045	3	N	 	 	 	 	 	 	 	 	 	 
181045	4	N	 	 	 	 	 	 	 	 	 	 
181045	5	N	 	 	 	 	 	 	 	 	 	 
181045	6	N	 	 	 	 	 	 	 	 	 	 
181045	7	N	 	 	 	 	 	 	 	 	 	 
181046	1	Y	5	2	5	3	200	1	1	0	 	 
181046	2	N	 	 	 	 	 	 	 	 	 	 
181046	3	N	 	 	 	 	 	 	 	 	 	 
181046	4	N	 	 	 	 	 	 	 	 	 	 
181046	5	N	 	 	 	 	 	 	 	 	 	 
181046	6	N	 	 	 	 	 	 	 	 	 	 
181046	7	N	 	 	 	 	 	 	 	 	 	 
181047	1	Y	5000	1	5	0	200	1	1	0	 	 
181047	2	N	 	 	 	 	 	 	 	 	 	 
181047	3	N	 	 	 	 	 	 	 	 	 	 
181047	4	N	 	 	 	 	 	 	 	 	 	 
181047	5	N	 	 	 	 	 	 	 	 	 	 
181047	6	N	 	 	 	 	 	 	 	 	 	 
181047	7	N	 	 	 	 	 	 	 	 	 	 
181048	1	Y	5600	1	5	0	300	1	1	0	 	 
181048	2	N	 	 	 	 	 	 	 	 	 	 
181048	3	N	 	 	 	 	 	 	 	 	 	 
181048	4	N	 	 	 	 	 	 	 	 	 	 
181048	5	N	 	 	 	 	 	 	 	 	 	 
181048	6	N	 	 	 	 	 	 	 	 	 	 
181048	7	N	 	 	 	 	 	 	 	 	 	 
181049	1	Y	7500	1	5	1	49	1	1	0	 	 
181049	2	N	 	 	 	 	 	 	 	 	 	 
181049	3	N	 	 	 	 	 	 	 	 	 	 
181049	4	Y	0	 	 	 	200	1	1	0	 	 
181049	5	N	 	 	 	 	 	 	 	 	 	 
181049	6	N	 	 	 	 	 	 	 	 	 	 
181049	7	N	 	 	 	 	 	 	 	 	 	 
181050	1	Y	3	3	5	4	250	1	1	0	 	 
181050	2	N	 	 	 	 	 	 	 	 	 	 
181050	3	N	 	 	 	 	 	 	 	 	 	 
181050	4	Y	0	 	 	 	12	1	1	0	 	 
181050	5	N	 	 	 	 	 	 	 	 	 	 
181050	6	N	 	 	 	 	 	 	 	 	 	 
181050	7	N	 	 	 	 	 	 	 	 	 	 
181051	1	Y	2500	1	5	4	300	1	1	0	 	 
181051	2	N	 	 	 	 	 	 	 	 	 	 
181051	3	N	 	 	 	 	 	 	 	 	 	 
181051	4	Y	1250	1	5	0	0	 	 	0	 	 
181051	5	N	 	 	 	 	 	 	 	 	 	 
181051	6	N	 	 	 	 	 	 	 	 	 	 
181051	7	N	 	 	 	 	 	 	 	 	 	 
181052	1	Y	5000	1	5	3	650	1	2	0	 	 
181052	2	N	 	 	 	 	 	 	 	 	 	 
181052	3	N	 	 	 	 	 	 	 	 	 	 
181052	4	Y	5000	1	5	0	0	 	 	0	 	 
181052	5	N	 	 	 	 	 	 	 	 	 	 
181052	6	N	 	 	 	 	 	 	 	 	 	 
181052	7	Y	1	7	6	4	0	 	 	1	7	20
181053	1	Y	1250	1	5	0	750	1	1	0	 	 
181053	2	N	 	 	 	 	 	 	 	 	 	 
181053	3	N	 	 	 	 	 	 	 	 	 	 
181053	4	N	 	 	 	 	 	 	 	 	 	 
181053	5	N	 	 	 	 	 	 	 	 	 	 
181053	6	N	 	 	 	 	 	 	 	 	 	 
181053	7	N	 	 	 	 	 	 	 	 	 	 
181054	1	N	 	 	 	 	 	 	 	 	 	 
181054	2	N	 	 	 	 	 	 	 	 	 	 
181054	3	N	 	 	 	 	 	 	 	 	 	 
181054	4	N	 	 	 	 	 	 	 	 	 	 
181054	5	N	 	 	 	 	 	 	 	 	 	 
181054	6	N	 	 	 	 	 	 	 	 	 	 
181054	7	N	 	 	 	 	 	 	 	 	 	 
181055	1	Y	2	7	11	0	0	 	 	0	 	 
181055	2	Y	0	 	 	 	105	1	1	0	 	 
181055	3	N	 	 	 	 	 	 	 	 	 	 
181055	4	N	 	 	 	 	 	 	 	 	 	 
181055	5	N	 	 	 	 	 	 	 	 	 	 
181055	6	N	 	 	 	 	 	 	 	 	 	 
181055	7	N	 	 	 	 	 	 	 	 	 	 
181056	1	Y	4375	1	5	3	200	1	1	0	 	 
181056	2	N	 	 	 	 	 	 	 	 	 	 
181056	3	N	 	 	 	 	 	 	 	 	 	 
181056	4	N	 	 	 	 	 	 	 	 	 	 
181056	5	N	 	 	 	 	 	 	 	 	 	 
181056	6	N	 	 	 	 	 	 	 	 	 	 
181056	7	N	 	 	 	 	 	 	 	 	 	 
181057	1	Y	1	2	5	4	300	1	1	0	 	 
181057	2	N	 	 	 	 	 	 	 	 	 	 
181057	3	N	 	 	 	 	 	 	 	 	 	 
181057	4	N	 	 	 	 	 	 	 	 	 	 
181057	5	N	 	 	 	 	 	 	 	 	 	 
181057	6	N	 	 	 	 	 	 	 	 	 	 
181057	7	N	 	 	 	 	 	 	 	 	 	 
181058	1	Y	2	2	5	0	235	1	1	0	 	 
181058	2	N	 	 	 	 	 	 	 	 	 	 
181058	3	N	 	 	 	 	 	 	 	 	 	 
181058	4	Y	5000	1	5	0	0	 	 	0	 	 
181058	5	N	 	 	 	 	 	 	 	 	 	 
181058	6	N	 	 	 	 	 	 	 	 	 	 
181058	7	N	 	 	 	 	 	 	 	 	 	 
181059	1	Y	2	7	6	4	90	1	1	0	 	 
181059	2	N	 	 	 	 	 	 	 	 	 	 
181059	3	N	 	 	 	 	 	 	 	 	 	 
181059	4	Y	2	7	5	4	0	 	 	0	 	 
181059	5	N	 	 	 	 	 	 	 	 	 	 
181059	6	N	 	 	 	 	 	 	 	 	 	 
181059	7	N	 	 	 	 	 	 	 	 	 	 
181060	1	Y	1.5	2	5	0	25	1	1	0	 	 
181060	2	N	 	 	 	 	 	 	 	 	 	 
181060	3	Y	0	 	 	 	21	1	1	0	 	 
181060	4	N	 	 	 	 	 	 	 	 	 	 
181060	5	N	 	 	 	 	 	 	 	 	 	 
181060	6	N	 	 	 	 	 	 	 	 	 	 
181060	7	N	 	 	 	 	 	 	 	 	 	 
181061	1	Y	4	2	5	3	120	1	1	0	 	 
181061	2	N	 	 	 	 	 	 	 	 	 	 
181061	3	N	 	 	 	 	 	 	 	 	 	 
181061	4	N	 	 	 	 	 	 	 	 	 	 
181061	5	N	 	 	 	 	 	 	 	 	 	 
181061	6	N	 	 	 	 	 	 	 	 	 	 
181061	7	N	 	 	 	 	 	 	 	 	 	 
181062	1	Y	2	3	5	4	75	1	1	0	 	 
181062	2	N	 	 	 	 	 	 	 	 	 	 
181062	3	N	 	 	 	 	 	 	 	 	 	 
181062	4	N	 	 	 	 	 	 	 	 	 	 
181062	5	N	 	 	 	 	 	 	 	 	 	 
181062	6	N	 	 	 	 	 	 	 	 	 	 
181062	7	N	 	 	 	 	 	 	 	 	 	 
181063	1	Y	2500	1	5	2	0	 	 	0	 	 
181063	2	N	 	 	 	 	 	 	 	 	 	 
181063	3	N	 	 	 	 	 	 	 	 	 	 
181063	4	Y	0	 	 	 	200	1	1	0	 	 
181063	5	N	 	 	 	 	 	 	 	 	 	 
181063	6	N	 	 	 	 	 	 	 	 	 	 
181063	7	N	 	 	 	 	 	 	 	 	 	 
181064	1	N	 	 	 	 	 	 	 	 	 	 
181064	2	N	 	 	 	 	 	 	 	 	 	 
181064	3	N	 	 	 	 	 	 	 	 	 	 
181064	4	N	 	 	 	 	 	 	 	 	 	 
181064	5	N	 	 	 	 	 	 	 	 	 	 
181064	6	N	 	 	 	 	 	 	 	 	 	 
181064	7	N	 	 	 	 	 	 	 	 	 	 
181065	1	Y	.5	2	5	4	350	1	1	0	 	 
181065	2	N	 	 	 	 	 	 	 	 	 	 
181065	3	N	 	 	 	 	 	 	 	 	 	 
181065	4	N	 	 	 	 	 	 	 	 	 	 
181065	5	N	 	 	 	 	 	 	 	 	 	 
181065	6	N	 	 	 	 	 	 	 	 	 	 
181065	7	N	 	 	 	 	 	 	 	 	 	 
181066	1	Y	500	1	5	4	120	1	3	0	 	 
181066	2	N	 	 	 	 	 	 	 	 	 	 
181066	3	N	 	 	 	 	 	 	 	 	 	 
181066	4	N	 	 	 	 	 	 	 	 	 	 
181066	5	N	 	 	 	 	 	 	 	 	 	 
181066	6	N	 	 	 	 	 	 	 	 	 	 
181066	7	N	 	 	 	 	 	 	 	 	 	 
181067	1	Y	7	2	5	3	45	1	1	0	 	 
181067	2	N	 	 	 	 	 	 	 	 	 	 
181067	3	N	 	 	 	 	 	 	 	 	 	 
181067	4	N	 	 	 	 	 	 	 	 	 	 
181067	5	N	 	 	 	 	 	 	 	 	 	 
181067	6	N	 	 	 	 	 	 	 	 	 	 
181067	7	N	 	 	 	 	 	 	 	 	 	 
181068	1	Y	2.5	2	5	1	600	1	4	0	 	 
181068	2	N	 	 	 	 	 	 	 	 	 	 
181068	3	N	 	 	 	 	 	 	 	 	 	 
181068	4	N	 	 	 	 	 	 	 	 	 	 
181068	5	Y	1	2	5	4	0	 	 	0	 	 
181068	6	N	 	 	 	 	 	 	 	 	 	 
181068	7	N	 	 	 	 	 	 	 	 	 	 
181069	1	Y	2500	1	5	4	549	1	2	0	 	 
181069	2	N	 	 	 	 	 	 	 	 	 	 
181069	3	N	 	 	 	 	 	 	 	 	 	 
181069	4	Y	2	7	5	4	0	 	 	1	7	20
181069	5	N	 	 	 	 	 	 	 	 	 	 
181069	6	N	 	 	 	 	 	 	 	 	 	 
181069	7	N	 	 	 	 	 	 	 	 	 	 
181070	1	Y	2500	1	5	4	100	1	1	0	 	 
181070	2	N	 	 	 	 	 	 	 	 	 	 
181070	3	N	 	 	 	 	 	 	 	 	 	 
181070	4	N	 	 	 	 	 	 	 	 	 	 
181070	5	N	 	 	 	 	 	 	 	 	 	 
181070	6	N	 	 	 	 	 	 	 	 	 	 
181070	7	N	 	 	 	 	 	 	 	 	 	 
181071	1	Y	 	 	 	 	105	1	1	0	 	 
181071	2	N	 	 	 	 	 	 	 	 	 	 
181071	3	N	 	 	 	 	 	 	 	 	 	 
181071	4	N	 	 	 	 	 	 	 	 	 	 
181071	5	N	 	 	 	 	 	 	 	 	 	 
181071	6	N	 	 	 	 	 	 	 	 	 	 
181071	7	N	 	 	 	 	 	 	 	 	 	 
181072	1	Y	21000	1	5	2	2400	1	2	0	 	 
181072	2	N	 	 	 	 	 	 	 	 	 	 
181072	3	N	 	 	 	 	 	 	 	 	 	 
181072	4	Y	1	7	5	2	0	 	 	0	 	 
181072	5	N	 	 	 	 	 	 	 	 	 	 
181072	6	N	 	 	 	 	 	 	 	 	 	 
181072	7	Y	3	7	6	4	0	 	 	0	 	 
181073	1	Y	5000	1	5	2	72	1	1	0	 	 
181073	2	N	 	 	 	 	 	 	 	 	 	 
181073	3	N	 	 	 	 	 	 	 	 	 	 
181073	4	N	 	 	 	 	 	 	 	 	 	 
181073	5	N	 	 	 	 	 	 	 	 	 	 
181073	6	N	 	 	 	 	 	 	 	 	 	 
181073	7	N	 	 	 	 	 	 	 	 	 	 
181074	1	Y	3	3	5	4	250	1	1	0	 	 
181074	2	N	 	 	 	 	 	 	 	 	 	 
181074	3	N	 	 	 	 	 	 	 	 	 	 
181074	4	N	 	 	 	 	 	 	 	 	 	 
181074	5	N	 	 	 	 	 	 	 	 	 	 
181074	6	N	 	 	 	 	 	 	 	 	 	 
181074	7	N	 	 	 	 	 	 	 	 	 	 
181075	1	Y	1	2	5	2	340	1	1	0	 	 
181075	2	N	 	 	 	 	 	 	 	 	 	 
181075	3	N	 	 	 	 	 	 	 	 	 	 
181075	4	N	 	 	 	 	 	 	 	 	 	 
181075	5	N	 	 	 	 	 	 	 	 	 	 
181075	6	N	 	 	 	 	 	 	 	 	 	 
181075	7	N	 	 	 	 	 	 	 	 	 	 
181076	1	Y	8	7	5	1	150	1	1	0	 	 
181076	2	N	 	 	 	 	 	 	 	 	 	 
181076	3	N	 	 	 	 	 	 	 	 	 	 
181076	4	Y	3	7	5	0	0	 	 	0	 	 
181076	5	N	 	 	 	 	 	 	 	 	 	 
181076	6	N	 	 	 	 	 	 	 	 	 	 
181076	7	N	 	 	 	 	 	 	 	 	 	 
181077	1	Y	1	2	5	4	2	2	1	0	 	 
181077	2	N	 	 	 	 	 	 	 	 	 	 
181077	3	N	 	 	 	 	 	 	 	 	 	 
181077	4	N	 	 	 	 	 	 	 	 	 	 
181077	5	N	 	 	 	 	 	 	 	 	 	 
181077	6	N	 	 	 	 	 	 	 	 	 	 
181077	7	N	 	 	 	 	 	 	 	 	 	 
181078	1	Y	1.5	2	5	1	60	1	1	0	 	 
181078	2	N	 	 	 	 	 	 	 	 	 	 
181078	3	N	 	 	 	 	 	 	 	 	 	 
181078	4	N	 	 	 	 	 	 	 	 	 	 
181078	5	N	 	 	 	 	 	 	 	 	 	 
181078	6	N	 	 	 	 	 	 	 	 	 	 
181078	7	N	 	 	 	 	 	 	 	 	 	 
181080	1	N	 	 	 	 	 	 	 	 	 	 
181080	2	N	 	 	 	 	 	 	 	 	 	 
181080	3	N	 	 	 	 	 	 	 	 	 	 
181080	4	Y	 	 	 	 	160	1	1	0	 	 
181080	5	N	 	 	 	 	 	 	 	 	 	 
181080	6	N	 	 	 	 	 	 	 	 	 	 
181080	7	N	 	 	 	 	 	 	 	 	 	 
181081	1	Y	0	 	 	 	450	1	1	0	 	 
181081	2	N	 	 	 	 	 	 	 	 	 	 
181081	3	N	 	 	 	 	 	 	 	 	 	 
181081	4	Y	625	1	5	4	0	 	 	0	 	 
181081	5	N	 	 	 	 	 	 	 	 	 	 
181081	6	N	 	 	 	 	 	 	 	 	 	 
181081	7	Y	625	1	5	2	0	 	 	0	 	 
181082	1	Y	1	2	5	0	220	1	1	0	 	 
181082	2	N	 	 	 	 	 	 	 	 	 	 
181082	3	N	 	 	 	 	 	 	 	 	 	 
181082	4	Y	1	2	5	0	0	 	 	0	 	 
181082	5	N	 	 	 	 	 	 	 	 	 	 
181082	6	N	 	 	 	 	 	 	 	 	 	 
181082	7	N	 	 	 	 	 	 	 	 	 	 
181083	1	Y	6	3	5	3	120	1	1	60	1	8
181083	2	N	 	 	 	 	 	 	 	 	 	 
181083	3	N	 	 	 	 	 	 	 	 	 	 
181083	4	N	 	 	 	 	 	 	 	 	 	 
181083	5	N	 	 	 	 	 	 	 	 	 	 
181083	6	N	 	 	 	 	 	 	 	 	 	 
181083	7	N	 	 	 	 	 	 	 	 	 	 
181084	1	Y	5000	1	5	4	500	1	1	0	 	 
181084	2	N	 	 	 	 	 	 	 	 	 	 
181084	3	N	 	 	 	 	 	 	 	 	 	 
181084	4	Y	1.5	2	5	0	0	 	 	0	 	 
181084	5	N	 	 	 	 	 	 	 	 	 	 
181084	6	N	 	 	 	 	 	 	 	 	 	 
181084	7	N	 	 	 	 	 	 	 	 	 	 
181086	1	Y	1	2	11	0	600	1	1	0	 	 
181086	2	N	 	 	 	 	 	 	 	 	 	 
181086	3	N	 	 	 	 	 	 	 	 	 	 
181086	4	N	 	 	 	 	 	 	 	 	 	 
181086	5	N	 	 	 	 	 	 	 	 	 	 
181086	6	N	 	 	 	 	 	 	 	 	 	 
181086	7	N	 	 	 	 	 	 	 	 	 	 
181087	1	Y	1	7	5	4	250	1	1	0	 	 
181087	2	N	 	 	 	 	 	 	 	 	 	 
181087	3	N	 	 	 	 	 	 	 	 	 	 
181087	4	Y	5000	1	5	0	0	 	 	0	 	 
181087	5	N	 	 	 	 	 	 	 	 	 	 
181087	6	N	 	 	 	 	 	 	 	 	 	 
181087	7	N	 	 	 	 	 	 	 	 	 	 
181088	1	Y	2	3	5	3	150	1	1	0	 	 
181088	2	N	 	 	 	 	 	 	 	 	 	 
181088	3	N	 	 	 	 	 	 	 	 	 	 
181088	4	Y	4	2	5	0	0	 	 	0	 	 
181088	5	N	 	 	 	 	 	 	 	 	 	 
181088	6	N	 	 	 	 	 	 	 	 	 	 
181088	7	N	 	 	 	 	 	 	 	 	 	 
181089	1	Y	800	1	5	4	180	1	1	0	 	 
181089	2	N	 	 	 	 	 	 	 	 	 	 
181089	3	N	 	 	 	 	 	 	 	 	 	 
181089	4	N	 	 	 	 	 	 	 	 	 	 
181089	5	N	 	 	 	 	 	 	 	 	 	 
181089	6	N	 	 	 	 	 	 	 	 	 	 
181089	7	N	 	 	 	 	 	 	 	 	 	 
181090	1	Y	1	2	5	4	150	1	1	0	 	 
181090	2	N	 	 	 	 	 	 	 	 	 	 
181090	3	N	 	 	 	 	 	 	 	 	 	 
181090	4	N	 	 	 	 	 	 	 	 	 	 
181090	5	N	 	 	 	 	 	 	 	 	 	 
181090	6	N	 	 	 	 	 	 	 	 	 	 
181090	7	N	 	 	 	 	 	 	 	 	 	 
181091	1	Y	4	6	16	4	450	1	1	0	 	 
181091	2	N	 	 	 	 	 	 	 	 	 	 
181091	3	Y	5	6	5	0	0	 	 	0	 	 
181091	4	N	 	 	 	 	 	 	 	 	 	 
181091	5	N	 	 	 	 	 	 	 	 	 	 
181091	6	N	 	 	 	 	 	 	 	 	 	 
181091	7	N	 	 	 	 	 	 	 	 	 	 
181092	1	Y	1875	1	5	4	50	1	1	0	 	 
181092	2	N	 	 	 	 	 	 	 	 	 	 
181092	3	N	 	 	 	 	 	 	 	 	 	 
181092	4	Y	10000	1	5	4	0	 	 	0	 	 
181092	5	N	 	 	 	 	 	 	 	 	 	 
181092	6	N	 	 	 	 	 	 	 	 	 	 
181092	7	N	 	 	 	 	 	 	 	 	 	 
181093	1	Y	3	7	5	3	120	1	1	0	 	 
181093	2	N	 	 	 	 	 	 	 	 	 	 
181093	3	N	 	 	 	 	 	 	 	 	 	 
181093	4	N	 	 	 	 	 	 	 	 	 	 
181093	5	N	 	 	 	 	 	 	 	 	 	 
181093	6	N	 	 	 	 	 	 	 	 	 	 
181093	7	N	 	 	 	 	 	 	 	 	 	 
181094	1	Y	5	2	5	4	200	1	1	0	 	 
181094	2	N	 	 	 	 	 	 	 	 	 	 
181094	3	N	 	 	 	 	 	 	 	 	 	 
181094	4	N	 	 	 	 	 	 	 	 	 	 
181094	5	N	 	 	 	 	 	 	 	 	 	 
181094	6	N	 	 	 	 	 	 	 	 	 	 
181094	7	N	 	 	 	 	 	 	 	 	 	 
181095	1	Y	5	7	5	1	350	1	1	0	 	 
181095	2	N	 	 	 	 	 	 	 	 	 	 
181095	3	N	 	 	 	 	 	 	 	 	 	 
181095	4	N	 	 	 	 	 	 	 	 	 	 
181095	5	N	 	 	 	 	 	 	 	 	 	 
181095	6	N	 	 	 	 	 	 	 	 	 	 
181095	7	N	 	 	 	 	 	 	 	 	 	 
181096	1	Y	3750	1	5	2	65	1	1	0	 	 
181096	2	N	 	 	 	 	 	 	 	 	 	 
181096	3	N	 	 	 	 	 	 	 	 	 	 
181096	4	N	 	 	 	 	 	 	 	 	 	 
181096	5	N	 	 	 	 	 	 	 	 	 	 
181096	6	N	 	 	 	 	 	 	 	 	 	 
181096	7	N	 	 	 	 	 	 	 	 	 	 
181097	1	Y	50	1	5	4	425	1	2	0	 	 
181097	2	N	 	 	 	 	 	 	 	 	 	 
181097	3	Y	5000	1	11	0	0	 	 	0	 	 
181097	4	N	 	 	 	 	 	 	 	 	 	 
181097	5	Y	500	1	5	0	0	 	 	0	 	 
181097	6	N	 	 	 	 	 	 	 	 	 	 
181097	7	N	 	 	 	 	 	 	 	 	 	 
181098	1	Y	1	2	5	2	150	1	1	0	 	 
181098	2	N	 	 	 	 	 	 	 	 	 	 
181098	3	N	 	 	 	 	 	 	 	 	 	 
181098	4	N	 	 	 	 	 	 	 	 	 	 
181098	5	N	 	 	 	 	 	 	 	 	 	 
181098	6	N	 	 	 	 	 	 	 	 	 	 
181098	7	N	 	 	 	 	 	 	 	 	 	 
181099	1	Y	1	3	5	4	200	1	1	0	 	 
181099	2	N	 	 	 	 	 	 	 	 	 	 
181099	3	N	 	 	 	 	 	 	 	 	 	 
181099	4	Y	1	2	5	0	0	 	 	0	 	 
181099	5	N	 	 	 	 	 	 	 	 	 	 
181099	6	N	 	 	 	 	 	 	 	 	 	 
181099	7	N	 	 	 	 	 	 	 	 	 	 
181100	1	Y	6	3	5	3	126	1	1	54	1	8
181100	2	N	 	 	 	 	 	 	 	 	 	 
181100	3	N	 	 	 	 	 	 	 	 	 	 
181100	4	N	 	 	 	 	 	 	 	 	 	 
181100	5	N	 	 	 	 	 	 	 	 	 	 
181100	6	N	 	 	 	 	 	 	 	 	 	 
181100	7	N	 	 	 	 	 	 	 	 	 	 
181101	1	Y	4	2	5	2	0	 	 	0	 	 
