CHILDCODE	NONFODR5	BGHTR5	SPYRR5	SPNMR5
181102	8	1	120	4
181102	9	1	80	4
181102	10	1	80	0
181102	11	1	40	0
181102	12	0	 	 
181102	13	0	 	 
181102	15	1	150	2
181102	16	0	 	 
181102	17	0	 	 
181102	18	1	30	0
181102	19	0	 	 
181102	20	0	 	 
181102	21	0	 	 
181102	22	0	 	 
181102	23	0	 	 
181102	24	0	 	 
181102	25	0	 	 
181102	26	0	 	 
181102	27	0	 	 
181102	28	0	 	 
181102	29	0	 	 
181102	30	0	 	 
181102	31	0	 	 
181103	1	1	500	 
181103	2	1	400	 
181103	3	1	280	4
181103	4	0	 	 
181103	5	1	140	 
181103	6	1	110	 
181103	7	1	210	4
181103	8	0	 	 
181103	9	0	 	 
181103	10	1	80	4
181103	11	1	640	4
181103	12	0	 	 
181103	13	0	 	 
181103	15	1	30	4
181103	16	0	 	 
181103	17	0	 	 
181103	18	1	200	1
181103	19	1	200	1
181103	20	1	450	1
181103	21	1	180	1
181103	22	0	 	 
181103	23	0	 	 
181103	24	0	 	 
181103	25	1	7000	0
181103	26	0	 	 
181103	27	0	 	 
181103	28	0	 	 
181103	29	0	 	 
181103	30	1	900	 
181103	31	1	280	 
181104	1	1	400	 
181104	2	1	400	 
181104	3	1	600	1
181104	4	0	 	 
181104	5	1	120	 
181104	6	1	60	 
181104	7	1	220	1
181104	8	0	 	 
181104	9	0	 	 
181104	10	1	560	1
181104	11	0	 	 
181104	12	1	30	1
181104	13	0	 	 
181104	15	1	300	1
181104	16	0	 	 
181104	17	0	 	 
181104	18	0	 	 
181104	19	0	 	 
181104	20	0	 	 
181104	21	0	 	 
181104	22	1	900	0
181104	23	0	 	 
181104	24	0	 	 
181104	25	0	 	 
181104	26	1	3840	0
181104	27	0	 	 
181104	28	0	 	 
181104	29	1	9000	0
181104	30	0	 	 
181104	31	0	 	 
181105	1	0	 	 
181105	2	0	 	 
181105	3	0	 	 
181105	4	0	 	 
181105	5	0	 	 
181105	6	1	30	 
181105	7	0	 	 
181105	8	0	 	 
181105	9	0	 	 
181105	10	0	 	 
181105	11	0	 	 
181105	12	1	50	2
181105	13	0	 	 
181105	15	1	-77	 
181105	16	0	 	 
181105	17	0	 	 
181105	18	0	 	 
181105	19	0	 	 
181105	20	0	 	 
181105	21	0	 	 
181105	22	0	 	 
181105	23	0	 	 
181105	24	0	 	 
181105	25	0	 	 
181105	26	0	 	 
181105	27	0	 	 
181105	28	0	 	 
181105	29	1	1200	0
181105	30	1	300	 
181105	31	1	200	 
191001	1	0	 	 
191001	2	1	200	 
191001	3	1	300	2
191001	4	0	 	 
191001	5	0	 	 
191001	6	0	 	 
191001	7	1	60	4
191001	8	0	 	 
191001	9	0	 	 
191001	10	1	200	1
191001	11	1	347	2
191001	12	0	 	 
191001	13	0	 	 
191001	15	1	600	2
191001	16	0	 	 
191001	17	0	 	 
191001	18	0	 	 
191001	19	0	 	 
191001	20	0	 	 
191001	21	0	 	 
191001	22	0	 	 
191001	23	0	 	 
191001	24	0	 	 
191001	25	0	 	 
191001	26	0	 	 
191001	27	0	 	 
191001	28	0	 	 
191001	29	0	 	 
191001	30	1	200	 
191001	31	1	300	 
191002	1	0	 	 
191002	2	0	 	 
191002	3	1	350	4
191002	4	0	 	 
191002	5	0	 	 
191002	6	1	70	 
191002	7	1	130	4
191002	8	0	 	 
191002	9	0	 	 
191002	10	0	 	 
191002	11	0	 	 
191002	12	1	50	4
191002	13	0	 	 
191002	15	1	160	4
191002	16	0	 	 
191002	17	1	500	0
191002	18	1	2500	0
191002	19	0	 	 
191002	20	0	 	 
191002	21	0	 	 
191002	22	0	 	 
191002	23	0	 	 
191002	24	0	 	 
191002	25	0	 	 
191002	26	0	 	 
191002	27	0	 	 
191002	28	0	 	 
191002	29	0	 	 
191002	30	0	 	 
191002	31	0	 	 
191003	1	1	100	 
191003	2	1	200	 
191003	3	0	 	 
191003	4	1	300	2
191003	5	1	55	 
191003	6	1	55	 
191003	7	0	 	 
191003	8	1	150	2
191003	9	1	250	2
191003	10	0	 	 
191003	11	1	40	2
191003	12	1	20	2
191003	13	0	 	 
191003	15	1	230	2
191003	16	0	 	 
191003	17	1	250	0
191003	18	1	125	1
191003	19	0	 	 
191003	20	0	 	 
191003	21	0	 	 
191003	22	0	 	 
191003	23	0	 	 
191003	24	0	 	 
191003	25	0	 	 
191003	26	1	350	0
191003	27	0	 	 
191003	28	0	 	 
191003	29	0	 	 
191003	30	0	 	 
191003	31	0	 	 
191004	1	1	200	 
191004	2	1	200	 
191004	3	1	100	4
191004	4	0	 	 
191004	5	1	100	 
191004	6	1	100	 
191004	7	1	100	4
191004	8	0	 	 
191004	9	0	 	 
191004	10	1	100	4
191004	11	0	 	 
191004	12	1	35	4
191004	13	0	 	 
191004	15	1	150	4
191004	16	0	 	 
191004	17	0	 	 
191004	18	1	50	1
191004	19	0	 	 
191004	20	0	 	 
191004	21	0	 	 
191004	22	0	 	 
191004	23	0	 	 
191004	24	1	1500	0
191004	25	0	 	 
191004	26	0	 	 
191004	27	0	 	 
191004	28	0	 	 
191004	29	1	4665	0
191004	30	0	 	 
191004	31	0	 	 
191005	1	0	 	 
191005	2	0	 	 
191005	3	0	 	 
191005	4	0	 	 
191005	5	1	0	 
191005	6	1	50	 
191005	7	0	 	 
191005	8	1	200	3
191005	9	1	200	4
191005	10	0	 	 
191005	11	0	 	 
191005	12	1	35	4
191005	13	0	 	 
191005	15	1	150	4
191005	16	0	 	 
191005	17	0	 	 
191005	18	1	50	1
191005	19	0	 	 
191005	20	1	350	2
191005	21	0	 	 
191005	22	0	 	 
191005	23	0	 	 
191005	24	0	 	 
191005	25	0	 	 
191005	26	0	 	 
191005	27	0	 	 
191005	28	0	 	 
191005	29	0	 	 
191005	30	1	500	 
191005	31	1	200	 
191006	1	1	-77	 
191006	2	1	300	 
191006	3	0	 	 
191006	4	1	400	2
191006	5	1	160	 
191006	6	1	130	 
191006	7	0	 	 
191006	8	0	 	 
191006	9	1	300	4
191006	10	0	 	 
191006	11	0	 	 
191006	12	1	70	4
191006	13	0	 	 
191006	15	1	150	4
191006	16	0	 	 
191006	17	1	400	0
191006	18	1	300	0
191006	19	0	 	 
191006	20	1	300	1
191006	21	0	 	 
191006	22	0	 	 
191006	23	0	 	 
191006	24	0	 	 
191006	25	0	 	 
191006	26	1	1200	0
191006	27	0	 	 
191006	28	0	 	 
191006	29	0	 	 
191006	30	0	 	 
191006	31	0	 	 
191007	1	0	 	 
191007	2	1	24	 
191007	3	1	150	4
191007	4	0	 	 
191007	5	0	 	 
191007	6	0	 	 
191007	7	0	 	 
191007	8	0	 	 
191007	9	0	 	 
191007	10	1	115	4
191007	11	1	100	4
191007	12	1	150	4
191007	13	0	 	 
191007	15	1	180	4
191007	16	0	 	 
191007	17	1	100	4
191007	18	1	400	1
191007	19	0	 	 
191007	20	0	 	 
191007	21	1	20	4
191007	22	1	30	0
191007	23	0	 	 
191007	24	0	 	 
191007	25	0	 	 
191007	26	0	 	 
191007	27	0	 	 
191007	28	0	 	 
191007	29	0	 	 
191007	30	0	 	 
191007	31	0	 	 
191009	1	1	500	 
191009	2	1	300	 
191009	3	1	500	2
191009	4	0	 	 
191009	5	1	100	 
191009	6	1	250	 
191009	7	1	300	2
191009	8	0	 	 
191009	9	0	 	 
191009	10	1	100	2
191009	11	0	 	 
191009	12	1	175	3
191009	13	0	 	 
191009	15	1	320	1
191009	16	0	 	 
191009	17	0	 	 
191009	18	0	 	 
191009	19	1	500	2
191009	20	1	500	2
191009	21	1	350	0
191009	22	1	1200	0
191009	23	0	 	 
191009	24	1	600	0
191009	25	0	 	 
191009	26	1	-77	 
191009	27	0	 	 
191009	28	0	 	 
191009	29	0	 	 
191009	30	0	 	 
191009	31	0	 	 
191010	1	0	 	 
191010	2	1	200	 
191010	3	1	250	4
191010	4	1	200	0
191010	5	0	 	 
191010	6	1	320	 
191010	7	1	320	4
191010	8	1	300	0
191010	9	1	120	0
191010	10	1	120	4
191010	11	1	1480	1
191010	12	1	20	0
191010	13	0	 	 
191010	15	1	420	0
191010	16	0	 	 
191010	17	1	100	1
191010	18	1	150	1
191010	19	1	350	1
191010	20	1	200	0
191010	21	1	50	1
191010	22	1	100	1
191010	23	0	 	 
191010	24	0	 	 
191010	25	1	1100	0
191010	26	1	960	0
191010	27	0	 	 
191010	28	0	 	 
191010	29	0	 	 
191010	30	1	200	 
191010	31	1	450	 
191011	1	1	200	 
191011	2	1	200	 
191011	3	1	250	4
191011	4	0	 	 
191011	5	1	100	 
191011	6	1	120	 
191011	7	1	180	4
191011	8	0	 	 
191011	9	0	 	 
191011	10	1	200	4
191011	11	1	3125	4
191011	12	1	200	4
191011	13	1	100	4
191011	15	1	400	4
191011	16	0	 	 
191011	17	0	 	 
191011	18	1	200	1
191011	19	0	 	 
191011	20	1	100	1
191011	21	0	 	 
191011	22	1	150	2
191011	23	0	 	 
191011	24	0	 	 
191011	25	0	 	 
191011	26	1	200	0
191011	27	0	 	 
191011	28	0	 	 
191011	29	0	 	 
191011	30	1	400	 
191011	31	1	250	 
191012	1	0	 	 
191012	2	0	 	 
191012	3	0	 	 
191012	4	0	 	 
191012	5	1	70	 
191012	6	1	45	 
191012	7	1	50	0
191012	8	1	80	4
191012	9	1	150	4
191012	10	0	 	 
191012	11	0	 	 
191012	12	1	50	4
191012	13	0	 	 
191012	15	1	120	4
191012	16	0	 	 
191012	17	0	 	 
191012	18	1	100	1
191012	19	0	 	 
191012	20	1	150	2
191012	21	0	 	 
191012	22	0	 	 
191012	23	0	 	 
191012	24	0	 	 
191012	25	0	 	 
191012	26	1	2000	0
191012	27	0	 	 
191012	28	0	 	 
191012	29	0	 	 
191012	30	1	270	 
191012	31	1	500	 
191013	1	1	15	 
191013	2	0	 	 
191013	3	1	100	1
191013	4	1	50	0
191013	5	0	 	 
191013	6	0	 	 
191013	7	0	 	 
191013	8	0	 	 
191013	9	1	25	1
191013	10	0	 	 
191013	11	0	 	 
191013	12	1	50	1
191013	13	0	 	 
191013	15	1	200	4
191013	16	0	 	 
191013	17	1	40	0
191013	18	1	200	0
191013	19	0	 	 
191013	20	0	 	 
191013	21	0	 	 
191013	22	0	 	 
191013	23	0	 	 
191013	24	0	 	 
191013	25	0	 	 
191013	26	1	400	0
191013	27	0	 	 
191013	28	0	 	 
191013	29	0	 	 
191013	30	0	 	 
191013	31	0	 	 
191014	1	1	130	 
191014	2	1	100	 
191014	3	0	 	 
191014	4	0	 	 
191014	5	0	 	 
191014	6	0	 	 
191014	7	1	60	4
191014	8	0	 	 
191014	9	0	 	 
191014	10	0	 	 
191014	11	0	 	 
191014	12	1	100	4
191014	13	0	 	 
191014	15	1	300	4
191014	16	0	 	 
191014	17	0	 	 
191014	18	0	 	 
191014	19	0	 	 
191014	20	0	 	 
191014	21	0	 	 
191014	22	0	 	 
191014	23	0	 	 
191014	24	0	 	 
191014	25	1	2000	0
191014	26	0	 	 
191014	27	0	 	 
191014	28	0	 	 
191014	29	0	 	 
191014	30	0	 	 
191014	31	1	180	 
191015	1	0	 	 
191015	2	0	 	 
191015	3	0	 	 
191015	4	0	 	 
191015	5	1	300	 
191015	6	0	 	 
191015	7	1	200	0
191015	8	1	200	4
191015	9	1	600	2
191015	10	1	40	0
191015	11	0	 	 
191015	12	1	50	2
191015	13	0	 	 
191015	15	1	500	2
191015	16	0	 	 
191015	17	1	91	0
191015	18	1	500	1
191015	19	0	 	 
191015	20	1	120	2
191015	21	0	 	 
191015	22	0	 	 
191015	23	0	 	 
191015	24	0	 	 
191015	25	0	 	 
191015	26	0	 	 
191015	27	0	 	 
191015	28	0	 	 
191015	29	0	 	 
191015	30	1	400	 
191015	31	1	400	 
191016	1	0	 	 
191016	2	1	120	 
191016	3	1	240	2
191016	4	1	120	0
191016	5	0	 	 
191016	6	1	60	 
191016	7	1	100	2
191016	8	1	100	0
191016	9	0	 	 
191016	10	0	 	 
191016	11	0	 	 
191016	12	1	250	1
191016	13	0	 	 
191016	15	1	600	1
191016	16	0	 	 
191016	17	0	 	 
191016	18	0	 	 
191016	19	1	10	0
191016	20	0	 	 
191016	21	0	 	 
191016	22	0	 	 
191016	23	0	 	 
191016	24	0	 	 
191016	25	1	1200	0
191016	26	0	 	 
191016	27	0	 	 
191016	28	0	 	 
191016	29	0	 	 
191016	30	0	 	 
191016	31	0	 	 
191017	1	1	200	 
191017	2	1	100	 
191017	3	1	100	4
191017	4	0	 	 
191017	5	1	120	 
191017	6	1	100	 
191017	7	1	100	4
191017	8	0	 	 
191017	9	0	 	 
191017	10	0	 	 
191017	11	1	2200	4
191017	12	0	 	 
191017	13	0	 	 
191017	15	1	200	4
191017	16	0	 	 
191017	17	0	 	 
191017	18	0	 	 
191017	19	1	200	4
191017	20	1	100	4
191017	21	0	 	 
191017	22	0	 	 
191017	23	0	 	 
191017	24	1	420	4
191017	25	1	6000	0
191017	26	1	7200	0
191017	27	0	 	 
191017	28	0	 	 
191017	29	0	 	 
191017	30	0	 	 
191017	31	0	 	 
191018	1	0	 	 
191018	2	0	 	 
191018	3	0	 	 
191018	4	1	70	4
191018	5	0	 	 
191018	6	0	 	 
191018	7	0	 	 
191018	8	1	70	4
191018	9	1	85	4
191018	10	0	 	 
191018	11	1	20	4
191018	12	1	30	4
191018	13	0	 	 
191018	15	1	25	4
191018	16	0	 	 
191018	17	1	2000	0
191018	18	0	 	 
191018	19	0	 	 
191018	20	0	 	 
191018	21	0	 	 
191018	22	0	 	 
191018	23	0	 	 
191018	24	0	 	 
191018	25	0	 	 
191018	26	0	 	 
191018	27	0	 	 
191018	28	0	 	 
191018	29	0	 	 
191018	30	0	 	 
191018	31	0	 	 
191019	1	1	200	 
191019	2	1	200	 
191019	3	1	500	4
191019	4	0	 	 
191019	5	1	140	 
191019	6	1	100	 
191019	7	1	300	2
191019	8	0	 	 
191019	9	0	 	 
191019	10	0	 	 
191019	11	1	50	1
191019	12	0	 	 
191019	13	0	 	 
191019	15	1	300	2
191019	16	0	 	 
191019	17	0	 	 
191019	18	1	50	1
191019	19	0	 	 
191019	20	1	80	0
191019	21	0	 	 
191019	22	0	 	 
191019	23	0	 	 
191019	24	0	 	 
191019	25	0	 	 
191019	26	1	312	0
191019	27	0	 	 
191019	28	0	 	 
191019	29	0	 	 
191019	30	0	 	 
191019	31	0	 	 
191020	1	1	250	 
191020	2	1	100	 
191020	3	1	100	4
191020	4	1	250	0
191020	5	1	120	 
191020	6	0	 	 
191020	7	1	35	4
191020	8	1	215	0
191020	9	0	 	 
191020	10	1	400	4
191020	11	1	60	0
191020	12	1	130	1
191020	13	0	 	 
191020	15	1	200	1
191020	16	0	 	 
191020	17	1	250	4
191020	18	1	600	4
191020	19	1	200	1
191020	20	0	 	 
191020	21	0	 	 
191020	22	1	150	1
191020	23	1	1500	0
191020	24	0	 	 
191020	25	0	 	 
191020	26	1	4800	0
191020	27	0	 	 
191020	28	0	 	 
191020	29	0	 	 
191020	30	0	 	 
191020	31	0	 	 
191021	1	1	500	 
191021	2	1	500	 
191021	3	0	 	 
191021	4	1	300	4
191021	5	1	200	 
191021	6	1	300	 
191021	7	0	 	 
191021	8	1	200	4
191021	9	1	150	4
191021	10	0	 	 
191021	11	1	50	4
191021	12	1	25	4
191021	13	0	 	 
191021	15	1	130	4
191021	16	0	 	 
191021	17	0	 	 
191021	18	0	 	 
191021	19	0	 	 
191021	20	0	 	 
191021	21	0	 	 
191021	22	0	 	 
191021	23	0	 	 
191021	24	0	 	 
191021	25	0	 	 
191021	26	1	700	1
191021	27	0	 	 
191021	28	0	 	 
191021	29	0	 	 
191021	30	0	 	 
191021	31	0	 	 
191022	1	1	500	 
191022	2	0	 	 
191022	3	0	 	 
191022	4	1	300	2
191022	5	1	45	 
191022	6	0	 	 
191022	7	0	 	 
191022	8	1	45	4
191022	9	1	40	4
191022	10	0	 	 
191022	11	1	30	4
191022	12	0	 	 
191022	13	0	 	 
191022	15	1	50	4
191022	16	0	 	 
191022	17	0	 	 
191022	18	0	 	 
191022	19	0	 	 
191022	20	0	 	 
191022	21	0	 	 
191022	22	0	 	 
191022	23	0	 	 
191022	24	0	 	 
191022	25	0	 	 
191022	26	0	 	 
191022	27	0	 	 
191022	28	0	 	 
191022	29	0	 	 
191022	30	0	 	 
191022	31	0	 	 
191023	1	1	150	 
191023	2	1	200	 
191023	3	1	300	4
191023	4	1	300	0
191023	5	0	 	 
191023	6	0	 	 
191023	7	1	80	4
191023	8	1	120	0
191023	9	1	200	4
191023	10	0	 	 
191023	11	1	3000	1
191023	12	0	 	 
191023	13	0	 	 
191023	15	1	600	3
191023	16	0	 	 
191023	17	1	150	1
191023	18	0	 	 
191023	19	1	200	1
191023	20	1	300	1
191023	21	0	 	 
191023	22	0	 	 
191023	23	0	 	 
191023	24	0	 	 
191023	25	1	550	0
191023	26	1	2400	1
191023	27	0	 	 
191023	28	0	 	 
191023	29	0	 	 
191023	30	0	 	 
191023	31	0	 	 
191024	1	1	300	 
191024	2	1	500	 
191024	3	1	1000	4
191024	4	1	500	0
191024	5	1	150	 
191024	6	1	1000	 
191024	7	1	500	4
191024	8	1	700	0
191024	9	1	200	4
191024	10	1	200	4
191024	11	1	1300	2
191024	12	0	 	 
191024	13	0	 	 
191024	15	1	500	2
191024	16	1	240	2
191024	17	1	300	1
191024	18	1	800	1
191024	19	1	400	1
191024	20	1	50	1
191024	21	1	300	2
191024	22	0	 	 
191024	23	0	 	 
191024	24	0	 	 
191024	25	0	 	 
191024	26	1	5000	0
191024	27	0	 	 
191024	28	0	 	 
191024	29	0	 	 
191024	30	0	 	 
191024	31	0	 	 
191025	1	1	100	 
191025	2	1	150	 
191025	3	1	350	1
191025	4	0	 	 
191025	5	1	30	 
191025	6	0	 	 
191025	7	1	160	1
191025	8	0	 	 
191025	9	0	 	 
191025	10	1	60	4
191025	11	1	120	4
191025	12	0	 	 
191025	13	0	 	 
191025	15	1	100	4
191025	16	0	 	 
191025	17	1	50	1
191025	18	1	80	2
191025	19	1	30	4
191025	20	0	 	 
191025	21	1	30	2
191025	22	1	350	1
191025	23	1	250	0
191025	24	0	 	 
191025	25	0	 	 
191025	26	0	 	 
191025	27	0	 	 
191025	28	0	 	 
191025	29	1	4800	0
191025	30	1	350	 
191025	31	1	350	 
191026	1	1	150	 
191026	2	1	150	 
191026	3	1	300	2
191026	4	0	 	 
191026	5	1	140	 
191026	6	1	140	 
191026	7	1	160	2
191026	8	0	 	 
191026	9	0	 	 
191026	10	1	180	2
191026	11	1	120	4
191026	12	1	80	4
191026	13	0	 	 
191026	15	1	250	2
191026	16	0	 	 
191026	17	0	 	 
191026	18	1	100	1
191026	19	0	 	 
191026	20	0	 	 
191026	21	1	50	0
191026	22	1	300	1
191026	23	1	300	0
191026	24	0	 	 
191026	25	1	300	0
191026	26	0	 	 
191026	27	0	 	 
191026	28	0	 	 
191026	29	1	1200	0
191026	30	0	 	 
191026	31	0	 	 
191027	1	0	 	 
191027	2	0	 	 
191027	3	0	 	 
191027	4	0	 	 
191027	5	1	200	 
191027	6	1	200	 
191027	7	0	 	 
191027	8	1	80	4
191027	9	1	100	4
191027	10	0	 	 
191027	11	1	95	0
191027	12	1	60	0
191027	13	0	 	 
191027	15	1	250	4
191027	16	0	 	 
191027	17	1	70	0
191027	18	1	300	4
191027	19	0	 	 
191027	20	1	100	0
191027	21	0	 	 
191027	22	0	 	 
191027	23	0	 	 
191027	24	0	 	 
191027	25	0	 	 
191027	26	1	4000	0
191027	27	0	 	 
191027	28	0	 	 
191027	29	0	 	 
191027	30	0	 	 
191027	31	0	 	 
191028	1	1	80	 
191028	2	1	180	 
191028	3	0	 	 
191028	4	1	500	2
191028	5	1	130	 
191028	6	1	40	 
191028	7	0	 	 
191028	8	1	250	2
191028	9	1	190	2
191028	10	0	 	 
191028	11	1	95	2
191028	12	0	 	 
191028	13	0	 	 
191028	15	1	100	2
191028	16	0	 	 
191028	17	1	40	0
191028	18	1	45	0
191028	19	0	 	 
191028	20	0	 	 
191028	21	1	80	0
191028	22	0	 	 
191028	23	1	1700	0
191028	24	0	 	 
191028	25	0	 	 
191028	26	0	 	 
191028	27	0	 	 
191028	28	0	 	 
191028	29	0	 	 
191028	30	0	 	 
191028	31	0	 	 
191030	1	0	 	 
191030	2	1	50	 
191030	3	0	 	 
191030	4	1	80	4
191030	5	0	 	 
191030	6	1	20	 
191030	7	0	 	 
191030	8	1	50	4
191030	9	0	 	 
191030	10	0	 	 
191030	11	0	 	 
191030	12	0	 	 
191030	13	0	 	 
191030	15	0	 	 
191030	16	0	 	 
191030	17	0	 	 
191030	18	1	10	0
191030	19	0	 	 
191030	20	0	 	 
191030	21	0	 	 
191030	22	0	 	 
191030	23	0	 	 
191030	24	0	 	 
191030	25	0	 	 
191030	26	0	 	 
191030	27	0	 	 
191030	28	0	 	 
191030	29	0	 	 
191030	30	0	 	 
191030	31	0	 	 
191031	1	1	1500	 
191031	2	1	1400	 
191031	3	0	 	 
191031	4	1	2500	4
191031	5	1	500	 
191031	6	1	600	 
191031	7	0	 	 
191031	8	1	800	4
191031	9	1	500	4
191031	10	0	 	 
191031	11	1	500	4
191031	12	1	560	4
191031	13	1	300	4
191031	15	1	1200	4
191031	16	0	 	 
191031	17	0	 	 
191031	18	0	 	 
191031	19	1	0	 
191031	20	1	180	0
191031	21	1	1000	1
191031	22	1	0	 
191031	23	0	 	 
191031	24	0	 	 
191031	25	0	 	 
191031	26	1	6500	0
191031	27	0	 	 
191031	28	0	 	 
191031	29	1	3300	4
191031	30	0	 	 
191031	31	0	 	 
191032	1	0	 	 
191032	2	0	 	 
191032	3	0	 	 
191032	4	1	85	4
191032	5	0	 	 
191032	6	0	 	 
191032	7	0	 	 
191032	8	1	60	4
191032	9	0	 	 
191032	10	0	 	 
191032	11	1	30	0
191032	12	0	 	 
191032	13	0	 	 
191032	15	0	 	 
191032	16	0	 	 
191032	17	0	 	 
191032	18	1	35	1
191032	19	0	 	 
191032	20	0	 	 
191032	21	0	 	 
191032	22	0	 	 
191032	23	0	 	 
191032	24	0	 	 
191032	25	1	700	0
191032	26	0	 	 
191032	27	0	 	 
191032	28	0	 	 
191032	29	0	 	 
191032	30	0	 	 
191032	31	0	 	 
191033	1	0	 	 
191033	2	0	 	 
191033	3	0	 	 
191033	4	0	 	 
191033	5	0	 	 
191033	6	0	 	 
191033	7	1	29	0
191033	8	1	0	 
191033	9	1	47	2
191033	10	1	25	0
191033	11	0	 	 
191033	12	1	65	2
191033	13	0	 	 
191033	15	1	250	1
191033	16	0	 	 
191033	17	0	 	 
191033	18	1	20	1
191033	19	0	 	 
191033	20	0	 	 
191033	21	0	 	 
191033	22	0	 	 
191033	23	0	 	 
191033	24	0	 	 
191033	25	1	9000	0
191033	26	1	823	0
191033	27	0	 	 
191033	28	0	 	 
191033	29	0	 	 
191033	30	0	 	 
191033	31	1	150	 
191034	1	0	 	 
191034	2	0	 	 
191034	3	1	450	0
191034	4	1	150	4
191034	5	1	100	 
191034	6	1	1000	 
191034	7	1	150	0
191034	8	1	80	4
191034	9	1	0	 
191034	10	1	0	 
191034	11	1	5850	1
191034	12	1	100	0
191034	13	0	 	 
191034	15	1	1000	1
191034	16	1	1320	1
191034	17	0	 	 
191034	18	0	 	 
191034	19	0	 	 
191034	20	1	1000	0
191034	21	1	80	0
191034	22	1	60	1
191034	23	0	 	 
191034	24	0	 	 
191034	25	0	 	 
191034	26	0	 	 
191034	27	0	 	 
191034	28	0	 	 
191034	29	0	 	 
191034	30	1	400	 
191034	31	0	 	 
191035	1	1	100	 
191035	2	1	100	 
191035	3	1	120	4
191035	4	0	 	 
191035	5	0	 	 
191035	6	0	 	 
191035	7	1	180	1
191035	8	1	50	0
191035	9	0	 	 
191035	10	0	 	 
191035	11	1	2250	1
191035	12	1	150	0
191035	13	0	 	 
191035	15	1	550	1
191035	16	0	 	 
191035	17	0	 	 
191035	18	0	 	 
191035	19	0	 	 
191035	20	1	550	0
191035	21	0	 	 
191035	22	0	 	 
191035	23	0	 	 
191035	24	0	 	 
191035	25	0	 	 
191035	26	1	1110	0
191035	27	0	 	 
191035	28	0	 	 
191035	29	0	 	 
191035	30	0	 	 
191035	31	1	120	 
191036	1	1	200	 
191036	2	1	300	 
191036	3	0	 	 
191036	4	1	500	1
191036	5	1	100	 
191036	6	1	100	 
191036	7	0	 	 
191036	8	1	400	1
191036	9	1	500	1
191036	10	0	 	 
191036	11	1	150	1
191036	12	1	60	1
191036	13	1	150	4
191036	15	1	450	1
191036	16	0	 	 
191036	17	0	 	 
191036	18	1	400	1
191036	19	1	400	1
191036	20	1	200	1
191036	21	1	80	0
191036	22	0	 	 
191036	23	0	 	 
191036	24	0	 	 
191036	25	1	7500	0
191036	26	1	3600	0
191036	27	0	 	 
191036	28	0	 	 
191036	29	1	2240	0
191036	30	0	 	 
191036	31	0	 	 
191038	1	1	100	 
191038	2	1	180	 
191038	3	1	100	4
191038	4	0	 	 
191038	5	1	80	 
191038	6	1	100	 
191038	7	1	150	4
191038	8	0	 	 
191038	9	0	 	 
191038	10	1	70	4
191038	11	1	60	4
191038	12	1	15	4
191038	13	0	 	 
191038	15	1	60	4
191038	16	0	 	 
191038	17	1	25	4
191038	18	1	100	1
191038	19	1	180	2
191038	20	1	350	4
191038	21	1	120	1
191038	22	0	 	 
191038	23	0	 	 
191038	24	0	 	 
191038	25	0	 	 
191038	26	0	 	 
191038	27	0	 	 
191038	28	0	 	 
191038	29	0	 	 
191038	30	0	 	 
191038	31	0	 	 
191039	1	0	 	 
191039	2	1	200	 
191039	3	1	800	1
191039	4	0	 	 
191039	5	0	 	 
191039	6	0	 	 
191039	7	1	600	1
191039	8	0	 	 
191039	9	0	 	 
191039	10	1	250	1
191039	11	1	50	4
191039	12	1	35	0
191039	13	0	 	 
191039	15	1	450	2
191039	16	0	 	 
191039	17	0	 	 
191039	18	1	30	0
191039	19	1	120	1
191039	20	1	250	1
191039	21	1	50	0
191039	22	1	100	0
191039	23	0	 	 
191039	24	0	 	 
191039	25	0	 	 
191039	26	1	396	0
191039	27	0	 	 
191039	28	0	 	 
191039	29	1	420	0
191039	30	1	200	 
191039	31	1	800	 
191041	1	1	200	 
191041	2	1	200	 
191041	3	1	150	4
191041	4	1	160	0
191041	5	1	150	 
191041	6	1	140	 
191041	7	1	150	4
191041	8	1	150	0
191041	9	1	200	0
191041	10	1	80	4
191041	11	1	200	2
191041	12	1	150	2
191041	13	1	450	4
191041	15	1	200	2
191041	16	0	 	 
191041	17	0	 	 
191041	18	1	50	2
191041	19	1	100	1
191041	20	1	100	0
191041	21	1	100	2
191041	22	1	500	1
191041	23	0	 	 
191041	24	0	 	 
191041	25	0	 	 
191041	26	0	 	 
191041	27	0	 	 
191041	28	0	 	 
191041	29	0	 	 
191041	30	0	 	 
191041	31	0	 	 
191042	1	0	 	 
191042	2	0	 	 
191042	3	1	680	0
191042	4	0	 	 
191042	5	0	 	 
191042	6	0	 	 
191042	7	1	200	0
191042	8	0	 	 
191042	9	0	 	 
191042	10	1	340	2
191042	11	1	140	2
191042	12	1	200	2
191042	13	0	 	 
191042	15	1	1500	1
191042	16	0	 	 
191042	17	1	1200	2
191042	18	1	800	2
191042	19	0	 	 
191042	20	1	210	0
191042	21	0	 	 
191042	22	1	200	0
191042	23	0	 	 
191042	24	0	 	 
191042	25	1	30000	1
191042	26	1	4800	0
191042	27	0	 	 
191042	28	0	 	 
191042	29	0	 	 
191042	30	0	 	 
191042	31	0	 	 
191043	1	1	200	 
191043	2	1	150	 
191043	3	1	380	1
191043	4	1	250	0
191043	5	1	80	 
191043	6	1	120	 
191043	7	1	200	2
191043	8	1	250	0
191043	9	1	100	0
191043	10	1	120	4
191043	11	1	70	2
