CHILDCODE	EDCHSTR4	ATSCR4	GRDER4	TYSCR4	SMESCHR4	DEPTR4
21086	13	1	6	4	1	 
21087	9	1	2	4	1	 
21087	10	1	3	4	1	 
21087	11	1	4	4	1	 
21087	12	1	5	4	1	 
21087	13	1	6	4	1	 
21088	9	1	2	4	1	 
21088	10	1	3	4	1	 
21088	11	1	4	4	0	20
21088	12	1	5	4	1	 
21088	13	1	6	4	1	 
21089	9	1	3	4	1	 
21089	10	1	4	4	1	 
21089	11	1	5	4	1	 
21089	12	1	6	4	1	 
21089	13	1	7	4	1	 
21090	9	1	2	4	1	 
21090	10	1	3	4	1	 
21090	11	1	4	4	1	 
21090	12	1	5	4	1	 
21090	13	1	6	4	1	 
21091	9	1	1	4	1	 
21091	10	1	2	4	1	 
21091	11	1	2	4	1	 
21091	12	1	3	4	1	 
21091	13	1	3	4	1	 
21092	9	1	2	4	1	 
21092	10	1	3	4	1	 
21092	11	1	4	4	1	 
21092	12	1	5	4	1	 
21092	13	1	6	4	1	 
21093	9	1	3	4	1	 
21093	10	1	4	4	1	 
21093	11	1	5	4	1	 
21093	12	1	6	4	1	 
21093	13	1	7	4	1	 
21094	9	1	3	4	1	 
21094	10	1	4	4	1	 
21094	11	1	5	4	1	 
21094	12	1	6	4	1	 
21094	13	1	7	4	1	 
21095	9	1	3	4	1	 
21095	10	1	4	4	1	 
21095	11	1	4	4	1	 
21095	12	1	5	4	1	 
21095	13	1	6	4	1	 
21096	9	1	3	4	1	 
21096	10	1	4	4	1	 
21096	11	1	5	4	1	 
21096	12	1	6	4	1	 
21096	13	1	7	4	1	 
21097	9	1	3	4	1	 
21097	10	1	4	4	1	 
21097	11	1	5	4	1	 
21097	12	1	6	4	1	 
21097	13	1	7	4	1	 
21098	9	1	3	4	1	 
21098	10	1	4	4	1	 
21098	11	1	5	4	1	 
21098	12	1	6	4	1	 
21098	13	1	7	4	0	24
21099	9	1	2	4	1	 
21099	10	1	3	4	1	 
21099	11	1	4	4	1	 
21099	12	1	5	4	1	 
21099	13	1	6	4	1	 
21100	9	1	2	4	1	 
21100	10	1	3	1	0	20
21100	11	1	4	1	1	 
21100	12	1	5	1	1	 
21100	13	1	6	1	1	 
31002	9	1	3	4	1	 
31002	10	1	4	4	1	 
31002	11	1	5	4	1	 
31002	12	1	6	4	1	 
31002	13	1	7	4	0	20
31003	9	1	2	4	1	 
31003	10	1	2	4	1	 
31003	11	1	3	4	1	 
31003	12	1	3	4	1	 
31003	13	1	3	4	1	 
31004	9	1	2	4	1	 
31004	10	1	3	4	1	 
31004	11	1	4	4	1	 
31004	12	1	5	4	1	 
31004	13	0	 	 	 	 
31005	9	1	1	4	1	 
31005	10	1	1	4	1	 
31005	11	1	2	4	1	 
31005	12	1	2	4	1	 
31005	13	1	2	4	1	 
31006	9	1	3	4	1	 
31006	10	1	4	4	1	 
31006	11	1	5	4	1	 
31006	12	1	6	4	1	 
31006	13	1	7	4	0	20
31007	9	1	2	4	1	 
31007	10	1	3	4	1	 
31007	11	1	4	4	0	22
31007	12	1	4	4	0	20
31007	13	1	5	4	1	 
31009	9	1	2	4	1	 
31009	10	1	2	4	1	 
31009	11	1	3	4	1	 
31009	12	1	3	4	1	 
31009	13	1	3	4	1	 
31011	9	1	3	4	1	 
31011	10	1	4	4	1	 
31011	11	1	5	4	1	 
31011	12	1	6	4	1	 
31011	13	1	7	4	1	 
31012	9	1	2	4	1	 
31012	10	1	3	4	1	 
31012	11	1	4	4	1	 
31012	12	1	5	4	1	 
31012	13	1	6	4	1	 
31013	9	1	3	4	1	 
31013	10	1	4	4	1	 
31013	11	1	5	4	1	 
31013	12	1	6	4	1	 
31013	13	1	7	4	0	20
31014	9	1	2	4	1	 
31014	10	1	2	4	1	 
31014	11	1	3	4	1	 
31014	12	1	3	4	1	 
31014	13	1	3	4	1	 
31015	9	1	2	4	1	 
31015	10	1	3	4	1	 
31015	11	0	 	 	 	 
31015	12	1	4	4	0	20
31015	13	1	4	4	1	 
31016	9	1	3	4	1	 
31016	10	1	4	4	1	 
31016	11	1	5	4	1	 
31016	12	1	6	4	1	 
31016	13	1	7	4	0	20
31017	9	1	2	4	1	 
31017	10	1	3	4	1	 
31017	11	1	4	4	1	 
31017	12	1	5	4	1	 
31017	13	1	6	4	1	 
31018	9	1	2	4	1	 
31018	10	1	3	4	1	 
31018	11	1	4	1	0	20
31018	12	1	5	1	0	20
31018	13	1	6	4	0	20
31019	9	1	2	4	1	 
31019	10	1	3	4	1	 
31019	11	1	4	4	1	 
31019	12	1	5	4	1	 
31019	13	1	6	4	1	 
31020	9	1	3	4	1	 
31020	10	1	4	4	1	 
31020	11	1	5	4	1	 
31020	12	1	6	4	1	 
31020	13	1	7	4	0	20
31021	9	1	2	4	1	 
31021	10	1	3	4	1	 
31021	11	1	3	4	1	 
31021	12	1	4	4	1	 
31021	13	1	5	4	1	 
31022	9	1	2	4	1	 
31022	10	1	3	4	1	 
31022	11	1	4	4	1	 
31022	12	1	5	4	0	20
31022	13	1	6	4	1	 
31023	9	1	2	4	1	 
31023	10	1	3	4	1	 
31023	11	1	4	4	1	 
31023	12	1	5	4	1	 
31023	13	1	6	4	1	 
31024	9	1	2	4	1	 
31024	10	1	3	4	1	 
31024	11	1	4	4	1	 
31024	12	1	5	4	1	 
31024	13	1	6	4	1	 
31025	9	1	3	4	1	 
31025	10	1	4	4	1	 
31025	11	1	5	4	1	 
31025	12	1	6	4	1	 
31025	13	1	7	4	0	20
31026	9	1	3	4	1	 
31026	10	1	4	4	1	 
31026	11	1	5	4	1	 
31026	12	1	6	4	1	 
31026	13	1	7	4	0	20
31027	9	1	2	4	1	 
31027	10	1	3	4	1	 
31027	11	1	4	4	1	 
31027	12	1	5	4	1	 
31027	13	1	6	4	1	 
31028	9	1	2	4	1	 
31028	10	1	3	4	1	 
31028	11	1	4	4	1	 
31028	12	1	5	4	1	 
31028	13	1	6	4	1	 
31029	9	1	3	1	1	 
31029	10	1	4	1	1	 
31029	11	1	5	4	0	6
31029	12	1	6	1	0	6
31029	13	1	7	1	0	15
31030	9	1	3	4	1	 
31030	10	1	4	4	1	 
31030	11	1	5	4	1	 
31030	12	1	6	4	1	 
31030	13	1	7	4	0	20
31031	9	1	2	4	1	 
31031	10	1	3	4	1	 
31031	11	1	4	4	1	 
31031	12	1	5	4	1	 
31031	13	1	6	4	1	 
31032	9	1	2	4	1	 
31032	10	1	3	4	1	 
31032	11	1	4	4	1	 
31032	12	1	5	4	1	 
31032	13	1	6	4	1	 
31033	9	1	2	4	1	 
31033	10	1	3	4	1	 
31033	11	1	4	4	1	 
31033	12	1	5	4	1	 
31033	13	1	6	4	1	 
31034	9	1	2	4	1	 
31034	10	1	3	4	1	 
31034	11	1	4	4	1	 
31034	12	1	5	4	1	 
31034	13	1	6	4	1	 
31035	9	1	2	4	0	20
31035	10	1	3	4	0	22
31035	11	1	4	4	0	20
31035	12	1	5	4	1	 
31035	13	1	6	4	1	 
31036	9	1	2	4	1	 
31036	10	1	3	4	1	 
31036	11	1	4	4	1	 
31036	12	1	5	4	1	 
31036	13	1	6	4	1	 
31037	9	1	2	4	1	 
31037	10	1	3	4	1	 
31037	11	1	4	4	1	 
31037	12	1	5	4	1	 
31037	13	1	6	4	1	 
31038	9	1	2	4	1	 
31038	10	1	3	4	1	 
31038	11	1	4	4	1	 
31038	12	1	5	4	1	 
31038	13	1	6	4	1	 
31039	9	1	2	4	1	 
31039	10	1	3	4	1	 
31039	11	1	4	4	1	 
31039	12	1	5	4	1	 
31039	13	1	6	4	1	 
31040	9	1	2	4	1	 
31040	10	1	3	4	1	 
31040	11	1	4	4	1	 
31040	12	1	5	4	1	 
31040	13	1	6	4	1	 
31041	9	1	3	4	1	 
31041	10	1	4	4	1	 
31041	11	1	5	4	1	 
31041	12	1	6	4	1	 
31041	13	1	7	4	0	20
31042	9	1	2	4	1	 
31042	10	1	3	4	1	 
31042	11	1	4	4	1	 
31042	12	1	5	4	1	 
31042	13	1	6	4	1	 
31043	9	1	3	4	1	 
31043	10	1	4	4	1	 
31043	11	1	5	4	1	 
31043	12	1	6	4	1	 
31043	13	1	7	4	0	20
31044	9	1	3	4	1	 
31044	10	1	4	4	1	 
31044	11	1	5	4	1	 
31044	12	1	6	4	1	 
31044	13	1	7	4	0	20
31045	9	1	2	4	1	 
31045	10	1	3	4	1	 
31045	11	1	4	4	1	 
31045	12	1	5	4	1	 
31045	13	1	6	4	1	 
31046	9	1	1	4	0	20
31046	10	1	1	4	1	 
31046	11	1	2	4	1	 
31046	12	1	2	4	1	 
31046	13	1	3	4	1	 
31047	9	1	2	4	1	 
31047	10	1	3	4	1	 
31047	11	1	4	4	1	 
31047	12	1	5	4	1	 
31047	13	1	6	4	1	 
31048	9	1	3	4	1	 
31048	10	1	4	4	1	 
31048	11	1	5	4	1	 
31048	12	1	6	4	1	 
31048	13	1	7	4	0	20
31049	9	1	2	4	1	 
31049	10	1	3	4	1	 
31049	11	1	4	4	1	 
31049	12	1	5	4	1	 
31049	13	1	6	4	1	 
31050	9	1	3	4	1	 
31050	10	1	4	4	1	 
31050	11	1	5	1	0	20
31050	12	1	6	1	1	 
31050	13	1	7	1	1	 
31051	9	1	3	4	1	 
31051	10	1	4	4	1	 
31051	11	1	5	4	1	 
31051	12	1	6	4	1	 
31051	13	1	7	4	1	 
31052	9	1	2	4	1	 
31052	10	1	3	4	1	 
31052	11	1	4	4	1	 
31052	12	1	5	4	1	 
31052	13	1	6	4	1	 
31053	9	1	2	4	1	 
31053	10	1	3	4	1	 
31053	11	1	4	4	1	 
31053	12	1	5	4	1	 
31053	13	1	6	4	1	 
31054	9	1	3	4	1	 
31054	10	1	4	4	1	 
31054	11	1	5	4	1	 
31054	12	1	6	4	1	 
31054	13	1	7	4	0	20
31055	9	1	1	4	1	 
31055	10	1	1	4	1	 
31055	11	1	2	4	1	 
31055	12	1	2	4	1	 
31055	13	1	3	4	1	 
31056	9	1	2	4	1	 
31056	10	1	3	4	1	 
31056	11	1	4	4	1	 
31056	12	1	5	4	1	 
31056	13	1	6	4	1	 
31057	9	1	2	4	1	 
31057	10	1	3	4	1	 
31057	11	1	4	4	1	 
31057	12	1	5	4	1	 
31057	13	1	6	4	1	 
31058	9	1	2	4	1	 
31058	10	1	3	4	1	 
31058	11	1	4	4	1	 
31058	12	1	4	4	1	 
31058	13	1	5	4	1	 
31059	9	1	2	4	1	 
31059	10	1	3	4	1	 
31059	11	1	4	4	1	 
31059	12	1	5	4	1	 
31059	13	1	6	4	1	 
31060	9	1	2	4	1	 
31060	10	1	3	4	1	 
31060	11	1	4	4	1	 
31060	12	1	5	4	1	 
31060	13	1	6	4	1	 
31061	9	1	2	4	1	 
31061	10	1	3	4	1	 
31061	11	1	4	4	1	 
31061	12	1	4	4	1	 
31061	13	1	5	4	1	 
31062	9	1	2	4	1	 
31062	10	1	3	4	1	 
31062	11	1	4	4	1	 
31062	12	1	5	4	1	 
31062	13	1	6	4	1	 
31063	9	1	2	4	1	 
31063	10	1	3	4	1	 
31063	11	1	4	4	1	 
31063	12	1	5	4	1	 
31063	13	1	6	4	1	 
31064	9	1	3	4	1	 
31064	10	1	4	4	1	 
31064	11	1	5	4	1	 
31064	12	1	5	4	1	 
31064	13	1	6	4	1	 
31065	9	1	2	4	1	 
31065	10	1	3	4	1	 
31065	11	1	4	4	1	 
31065	12	1	5	4	1	 
31065	13	1	6	4	1	 
31066	9	1	2	4	1	 
31066	10	1	3	4	1	 
31066	11	1	4	4	1	 
31066	12	1	5	4	1	 
31066	13	1	6	4	1	 
31067	9	1	2	4	0	15
31067	10	1	3	4	1	 
31067	11	1	4	3	1	 
31067	12	1	5	4	1	 
31067	13	1	6	4	1	 
31068	9	1	2	4	1	 
31068	10	1	3	4	1	 
31068	11	1	4	4	1	 
31068	12	1	5	4	1	 
31068	13	1	6	4	1	 
31069	9	1	2	4	1	 
31069	10	1	3	4	1	 
31069	11	1	4	4	1	 
31069	12	1	4	4	1	 
31069	13	1	5	4	1	 
31070	9	1	2	4	1	 
31070	10	1	3	4	1	 
31070	11	1	4	4	1	 
31070	12	1	5	4	1	 
31070	13	1	6	4	1	 
31071	9	1	3	4	1	 
31071	10	1	3	4	1	 
31071	11	1	4	4	1	 
31071	12	1	5	4	1	 
31071	13	1	6	1	0	20
31072	9	1	3	4	1	 
31072	10	1	4	4	1	 
31072	11	1	5	4	1	 
31072	12	1	6	4	1	 
31072	13	1	7	4	0	20
31073	9	1	2	4	1	 
31073	10	1	3	4	1	 
31073	11	1	3	4	1	 
31073	12	1	4	4	1	 
31073	13	1	5	4	1	 
31074	9	1	2	4	1	 
31074	10	1	3	4	1	 
31074	11	1	4	4	1	 
31074	12	1	5	4	1	 
31074	13	1	6	4	1	 
31075	9	1	3	4	1	 
31075	10	1	3	4	1	 
31075	11	1	4	4	1	 
31075	12	1	5	4	1	 
31075	13	1	6	4	1	 
31076	9	1	2	4	1	 
31076	10	1	2	4	1	 
31076	11	1	3	4	1	 
31076	12	1	4	4	1	 
31076	13	1	5	4	1	 
31077	9	1	3	4	1	 
31077	10	1	3	4	1	 
31077	11	1	4	4	1	 
31077	12	1	4	4	1	 
31077	13	1	5	4	1	 
31078	9	1	2	4	1	 
31078	10	1	3	4	1	 
31078	11	1	4	4	1	 
31078	12	1	5	4	1	 
31078	13	1	6	4	1	 
31079	9	1	2	4	1	 
31079	10	1	3	4	1	 
31079	11	1	4	4	1	 
31079	12	1	5	4	1	 
31079	13	1	6	4	1	 
31080	9	1	2	4	1	 
31080	10	1	2	4	1	 
31080	11	1	2	4	1	 
31080	12	1	3	4	1	 
31080	13	1	4	4	1	 
31081	9	1	2	4	1	 
31081	10	1	3	4	1	 
31081	11	1	4	4	1	 
31081	12	1	5	4	1	 
31081	13	1	6	4	1	 
31082	9	1	3	4	1	 
31082	10	1	4	1	0	20
31082	11	1	5	1	1	 
31082	12	1	5	4	0	20
31082	13	1	6	4	1	 
31083	9	1	3	4	1	 
31083	10	1	4	4	1	 
31083	11	1	5	4	1	 
31083	12	1	6	4	1	 
31083	13	1	7	4	0	20
31084	9	1	2	4	1	 
31084	10	1	3	4	1	 
31084	11	1	4	4	1	 
31084	12	1	5	4	1	 
31084	13	1	6	4	1	 
31085	9	1	2	4	1	 
31085	10	1	3	4	1	 
31085	11	1	4	4	1	 
31085	12	1	5	4	1	 
31085	13	1	6	4	1	 
31086	9	1	2	4	1	 
31086	10	1	3	4	1	 
31086	11	1	4	4	1	 
31086	12	1	5	4	1	 
31086	13	1	6	4	1	 
31087	9	1	3	4	1	 
31087	10	1	3	4	1	 
31087	11	1	4	4	1	 
31087	12	1	5	4	1	 
31087	13	1	6	4	1	 
31088	9	1	2	4	1	 
31088	10	1	3	4	1	 
31088	11	1	4	4	1	 
31088	12	1	5	4	1	 
31088	13	1	6	4	1	 
31089	9	1	2	4	1	 
31089	10	1	3	4	1	 
31089	11	1	4	4	1	 
31089	12	1	5	4	1	 
31089	13	1	6	4	1	 
31090	9	1	2	4	1	 
31090	10	1	3	4	1	 
31090	11	1	4	4	1	 
31090	12	1	5	4	1	 
31090	13	1	6	4	1	 
31091	9	1	2	4	1	 
31091	10	1	2	4	1	 
31091	11	1	3	4	1	 
31091	12	1	4	4	1	 
31091	13	1	4	4	1	 
31092	9	1	3	4	1	 
31092	10	1	3	4	1	 
31092	11	1	3	4	1	 
31092	12	1	4	4	1	 
31092	13	1	5	4	1	 
31093	9	1	3	4	1	 
31093	10	1	4	4	1	 
31093	11	1	5	4	1	 
31093	12	1	5	4	1	 
31093	13	1	6	4	1	 
31094	9	1	2	4	1	 
31094	10	1	3	4	1	 
31094	11	1	3	4	0	20
31094	12	1	4	4	1	 
31094	13	1	5	4	1	 
31095	9	1	2	4	1	 
31095	10	1	3	4	1	 
31095	11	1	4	4	1	 
31095	12	1	5	4	1	 
31095	13	1	6	4	1	 
31096	9	1	1	4	3	1
31096	10	1	2	4	1	 
31096	11	1	3	4	1	 
31096	12	1	4	4	1	 
31096	13	1	5	4	1	 
31097	9	1	3	4	1	 
31097	10	1	4	4	1	 
31097	11	1	5	4	1	 
31097	12	1	6	4	1	 
31097	13	1	7	4	0	20
31098	9	1	2	4	1	 
31098	10	1	3	4	1	 
31098	11	1	4	4	1	 
31098	12	1	5	4	1	 
31098	13	1	6	4	1	 
31099	9	1	2	4	1	 
31099	10	1	3	4	1	 
31099	11	1	4	4	1	 
31099	12	1	5	4	1	 
31099	13	1	6	4	1	 
31100	9	1	3	4	1	 
31100	10	1	4	4	1	 
31100	11	1	5	4	1	 
31100	12	1	6	4	1	 
31100	13	1	7	4	0	20
31101	9	 	 	 	 	 
31101	10	 	 	 	 	 
31101	11	 	 	 	 	 
31101	12	 	 	 	 	 
31101	13	 	 	 	 	 
41001	9	1	2	4	1	 
41001	10	1	3	4	1	 
41001	11	1	4	4	1	 
41001	12	1	5	4	1	 
41001	13	1	5	4	1	 
41002	9	1	3	4	1	 
41002	10	1	4	4	1	 
41002	11	1	5	4	0	1
41002	12	1	6	4	1	 
41002	13	1	7	4	0	1
41003	9	1	2	4	1	 
41003	10	1	3	4	1	 
41003	11	1	4	4	1	 
41003	12	1	5	4	1	 
41003	13	1	6	4	1	 
41004	9	1	3	4	1	 
41004	10	1	4	4	0	1
41004	11	1	4	4	1	 
41004	12	1	5	4	1	 
41004	13	1	6	4	1	 
41005	9	1	2	4	1	 
41005	10	1	3	4	1	 
41005	11	1	4	4	1	 
41005	12	1	5	4	1	 
41005	13	1	6	4	1	 
41006	9	1	2	4	1	 
41006	10	1	3	4	1	 
41006	11	1	4	4	1	 
41006	12	1	5	4	1	 
41006	13	1	6	4	1	 
41007	9	1	2	4	1	 
41007	10	1	3	4	1	 
41007	11	1	4	4	1	 
41007	12	1	5	4	1	 
41007	13	1	6	4	1	 
41008	9	1	2	4	1	 
41008	10	1	2	4	1	 
41008	11	1	3	4	1	 
41008	12	1	4	4	1	 
41008	13	1	5	4	1	 
41009	9	1	2	4	1	 
41009	10	1	3	4	1	 
41009	11	1	4	4	1	 
41009	12	1	5	4	1	 
41009	13	1	6	4	1	 
41010	9	1	3	4	1	 
41010	10	1	4	4	1	 
41010	11	1	5	4	1	 
41010	12	1	6	4	1	 
41010	13	1	7	4	0	1
41011	9	1	2	4	1	 
41011	10	1	3	4	1	 
41011	11	1	4	4	1	 
41011	12	1	4	4	1	 
41011	13	1	5	4	1	 
41012	9	1	3	4	1	 
41012	10	1	4	4	1	 
41012	11	1	5	4	1	 
41012	12	1	6	4	1	 
41012	13	1	7	4	1	 
41013	9	1	3	4	1	 
41013	10	1	4	4	1	 
41013	11	1	5	4	1	 
41013	12	1	6	4	1	 
41013	13	1	7	4	1	 
41014	9	1	2	4	1	 
41014	10	1	3	4	1	 
41014	11	1	4	4	1	 
41014	12	1	5	4	1	 
41014	13	1	6	4	1	 
41015	9	1	3	4	1	 
41015	10	1	4	4	1	 
41015	11	1	5	4	1	 
41015	12	1	6	4	1	 
41015	13	1	7	4	1	 
41016	9	1	3	4	1	 
41016	10	1	4	4	1	 
41016	11	1	5	4	1	 
41016	12	1	6	4	1	 
41016	13	1	7	4	1	 
41017	9	1	3	4	1	 
41017	10	1	4	4	1	 
41017	11	1	5	4	1	 
41017	12	1	6	4	1	 
41017	13	1	7	4	1	 
41018	9	1	2	4	1	 
41018	10	1	3	4	1	 
41018	11	1	4	4	1	 
41018	12	1	5	4	1	 
41018	13	1	6	4	1	 
41019	9	1	2	4	1	 
41019	10	1	3	4	1	 
41019	11	1	4	4	1	 
41019	12	1	5	4	1	 
41019	13	1	6	4	1	 
41020	9	1	2	4	1	 
41020	10	1	3	4	1	 
41020	11	1	4	4	1	 
41020	12	1	5	4	1	 
41020	13	1	5	4	1	 
41021	9	1	2	4	0	1
41021	10	1	3	4	0	1
41021	11	1	3	4	1	 
41021	12	1	4	4	1	 
41021	13	1	4	4	0	1
41022	9	1	2	4	1	 
41022	10	1	3	4	1	 
41022	11	1	4	4	1	 
41022	12	1	5	4	0	1
41022	13	1	6	4	1	 
41023	9	1	1	4	1	 
41023	10	1	2	4	1	 
41023	11	1	3	4	1	 
41023	12	1	4	4	1	 
41023	13	1	5	4	1	 
41024	9	1	2	4	1	 
41024	10	1	3	4	1	 
41024	11	1	3	4	1	 
41024	12	1	4	4	1	 
41024	13	1	5	4	1	 
41025	9	1	2	4	1	 
41025	10	1	3	4	0	1
41025	11	1	4	4	1	 
41025	12	1	5	4	1	 
41025	13	1	6	4	1	 
41026	9	1	3	4	1	 
41026	10	1	4	4	1	 
41026	11	1	5	4	1	 
41026	12	1	6	4	1	 
41026	13	1	7	4	0	1
41027	9	1	3	4	1	 
41027	10	1	4	4	1	 
41027	11	1	5	4	1	 
41027	12	1	6	4	1	 
41027	13	1	7	4	1	 
41028	9	1	2	4	1	 
41028	10	1	3	4	1	 
41028	11	1	4	4	1	 
41028	12	1	5	4	1	 
41028	13	1	6	4	1	 
41029	9	1	2	4	1	 
41029	10	1	3	4	1	 
41029	11	1	4	4	1	 
41029	12	1	5	4	1	 
41029	13	1	6	4	1	 
41030	9	1	3	4	1	 
41030	10	1	4	4	1	 
41030	11	1	5	4	1	 
41030	12	1	6	4	1	 
41030	13	1	7	4	1	 
41031	9	1	2	4	1	 
41031	10	1	3	4	1	 
41031	11	1	4	4	1	 
41031	12	1	4	4	0	1
41031	13	1	5	4	1	 
41032	9	1	1	4	1	 
41032	10	1	2	4	1	 
41032	11	1	3	4	1	 
41032	12	1	4	4	1	 
41032	13	1	5	4	1	 
41033	9	1	2	4	1	 
41033	10	1	3	4	1	 
41033	11	1	4	4	1	 
41033	12	1	5	4	1	 
41033	13	1	6	4	1	 
41034	9	1	2	4	1	 
41034	10	1	3	4	1	 
41034	11	1	3	4	1	 
41034	12	1	4	4	1	 
41034	13	1	5	4	1	 
41035	9	1	2	4	1	 
41035	10	1	3	4	1	 
41035	11	1	4	4	1	 
41035	12	1	5	4	1	 
41035	13	1	6	4	1	 
41036	9	1	3	4	1	 
41036	10	1	4	4	1	 
41036	11	1	5	4	1	 
41036	12	1	6	4	1	 
41036	13	1	7	4	0	1
41037	9	1	3	4	1	 
41037	10	1	4	4	0	1
41037	11	1	5	4	1	 
41037	12	1	6	4	1	 
41037	13	1	7	4	1	 
41038	9	1	2	4	1	 
41038	10	1	2	4	1	 
41038	11	1	3	4	1	 
41038	12	1	4	4	1	 
41038	13	1	4	4	1	 
41039	9	1	2	4	1	 
41039	10	1	2	4	1	 
41039	11	1	3	4	1	 
41039	12	1	4	4	1	 
41039	13	1	5	4	1	 
41040	9	1	3	4	1	 
41040	10	1	3	4	1	 
41040	11	1	4	4	1	 
41040	12	1	5	4	1	 
41040	13	1	6	4	1	 
41041	9	1	2	4	1	 
41041	10	1	3	4	1	 
41041	11	1	4	4	1	 
41041	12	1	5	4	1	 
41041	13	1	6	4	1	 
41042	9	1	2	4	1	 
41042	10	1	3	4	1	 
41042	11	1	4	4	1	 
41042	12	1	5	4	1	 
41042	13	1	6	4	1	 
41043	9	1	2	4	1	 
41043	10	1	3	4	1	 
41043	11	1	4	4	1	 
41043	12	1	5	4	1	 
41043	13	1	6	4	1	 
41044	9	1	2	4	1	 
41044	10	1	3	4	1	 
41044	11	1	4	4	1	 
41044	12	1	5	4	1	 
41044	13	1	6	4	1	 
41045	9	1	2	4	1	 
41045	10	1	3	4	1	 
41045	11	1	4	4	1	 
41045	12	1	5	4	1	 
41045	13	1	6	4	1	 
41046	9	1	2	4	1	 
41046	10	1	3	4	1	 
41046	11	1	4	4	1	 
41046	12	1	5	4	1	 
41046	13	1	6	4	1	 
41047	9	1	2	4	1	 
41047	10	1	3	4	1	 
41047	11	1	4	4	1	 
41047	12	1	5	4	1	 
41047	13	1	6	4	1	 
41048	9	1	3	4	1	 
41048	10	1	4	4	1	 
41048	11	1	5	4	1	 
41048	12	1	6	4	1	 
41048	13	1	7	4	1	 
41049	9	1	3	4	1	 
41049	10	1	3	4	1	 
41049	11	1	4	4	1	 
41049	12	1	5	4	1	 
41049	13	1	6	4	1	 
41050	9	1	2	4	1	 
41050	10	1	3	4	1	 
41050	11	1	3	4	1	 
41050	12	1	4	4	1	 
41050	13	1	5	4	1	 
41051	9	1	3	4	1	 
41051	10	1	4	4	1	 
41051	11	1	5	4	1	 
41051	12	1	6	4	1	 
41051	13	1	7	4	1	 
41052	9	1	2	4	1	 
41052	10	1	3	4	1	 
41052	11	1	4	4	1	 
41052	12	1	5	4	1	 
41052	13	1	6	4	1	 
41053	9	1	3	4	1	 
41053	10	1	4	4	1	 
41053	11	1	5	4	1	 
41053	12	1	6	4	1	 
41053	13	1	7	4	1	 
41054	9	1	2	4	1	 
41054	10	1	3	4	1	 
41054	11	1	4	4	1	 
41054	12	1	5	4	1	 
41054	13	1	6	4	1	 
41055	9	1	3	4	1	 
41055	10	1	4	4	1	 
41055	11	1	4	4	1	 
41055	12	1	5	4	1	 
41055	13	1	6	4	1	 
41056	9	1	2	4	1	 
41056	10	1	3	4	1	 
41056	11	1	4	4	1	 
41056	12	1	5	4	1	 
41056	13	1	6	4	0	1
41057	9	1	2	4	1	 
41057	10	1	3	4	0	1
41057	11	1	4	4	1	 
41057	12	1	5	3	0	22
41057	13	1	6	4	0	1
41059	9	1	3	4	1	 
41059	10	1	4	4	1	 
41059	11	1	5	4	1	 
41059	12	1	6	4	1	 
41059	13	1	7	4	1	 
41060	9	1	2	4	1	 
41060	10	1	3	4	1	 
41060	11	1	4	4	1	 
41060	12	1	5	4	1	 
41060	13	1	6	4	1	 
41061	9	1	2	4	1	 
41061	10	1	3	4	1	 
41061	11	1	4	4	1	 
41061	12	1	5	4	1	 
41061	13	1	6	4	1	 
41062	9	1	2	4	1	 
41062	10	1	3	4	1	 
41062	11	1	4	4	0	1
41062	12	1	5	4	1	 
41062	13	1	6	4	1	 
41063	9	1	2	4	1	 
41063	10	1	3	4	1	 
41063	11	1	4	4	1	 
41063	12	1	5	4	1	 
41063	13	1	6	4	0	1
41064	9	1	2	4	1	 
41064	10	1	3	4	1	 
41064	11	1	4	4	1	 
41064	12	1	4	4	1	 
41064	13	1	5	4	1	 
41065	9	1	2	4	1	 
41065	10	1	3	4	1	 
41065	11	1	4	4	1	 
41065	12	1	5	4	1	 
41065	13	1	6	4	1	 
41066	9	1	2	4	1	 
41066	10	1	3	4	1	 
41066	11	1	4	4	1	 
41066	12	1	5	4	1	 
41066	13	1	6	4	1	 
41067	9	1	2	4	1	 
41067	10	1	3	4	1	 
41067	11	1	4	4	1	 
41067	12	1	5	4	1	 
41067	13	1	6	4	1	 
41068	9	1	2	4	1	 
41068	10	1	2	4	0	1
41068	11	1	3	4	1	 
41068	12	1	3	4	1	 
41068	13	1	4	4	1	 
41069	9	1	2	4	1	 
41069	10	1	3	4	1	 
41069	11	1	4	4	1	 
41069	12	1	5	4	1	 
41069	13	1	6	4	1	 
41070	9	1	2	4	1	 
41070	10	1	3	4	1	 
41070	11	1	4	4	1	 
41070	12	1	5	4	1	 
41070	13	1	6	4	1	 
41071	9	1	1	4	0	22
41071	10	1	2	4	1	 
41071	11	1	3	4	1	 
41071	12	1	4	4	1	 
41071	13	1	5	4	1	 
41072	9	1	2	4	1	 
41072	10	1	3	4	1	 
41072	11	1	4	4	1	 
41072	12	1	5	4	1	 
41072	13	1	6	4	1	 
41073	9	1	2	4	1	 
41073	10	1	3	4	1	 
41073	11	1	4	4	1	 
41073	12	1	5	4	1	 
41073	13	1	6	4	1	 
41074	9	1	1	4	1	 
41074	10	1	2	4	1	 
41074	11	1	2	4	1	 
41074	12	1	3	4	1	 
41074	13	1	4	4	1	 
41075	9	1	2	4	1	 
41075	10	1	3	4	1	 
41075	11	1	4	4	1	 
