CHILDCODE	EDCHSTR4	ATSCR4	GRDER4	SAMESCR4	TYSCR4	PROVR4	SITER4	SCHNMER4
100050	5	1	50	1	3	3	10	857
100050	6	1	50	1	3	3	10	857
100050	7	1	1	0	3	3	10	38
100050	8	1	2	1	3	3	10	38
100050	9	1	3	1	3	3	10	38
100050	10	1	4	1	3	3	10	38
100050	11	1	5	1	3	3	10	38
100050	12	1	6	0	3	3	10	120
100051	5	1	50	0	3	3	10	871
100051	6	1	50	1	3	3	10	871
100051	7	1	50	1	3	3	10	871
100051	8	1	1	0	3	3	10	38
100051	9	1	2	1	3	3	10	38
100051	10	1	3	1	3	3	10	38
100051	11	1	4	1	3	3	10	38
100051	12	1	5	1	3	3	10	38
100052	5	1	50	1	3	3	10	856
100052	6	1	50	1	3	3	10	856
100052	7	1	1	0	3	3	10	38
100052	8	1	2	1	3	3	10	38
100052	9	1	3	1	3	3	10	38
100052	10	1	4	1	3	3	10	38
100052	11	1	5	1	3	3	10	38
100052	12	1	6	0	3	3	10	120
100053	5	0	 	 	 	 	 	 
100053	6	0	 	 	 	 	 	 
100053	7	0	 	 	 	 	 	 
100053	8	0	 	 	 	 	 	 
100053	9	0	 	 	 	 	 	 
100053	10	0	 	 	 	 	 	 
100053	11	0	 	 	 	 	 	 
100053	12	0	 	 	 	 	 	 
100054	5	0	 	 	 	 	 	 
100054	6	1	50	0	3	98	98	1048
100054	7	1	50	1	3	98	98	1048
100054	8	1	1	0	3	98	98	705
100054	9	1	2	1	3	98	98	705
100054	10	1	3	1	3	98	98	705
100054	11	1	4	1	3	98	98	705
100054	12	1	5	1	3	98	98	705
100055	5	1	50	1	3	3	10	869
100055	6	1	50	1	3	3	10	869
100055	7	1	1	0	3	3	10	38
100055	8	1	2	1	3	3	10	38
100055	9	1	3	1	3	3	10	38
100055	10	1	4	1	3	3	10	38
100055	11	1	5	1	3	3	10	38
100055	12	1	6	0	3	3	10	120
100056	5	1	50	0	3	3	10	856
100056	6	1	50	1	3	3	10	856
100056	7	1	1	0	3	3	10	38
100056	8	1	2	1	3	3	10	38
100056	9	1	3	1	3	3	10	38
100056	10	1	4	1	3	3	10	38
100056	11	1	5	1	3	3	10	38
100056	12	1	6	0	3	3	10	120
100057	5	1	50	0	3	3	10	865
100057	6	1	50	1	3	3	10	865
100057	7	1	1	0	3	3	10	38
100057	8	1	2	1	3	3	10	38
100057	9	1	3	1	3	3	10	38
100057	10	1	4	1	3	3	10	38
100057	11	1	5	1	3	3	10	38
100057	12	1	6	0	3	3	10	120
100058	5	0	 	 	 	 	 	 
100058	6	1	50	0	3	3	10	865
100058	7	1	1	0	3	3	10	41
100058	8	1	2	1	3	3	10	41
100058	9	1	3	1	3	3	10	41
100058	10	1	4	1	3	3	10	41
100058	11	1	5	1	3	3	10	41
100058	12	1	6	0	3	3	10	39
100059	5	1	50	0	3	3	10	865
100059	6	1	50	1	3	3	10	865
100059	7	1	50	1	3	3	10	865
100059	8	1	1	0	3	3	10	41
100059	9	1	2	1	3	3	10	41
100059	10	1	3	1	3	3	10	41
100059	11	1	4	1	3	3	10	41
100059	12	1	5	1	3	3	10	41
100060	5	1	50	0	3	3	10	865
100060	6	1	50	1	3	3	10	865
100060	7	1	1	0	3	3	10	41
100060	8	1	2	1	3	3	10	41
100060	9	1	3	1	3	3	10	41
100060	10	1	4	1	3	3	10	41
100060	11	1	5	1	3	3	10	41
100060	12	1	6	0	3	3	10	120
100061	5	1	50	0	3	3	10	865
100061	6	1	50	1	3	3	10	865
100061	7	1	50	1	3	3	10	865
100061	8	1	1	0	3	3	10	41
100061	9	1	2	1	3	3	10	41
100061	10	1	3	1	3	3	10	41
100061	11	1	4	1	3	3	10	41
100061	12	1	5	1	3	3	10	41
100062	5	0	 	 	 	 	 	 
100062	6	1	50	0	3	3	10	865
100062	7	1	1	0	3	3	10	41
100062	8	1	2	1	3	3	10	41
100062	9	1	3	1	3	3	10	41
100062	10	1	4	1	3	3	10	41
100062	11	1	5	1	3	3	10	41
100062	12	1	6	0	3	3	10	120
100064	5	1	50	0	3	3	10	870
100064	6	1	50	1	3	3	10	870
100064	7	1	1	0	3	3	10	41
100064	8	1	2	1	3	3	10	41
100064	9	1	3	1	3	3	10	41
100064	10	1	4	1	3	3	10	41
100064	11	1	5	1	3	3	10	41
100064	12	1	6	0	3	3	10	120
100066	5	1	50	1	3	3	10	870
100066	6	1	50	1	3	3	10	870
100066	7	1	1	0	3	3	10	41
100066	8	1	2	1	3	3	10	41
100066	9	1	3	1	3	3	10	41
100066	10	1	4	1	3	3	10	41
100066	11	1	5	1	3	3	10	41
100066	12	1	6	0	3	3	10	120
100067	5	0	 	 	 	 	 	 
100067	6	1	50	0	3	3	10	867
100067	7	1	1	0	3	3	10	44
100067	8	1	2	1	3	3	10	44
100067	9	1	3	1	3	3	10	44
100067	10	1	4	1	3	3	10	44
100067	11	1	5	1	3	3	10	44
100067	12	1	6	0	3	3	10	39
100068	5	1	50	0	3	3	10	867
100068	6	1	50	1	3	3	10	867
100068	7	1	50	1	3	3	10	867
100068	8	1	1	0	3	3	10	39
100068	9	1	2	1	3	3	10	39
100068	10	1	3	1	3	3	10	39
100068	11	1	4	1	3	3	10	39
100068	12	1	5	1	3	3	10	39
100069	5	1	50	0	3	3	10	867
100069	6	1	50	1	3	3	10	867
100069	7	1	1	0	3	3	10	44
100069	8	1	2	1	3	3	10	44
100069	9	1	3	1	3	3	10	44
100069	10	1	4	1	3	3	10	44
100069	11	1	5	1	3	3	10	44
100069	12	1	6	0	3	3	10	120
100070	5	1	50	0	3	3	10	867
100070	6	1	50	1	3	3	10	867
100070	7	1	1	0	3	3	10	44
100070	8	1	2	1	3	3	10	44
100070	9	1	3	1	3	3	10	44
100070	10	1	4	1	3	3	10	44
100070	11	1	5	1	3	3	10	44
100070	12	1	6	0	3	3	10	120
100071	5	1	50	1	3	3	10	867
100071	6	1	50	1	3	3	10	867
100071	7	1	1	0	3	3	10	44
100071	8	1	2	1	3	3	10	44
100071	9	1	3	1	3	3	10	44
100071	10	1	4	1	3	3	10	44
100071	11	1	5	1	3	3	10	44
100071	12	1	6	0	3	3	10	120
100072	5	1	50	1	3	3	10	867
100072	6	1	50	1	3	3	10	867
100072	7	1	1	0	3	3	10	44
100072	8	1	2	1	3	3	10	44
100072	9	1	3	1	3	3	10	44
100072	10	1	4	1	3	3	10	44
100072	11	1	5	1	3	3	10	44
100072	12	1	6	0	3	3	10	120
100073	5	1	50	1	3	3	10	867
100073	6	1	50	1	3	3	10	867
100073	7	1	1	0	3	3	10	44
100073	8	1	2	1	3	3	10	44
100073	9	1	3	1	3	3	10	44
100073	10	1	4	1	3	3	10	44
100073	11	1	5	1	3	3	10	44
100073	12	1	6	0	3	3	10	120
100074	5	0	 	 	 	 	 	 
100074	6	0	 	 	 	 	 	 
100074	7	1	1	0	3	3	98	610
100074	8	1	2	1	3	3	98	610
100074	9	1	3	1	3	3	98	610
100074	10	1	4	1	3	3	98	610
100074	11	1	5	1	3	3	98	610
100074	12	1	6	0	3	3	98	460
100076	5	1	50	0	3	3	10	874
100076	6	1	50	1	3	3	10	874
100076	7	1	50	1	3	3	10	874
100076	8	1	1	0	3	3	10	46
100076	9	1	2	1	3	3	10	46
100076	10	1	3	1	3	3	10	46
100076	11	1	4	1	3	3	10	46
100076	12	1	5	1	3	3	10	46
100077	5	1	50	0	3	3	10	876
100077	6	1	50	1	3	3	10	876
100077	7	1	1	0	3	3	10	611
100077	8	1	2	1	3	3	10	611
100077	9	1	3	1	3	3	10	611
100077	10	1	4	1	3	3	10	611
100077	11	1	5	1	3	3	10	611
100077	12	1	6	0	3	3	10	130
100078	5	1	50	0	3	3	10	876
100078	6	1	50	1	3	3	10	876
100078	7	1	1	0	3	3	10	611
100078	8	1	2	1	3	3	10	611
100078	9	1	3	1	3	3	10	611
100078	10	1	4	1	3	3	10	611
100078	11	1	5	1	3	3	10	611
100078	12	1	6	0	3	3	10	130
100079	5	1	50	0	3	3	10	872
100079	6	1	50	1	3	3	10	872
100079	7	1	1	0	3	3	10	45
100079	8	1	2	1	3	3	10	45
100079	9	1	3	1	3	3	10	45
100079	10	1	4	1	3	3	10	45
100079	11	1	5	1	3	3	10	45
100079	12	1	6	0	3	3	10	121
100080	5	88	 	 	 	 	 	 
100080	6	1	50	0	3	3	10	873
100080	7	1	1	0	3	3	10	45
100080	8	1	2	1	3	3	10	45
100080	9	1	3	1	3	3	10	45
100080	10	1	4	1	3	3	10	45
100080	11	1	5	1	3	3	10	45
100080	12	1	6	0	3	3	10	121
100081	5	1	50	0	3	3	10	872
100081	6	1	1	0	3	3	10	45
100081	7	1	1	1	3	3	10	45
100081	8	1	2	1	3	3	10	45
100081	9	1	3	1	3	3	10	45
100081	10	1	4	1	3	3	10	45
100081	11	1	5	1	3	3	10	45
100081	12	1	6	0	3	3	10	121
100082	5	1	50	0	3	3	10	874
100082	6	1	50	1	3	3	10	874
100082	7	1	1	0	3	3	10	46
100082	8	1	2	1	3	3	10	46
100082	9	1	3	1	3	3	10	46
100082	10	1	4	1	3	3	10	46
100082	11	1	5	1	3	3	10	46
100082	12	1	6	0	3	3	10	130
100083	5	1	50	0	3	3	10	874
100083	6	1	50	1	3	3	10	874
100083	7	1	1	0	3	3	10	46
100083	8	1	2	1	3	3	10	46
100083	9	1	3	1	3	3	10	46
100083	10	1	4	1	3	3	10	46
100083	11	1	5	1	3	3	10	46
100083	12	1	6	0	3	3	98	130
100084	5	0	 	 	 	 	 	 
100084	6	1	50	0	3	3	10	874
100084	7	1	1	0	3	3	10	46
100084	8	1	2	1	3	3	10	46
100084	9	1	3	1	3	3	10	46
100084	10	1	4	1	3	3	10	46
100084	11	1	5	1	3	3	10	46
100084	12	1	6	0	3	3	10	130
100085	5	1	50	0	3	3	10	874
100085	6	1	50	1	3	3	10	874
100085	7	1	50	1	3	3	10	874
100085	8	1	1	0	3	3	10	46
100085	9	1	2	1	3	3	10	46
100085	10	1	3	1	3	3	10	46
100085	11	1	4	1	3	3	10	46
100085	12	1	5	1	3	3	10	46
100086	5	1	50	0	3	3	10	874
100086	6	1	50	1	3	3	10	874
100086	7	1	1	0	3	3	10	46
100086	8	1	2	1	3	3	10	46
100086	9	1	3	1	3	3	10	46
100086	10	1	4	1	3	3	10	46
100086	11	1	5	1	3	3	10	46
100086	12	1	6	0	3	3	98	130
100087	5	1	50	0	3	3	10	874
100087	6	1	50	1	3	3	10	874
100087	7	1	50	1	3	3	10	874
100087	8	1	1	0	3	3	10	46
100087	9	1	2	1	3	3	10	46
100087	10	1	3	1	3	3	10	46
100087	11	1	4	1	3	3	10	46
100087	12	1	5	1	3	3	10	46
100088	5	0	 	 	 	 	 	 
100088	6	0	 	 	 	 	 	 
100088	7	1	50	0	3	3	10	874
100088	8	1	1	0	3	3	10	46
100088	9	1	2	1	3	3	10	46
100088	10	1	3	1	3	3	10	46
100088	11	1	4	1	3	3	10	46
100088	12	1	5	1	3	3	10	46
100089	5	1	50	0	3	3	10	872
100089	6	1	50	1	3	3	10	872
100089	7	1	1	0	3	3	10	45
100089	8	1	2	1	3	3	10	45
100089	9	1	3	1	3	3	10	45
100089	10	1	4	1	3	3	10	45
100089	11	1	5	1	3	3	10	45
100089	12	1	6	0	3	3	10	121
100090	5	0	 	 	 	 	 	 
100090	6	1	50	0	3	3	10	873
100090	7	1	1	0	3	3	10	45
100090	8	1	1	1	3	3	10	45
100090	9	1	2	1	3	3	10	45
100090	10	1	3	1	3	3	10	45
100090	11	1	4	1	3	3	10	45
100090	12	1	5	1	3	3	10	45
100091	5	1	50	0	3	3	10	872
100091	6	1	50	1	3	3	10	872
100091	7	1	1	0	3	3	10	45
100091	8	1	2	1	3	3	10	45
100091	9	1	3	1	3	3	10	45
100091	10	1	4	1	3	3	10	45
100091	11	1	5	1	3	3	10	45
100091	12	1	6	0	3	3	10	121
100092	5	1	50	0	3	3	10	872
100092	6	1	50	1	3	3	10	872
100092	7	1	1	0	3	3	10	45
100092	8	1	2	1	3	3	10	45
100092	9	1	3	1	3	3	10	45
100092	10	1	4	1	3	3	10	45
100092	11	1	5	1	3	3	10	45
100092	12	1	6	0	3	3	10	121
100093	5	88	 	 	 	 	 	 
100093	6	1	50	0	3	3	10	873
100093	7	1	1	0	3	3	10	45
100093	8	1	2	1	3	3	10	45
100093	9	1	3	1	3	3	10	45
100093	10	1	4	1	3	3	10	45
100093	11	1	5	1	3	3	10	45
100093	12	1	6	0	3	3	10	121
100094	5	1	50	0	3	3	10	872
100094	6	1	50	1	3	3	10	872
100094	7	1	1	0	3	3	10	45
100094	8	1	2	1	3	3	10	45
100094	9	1	3	1	3	3	10	45
100094	10	1	4	1	3	3	10	45
100094	11	1	5	1	3	3	10	45
100094	12	1	6	0	3	3	10	121
100095	5	1	50	0	3	3	10	872
100095	6	1	50	1	3	3	10	872
100095	7	1	1	0	3	3	10	45
100095	8	1	2	1	3	3	10	45
100095	9	1	3	1	3	3	10	45
100095	10	1	4	1	3	3	10	45
100095	11	1	5	1	3	3	10	45
100095	12	1	6	0	3	3	98	449
100096	5	1	50	1	3	3	10	872
100096	6	1	50	1	3	3	10	872
100096	7	1	1	0	3	3	10	45
100096	8	1	2	1	3	3	10	45
100096	9	1	3	1	3	3	10	45
100096	10	1	4	1	3	3	10	45
100096	11	1	5	1	3	3	10	45
100096	12	1	6	0	3	3	10	121
100097	5	1	50	0	3	3	10	872
100097	6	1	50	1	3	3	10	872
100097	7	1	1	0	3	3	10	45
100097	8	1	2	1	3	3	10	45
100097	9	1	3	1	3	3	10	45
100097	10	1	4	1	3	3	10	45
100097	11	1	5	1	3	3	10	45
100097	12	1	6	0	3	3	10	121
100098	5	0	 	 	 	 	 	 
100098	6	1	50	0	3	3	10	876
100098	7	1	50	1	3	3	10	876
100098	8	1	1	0	3	3	10	46
100098	9	1	2	1	3	3	10	46
100098	10	1	3	1	3	3	10	46
100098	11	1	4	1	3	3	10	46
100098	12	1	5	1	3	3	10	46
100099	5	0	 	 	 	 	 	 
100099	6	1	50	0	3	3	10	874
100099	7	1	1	0	3	3	10	46
100099	8	1	2	1	3	3	10	46
100099	9	1	3	1	3	3	10	46
100099	10	1	4	1	3	3	10	46
100099	11	1	5	1	3	3	10	46
100099	12	1	6	0	3	3	10	130
100100	5	1	50	1	3	3	10	876
100100	6	1	50	1	3	3	10	876
100100	7	1	1	0	3	3	10	46
100100	8	1	2	1	3	3	10	46
100100	9	1	3	1	3	3	10	46
100100	10	1	4	1	3	3	10	46
100100	11	1	5	1	3	3	10	46
100100	12	1	6	0	3	3	10	130
100101	5	1	50	0	3	3	10	868
100101	6	1	50	1	3	3	10	868
100101	7	1	1	0	3	3	10	39
100101	8	1	1	1	3	3	10	39
100101	9	1	2	1	3	3	10	39
100101	10	1	2	1	3	3	10	39
100101	11	1	3	1	3	3	10	39
100101	12	1	4	1	3	3	10	39
100103	5	1	50	1	3	3	10	856
100103	6	1	50	1	3	3	10	856
100103	7	1	50	1	3	3	10	856
100103	8	1	1	0	3	3	10	38
100103	9	1	2	1	3	3	10	38
100103	10	1	3	1	3	3	10	38
100103	11	1	4	1	3	3	10	38
100103	12	1	5	1	3	3	10	38
100106	5	1	50	0	3	3	10	856
100106	6	1	50	1	3	3	10	856
100106	7	1	1	0	3	3	10	38
100106	8	1	2	1	3	3	10	38
100106	9	1	3	1	3	3	10	38
100106	10	1	4	1	3	3	10	38
100106	11	1	5	1	3	3	10	38
100106	12	1	6	0	3	3	10	120
100107	5	0	 	 	 	 	 	 
100107	6	1	50	0	3	3	98	909
100107	7	1	1	0	3	3	98	615
100107	8	1	2	1	3	3	98	615
100107	9	1	3	1	3	3	98	615
100107	10	1	4	1	3	3	98	615
100107	11	1	5	1	3	3	98	615
100107	12	1	6	0	3	3	98	458
100108	5	1	50	1	3	3	10	861
100108	6	1	50	1	3	3	10	861
100108	7	1	1	0	3	3	10	38
100108	8	1	2	1	3	3	10	38
100108	9	1	3	1	3	3	10	38
100108	10	1	4	1	3	3	10	38
100108	11	1	5	1	3	3	10	38
100108	12	1	6	0	3	3	10	120
100109	5	1	50	0	3	3	10	856
100109	6	1	50	1	3	3	10	856
100109	7	1	1	0	3	3	10	40
100109	8	1	2	1	3	3	10	40
100109	9	1	3	1	3	3	10	40
100109	10	1	4	1	3	3	10	40
100109	11	1	5	1	3	3	10	40
100109	12	1	6	0	3	3	10	120
100111	5	0	 	 	 	 	 	 
100111	6	1	50	0	3	3	10	856
100111	7	1	1	0	3	3	10	39
100111	8	1	2	1	3	3	10	39
100111	9	1	3	1	3	3	10	39
100111	10	1	4	1	3	3	10	39
100111	11	1	5	1	3	3	10	39
100111	12	1	6	0	3	3	10	120
100113	5	1	50	0	3	3	10	862
100113	6	1	50	1	3	3	10	862
100113	7	1	1	0	3	3	10	40
100113	8	1	2	1	3	3	10	40
100113	9	1	3	1	3	3	10	40
100113	10	1	4	1	3	3	10	40
100113	11	1	5	1	3	3	10	40
100113	12	1	6	0	3	3	10	120
100115	5	0	 	 	 	 	 	 
100115	6	0	 	 	 	 	 	 
100115	7	1	50	0	3	3	10	864
100115	8	1	1	0	3	3	10	38
100115	9	1	2	1	3	3	10	38
100115	10	1	3	1	3	3	10	38
100115	11	1	4	1	3	3	10	38
100115	12	1	5	1	3	3	10	38
100118	5	0	 	 	 	 	 	 
100118	6	1	50	0	3	3	10	872
100118	7	1	50	1	3	3	10	872
100118	8	1	1	0	3	3	10	46
100118	9	1	2	1	3	3	10	46
100118	10	1	3	1	3	3	10	46
100118	11	1	4	1	3	3	10	46
100118	12	1	5	1	3	3	10	46
110001	5	1	50	0	3	3	11	880
110001	6	1	1	0	3	3	98	616
110001	7	1	2	1	3	3	98	616
110001	8	1	3	1	3	3	98	616
110001	9	1	4	1	3	3	98	616
110001	10	1	5	1	3	3	98	616
110001	11	1	6	0	3	3	98	456
110001	12	1	7	1	3	3	98	456
110002	5	1	50	0	3	3	11	877
110002	6	1	1	0	3	3	11	63
110002	7	1	2	1	3	3	11	63
110002	8	1	3	1	3	3	11	63
110002	9	1	4	1	3	3	11	63
110002	10	1	5	1	3	3	11	63
110002	11	1	6	0	3	3	11	128
110002	12	1	7	1	3	3	11	128
110003	5	1	50	0	3	98	98	1047
110003	6	1	50	1	3	98	98	1047
110003	7	1	1	0	3	98	98	704
110003	8	1	2	1	3	98	98	704
110003	9	1	3	1	3	98	98	704
110003	10	1	4	1	3	98	98	704
110003	11	1	5	1	3	98	98	704
110003	12	1	6	0	3	98	98	543
110005	5	1	50	0	3	3	11	882
110005	6	1	1	0	3	3	11	64
110005	7	1	2	1	3	3	11	64
110005	8	1	3	1	3	3	11	64
110005	9	1	4	1	3	3	11	64
110005	10	1	5	1	3	3	11	64
110005	11	1	6	0	3	3	11	126
110005	12	1	7	1	3	3	11	126
110006	5	88	 	 	 	 	 	 
110006	6	88	 	 	 	 	 	 
110006	7	1	1	0	3	3	11	64
110006	8	1	2	1	3	3	11	64
110006	9	1	3	1	3	3	11	64
110006	10	1	4	1	3	3	11	64
110006	11	1	5	1	3	3	11	64
110006	12	1	6	0	3	3	11	59
110007	5	1	50	0	3	98	98	1042
110007	6	1	1	0	3	98	98	696
110007	7	1	2	1	3	98	98	696
110007	8	1	3	1	3	98	98	696
110007	9	1	4	1	3	98	98	696
110007	10	1	5	0	3	98	98	712
110007	11	1	6	0	3	98	98	553
110007	12	1	7	1	3	98	98	553
110008	5	1	50	0	3	3	11	877
110008	6	1	1	0	3	3	11	64
110008	7	1	2	1	3	3	11	64
110008	8	1	3	1	3	3	11	64
110008	9	1	4	1	3	3	11	64
110008	10	1	5	1	3	3	11	64
110008	11	1	6	0	3	3	11	127
110008	12	1	7	1	3	3	11	127
110010	5	1	50	0	3	3	11	877
110010	6	1	1	0	3	3	11	64
110010	7	1	2	1	3	3	11	64
110010	8	1	3	1	3	3	11	64
110010	9	1	4	1	3	3	11	64
110010	10	1	5	1	3	3	11	64
110010	11	1	6	0	3	3	11	126
110010	12	1	7	1	3	3	11	126
110012	5	0	 	 	 	 	 	 
110012	6	1	50	0	3	3	11	882
110012	7	1	1	0	3	3	11	67
110012	8	1	2	1	3	3	11	67
110012	9	1	3	1	3	3	11	67
110012	10	1	4	1	3	3	11	67
110012	11	1	5	1	3	3	11	67
110012	12	1	6	0	3	3	11	126
110013	5	1	50	1	3	3	11	882
110013	6	1	1	0	3	3	11	66
110013	7	1	2	1	3	3	11	66
110013	8	1	3	1	3	3	11	66
110013	9	1	4	1	3	3	11	66
110013	10	1	5	1	3	3	11	66
110013	11	1	6	0	3	3	11	128
110013	12	1	7	1	3	3	11	128
110014	5	1	50	0	3	3	11	882
110014	6	1	1	0	3	3	11	67
110014	7	1	2	1	3	3	11	67
110014	8	1	3	1	3	3	11	67
110014	9	1	4	1	3	3	11	67
110014	10	1	5	1	3	3	11	67
110014	11	1	6	0	3	3	11	128
110014	12	1	7	1	3	3	11	128
110015	5	88	 	 	 	 	 	 
110015	6	1	1	0	3	3	11	884
110015	7	1	2	1	3	3	11	884
110015	8	1	3	1	3	3	11	884
110015	9	1	4	1	3	3	11	884
110015	10	1	5	1	3	3	11	884
110015	11	1	6	0	3	3	11	128
110015	12	1	7	1	3	3	11	128
110017	5	1	50	0	3	3	11	882
110017	6	1	1	0	3	3	11	60
110017	7	1	2	1	3	3	11	60
110017	8	1	3	1	3	3	11	60
110017	9	1	4	1	3	3	11	60
110017	10	1	5	1	3	3	11	60
110017	11	1	6	0	3	3	11	128
110017	12	1	7	1	3	3	11	128
110018	5	0	 	 	 	 	 	 
110018	6	1	50	1	 	 	 	 
110018	7	1	1	0	3	3	11	60
110018	8	1	2	1	3	3	11	60
110018	9	1	3	1	3	3	11	60
110018	10	1	4	1	3	3	11	60
110018	11	1	5	1	3	3	11	60
110018	12	1	6	0	3	3	11	128
110019	5	1	50	0	3	3	11	882
110019	6	1	1	0	3	3	11	60
110019	7	1	2	1	3	3	11	60
110019	8	1	3	1	3	3	11	60
110019	9	1	4	1	3	3	11	60
110019	10	1	5	1	3	3	11	60
110019	11	1	6	0	3	3	11	128
110019	12	1	7	1	3	3	11	128
110021	5	1	50	1	3	3	11	63
110021	6	1	1	0	3	3	11	63
110021	7	1	2	1	3	3	11	63
110021	8	1	3	1	3	3	11	63
110021	9	1	4	1	3	3	11	63
110021	10	1	5	1	3	3	11	63
110021	11	1	6	0	3	3	11	128
110021	12	1	7	1	3	3	11	128
110023	5	88	 	 	 	 	 	 
110023	6	88	 	 	 	 	 	 
110023	7	88	 	 	 	 	 	 
110023	8	88	 	 	 	 	 	 
110023	9	88	 	 	 	 	 	 
110023	10	88	 	 	 	 	 	 
110023	11	88	 	 	 	 	 	 
110023	12	88	 	 	 	 	 	 
110024	5	1	50	1	3	3	11	882
110024	6	1	1	0	3	3	11	64
110024	7	1	2	0	3	3	11	64
110024	8	1	3	1	3	3	11	64
110024	9	1	4	1	3	3	11	64
110024	10	1	5	1	3	3	11	64
110024	11	1	6	0	3	3	11	126
110024	12	1	7	1	3	3	11	126
110025	5	0	 	 	 	 	 	 
110025	6	1	50	1	 	 	 	 
110025	7	1	1	0	3	3	11	63
110025	8	1	2	1	3	3	11	63
110025	9	1	3	1	3	3	11	63
110025	10	1	4	1	3	3	11	63
110025	11	1	5	1	3	3	11	63
110025	12	1	6	0	3	3	11	126
110026	5	0	 	 	 	 	 	 
110026	6	1	50	0	3	3	11	882
110026	7	1	1	0	3	3	11	64
110026	8	1	2	1	3	3	11	64
110026	9	1	3	1	3	3	11	64
110026	10	1	4	1	3	3	11	64
110026	11	1	5	1	3	3	11	64
110026	12	1	6	0	3	3	11	126
110027	5	88	 	 	 	 	 	 
110027	6	1	50	0	3	3	11	891
110027	7	1	1	0	3	3	11	63
110027	8	1	2	1	3	3	11	63
110027	9	1	3	1	3	3	11	63
110027	10	1	4	1	3	3	11	63
110027	11	1	5	1	3	3	11	63
110027	12	1	6	0	3	3	11	126
110028	5	88	 	 	 	 	 	 
110028	6	1	50	1	 	 	 	 
110028	7	1	1	0	3	3	11	60
110028	8	1	2	1	3	3	11	60
110028	9	1	3	1	3	3	11	60
110028	10	1	4	1	3	3	11	60
110028	11	1	5	1	3	3	11	60
110028	12	1	6	0	3	3	11	127
110029	5	88	 	 	 	 	 	 
110029	6	88	 	 	 	 	 	 
110029	7	1	1	0	3	3	11	61
110029	8	1	2	1	3	3	11	61
110029	9	1	3	1	3	3	11	61
110029	10	1	4	1	3	3	11	61
110029	11	1	5	1	3	3	11	61
110029	12	1	6	0	3	3	11	127
110030	5	88	 	 	 	 	 	 
110030	6	88	 	 	 	 	 	 
110030	7	1	1	0	3	3	11	61
110030	8	1	2	1	3	3	11	61
110030	9	1	3	1	3	3	11	61
110030	10	1	4	1	3	3	11	61
110030	11	1	5	1	3	3	11	61
110030	12	1	6	0	3	3	11	127
110031	5	88	 	 	 	 	 	 
110031	6	1	50	0	3	3	11	889
110031	7	1	1	0	3	3	11	61
110031	8	1	2	1	3	3	11	61
110031	9	1	3	1	3	3	11	61
110031	10	1	4	1	3	3	11	61
110031	11	1	5	1	3	3	11	61
110031	12	1	6	0	3	3	11	127
110032	5	88	 	 	 	 	 	 
110032	6	0	 	 	 	 	 	 
110032	7	1	50	1	 	 	 	 
110032	8	1	1	0	3	3	11	882
110032	9	1	2	1	3	3	11	882
110032	10	1	3	1	3	3	11	882
110032	11	1	4	1	3	3	11	882
110032	12	1	5	1	3	3	11	882
110033	5	1	50	1	3	3	11	882
110033	6	1	1	0	3	3	11	61
110033	7	1	2	1	3	3	11	61
110033	8	1	3	1	3	3	11	61
110033	9	1	4	1	3	3	11	61
110033	10	1	5	1	3	3	11	61
110033	11	1	6	0	3	3	11	127
110033	12	1	7	1	3	3	11	127
110034	5	88	 	 	 	 	 	 
110034	6	1	50	1	 	 	 	 
110034	7	1	1	0	3	3	11	61
110034	8	1	2	1	3	3	11	61
110034	9	1	3	1	3	3	11	61
110034	10	1	4	1	3	3	11	61
110034	11	1	5	1	3	3	11	61
110034	12	1	6	0	3	3	11	127
110035	5	88	 	 	 	 	 	 
110035	6	1	50	0	3	3	11	882
110035	7	1	1	0	3	3	11	61
110035	8	1	2	1	3	3	11	61
110035	9	1	3	1	3	3	11	61
110035	10	1	4	0	3	3	98	615
110035	11	1	5	1	3	3	98	615
110035	12	1	6	0	3	3	98	459
110036	5	88	 	 	 	 	 	 
110036	6	1	50	0	3	3	11	889
110036	7	1	1	0	3	3	11	61
110036	8	1	2	1	3	3	11	61
110036	9	1	3	1	3	3	11	61
110036	10	1	4	1	3	3	11	61
110036	11	1	5	0	3	3	11	61
110036	12	1	6	1	3	3	11	61
110037	5	1	50	0	3	3	98	908
110037	6	1	1	0	3	3	98	616
110037	7	1	2	1	3	3	98	616
110037	8	1	3	1	3	3	98	616
110037	9	1	4	1	3	3	98	616
110037	10	1	5	1	3	3	98	616
110037	11	1	6	0	3	3	98	456
110037	12	1	7	1	3	3	98	456
110038	5	0	 	 	 	 	 	 
110038	6	1	50	0	3	3	11	889
110038	7	1	1	0	3	3	11	889
110038	8	1	2	1	3	3	11	889
110038	9	1	3	1	3	3	11	889
110038	10	1	4	0	3	3	11	61
110038	11	1	5	1	3	3	11	61
110038	12	1	6	1	3	3	11	61
110040	5	88	 	 	 	 	 	 
110040	6	88	 	 	 	 	 	 
110040	7	1	50	0	3	3	11	59
110040	8	1	1	1	3	3	11	59
110040	9	1	2	1	3	3	11	59
110040	10	1	3	1	3	3	11	59
110040	11	1	4	1	3	3	11	59
110040	12	1	5	1	3	3	11	59
110041	5	0	 	 	 	 	 	 
110041	6	1	50	77	3	3	11	889
110041	7	1	1	0	3	3	11	61
110041	8	1	1	1	3	3	11	61
110041	9	1	2	1	3	3	11	61
