CHILDCODE	MEMIDR4	AGER3	MEMAGER4	MEAGMTR4	MEMSEXR4	RELATER3	RELATER4	CHLBRNR4	CAREGVR4	THSCOMR4	LIVHSER4	YRDIEDR4	SEENMER4	WHRNOWR4	EVRLVDR4	LNGLVDR4	RELHHR4	MRTLSTR4	MTHRHHR4	FTHRHHR4	STRT18R4	GRDE18R4	STLL18R4	EDCH18R4	HSSTRTR4	STRYRR4	GRADER4	STILLR4	WHYNOTR4	AGEGRDR4	TYPLSTR4	TYPATDR4	FEESR4	EXTTUTR4	PERFR4	BRDSCHR4	WHSCHR4	SLEEPR4	CHCARER4	HHCHRER4	NPYWRKR4	PAYWRKR4	SCHOOLR4	STUDYR4	PLAYR4	IMPAC1R4	RGJOB1R4	MONTH1R4	DAYS1R4	HOURS1R4	SSAC11R4	SSAC12R4	SSAC13R4	SSAC14R4	EMPAN1R4	OFPEN1R4	IMINC1R4	IMPAC2R4	RGJOB2R4	MONTH2R4	DAYS2R4	HOURS2R4	SSAC21R4	SSAC22R4	SSAC23R4	SSAC24R4	EMPAN2R4	OFPEN2R4	IMINC2R4	IMPAC3R4	RGJOB3R4	MONTH3R4	DAYS3R4	HOURS3R4	SSAC31R4	SSAC32R4	SSAC33R4	SSAC34R4	EMPAN3R4	OFPEN3R4	IMINC3R4	DISABR4	MEMAFCR4	MEMLNGR4	MLNHLR41	MLNHLR42	MLNHLR43	HTSFFR41	HTSFFR42	HTSFFR43	SEEKTRR4	WHSEEKR4	MEMTOBR4	MOTTOBR4	MEMALCR4
80065	0	7	11	 	1	0	0	 	 	1	1	 	 	 	 	 	5	 	2	1	 	 	 	 	1	6	5	1	 	 	 	3	-88	-88	3	0	1	9	3	1	0	0	5	2	4	19	 	 	 	 	 	 	 	 	 	 	 	15	0	12	25	2	1	1	1	1	0	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80065	1	38	42	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	29	10	1	1	1	1	1	0	1	15	0	12	18	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	1
80065	2	41	45	 	2	1	1	2	0	 	1	 	 	 	 	 	2	1	98	98	1	1	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	14	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	5	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
80065	3	13	17	 	1	7	7	 	1	 	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	8	3	0	24	10	3	 	 	 	 	 	 	9	2	4	0	0	0	0	9	15	0	6	12	4	0	0	1	1	0	 	0	14	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	1	3	1	3	88	 	8	 	 	1	1	0	0	0
80065	4	40	44	 	2	13	13	 	0	 	1	 	 	 	 	 	4	0	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	29	5	1	1	1	1	0	 	0	14	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
80065	5	47	51	 	1	13	13	 	0	 	1	 	 	 	 	 	4	0	98	98	1	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	1	12	27	10	1	1	1	1	0	 	1	14	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	1
80065	6	 	1	 	1	 	8	 	0	 	1	 	 	 	 	 	5	 	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
80066	0	8	12	 	2	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	270	4200	2	0	1	9	0	2	0	0	6	3	4	19	 	 	 	 	 	 	 	 	 	 	 	15	0	12	25	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80066	1	38	42	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	1	12	29	9	1	1	1	1	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	0
80066	2	38	42	 	2	1	1	1	1	 	1	 	 	 	 	 	2	1	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	12	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
80066	3	16	20	 	1	7	7	 	0	 	1	 	 	 	 	 	5	0	2	1	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	30	8	1	1	1	1	1	0	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	0
80067	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	5	0	2	98	 	 	 	 	1	6	6	1	 	 	 	3	270	600	2	0	2	9	0	1	2	0	5	2	5	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80067	1	38	42	 	1	1	1	 	0	 	2	 	3	1	1	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80067	2	36	40	 	2	1	1	0	1	0	1	 	 	 	 	 	1	4	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	12	30	5	1	1	1	1	0	 	1	15	1	12	30	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
80067	3	17	21	 	1	7	7	 	0	 	1	 	 	 	 	 	5	0	2	98	1	12	0	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	12	30	5	1	1	1	1	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
80067	4	 	18	 	1	 	20	 	0	 	1	 	 	 	 	 	10	0	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	21	1	12	30	10	1	1	1	1	1	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
80068	0	7	11	 	1	0	0	 	 	1	1	 	 	 	 	 	5	 	4	3	 	 	 	 	1	6	5	1	 	 	 	3	0	0	1	0	2	7	0	0	0	0	9	1.5	6.5	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80068	1	65	69	 	1	6	6	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80068	2	61	65	 	2	6	6	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80068	3	40	44	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	1	12	30	4	1	1	1	1	0	 	0	12	 	6	15	4	1	1	1	1	1	0	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	1
80068	4	38	42	 	2	1	1	0	1	 	1	 	 	 	 	 	2	1	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	1	12	30	5	1	1	1	1	0	 	1	11	1	12	7	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
80068	5	34	38	 	2	13	13	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80068	6	32	36	 	1	13	13	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80068	7	13	17	 	2	7	7	 	0	 	1	 	 	 	 	 	5	0	4	3	 	 	 	 	0	 	 	 	33	 	 	 	 	 	 	 	 	8	0	0	0	10	0	0	6	13	1	12	28	10	1	1	1	1	1	0	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
80069	0	8	12	 	2	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	270	1500	2	0	5	9	0	2	0	0	5	4	4	15	1	10	20	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80069	1	33	37	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	13	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	30	8	1	1	1	1	0	 	1	1	0	2	5	3	1	0	0	1	0	 	0	15	0	2	3	2	0	1	0	1	0	 	0	0	 	0	 	 	 	 	 	 	 	 	1	0	1
80069	2	31	35	 	2	1	1	1	1	0	1	 	 	 	 	 	2	1	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	28	7	1	1	1	1	0	 	1	15	0	12	20	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
80069	3	70	74	 	1	6	6	 	0	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80069	4	73	77	 	2	6	6	 	0	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80070	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	3	0	4	2	 	 	 	 	1	6	6	1	 	 	 	3	270	3000	1	0	1	8	0	1	0	0	6	3	6	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80070	1	73	-88	 	2	6	6	 	 	 	 	2007	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80070	2	46	50	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	12	30	4	1	1	1	1	0	 	1	15	1	12	30	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	88	 	6	 	 	2	1	0	0	0
80070	3	42	46	 	1	13	13	 	0	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80070	4	38	42	 	2	1	1	0	1	0	1	 	 	 	 	 	2	1	98	98	1	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	12	30	4	1	1	1	1	0	 	1	7	1	12	30	5	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	1	4	88	 	20	 	 	5	1	0	0	0
80070	5	34	38	 	2	13	13	 	0	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80071	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	5	0	4	3	 	 	 	 	1	6	6	1	 	 	 	3	400	3600	1	0	2	10	0	0	0	0	5	4	5	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80071	1	68	72	 	1	6	6	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80071	2	57	61	 	2	6	6	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80071	3	31	35	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	5	1	12	30	8	1	1	1	1	1	0	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
80071	4	25	29	 	2	1	1	1	1	 	1	 	 	 	 	 	2	1	98	98	1	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	8	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
80071	5	28	32	 	2	13	13	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80071	6	4	8	 	2	7	14	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80071	7	 	1	 	1	 	7	 	0	 	1	 	 	 	 	 	5	 	4	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80072	0	7	11	 	1	0	0	 	 	1	1	 	 	 	 	 	5	 	4	3	 	 	 	 	1	6	5	1	 	 	 	3	0	3780	1	0	1	9	0	0	0	0	5.80000019073486	2	7.19999980926514	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80072	1	68	72	 	1	6	6	 	0	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80072	2	67	71	 	2	6	6	 	0	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80072	3	42	46	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	1	12	30	8	1	1	1	1	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
80072	4	39	43	 	2	1	1	0	1	1	1	 	 	 	 	 	2	1	98	98	1	11	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	1	12	30	8	1	1	1	1	0	 	1	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
80073	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	7	0	98	98	 	 	 	 	1	6	6	1	 	 	 	3	270	810	1	0	1	11	0	1	0	0	5	3	5	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80073	1	75	79	 	2	5	5	 	1	 	1	 	 	 	 	 	1	3	98	98	1	4	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	5	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
80073	2	54	58	 	1	1	1	 	0	 	4	 	4	5	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80073	3	45	49	 	1	13	13	 	0	 	3	2004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80073	4	32	36	 	2	1	1	1	0	 	4	 	5	5	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80073	5	25	29	 	2	13	14	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80073	6	2	6	 	1	14	14	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80073	7	53	57	 	1	13	13	 	0	 	1	 	 	 	 	 	5	1	1	98	1	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	26	8	1	1	1	1	1	77	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	1
80073	8	51	54	 	2	13	13	 	0	 	1	 	 	 	 	 	6	1	98	98	1	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	30	8	1	1	1	1	0	 	1	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
80075	0	8	12	 	2	0	0	 	 	0	1	 	 	 	 	 	5	0	98	98	 	 	 	 	1	6	6	1	 	 	 	3	270	460	2	0	5	8	0	0	0	0	5.5	2.5	8	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80075	1	45	49	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	4	98	1	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	20	8	1	1	1	1	1	0	1	2	0	12	7	3	1	1	1	1	0	 	0	10	0	12	5	10	1	1	1	1	0	 	0	0	 	1	21	88	 	4	 	 	0	 	0	0	1
80075	2	43	47	 	2	1	1	0	1	0	1	 	 	 	 	 	2	1	98	98	1	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	27	9	1	1	1	1	1	1	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
80075	3	18	22	 	1	7	7	 	0	 	1	 	 	 	 	 	5	0	2	1	1	12	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	19	 	 	 	 	 	 	 	 	 	 	 	10	0	12	3	4	1	1	1	1	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	0	 	1	11	88	 	2	 	 	1	4	1	0	1
80075	4	69	73	 	2	6	6	 	0	 	1	 	 	 	 	 	3	3	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	22	17	17	6	3	3	2	1	0	0	0
80076	0	8	12	 	1	0	0	 	 	0	1	 	 	 	 	 	5	0	3	2	 	 	 	 	1	6	6	1	 	 	 	3	270	0	1	0	1	9	0	1	0	0	5	3	6	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80076	1	99	-88	 	1	6	6	 	 	 	 	2012	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80076	2	46	51	 	1	1	1	 	0	 	1	 	 	 	 	 	2	1	98	98	1	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	26	8	1	1	1	1	1	1	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	23	17	17	5	5	2	5	1	0	0	1
80076	3	44	48	 	2	1	1	0	1	0	1	 	 	 	 	 	1	1	98	98	1	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	11	1	9	20	4	1	1	0	1	0	 	1	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	88	 	1	 	 	2	1	0	0	0
80076	4	20	24	 	1	7	7	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
80078	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	0	0	4	0	1	8	0	0	0	0	5	3	8	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
